@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exblue-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
178,8,29.444445,24.666666,-2.103758,6
210,4.444444,44.11111,39.11111,-2.020895,6
199,5.611111,48.11111,42.333332,-2.045431,6
188,6.611112,26.555555,22.11111,-2.03822,6
200,3.444445,48.666668,42.77778,-2.080206,6
202,8.333334,50.22222,42.666668,-2.093746,6
182,3.444444,48.333332,39.77778,-2.001558,6
176,2.666667,43.333332,36,-1.95141,6
182,2.555556,40.11111,29.88889,-1.930048,6
191,5.222223,51.22222,46.88889,-2.047053,6
193,2.222222,54,45.444443,-2.109375,6
195,4.111111,41.77778,33.555557,-2.052705,6
180,3.833332,43.666668,35.77778,-2.008719,6
185,1.944444,50,42.11111,-2.088855,6
189,5.888889,25.555555,20.777779,-1.954574,6
196,4.444445,43.666668,36.444443,-2.054753,6
187,5.111111,42.88889,34.22222,-1.990627,6
201,5.222221,46.77778,40.555557,-2.075226,6
191,2.888887,53.555557,48.22222,-2.05611,6
188,3.611111,43.77778,34.77778,-1.995072,6
180,9.166667,27.333334,17.88889,-2.217095,6
193,4.833334,39.444443,30.333334,-2.000118,6
183,1.555555,37.333336,26.444445,-1.887731,6
183,3.388888,46.666668,37.555557,-1.974959,6
185,2,46.88889,39,-2.008008,6
186,1.777777,41.666668,34.333332,-1.973056,6
197,4.944445,44.11111,35.666668,-2.071221,6
193,2.555556,52.77778,42.555557,-2.018211,6
198,3.055555,50.88889,41.444443,-2.064888,6
190,2.277778,52.333332,45.333332,-2.043617,6
162,13.388888,38.77778,27.444445,-2.327482,6
189,2.444445,44.22222,36.666668,-2.008931,6
192,2.555555,41,35.11111,-2.020234,6
187,6.222222,48.88889,40.555557,-2.04388,6
188,1.944443,43.333332,34.444443,-1.99344,6
163,18.166666,37.444443,24,-2.51749,6
198,4.833334,52.22222,42.666668,-2.050575,6
159,15.72222,31.88889,27.666666,-2.549349,6
176,3.444444,46.22222,42,-2.052258,6
182,3.611111,30.444445,23.88889,-2.001125,6
150,1.722222,23.333334,3.222222,2.791674,7
249,4.555555,23.666666,-7,2.214996,7
191,3.111111,18.555555,-0.888889,2.545329,7
235,5.277778,18.222221,-0.222222,2.586018,7
180,3,27.222221,-2.666667,2.453831,7
157,2.944444,29.444445,-0.222222,2.604303,7
189,1.000001,23.222221,-9.555555,2.060443,7
185,2.388889,17.555555,-9.555555,1.83885,7
246,1.833333,20.444445,-6.777778,2.170543,7
156,2.055556,21.777779,-4.111111,2.363581,7
235,1.944445,32.555557,-5.666666,2.356024,7
184,2.666667,18.11111,-6.888889,2.080445,7
215,4.722222,29.444445,-1.444444,2.561049,7
199,1.277778,17.88889,0.111111,2.634176,7
215,2.777778,16.444445,-2.555556,2.437819,7
173,1.444445,24.777779,-8.333333,2.099557,7
175,2.833333,20.11111,-5.444445,2.242196,7
166,2.444445,22.222221,-1.888889,2.515826,7
195,2.055556,12.333333,-4.888889,2.187022,7
206,2.166667,20.11111,-4.555555,2.252368,7
235,1.055556,12.777778,-3.555556,2.310758,7
221,1.444444,19.11111,-4.888889,2.317212,7
227,1.888889,17.444445,-4.888889,2.291847,7
245,2.222222,18.444445,-3.333333,2.395431,7
156,2,24,-2.777778,2.47582,7
170,0.944444,30.88889,-0.333333,2.604013,7
182,0.777778,23,-12,1.916419,7
236,2,17.222223,-5.222222,2.267197,7
188,2.333333,19.88889,-5.222222,2.20467,7
224,0.944444,18.444445,-4.666666,2.328108,7
209,1.388889,16.88889,-6.555555,2.09922,7
169,1.944444,21.333334,-2.777778,2.44578,7
197,4.555555,17.444445,-7.222222,2.164262,7
195,0.611111,20.333334,-8.111111,1.94304,7
238,2.333333,13.888889,-7.111111,2.126063,7
239,2.333333,13.777778,-2.111111,2.426379,7
211,1.666667,20.666668,-5.111111,2.239034,7
177,1.444444,24.555555,-3.444444,2.413262,7
178,5,23.555555,-4.333334,2.274128,7
237,2.333333,18.333334,-3.444444,2.37843,7
226,3.555556,11.222222,-3.888889,2.259398,7
199,1.388889,19.88889,-9.666667,1.905303,7
216,0.833333,22.555555,-7.666666,2.209309,7
224,3.611111,20.555555,-5.555555,2.298255,7
208,1.944444,21.555555,-2.555556,2.483291,7
249,2.333334,14.777778,-0.777778,2.563437,7
178,2.5,30.11111,-8.111111,2.190305,7
217,2.055556,9.666667,-6.222222,1.976138,7
204,1.888889,25.555555,-5.666666,2.348728,7
180,1.166667,28.222221,-1.666667,2.541661,7
187,2.055556,15.888889,-5.888889,2.156639,7
170,1.11111,24.666666,-2,2.504391,7
174,2.888889,24.333334,-3.888889,2.395018,7
162,2.666667,23.88889,-5,2.291415,7
197,4.944445,27.555555,-7.444445,2.243094,7
237,1.777778,8.777778,-3.888889,2.180526,7
229,2.055555,14.666667,-0.777778,2.557458,7
180,1.944444,18.777779,-2.222222,2.487917,7
198,1.111111,20.777779,-4.777778,2.32489,7
177,2.5,30.88889,-9.222222,2.125416,7
197,0.611111,9.888889,-6,2.074957,7
216,2.166666,19.11111,-2.666667,2.447547,7
248,1.666667,17.666668,-4,2.341677,7
164,1.888889,28.555555,-12.111111,1.798302,7
227,3.166667,17.333334,1.444444,2.707051,7
187,1.444444,19.222221,-10.222222,1.941465,7
160,1.444444,28.555555,0.555556,2.642597,7
237,2.722222,29.444445,-7.666666,2.280289,7
183,4.722222,26,-2.555556,2.506807,7
215,1.611111,22.88889,-8.555555,2.105197,7
155,0.833333,29.333334,-8,2.169397,7
218,1.666666,12.555555,-3.333333,2.361442,7
177,0.888889,20.777779,-2.444444,2.462118,7
243,2,18,-3.666667,2.368311,7
240,2.111111,28.555555,-9.777778,2.175522,7
232,1,18.11111,-11.111111,1.875362,7
169,1.388888,19.88889,2.666667,2.834822,7
161,0.777778,20.444445,-4.222222,2.345133,7
246,5.833334,34.11111,-10.333333,2.214011,7
217,3.944444,18.88889,-3.666667,2.363871,7
211,1.666667,18.666668,-0.666667,2.554965,7
163,2.5,25.333334,-9.444445,2.001681,7
247,2.666667,12.444445,-6.666666,2.117886,7
246,1.722222,8.555555,2.111111,-1.190561,7
224,3.055556,27.555555,-7.444445,2.304153,7
222,1.611111,20.11111,-5.555555,2.280922,7
199,1.388889,19.88889,-9.666667,1.905303,7
181,0.888889,25.11111,-3.444444,2.420823,7
189,1.222222,18.666668,-11.111111,1.910864,7
172,1.666667,24.222221,-8,2.083854,7
200,0.444444,11.444445,-5.444445,2.10726,7
251,8,22.777779,-8.666667,1.28706,7
226,1.611111,21.777779,-11.111111,1.82234,7
220,3.666667,11.555555,-5.222222,2.09315,7
212,1.555556,11.333333,-3.777778,2.242649,7
220,1.444445,19.222221,-4.555555,2.306884,7
194,1.888889,20.444445,-0.333333,2.593107,7
192,2.888889,13.777778,-7.555555,1.908457,7
204,3.333333,26,-7.555555,2.24441,7
222,2.611111,11.777778,-5,1.905045,7
166,2.444445,22.222221,-1.888889,2.515826,7
243,2,18,-3.666667,2.368311,7
226,1.611111,18.333334,-4.777778,2.303853,7
193,0.888889,19.11111,-5.666666,2.210055,7
162,1.944445,29.88889,-1.222222,2.557389,7
181,2.055555,21.444445,-7.222222,2.141428,7
211,1.666667,18.666668,-0.666667,2.554965,7
214,1.277778,10.666667,-6.111111,2.058329,7
184,0.777778,15.888889,-5.888889,2.128646,7
201,0.944444,11.555555,-6.666666,1.982987,7
238,1.444444,19.11111,-8.888889,2.046683,7
236,1.722222,18.666668,-4.555555,2.32063,7
165,1.777778,22.666666,-2.666667,2.471197,7
223,1.666667,10.444445,-6,2.046588,7
182,0.611111,24.666666,-5.333334,2.271693,7
234,1.055556,11.111111,-8.666667,1.83826,7
208,1.833333,24.555555,-4.777778,2.396771,7
201,0.944444,11.555555,-6.666666,1.982987,7
240,2.444444,18.555555,-3.444444,2.392487,7
172,1.333333,20.88889,-3.222222,2.417702,7
185,1.944444,24.222221,-4.666666,2.361827,7
226,2.388889,17.555555,-11.666667,1.872506,7
212,1.833333,17.88889,-9.888889,1.974495,7
244,1.111111,17.222223,-3.444444,2.391736,7
245,2.277778,21.222221,-6.111111,2.198051,7
240,3.388889,28.11111,-8.111111,2.141811,7
185,1.444445,14.333333,-2.888889,2.36281,7
235,1.722222,15.777778,-4.666666,2.316242,7
241,1.555556,18.11111,-1,2.544142,7
242,2.222222,15.777778,-2.888889,2.386597,7
160,3.055555,33.333336,4.888889,2.827106,7
234,0.888889,8.777778,-3.888889,2.193568,7
249,1.5,18.11111,1.777778,2.743555,7
184,1.333333,24.88889,-3.666667,2.419445,7
190,1.333333,26.88889,-7.666666,2.252231,7
195,2.833333,17.11111,-9.444445,2.011228,7
184,4.166667,22.222221,-1.555556,2.524273,7
223,1.777778,22.88889,-9.222222,2.119546,7
176,1,23.333334,-4.444445,2.332243,7
191,3.111111,18.555555,-0.888889,2.545329,7
245,3.166667,7,-1.222222,1.756645,7
198,1.944445,16.333334,-4.888889,2.221276,7
180,3.277778,27.555555,-9.444445,2.113918,7
169,1.611111,18,-9.111111,1.993183,7
194,2.277778,26.11111,-6.888889,2.224382,7
167,7.555555,13.777778,8.111111,-3.015081,7
164,3,14.333333,4,2.87512,7
189,1.166667,16.444445,-5.666666,2.194143,7
208,2.666667,21.11111,-4.888889,2.310932,7
186,0.777778,22,-0.888889,2.587396,7
169,1.833333,25,-2.777778,2.467752,7
240,2.277778,17.333334,-8.444445,2.043865,7
157,2.111111,23.88889,-3,2.405202,7
201,2.055556,24.777779,-9,2.176993,7
184,0.833333,19.333334,-9.666667,1.937892,7
164,3.222223,25.555555,-3.111111,2.459806,7
219,3.222222,19.11111,-9,2.0861,7
242,2.444445,17.444445,2.555556,2.835614,7
175,2.833333,20.11111,-5.444445,2.242196,7
211,2.166666,23.11111,-4.888889,2.327545,7
186,1.5,16.11111,-3.888889,2.31952,7
239,2.277778,18.666668,-1.777778,2.482445,7
220,0.888889,9.555555,-4.888889,2.030867,7
203,1.333333,15.444445,-10,1.984785,7
219,2.111111,19.666668,-4,2.358696,7
166,0.722222,16.777779,-3.777778,2.264277,7
240,2.055556,27.333334,-5,2.420791,7
232,1.5,12.666667,-4.777778,2.201318,7
250,1.444444,13.777778,-5.666666,2.192935,7
246,2.666666,20,-3.333333,2.395692,7
210,1.5,17.333334,-8.888889,2.043726,7
236,2,17.222223,-5.222222,2.267197,7
164,1.277778,14.444445,-3,2.291118,7
180,3,27.222221,-2.666667,2.453831,7
156,2,28.333334,5.222222,2.864931,7
193,3.888889,21,-5.888889,2.222103,7
185,2.388889,17.555555,-9.555555,1.83885,7
215,2.5,30.666666,-3.444444,2.471757,7
177,1.444444,24.555555,-3.444444,2.413262,7
245,3.166667,7,-1.222222,1.756645,7
218,1.166667,17.777779,-3.111111,2.382684,7
236,3.777777,22.222221,-5.777778,2.306678,7
238,1.055556,12.444445,-8.555555,1.844726,7
224,2.333334,19.222221,-9.555555,1.860191,7
238,2.166667,17.444445,-1.777778,2.508226,7
247,7.111111,19.555555,9.555555,-1.755483,7
233,2.611111,18.777779,-12.444445,1.903686,7
210,1.833333,19.88889,-2.666667,2.461599,7
195,2.944445,20.11111,-6.888889,2.193764,7
221,1.444444,19.11111,-4.888889,2.317212,7
186,1.166667,21.11111,-11.444445,1.863654,7
156,1.055555,29.555555,5.222222,2.84342,7
250,1.444444,13.777778,-5.666666,2.192935,7
211,1.611111,17.777779,-4.222222,2.292041,7
175,2.722221,28.666666,-6,2.263538,7
243,2.555556,9.444445,-4.777778,2.033629,7
215,4.722222,29.444445,-1.444444,2.561049,7
223,1.944444,20,-9.555555,1.966536,7
183,2.166667,21,-8.777778,2.075874,7
237,2.666667,18.777779,-9.666667,1.990381,7
156,2,28.333334,5.222222,2.864931,7
176,1.166667,17.11111,-3.666667,2.340618,7
211,2,17.222223,-2.222222,2.441017,7
209,0.722222,29,-4.888889,2.389391,7
220,2.277778,8.333334,-3.333333,1.984366,7
162,1.444444,29.555555,3,2.769038,7
170,1.222222,19.555555,1.444444,2.737074,7
179,1.555556,16.222223,-7.111111,2.04457,7
232,2.555556,19.333334,-3.444444,2.402851,7
158,1.888889,27.88889,0.111111,2.624707,7
157,0.777778,23.88889,-3.333333,2.438615,7
170,0.944444,30.88889,-0.333333,2.604013,7
217,1.666667,17,-8.777778,2.006642,7
244,3,17.11111,-8.777778,1.987902,7
247,2.222222,15.888889,-0.555556,2.55309,7
219,1.722222,17.222223,-4.111111,2.255333,7
173,2.111111,22.333334,-4.777778,2.332739,7
181,3.277777,28,-5.222222,2.378846,7
183,2.277777,23.222221,-3.222222,2.428022,7
211,2.444444,15.888889,-9.444445,1.940832,7
222,1.777778,17.555555,-1,2.557309,7
232,2.277778,17,-3.666667,2.283147,7
161,1.611111,25,-6.111111,2.292736,7
207,0.888889,16.555555,-5.444445,2.217263,7
237,1,8.888889,-4.666666,2.097231,7
183,2.166667,21,-8.777778,2.075874,7
219,2.833333,8.333334,-3.777778,2.148363,7
167,1.5,24.666666,-10.111111,1.971572,7
191,1.5,11.222222,-5.666666,2.122422,7
202,1.611111,18.555555,-1,2.522748,7
218,1.166667,17.777779,-3.111111,2.382684,7
208,2.499999,25.333334,-11,2.102212,7
174,1.666667,29,-9.888889,2.033698,7
165,2.444444,16.777779,-0.555556,2.593543,7
174,1.722222,17,-2.777778,2.377854,7
198,1.5,19.777779,-8.333333,2.055672,7
196,1.888889,24.666666,-3.222222,2.437339,7
236,3.333333,18.444445,1.777778,2.7898,7
181,2.666667,23.88889,-5.222222,2.189135,7
152,2.777777,29.666666,2.222222,2.731134,7
176,2.388889,27.777779,-7.222222,2.179845,7
196,2.388889,19.555555,-1.777778,2.511766,7
223,3.555556,18.444445,-6.444445,1.910945,7
216,2.722223,20.555555,-5.555555,2.284571,7
191,1.5,11.222222,-5.666666,2.122422,7
235,2.722222,19.222221,0.777778,2.670771,7
208,0.611111,20.777779,-3.555556,2.391996,7
197,2.388889,15.333333,-0.222222,2.628208,7
233,2.111111,19.555555,-9.444445,1.950405,7
180,1.722222,17.777779,-5.111111,2.212898,7
238,2.666666,21.777779,-3.666667,2.337472,7
245,2.166667,14.666667,-7.888889,2.069452,7
189,1.055556,18.777779,-10.333333,1.985552,7
162,0.944444,22.333334,-4.333334,2.350367,7
242,4.666667,30.555555,-4.888889,2.395778,7
172,2.333334,35.666668,0,2.617801,7
211,1.611111,26.222221,-3.888889,2.416354,7
169,1,32,-2.888889,2.479064,7
236,3.333333,18.444445,1.777778,2.7898,7
209,1.388889,16.11111,-7.222222,2.060955,7
167,2.055555,17.11111,-2.444444,2.305729,7
225,1.611111,21.333334,-10.222222,1.891015,7
203,2.277778,16.88889,-9.444445,2.019747,7
215,0.5,11.222222,-7.444445,1.991157,7
231,2.666667,17,-3.555556,2.391307,7
196,1.333333,18.11111,-8.777778,1.956772,7
185,0.944444,24.666666,-3.111111,2.451836,7
237,1.555555,11.222222,-7.111111,1.938468,7
245,1.055555,21.444445,-3.333333,2.432783,7
221,1.222222,18,-12,1.877146,7
201,2.444445,25.11111,-4.444445,2.389747,7
240,2.444444,18.555555,-3.444444,2.392487,7
199,1.055556,21.555555,1.111111,2.690112,7
202,2.388889,19.777779,-3.444444,2.401137,7
173,2.111111,22.333334,-4.777778,2.332739,7
151,4.444445,23.444445,-2,2.505249,7
246,2.722222,29.88889,-9.444445,2.158915,7
246,2.999999,22.88889,-6.222222,2.232849,7
210,1.222222,22.666666,-4.444445,2.386452,7
249,2.888889,10.111111,-3,1.917421,7
187,0.833333,19.666668,-7.333334,2.038483,7
216,2.166666,19.11111,-2.666667,2.447547,7
249,2.777778,15.888889,-7.222222,2.156779,7
196,1,20.444445,-11.666667,1.789167,7
216,0.833333,11.111111,-6.222222,2.079295,7
184,0.777778,15.888889,-5.888889,2.128646,7
199,0.833334,23.222221,-7.555555,2.129513,7
194,2.055556,25.333334,-9.666667,2.126516,7
175,1.166666,28.777779,0.111111,2.630157,7
203,1.944444,18.222221,-10.222222,1.986748,7
237,0.555555,11.777778,-7,1.946502,7
149,1.055555,22.777779,2.333333,2.741647,7
229,3.444445,18.333334,-3.222222,2.350437,7
244,3.611111,9.555555,-2.222222,2.340587,7
201,1.055556,16.333334,-11,1.909255,7
181,1.5,16.222223,-5.666666,2.206642,7
244,2.277778,11.666667,-1.777778,2.32339,7
