@relation segment

@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
154,4.222222,2.740737,1.277778,0.596296,-6.444445,10.777778,5
95,3.222222,3.544427,0.222222,0.403687,-0.111111,2.555556,5
140,0.944444,0.462963,0.277778,0.062963,-5.666666,9.444445,5
105,6.277777,2.313408,0.944445,0.742867,-7.555555,19.777779,5
112,2.388888,0.996295,0.666666,0.799999,-22.222221,43.666668,5
63,0.388889,0.327731,0.444445,0.272166,-6.222222,10.555555,5
134,0.222222,0.02963,0.833333,0.077778,-3,4,5
38,1.333333,1.490712,2.944445,2.294114,-13,22,5
142,0,0,0,0,0,0,5
136,0.277778,0.062963,0.833333,0.211111,-4.222222,4.888889,5
41,0.833333,0.809664,0.222222,0.172133,-0.444444,1.222222,5
90,1.833333,2.208569,2.222222,2.464563,-11.888889,24.444445,5
89,3,1.605546,1.111111,1.068055,-6.333334,13,5
142,0.166667,0.278887,0.111111,0.172133,-0.333333,0.333333,5
68,3.444445,3.786917,0.166667,0.278887,-0.555556,2.888889,5
98,1,1.011051,1.222222,1.29386,-13.888889,30.444445,5
61,0.555555,0.403687,0.5,0.459468,-7.222222,12.222222,5
13,1.777778,1.857916,0.277778,0.250924,-9.555555,15.888889,5
129,0.222222,0.544331,3.444445,3.804481,0.444444,2.666667,5
40,1.888889,2.072751,0.055556,0.136083,-0.111111,1.555556,5
154,1.111111,1.585185,0.166667,0.077778,-0.888889,1.555556,5
145,0,0,0,0,0,0,5
154,0.444444,0.118519,2.611111,5.751853,-0.888889,3,5
133,0.611111,0.240741,0.222222,0.074074,-1.222222,1.777778,5
136,1.166667,0.522222,1.166667,0.477777,-5.333334,5.777778,5
141,0.055556,0.136083,0.055556,0.136083,-0.111111,0.111111,5
88,0.722222,0.389681,0.833333,0.459468,-12.333333,29.333334,5
153,19.666666,8.044466,1.111111,3.896296,-9,13.444445,5
136,2,1.555557,0.833333,0.122222,-7.555555,10.666667,5
93,3.444444,13.496301,1.055556,0.862962,-13.555555,22.88889,5
111,3.222222,3.451851,2.055556,0.951851,-11.333333,26.222221,5
90,2.888889,2.562966,0.722222,0.062963,-7.111111,10,5
36,0,0,0,0,0,0,5
62,0.277778,0.250924,0.666667,0.557773,-6.888889,11.444445,5
131,0.333333,0.177778,0.722222,0.551852,-1.444444,1.888889,5
64,0.055556,0.136083,0.277778,0.136083,-6.111111,10.333334,5
141,0.444444,0.172133,0.166667,0.182574,-2.333333,2.333334,5
94,1.722222,3.174073,1.055556,0.951854,-12.777778,28.666666,5
155,4.277778,10.551853,5.388889,60.240738,-6.222222,12.888889,5
89,0.611111,0.196296,1.055556,0.285185,-18.666666,33.555557,5
92,0.888889,0.518518,0.444444,0.118519,-13.555555,20.555555,5
36,0.388889,0.250924,0.5,0.278887,-8.222222,13,5
36,0.444445,0.272166,0.388889,0.327731,-8.777778,13.666667,5
135,0.277778,0.062963,0.277778,0.062963,-3.666667,6,5
133,0.833333,0.300001,0.444445,0.02963,-10.888889,16.666668,5
58,0.333334,0.421637,0.444445,0.344265,-8.333333,14.111111,5
152,0.222222,0.02963,0.833333,0.166667,-2.777778,5.777778,5
89,0.555556,0.172133,3.611111,3.83792,-12,22.11111,5
117,1.833333,1.378405,0.722222,0.490653,-7.666666,23,5
134,0.666667,0.088889,0.611111,0.240741,-5.555555,6.444445,5
86,1.055556,1.06284,3.055555,2.542237,-6.111111,10.888889,5
148,0.111111,0.172133,0.055556,0.136083,-0.111111,0.111111,5
95,1.722222,1.123816,1.333333,1.264911,-2.555556,10.777778,5
80,0.555555,0.58373,2.777778,0.720082,-11.888889,23.222221,5
118,2.833334,5.5,1.222222,0.874073,-11.555555,26.555555,5
87,0.722222,0.240741,0.611111,0.374074,-13.444445,19.555555,5
104,0.5,0.547722,2.833333,2.041242,-10.333333,26.11111,5
141,0,0,0,0,0,0,5
114,0.944445,0.507408,0.333334,0.088889,-14.444445,34.666668,5
33,1.666667,1.577621,4.333334,2.973961,-6.888889,13.111111,5
89,1.722222,1.306678,6.166666,4.703426,-12,24.555555,5
110,0.777778,0.518518,0.777778,0.962963,-4.333334,7.444445,5
154,0.111111,0.02963,0.388889,0.062963,-0.777778,0.777778,5
134,0.111111,0.172133,0.222222,0.272166,-2.555556,3.888889,5
144,0,0,0,0,0,0,5
141,0.111111,0.172133,0.111111,0.172133,-0.222222,0.222222,5
140,3,0.421636,0.666667,0.421637,-1.666667,5,5
133,0.055556,0.136083,0.055556,0.136083,-0.888889,0.888889,5
114,0.944444,1.162692,1.166666,0.408248,-18.11111,40.77778,5
80,2.055556,2.901469,2.944444,1.083548,-9.444445,20.333334,5
58,1.333333,0.942809,0.277778,0.327731,-8.555555,14.555555,5
110,0.833333,0.691214,0.444444,0.272165,-13.222222,39.333336,5
84,0.611111,0.490653,0.499999,0.459468,-13.777778,31.333334,5
12,2.611111,1.481991,4.5,3.358241,-9,17.666668,5
30,0.722222,0.712325,3,2.796824,-6.777778,11.666667,5
137,0.888889,0.544331,0.611111,0.712325,-1.222222,1.777778,5
115,2.444444,3.407407,3.666666,12.266669,-19.11111,40.11111,5
149,0.111111,0.172133,0.111111,0.172133,-0.111111,0.111111,5
91,2.666667,0.894427,0.5,0.547722,-10.333333,21,5
153,5.055555,5.539421,0.055556,0.136083,-1.111111,3.888889,5
91,0.611111,0.018519,0.611111,0.196296,-13.777778,20.666668,5
99,1.555556,1.259041,2.444444,1.128749,-12.777778,23.777779,5
116,3.000001,2.812669,0.777778,0.45542,-12.222222,29.555555,5
95,0.777778,0.607408,0.388889,0.062963,-13.888889,28.777779,5
67,1.111111,1.241266,0.222222,0.344265,0.111111,1.111111,5
83,0.388889,0.250924,0.277777,0.250924,-14.666667,26.88889,5
138,2.444444,10.074077,7.833334,49.633343,-11.888889,19.222221,5
93,3.444444,13.496301,1.055556,0.862962,-13.555555,22.88889,5
110,0.833333,0.691214,0.444444,0.272165,-13.222222,39.333336,5
130,0.777778,0.962963,1.277778,0.951852,-1.555556,3,5
62,0,0,0,0,0,0,5
137,0.222222,0.074074,0.666667,0.177778,-4.666666,6.333334,5
84,0.222222,0.272165,0.444445,0.344265,-12.555555,24.88889,5
108,0.666667,0.365148,0.666667,0.298143,-10.111111,23.444445,5
113,2.833333,0.623608,1.222222,0.68853,-12,34.88889,5
90,1.888889,2.562963,3.611111,8.507409,-13.444445,29,5
141,1.555556,0.740741,0.444444,0.118518,-5.555555,8.777778,5
140,0.722222,0.490653,0.444444,0.344265,-0.777778,1.888889,5
152,0,0,0,0,0,0,5
92,7.388889,7.379901,0.777778,0.344265,-8.555555,15.555555,5
147,0.222222,0.544331,0.444445,0.68853,-0.222222,0.444444,5
154,0,0,0,0,0,0,5
152,0.166667,0.033333,2.111111,4.340741,-1.222222,2.444444,5
119,3.611111,1.405017,1.222222,0.91084,-8.222222,13.666667,5
34,1.722222,1.730981,0.444445,0.501848,-11,21,5
152,1.944444,1.707408,1.222222,0.82963,-1.555556,2.888889,5
115,0.944444,0.534027,0.388889,0.389682,-10.555555,29.444445,5
94,9.611112,39.262947,0.555556,0.251852,-14.111111,23.777779,5
131,0,0,0,0,0,0,5
106,0.777778,0.45542,0.388889,0.136082,-10.111111,24,5
150,0,0,0,0,0,0,5
62,0.333333,0.298142,0.444444,0.501848,-7,11.444445,5
143,0.111111,0.172133,0.444444,0.172133,-1.333333,1.777778,5
85,1.222222,1.241266,0.222222,0.172133,-13.111111,26.88889,5
135,0.833333,0.477778,0.333333,0.266667,-6.666666,10.444445,5
139,0.166667,0.182574,0.222222,0.272166,-1.444444,3.222222,5
90,0.777778,0.620633,0.388889,0.250924,-6.222222,12.111111,5
150,0,0,0,0,0,0,5
113,3.444445,1.223232,0.722222,0.389682,-11.888889,28.444445,5
89,1.722222,1.306678,6.166666,4.703426,-12,24.555555,5
90,4.444444,1.455513,0.666667,0.471405,-7.444445,15,5
108,6.5,5.102286,1.722222,0.827759,-11.111111,30.444445,5
142,0.277778,0.136083,0.222222,0.172133,-3.333333,3.555556,5
153,0,0,0,0,0,0,5
119,1.055555,1.574075,1.444444,0.829629,-18.777779,40.333336,5
82,1.222222,1.148267,2.5,2.167948,-10,21.666666,5
94,1,0.760117,0.611111,0.490653,-9.666667,15.222222,5
135,0.611111,0.107407,0.611111,0.151852,-21.555555,43.11111,5
34,4.277778,3.05808,0.444445,0.403687,-11.888889,20.88889,5
113,0.944444,0.975629,0.666667,0.421636,-13.333333,37,5
131,0,0,0,0,0,0,5
105,0.555556,0.501849,4,1.825741,-12.555555,34,5
152,0,0,0,0,0,0,5
139,0.333333,0.088889,0.277778,0.062963,-6,9.555555,5
90,0.388889,0.250924,0.555556,0.45542,-5.777778,11.222222,5
109,1.166667,0.983192,0.388889,0.389682,-10.222222,28.777779,5
155,4.944444,35.618523,9.944445,121.396286,-10.555555,17.555555,5
129,0,0,0,0,0,0,5
62,0.333333,0.298142,0.444444,0.501848,-7,11.444445,5
116,0.722223,0.389682,0.777777,0.344266,-12.222222,31.444445,5
113,2.499999,1.01111,1,0.933333,-22,43.77778,5
116,0.444444,0.344265,2.055555,1.103865,-12.444445,37.11111,5
104,0.5,0.547722,2.833333,2.041242,-10.333333,26.11111,5
89,2.666666,2.190891,0.333333,0,-12,25.777779,5
109,0.888889,0.834444,0.277778,0.389682,-13.888889,37.11111,5
86,0.833333,0.182575,0.388889,0.327731,-11.777778,24.666666,5
111,0.5,0.349603,1,0.78881,-11.666667,23.777779,5
89,1.777778,1.746955,0.944444,0.800463,-6.444445,9.555555,5
83,0.722222,0.418518,5.833334,20.922216,-11.666667,17,5
57,2.444444,2.353877,9.277778,2.760166,-12.111111,20.88889,5
155,5.722223,99.75187,18,151.68887,-4,21.444445,5
154,0.944444,1.083547,0.222222,0.403687,-0.555556,1.222222,5
133,0.055556,0.136083,0.055556,0.136083,-1.111111,1.111111,5
154,11.666667,125.8667,0.944444,0.685184,-8.444445,13.888889,5
115,1.055556,0.32963,0.166667,0.033333,-2.333333,2.888889,5
115,4.388889,3.662964,0.444444,0.074074,-12.222222,22.222221,5
152,1.944444,1.707408,1.222222,0.82963,-1.555556,2.888889,5
138,0.777778,0.518518,0.722222,0.285185,-5.333334,7.222222,5
135,0.222222,0.02963,0.222222,0.02963,-2.333333,2.333334,5
153,0,0,0,0,0,0,5
148,0,0,0,0,0,0,5
107,2.666667,0.699206,0.833333,0.72265,-13,35.11111,5
112,1.055556,0.490653,0.555555,0.344265,-12.888889,36.22222,5
112,2.388889,1.769076,0.5,0.278887,-12.777778,32.333336,5
135,0.388889,0.062963,0.166667,0.033333,-2.777778,4.444445,5
41,0.833333,0.809664,0.222222,0.172133,-0.444444,1.222222,5
134,0.222222,0.02963,0.055556,0.018519,-1.555556,1.555556,5
154,0.111111,0.02963,0.444444,0.074074,-1.444444,1.888889,5
104,0.5,0.547723,3.111111,2.104669,-10.222222,26.11111,5
89,4.666666,5.116423,0.166667,0.278887,-0.666667,3.777778,5
134,0.555556,0.340741,1.055556,0.374074,-5,6.111111,5
148,0,0,0,0,0,0,5
104,1.555556,1.772214,5.611111,2.255034,-7.555555,23.333334,5
149,0,0,0,0,0,0,5
144,0.333333,0.516398,0.333333,0.365148,-1,1.111111,5
137,0.222222,0.02963,0.277778,0.107407,-4.111111,4.111111,5
116,0.555555,0.296296,0.444444,0.02963,-3.888889,4.888889,5
144,0,0,0,0,0,0,5
141,2.111111,1.807408,0.777778,0.162963,-11.555555,16.555555,5
93,0.833333,0.459468,1.055556,0.928959,-14.333333,28.88889,5
108,0.722222,0.611616,2.111111,1.951258,-9.555555,20.555555,5
82,0.611111,1.020167,2.722222,2.53348,-11.555555,22.444445,5
154,4.222222,18.162964,1.722222,3.174073,-5.222222,7.666666,5
148,1.666667,0.843274,1.111111,0.981307,-2,3.222222,5
145,0,0,0,0,0,0,5
138,0.166667,0.166667,0.333333,0.133333,-4.666666,5.888889,5
134,0.666667,0.088889,0.611111,0.240741,-5.555555,6.444445,5
62,0.277778,0.250924,0.666667,0.557773,-6.888889,11.444445,5
134,0.388889,0.018519,0.944444,0.151852,-3.333333,4.666667,5
145,0,0,0,0,0,0,5
154,3.166667,8.21111,1.611111,1.218518,9.888889,9.666667,5
155,0.5,0.611111,10.777778,131.80739,-5.888889,11,5
34,1.722222,1.730981,0.444445,0.501848,-11,21,5
137,0.888889,0.544331,0.611111,0.712325,-1.222222,1.777778,5
144,0.944444,0.712325,0.388889,0.490653,-1.111111,1.666667,5
135,0.055556,0.136083,0.111111,0.172133,-1.444444,3,5
137,0.277778,0.151852,0.277778,0.151852,-4.777778,7.111111,5
107,2.555556,2.251853,2.055556,2.818519,-14.888889,25.777779,5
89,1.055556,0.952579,3.277778,2.453266,-11.777778,24.444445,5
147,0,0,0,0,0,0,5
131,0.166667,0.182574,0.277778,0.250924,-2,3.666667,5
93,0.555556,0.272165,0.388889,0.389682,-13.111111,23.444445,5
58,0.333334,0.421637,0.444445,0.344265,-8.333333,14.111111,5
89,1.888889,1.586984,2.333333,1.725624,-10.777778,25.11111,5
155,0.5,0.611111,10.777778,131.80739,-5.888889,11,5
130,0,0,0,0,0,0,5
93,0,0,0,0,0,0,5
143,0,0,0,0,0,0,5
62,0.388889,0.250924,0.444444,0.344265,-7.888889,13.111111,5
133,0.111111,0.172133,0.222222,0.272166,-1.666667,3.555556,5
92,1.277778,1.062841,0.555555,0.620633,-13.111111,25.777779,5
140,0.166667,0.033333,0.333333,0.044444,-3.777778,6.111111,5
131,0,0,0,0,0,0,5
144,0,0,0,0,0,0,5
152,0,0,0,0,0,0,5
152,0,0,0,0,0,0,5
63,0.555556,0.544331,0.388889,0.389682,-7.888889,14,5
116,0.833333,0.433334,0.166667,0.077778,-9.888889,23.222221,5
61,0.277778,0.136083,0.555556,0.272165,-7,12,5
94,1.722222,2.374074,1.222222,0.962962,-15.222222,24.88889,5
94,0.722223,0.285185,0.444445,0.42963,-12.666667,28.777779,5
140,0.055556,0.018519,0.222222,0.02963,-0.777778,0.777778,5
31,2.111111,1.223232,5.055555,2.678447,-8.777778,16.555555,5
130,0.055556,0.018519,2.611111,6.240745,-2.222222,3.222222,5
141,0.166667,0.182574,0.333333,-0,-0.555556,0.555556,5
113,1.111111,0.501849,0.555556,0.544331,-10.444445,27.88889,5
90,0.666667,0.266666,0.833333,0.344444,-18.555555,34.444447,5
90,0.5,0.408248,1.833333,0.547723,-14.333333,25.777779,5
91,1.222222,0.385186,0.388889,0.107408,-18.88889,34.88889,5
152,0.777778,0.981307,0.833333,1.090362,-1.333333,1.666667,5
12,0.444444,0.272165,2.333333,1.966384,-7.111111,11.333333,5
147,0,0,0,0,0,0,5
137,0.555555,0.074074,0.277778,0.018519,-2.444444,2.666667,5
133,1.555556,1.007407,0.5,0.344444,-5.111111,9,5
134,0.444444,0.118518,0.722222,0.151852,-3.333333,4.666667,5
83,0.388889,0.136083,0.222222,0.403687,-12.555555,24.88889,5
86,0.444444,0.02963,0.333333,0.044444,-13.333333,20.444445,5
149,0,0,0,0,0,0,5
154,0.277778,0.327731,0.777778,0.544331,-2.222222,3.555556,5
88,0.333334,0.044444,0.444445,0.074074,-14.111111,21.11111,5
135,0.166667,0.182574,0.055556,0.136083,-1.444444,1.444444,5
152,0.111111,0.02963,2.055556,3.574075,-1.111111,2.333334,5
140,0.166667,0.278887,0.611111,0.742867,-0.555556,0.777778,5
152,0,0,0,0,0,0,5
131,0,0,0,0,0,0,5
131,0.277778,0.062963,1.777778,1.851852,-1.888889,2.777778,5
110,0.611111,0.24074,2.111111,2.296298,-18.88889,40.444443,5
134,0.166667,0.182574,0.333333,0.210819,-3.111111,3.111111,5
135,0.444444,0.272166,0.222222,0.403687,-1.888889,3.333333,5
97,0.611111,0.534027,0.777777,0.45542,-12.777778,27.777779,5
85,1.222222,1.241266,0.222222,0.172133,-13.111111,26.88889,5
84,0.333333,0.298143,0.388889,0.327731,-12.333333,24.777779,5
110,0.277778,0.062963,0.222222,0.02963,-10,15.888889,5
111,1.111111,0.45542,0.555555,0.344265,-12.555555,35.88889,5
35,0.444445,0.344265,0.388889,0.250924,-9.444445,19.222221,5
139,1.055556,0.507408,0.722222,0.285185,-6.888889,8.555555,5
93,0.388889,0.250924,0.888889,0.544331,-12.777778,29.555555,5
198,2.833333,1.345774,4.111111,3.344425,-17.777779,61,6
187,2.055556,1.123816,1.833333,1.069787,-20.333334,74.77778,6
190,3.777777,6.874074,8.555555,73.674065,-10.555555,36.88889,6
190,2.888889,2.13611,3.000001,1.849925,-15.111111,58.666668,6
161,1.388889,3.040736,8.999999,31.022234,-18.11111,52.22222,6
195,2.722223,1.866865,3.166667,1.822697,-19.88889,76.55556,6
198,2.388889,1.496909,4.833334,3.009245,-20,74,6
187,1.222223,1.003697,3.055555,2.389019,-13.222222,59.88889,6
185,2.277779,1.769077,3.111111,1.16746,-11.777778,58.22222,6
163,2.055556,2.285186,18.166666,41.988934,-16.333334,48.11111,6
186,2.333333,2.319004,2.777777,2.526893,-17.555555,67.88889,6
190,1.944445,0.975629,2.055556,1.103865,-14,60,6
193,3.277779,1.652159,2.222222,1.80944,-23.222221,76.55556,6
182,1.611112,0.742868,4.166666,2.126552,-18.333334,72.44444,6
180,1.944445,1.481991,3.111111,1.088663,-13.333333,59,6
182,2.500001,5.455552,8.666666,71.24447,-7.666666,35.88889,6
184,1.666666,0.843274,2.777777,2.007394,-14.111111,62.333332,6
195,0.833333,0.65828,2,0.966091,-16.333334,57.333332,6
194,1.722222,2.594153,3.222223,1.500616,-20.333334,76.22222,6
173,1.722222,1.781593,9,6.749488,-12.111111,52.88889,6
198,5.055554,6.433995,5.666666,5.792715,-19.333334,72.333336,6
172,1.166667,0.91287,9.777778,5.455545,-12.111111,50.333332,6
176,3.055555,3.275612,2.388889,2.870668,-19.444445,71.44444,6
188,2.888889,2.880329,3.611111,2.23524,-14.888889,62,6
193,2.555556,2.040334,4.611111,3.592689,-11.222222,50,6
208,5.722223,4.841564,6.333334,3.552778,-22.222221,70.333336,6
185,2.611112,1.806368,3.111111,2.277101,-15.111111,60.666668,6
195,4.222223,3.284081,2.388889,2.102027,-16.222221,55.555557,6
185,1.333335,1.229272,2.5,1.656637,-14.333333,61.333332,6
192,2.166667,2.008316,2.555555,1.544403,-15.555555,59.22222,6
161,3.722222,0.729634,11.5,18.922234,-15.333333,49.666668,6
162,1.944445,1.307408,14.055556,5.929622,-16.88889,49.22222,6
203,4.277778,3.791314,3.444445,4.036866,-18.11111,71.66667,6
163,1.499999,0.877778,17.666666,3.244499,-16.333334,48.555557,6
185,2.777777,2.257497,2.222221,1.951258,-19.11111,69.88889,6
193,1.999999,0.516399,4.833334,1.295292,-13,55.333332,6
194,2.611111,1.218682,5.222222,4.435546,-18.222221,71.55556,6
188,1.444444,1.496296,5.111111,19.007412,-9.222222,36.444443,6
171,1.944445,1.218681,3.666667,3.126943,-14.333333,56.333332,6
190,2.555555,1.451853,2.5,2.966668,-11,40.11111,6
179,2.277778,2.507411,4.555556,7.274074,-12.444445,44.11111,6
189,1.111111,1.088662,3.166667,1.005541,-13.666667,60.88889,6
162,1.611112,0.596296,12.388888,66.818535,-19.88889,54.666668,6
188,4.277778,2.313409,5,3.747592,-18.444445,75.66667,6
183,1.888888,1.916788,2.333334,1.788856,-15.555555,65.111115,6
185,1.999999,0.632455,1.222222,1.905159,-20.777779,73.44444,6
188,2.000001,1.563472,2.277777,1.781594,-15.111111,61.77778,6
183,2.722221,2.398302,4.666666,3.699851,-18.222221,69.66667,6
162,1.500001,1.144444,11.666667,73.1111,-19.333334,53.666668,6
189,2.055556,3.885185,11.722221,114.59634,-9,33,6
186,3.666666,2.043961,1.777777,1.241266,-14,59.88889,6
189,3.777777,2.237722,3.777777,1.544405,-21.222221,72.44444,6
197,1.611112,1.451691,1.277779,1.103865,-21,77.77778,6
187,2.944445,1.730981,2.666667,2.431278,-15.111111,60.11111,6
197,4.222223,2.993821,4.944445,3.122795,-17,62.22222,6
185,3.055555,2.977074,1.944444,2.154238,-20.88889,71.111115,6
200,2.777779,0.779364,4.333333,2.8829,-17.777779,69.66667,6
177,2.166666,1.069789,1.666666,1.173788,-13.333333,61,6
162,2.611111,1.885184,14.166667,210.92223,-18.222221,50.666668,6
177,2.833335,9.633328,8.499999,17.366692,-12,40.333336,6
194,1.444445,1.951259,3.833333,3.089408,-16.88889,60.333332,6
181,1.166667,0.862812,1.833333,1.32916,-19,68.77778,6
194,2.555556,1.784708,9.111109,7.713385,-19.444445,74.888885,6
187,1.777777,1.600925,2.333334,2.0221,-17.333334,68,6
209,2.611112,0.712326,4.555556,2.672217,-17.333334,60.77778,6
193,3.277779,1.652159,2.222222,1.80944,-23.222221,76.55556,6
192,2.388888,0.64693,4.388889,2.379699,-16.222221,58.11111,6
177,1.777779,10.696298,8.333332,27.333357,-11.666667,40.666668,6
187,3.5,2.167948,2.833333,1.602082,-16.333334,71.44444,6
201,4.611111,5.495115,5.555555,5.795274,-13.555555,49,6
201,4.611111,5.495115,5.555555,5.795274,-13.555555,49,6
199,3.833334,2.647851,6.388889,3.466775,-21.222221,69.22222,6
200,4.722221,2.703221,2.5,1.531158,-18,70.22222,6
187,2.666667,1.849924,3.444444,1.655518,-18.333334,72.55556,6
179,1.833333,1.531158,2.444445,1.881685,-12.888889,59.77778,6
189,1.388889,1.485184,5.722223,23.885176,-8.666667,36.333336,6
182,2.555555,1.470701,2.722223,1.98233,-16.88889,67.22222,6
180,3.555556,1.186343,2.222222,1.108887,-20.555555,75.44444,6
178,1.222222,1.051855,8,12.577775,-12,41.88889,6
178,0.833333,0.547722,1.111109,0.544331,-21.555555,75.22222,6
199,2.666668,1.861898,4.666666,3.025815,-19.333334,71,6
191,3.166667,2.786874,6.000001,5.185452,-23.444445,76.22222,6
189,1.944444,2.462961,5.833334,21.588884,-8.777778,38,6
195,2.611112,2.091428,3.722222,2.205214,-15.666667,58.77778,6
203,3.888888,2.85709,5.444445,2.746041,-19,67.66667,6
176,2.111112,1.857917,5.111111,2.841493,-20.88889,75.66667,6
193,1.111112,0.750308,3.388888,2.489236,-11.444445,50.666668,6
176,2.888889,1.470702,1.5,1.169045,-13.555555,61,6
191,3.500001,2.738614,3.277778,2.800133,-20.555555,74.77778,6
196,1.444445,1.327766,6.777777,4.188167,-16.88889,57.11111,6
194,1.611111,1.200309,5.388889,3.04351,-12.555555,50.444443,6
188,3.666667,2.011082,4.611111,2.407552,-21.88889,76,6
188,1.722223,1.218519,6.611112,38.551857,-9.888889,38,6
185,1.555555,1.068055,3.055555,1.925463,-12,59.555557,6
161,1.388889,3.040736,8.999999,31.022234,-18.11111,52.22222,6
180,1.444444,1.585185,7.333333,45.955563,-8.333333,37.77778,6
161,2,5.555551,11.5,99.63333,-16.444445,51.77778,6
189,2.055556,3.885185,11.722221,114.59634,-9,33,6
184,4.666666,1.520233,5.833333,1.810463,-13.111111,58.666668,6
186,2.333334,1.659987,5.5,2.518818,-14.333333,61.11111,6
182,3.111113,3.208783,7,5.648992,-7.888889,47.333332,6
174,3.111111,2.68052,3.166667,1.545604,-20.222221,70.88889,6
191,3.222222,1.973905,3.777778,2.903384,-23.222221,79.22222,6
191,1.444445,0.620633,2.333333,1.192569,-15.666667,60.555557,6
172,4.277777,4.38896,6.666666,7.360555,-13.333333,54.666668,6
177,1.333333,1.333334,2.166667,1.974842,-12.555555,59.333332,6
192,3.388889,2.059307,5.944445,2.489237,-22.11111,76.44444,6
191,3.722222,2.999382,2.888887,2.786209,-22.777779,78.111115,6
181,2.388889,2.16453,4.777777,2.864857,-10.444445,49.555557,6
194,3.222222,2.33492,4.611112,3.356035,-22,76.111115,6
197,2.722223,1.854924,4.555556,2.146487,-19,69.55556,6
160,1.833333,0.922221,5.944443,4.596297,-21.777779,58.333332,6
210,2.166667,1.669998,4.444444,2.613356,-17.555555,64.333336,6
173,2.166667,1.834847,2.388888,1.236781,-20.666666,71.55556,6
191,3.555556,5.40741,7.777778,40.02962,-5.222222,30.11111,6
197,2.722223,2.01568,5.277778,3.275611,-17.88889,68,6
189,2.277778,1.323576,2.444445,1.784709,-16,63.333332,6
184,1.222223,0.544331,2.499999,1.929306,-15.111111,69,6
190,1.277777,0.998145,1.611111,1.123816,-14.111111,60.666668,6
165,2.388889,8.1074,16.444445,23.89629,-15.111111,42.88889,6
196,2.666667,2.375804,3.444445,2.277099,-16.666666,61.444443,6
185,2.222221,2.810035,2.277779,1.289558,-11.555555,57.333332,6
182,1.111111,0.834444,2.777777,2.051197,-9.888889,52.88889,6
196,1.333332,0.869228,2.222222,1.668887,-19.777779,75.66667,6
161,2.555556,0.518519,11.500001,96.65553,-18.11111,51.444443,6
182,2.833333,2.094967,3.555555,2.561829,-18.222221,73.333336,6
175,3.777779,3.124574,7.166668,4.68923,-21.222221,72.77778,6
197,3.888887,2.78621,2,1.264912,-16.222221,61.444443,6
196,2.611111,2.360949,3.555556,1.695309,-15.222222,58.22222,6
195,4.166666,2.277915,4.111111,2.247634,-15.777778,58.88889,6
182,2.277779,1.705113,2.944445,1.597452,-9.777778,52.555557,6
196,2.666666,2.149936,1.388889,1.35674,-18,65.66667,6
159,2.555555,5.05185,15.72222,168.95189,-16,45.444443,6
180,4.055556,2.984528,3.333333,3.19722,-21.555555,77.55556,6
184,2.222222,0.910841,3.611111,1.818627,-10.333333,54.444443,6
194,1.222222,1.025599,3.222223,1.69531,-14.555555,55.444443,6
188,1.777777,1.128748,1.999999,1.247218,-15.555555,62.11111,6
192,0.833333,0.547723,4.388889,3.523992,-15.777778,57.666668,6
202,3.388889,1.625036,4.833333,4.091997,-18,71,6
182,3.722222,2.576964,3.611111,1.705112,-16.444445,68.111115,6
190,2.333333,2.564718,1.555556,1.204929,-16.666666,62.333332,6
202,2.555556,1.708367,1.499999,1.130388,-20.444445,74.888885,6
179,2,1.282359,3.555556,3.074386,-14.333333,62.11111,6
162,2.111111,3.985182,13.944444,155.12964,-19,51.333332,6
189,2.277778,2.195113,4.944445,4.007863,-21.88889,77.55556,6
190,3.111111,1.809441,2.888889,2.094085,-17,65,6
193,3.222222,1.90516,2.888889,2.177325,-21,75.111115,6
210,4.722223,4.018937,5.722222,2.184966,-16.555555,62.22222,6
181,4.277778,1.730983,2.555556,1.485734,-20.88889,75.66667,6
183,1.111111,0.651852,6.333334,36.933327,-8.444445,39.11111,6
187,2.611112,1.936969,5.111111,3.538151,-14.444445,60.88889,6
193,3.166666,2.465315,4.5,2.50111,-20.11111,72.55556,6
182,1.833333,3.855555,3.611111,9.218522,-10.444445,42.88889,6
210,2.166667,1.669998,4.444444,2.613356,-17.555555,64.333336,6
201,2.999999,2.69155,2.833333,2.335713,-14.222222,53.88889,6
205,1.944445,2.195112,3.333334,2.529823,-16.11111,61.77778,6
193,6.611113,3.605038,7.055556,5.409525,-15.555555,63,6
172,1.333334,0.894427,9.166667,5.856622,-13,51.22222,6
162,3.111109,5.762963,12.944446,9.396256,-17.444445,50.555557,6
196,2.38889,1.420746,4.444445,4.390225,-17.222221,62.22222,6
190,5.500001,1.822697,2.611111,3.234651,-18.777779,66.88889,6
194,2.666666,1.932183,2.444444,1.797116,-17.666666,62.444443,6
196,3.666666,1.861898,6.888888,4.861031,-16.777779,65,6
204,2.000001,1.282358,2.166667,0.752773,-19.11111,71.22222,6
186,2.166667,1.858913,2.999999,1.349897,-12.666667,58.88889,6
192,4,2.180723,4.944445,3.866763,-19,72,6
186,3.666666,2.043961,1.777777,1.241266,-14,59.88889,6
182,2.388889,1.794023,2.555556,1.558727,-11.111111,56.333332,6
