@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vegde-sd numeric
@attribute Hedge-sd numeric
@attribute Rawred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
182,0,1.794023,1.558727,42.666668,-1.930048,6
180,0,2.984528,3.19722,54.88889,-2.044179,6
201,0,2.018434,4.723464,52.555557,-2.042514,6
197,0,1.854924,2.146487,49.11111,-2.024321,6
204,0,1.204928,1.148268,51.444443,-2.038543,6
178,0,1.769076,4.933632,42.666668,-2.102536,6
190,0,0.975629,1.103865,44.22222,-1.986307,6
185,0,7.662959,32.118523,29.222221,-2.085272,6
163,0,0.877778,3.244499,35,-2.392741,6
190,0,2.564718,1.204929,44.88889,-2.048697,6
176,0.111111,1.06284,1.695309,47.11111,-2.052258,6
202,0,1.708367,1.130388,53.666668,-2.060614,6
182,0,0.655462,1.772214,40.22222,-1.917349,6
192,0,0.64693,2.379699,40.555557,-2.016578,6
182,0,3.855555,9.218522,31.444445,-2.001125,6
191,0.111111,2.786874,5.185452,52.444443,-2.077651,6
162,0,3.985182,155.12964,35,-2.494607,6
191,0,0.620633,1.192569,44,-2.040515,6
171,0,1.005539,1.64204,41,-2.010723,6
189,0,2.462961,21.588884,28.444445,-2.020345,6
189,0,0.462963,84.59629,21.11111,-2.01975,6
210,0.111111,1.669998,2.613356,45.444443,-2.020895,6
176,0.111111,1.148269,2.855145,46.333332,-2.051636,6
189,0,0.983193,2.810036,51.77778,-2.048058,6
200,0,0.779364,2.8829,50.444443,-2.021172,6
192,0,2.008316,1.544403,42.333336,-2.020234,6
192,0,2.180723,3.866763,51.77778,-2.034048,6
186,0.222222,1.659987,2.518818,44.666668,-1.974394,6
184,0.111111,0.843274,2.007394,45.88889,-1.96448,6
199,0,2.647851,3.466775,47.88889,-2.084754,6
201,0,2.656231,4.071583,51.444443,-1.969456,6
198,0.111111,2.88033,2.870668,51.444443,-2.064888,6
178,0,1.051855,12.577775,29.666666,-2.103758,6
193,0,2.465315,2.50111,51.11111,-2.033804,6
196,0,2.375804,2.277099,44.333332,-2.063864,6
189,0,0.222222,33.3185,26.333334,-2.049148,6
198,0,1.345774,3.344425,42.77778,-2.070717,6
185,0,1.068055,1.925463,45.333332,-1.95277,6
192,0,2.084333,2.326181,52.555557,-2.038177,6
187,0,1.600925,2.0221,49,-2.009615,6
182,0,4.213295,2.366432,52.555557,-1.978495,6
180,0,1.186343,1.108887,53.22222,-2.022148,6
189,0,2.237722,1.544405,51.333332,-2.101326,6
190,0,0.998145,1.123816,44.77778,-1.987599,6
191,0,2.999382,2.786209,54.444443,-2.05611,6
194,0,1.14342,2.03761,44.444443,-2.021838,6
193,0,1.652159,1.80944,53.666668,-2.109375,6
176,0,0.879815,1.996294,45.444443,-1.97757,6
186,0,2.12222,4.207406,31.222221,-2.060122,6
201,0,5.495115,5.795274,35.77778,-2.175826,6
176,0.111111,1.06284,1.695309,47.11111,-2.052258,6
205,0,1.586985,2.489238,49.77778,-2.038263,6
196,0,1.047043,1.996292,45.333332,-2.059262,6
196,0,1.333334,1.148268,41.77778,-2.074616,6
173,0,1.781593,6.749488,39.555557,-1.998857,6
179,0,2.507411,7.274074,31.333334,-2.0752,6
192,0,1.781593,4.134766,47.333332,-2.164195,6
195,0,2.091428,2.205214,42.444443,-2.051671,6
161,0,3.040736,31.022234,36,-2.282295,6
187,0,1.515354,1.784708,52.666668,-2.03348,6
175,0,0.522223,26.133337,29,-2.091209,6
187,0.111111,1.730981,2.431278,43.333332,-1.998547,6
197,0.111111,2.01568,3.275611,48.88889,-2.033505,6
197,0,2.993821,3.122795,44.666668,-2.071221,6
189,0,1.751853,3.822227,30.11111,-2.044277,6
196,0,1.333334,1.148268,41.77778,-2.074616,6
189,0,1.323576,1.784709,45.77778,-2.008931,6
179,0,1.282359,3.074386,45.77778,-1.978657,6
196,0.111111,1.861898,4.861031,46.88889,-2.022599,6
190,0,0.82776,0.952579,47.333332,-1.985899,6
193,0,0.750308,2.489236,37.88889,-1.992997,6
195,0,1.16746,1.709451,43.22222,-2.063044,6
196,0,0.869228,1.668887,55,-2.048736,6
200,0,2.409857,2.622552,47.88889,-2.065663,6
201,0.111111,0.64693,2.455531,52.88889,-1.997736,6
207,0,3.179215,2.802115,50.444443,-2.062724,6
190,0,0.998145,1.123816,44.77778,-1.987599,6
190,0,1.062842,5.218202,51,-2.112087,6
186,0,1.944444,53.58887,27.555555,-2.046307,6
161,0,0.729634,18.922234,35.333336,-2.198939,6
177,0,1.069789,1.173788,45,-1.942662,6
182,0,1.705113,1.597452,40.333336,-1.919167,6
160,0,0.922221,4.596297,37.88889,-2.162999,6
192,0,2.059307,2.489237,53.444443,-2.055457,6
162,0,1.885184,210.92223,34.88889,-2.555683,6
183,0,0.583731,1.625037,49.22222,-1.991701,6
185,0,0.250924,0.210818,48.555557,-2.008008,6
161,0,5.540735,93.98522,36.555557,-2.38829,6
197,0,1.515353,1.925463,44.22222,-2.022274,6
194,0,1.784708,7.713385,54.333332,-2.033605,6
173,0,1.834847,1.236781,49.88889,-2.048199,6
172,0,4.38896,7.360555,40.333336,-2.052453,6
172,0,0.894427,5.856622,38,-2.126558,6
176,0,3.275612,2.870668,50.444443,-2.021784,6
193,0,1.686548,3.275612,43.333332,-2.065421,6
193,0,3.605038,5.409525,46.555557,-2.080174,6
184,0,3.277779,63.35185,27.777779,-2.183125,6
190,0,1.822697,3.234651,47.333332,-2.052546,6
190,0,1.451853,2.966668,28,-2.008381,6
194,0,1.025599,1.69531,40.22222,-2.046998,6
177,0,0.879815,0.942809,46.333332,-1.956005,6
189,0,4.551854,14.607409,26.777779,-1.954574,6
183,0,0.869228,1.485735,40.22222,-1.887731,6
186,0,2.319004,2.526893,49.11111,-2.028618,6
187,0,1.515354,1.784708,52.666668,-2.03348,6
190,0,2.13611,1.849925,42.444443,-2.025942,6
162,0,1.144444,73.1111,36.77778,-2.391681,6
195,0,2.277915,2.247634,42.444443,-2.052705,6
183,0,1.916788,1.788856,47.444443,-1.981911,6
189,0,2.87407,15.366663,29,-2.022227,6
187,0,2.048487,3.512938,49.88889,-2.04388,6
162,0,2.196297,219.57411,34.444447,-2.573635,6
162,0,1.307408,5.929622,34.666668,-2.341198,6
197,0.111111,2.78621,1.264912,44.333332,-2.043399,6
159,0,7.54074,152.7,31.333334,-2.316872,6
180,0,1.481991,1.088663,44.11111,-1.996042,6
180,0,1.585185,45.955563,28.666666,-2.021032,6
199,0,2.97894,4.615995,49.11111,-2.045431,6
187,0,1.123816,1.069787,53.666668,-2.058211,6
189,0,1.485184,23.885176,27.11111,-2.050282,6
187,0,1.003697,2.389019,44.11111,-1.947472,6
195,0,1.866865,1.822697,55.11111,-2.020938,6
200,0,3.031318,2.480293,46.444443,-2.116733,6
187,0,1.849924,1.655518,52.555557,-2.013524,6
209,0.111111,0.712326,2.672217,43,-2.06698,6
202,0.111111,1.625036,4.091997,52,-2.045943,6
201,0.222222,1.678846,3.124574,47.11111,-2.075226,6
200,0,4.324349,4.327775,52.22222,-2.02885,6
181,0,1.242757,2.054805,43,-1.949088,6
183,0,0.651852,36.933327,29.444445,-1.970772,6
191,0.111111,2.303781,6.071487,43.88889,-1.964901,6
200,0,2.703221,1.531158,50.666668,-2.015374,6
196,0,1.327766,4.188167,40.444443,-2.105677,6
181,0,0.862812,1.32916,49,-2.053189,6
174,0,1.445299,0.854183,50.444443,-2.069045,6
193,0,2.040334,3.592689,37.444443,-1.995801,6
198,0,1.496909,3.009245,53.11111,-2.050575,6
174,0,2.68052,1.545604,49.444443,-2.037351,6
201,0,5.495115,5.795274,35.77778,-2.175826,6
203,0,3.791314,4.036866,52.444443,-2.034642,6
178,0,0.547722,0.544331,52.444443,-2.040554,6
187,0,1.936969,3.538151,44.666668,-1.990627,6
181,0,1.730983,1.485734,53.666668,-2.044563,6
184,0,1.520233,1.810463,43.88889,-1.986776,6
188,0,1.811109,1.751851,27.555555,-2.016443,6
185,0,1.229272,1.656637,45.444443,-2.007175,6
208,0,4.841564,3.552778,48.22222,-2.094585,6
160,0,8.240739,139.85553,34.11111,-2.335837,6
186,0,1.798145,1.781593,45,-1.958085,6
186,0.111111,2.245159,2.815959,45.666668,-2.028812,6
204,0,1.282358,0.752773,50.88889,-2.037372,6
202,0,1.878731,1.003697,55,-2.043538,6
189,0,2.195113,4.007863,54.77778,-2.054084,6
189,0,3.885185,114.59634,23.444445,-2.101002,6
163,0,12.151846,48.8889,35.444447,-2.384441,6
182,0,1.857917,2.054805,49.555557,-1.989221,6
201,0,2.69155,2.335713,39.22222,-2.06786,6
188,0,1.563472,1.781594,44.666668,-1.984565,6
182,0,5.455552,71.24447,27.222221,-2.217735,6
163,0,13.496301,27.244467,34,-2.425324,6
197,0.111111,1.451691,1.103865,56.22222,-2.06802,6
195,0,2.8784,2.354665,42.555557,-2.056734,6
182,0,0.834444,2.051197,40.333336,-1.904978,6
161,0,1.807405,91.32222,36,-2.316506,6
194,0,1.925463,3.416733,37,-2.045201,6
191,0,3.031317,2.896358,55.11111,-2.062286,6
185,0,0.632455,1.905159,52.22222,-2.073869,6
184,0,2.118519,45.085182,28.777779,-2.215464,6
190,0,2.094085,3.727774,51.666668,-2.102898,6
190,0,6.874074,73.674065,26.11111,-2.160658,6
161,0,5.555551,99.63333,36.88889,-2.395566,6
188,0,2.313409,3.747592,55.11111,-1.997746,6
183,0,1.18165,1.597451,48.88889,-1.974959,6
205,0,2.195112,2.529823,44.88889,-2.044653,6
188,0,1.496296,19.007412,26.88889,-2.083566,6
182,0,1.259042,2.825808,50.11111,-2.001558,6
185,0,1.806368,2.277101,44,-2.006186,6
196,0,1.260512,3.678264,56,-2.070441,6
188,0,1.218519,38.551857,27.333334,-2.03822,6
188,0,1.260511,1.254621,45.11111,-1.99344,6
186,0.111111,2.115201,3.507134,48.22222,-1.988249,6
183,0,1.682151,3.072581,50.444443,-1.997577,6
176,0.111111,1.857917,2.841493,53.333332,-2.030648,6
191,0,2.738614,2.800133,52.88889,-2.03548,6
193,0,0.516399,1.295292,40.88889,-2.000118,6
195,0,2.957101,1.705112,51.333332,-2.015595,6
188,0,2.108185,2.498147,54.444443,-2.074028,6
201,0,1.734188,1.656637,54.88889,-2.034119,6
195,0,2.238553,2.888676,42.77778,-2.038956,6
195,0,0.65828,0.966091,41.11111,-2.101377,6
188,0,2.011082,2.407552,53.77778,-2.079095,6
180,0,1.185186,63.944435,27.444445,-2.217095,6
180,0,0.936898,2.888675,45.22222,-2.008719,6
182,0,1.099999,3.618518,31.555555,-1.943038,6
186,0,2.043961,1.241266,43.77778,-1.973056,6
196,0,1.501851,1.218681,42.666668,-2.045996,6
195,0,2.277915,2.247634,42.444443,-2.052705,6
182,0,3.855555,9.218522,31.444445,-2.001125,6
159,0,5.05185,168.95189,30.444445,-2.549349,6
161,0,1.807405,91.32222,36,-2.316506,6
191,0,0.760117,1.020167,44.666668,-1.998993,6
235,0,1.455513,2.264869,21.11111,2.356024,7
236,0,2.696296,0.933333,9.555555,2.267197,7
161,0,0.501849,1.405018,15.111111,2.292736,7
221,0,1.485185,1.585186,10.666667,2.317212,7
216,0,1.327767,2.984528,11.444445,2.284571,7
208,0,0.418519,0.240741,12.777778,2.391996,7
233,0,0.740741,0.344444,8.888889,2.49158,7
249,0,2.385186,3.807407,8,1.917421,7
183,0,0.772202,1.020168,14.555555,2.506807,7
231,0,2.42963,3.155556,8.777778,2.391307,7
234,0,0.118518,0.285185,6,1.83826,7
223,0,5.722223,2.444444,4.888889,2.046588,7
220,0,15.262959,6.08889,6.555555,2.09315,7
211,0,0.490654,1.254622,16.11111,2.416354,7
224,0,3.707406,5.618522,11.666667,2.298255,7
229,0,1.574073,0.566666,14.111111,2.651605,7
240,0.111111,1.638654,1.743772,15.222222,2.420791,7
172,0,0.507407,0.71111,12.333333,2.417702,7
233,0,1.540803,0.827759,21.88889,2.38935,7
216,0,0.566667,1.188889,5.111111,2.079295,7
221,0,0.64693,0.620633,10.222222,1.877146,7
156,0,0.278886,0.557773,17.333334,2.864931,7
198,0,0.133333,1.22963,12.444445,2.32489,7
227,0,1.186342,0.807373,9.444445,2.291847,7
166,0,1.096297,1.051852,12.333333,2.515826,7
160,0,1.29386,1.772214,17.777779,2.642597,7
184,0,0.344265,0.62361,12.333333,1.937892,7
199,0,0.518519,0.255555,15.222222,2.129513,7
251,0,1.881686,1.605543,21.444445,1.28706,7
242,0,2.453268,1.920648,19.222221,2.395778,7
218,0,0.744444,0.655555,10.666667,2.382684,7
243,0,1.851851,0.71111,9.888889,2.368311,7
210,0,1.366666,2.162963,9.444445,2.42875,7
194,0,1.143419,1.420747,16.555555,2.224382,7
248,0,1.718095,1.377061,23.222221,2.285098,7
208,0,2.640738,1.322222,15.444445,2.102212,7
164,0,0.211111,8.04445,11.666667,2.87512,7
150,0,0.196296,1.618516,13.444445,2.791674,7
241,0,1.128749,1.206464,5.888889,2.277351,7
181,0,1.200001,2.088887,17.11111,2.189135,7
173,0,0.829631,1.985185,13.555555,2.332739,7
180,0,0.562963,1.866665,18.333334,2.453831,7
236,0,2.696296,0.933333,9.555555,2.267197,7
170,0,0.45542,0.389683,20.11111,2.604013,7
224,0,1.083547,1.632993,13.222222,1.860191,7
175,0,0.62361,2.167949,12.444445,2.242196,7
235,0,1.748015,3.136995,12,2.586018,7
155,0,0.459468,0.349603,20,2.169397,7
248,0,1.813529,1.259041,15.555555,2.205099,7
191,0,0.507408,4.607407,12.111111,2.545329,7
212,0,0.666667,1.345775,10,1.974495,7
239,0,1.451691,2.820559,7.666666,2.426379,7
196,0,2.018518,1.21852,12.444445,2.511766,7
174,0,1.007406,4.02963,15.111111,2.395018,7
203,0,0.742867,1.526312,10,1.986748,7
249,0.111111,2.42594,1.505545,19.777779,2.28263,7
222,0,0.834443,0.623609,8.666667,1.870487,7
214,0,0.651852,0.240741,5,2.058329,7
190,0,0.750309,1.095445,15.888889,2.252231,7
240,0,1.951258,1.360827,17,2.175522,7
196,0,1.047041,0.843274,14.111111,1.789167,7
216,0,0.651852,1.144444,10.888889,2.447547,7
246,0,3.262963,2.433334,12.555555,2.170543,7
165,0,0.177778,1.140741,12,2.593543,7
178,0,2.685184,10.4,17,2.274128,7
211,0,6.08889,1.733333,12.444445,2.554965,7
185,0,3.722221,2.685186,14.666667,2.361827,7
174,0,0.062963,0.151852,10.888889,2.377854,7
162,0,1.074968,0.574134,13.777778,2.350367,7
208,0,2.166666,2.444446,12.666667,2.310932,7
250,0,1.420746,1.025599,6.555555,2.192935,7
211,0,1.333333,2.311112,10.777778,2.441017,7
165,0,3.974076,0.918519,12.888889,2.471197,7
198,0,0.620633,1.356739,9.666667,2.221276,7
169,0,0.983192,0.918936,20.88889,2.479064,7
157,0,0.507408,0.162963,13.888889,2.438615,7
164,0,0.534027,1.047042,15.111111,2.459806,7
187,0,0.740741,1.04074,9.333334,2.156639,7
177,0,0.7,0.78889,21.222221,2.125416,7
241,0,0.574134,1.424651,10.888889,2.544142,7
226,0,1.707407,1.751851,10.222222,2.303853,7
175,0,4.21111,4.329627,20.88889,2.263538,7
183,0,0.429629,4.196296,14.222222,2.428022,7
245,0,0.551851,3.940739,11.111111,2.395431,7
215,0,1.784709,2.407549,14.444445,2.266094,7
235,0,1.307407,2.551852,11.777778,2.670771,7
174,0,1.16746,1.264911,20.666668,2.033698,7
156,0,0.278886,0.557773,17.333334,2.864931,7
186,0,0.691215,1.00554,13.888889,1.863654,7
249,0,1.28889,0.611111,10.777778,2.743555,7
166,0,1.096297,1.051852,12.333333,2.515826,7
170,0,0.785184,0.562962,15.111111,2.504391,7
164,0,0.403687,0.490653,9.222222,2.291118,7
178,0,0.862965,1.455556,20.222221,2.190305,7
198,0,1.204928,0.691214,12.111111,2.055672,7
232,0,1.206464,1.722401,6.555555,2.201318,7
226,0,1.424651,1.289559,10.111111,1.872506,7
187,0,0.344265,1.027402,13.222222,2.038483,7
173,0,1.069787,1.642041,16.444445,2.099557,7
225,0,1.00554,1.289559,14.444445,1.891015,7
184,0,0.774074,0.844445,15.222222,2.419445,7
180,0,0.518518,1.262962,9.666667,2.487917,7
191,0,0.311111,1.011111,5.333334,2.122422,7
160,0,0.843274,2.360948,21.11111,2.827106,7
238,0,2.538591,2.440401,6.333334,2.126063,7
248,0,0.833333,1.599999,10.555555,2.341677,7
237,0,2.535671,1.229273,11.111111,2.37843,7
229,0,0.785185,3.218518,7.444445,2.557458,7
210,0,0.544331,0.960324,9.333334,2.043726,7
196,0,1.244444,3.851853,15.666667,2.437339,7
180,0,0.722649,0.983192,17.444445,2.541661,7
176,0,0.151852,0.388889,10.111111,2.340618,7
203,0,0.760117,0.894427,7.444445,1.984785,7
179,0,0.222222,0.562963,9.777778,2.04457,7
233,0,1.31852,1.096296,8.333334,2.476615,7
240,0,1.668887,2.453267,19.555555,2.141811,7
181,0,0.632456,2.037609,13.555555,2.141428,7
216,0,0.699998,0.477778,13.111111,2.209309,7
246,0,1.085185,1.751852,9.555555,-1.190561,7
157,0,0.3,7.61852,19.222221,2.604303,7
177,0,0.551852,1.71852,15.777778,2.413262,7
202,0,0.24074,2.596295,11.666667,2.401137,7
181,0,0.349603,0.505525,9,2.206642,7
195,0,0.403687,0.680414,14.444445,1.94304,7
211,0,1.327765,1.149879,14.444445,2.327545,7
210,0,1.129629,1.007408,13.777778,2.386452,7
242,0,0.829629,3.274074,8.666667,2.386597,7
218,0,0.744444,0.655555,10.666667,2.382684,7
162,0,0.455421,1.356739,19.555555,2.557389,7
195,0,1.574073,3.796296,6.333334,2.187022,7
187,0,1.632993,1.86984,14.666667,2.254303,7
201,0,1.128748,0.834444,14.666667,2.389747,7
226,0,3.096296,2.562962,5.777778,2.259398,7
195,0,2.344418,1.722401,9.444445,2.011228,7
242,0,1.638653,1.108887,11.333333,2.835614,7
166,0,0.329629,0.32963,11.222222,2.264277,7
169,0,0.388889,0.418518,12.777778,2.44578,7
190,0,1.041722,1.842905,16,2.204408,7
192,0,1.007407,4.82963,8.666667,1.908457,7
207,0,0.928957,0.272165,9.555555,2.217263,7
226,0,1.98513,0.45542,14,2.27303,7
238,0,0.877777,2.285184,7.444445,1.844726,7
175,0,0.788811,0.888194,18.666668,2.630157,7
162,0,0.62361,1.327766,19.666668,2.769038,7
237,0,1.155555,0.785185,6.111111,1.938468,7
176,0,0.516398,0.557774,15.111111,2.332243,7
182,0,0.688531,0.655462,14.555555,1.916419,7
182,0,0.433332,0.374074,16.88889,2.271693,7
204,0,1.69203,1.382429,15.333333,2.24441,7
245,0,0.922223,0.507408,11.888889,2.432783,7
168,0,1.149879,0.471404,20.88889,2.302124,7
217,0,0.474074,0.907408,5,1.976138,7
183,0,0.385185,1.466666,14,2.483198,7
249,0,2.062964,5.511114,12.222222,2.563437,7
223,0,1.069787,2.948949,13.777778,1.910945,7
197,0,0.691215,1.58348,10.444445,2.628208,7
220,0,1.12963,4.151854,5.666666,1.984366,7
191,0,0.507408,4.607407,12.111111,2.545329,7
246,0,2.094968,4.113663,21.11111,2.214011,7
227,0,0.996296,8.611113,10.111111,2.707051,7
229,0,1.98513,1.614747,11.222222,2.099905,7
163,0,0.928958,1.312335,17.444445,2.001681,7
185,0,0.443053,1.047042,8.111112,2.36281,7
172,0,0.298143,0.918937,16.444445,2.083854,7
223,0,0.720082,0.93492,13.222222,2.119546,7
218,0,3.496296,1.022222,5.444445,2.361442,7
233,0,2.146487,1.327766,12.555555,1.950405,7
167,0,0.928959,1.130388,16.777779,1.971572,7
162,0,0.712326,0.730297,15.777778,2.291415,7
219,0,1.00554,0.928957,10.888889,2.255333,7
229,0,2.059306,1.408965,12,2.350437,7
182,0,1.047042,1.143419,15.444445,1.937594,7
211,0,6.08889,1.733333,12.444445,2.554965,7
237,0,0.444444,0.474074,6.555555,1.946502,7
156,0,1.277778,2.355556,13.444445,2.47582,7
215,0,0.809664,1.259042,14.222222,2.224013,7
236,0,6.829628,7.599998,13.111111,2.7898,7
223,0,1.047042,1.511683,12.666667,1.966536,7
209,0,0.666667,0.712326,17.666668,2.389391,7
240,0,0.862963,5.007407,10.888889,2.392487,7
232,0,1.254621,0.894427,11,1.875362,7
210,0,0.596296,0.655555,11.222222,2.461599,7
201,0,0.327731,0.800462,8.666667,1.909255,7
220,0,15.262959,6.08889,6.555555,2.09315,7
151,0,0.389682,4.042368,15.222222,2.505249,7
199,0,0.443053,1.041722,11.111111,2.634176,7
177,0,0.474073,0.562963,12.555555,2.462118,7
220,0,0.685185,2.162964,11.555555,2.306884,7
173,0,0.829631,1.985185,13.555555,2.332739,7
199,0,0.788811,0.712325,13.333333,1.905303,7
244,0,1.470702,1.259041,9.555555,2.391736,7
215,0,0.958394,2.645052,17.11111,2.561049,7
167,0,0.562963,4.607406,11.666667,-3.015081,7
235,0,1.06284,0.490653,6.777778,2.310758,7
206,0,1.12963,1.1,13.555555,2.252368,7
203,0,1.948408,1.756469,15.444445,2.320382,7
181,0,0.385186,1.096296,15.888889,2.420823,7
184,0,0.077778,0.785185,9.777778,2.128646,7
197,0,3.255195,2.746042,8.888889,2.164262,7
170,0,0.45542,0.389683,20.11111,2.604013,7
186,0,0.340741,1.81111,9.333334,2.31952,7
246,0,1.917754,1.988857,14.222222,2.232849,7
222,0,2.64074,2.285184,11.666667,2.280922,7
233,0,1.148268,1.90224,10.333334,1.903686,7
219,0,3.529631,4.074075,11.444445,2.358696,7
209,0,1.289559,0.928958,9.555555,2.060955,7
176,0,0.655461,1.306679,19,2.179845,7
211,0,0.879815,1.455513,8.888889,1.940832,7
194,0,1.274074,0.385185,13.222222,2.593107,7
244,0,0.640741,2.151852,9.666667,2.32339,7
156,0,0.490653,1.705112,13.444445,2.363581,7
248,0,0.64693,1.722401,14.777778,1.783512,7
246,0,1.619328,0.772202,18.88889,2.158915,7
181,0,0.750308,1.611303,16.555555,2.378846,7
236,0,0.255556,1.362964,12.888889,2.306678,7
234,0,0.3,0.607407,4,2.193568,7
177,0,0.551852,1.71852,15.777778,2.413262,7
243,0,5.274073,0.829629,5.111111,2.033629,7
191,0,0.311111,1.011111,5.333334,2.122422,7
239,0,2.433332,1.307407,12.222222,2.482445,7
215,0,2.040334,1.615894,18.11111,2.471757,7
180,0,0.562963,1.866665,18.333334,2.453831,7
157,0,0.421638,0.620633,16.444445,2.405202,7
224,0,2.559658,3.021527,15.444445,2.304153,7
222,0,0.477778,1.718519,10.777778,2.557309,7
195,0,1.408966,1.526313,11.666667,2.193764,7
250,0,1.420746,1.025599,6.555555,2.192935,7
180,0,0.874074,3.396297,18.11111,2.113918,7
246,0,5.618517,5.866666,12,2.395692,7
237,0,0.240741,0.488889,4.222222,2.097231,7
224,0,1.840741,0.551852,10,2.328108,7
208,0,1.396296,3.055554,15.555555,2.396771,7
197,0,7.54074,6.418518,17.444445,2.243094,7
156,0,0.389682,0.64693,17.222223,2.84342,7
184,0,11.851854,5.85555,13.555555,2.524273,7
161,0,0.327731,0.620633,12.444445,2.345133,7
212,0,1.422221,1.985185,6,2.242649,7
172,0,1.06284,1.699672,24.555555,2.617801,7
170,0,0.574134,0.860663,12.777778,2.737074,7
245,0,2.162963,3.277778,6.222222,1.756645,7
204,0,0.958394,1.772214,14.333333,2.348728,7
219,0,3.496297,6.611113,4.111111,2.148363,7
185,0,0.349603,2.080776,11.555555,1.83885,7
175,0,0.62361,2.167949,12.444445,2.242196,7
193,0,2.225275,3.631141,13.333333,2.222103,7
186,0,0.162962,0.207407,15.333333,2.587396,7
181,0,0.477778,1.707406,15.444445,2.458471,7
208,0,1.763834,1.69531,12.111111,2.112617,7
238,0,0.596297,1.866666,15,2.337472,7
158,0,1.054093,1.29386,16.444445,2.624707,7
194,0,0.781736,2.026674,15,2.126516,7
249,0,3.629631,4.207408,7.555555,2.156779,7
187,0,0.720082,0.750309,11.666667,1.941465,7
226,0,0.655461,1.020167,15.333333,1.82234,7
167,0,0.518518,0.996296,12.888889,2.305729,7
169,0,0.505525,0.879815,10.666667,1.993183,7
211,0,1.129629,1.707407,11.111111,2.292041,7
189,0,0.340741,0.922222,9.444445,2.194143,7
185,0,1.422222,0.951853,14.888889,2.451836,7
236,0,3.840741,1.12963,10.777778,2.32063,7
199,0,0.607407,0.462963,13.111111,2.690112,7
247,0.222222,1.218519,4.340751,21.11111,-1.755483,7
236,0,3.455556,5.529632,9.444445,2.083229,7
249,0,2.306994,3.538153,14.666667,2.214996,7
152,0,1.143419,1.108886,19.666668,2.731134,7
237,0,1.143419,2.564718,10.888889,1.990381,7
217,0,1.06284,1.349897,9.777778,2.006642,7
185,0,0.349603,2.080776,11.555555,1.83885,7
245,0.111111,3.016621,1.242757,7.444445,2.069452,7
218,0,2.42963,2.418518,11.888889,2.362146,7
164,0,0.574133,1.047041,21.777779,1.798302,7
215,0,0.958394,2.645052,17.11111,2.561049,7
240,0,1.540803,1.705113,9.777778,2.043865,7
189,0,1.00554,1.19257,14.555555,2.060443,7
244,0,2.195113,1.520234,10.333334,1.987902,7
238,0,0.827759,1.822697,9.666667,2.508226,7
215,0,5.096295,1.129629,14.333333,2.105197,7
148,0,0.251851,33.422226,12,2.91248,7
195,0,0.403687,0.680414,14.444445,1.94304,7
176,0,0.655462,1.540803,19.444445,2.126901,7
169,0,0.774073,2.61111,15.111111,2.467752,7
181,0,1.200001,2.088887,17.11111,2.189135,7
183,0,0.936898,1.798147,12.666667,2.075874,7
184,0,0.077778,0.785185,9.777778,2.128646,7
238,0,1.135292,1.068055,11.111111,2.046683,7
196,0,0.998146,0.816497,11.555555,1.956772,7
235,0,1.840741,3.574073,7.555555,2.316242,7
237,0,2.444445,2.074075,4.222222,2.180526,7
199,0,0.788811,0.712325,13.333333,1.905303,7
201,0,1.295291,1.784709,16.666668,2.467938,7
219,0,2.237724,2.491467,10.333334,2.0861,7
209,0,1.295291,0.998146,10.333334,2.09922,7
247,0,1.247219,1.424651,9.555555,2.55309,7
215,0,2.033333,2.518517,9.222222,2.437819,7
216,0,0.651852,1.144444,10.888889,2.447547,7
211,0,1.466667,1.822222,13.777778,2.239034,7
237,0,1.327766,2.678446,17.555555,2.280289,7
