@relation segment

@attribute Region-centroid-row numeric
@attribute Rawred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
166,11.222222,-3.777778,10.222222,16.777779,7
170,15.111111,-2,15.333333,24.666666,7
210,9.444445,-2.888889,13.444445,17.444445,7
198,12.111111,-8.333333,15.666667,19.777779,7
249,10.777778,1.777778,10.111111,18.11111,7
187,11.666667,-10.222222,16.444445,19.222221,7
177,15.777778,-3.444444,14.888889,24.555555,7
246,14.222222,-6.222222,16.11111,22.88889,7
223,4.888889,-6,11.333333,10.444445,7
248,14.777778,-7.222222,8.777778,18.222221,7
186,9.333334,-3.888889,12.111111,16.11111,7
203,7.444445,-10,17,15.444445,7
169,20.88889,-2.888889,18.11111,32,7
224,13.222222,-9.555555,13.777778,19.222221,7
151,15.222222,-2,13.333333,23.444445,7
235,11.777778,0.777778,10.777778,19.222221,7
226,14,-6.666666,18.666666,24.222221,7
156,17.333334,5.222222,13.888889,28.333334,7
238,11.111111,-8.888889,16.444445,19.11111,7
184,13.555555,-1.555556,13.777778,22.222221,7
229,11.222222,-7.777778,15.222222,18.777779,7
247,21.11111,9.555555,-7.111111,25.11111,7
235,12,-0.222222,9.444445,18.222221,7
223,13.222222,-9.222222,19.11111,22.88889,7
249,19.777779,-4.888889,14.111111,27.555555,7
222,11.666667,-5.555555,15.444445,20.11111,7
161,15.111111,-6.111111,17.88889,25,7
209,17.666668,-4.888889,19.444445,29,7
216,13.111111,-7.666666,18,22.555555,7
181,17.11111,-5.222222,12.777778,23.88889,7
234,6,-8.666667,12,11.111111,7
203,8.777778,-9.444445,16.88889,16.88889,7
182,14.555555,-12,18.666666,23,7
238,15,-3.666667,12,21.777779,7
210,9.333334,-8.888889,16.444445,17.333334,7
180,17.444445,-1.666667,17,28.222221,7
170,20.11111,-0.333333,16.333334,30.88889,7
185,8.111112,-2.888889,10.777778,14.333333,7
198,9.666667,-4.888889,12.444445,16.333334,7
164,15.111111,-3.111111,17.222221,25.555555,7
243,9.888889,-3.666667,14,18,7
162,13.777778,-4.333334,15,22.333334,7
240,10.888889,-3.444444,13.222222,18.555555,7
196,14.111111,-11.666667,15.333333,20.444445,7
237,11.111111,-3.444444,12.555555,18.333334,7
201,8.666667,-11,17,16.333334,7
169,12.777778,-2.777778,14.222222,21.333334,7
157,19.222221,-0.222222,15.444445,29.444445,7
195,6.333334,-4.888889,11.444445,12.333333,7
173,16.444445,-8.333333,16.666666,24.777779,7
215,14.222222,-7.888889,19.444445,24.555555,7
187,14.666667,-7.333334,19.333334,25.11111,7
202,11.666667,-3.444444,13.888889,19.777779,7
172,12.333333,-3.222222,14.444445,20.88889,7
233,21.88889,-5.111111,19.88889,33.444447,7
245,6.222222,-1.222222,1.777778,7.222222,7
237,10.888889,-9.666667,16.666666,18.777779,7
185,14.888889,-3.111111,16.222221,24.666666,7
241,5.888889,-3.777778,10.888889,11.888889,7
245,11.111111,-3.333333,12.666667,18.444445,7
183,12.666667,-8.777778,16.88889,21,7
175,18.666668,0.111111,15.111111,28.777779,7
215,5.111111,-7.444445,12.888889,11.222222,7
176,10.111111,-3.666667,12.333333,17.11111,7
180,18.11111,-9.444445,18.88889,27.555555,7
185,14.666667,-4.666666,16.666666,24.222221,7
222,8.555555,-5,7.333334,11.777778,7
155,20,-8,18,29.333334,7
208,12.111111,-7.666666,15.666667,20,7
211,12.444445,-0.666667,9.666667,18.666668,7
167,16.777779,-10.111111,16.88889,24.666666,7
203,10,-10.222222,17.444445,18.222221,7
201,14.666667,-4.444445,17.88889,25.11111,7
229,14.111111,0.444444,10.444445,21.222221,7
196,12.444445,-1.777778,11.555555,19.555555,7
247,6,-6.666666,13,12.444445,7
231,8.777778,-3.555556,14.111111,17,7
163,17.444445,-9.444445,16.555555,25.333334,7
250,6.555555,-5.666666,13.666667,13.777778,7
218,10.666667,-3.111111,12.222222,17.777779,7
164,21.777779,-12.111111,16.222221,28.555555,7
221,10.666667,-4.888889,15.111111,19.11111,7
202,12,-1,10.333333,18.555555,7
206,13.555555,-4.555555,12.111111,20.11111,7
226,5.777778,-3.888889,10.111111,11.222222,7
184,11.444445,-6.888889,13.444445,18.11111,7
165,12.888889,-2.666667,16,22.666666,7
181,13.555555,-7.222222,15.444445,21.444445,7
219,10.333334,-9,17.666666,19.11111,7
169,10.666667,-9.111111,15.555555,18,7
220,5.666666,-3.333333,5.666666,8.333334,7
243,5.111111,-4.777778,8.888889,9.444445,7
212,6,-3.777778,9.888889,11.333333,7
168,20.88889,-6.333334,19,31.444445,7
201,16.666668,-2.888889,16.777779,26.88889,7
183,14.555555,-2.555556,18.444445,26,7
184,9.777778,-5.888889,12.111111,15.888889,7
237,17.555555,-7.666666,21.666666,29.444445,7
201,6.222222,-6.666666,11.333333,11.555555,7
236,9.555555,-5.222222,14.111111,17.222223,7
237,4.222222,-3.888889,8.777778,8.777778,7
172,24.555555,0,16.666666,35.666668,7
248,23.222221,-5.333334,16.333334,32.333336,7
246,12.555555,-6.777778,15.222222,20.444445,7
194,13.222222,-0.333333,11,20.444445,7
245,13.555555,-6.111111,14.555555,21.222221,7
181,15.444445,-2.555556,14.111111,24,7
148,12,2.777778,9.111111,19.444445,7
181,9,-5.666666,13.666667,16.222223,7
160,21.11111,4.888889,15.888889,33.333336,7
180,18.333334,-2.666667,14.666667,27.222221,7
197,8.888889,-7.222222,16.444445,17.444445,7
248,10.555555,-4,12.666667,17.666668,7
190,15.888889,-7.666666,20.333334,26.88889,7
191,12.111111,-0.888889,10.111111,18.555555,7
169,15.111111,-2.777778,16.222221,25,7
232,6.555555,-4.777778,11.555555,12.666667,7
217,5,-6.222222,10.111111,9.666667,7
156,17.333334,5.222222,13.888889,28.333334,7
156,17.222223,5.222222,15.888889,29.555555,7
240,9.777778,-8.444445,15.555555,17.333334,7
215,14.444445,-4.555555,12.777778,21.444445,7
240,19.555555,-8.111111,16.88889,28.11111,7
236,10.777778,-4.555555,14.111111,18.666668,7
166,12.333333,-1.888889,15.777778,22.222221,7
220,6.555555,-5.222222,10.111111,11.555555,7
195,11.666667,-6.888889,16.11111,20.11111,7
174,15.111111,-3.888889,15.777778,24.333334,7
236,13.111111,1.777778,7.111111,18.555555,7
200,5.777778,-5.444445,11.222222,11.444445,7
198,12.444445,-4.777778,14.888889,20.777779,7
219,4.111111,-3.777778,8.222222,8.333334,7
166,12.333333,-1.888889,15.777778,22.222221,7
219,11.444445,-4,14.333333,19.666668,7
224,15.444445,-7.444445,21.88889,27.555555,7
199,15.222222,-7.555555,15.777778,23.222221,7
165,12,-0.555556,7.444445,17.555555,7
211,13.777778,-5.111111,12.888889,20.666668,7
175,20.88889,-6,14.666667,28.666666,7
177,21.222221,-9.222222,19.11111,30.88889,7
183,12.666667,-8.777778,16.88889,21,7
170,20.11111,-0.333333,16.333334,30.88889,7
191,12.111111,-0.888889,10.111111,18.555555,7
223,4.888889,-6,11.333333,10.444445,7
215,17.11111,-1.444444,19.222221,29.444445,7
240,15.222222,-5,20.666666,27.333334,7
229,12,-3.222222,11.111111,18.333334,7
190,16,-8.333333,20,26.555555,7
223,12.666667,-9.555555,15.777778,20,7
235,21.11111,-5.666666,20,32.555557,7
174,20.666668,-9.888889,17.444445,29,7
194,15,-9.666667,20.333334,25.333334,7
233,10.333334,-12.444445,18.88889,18.777779,7
186,13.888889,-11.444445,16.555555,21.11111,7
195,9.444445,-9.444445,16.222221,17.11111,7
209,10.333334,-6.555555,13.111111,16.88889,7
237,6.111111,-7.111111,11.222222,11.222222,7
180,18.333334,-2.666667,14.666667,27.222221,7
232,11.222222,-3.444444,13.888889,19.333334,7
167,11.666667,8.111111,-0.888889,17.666668,7
189,10.444445,-10.333333,17.666666,18.777779,7
176,19.444445,-8.888889,18.777779,29,7
243,9.888889,-3.666667,14,18,7
241,10.888889,-1,11.333333,18.11111,7
222,10.777778,-1,10.666667,17.555555,7
191,5.333334,-5.666666,11.666667,11.222222,7
215,18.11111,-3.444444,20.555555,30.666666,7
245,7.444445,-7.888889,14.777778,14.666667,7
184,15.222222,-3.666667,16.333334,24.88889,7
172,16.444445,-8,15.666667,24.222221,7
170,12.777778,1.444444,9.444445,19.555555,7
244,9.555555,-3.444444,13.222222,17.222223,7
249,12.222222,-0.777778,4.222222,15,7
176,19,-7.222222,16.777779,27.777779,7
240,10.888889,-3.444444,13.222222,18.555555,7
175,12.444445,-5.444445,14.222222,20.11111,7
226,15.333333,-11.111111,15.222222,21.777779,7
197,4.111111,-6,11.666667,9.888889,7
211,16.11111,-3.888889,17.11111,26.222221,7
237,6.555555,-7,11.333333,11.777778,7
197,10.444445,-0.222222,7.444445,15.333333,7
239,12.222222,-1.777778,10.555555,18.666668,7
238,6.333334,-7.111111,14.888889,13.888889,7
208,12.666667,-4.888889,15.111111,21.11111,7
185,11.555555,-9.555555,13.777778,17.555555,7
157,16.444445,-3,12.666667,23.88889,7
227,9.444445,-4.888889,14.444445,17.444445,7
196,11.555555,-8.777778,14.222222,18.11111,7
161,12.444445,-4.222222,14.111111,20.444445,7
208,13,-2.555556,14.111111,21.555555,7
223,13.777778,-6.444445,10.222222,18.444445,7
236,13.111111,1.777778,7.111111,18.555555,7
183,14,-2.333333,14.666667,23,7
177,15.777778,-3.444444,14.888889,24.555555,7
208,15.444445,-11,20.333334,25.333334,7
212,10,-9.888889,16.777779,17.88889,7
184,9.777778,-5.888889,12.111111,15.888889,7
191,5.333334,-5.666666,11.666667,11.222222,7
235,6.777778,-3.555556,10.777778,12.777778,7
182,15.444445,-10.777778,17.222221,23.333334,7
216,11.444445,-5.555555,16.444445,20.555555,7
211,11.111111,-4.222222,12.111111,17.777779,7
220,5.333334,-4.888889,8.777778,9.555555,7
195,14.444445,-8.111111,12.888889,20.333334,7
244,10.333334,-8.777778,14.555555,17.11111,7
216,5.111111,-6.222222,12.111111,11.111111,7
221,10.222222,-12,17.666666,18,7
227,10.111111,1.444444,10.111111,17.444445,7
242,8.666667,-2.888889,12.111111,15.777778,7
244,6.666666,-2.222222,5.444445,9.555555,7
149,14.444445,2.333333,11.333333,22.777779,7
250,6.555555,-5.666666,13.666667,13.777778,7
217,11.444445,-3.666667,13,18.88889,7
178,17,-4.333334,12,23.555555,7
246,12,-3.333333,13.666667,20,7
216,10.888889,-2.666667,13.666667,19.11111,7
162,19.555555,-1.222222,16.11111,29.88889,7
246,9.555555,2.111111,-2.555556,10.333334,7
196,15.666667,-3.222222,15.111111,24.666666,7
187,9.333334,-5.888889,12.777778,15.888889,7
209,9.555555,-7.222222,13.444445,16.11111,7
245,11.888889,-3.333333,16,21.444445,7
174,10.888889,-2.777778,10.555555,17,7
218,10.666667,-3.111111,12.222222,17.777779,7
164,11.666667,4,2,16.88889,7
245,6.222222,-1.222222,1.777778,7.222222,7
208,15.555555,-4.777778,15.888889,24.555555,7
226,10.111111,-11.666667,17,17.555555,7
211,14.444445,-4.888889,15.444445,23.11111,7
220,6.555555,-5.222222,10.111111,11.555555,7
217,9.777778,-8.777778,15.222222,17,7
204,14.333333,-5.666666,19.666666,25.555555,7
160,17.777779,0.555556,15.888889,28.555555,7
249,8,-3,4.666666,10.111111,7
173,13.555555,-4.777778,15.555555,22.333334,7
185,11.555555,-9.555555,13.777778,17.555555,7
204,15.333333,-7.555555,19.777779,26,7
175,12.444445,-5.444445,14.222222,20.11111,7
239,7.666666,-2.111111,10.222222,13.777778,7
248,15.555555,-8.666667,20.666666,26.444445,7
210,13.777778,-4.444445,15.555555,22.666666,7
173,13.555555,-4.777778,15.555555,22.333334,7
181,15.888889,-3.444444,15.555555,25.11111,7
224,15.444445,-7.444445,21.88889,27.555555,7
201,14,-9,20.666666,24.777779,7
232,11,-11.111111,16.222221,18.11111,7
181,16.555555,-5.222222,19.777779,28,7
156,13.444445,-4.111111,14.555555,21.777779,7
189,10.888889,-11.111111,17.222221,18.666668,7
181,17.11111,-5.222222,12.777778,23.88889,7
184,12.333333,-9.666667,15.333333,19.333334,7
201,6.222222,-6.666666,11.333333,11.555555,7
150,13.444445,3.222222,13.222222,23.333334,7
210,11.222222,-2.666667,14.333333,19.88889,7
216,10.888889,-2.666667,13.666667,19.11111,7
224,10,-4.666666,15,18.444445,7
242,11.333333,2.555556,7.888889,17.444445,7
229,7.444445,-0.777778,11.222222,14.666667,7
203,15.444445,-5.555555,17.777779,25.444445,7
186,15.333333,-0.888889,10.444445,22,7
240,17,-9.777778,22.222221,28.555555,7
180,11.111111,-5.111111,12.555555,17.777779,7
215,9.222222,-2.555556,12.111111,16.444445,7
199,13.111111,1.111111,12.111111,21.555555,7
211,10.777778,-2.222222,10.777778,17.222223,7
232,11.333333,-3.666667,10.333333,17,7
218,11.888889,-3.444444,12.555555,19.11111,7
167,12.888889,-2.444444,7.555555,17.11111,7
242,19.222221,-4.888889,19.444445,30.555555,7
244,9.666667,-1.777778,3.888889,11.888889,7
164,9.222222,-3,9.333333,14.444445,7
211,8.888889,-9.444445,15.222222,15.888889,7
207,9.555555,-5.444445,13.222222,16.555555,7
193,11.666667,-5.666666,14,19.11111,7
192,8.666667,-7.555555,11.444445,13.777778,7
233,8.333334,-2.111111,12.222222,15.777778,7
182,16.88889,-5.333334,14.333333,24.666666,7
188,13.333333,-5.222222,12.444445,19.88889,7
222,8.666667,-11.444445,16.88889,16.11111,7
224,11.666667,-5.555555,16.11111,20.555555,7
233,8.888889,-2.111111,13.222222,17,7
180,9.666667,-2.222222,14.777778,18.777779,7
176,15.111111,-4.444445,14.555555,23.333334,7
195,14.444445,-8.111111,12.888889,20.333334,7
247,9.555555,-0.555556,9.777778,15.888889,7
199,13.333333,-9.666667,14.666667,19.88889,7
199,13.333333,-9.666667,14.666667,19.88889,7
187,13.222222,-7.333334,13.333333,19.666668,7
178,20.222221,-8.111111,18.88889,30.11111,7
249,7.555555,-7.222222,16.11111,15.888889,7
236,9.444445,-4.888889,9.777778,14.333333,7
