@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
207,115,0.32963,1.222222,0.444444,2.888889,-2.666667,5
174,112,0.996295,31.62963,24.222221,43.666668,-13.888889,5
243,94,0.311111,1.185185,0.222222,3.222222,-3.222222,5
210,153,0,0,0,0,0,5
96,94,0.285185,20.222221,16,28.777779,-13,5
218,147,0,0,0,0,0,5
168,40,0,0,0,0,0,5
90,134,0.018519,2.111111,1,4.666667,-4.333334,5
68,135,0.477778,6.222222,4,10.444445,-6,5
241,135,0.02963,0.148148,0,0.444444,-0.444444,5
202,63,0.327731,6.074074,4,10.555555,-7.222222,5
209,94,0.760117,9.111111,5.888889,15.222222,-8.666667,5
217,80,0.58373,15.851851,11.888889,23.222221,-10.222222,5
8,93,0.459468,19.88889,15.111111,28.88889,-12.666667,5
208,34,1.730981,14.444445,10.777778,21,-8.666667,5
241,145,0,0,0,0,0,5
169,136,0.062963,2.074074,0.666667,4.888889,-4.222222,5
226,144,0,0,0,0,0,5
174,145,0,0,0,0,0,5
228,90,2.208569,16.851852,12.888889,24.444445,-10.888889,5
214,143,0.172133,0.666667,0.222222,1.777778,-2,5
196,95,1.123816,7.62963,6.777778,10.777778,-6.888889,5
200,13,1.857916,9.296296,6.111111,15.888889,-10.222222,5
189,141,0,0,0,0,0,5
208,154,125.8667,8.703704,5.888889,13.888889,-7.111111,5
133,141,0.172133,0.074074,0,0.222222,-0.222222,5
152,155,0.611111,7.296296,5.333334,11,-5.222222,5
211,130,0,0,0,0,0,5
170,88,0.389681,22.333334,18.222221,29.333334,-8.666667,5
54,133,1.007407,5.37037,3.666667,9,-5.777778,5
173,67,1.241266,0.740741,0.777778,1.111111,-1.222222,5
253,150,0,0,0,0,0,5
174,152,0,0,0,0,0,5
206,64,0.136083,5.703704,3.666667,10.333334,-7.777778,5
189,144,0,0,0,0,0,5
160,110,0.691214,31.62963,27.222221,39.333336,-9.888889,5
129,136,1.555557,6.185185,3.666667,10.666667,-5.888889,5
108,138,0.062963,3.185185,1.444444,6.666666,-5.222222,5
239,110,0.062963,9.444445,6.111111,15.888889,-9.333333,5
134,93,0.250924,20.925926,16.666668,29.555555,-13.111111,5
173,152,0.02963,3.592592,2.666667,5.777778,-3.777778,5
174,113,1.01111,31.777779,24.444445,43.77778,-14,5
17,94,3.174073,20.037037,15.777778,28.666666,-13.111111,5
229,104,0.547722,19.777779,16.333334,26.11111,-8.666667,5
218,64,1.130388,8,6.111111,12.555555,-8,5
170,139,0.507408,4.185185,1.888889,8.555555,-6.222222,5
242,57,2.353877,15.37037,11.333333,20.88889,-4.444445,5
143,114,0.809664,27.185184,23,34.444447,-9.222222,5
239,93,13.496301,14.407408,9.888889,22.88889,-11.888889,5
213,86,0.182575,17.148148,13.222222,24.666666,-10.777778,5
238,86,0.02963,12,7.555555,20.444445,-12,5
6,95,0.607408,20.185184,15.555555,28.777779,-11.888889,5
39,137,0.02963,1.37037,0,4.111111,-4.111111,5
226,131,0,0,0,0,0,5
223,150,0,0,0,0,0,5
54,133,1.007407,5.37037,3.666667,9,-5.777778,5
237,83,0.418518,9.888889,6,17,-9.666667,5
221,30,0.854184,8.481482,6.111111,13.111111,-6.777778,5
218,115,0.534027,22.962963,19.444445,29.444445,-8.888889,5
160,41,0.809664,0.703704,0.555556,1.222222,-1.111111,5
207,115,0.32963,1.222222,0.444444,2.888889,-2.666667,5
119,153,5.539421,3.37037,3,3.888889,-0.444444,5
222,62,0.250924,6.407407,4.111111,11.444445,-8.222222,5
113,114,0.507408,25.814816,21,34.666668,-12.111111,5
242,148,0,0,0,0,0,5
221,154,2.740737,6.481482,4.333334,10.777778,-6.444445,5
137,92,7.379901,9.962963,7.111111,15.555555,-8.222222,5
83,96,0.459468,19.592592,15.222222,28.444445,-13.444445,5
10,137,0.074074,0.925926,0.111111,2.666667,-2.777778,5
121,154,0.118519,1.851852,1.555556,3,-2.555556,5
222,62,0.250924,6.407407,4.111111,11.444445,-8.222222,5
173,90,0.266666,23.518518,17.333334,34.444447,-14.222222,5
186,90,1.455513,10.037037,7.555555,15,-7.444445,5
219,80,2.901469,14.481482,11.333333,20.333334,-8.111111,5
90,134,0.340741,2.666667,1,6.111111,-5.333334,5
54,142,0.827759,1.814815,0.888889,3.666667,-2.777778,5
249,58,0.942809,8.851851,6,14.555555,-8.555555,5
123,152,0,0,0,0,0,5
184,145,0.611616,0.555556,0.333333,1.222222,-1.333333,5
41,139,0.018519,1.296296,0,3.888889,-3.888889,5
178,134,0.172133,1.851852,1,3.888889,-3.555556,5
131,144,0,0,0,0,0,5
220,61,0.136083,6.888889,4.555555,12,-8.333333,5
25,155,99.75187,14.333333,13,18.666668,-9,5
54,134,0.02963,0.518518,0,1.555556,-1.555556,5
170,62,0,0,0,0,0,5
59,116,2.812669,21.962963,17.88889,29.555555,-10.555555,5
248,153,0.062963,0.37037,0,1.111111,-1.111111,5
225,58,0.421637,8.333333,5.555555,14.111111,-9,5
138,144,0.860663,0.666667,0.555556,1,-0.666667,5
242,148,0,0,0,0,0,5
183,139,0.182574,1.37037,0.888889,3.222222,-4.111111,5
96,135,0.062963,1.925926,1,4.444445,-4.777778,5
142,112,0.490653,28.851852,24.555555,36.22222,-9.222222,5
156,86,0.389682,20.444445,15.888889,28.555555,-10.666667,5
196,95,1.123816,7.62963,6.777778,10.777778,-6.888889,5
45,111,0.349603,16.11111,12.222222,23.777779,-11.333333,5
166,110,0.24074,29.296297,23,40.444443,-14.555555,5
139,109,0.834444,29.407408,24.777779,37.11111,-9.222222,5
136,92,44.774082,15.407408,11.666667,22.666666,-10.555555,5
76,116,0.433334,16.851852,13.555555,23.222221,-9.222222,5
212,94,2.374074,15.62963,10.555555,24.88889,-12.555555,5
222,145,0,0,0,0,0,5
134,148,0.172133,0.037037,0,0.111111,-0.111111,5
250,87,0.240741,11.148149,6.666666,19.555555,-11.777778,5
212,140,4.204495,2.888889,2.666667,3.333333,-0.666667,5
187,134,2.044446,26.703703,20.333334,37.444443,-13.111111,5
239,93,13.496301,14.407408,9.888889,22.88889,-11.888889,5
200,31,1.223232,11.259259,8.333334,16.555555,-7.111111,5
170,113,0.623608,28.333334,24.333334,34.88889,-7.666666,5
58,113,1.223232,20.851852,16.88889,28.444445,-10.888889,5
184,91,0.385186,24.074074,17.777779,34.88889,-13.555555,5
152,155,0.611111,7.296296,5.333334,11,-5.222222,5
150,152,0.02963,1.37037,1,2.333334,-1.777778,5
20,134,0.088889,2.962963,1.111111,6.444445,-4.888889,5
178,138,0.172133,1.37037,1,3.111111,-4.111111,5
202,140,0.490653,1.037037,0.777778,1.888889,-1.777778,5
243,94,0.311111,1.185185,0.222222,3.222222,-3.222222,5
97,90,2.562963,20.148148,15.666667,29,-13.111111,5
60,116,0.389682,23.407408,19.333334,31.444445,-11.888889,5
215,153,8.044466,8.333333,5.333334,13.444445,-6.333334,5
242,89,0.477778,1.814815,0.777778,4.111111,-3.777778,5
123,94,0.077778,21.444445,16.88889,30.444445,-13.333333,5
201,34,3.05808,13.740741,9.777778,20.88889,-9.555555,5
183,91,0.894427,14.444445,11,21,-9.333333,5
165,119,1.574075,29.481482,23.222221,40.333336,-13.777778,5
203,61,0.278887,7,4.444445,12.333333,-8.333333,5
224,190,2.13611,47.48148,42.444443,58.666668,-18.444445,6
233,197,2.78621,49.74074,44.333332,61.444443,-18.88889,6
203,182,2.576964,54.925926,49.444443,68.111115,-23.11111,6
215,182,1.470701,54.185184,48.555557,67.22222,-22.222221,6
138,185,2.977074,57.074074,50.11111,71.111115,-21.222221,6
226,176,3.275612,56.925926,50.444443,71.44444,-24.11111,6
118,182,1.293861,45,41.666668,54.333332,-18,6
88,180,0.936898,50.407406,45.22222,62.333332,-20.222221,6
121,192,2.059307,60.814816,53.444443,76.44444,-24.777779,6
251,195,2.8784,47.925926,42.555557,59.22222,-17.777779,6
239,160,0.922221,45.148148,37.88889,58.333332,-17.777779,6
45,205,2.195112,50.25926,44.88889,61.77778,-18.444445,6
188,182,0.742868,58,51.88889,72.44444,-25,6
141,163,0.429631,40.703705,35.22222,48.88889,-8.111111,6
228,191,0.620633,49.22222,44,60.555557,-18.333334,6
42,201,2.018434,59.333332,52.555557,74,-23.666666,6
95,191,2.786874,60.25926,52.444443,76.22222,-24.444445,6
61,202,1.878731,61.62963,55,76,-23.222221,6
252,201,5.495115,40.296295,35.77778,49,-12.555555,6
67,194,1.496909,58.814816,51.77778,72.55556,-20.11111,6
249,200,2.621847,45.296295,40.666668,55.77778,-17.555555,6
185,186,1.858913,48.22222,44,58.88889,-19.333334,6
77,185,7.662959,32.555557,29.222221,39.666668,-11.333333,6
225,181,0.862812,55.333332,49,68.77778,-21.333334,6
137,182,3.855555,34.925926,31.444445,42.88889,-13.444445,6
103,185,4.655558,30.88889,27.777779,37,-9,6
45,188,2.740741,33.333332,29.666666,41.333336,-13,6
76,200,0.779364,56.37037,50.444443,69.66667,-22.11111,6
153,192,1.781593,53.444443,47.333332,65,-16.333334,6
162,190,1.062842,57.333332,51,70,-19,6
244,194,1.14342,49.74074,44.444443,61.666668,-19.88889,6
62,177,0.879815,51.074074,46.333332,63.11111,-21.88889,6
137,190,0.742868,60.444443,53.444443,75.55556,-24.333334,6
84,200,2.703221,56.666668,50.666668,70.22222,-22.666666,6
134,194,1.218682,58.962963,52.88889,71.55556,-19.555555,6
73,194,2.33492,60.77778,53.444443,76.111115,-24,6
249,173,1.646544,55.185184,48.555557,69.55556,-23.222221,6
165,186,1.572919,49.51852,45.11111,61.11111,-21.555555,6
24,172,0.91287,42.037037,38,50.333332,-12.777778,6
186,162,0.596296,44.074074,37.444443,54.666668,-11.888889,6
195,161,1.807405,41.48148,36,51.11111,-12.444445,6
214,161,0.729634,40.444443,35.333336,49.666668,-12.333333,6
244,194,1.14342,49.74074,44.444443,61.666668,-19.88889,6
118,180,1.481991,48.555557,44.11111,59,-18,6
253,201,2.69155,43.962963,39.22222,53.88889,-15.555555,6
142,185,1.769077,47.814816,43.88889,58.22222,-19.444445,6
24,205,1.586985,56.074074,49.77778,69.77778,-22.222221,6
118,180,1.481991,48.555557,44.11111,59,-18,6
229,195,2.277915,47.703705,42.444443,58.88889,-17.777779,6
172,183,1.682151,56.333332,50.444443,70,-23.333334,6
247,159,5.05185,35.77778,30.444445,45,-11.666667,6
37,165,8.1074,35.814816,30.777779,42.88889,-6.111111,6
248,160,8.888896,43.925926,37.11111,57.11111,-19.11111,6
123,187,1.849924,58.666668,52.555557,72.55556,-23.333334,6
250,176,1.06284,53.666668,47.11111,67.66667,-22.333334,6
227,196,2.360949,47.185184,42.11111,58.22222,-17.88889,6
1,189,0.462963,23.592592,21.11111,29.333334,-9.777778,6
227,195,2.238553,47.74074,42.77778,58.555557,-17.555555,6
170,189,1.323576,51.11111,45.77778,63.333332,-20.666666,6
105,193,1.90516,60.11111,53.11111,75.111115,-24,6
18,209,0.712326,48.77778,43,60.77778,-18.666666,6
2,190,1.451853,31.666666,28,40.11111,-14.333333,6
223,175,3.124574,57.851852,50.77778,72.77778,-23.555555,6
25,208,4.841564,55.62963,48.22222,70.333336,-21.88889,6
198,183,1.18165,54.037037,48.88889,66.55556,-22.11111,6
63,203,3.791314,58.48148,52.444443,71.66667,-21.444445,6
251,173,1.834847,56.77778,49.88889,71.55556,-23.666666,6
136,193,1.451692,60.703705,54.444443,74.888885,-23.777779,6
123,194,1.784708,60.814816,54.333332,74.888885,-22.777779,6
53,176,0.879815,50.296295,45.444443,62.11111,-20.88889,6
194,178,1.051855,33.666668,29.666666,41.88889,-12.666667,6
64,196,2.375804,49.88889,44.333332,61.444443,-18,6
236,193,1.686548,49.11111,43.333332,61.22222,-19,6
4,201,1.678846,53.703705,47.11111,67.22222,-20.777779,6
16,190,6.874074,29.62963,26.11111,36.88889,-11.222222,6
134,187,1.515354,59.37037,52.666668,74.111115,-24.11111,6
5,210,1.669998,51.296295,45.444443,64.333336,-21.555555,6
240,195,1.16746,48.851852,43.22222,60.666668,-18.555555,6
64,186,1.944444,30.777779,27.555555,37.88889,-11.666667,6
187,162,1.144444,43.22222,36.77778,53.666668,-12,6
112,197,2.993821,50.333332,44.666668,62.22222,-18.666666,6
86,197,1.451691,63.22222,56.22222,77.77778,-22.666666,6
100,194,2.594153,61.555557,54.77778,76.22222,-23.666666,6
252,176,1.148269,52.925926,46.333332,67,-22.444445,6
223,190,1.032796,46.88889,42,57.77778,-18,6
235,196,1.333334,47.25926,41.77778,58.555557,-17.444445,6
252,201,5.495115,40.296295,35.77778,49,-12.555555,6
15,189,0.922221,32.11111,28.333334,40.333336,-13.333333,6
234,194,1.951259,48.62963,43,60.333332,-18.222221,6
78,201,2.656231,56.444443,51.444443,68.66667,-21.666666,6
73,201,0.64693,58.703705,52.88889,72.22222,-23.11111,6
87,196,0.869228,61.592594,55,75.66667,-22.444445,6
182,186,2.043961,48.444443,43.77778,59.88889,-20.333334,6
137,182,3.855555,34.925926,31.444445,42.88889,-13.444445,6
116,184,2.118519,31.703703,28.777779,38,-10.111111,6
223,161,3.040736,42.037037,36,52.22222,-12.444445,6
117,181,1.242757,46.88889,43,56.88889,-18.333334,6
32,173,1.781593,43.592594,39.555557,52.88889,-15.777778,6
176,187,1.600925,54.77778,49,68,-22.333334,6
180,186,1.798145,49.62963,45,61.333332,-21.222221,6
38,202,1.069786,57.333332,50.22222,71.55556,-21.333334,6
137,182,3.855555,34.925926,31.444445,42.88889,-13.444445,6
135,185,2.810035,47.962963,44.11111,57.333332,-16.555555,6
99,198,6.433995,58.333332,51.88889,72.333336,-22.666666,6
177,181,1.730983,60.62963,53.666668,75.66667,-24.222221,6
114,184,0.32963,31.185184,28.444445,37.11111,-9.555555,6
123,186,3.028874,51.77778,46.555557,63.666668,-20,6
195,161,1.807405,41.48148,36,51.11111,-12.444445,6
119,196,2.149936,53.333332,47.333332,65.66667,-19,6
145,185,2.257497,56.25926,49.88889,69.88889,-21.777779,6
32,206,1.773257,57.62963,50.444443,72.111115,-21.88889,6
196,161,5.540735,41.962963,36.555557,51.22222,-11.555555,6
119,191,2.948949,59.592594,52.333332,75.22222,-25.11111,6
185,188,1.128748,50.185184,45,62.11111,-20.222221,6
215,193,0.516399,45.22222,40.88889,55.333332,-17.333334,6
52,196,1.327766,46.074074,40.444443,57.11111,-16.222221,6
54,176,0.688531,50.666668,46,62.666668,-22,6
18,204,1.204928,57.88889,51.444443,72,-23,6
77,199,1.861898,57,50.555557,71,-22.666666,6
202,193,0.750308,41.703705,37.88889,50.666668,-15.444445,6
96,193,1.115547,62.703705,54.77778,78.77778,-24.444445,6
173,190,2.564718,50.444443,44.88889,62.333332,-19,6
144,187,2.048487,56.148148,49.88889,69.66667,-21.777779,6
4,210,4.018937,49.74074,44.22222,62.22222,-20.88889,6
4,189,3.885185,26.444445,23.444445,33,-10.666667,6
205,194,1.200309,41.296295,37.11111,50.444443,-14.888889,6
57,199,2.647851,54.962963,47.88889,69.22222,-21.555555,6
28,188,1.496296,29.962963,26.88889,36.444443,-10.222222,6
204,194,1.925463,41.037037,37,49.77778,-14.111111,6
96,196,1.260512,63.51852,56,79.111115,-24.222221,6
10,172,4.38896,44.77778,40.333336,54.666668,-16.333334,6
139,187,1.123816,60.444443,53.666668,74.77778,-22.666666,6
110,196,1.861898,52.48148,46.88889,65,-20.777779,6
205,190,0.998145,49.48148,44.77778,60.666668,-19.444445,6
7,203,2.85709,54,47.666668,67.66667,-22,6
235,196,1.333334,47.25926,41.77778,58.555557,-17.444445,6
107,191,2.999382,62.037037,54.444443,78.111115,-25.444445,6
178,185,1.806368,49.037037,44,60.666668,-19.777779,6
138,188,1.356739,60.333332,53.555557,74.888885,-23.333334,6
218,178,0.547722,59.62963,52.444443,75.22222,-25.222221,6
187,180,2.984528,62.074074,54.88889,77.55556,-24.88889,6
189,187,1.003697,48.51852,44.11111,59.88889,-20.88889,6
202,182,1.857917,55.074074,49.555557,68.111115,-22.555555,6
137,163,0.785186,39.296295,33.77778,47.555557,-8.222222,6
183,182,2.094967,58.962963,52.88889,73.333336,-24.88889,6
70,197,2.01568,54.851852,48.88889,68,-21.555555,6
234,175,1.323576,57.77778,50.666668,72.66667,-23.333334,6
235,195,2.094082,48.333332,42.77778,59.666668,-17.333334,6
93,195,1.206464,61.592594,54.666668,76.66667,-24.444445,6
105,189,1.511683,61.407406,55,75.44444,-22.88889,6
205,177,9.633328,32.444443,28.444445,40.333336,-11.666667,6
25,198,1.345774,48.703705,42.77778,61,-19.11111,6
180,162,5.762963,41.48148,35.666668,50.555557,-9.777778,6
161,190,2.094085,58.11111,51.666668,71.111115,-19.666666,6
186,188,1.260511,49.962963,45.11111,61.444443,-19.88889,6
249,178,1.769076,47.962963,42.666668,58.88889,-16.88889,6
10,207,1.306679,52.11111,46,64.88889,-20,6
142,182,0.834444,43.62963,40.333336,52.88889,-17.88889,6
175,188,2.573368,55.77778,49.666668,69.111115,-21.666666,6
151,163,2.285186,40,34.555557,48,-7.666666,6
27,189,0.311111,32.77778,29,40.666668,-12.333333,6
77,185,7.662959,32.555557,29.222221,39.666668,-11.333333,6
47,189,4.551854,29.62963,26.777779,36.555557,-12.222222,6
133,181,2.16453,41.25926,37.77778,49.555557,-14.444445,6
86,193,1.652159,61.407406,53.666668,76.55556,-22.222221,6
253,192,2.008316,47.51852,42.333336,59.22222,-19.555555,6
22,200,2.409857,54.703705,47.88889,69,-22.444445,6
219,176,1.857917,60.296295,53.333332,75.66667,-25.222221,6
17,204,1.282358,57.25926,50.88889,71.22222,-22.777779,6
202,193,0.750308,41.703705,37.88889,50.666668,-15.444445,6
123,183,0.651852,32.25926,29.444445,39.11111,-12.111111,6
142,183,0.869228,43.185184,40.22222,52,-17.555555,6
167,189,2.237722,58.407406,51.333332,72.44444,-20.88889,6
189,184,0.843274,50.592594,45.88889,62.333332,-21.11111,6
110,182,1.794023,46.37037,42.666668,56.333332,-18.777779,6
209,191,2.303781,48.22222,43.88889,58.666668,-18.333334,6
214,194,1.025599,45.074074,40.22222,55.444443,-16.555555,6
229,175,0.522223,33,29,41,-12,6
28,188,1.496296,29.962963,26.88889,36.444443,-10.222222,6
204,177,10.696298,32.88889,29,40.666668,-11.666667,6
85,200,4.324349,58.592594,52.22222,72.66667,-23.11111,6
99,184,3.277779,31.518518,27.777779,38.77778,-10.555555,6
50,199,2.97894,55.666668,49.11111,69.77778,-22.666666,6
163,180,1.185186,30.37037,27.444445,36.333336,-9.111111,6
60,196,1.047043,51.148148,45.333332,63.333332,-19.11111,6
48,202,1.625036,58,52,71,-21,6
142,182,1.099999,34.51852,31.555555,42.22222,-14.222222,6
37,189,1.485184,30,27.11111,36.333336,-10.333333,6
78,186,2.12222,35.296295,31.222221,43.88889,-13.555555,6
143,186,2.319004,54.962963,49.11111,67.88889,-21.222221,6
133,182,5.455552,29.777779,27.222221,35.444447,-9.333333,6
89,195,1.866865,61.74074,55.11111,76.55556,-24.555555,6
38,189,0.222222,29.074074,26.333334,35.22222,-10.222222,6
62,200,2.133507,61.037037,54.11111,76.44444,-25.444445,6
167,189,2.237722,58.407406,51.333332,72.44444,-20.88889,6
104,191,1.973905,63.074074,55.333332,79.22222,-25.222221,6
38,200,2.125681,55.962963,49,70.22222,-21.88889,6
102,179,1.531158,49.185184,44.88889,59.77778,-18.88889,6
35,189,2.87407,31.925926,29,38.555557,-11.111111,6
167,190,0.854184,51.074074,44.88889,63.22222,-17.88889,6
191,180,1.186343,60.074074,53.22222,75.44444,-25.555555,6
134,187,1.515354,59.37037,52.666668,74.111115,-24.11111,6
181,162,7.155551,42.185184,36.444443,51.333332,-10.222222,6
36,189,2.462961,31.37037,28.444445,38,-11.111111,6
77,186,2.666666,34.962963,31.11111,43.444443,-13.888889,6
192,162,2.196297,40.444443,34.444447,49.444443,-9,6
20,189,1.751853,34.11111,30.11111,42.77778,-14,6
87,196,0.869228,61.592594,55,75.66667,-22.444445,6
11,200,3.031318,53.555557,46.444443,67.333336,-20,6
105,193,1.90516,60.11111,53.11111,75.111115,-24,6
154,189,1.047041,59.925926,53.444443,74.888885,-25.444445,6
171,187,1.730981,48.37037,43.333332,60.11111,-20.11111,6
68,198,2.88033,58.074074,51.444443,71.888885,-21.555555,6
4,189,3.885185,26.444445,23.444445,33,-10.666667,6
205,190,0.998145,49.48148,44.77778,60.666668,-19.444445,6
254,159,7.54074,36.62963,31.333334,46.22222,-12.888889,6
88,180,0.936898,50.407406,45.22222,62.333332,-20.222221,6
62,202,1.708367,60.48148,53.666668,74.888885,-22.777779,6
197,182,1.259042,55.851852,50.11111,69.111115,-22.555555,6
169,186,1.659987,49.444443,44.666668,61.11111,-20.666666,6
168,187,2.167948,58,52.555557,71.44444,-24,6
134,191,1.306679,61.666668,54.77778,76.66667,-24.333334,6
174,181,3.151133,59.074074,52.333332,74.22222,-25.222221,6
114,193,2.465315,57.814816,51.11111,72.55556,-24.11111,6
160,187,1.936969,49.48148,44.666668,60.88889,-19.777779,6
169,190,1.809441,52.555557,46.88889,65,-20.333334,6
4,201,1.678846,53.703705,47.11111,67.22222,-20.777779,6
129,188,2.011082,61.074074,53.77778,76,-22.88889,6
205,190,0.998145,49.48148,44.77778,60.666668,-19.444445,6
132,182,0.655462,43.51852,40.22222,52.555557,-17.222221,6
200,193,2.040334,41.185184,37.444443,50,-15.222222,6
166,182,4.213295,58.407406,52.555557,72.55556,-24.88889,6
200,189,1.088662,49.666668,45.11111,60.88889,-20,6
198,183,1.18165,54.037037,48.88889,66.55556,-22.11111,6
5,210,1.669998,51.296295,45.444443,64.333336,-21.555555,6
42,203,0.64693,54.51852,48.666668,67.111115,-20.222221,6
93,190,1.822697,53.592594,47.333332,66.88889,-21.11111,6
147,182,1.705113,43.592594,40.333336,52.555557,-17.11111,6
28,204,1.763834,55.88889,49.77778,69.22222,-21.666666,6
142,163,0.877778,40.444443,35,48.555557,-8,6
204,161,0.507408,44.074074,38,54.555557,-13.222222,6
116,192,2.82384,57.074074,50.333332,72.111115,-24.88889,6
250,176,1.06284,53.666668,47.11111,67.66667,-22.333334,6
217,195,3.284081,45.074074,39.666668,55.555557,-15.222222,6
9,171,1.005539,45.925926,41,57.22222,-19.11111,6
250,196,1.501851,47.77778,42.666668,58.77778,-17.666666,6
149,182,3.208783,39.851852,37.22222,47.333332,-14.555555,6
236,194,1.932183,50.11111,44.22222,62.444443,-19.333334,6
229,195,2.277915,47.703705,42.444443,58.88889,-17.777779,6
156,188,2.313409,61.25926,55.11111,75.66667,-24.777779,6
86,179,1.282359,50.555557,45.77778,62.11111,-20.333334,6
177,190,0.82776,52.407406,47.333332,64.55556,-21.222221,6
252,195,2.091428,47.666668,42.444443,58.77778,-17.666666,6
254,159,7.54074,36.62963,31.333334,46.22222,-12.888889,6
83,198,1.496909,59.77778,53.11111,74,-22.666666,6
197,161,5.555551,42.37037,36.88889,51.666668,-11.444445,6
115,195,2.957101,57.11111,51.333332,70.111115,-21.666666,6
166,185,0.250924,54.22222,48.555557,67.22222,-22,6
149,185,1.068055,49.333332,45.333332,59.555557,-18.666666,6
214,195,0.65828,46.555557,41.11111,57.333332,-16,6
149,163,12.151846,41.666668,35.444447,51.333332,-10.333333,6
223,161,3.040736,42.037037,36,52.22222,-12.444445,6
106,191,3.031317,63,55.11111,79.55556,-26,6
190,188,1.563472,49.703705,44.666668,61.77778,-21.11111,6
93,190,1.822697,53.592594,47.333332,66.88889,-21.11111,6
77,177,1.333334,48.407406,44.22222,59.333332,-20.222221,6
142,182,1.099999,34.51852,31.555555,42.22222,-14.222222,6
231,160,8.240739,40.88889,34.11111,51.77778,-12.333333,6
56,196,1.420746,50.074074,44.333332,62.22222,-19.222221,6
250,160,1.185186,42.814816,36.444443,55.333332,-18.444445,6
124,191,2.738614,59.74074,52.88889,74.77778,-24.555555,6
201,183,1.916788,52.62963,47.444443,65.111115,-21.88889,6
130,189,0.983193,58.62963,51.77778,73.333336,-23.555555,6
129,184,0.910841,45.22222,41.77778,54.444443,-17.333334,6
201,161,0.518519,41.814816,35.77778,51.444443,-10.777778,6
65,176,1.470702,49.74074,45.22222,61,-20.222221,6
42,188,1.811109,30.777779,27.555555,38.11111,-12.333333,6
166,180,1.585185,31.444445,28.666666,37.77778,-10.666667,6
240,192,0.64693,45.962963,40.555557,58.11111,-20.222221,6
147,193,3.605038,51.74074,46.555557,63,-18.222221,6
190,162,3.985182,41.333332,35,51.11111,-10.333333,6
179,162,1.307408,40.296295,34.666668,49.22222,-9.888889,6
214,161,0.729634,40.444443,35.333336,49.666668,-12.333333,6
173,186,2.115201,53.444443,48.22222,65.88889,-21.666666,6
237,192,0.547723,46.37037,41.11111,57.666668,-18.11111,6
181,186,2.711429,48.814816,44.11111,60.444443,-20.777779,6
63,201,1.734188,61.62963,54.88889,76.44444,-24.222221,6
140,188,2.108185,61.666668,54.444443,76.55556,-23,6
168,184,1.520233,48.25926,43.88889,58.666668,-18.11111,6
191,162,1.885184,40.962963,34.88889,50.11111,-9.222222,6
145,163,13.496301,39.444443,34,47.77778,-8.666667,6
248,200,0.952579,46.11111,41.333336,56.555557,-17,6
10,190,6.977775,32.962963,29.333334,41.11111,-13.555555,6
112,197,2.993821,50.333332,44.666668,62.22222,-18.666666,6
189,187,1.003697,48.51852,44.11111,59.88889,-20.88889,6
53,198,1.854924,51.666668,45.555557,64.22222,-19.333334,6
169,184,0.544331,56.25926,51.22222,69,-23.11111,6
119,181,0.750308,21.407408,16.555555,19.666668,19.777779,7
214,236,0.255556,16.592592,12.888889,14.666667,16.88889,7
152,220,0.685185,14.62963,11.555555,13.111111,13.777778,7
25,199,0.607407,17.518518,13.111111,17.88889,12.111111,7
63,220,15.262959,8.185185,6.555555,6.444445,10.111111,7
215,190,1.041722,19.88889,16,17.11111,20,7
157,221,0.64693,12.111111,10.222222,8.111112,17.666666,7
103,216,0.566667,7.074074,5.111111,5,12.111111,7
164,178,0.862965,23.814816,20.222221,21.11111,18.88889,7
247,197,0.044444,6,4.111111,4,11.666667,7
46,238,0.827759,13.259259,9.666667,12.666667,12.555555,7
160,168,1.149879,25.11111,20.88889,23,19,7
223,185,0.349603,12.962963,11.555555,9.777778,13.777778,7
252,194,0.781736,18.555555,15,15.333333,20.333334,7
131,208,0.418519,16.185184,12.777778,15,13.777778,7
44,233,2.146487,14.481482,12.555555,11.333333,15.222222,7
151,187,0.740741,11.62963,9.333334,9.666667,12.777778,7
238,162,0.712326,19,15.777778,17.333334,14.666667,7
212,235,1.455513,25.88889,21.11111,24,20,7
230,162,1.074968,17.333334,13.777778,15.888889,15,7
38,241,0.574134,14.333333,10.888889,14,11.333333,7
145,170,0.574134,16.407408,12.777778,16.88889,9.444445,7
234,161,0.501849,19.037037,15.111111,17,17.88889,7
86,194,1.274074,16.777779,13.222222,16.666668,11,7
232,175,0.62361,15.37037,12.444445,13.555555,14.222222,7
186,173,0.829631,17.148148,13.555555,15.555555,15.555555,7
116,238,0.877777,8.518518,7.444445,5.666666,11.777778,7
52,170,0.45542,25.444445,20.11111,25.333334,16.333334,7
242,164,0.534027,19.814816,15.111111,18.777779,17.222221,7
174,178,2.685184,19.555555,17,18.11111,12,7
128,196,1.244444,19.62963,15.666667,18.555555,15.111111,7
124,183,0.429629,18.185184,14.222222,17.11111,15.111111,7
240,190,0.750309,20.11111,15.888889,17.555555,20.333334,7
159,180,0.874074,21.25926,18.11111,18.11111,18.88889,7
89,221,1.485185,14.074074,10.666667,12.444445,15.111111,7
238,180,0.340741,13.592592,11.111111,11.888889,12.555555,7
