@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
38,202,57.333332,50.22222,-21.333334,-21.333334,6
200,189,49.666668,43,-13.666667,-20,6
252,201,40.296295,36.11111,-13.555555,-12.555555,6
214,161,40.444443,36.333336,-15.333333,-12.333333,6
104,191,63.074074,54.666668,-23.222221,-25.222221,6
205,194,41.296295,36.333336,-12.555555,-14.888889,6
133,181,41.25926,36.444443,-10.444445,-14.444445,6
239,174,57.851852,49.88889,-22.222221,-23.88889,6
176,187,54.77778,47.333332,-17.333334,-22.333334,6
189,184,50.592594,43.555557,-14.111111,-21.11111,6
85,200,58.592594,50.88889,-19.11111,-23.11111,6
86,193,61.407406,54,-23.222221,-22.222221,6
24,205,56.074074,48.666668,-18.88889,-22.222221,6
188,182,58,49.666668,-18.333334,-25,6
227,196,47.185184,41.22222,-15.222222,-17.88889,6
173,190,50.444443,44.11111,-16.666666,-19,6
250,176,53.666668,46.22222,-19.666666,-22.333334,6
110,182,46.37037,40.11111,-11.111111,-18.777779,6
249,173,55.185184,47.444443,-19.88889,-23.222221,6
160,187,49.48148,42.88889,-14.444445,-19.777779,6
27,189,32.77778,28.666666,-11.333333,-12.333333,6
17,204,57.25926,49.666668,-19.11111,-22.777779,6
61,197,49.592594,43,-16.11111,-19.777779,6
186,162,44.074074,40.11111,-19.88889,-11.888889,6
252,201,40.296295,36.11111,-13.555555,-12.555555,6
137,190,60.444443,52.333332,-21,-24.333334,6
4,201,53.703705,46.77778,-19.777779,-20.777779,6
250,160,42.814816,36.666668,-19.11111,-18.444445,6
240,195,48.851852,42.666668,-16.88889,-18.555555,6
142,182,34.51852,29.777779,-8.888889,-14.222222,6
196,161,41.962963,38.11111,-16.222221,-11.555555,6
147,182,43.592594,37.88889,-9.777778,-17.11111,6
123,183,32.25926,28.222221,-8.444445,-12.111111,6
62,202,60.48148,52.88889,-20.444445,-22.777779,6
105,193,60.11111,52.11111,-21,-24,6
129,188,61.074074,53.444443,-21.88889,-22.88889,6
37,165,35.814816,33.77778,-15.111111,-6.111111,6
231,160,40.88889,36.77778,-20.333334,-12.333333,6
10,172,44.77778,39.333336,-13.333333,-16.333334,6
70,197,54.851852,47.666668,-17.88889,-21.555555,6
10,207,52.11111,45.444443,-18.333334,-20,6
173,186,53.444443,46.22222,-15.666667,-21.666666,6
13,191,25.296297,22.444445,-5.222222,-8.555555,6
247,174,56.185184,48.22222,-20.222221,-23.88889,6
190,162,41.333332,37.88889,-19,-10.333333,6
149,163,41.666668,38.22222,-18.666666,-10.333333,6
137,182,34.925926,30.444445,-10.444445,-13.444445,6
227,195,47.74074,41.88889,-14.888889,-17.555555,6
179,162,40.296295,37,-16.88889,-9.888889,6
84,200,56.666668,49.11111,-18,-22.666666,6
248,160,43.925926,37.555557,-20.444445,-19.11111,6
63,201,61.62963,53.555557,-20.222221,-24.222221,6
78,186,35.296295,30.777779,-12.222222,-13.555555,6
174,181,59.074074,50.666668,-20.222221,-25.222221,6
95,191,60.25926,52.11111,-23.444445,-24.444445,6
119,196,53.333332,47,-18,-19,6
147,193,51.74074,45.666668,-15.555555,-18.222221,6
180,186,49.62963,42.555557,-13.888889,-21.222221,6
61,202,61.62963,53.88889,-19.88889,-23.222221,6
86,197,63.22222,55.666668,-21,-22.666666,6
9,171,45.925926,39.555557,-14.777778,-19.11111,6
223,175,57.851852,50,-21.222221,-23.555555,6
130,189,58.62963,50.77778,-20.555555,-23.555555,6
182,186,48.444443,41.666668,-14,-20.333334,6
38,189,29.074074,25.666666,-8.222222,-10.222222,6
93,190,53.592594,46.555557,-18.777779,-21.11111,6
73,194,60.77778,52.77778,-22,-24,6
110,196,52.48148,45.555557,-16.777779,-20.777779,6
192,162,40.444443,37.444443,-18,-9,6
142,182,34.51852,29.777779,-8.888889,-14.222222,6
215,182,54.185184,46.77778,-16.88889,-22.222221,6
254,159,36.62963,32.333336,-15.888889,-12.888889,6
18,209,48.77778,42.555557,-17.333334,-18.666666,6
250,196,47.77778,41.88889,-15.333333,-17.666666,6
214,161,40.444443,36.333336,-15.333333,-12.333333,6
106,191,63,54.333332,-23.666666,-26,6
24,188,30.62963,26.555555,-9.888889,-12.222222,6
180,179,35.48148,31,-12.444445,-13.444445,6
42,201,59.333332,51.444443,-20.333334,-23.666666,6
118,182,45,39,-10,-18,6
89,195,61.74074,53.555557,-19.88889,-24.555555,6
235,196,47.25926,41.444443,-16.444445,-17.444445,6
174,188,50.407406,43.77778,-14.888889,-19.88889,6
229,195,47.703705,41.77778,-15.777778,-17.777779,6
195,161,41.48148,37.333336,-16.444445,-12.444445,6
137,163,39.296295,36.555557,-16.555555,-8.222222,6
123,186,51.77778,45.11111,-15.666667,-20,6
251,173,56.77778,48.88889,-20.666666,-23.666666,6
181,186,48.814816,41.88889,-14.111111,-20.777779,6
15,189,32.11111,27.666666,-11.333333,-13.333333,6
134,187,59.37037,51.333332,-20.11111,-24.11111,6
190,188,49.703705,42.666668,-15.111111,-21.11111,6
148,192,58.11111,50.555557,-19,-22.666666,6
93,190,53.592594,46.555557,-18.777779,-21.11111,6
42,188,30.777779,26.666666,-9.666667,-12.333333,6
114,184,31.185184,28,-8.222222,-9.555555,6
202,193,41.703705,36.555557,-11.444445,-15.444445,6
183,185,44.962963,39.22222,-12.888889,-17.222221,6
99,198,58.333332,50.77778,-19.333334,-22.666666,6
99,184,31.518518,28,-11.222222,-10.555555,6
217,195,45.074074,40,-16.222221,-15.222222,6
162,190,57.333332,51,-19,-19,6
198,183,54.037037,46.666668,-15.444445,-22.11111,6
4,189,26.444445,22.88889,-9,-10.666667,6
25,208,55.62963,48.333332,-22.222221,-21.88889,6
235,195,48.333332,42.555557,-16.666666,-17.333334,6
170,189,51.11111,44.22222,-16,-20.666666,6
229,175,33,29,-12,-12,6
36,189,31.37037,27.666666,-8.777778,-11.111111,6
252,195,47.666668,41.77778,-15.666667,-17.666666,6
52,196,46.074074,40.666668,-16.88889,-16.222221,6
178,185,49.037037,42.444443,-15.111111,-19.777779,6
163,180,30.37037,27.333334,-8.777778,-9.111111,6
67,194,58.814816,52.11111,-21.11111,-20.11111,6
4,189,26.444445,22.88889,-9,-10.666667,6
56,196,50.074074,43.666668,-17.222221,-19.222221,6
205,177,32.444443,28.555555,-12,-11.666667,6
142,163,40.444443,37.77778,-16.333334,-8,6
156,188,61.25926,53,-18.444445,-24.777779,6
142,183,43.185184,37.333336,-8.888889,-17.555555,6
123,187,58.666668,50.88889,-18.333334,-23.333334,6
187,162,43.22222,39.22222,-19.333334,-12,6
202,193,41.703705,36.555557,-11.444445,-15.444445,6
240,192,45.962963,39.22222,-16.222221,-20.222221,6
204,194,41.037037,36.333336,-12.111111,-14.111111,6
178,185,49.037037,42.444443,-15.111111,-19.777779,6
190,186,50.074074,44.333332,-13.222222,-17.222221,6
140,188,61.666668,54,-21.666666,-23,6
203,182,54.925926,47.22222,-16.444445,-23.11111,6
251,195,47.925926,42,-16.11111,-17.777779,6
11,200,53.555557,46.88889,-21.333334,-20,6
121,192,60.814816,52.555557,-22.11111,-24.777779,6
223,161,42.037037,37.88889,-18.11111,-12.444445,6
5,210,51.296295,44.11111,-17.555555,-21.555555,6
166,180,31.444445,27.88889,-8.333333,-10.666667,6
28,204,55.88889,48.666668,-18.333334,-21.666666,6
244,194,49.74074,43.11111,-15.888889,-19.88889,6
253,201,43.962963,38.77778,-14.222222,-15.555555,6
2,190,31.666666,26.88889,-11,-14.333333,6
77,186,34.962963,30.333334,-11.555555,-13.888889,6
185,188,50.185184,43.444443,-15.555555,-20.222221,6
142,182,43.62963,37.666668,-9.888889,-17.88889,6
249,200,45.296295,39.444443,-13.888889,-17.555555,6
121,189,62.074074,53.88889,-21.88889,-24.555555,6
70,177,49.444443,42.333336,-13.333333,-21.333334,6
129,184,45.22222,39.444443,-10.333333,-17.333334,6
134,187,59.37037,51.333332,-20.11111,-24.11111,6
194,178,33.666668,29.444445,-12,-12.666667,6
168,184,48.25926,42.22222,-13.111111,-18.11111,6
10,190,32.962963,28.444445,-10.888889,-13.555555,6
204,177,32.88889,29,-11.666667,-11.666667,6
57,199,54.962963,47.77778,-21.222221,-21.555555,6
185,186,48.22222,41.77778,-12.666667,-19.333334,6
183,182,58.962963,50.666668,-18.222221,-24.88889,6
189,187,48.51852,41.555557,-13.222222,-20.88889,6
100,194,61.555557,53.666668,-20.333334,-23.666666,6
247,159,35.77778,31.88889,-16,-11.666667,6
124,191,59.74074,51.555557,-20.555555,-24.555555,6
112,197,50.333332,44.11111,-17,-18.666666,6
194,183,54.74074,47.22222,-16.555555,-22.555555,6
77,199,57,49.444443,-19.333334,-22.666666,6
235,196,47.25926,41.444443,-16.444445,-17.444445,6
169,186,49.444443,42.555557,-14.333333,-20.666666,6
60,196,51.148148,44.77778,-17.444445,-19.11111,6
236,194,50.11111,43.666668,-17.666666,-19.333334,6
86,193,61.407406,54,-23.222221,-22.222221,6
116,192,57.074074,48.77778,-20.222221,-24.88889,6
64,186,30.777779,26.88889,-9.666667,-11.666667,6
151,163,40,37.444443,-16.333334,-7.666666,6
123,194,60.814816,53.22222,-19.444445,-22.777779,6
16,190,29.62963,25.88889,-10.555555,-11.222222,6
53,198,51.666668,45.22222,-18.333334,-19.333334,6
143,186,54.962963,47.88889,-17.555555,-21.222221,6
180,162,41.48148,38.22222,-17.444445,-9.777778,6
188,190,48.88889,42.444443,-14,-19.333334,6
77,185,32.555557,28.777779,-10,-11.333333,6
214,194,45.074074,39.555557,-14.555555,-16.555555,6
228,191,49.22222,43.11111,-15.666667,-18.333334,6
149,185,49.333332,43.11111,-12,-18.666666,6
195,161,41.48148,37.333336,-16.444445,-12.444445,6
68,198,58.074074,50.88889,-19.88889,-21.555555,6
132,182,43.51852,37.77778,-9.888889,-17.222221,6
191,162,40.962963,37.88889,-18.222221,-9.222222,6
4,210,49.74074,42.77778,-16.555555,-20.88889,6
86,197,63.22222,55.666668,-21,-22.666666,6
201,191,49.185184,43.11111,-13.555555,-18.222221,6
201,161,41.814816,38.22222,-18.11111,-10.777778,6
153,192,53.444443,48,-18.333334,-16.333334,6
42,203,54.51852,47.77778,-17.555555,-20.222221,6
151,163,40,37.444443,-16.333334,-7.666666,6
145,185,56.25926,49,-19.11111,-21.777779,6
76,200,56.37037,49,-17.777779,-22.11111,6
5,210,51.296295,44.11111,-17.555555,-21.555555,6
149,182,39.851852,35,-7.888889,-14.555555,6
167,189,58.407406,51.444443,-21.222221,-20.88889,6
223,190,46.88889,40.88889,-14.666667,-18,6
134,194,58.962963,52.444443,-18.222221,-19.555555,6
119,192,59.555557,51.333332,-21,-24.666666,6
202,182,55.074074,47.555557,-16.555555,-22.555555,6
223,161,42.037037,37.88889,-18.11111,-12.444445,6
7,203,54,46.666668,-19,-22,6
64,196,49.88889,43.88889,-16.666666,-18,6
83,198,59.77778,52.22222,-20,-22.666666,6
86,179,50.555557,43.77778,-14.333333,-20.333334,6
4,201,53.703705,46.77778,-19.777779,-20.777779,6
169,190,52.555557,45.77778,-17,-20.333334,6
237,192,46.37037,40.333336,-15.777778,-18.11111,6
138,185,57.074074,50,-20.88889,-21.222221,6
87,196,61.592594,54.11111,-19.777779,-22.444445,6
224,190,47.48148,41.333336,-15.111111,-18.444445,6
105,193,60.11111,52.11111,-21,-24,6
1,189,23.592592,20.333334,-7.444445,-9.777778,6
126,237,5.777778,8.888889,-4.666666,9.333333,7
103,216,14.555555,19.11111,-11,13.666667,7
140,161,15.740741,20.444445,-9.888889,14.111111,7
46,235,10.888889,15.777778,-10,14.666667,7
207,172,19,24.222221,-7.666666,15.666667,7
222,189,17.296297,23.222221,-8.222222,17.777779,7
166,222,10.481482,16.11111,-5.444445,16.88889,7
238,162,19,23.88889,-9.666667,14.666667,7
116,238,8.518518,12.444445,-3.222222,11.777778,7
21,216,16.555555,22.555555,-10.333333,18,7
111,235,15.62963,19.222221,-11.555555,10.777778,7
58,232,14.703704,19.333334,-10.444445,13.888889,7
115,183,18.11111,23,-12.333333,14.666667,7
47,175,23.74074,28.777779,-15.222222,15.111111,7
115,202,15.148149,19.777779,-10.444445,13.888889,7
51,237,14.148149,18.333334,-9.111111,12.555555,7
96,236,13.962963,18.666668,-9.555555,14.111111,7
206,233,26.814816,33.444447,-14.777778,19.88889,7
24,215,18.074074,24.555555,-11.555555,19.444445,7
10,223,15.037037,18.444445,-3.777778,10.222222,7
38,241,14.333333,18.11111,-10.333333,11.333333,7
11,163,19.814816,25.333334,-7.111111,16.555555,7
151,187,11.62963,15.888889,-6.888889,12.777778,7
93,236,12.518518,17.222223,-8.888889,14.111111,7
55,209,12.518518,16.88889,-6.555555,13.111111,7
99,160,28.037037,33.333336,-20.777779,15.888889,7
162,237,13.222222,18.777779,-7,16.666666,7
121,237,7.481482,11.222222,-4.111111,11.222222,7
200,165,17.333334,22.666666,-13.333333,16,7
20,170,19.555555,24.666666,-13.333333,15.333333,7
106,193,14.444445,19.11111,-8.333333,14,7
224,242,11.740741,15.777778,-9.222222,12.111111,7
226,233,11.703704,15.777778,-10.111111,12.222222,7
111,246,25.88889,34.11111,-14.333333,24.666666,7
238,180,13.592592,17.777779,-7.444445,12.555555,7
234,161,19.037037,25,-11.777778,17.88889,7
8,199,15,19.88889,-5,14.666667,7
249,207,12.148149,16.555555,-7.777778,13.222222,7
117,224,20.25926,27.555555,-14.444445,21.88889,7
52,170,25.444445,30.88889,-16,16.333334,7
172,218,14.925926,19.11111,-9.111111,12.555555,7
46,238,13.259259,17.444445,-10.777778,12.555555,7
20,248,13.444445,17.666668,-8.666667,12.666667,7
212,234,7.111111,11.111111,-3.333333,12,7
9,180,22.555555,28.222221,-15.333333,17,7
90,189,12.888889,18.777779,-7.333334,17.666666,7
241,218,8.444445,12.555555,-9,12.333333,7
107,226,7.851852,11.222222,-6.222222,10.111111,7
86,194,16.777779,20.444445,-10.666667,11,7
119,181,21.407408,28,-14.555555,19.777779,7
227,222,9.333333,11.777778,-2.333333,7.333334,7
88,211,10.814815,15.888889,-5.777778,15.222222,7
49,148,15.962963,19,-11.888889,9.111111,7
159,210,12.962963,17.444445,-10.555555,13.444445,7
36,243,13.333333,18,-10.333333,14,7
136,216,15.074074,20.555555,-10.888889,16.444445,7
215,190,19.88889,26.555555,-11.666667,20,7
81,229,10.925926,14.666667,-10.444445,11.222222,7
214,246,17.518518,22.88889,-9.888889,16.11111,7
80,184,17.62963,22.222221,-12.222222,13.777778,7
233,184,11.851851,15.888889,-6.222222,12.111111,7
47,232,12.703704,18.11111,-5.111111,16.222221,7
252,194,18.555555,25.333334,-10.666667,20.333334,7
90,237,22.222221,29.444445,-14,21.666666,7
36,243,13.333333,18,-10.333333,14,7
108,212,8.037037,11.333333,-6.111111,9.888889,7
62,223,6.666666,10.444445,-5.333334,11.333333,7
103,216,14.555555,19.11111,-11,13.666667,7
112,201,21.296297,26.88889,-13.888889,16.777779,7
91,247,12.62963,15.888889,-9.222222,9.777778,7
210,232,8.814815,12.666667,-6.777778,11.555555,7
131,214,6.814815,10.666667,-5.444445,11.555555,7
164,202,15.111111,18.555555,-9.333333,10.333333,7
174,178,19.555555,23.555555,-7.666666,12,7
244,193,16.185184,21,-8.555555,14.444445,7
145,248,26.88889,32.333336,-11,16.333334,7
208,240,14.148149,18.555555,-9.777778,13.222222,7
17,229,13.703704,18.777779,-7.444445,15.222222,7
6,217,14.555555,18.88889,-9.333333,13,7
103,226,13.481482,18.333334,-9.777778,14.555555,7
107,210,15.111111,19.88889,-11.666667,14.333333,7
35,167,19.037037,24.666666,-6.777778,16.88889,7
71,187,18.666666,25.11111,-12,19.333334,7
250,172,16.074074,20.88889,-11.222222,14.444445,7
72,222,14.962963,20.11111,-9.888889,15.444445,7
29,184,13.62963,18.11111,-6.555555,13.444445,7
8,226,18,24.222221,-12,18.666666,7
215,235,9.185185,12.777778,-7.222222,10.777778,7
131,208,16.185184,20.777779,-10.222222,13.777778,7
238,211,20.518518,26.222221,-13.222222,17.11111,7
192,239,15.148149,18.666668,-8.777778,10.555555,7
63,158,22.185184,27.88889,-17.222221,17.11111,7
10,196,15.333333,20.444445,-3.666667,15.333333,7
44,233,14.481482,19.555555,-5.777778,15.222222,7
76,249,13.37037,14.777778,-3.444444,4.222222,7
23,219,13.37037,17.222223,-7.444445,11.555555,7
130,189,12,16.444445,-7.666666,13.333333,7
115,183,19.851852,26,-15.888889,18.444445,7
85,225,16.185184,21.333334,-5.222222,15.444445,7
214,236,16.592592,22.222221,-11.111111,16.88889,7
114,242,24.074074,30.555555,-14.555555,19.444445,7
231,198,15.814815,20.777779,-10.111111,14.888889,7
196,241,8.259259,11.888889,-7.111111,10.888889,7
146,201,10.666667,16.333334,-6,17,7
204,156,23.703703,28.333334,-19.11111,13.888889,7
159,180,21.25926,27.555555,-9.444445,18.88889,7
163,166,16.962963,22.222221,-13.888889,15.777778,7
236,240,22.481482,28.11111,-8.777778,16.88889,7
97,186,15.592592,21.11111,-5.111111,16.555555,7
197,236,16.074074,18.444445,-8.888889,7.111111,7
140,181,19.296297,24,-11.555555,14.111111,7
228,182,16.777779,23,-6.666666,18.666666,7
117,224,20.25926,27.555555,-14.444445,21.88889,7
163,166,16.962963,22.222221,-13.888889,15.777778,7
215,219,13.222222,19.11111,-8.666667,17.666666,7
221,195,14.740741,20.11111,-9.222222,16.11111,7
9,236,11.074074,14.333333,-4.888889,9.777778,7
56,243,6.481482,9.444445,-4.111111,8.888889,7
200,215,23.037037,29.444445,-17.777779,19.222221,7
152,220,14.62963,19.222221,-9.222222,13.777778,7
75,240,21.148148,28.555555,-12.444445,22.222221,7
168,209,22.518518,29,-14.555555,19.444445,7
179,150,18.925926,23.333334,-16.444445,13.222222,7
62,224,14.62963,19.222221,-4.222222,13.777778,7
235,249,22.851852,27.555555,-9.222222,14.111111,7
8,199,15,19.88889,-5,14.666667,7
197,229,17.74074,21.222221,-10.888889,10.444445,7
44,157,24.296297,29.444445,-15.222222,15.444445,7
75,226,16.703703,21.777779,-4.111111,15.222222,7
115,182,17.592592,23.333334,-6.444445,17.222221,7
57,177,19.592592,24.555555,-11.444445,14.888889,7
205,156,18.25926,24,-14.444445,17.222221,7
192,157,18.333334,23.88889,-13.333333,16.666666,7
184,197,11.962963,17.444445,-9.222222,16.444445,7
60,181,19.62963,23.88889,-7.555555,12.777778,7
34,164,11.333333,14.444445,-6.333334,9.333333,7
63,201,7.777778,11.555555,-4.666666,11.333333,7
80,203,12.407408,18.222221,-7.222222,17.444445,7
251,215,12.407408,16.444445,-9.555555,12.111111,7
225,244,12.259259,17.11111,-5.777778,14.555555,7
27,248,15.296296,18.222221,-1.555556,8.777778,7
153,204,19.407408,26,-12.222222,19.777779,7
103,216,7.074074,11.111111,-5.888889,12.111111,7
242,183,15.37037,21,-8.111111,16.88889,7
209,249,8.555555,10.111111,-1.666667,4.666666,7
158,219,14.888889,19.666668,-10.333333,14.333333,7
47,209,11.62963,16.11111,-6.222222,13.444445,7
63,179,11.814815,16.222223,-6.111111,13.222222,7
128,196,19.62963,24.666666,-11.888889,15.111111,7
196,244,7.740741,9.555555,-3.222222,5.444445,7
72,191,15.185185,18.555555,-9.222222,10.111111,7
21,232,13.555555,17,-6.666666,10.333333,7
110,189,12.925926,18.666668,-6.111111,17.222221,7
208,240,14.148149,18.555555,-9.777778,13.222222,7
186,173,17.148148,22.333334,-10.777778,15.555555,7
131,234,5.740741,8.777778,-5.222222,9.111111,7
26,211,16.37037,20.666668,-7.777778,12.888889,7
4,208,14.777778,20,-8,15.666667,7
37,196,13.37037,18.11111,-5.444445,14.222222,7
223,185,12.962963,17.555555,-4.222222,13.777778,7
116,245,16.37037,21.222221,-8.444445,14.555555,7
176,233,12.481482,18.777779,-6.444445,18.88889,7
60,181,19.62963,23.88889,-7.555555,12.777778,7
217,245,9.740741,14.666667,-6.888889,14.777778,7
86,187,13.740741,19.222221,-6.222222,16.444445,7
116,203,19.518518,25.444445,-12.222222,17.777779,7
2,198,12.185185,16.333334,-7.555555,12.444445,7
158,186,12.074074,16.11111,-8.222222,12.111111,7
72,235,15.074074,18.222221,-9.222222,9.444445,7
63,220,8.185185,11.555555,-4.888889,10.111111,7
197,236,16.074074,18.444445,-8.888889,7.111111,7
186,218,13.703704,17.777779,-9.111111,12.222222,7
222,194,20.185184,26.11111,-10.888889,17.777779,7
89,221,14.074074,19.11111,-10.222222,15.111111,7
212,239,10.37037,13.777778,-8.111111,10.222222,7
163,177,24.518518,30.88889,-9.888889,19.11111,7
48,192,9.962963,13.777778,-3.888889,11.444445,7
157,221,12.111111,18,-5.666666,17.666666,7
180,224,15.185185,20.555555,-10.555555,16.11111,7
216,169,16.592592,21.333334,-11.444445,14.222222,7
62,223,6.666666,10.444445,-5.333334,11.333333,7
73,164,23.148148,28.555555,-4.111111,16.222221,7
231,233,12.592592,17,-11.111111,13.222222,7
34,169,12.814815,18,-6.444445,15.555555,7
120,227,12.62963,17.444445,-9.555555,14.444445,7
200,245,16.11111,21.444445,-12.666667,16,7
4,188,15.740741,19.88889,-7.222222,12.444445,7
71,180,22.333334,27.222221,-12,14.666667,7
94,224,13.444445,18.444445,-10.333333,15,7
145,152,25.037037,29.666666,-16.11111,13.888889,7
118,167,14.592592,17.11111,-5.111111,7.555555,7
161,176,13,17.11111,-8.666667,12.333333,7
138,203,11.259259,16.88889,-7.444445,16.88889,7
191,165,14.296296,16.777779,-6.888889,7.444445,7
223,185,12.962963,17.555555,-4.222222,13.777778,7
28,162,25.11111,29.555555,-16.333334,13.333333,7
16,246,9.407408,8.555555,0.444444,-2.555556,7
94,246,22.814816,29.88889,-11.777778,21.222221,7
74,215,6.925926,11.222222,-5.444445,12.888889,7
220,220,6.444445,8.333334,-2.333333,5.666666,7
29,195,16.037037,20.333334,-4.777778,12.888889,7
173,219,5.592593,8.333334,-4.444445,8.222222,7
202,208,19.25926,24.555555,-11.111111,15.888889,7
101,197,21.25926,27.555555,-11.444445,18.88889,7
211,206,16.074074,20.11111,-7.555555,12.111111,7
128,175,23.777779,28.666666,-8.666667,14.666667,7
30,251,20.666666,22.777779,2.333333,6.333334,7
162,227,13.962963,17.333334,-11.555555,10.111111,7
247,197,6,9.888889,-5.666666,11.666667,7
37,167,14.074074,13.777778,-7.222222,-0.888889,7
34,242,14.814815,17.444445,-10.444445,7.888889,7
142,208,18.555555,25.333334,-9.333333,20.333334,7
152,247,21.925926,19.555555,-2.444444,-7.111111,7
205,204,19,25.555555,-14,19.666666,7
204,156,23.703703,28.333334,-19.11111,13.888889,7
248,149,19,22.777779,-13.666667,11.333333,7
222,244,10.37037,11.666667,-2.111111,3.888889,7
225,222,14,17.555555,-9.666667,10.666667,7
42,244,12.814815,17.222223,-9.777778,13.222222,7
19,184,14.222222,19.333334,-5.666666,15.333333,7
240,190,20.11111,26.88889,-12.666667,20.333334,7
44,162,24.518518,29.88889,-14.888889,16.11111,7
234,164,13.666667,14.333333,-6,2,7
29,195,16.037037,20.333334,-4.777778,12.888889,7
221,201,19.148148,25.11111,-13.444445,17.88889,7
197,156,16.925926,21.777779,-10.444445,14.555555,7
71,180,22.333334,27.222221,-12,14.666667,7
242,183,15.37037,21,-8.111111,16.88889,7
144,169,17.11111,19.88889,-11,8.333333,7
4,248,19.555555,26.444445,-12,20.666666,7
39,246,15.37037,20.444445,-8.444445,15.222222,7
200,250,9.222222,13.777778,-8,13.666667,7
89,221,14.074074,19.11111,-10.222222,15.111111,7
85,223,14.740741,20,-6.222222,15.777778,7
153,208,16.851852,21.555555,-11.555555,14.111111,7
114,181,19.925926,25.11111,-12.111111,15.555555,7
217,208,16.074074,21.11111,-10.222222,15.111111,7
100,155,23.333334,29.333334,-10,18,7
45,185,18.666666,24.222221,-12,16.666666,7
97,176,22.185184,27.777779,-9.555555,16.777779,7
44,187,15.222222,19.666668,-6,13.333333,7
34,196,15.703704,19.555555,-9.777778,11.555555,7
230,180,13.851851,18.777779,-12.555555,14.777778,7
32,240,12.148149,17.333334,-7.111111,15.555555,7
2,245,6.407407,7,-0.555556,1.777778,7
199,220,6.62963,9.555555,-3.888889,8.777778,7
57,229,14.62963,18.333334,-7.888889,11.111111,7
140,247,8.111111,12.444445,-6.333334,13,7
169,199,14.518518,17.88889,-10.222222,10.111111,7
103,195,8.518518,12.333333,-6.555555,11.444445,7
245,238,8.925926,13.888889,-7.777778,14.888889,7
94,215,17.185184,22.88889,-8.555555,17.11111,7
156,181,11.666667,16.222223,-8,13.666667,7
212,160,23.25926,28.555555,-16.444445,15.888889,7
146,238,17.777779,21.777779,-8.333333,12,7
102,203,9.777778,15.444445,-7,17,7
233,211,15.444445,18.666668,-9,9.666667,7
58,217,11.925926,17,-6.444445,15.222222,7
252,181,16.296297,21.444445,-8.222222,15.444445,7
42,200,7.703704,11.444445,-5.777778,11.222222,7
175,212,12.296296,17.88889,-6.888889,16.777779,7
119,169,25.962963,32,-15.222222,18.11111,7
232,175,15.37037,20.11111,-8.777778,14.222222,7
63,201,7.777778,11.555555,-4.666666,11.333333,7
158,151,19,23.444445,-11.333333,13.333333,7
212,235,25.88889,32.555557,-14.333333,20,7
232,175,15.37037,20.11111,-8.777778,14.222222,7
182,197,12.851851,15.333333,-7.222222,7.444445,7
237,191,7.333334,11.222222,-6,11.666667,7
93,236,12.518518,17.222223,-8.888889,14.111111,7
72,191,15.185185,18.555555,-9.222222,10.111111,7
207,215,23.814816,30.666666,-17.11111,20.555555,7
115,156,24.25926,29.555555,-21.11111,15.888889,7
158,195,11.703704,17.11111,-6.777778,16.222221,7
234,177,16.25926,20.777779,-11.111111,13.555555,7
230,162,17.333334,22.333334,-10.666667,15,7
188,186,18.518518,22,-9.555555,10.444445,7
242,164,19.814816,25.555555,-14.111111,17.222221,7
2,245,6.407407,7,-0.555556,1.777778,7
47,215,17.185184,21.444445,-8.222222,12.777778,7
152,199,17.962963,23.222221,-8.222222,15.777778,7
160,168,25.11111,31.444445,-12.666667,19,7
49,240,20.444445,27.333334,-15.666667,20.666666,7
207,217,6.296296,9.666667,-3.888889,10.111111,7
129,176,22.74074,29,-9.888889,18.777779,7
132,223,16.518518,22.88889,-9.888889,19.11111,7
124,201,17.88889,24.777779,-11.666667,20.666666,7
124,183,18.185184,23.222221,-11.888889,15.111111,7
170,185,10.740741,14.333333,-7.888889,10.777778,7
243,166,13.37037,16.777779,-6.444445,10.222222,7
245,249,14.740741,18.11111,-11.888889,10.111111,7
186,218,13.703704,17.777779,-9.111111,12.222222,7
114,238,13.62963,19.11111,-7.555555,16.444445,7
117,246,15.444445,20,-10.333333,13.666667,7
116,245,14.222222,18.444445,-9.333333,12.666667,7
164,178,23.814816,30.11111,-10.777778,18.88889,7
63,220,8.185185,11.555555,-4.888889,10.111111,7
