@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-sd numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
192,3.523992,40.333336,-15.777778,-2.047243,6
174,1.545604,48.22222,-20.222221,-2.037351,6
177,17.366692,28.555555,-12,-2.121237,6
183,1.625037,47.22222,-16.555555,-1.991701,6
195,2.123065,53.444443,-20.777779,-2.037116,6
188,2.498147,54,-21.666666,-2.074028,6
162,9.662939,38.77778,-17.222221,-2.327482,6
181,2.786875,50.666668,-20.222221,-2.020865,6
192,3.866763,50.555557,-19,-2.034048,6
189,2.810036,50.77778,-20.555555,-2.048058,6
193,2.489236,36.555557,-11.444445,-1.992997,6
185,32.118523,28.777779,-10,-2.085272,6
191,40.02962,22.444445,-5.222222,-1.858264,6
189,1.544405,51.444443,-21.222221,-2.101326,6
193,1.80944,54,-23.222221,-2.109375,6
177,1.974842,41.666668,-12.555555,-1.940423,6
185,2.277101,42.444443,-15.111111,-2.006186,6
180,63.944435,27.333334,-8.777778,-2.217095,6
193,3.592689,36.11111,-11.222222,-1.995801,6
192,2.326181,51.333332,-21,-2.038177,6
184,28.951855,28,-8.222222,-2.16033,6
186,2.526893,47.88889,-17.555555,-2.028618,6
187,1.784708,51.333332,-20.11111,-2.03348,6
202,4.091997,51,-18,-2.045943,6
186,4.207406,30.777779,-12.222222,-2.060122,6
193,2.177325,52.11111,-21,-2.047766,6
171,1.64204,39.555557,-14.777778,-2.010723,6
197,3.275611,47.666668,-17.88889,-2.033505,6
185,1.905159,51.77778,-20.777779,-2.073869,6
182,1.772214,37.77778,-9.888889,-1.917349,6
194,1.500616,53.666668,-20.333334,-2.042718,6
186,53.58887,26.88889,-9.666667,-2.046307,6
201,5.795274,36.11111,-13.555555,-2.175826,6
180,2.888675,43.666668,-15.555555,-2.008719,6
186,1.173788,42.333336,-13.222222,-1.940813,6
178,0.544331,51.22222,-21.555555,-2.040554,6
208,3.552778,48.333332,-22.222221,-2.094585,6
182,71.24447,26.666666,-7.666666,-2.217735,6
189,14.607409,25.555555,-8.555555,-1.954574,6
201,1.656637,53.555557,-20.222221,-2.034119,6
190,2.094085,45.77778,-17,-2.03483,6
181,2.054805,40.77778,-11.666667,-1.949088,6
185,0.210818,46.88889,-17,-2.008008,6
182,2.825808,48.333332,-17.222221,-2.001558,6
161,93.98522,38.11111,-16.222221,-2.38829,6
197,1.103865,55.666668,-21,-2.06802,6
163,48.8889,38.22222,-18.666666,-2.384441,6
188,37.218513,26.555555,-9.444445,-2.014509,6
182,2.561829,50.666668,-18.222221,-1.992052,6
173,6.749488,38.333336,-12.111111,-1.998857,6
162,73.1111,39.22222,-19.333334,-2.391681,6
194,3.356035,52.77778,-22,-2.060549,6
191,5.185452,52.11111,-23.444445,-2.077651,6
187,2.389019,41.555557,-13.222222,-1.947472,6
182,2.366432,50.11111,-17.555555,-1.978495,6
176,2.841493,51.88889,-20.88889,-2.030648,6
189,114.59634,22.88889,-9,-2.101002,6
182,9.218522,30.444445,-10.444445,-2.001125,6
201,2.455531,51,-17.444445,-1.997736,6
182,9.218522,30.444445,-10.444445,-2.001125,6
200,2.480293,46.88889,-21.333334,-2.116733,6
196,4.188167,40.666668,-16.88889,-2.105677,6
197,3.122795,44.11111,-17,-2.071221,6
171,3.126943,40,-14.333333,-2.032929,6
172,7.360555,39.333336,-13.333333,-2.052453,6
191,2.800133,51.555557,-20.555555,-2.03548,6
210,2.184966,42.77778,-16.555555,-2.014434,6
202,1.003697,53.88889,-19.88889,-2.043538,6
194,1.797116,43.666668,-17.666666,-2.064277,6
188,1.299573,48.555557,-18.333334,-2.039667,6
192,2.379699,39.22222,-16.222221,-2.016578,6
203,4.036866,51.333332,-18.11111,-2.034642,6
205,2.529823,44.11111,-16.11111,-2.044653,6
188,19.007412,26.555555,-9.222222,-2.083566,6
163,27.244467,36.555557,-16.333334,-2.425324,6
191,1.192569,43.11111,-15.666667,-2.040515,6
193,1.846919,54.555557,-23.777779,-2.084935,6
198,3.344425,42.333336,-17.777779,-2.070717,6
161,91.32222,37.333336,-16.444445,-2.316506,6
188,19.007412,26.555555,-9.222222,-2.083566,6
162,66.818535,40.11111,-19.88889,-2.386671,6
210,2.613356,44.11111,-17.555555,-2.020895,6
163,41.988934,37.444443,-16.333334,-2.51749,6
162,5.929622,37,-16.88889,-2.341198,6
203,2.746041,46.666668,-19,-2.040013,6
181,2.864857,36.444443,-10.444445,-1.998368,6
200,4.327775,50.88889,-19.11111,-2.02885,6
189,3.822227,29.444445,-12,-2.044277,6
190,1.204929,44.11111,-16.666666,-2.048697,6
197,1.103865,55.666668,-21,-2.06802,6
194,3.089408,42.555557,-16.88889,-2.071876,6
205,2.489238,48.666668,-18.88889,-2.038263,6
196,4.390225,43.666668,-17.222221,-2.054753,6
195,2.205214,41.77778,-15.666667,-2.051671,6
196,2.277099,43.88889,-16.666666,-2.063864,6
172,5.856622,37.77778,-13,-2.126558,6
161,31.022234,37.88889,-18.11111,-2.282295,6
161,99.63333,38.555557,-16.444445,-2.395566,6
165,23.89629,33.77778,-15.111111,-2.470153,6
182,1.705112,47.22222,-16.444445,-1.980348,6
185,1.16746,41.333336,-11.777778,-1.937924,6
193,1.80944,54,-23.222221,-2.109375,6
160,3.766669,37.555557,-20.444445,-2.113792,6
193,2.50111,49.77778,-20.11111,-2.033804,6
187,1.069787,52.88889,-20.333334,-2.058211,6
176,0.918938,44,-14.333333,-1.98088,6
175,26.133337,29,-12,-2.091209,6
187,2.389019,41.555557,-13.222222,-1.947472,6
188,3.747592,53,-18.444445,-1.997746,6
189,2.507408,28.666666,-11.333333,-2.064273,6
167,1.130388,24.666666,-6.777778,1.971572,7
234,0.285185,11.111111,-3.333333,1.83826,7
215,2.518517,16.444445,-9.555555,2.437819,7
195,0.680414,20.333334,-4.777778,1.94304,7
224,5.618522,20.555555,-10.555555,2.298255,7
249,1.505545,27.555555,-9.222222,2.28263,7
235,3.136995,18.222221,-9.222222,2.586018,7
245,1.496911,21.222221,-8.444445,2.198051,7
164,1.047042,25.555555,-14.111111,2.459806,7
222,1.718519,17.555555,-9.666667,2.557309,7
246,5.866666,20,-10.333333,2.395692,7
199,0.712325,19.88889,-5,1.905303,7
189,1.186342,18.666668,-6.111111,1.910864,7
165,0.918519,22.666666,-13.333333,2.471197,7
181,1.096296,25.11111,-12.111111,2.420823,7
237,1.229273,18.333334,-9.111111,2.37843,7
246,1.988857,22.88889,-9.888889,2.232849,7
197,0.062963,9.888889,-5.666666,2.074957,7
224,1.632993,19.222221,-4.222222,1.860191,7
203,1.878731,16.88889,-7.444445,2.019747,7
212,1.985185,11.333333,-6.111111,2.242649,7
196,3.851853,24.666666,-11.888889,2.437339,7
233,1.90224,18.777779,-6.444445,1.903686,7
174,4.02963,24.333334,-11.888889,2.395018,7
236,1.12963,18.666668,-9.555555,2.32063,7
181,1.707406,24,-11.555555,2.458471,7
250,1.025599,13.777778,-8,2.192935,7
149,0.640741,22.777779,-13.666667,2.741647,7
193,0.620633,19.11111,-8.333333,2.210055,7
194,2.026674,25.333334,-10.666667,2.126516,7
156,0.557773,28.333334,-19.11111,2.864931,7
240,1.705113,17.333334,-7.111111,2.043865,7
169,2.61111,25,-13.444445,2.467752,7
245,1.242757,14.666667,-6.888889,2.069452,7
249,0.611111,18.11111,-11.888889,2.743555,7
217,1.349897,17,-6.444445,2.006642,7
186,1.81111,16.11111,-8.222222,2.31952,7
248,1.259041,26.444445,-12,2.205099,7
239,2.820559,13.777778,-8.111111,2.426379,7
235,2.551852,19.222221,-11.555555,2.670771,7
247,3.555555,12.444445,-6.333334,2.117886,7
237,2.564718,18.777779,-7,1.990381,7
211,1.822222,20.666668,-7.777778,2.239034,7
181,0.505525,16.222223,-8,2.206642,7
180,1.866665,27.222221,-12,2.453831,7
233,0.344444,17,-11.111111,2.49158,7
187,1.027402,19.666668,-6,2.038483,7
156,1.705112,21.777779,-10.444445,2.363581,7
163,1.312335,25.333334,-7.111111,2.001681,7
223,2.444444,10.444445,-5.333334,2.046588,7
209,0.928958,16.11111,-6.222222,2.060955,7
223,1.511683,20,-6.222222,1.966536,7
218,0.655555,17.777779,-9.111111,2.382684,7
235,0.490653,12.777778,-7.222222,2.310758,7
216,0.477778,22.555555,-10.333333,2.209309,7
240,1.743772,27.333334,-15.666667,2.420791,7
169,0.742867,19.88889,-11,2.834822,7
178,10.4,23.555555,-7.666666,2.274128,7
238,1.068055,19.11111,-7.555555,2.046683,7
195,3.796296,12.333333,-6.555555,2.187022,7
217,0.907408,9.666667,-3.888889,1.976138,7
220,6.08889,11.555555,-4.888889,2.09315,7
177,0.78889,30.88889,-9.888889,2.125416,7
167,4.607406,13.777778,-7.222222,-3.015081,7
248,1.377061,32.333336,-11,2.285098,7
170,0.860663,19.555555,-10.888889,2.737074,7
231,3.155556,17,-10.555555,2.391307,7
166,1.051852,22.222221,-13.888889,2.515826,7
174,0.151852,17,-7.777778,2.377854,7
238,2.440401,13.888889,-7.777778,2.126063,7
199,0.255555,23.222221,-8.222222,2.129513,7
240,5.007407,18.555555,-9.777778,2.392487,7
170,0.389683,30.88889,-16,2.604013,7
151,4.042368,23.444445,-11.333333,2.505249,7
164,0.490653,14.444445,-6.333334,2.291118,7
236,7.599998,18.444445,-8.888889,2.7898,7
184,1.897366,18.11111,-6.555555,2.080445,7
169,0.879815,18,-6.444445,1.993183,7
249,3.538153,23.666666,-10,2.214996,7
172,0.71111,20.88889,-11.222222,2.417702,7
173,1.642041,24.777779,-8.333333,2.099557,7
247,1.424651,15.888889,-9.222222,2.55309,7
180,1.662963,17.777779,-7.444445,2.212898,7
226,0.45542,24.222221,-12,2.27303,7
237,2.074075,8.777778,-4.888889,2.180526,7
201,1.784709,26.88889,-13.888889,2.467938,7
195,1.526313,20.11111,-9.222222,2.193764,7
204,1.382429,26,-12.222222,2.24441,7
244,1.520234,17.11111,-5.777778,1.987902,7
232,0.894427,18.11111,-5.111111,1.875362,7
201,0.551852,11.555555,-4.666666,1.982987,7
197,1.58348,15.333333,-7.222222,2.628208,7
219,4.074075,19.666668,-10.333333,2.358696,7
180,3.396297,27.555555,-9.444445,2.113918,7
250,1.025599,13.777778,-8,2.192935,7
162,0.730297,23.88889,-9.666667,2.291415,7
245,0.507408,21.444445,-12.666667,2.432783,7
183,1.798147,21,-8.111111,2.075874,7
208,1.322222,25.333334,-9.333333,2.102212,7
223,2.444444,10.444445,-5.333334,2.046588,7
223,0.93492,22.88889,-9.888889,2.119546,7
170,0.389683,30.88889,-16,2.604013,7
224,0.551852,18.444445,-10.333333,2.328108,7
201,0.800462,16.333334,-6,1.909255,7
161,0.620633,20.444445,-9.888889,2.345133,7
215,1.259042,24.555555,-11.555555,2.224013,7
219,6.611113,8.333334,-4.444445,2.148363,7
221,0.620633,18,-5.666666,1.877146,7
224,3.021527,27.555555,-14.444445,2.304153,7
211,1.455513,15.888889,-5.777778,1.940832,7
244,2.151852,11.666667,-2.111111,2.32339,7
180,0.983192,28.222221,-15.333333,2.541661,7
243,0.71111,18,-10.333333,2.368311,7
209,0.712326,29,-14.555555,2.389391,7
206,1.1,20.11111,-7.555555,2.252368,7
220,0.474074,9.555555,-3.888889,2.030867,7
187,1.86984,25.11111,-12,2.254303,7
162,1.356739,29.88889,-14.888889,2.557389,7
216,1.144444,19.11111,-11,2.447547,7
175,2.167949,20.11111,-8.777778,2.242196,7
227,0.807373,17.444445,-9.555555,2.291847,7
226,2.562962,11.222222,-6.222222,2.259398,7
169,0.918936,32,-15.222222,2.479064,7
245,3.277778,7,-0.555556,1.756645,7
208,1.69531,20,-8,2.112617,7
203,1.526312,18.222221,-7.222222,1.986748,7
232,2.374074,17,-6.666666,2.283147,7
215,1.615894,30.666666,-17.11111,2.471757,7
212,1.345775,17.88889,-6.888889,1.974495,7
209,0.998146,16.88889,-6.555555,2.09922,7
180,1.866665,27.222221,-12,2.453831,7
184,5.85555,22.222221,-12.222222,2.524273,7
218,2.418518,19.11111,-9.111111,2.362146,7
229,1.614747,18.777779,-7.444445,2.099905,7
222,2.285184,20.11111,-9.888889,2.280922,7
223,2.948949,18.444445,-3.777778,1.910945,7
203,0.894427,15.444445,-7,1.984785,7
182,0.374074,24.666666,-9,2.271693,7
196,0.816497,18.11111,-5.444445,1.956772,7
244,6.95185,9.555555,-3.222222,2.340587,7
249,5.511114,14.777778,-3.444444,2.563437,7
198,1.356739,16.333334,-7.555555,2.221276,7
201,1.306678,24.777779,-11.666667,2.176993,7
210,0.960324,17.333334,-7.555555,2.043726,7
196,1.21852,19.555555,-9.777778,2.511766,7
236,5.529632,14.333333,-4.888889,2.083229,7
177,1.71852,24.555555,-11.444445,2.413262,7
201,0.551852,11.555555,-4.666666,1.982987,7
174,1.264911,29,-7.555555,2.033698,7
242,3.274074,15.777778,-9.222222,2.386597,7
166,1.051852,22.222221,-13.888889,2.515826,7
242,1.920648,30.555555,-14.555555,2.395778,7
194,0.385185,20.444445,-10.666667,2.593107,7
185,0.951853,24.666666,-13.111111,2.451836,7
211,1.707407,17.777779,-7.888889,2.292041,7
243,0.71111,18,-10.333333,2.368311,7
183,1.798147,21,-8.111111,2.075874,7
240,5.007407,18.555555,-9.777778,2.392487,7
222,7.26296,11.777778,-2.333333,1.905045,7
164,1.047041,28.555555,-4.111111,1.798302,7
208,2.444446,21.11111,-10.222222,2.310932,7
191,4.607407,18.555555,-9.222222,2.545329,7
218,0.655555,17.777779,-9.111111,2.382684,7
160,1.772214,28.555555,-16.444445,2.642597,7
148,33.422226,19,-11.888889,2.91248,7
220,6.08889,11.555555,-4.888889,2.09315,7
184,0.62361,19.333334,-5.666666,1.937892,7
229,1.408965,18.333334,-7.888889,2.350437,7
191,4.607407,18.555555,-9.222222,2.545329,7
175,2.167949,20.11111,-8.777778,2.242196,7
202,0.827759,18.555555,-9.333333,2.522748,7
170,0.562962,24.666666,-13.333333,2.504391,7
167,0.996296,17.11111,-5.111111,2.305729,7
248,1.599999,17.666668,-8.666667,2.341677,7
242,1.108887,17.444445,-10.444445,2.835614,7
241,1.206464,11.888889,-7.111111,2.277351,7
155,0.349603,29.333334,-10,2.169397,7
221,1.585186,19.11111,-10.222222,2.317212,7
233,1.096296,15.777778,-10.111111,2.476615,7
244,1.259041,17.222223,-9.777778,2.391736,7
191,1.011111,11.222222,-6,2.122422,7
190,1.095445,26.88889,-12.666667,2.252231,7
229,0.566666,21.222221,-10.888889,2.651605,7
176,1.540803,29,-9.888889,2.126901,7
215,2.645052,29.444445,-17.777779,2.561049,7
181,2.088887,23.88889,-7.555555,2.189135,7
202,2.596295,19.777779,-10.444445,2.401137,7
201,0.834444,25.11111,-13.444445,2.389747,7
185,2.080776,17.555555,-4.222222,1.83885,7
183,1.020168,26,-15.888889,2.506807,7
241,1.424651,18.11111,-10.333333,2.544142,7
176,1.306679,27.777779,-9.555555,2.179845,7
211,1.254622,26.222221,-13.222222,2.416354,7
199,0.712325,19.88889,-5,1.905303,7
166,0.32963,16.777779,-6.444445,2.264277,7
176,0.388889,17.11111,-8.666667,2.340618,7
198,0.691214,19.777779,-7.333334,2.055672,7
239,1.307407,18.666668,-8.777778,2.482445,7
184,0.785185,15.888889,-6.222222,2.128646,7
156,0.557773,28.333334,-19.11111,2.864931,7
181,2.088887,23.88889,-7.555555,2.189135,7
247,4.340751,19.555555,-2.444444,-1.755483,7
175,0.888194,28.777779,-15.222222,2.630157,7
199,0.462963,21.555555,-13.222222,2.690112,7
211,2.311112,17.222223,-8.555555,2.441017,7
216,1.144444,19.11111,-11,2.447547,7
196,0.843274,20.444445,-3.666667,1.789167,7
249,4.207408,15.888889,-8.888889,2.156779,7
188,0.760116,19.88889,-7.222222,2.20467,7
191,1.011111,11.222222,-6,2.122422,7
172,0.918937,24.222221,-7.666666,2.083854,7
186,0.207407,22,-9.555555,2.587396,7
176,0.557774,23.333334,-10.111111,2.332243,7
195,1.722401,17.11111,-6.777778,2.011228,7
211,1.733333,18.666668,-9,2.554965,7
157,7.61852,29.444445,-15.222222,2.604303,7
181,1.611303,28,-14.555555,2.378846,7
235,2.264869,32.555557,-14.333333,2.356024,7
243,0.829629,9.444445,-4.111111,2.033629,7
160,2.360948,33.333336,-20.777779,2.827106,7
216,2.984528,20.555555,-10.888889,2.284571,7
237,0.785185,11.222222,-4.111111,1.938468,7
185,2.080776,17.555555,-4.222222,1.83885,7
210,0.655555,19.88889,-11.666667,2.461599,7
208,3.085186,21.555555,-11.555555,2.483291,7
215,2.407549,21.444445,-8.222222,2.266094,7
229,3.218518,14.666667,-10.444445,2.557458,7
162,0.574134,22.333334,-10.666667,2.350367,7
195,0.680414,20.333334,-4.777778,1.94304,7
187,1.04074,15.888889,-6.888889,2.156639,7
233,0.827759,33.444447,-14.777778,2.38935,7
245,3.940739,18.444445,-9.333333,2.395431,7
249,3.807407,10.111111,-1.666667,1.917421,7
210,1.007408,22.666666,-11.111111,2.386452,7
156,0.64693,29.555555,-21.11111,2.84342,7
165,1.140741,16.777779,-6.888889,2.593543,7
215,0.122222,11.222222,-5.444445,1.991157,7
173,1.985185,22.333334,-10.777778,2.332739,7
192,4.82963,13.777778,-3.888889,1.908457,7
198,1.22963,20.777779,-10.111111,2.32489,7
184,0.844445,24.88889,-12.666667,2.419445,7
164,8.04445,14.333333,-6,2.87512,7
168,0.471404,31.444445,-12.666667,2.302124,7
185,1.047042,14.333333,-7.888889,2.36281,7
190,1.842905,26.555555,-11.666667,2.204408,7
181,2.037609,21.444445,-8.222222,2.141428,7
175,4.329627,28.666666,-8.666667,2.263538,7
232,0.829629,19.333334,-10.444445,2.402851,7
245,3.277778,7,-0.555556,1.756645,7
186,1.00554,21.11111,-5.111111,1.863654,7
224,3.021527,27.555555,-14.444445,2.304153,7
238,1.866666,21.777779,-8.333333,2.337472,7
248,1.722401,18.222221,-1.555556,1.783512,7
240,1.360827,28.555555,-12.444445,2.175522,7
240,2.453267,28.11111,-8.777778,2.141811,7
180,1.262962,18.777779,-12.555555,2.487917,7
173,1.985185,22.333334,-10.777778,2.332739,7
211,1.149879,23.11111,-10.555555,2.327545,7
161,1.405018,25,-11.777778,2.292736,7
203,1.756469,25.444445,-12.222222,2.320382,7
246,1.751852,8.555555,0.444444,-1.190561,7
177,1.71852,24.555555,-11.444445,2.413262,7
169,0.418518,21.333334,-11.444445,2.44578,7
227,8.611113,17.333334,-11.555555,2.707051,7
210,2.162963,17.444445,-10.555555,2.42875,7
150,1.618516,23.333334,-16.444445,2.791674,7
236,7.599998,18.444445,-8.888889,2.7898,7
208,3.055554,24.555555,-11.111111,2.396771,7
222,0.623609,16.11111,-5.444445,1.870487,7
220,4.151854,8.333334,-2.333333,1.984366,7
234,0.607407,8.777778,-5.222222,2.193568,7
184,0.785185,15.888889,-6.222222,2.128646,7
237,2.678446,29.444445,-14,2.280289,7
200,0.251852,11.444445,-5.777778,2.10726,7
217,12.50741,18.88889,-9.333333,2.363871,7
236,0.933333,17.222223,-8.888889,2.267197,7
157,0.620633,23.88889,-9.666667,2.405202,7
182,1.143419,23.333334,-6.444445,1.937594,7
197,2.746042,17.444445,-9.222222,2.164262,7
183,1.466666,23,-12.333333,2.483198,7
204,1.772214,25.555555,-14,2.348728,7
237,0.474074,11.777778,-4.333334,1.946502,7
226,1.289559,17.555555,-5.333334,1.872506,7
232,1.722401,12.666667,-6.777778,2.201318,7
207,0.272165,16.555555,-7.777778,2.217263,7
233,1.327766,19.555555,-5.777778,1.950405,7
226,1.020167,21.777779,-4.111111,1.82234,7
219,2.491467,19.11111,-8.666667,2.0861,7
216,1.188889,11.111111,-5.888889,2.079295,7
178,1.455556,30.11111,-10.777778,2.190305,7
187,0.750309,19.222221,-6.222222,1.941465,7
179,0.562963,16.222223,-6.111111,2.04457,7
182,0.655462,23,-6.666666,1.916419,7
185,2.685186,24.222221,-12,2.361827,7
172,1.699672,35.666668,-16.666666,2.617801,7
189,0.827759,18.777779,-7.333334,1.985552,7
246,2.433334,20.444445,-8.444445,2.170543,7
