@relation segment

@attribute Region-centroid-row numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
188,-15.111111,36.22222,-21.11111,0.309236,6
190,-14.111111,33.555557,-19.444445,0.290788,6
197,-16.11111,35.88889,-19.777779,0.302925,6
172,-13,26.666666,-13.666667,0.265454,6
161,-16.222221,27.777779,-11.555555,0.282125,6
196,-22.555555,46.77778,-24.222221,0.301586,6
193,-11.444445,26.88889,-15.444445,0.278387,6
190,-19,38,-19,0.279561,6
186,-13.222222,30.444445,-17.222221,0.266195,6
200,-13.888889,31.444445,-17.555555,0.292784,6
188,-9.222222,19.444445,-10.222222,0.275863,6
194,-18.222221,37.77778,-19.555555,0.273444,6
198,-20,42.666668,-22.666666,0.296314,6
176,-14,36,-22,0.308573,6
187,-20.11111,44.22222,-24.11111,0.307458,6
188,-21.88889,44.77778,-22.88889,0.30013,6
186,-14,34.333332,-20.333334,0.304522,6
173,-19.88889,43.11111,-23.222221,0.321085,6
183,-8.444445,20.555555,-12.111111,0.266436,6
195,-14.888889,32.444443,-17.555555,0.284495,6
175,-21.222221,44.77778,-23.555555,0.312834,6
197,-17,35.666668,-18.666666,0.296328,6
192,-22.11111,46.88889,-24.777779,0.31261,6
162,-18.222221,27.444445,-9.222222,0.298124,6
191,-20.555555,45.11111,-24.555555,0.313611,6
190,-14.111111,33.555557,-19.444445,0.290788,6
176,-20.88889,46.11111,-25.222221,0.314462,6
200,-21.333334,41.333332,-20,0.313032,6
182,-8.888889,23.11111,-14.222222,0.293208,6
182,-7.666666,17,-9.333333,0.256078,6
189,-20.555555,44.11111,-23.555555,0.307985,6
201,-13.555555,26.11111,-12.555555,0.275368,6
194,-20.333334,44,-23.666666,0.295908,6
186,-12.666667,32,-19.333334,0.290427,6
193,-15.555555,33.77778,-18.222221,0.275266,6
192,-16.222221,36.444443,-20.222221,0.325608,6
183,-18.222221,41.77778,-23.555555,0.312366,6
172,-13.333333,29.666666,-16.333334,0.278044,6
186,-14.333333,35,-20.666666,0.303448,6
180,-15.555555,35.77778,-20.222221,0.300918,6
190,-18.777779,39.88889,-21.11111,0.303602,6
183,-15.555555,37.444443,-21.88889,0.30372,6
192,-15.777778,33.88889,-18.11111,0.302675,6
189,-11.333333,24.666666,-13.333333,0.315363,6
162,-18,27,-9,0.307814,6
197,-16.222221,35.11111,-18.88889,0.294656,6
200,-14.333333,31.333334,-17,0.286663,6
190,-18.777779,39.88889,-21.11111,0.303602,6
185,-12.888889,30.11111,-17.222221,0.28574,6
181,-19,40.333332,-21.333334,0.300006,6
189,-13.666667,33.666668,-20,0.29381,6
201,-19.777779,40.555557,-20.777779,0.308859,6
189,-21.222221,42.11111,-20.88889,0.295523,6
189,-11.333333,23.666666,-12.333333,0.297841,6
195,-16.666666,34,-17.333334,0.290585,6
188,-21.666666,44.666668,-23,0.295624,6
165,-15.111111,21.222221,-6.111111,0.273647,6
191,-23.444445,47.88889,-24.444445,0.320865,6
161,-16.444445,28.88889,-12.444445,0.294706,6
193,-23.777779,48.22222,-24.444445,0.310288,6
173,-20.666666,44.333332,-23.666666,0.318366,6
184,-15.111111,38.22222,-23.11111,0.2956,6
184,-8.777778,18.88889,-10.111111,0.250721,6
200,-17.777779,39.88889,-22.11111,0.296836,6
186,-17.555555,38.77778,-21.222221,0.296251,6
189,-8.777778,19.88889,-11.111111,0.262981,6
195,-15.777778,33.555557,-17.777779,0.290278,6
205,-18.88889,41.11111,-22.222221,0.303912,6
175,-12,24,-12,0.286834,6
182,-18.333334,43.333332,-25,0.314281,6
196,-19.777779,42.22222,-22.444445,0.287526,6
190,-19.333334,39,-19.666666,0.285916,6
187,-15.111111,35.22222,-20.11111,0.306725,6
176,-14.333333,34.666668,-20.333334,0.294056,6
183,-15.444445,37.555557,-22.11111,0.298622,6
187,-16.333334,40.333332,-24,0.29965,6
191,-13.555555,31.777779,-18.222221,0.278886,6
179,-14.333333,34.666668,-20.333334,0.296547,6
176,-13.555555,33.77778,-20.222221,0.294787,6
208,-22.222221,44.11111,-21.88889,0.320595,6
194,-21.11111,41.22222,-20.11111,0.286791,6
186,-14,34.333332,-20.333334,0.304522,6
182,-17.555555,42.444443,-24.88889,0.3112,6
198,-17.777779,36.88889,-19.11111,0.309645,6
194,-19.444445,42.22222,-22.777779,0.292382,6
202,-20.444445,43.22222,-22.777779,0.29788,6
187,-13.222222,34.11111,-20.88889,0.305755,6
196,-18,37,-19,0.293586,6
221,-5.666666,-12,17.666666,0.54918,7
245,-9.333333,-3.333333,12.666667,0.389695,7
156,-19.11111,5.222222,13.888889,0.389034,7
225,-5.222222,-10.222222,15.444445,0.401151,7
229,-10.444445,-0.777778,11.222222,0.496142,7
246,-9.888889,-6.222222,16.11111,0.391548,7
240,-9.777778,-3.444444,13.222222,0.421621,7
197,-9.222222,-7.222222,16.444445,0.515187,7
172,-7.666666,-8,15.666667,0.34375,7
217,-6.444445,-8.777778,15.222222,0.486598,7
221,-10.222222,-4.888889,15.111111,0.446012,7
219,-10.333333,-4,14.333333,0.426012,7
164,-6.333334,-3,9.333333,0.367923,7
222,-5.444445,-11.444445,16.88889,0.58766,7
247,-2.444444,9.555555,-7.111111,0.215788,7
187,-6.888889,-5.888889,12.777778,0.428363,7
224,-14.444445,-7.444445,21.88889,0.441516,7
186,-9.555555,-0.888889,10.444445,0.301883,7
184,-6.555555,-6.888889,13.444445,0.387663,7
155,-10,-8,18,0.31809,7
223,-5.333334,-6,11.333333,0.59315,7
206,-7.555555,-4.555555,12.111111,0.32736,7
162,-14.888889,-1.222222,16.11111,0.347032,7
216,-10.888889,-5.555555,16.444445,0.441675,7
201,-6,-11,17,0.570851,7
179,-6.111111,-7.111111,13.222222,0.419762,7
218,-9.111111,-3.111111,12.222222,0.401347,7
247,-9.222222,-0.555556,9.777778,0.401833,7
250,-8,-5.666666,13.666667,0.56339,7
203,-7,-10,17,0.591826,7
226,-4.111111,-11.111111,15.222222,0.404749,7
188,-7.222222,-5.222222,12.444445,0.342408,7
240,-15.666667,-5,20.666666,0.445808,7
236,-8.888889,1.777778,7.111111,0.292729,7
157,-13.333333,-3.333333,16.666666,0.418184,7
215,-17.777779,-1.444444,19.222221,0.420767,7
245,-8.444445,-6.111111,14.555555,0.384903,7
224,-10.333333,-4.666666,15,0.457643,7
233,-11.111111,-2.111111,13.222222,0.478222,7
208,-9.333333,-11,20.333334,0.440895,7
156,-14.444445,-2.777778,17.222221,0.440577,7
208,-8,-7.666666,15.666667,0.429398,7
241,-7.111111,-3.777778,10.888889,0.50946,7
236,-8.888889,-5.222222,14.111111,0.447247,7
196,-11.888889,-3.222222,15.111111,0.365297,7
199,-5,-9.666667,14.666667,0.408885,7
185,-7.888889,-2.888889,10.777778,0.435185,7
238,-8.333333,-3.666667,12,0.315256,7
241,-10.333333,-1,11.333333,0.399901,7
193,-8.333333,-5.666666,14,0.388863,7
194,-10.666667,-9.666667,20.333334,0.422491,7
237,-9.111111,-3.444444,12.555555,0.397985,7
199,-5,-9.666667,14.666667,0.408885,7
243,-10.333333,-3.666667,14,0.452229,7
248,-1.555556,-7.222222,8.777778,0.312227,7
197,-11.444445,-7.444445,18.88889,0.394886,7
203,-7.222222,-10.222222,17.444445,0.514445,7
195,-4.777778,-8.111111,12.888889,0.342307,7
219,-4.444445,-3.777778,8.222222,0.561254,7
242,-14.555555,-4.888889,19.444445,0.371695,7
220,-9.222222,-4.555555,13.777778,0.416705,7
162,-16.333334,3,13.333333,0.335127,7
224,-4.222222,-9.555555,13.777778,0.408965,7
238,-7.555555,-8.888889,16.444445,0.461459,7
175,-8.777778,-5.444445,14.222222,0.387412,7
211,-5.777778,-9.444445,15.222222,0.524328,7
180,-12,-2.666667,14.666667,0.327383,7
238,-3.222222,-8.555555,11.777778,0.54054,7
218,-9.111111,-3.111111,12.222222,0.401347,7
218,-9.111111,-3.444444,12.555555,0.386456,7
245,-0.555556,-1.222222,1.777778,0.191049,7
189,-7.333334,-10.333333,17.666666,0.497095,7
190,-11.666667,-8.333333,20,0.403522,7
180,-9.444445,-9.444445,18.88889,0.358862,7
201,-13.888889,-2.888889,16.777779,0.381912,7
193,-8.555555,-5.888889,14.444445,0.378871,7
204,-12.222222,-7.555555,19.777779,0.420366,7
196,-5.444445,-8.777778,14.222222,0.430243,7
223,-3.777778,-6.444445,10.222222,0.330665,7
157,-15.222222,-0.222222,15.444445,0.350043,7
216,-11,-2.666667,13.666667,0.431696,7
156,-10.444445,-4.111111,14.555555,0.384638,7
226,-12,-6.666666,18.666666,0.424404,7
235,-11.555555,0.777778,10.777778,0.388096,7
238,-7.777778,-7.111111,14.888889,0.597015,7
204,-14,-5.666666,19.666666,0.439342,7
220,-3.888889,-4.888889,8.777778,0.5039,7
184,-5.666666,-9.666667,15.333333,0.431152,7
161,-9.888889,-4.222222,14.111111,0.390957,7
195,-4.777778,-8.111111,12.888889,0.342307,7
186,-8.222222,-3.888889,12.111111,0.428864,7
180,-15.333333,-1.666667,17,0.381429,7
224,-10.555555,-5.555555,16.11111,0.443375,7
198,-10.111111,-4.777778,14.888889,0.400903,7
187,-6,-7.333334,13.333333,0.355526,7
197,-7.222222,-0.222222,7.444445,0.322069,7
161,-11.777778,-6.111111,17.88889,0.395599,7
180,-12.555555,-2.222222,14.777778,0.486883,7
227,-11.555555,1.444444,10.111111,0.425501,7
251,2.333333,-8.666667,6.333334,0.231417,7
210,-10.555555,-2.888889,13.444445,0.460437,7
249,-3.444444,-0.777778,4.222222,0.203249,7
199,-8.222222,-7.555555,15.777778,0.348063,7
183,-15.888889,-2.555556,18.444445,0.449942,7
233,-10.111111,-2.111111,12.222222,0.473944,7
237,-4.111111,-7.111111,11.222222,0.557235,7
165,-13.333333,-2.666667,16,0.43082,7
242,-9.222222,-2.888889,12.111111,0.454547,7
235,-10,-4.666666,14.666667,0.520399,7
184,-6.222222,-5.888889,12.111111,0.405556,7
248,-12,-8.666667,20.666666,0.422151,7
181,-7.555555,-5.222222,12.777778,0.285691,7
183,-8.111111,-8.777778,16.88889,0.420244,7
232,-6.666666,-3.666667,10.333333,0.327918,7
220,-2.333333,-3.333333,5.666666,0.427354,7
227,-9.555555,-4.888889,14.444445,0.458364,7
246,-8.444445,-6.777778,15.222222,0.393839,7
233,-5.777778,-9.444445,15.222222,0.422174,7
176,-8.666667,-3.666667,12.333333,0.407734,7
162,-9.666667,-5,14.666667,0.34003,7
166,-6.444445,-3.777778,10.222222,0.330513,7
216,-10.333333,-7.666666,18,0.426777,7
238,-10.777778,-1.777778,12.555555,0.445509,7
243,-10.333333,-3.666667,14,0.452229,7
202,-9.333333,-1,10.333333,0.35402,7
217,-3.888889,-6.222222,10.111111,0.582612,7
191,-6,-5.666666,11.666667,0.53582,7
175,-15.222222,0.111111,15.111111,0.351487,7
181,-7.555555,-5.222222,12.777778,0.285691,7
219,-8.666667,-9,17.666666,0.494595,7
168,-12.666667,-6.333334,19,0.335386,7
167,-5.111111,-2.444444,7.555555,0.248449,7
152,-16.11111,2.222222,13.888889,0.337989,7
175,-8.777778,-5.444445,14.222222,0.387412,7
232,-6.777778,-4.777778,11.555555,0.491388,7
244,-9.777778,-3.444444,13.222222,0.446035,7
229,-7.444445,-7.777778,15.222222,0.439852,7
169,-11,2.666667,8.333333,0.324965,7
160,-16.444445,0.555556,15.888889,0.378216,7
177,-11.444445,-3.444444,14.888889,0.35899,7
236,-11.111111,-5.777778,16.88889,0.419597,7
215,-5.444445,-7.444445,12.888889,0.603704,7
226,-9.777778,-4.777778,14.555555,0.442456,7
181,-8.222222,-7.222222,15.444445,0.385555,7
240,-8.777778,-8.111111,16.88889,0.329382,7
235,-7.222222,-3.555556,10.777778,0.482192,7
209,-14.555555,-4.888889,19.444445,0.390338,7
156,-21.11111,5.222222,15.888889,0.417328,7
201,-11.666667,-9,20.666666,0.439718,7
247,-6.333334,-6.666666,13,0.563467,7
186,-5.111111,-11.444445,16.555555,0.442661,7
215,-9.555555,-2.555556,12.111111,0.441049,7
239,-8.777778,-1.777778,10.555555,0.344304,7
164,-6,4,2,0.29915,7
222,-9.888889,-5.555555,15.444445,0.425441,7
160,-20.777779,4.888889,15.888889,0.367514,7
181,-14.555555,-5.222222,19.777779,0.409551,7
249,-1.666667,-3,4.666666,0.309022,7
173,-10.777778,-4.777778,15.555555,0.396433,7
189,-6.111111,-11.111111,17.222221,0.508139,7
183,-11.888889,-3.222222,15.111111,0.389882,7
195,-9.222222,-6.888889,16.11111,0.434488,7
245,-6.888889,-7.888889,14.777778,0.572767,7
207,-7.777778,-5.444445,13.222222,0.432389,7
169,-6.444445,-9.111111,15.555555,0.463569,7
246,0.444444,2.111111,-2.555556,0.163351,7
222,-2.333333,-5,7.333334,0.373693,7
232,-10.444445,-3.444444,13.888889,0.423483,7
244,-3.222222,-2.222222,5.444445,0.383372,7
215,-17.11111,-3.444444,20.555555,0.409837,7
233,-14.777778,-5.111111,19.88889,0.345755,7
164,-14.111111,-3.111111,17.222221,0.409529,7
185,-4.222222,-9.555555,13.777778,0.445418,7
208,-10.222222,-3.555556,13.777778,0.383167,7
169,-15.222222,-2.888889,18.11111,0.347783,7
178,-7.666666,-4.333334,12,0.298962,7
194,-10.888889,-6.888889,17.777779,0.37213,7
170,-13.333333,-2,15.333333,0.387467,7
236,-9.555555,-4.555555,14.111111,0.424235,7
216,-11,-2.666667,13.666667,0.431696,7
208,-10.222222,-4.888889,15.111111,0.40213,7
217,-9.333333,-3.666667,13,0.39534,7
177,-11.111111,-2.444444,13.555555,0.396399,7
215,-8.555555,-8.555555,17.11111,0.404392,7
237,-14,-7.666666,21.666666,0.413746,7
219,-7.444445,-4.111111,11.555555,0.371914,7
220,-4.888889,-5.222222,10.111111,0.486717,7
189,-7.666666,-5.666666,13.333333,0.439443,7
240,-9.777778,-3.444444,13.222222,0.421621,7
223,-5.333334,-6,11.333333,0.59315,7
221,-10.222222,-4.888889,15.111111,0.446012,7
248,-8.666667,-4,12.666667,0.403437,7
163,-7.111111,-9.444445,16.555555,0.344267,7
177,-9.888889,-9.222222,19.11111,0.321139,7
229,-10.888889,0.444444,10.444445,0.335717,7
182,-6.444445,-10.777778,17.222221,0.399447,7
234,-3.333333,-8.666667,12,0.621324,7
180,-7.444445,-5.111111,12.555555,0.376253,7
162,-10.666667,-4.333334,15,0.382522,7
172,-11.222222,-3.222222,14.444445,0.409835,7
198,-7.555555,-4.888889,12.444445,0.415772,7
150,-16.444445,3.222222,13.222222,0.424422,7
210,-11.666667,-2.666667,14.333333,0.435769,7
243,-4.111111,-4.777778,8.888889,0.525437,7
237,-4.666666,-4.666666,9.333333,0.553812,7
245,-12.666667,-3.333333,16,0.44538,7
196,-9.777778,-1.777778,11.555555,0.365232,7
249,-11.888889,1.777778,10.111111,0.406212,7
203,-7.444445,-9.444445,16.88889,0.538945,7
208,-11.555555,-2.555556,14.111111,0.396909,7
236,-4.888889,-4.888889,9.777778,0.376554,7
246,-14.333333,-10.333333,24.666666,0.388973,7
183,-12.333333,-2.333333,14.666667,0.392364,7
175,-8.666667,-6,14.666667,0.284954,7
195,-6.555555,-4.888889,11.444445,0.501683,7
242,-10.444445,2.555556,7.888889,0.353161,7
190,-12.666667,-7.666666,20.333334,0.409309,7
184,-12.222222,-1.555556,13.777778,0.398353,7
189,-8.222222,-9.555555,17.777779,0.41042,7
240,-12.444445,-9.777778,22.222221,0.417218,7
226,-6.222222,-3.888889,10.111111,0.526881,7
201,-4.666666,-6.666666,11.333333,0.543201,7
249,-9.222222,-4.888889,14.111111,0.28661,7
166,-13.888889,-1.888889,15.777778,0.446214,7
244,-2.111111,-1.777778,3.888889,0.226482,7
211,-9,-0.666667,9.666667,0.335421,7
201,-13.444445,-4.444445,17.88889,0.416762,7
181,-8,-5.666666,13.666667,0.445979,7
212,-6.111111,-3.777778,9.888889,0.513395,7
182,-6.666666,-12,18.666666,0.444358,7
191,-9.222222,-0.888889,10.111111,0.35037,7
240,-7.111111,-8.444445,15.555555,0.470675,7
234,-5.222222,-3.888889,9.111111,0.556614,7
167,-7.222222,8.111111,-0.888889,0.314507,7
148,-11.888889,2.777778,9.111111,0.403708,7
236,-8.888889,1.777778,7.111111,0.292729,7
197,-5.666666,-6,11.666667,0.617059,7
187,-6.222222,-10.222222,16.444445,0.463329,7
215,-11.555555,-7.888889,19.444445,0.425213,7
220,-4.888889,-5.222222,10.111111,0.486717,7
218,-9,-3.333333,12.333333,0.569266,7
181,-11.555555,-2.555556,14.111111,0.357668,7
201,-4.666666,-6.666666,11.333333,0.543201,7
214,-5.444445,-6.111111,11.555555,0.568162,7
176,-9.555555,-7.222222,16.777779,0.316041,7
183,-8.111111,-8.777778,16.88889,0.420244,7
216,-5.888889,-6.222222,12.111111,0.593124,7
166,-13.888889,-1.888889,15.777778,0.446214,7
248,-11,-5.333334,16.333334,0.291675,7
156,-19.11111,5.222222,13.888889,0.389034,7
187,-12,-7.333334,19.333334,0.431215,7
164,-4.111111,-12.111111,16.222221,0.330345,7
158,-17.222221,0.111111,17.11111,0.411811,7
176,-9.888889,-8.888889,18.777779,0.335021,7
209,-6.222222,-7.222222,13.444445,0.464325,7
151,-11.333333,-2,13.333333,0.352606,7
149,-13.666667,2.333333,11.333333,0.363717,7
200,-5.777778,-5.444445,11.222222,0.51532,7
237,-7,-9.666667,16.666666,0.472826,7
180,-12,-2.666667,14.666667,0.327383,7
211,-13.222222,-3.888889,17.11111,0.385282,7
211,-7.777778,-5.111111,12.888889,0.333856,7
209,-6.555555,-6.555555,13.111111,0.407904,7
223,-9.888889,-9.222222,19.11111,0.433125,7
199,-10.222222,0.111111,10.111111,0.378473,7
245,-0.555556,-1.222222,1.777778,0.191049,7
223,-6.222222,-9.555555,15.777778,0.423123,7
244,-5.777778,-8.777778,14.555555,0.480149,7
185,-12,-4.666666,16.666666,0.400872,7
232,-5.111111,-11.111111,16.222221,0.500966,7
212,-6.888889,-9.888889,16.777779,0.498757,7
165,-6.888889,-0.555556,7.444445,0.318129,7
181,-12.111111,-3.444444,15.555555,0.366581,7
167,-6.777778,-10.111111,16.88889,0.365503,7
235,-9.222222,-0.222222,9.444445,0.347481,7
191,-9.222222,-0.888889,10.111111,0.35037,7
185,-4.222222,-9.555555,13.777778,0.445418,7
194,-10.666667,-0.333333,11,0.352132,7
169,-11.444445,-2.777778,14.222222,0.400756,7
196,-3.666667,-11.666667,15.333333,0.44058,7
246,-11.777778,-9.444445,21.222221,0.3748,7
246,-10.333333,-3.333333,13.666667,0.395955,7
229,-7.888889,-3.222222,11.111111,0.347692,7
178,-10.777778,-8.111111,18.88889,0.329212,7
203,-12.222222,-5.555555,17.777779,0.393868,7
239,-8.111111,-2.111111,10.222222,0.445969,7
224,-14.444445,-7.444445,21.88889,0.441516,7
192,-3.888889,-7.555555,11.444445,0.476236,7
215,-8.222222,-4.555555,12.777778,0.341766,7
235,-14.333333,-5.666666,20,0.351881,7
208,-11.111111,-4.777778,15.888889,0.368866,7
222,-9.666667,-1,10.666667,0.385727,7
233,-6.444445,-12.444445,18.88889,0.554881,7
236,-8.888889,-5.222222,14.111111,0.447247,7
170,-16,-0.333333,16.333334,0.349112,7
195,-6.777778,-9.444445,16.222221,0.517717,7
202,-10.444445,-3.444444,13.888889,0.409932,7
