@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
98,0,1.333334,1.288887,52.851852,-15.888889,35.444443,64.66667,4
70,0,1.055556,0.712326,39.962963,-10.555555,25.11111,48.333332,4
127,0,2.166667,1.709451,36.51852,-1.888889,13.444445,41,4
68,0,2.888889,2.083444,37.962963,-1.222222,11.111111,41.666668,4
122,0,1.555555,1.186343,60.74074,-27.555555,52.444443,78.22222,4
15,0,0.833335,0.691214,70.07407,-27.222221,52.11111,87.44444,4
116,0,1.777778,1.223232,46.814816,-13.444445,29.222221,56.555557,4
135,0,4.222222,1.128748,32.703705,-12.444445,24.88889,41,4
67,0,1.722221,1.38911,60.74074,-23.222221,45.444443,75.888885,4
101,0,1.111112,0.779363,45.037037,-18.11111,36.22222,57.11111,4
83,0,4.444444,1.327766,26.518518,-9.555555,20.11111,33.22222,4
108,0,0.777777,0.74074,45.592594,-13.111111,29.555555,55.444443,4
48,0,0.722222,0.389682,42.074074,-9.888889,23.444445,49.88889,4
28,0,4.277777,3.761896,62.407406,-26.88889,50.11111,79.111115,4
66,0,0.777777,0.655461,41.62963,-3.222222,14.111111,46.333332,4
81,0,0.444443,0.344265,59.444443,-22.666666,45,74.44444,4
105,0,2.111109,1.14074,65.55556,-16.666666,39.666668,78.77778,4
84,0,3,1.229273,8.888889,-4.666666,8.666667,11.777778,4
126,0,1.166667,0.744446,57.814816,-16.444445,37.88889,70.44444,4
111,0,1.444445,1.088663,57.77778,-19.333334,41.666668,71.66667,4
98,0,7.000001,3.887301,28.777779,-11.666667,25,37.11111,4
123,0,1.555555,1.096294,52.814816,-14.444445,33.88889,64.111115,4
38,0,1.222223,0.272166,58,-24,49,74.333336,4
97,0,2.722222,1.254621,47.814816,-5.444445,18.88889,54.11111,4
121,0,0.888889,1.025599,53.666668,-20.333334,39.666668,66.88889,4
126,0,0.833333,0.611111,20.11111,-11,21.666666,27.333334,4
24,0,1.777778,1.108888,49.185184,-20.555555,36.11111,61.22222,4
64,0,17.5,1.206455,40,-14.333333,30.333334,50.11111,4
91,0,1.222222,0.385186,24.074074,-18.88889,32.444443,34.88889,5
95,0,0.777778,0.607408,20.185184,-13.888889,25.777779,28.777779,5
40,0,1.888889,2.072751,1.259259,-0.111111,0.888889,1.555556,5
155,0.111111,4.944444,35.618523,11.296296,-10.555555,18.777779,17.555555,5
104,0.111111,0.5,0.547723,19.62963,-10.222222,19.444445,26.11111,5
39,0,5.5,5.737789,9.518518,-6.555555,14.444445,14.333333,5
85,0,1.222222,1.241266,18.925926,-13.111111,23.88889,26.88889,5
142,0,0.277778,0.136083,1.222222,-3.333333,7,3.555556,5
145,0,0.944445,0.490654,3.407408,-3.222222,7.111111,5.777778,5
147,0,0.222222,0.544331,0.296296,-0.222222,0.444444,0.444444,5
105,0,0.555556,0.501849,26.74074,-12.555555,21.777779,34,5
111,0,1.111111,0.45542,28.74074,-12.555555,21.444445,35.88889,5
140,0,0.722222,0.490653,1.037037,-0.777778,2.555556,1.888889,5
104,0,1.555556,1.772214,18.518518,-7.555555,14.444445,23.333334,5
93,0,0.388889,0.250924,20.925926,-12.777778,25.88889,29.555555,5
135,0,0.222222,0.02963,0.777778,-2.333333,4.666666,2.333334,5
137,0,0.888889,0.544331,0.740741,-1.222222,3.111111,1.777778,5
93,0,3.444444,13.496301,14.407408,-13.555555,25.444445,22.88889,5
89,0,0.611111,0.196296,22.666666,-18.666666,32.666668,33.555557,5
140,0,3.833333,4.204495,2.888889,-0.666667,1.333333,3.333333,5
135,0,2.277778,1.262962,2.185185,-4.222222,8.111111,4.888889,5
141,0,0.444444,0.172133,0.777778,-2.333333,4.666666,2.333334,5
154,0,0.444444,0.118519,1.851852,-0.888889,3.444444,3,5
114,0,0.944445,0.507408,25.814816,-14.444445,26.555555,34.666668,5
141,0,0.055556,0.136083,0.037037,-0.111111,0.222222,0.111111,5
154,0,0.111111,0.02963,0.074074,-0.222222,0.444444,0.222222,5
153,0,0.277778,0.062963,0.37037,-1.111111,2.222222,1.111111,5
86,0,0.277778,0.018519,12.333333,-13.666667,26.333334,21.11111,5
83,0,0.722222,0.418518,9.888889,-11.666667,21.333334,17,5
61,0,0.277778,0.136083,6.888889,-7,15.333333,12,5
84,0,0.611111,0.490653,23.25926,-13.777778,24.222221,31.333334,5
133,0,0.055556,0.136083,0.37037,-1.111111,2.222222,1.111111,5
94,0,0.666667,0.311111,1.185185,-2.888889,6.111111,3.222222,5
142,0,0.166667,0.278887,0.111111,-0.333333,0.666667,0.333333,5
36,0,0,0,0,0,0,0,5
64,0,0.055556,0.136083,5.703704,-6.111111,13.888889,10.333334,5
118,0,2.833334,5.5,19.407408,-11.555555,21.444445,26.555555,5
134,0,0.555556,0.340741,2.666667,-5,10.333333,6.111111,5
131,0,0,0,0,0,0,0,5
142,0,0,0,0,0,0,0,5
82,0,1.222222,1.148267,15.222222,-10,19.333334,21.666666,5
153,0.111111,19.666666,8.044466,8.333333,-9,15.333333,13.444445,5
96,0,0.5,0.459468,19.592592,-13.111111,26.555555,28.444445,5
90,0,0.666667,0.266666,23.518518,-18.555555,32.77778,34.444447,5
61,0,0.555555,0.403687,7.074074,-7.222222,15.444445,12.222222,5
41,0,0.833333,0.809664,0.703704,-0.444444,1.555556,1.222222,5
134,0,0.388889,0.018519,2.111111,-3.333333,7.666666,4.666667,5
119,0,1.055555,1.574075,29.481482,-18.777779,32.555557,40.333336,5
94,0,0.722223,0.285185,20.222221,-12.666667,25.666666,28.777779,5
116,0,3.000001,2.812669,21.962963,-12.222222,22.777779,29.555555,5
110,0,0.833333,0.691214,31.62963,-13.222222,23.11111,39.333336,5
137,0,0.555555,0.074074,0.925926,-2.444444,5.222222,2.666667,5
89,0,4.666666,5.116423,3.111111,-0.666667,2,3.777778,5
144,0,0,0,0,0,0,0,5
144,0,0,0,0,0,0,0,5
110,0,0.833333,0.691214,31.62963,-13.222222,23.11111,39.333336,5
116,0,0.722223,0.389682,23.407408,-12.222222,24.11111,31.444445,5
139,0,0.166667,0.182574,1.37037,-1.444444,5.555555,3.222222,5
79,0.111111,1.944444,2.453267,14.185185,-10.888889,19.11111,20.555555,5
110,0,0.277778,0.062963,9.444445,-10,19.333334,15.888889,5
82,0,0.611111,1.020167,15.518518,-11.555555,20.777779,22.444445,5
109,0,0.888889,0.834444,29.407408,-13.888889,23.11111,37.11111,5
141,0,0.111111,0.172133,0.074074,-0.222222,0.444444,0.222222,5
94,0,0.666667,0.311111,1.185185,-2.888889,6.111111,3.222222,5
151,0,0.166667,0.278887,0.111111,-0.333333,0.666667,0.333333,5
144,0,0,0,0,0,0,0,5
116,0,0.444444,0.344265,29.814816,-12.444445,21.88889,37.11111,5
113,0,2.833333,0.623608,28.333334,-12,19.666666,34.88889,5
129,0,0,0,0,0,0,0,5
36,0,0.388889,0.250924,7.518518,-8.222222,16.444445,13,5
134,0,0.166667,0.182574,1.037037,-3.111111,6.222222,3.111111,5
147,0,0,0,0,0,0,0,5
112,0,1.055556,0.490653,28.851852,-12.888889,22.11111,36.22222,5
135,0,0.388889,0.151852,2.407408,-3.222222,8.111111,5.111111,5
145,0,0.722222,0.611616,0.555556,-0.666667,2,1.222222,5
97,0,0.611111,0.534027,19.592592,-12.777778,24.555555,27.777779,5
141,0,0.166667,0.182574,0.185185,-0.555556,1.111111,0.555556,5
90,0,0.777778,0.620633,7.185185,-6.222222,14.777778,12.111111,5
141,0,1.555556,0.740741,4.962963,-5.555555,11.444445,8.777778,5
135,0,3.277778,2.462965,26.444445,-18.666666,31.666666,37,5
133,0,1.166667,1.90613,2.703704,-4.444445,6.888889,5,5
85,0,1.222222,1.241266,18.925926,-13.111111,23.88889,26.88889,5
90,0,1.888889,2.562963,20.148148,-13.444445,26.555555,29,5
92,0,1.277778,1.062841,17.25926,-13.111111,25.555555,25.777779,5
113,0,3.444445,1.223232,20.851852,-11.888889,22.777779,28.444445,5
154,0,0.111111,0.02963,0.703704,-1.444444,3.555556,1.888889,5
138,0,2.444444,10.074077,12.185185,-11.888889,21.11111,19.222221,5
140,0,0.166667,0.033333,3.037037,-3.777778,9.222222,6.111111,5
89,0,1.722222,1.306678,17,-12,22.666666,24.555555,5
63,0,0.555556,0.544331,8.962963,-7.888889,15.111111,14,5
142,0,0.722222,0.827759,1.814815,-2.777778,5.555555,3.666667,5
36,0,0.444445,0.272166,7.925926,-8.777778,17.222221,13.666667,5
13,0,1.777778,1.857916,9.296296,-9.555555,19.777779,15.888889,5
40,0,0,0,0,0,0,0,5
137,0,0.166667,0.077778,1.666667,-3,6.333334,3.777778,5
136,0,0.277778,0.062963,2.074074,-4.222222,8.444445,4.888889,5
135,0,0.166667,0.182574,0.481482,-1.444444,2.888889,1.444444,5
133,0,0.833333,0.300001,9.851851,-10.888889,20.444445,16.666668,5
41,0,0.833333,0.809664,0.703704,-0.444444,1.555556,1.222222,5
133,0,0.111111,0.172133,1.555556,-1.666667,6,3.555556,5
30,0.111111,0.722222,0.712325,7.037037,-6.777778,13.888889,11.666667,5
133,0,1.555556,1.007407,5.37037,-5.111111,10.888889,9,5
137,0,0.222222,0.074074,3.111111,-4.666666,9.666667,6.333334,5
67,0,1.111111,1.241266,0.740741,0.111111,1.111111,1.111111,5
155,0,0.5,0.611111,7.296296,-5.888889,11.111111,11,5
154,0,3.166667,8.21111,6.37037,9.888889,-5.111111,9.666667,5
152,0,0,0,0,0,0,0,5
64,0,1.5,1.130388,8,-5.666666,13.666667,12.555555,5
134,0,0.388889,0.018519,2.111111,-3.333333,7.666666,4.666667,5
114,0,1.277778,1.307407,16.185184,-14.222222,26.444445,25,5
114,0,0.555555,0.074074,16.11111,-13,24,24.11111,5
57,0.111111,2.444444,2.353877,15.37037,-12.111111,16.555555,20.88889,5
116,0,0.555555,0.296296,1.962963,-3.888889,8.777778,4.888889,5
137,0,0.222222,0.02963,1.37037,-4.111111,8.222222,4.111111,5
134,0,0.111111,0.172133,1.851852,-2.555556,6.111111,3.888889,5
68,0,1.111111,0.58373,6.888889,-3.666667,10.333333,10.333334,5
110,0.111111,0.611111,0.24074,29.296297,-18.88889,33.444443,40.444443,5
154,0,0,0,0,0,0,0,5
135,0,0.277778,0.062963,2.888889,-3.666667,9.333333,6,5
137,0,1.500001,0.477777,25.333334,-20,33.666668,36.555557,5
141,0,0.055556,0.136083,0.037037,-0.111111,0.222222,0.111111,5
94,0,0.722223,0.285185,20.222221,-12.666667,25.666666,28.777779,5
35,0,0.444445,0.344265,13.481482,-9.444445,17.222221,19.222221,5
33,0,1.666667,1.577621,8.740741,-6.888889,13.111111,13.111111,5
155,0,4.277778,10.551853,8.740741,-6.222222,12.444445,12.888889,5
92,0,8.055554,44.774082,15.407408,-11.222222,21.777779,22.666666,5
135,0,0.833333,0.477778,6.222222,-6.666666,12.666667,10.444445,5
131,0,0,0,0,0,0,0,5
113,0,1.111111,0.501849,21.592592,-10.444445,18.88889,27.88889,5
138,0,0.277778,0.062963,3.185185,-5.222222,10.444445,6.666666,5
131,0,0.277778,0.062963,1.407407,-1.888889,4.111111,2.777778,5
155,0,5.722223,99.75187,14.333333,-4,13,21.444445,5
84,0,0.222222,0.272165,17.185184,-12.555555,23.11111,24.88889,5
145,0,0.722222,0.611616,0.555556,-0.666667,2,1.222222,5
104,0,0.5,0.547722,19.777779,-10.333333,19,26.11111,5
94,0,0.500001,0.077778,21.444445,-13.666667,27,30.444445,5
141,0,0,0,0,0,0,0,5
88,0,0.333334,0.044444,12.259259,-14.111111,26.555555,21.11111,5
140,0,0.055556,0.018519,0.259259,-0.777778,1.555556,0.777778,5
98,0,1,1.011051,21.518518,-13.888889,26.777779,30.444445,5
62,0,0.333333,0.298142,6.444445,-7,15,11.444445,5
144,0,0.944444,0.712325,0.703704,-1.111111,2.888889,1.666667,5
109,0,1.166667,0.983192,21.851852,-10.222222,20.777779,28.777779,5
94,0,1.722222,3.174073,20.037037,-12.777778,25.88889,28.666666,5
138,0,0.777778,0.518518,3.555556,-5.333334,11,7.222222,5
136,0,0.222222,0.02963,2.555556,-4.666666,9.666667,5.777778,5
130,0,0.055556,0.136083,1.185185,-1.555556,5.111111,2.888889,5
58,0,1.333333,0.942809,8.851851,-8.555555,17.11111,14.555555,5
91,0,0.611111,0.018519,12.148149,-13.777778,25.555555,20.666668,5
130,0,0.055556,0.018519,1.740741,-2.222222,4.444445,3.222222,5
99,0,1.555556,1.259041,15.481482,-12.777778,24.88889,23.777779,5
113,0,3.444445,1.223232,20.851852,-11.888889,22.777779,28.444445,5
30,0,1.055556,0.854184,8.481482,-7.111111,13.888889,13.111111,5
144,0,0.888889,0.860663,0.666667,-0.333333,1,1,5
95,0,3.222222,3.544427,2.148148,-0.111111,1.222222,2.555556,5
104,0,0.5,0.547722,19.777779,-10.333333,19,26.11111,5
154,0,0.277778,0.327731,1.740741,-2.222222,5.444445,3.555556,5
152,0,0.111111,0.02963,1.37037,-1.111111,2.888889,2.333334,5
133,0,0.611111,0.240741,0.740741,-1.222222,3.111111,1.777778,5
120,0,1.333333,1.032795,21.555555,-12,21.333334,28.666666,5
111,0,1.111111,0.45542,28.74074,-12.555555,21.444445,35.88889,5
94,0,9.611112,39.262947,15.37037,-14.111111,25.222221,23.777779,5
90,0,0.5,0.408248,16.666666,-14.333333,27.333334,25.777779,5
133,0,0.111111,0.02963,0.592593,-1.777778,3.555556,1.777778,5
130,0,0,0,0,0,0,0,5
80,0,0.555555,0.58373,15.851851,-11.888889,22.11111,23.222221,5
87,0,0.722222,0.240741,11.148149,-13.444445,25.222221,19.555555,5
112,0,0.888889,0.296297,16.185184,-12.222222,23.11111,23.88889,5
92,0,7.388889,7.379901,9.962963,-8.555555,16.777779,15.555555,5
148,0,0,0,0,0,0,0,5
154,0,0.111111,0.172133,0.074074,-0.222222,0.444444,0.222222,5
89,0,0.555556,0.172133,14.222222,-12,23.666666,22.11111,5
61,0,0.555555,0.403687,7.074074,-7.222222,15.444445,12.222222,5
145,0,0,0,0,0,0,0,5
95,0,1.722222,1.123816,7.62963,-2.555556,9.444445,10.777778,5
134,0,2.166667,0.3,6.962963,-6.888889,12.777778,11.222222,5
152,0,0.111111,0.02963,1.37037,-1.111111,2.888889,2.333334,5
131,0,0.111111,0.172133,0.222222,-0.666667,1.333333,0.666667,5
140,0,0.944444,0.462963,5.555555,-5.666666,11.666667,9.444445,5
135,0,0.388889,0.062963,1.925926,-2.777778,7.555555,4.444445,5
152,0,1.944444,1.707408,1.518519,-1.555556,4.111111,2.888889,5
153,0,0,0,0,0,0,0,5
115,0,2.444444,3.407407,29.481482,-19.11111,31.88889,40.11111,5
139,0,0.333333,0.088889,5.222222,-6,13,9.555555,5
107,0,2.555556,2.251853,16.74074,-14.888889,27.11111,25.777779,5
141,0,0,0,0,0,0,0,5
155,0,3.722222,21.796297,8.259259,-7.111111,13.222222,12.666667,5
134,0,0.222222,0.02963,1.666667,-3,7,4,5
93,0,3.444444,13.496301,14.407408,-13.555555,25.444445,22.88889,5
115,0,4.388889,3.662964,14.740741,-12.222222,22.444445,22.222221,5
144,0,0,0,0,0,0,0,5
65,0,0.555555,0.272166,8.925926,-8.444445,16.222221,14.333333,5
88,0,0.666667,0.471405,7.333334,-6.666666,14.666667,12.222222,5
115,0,0.944444,0.534027,22.962963,-10.555555,19.444445,29.444445,5
134,0,3,2.044446,26.703703,-19.11111,32.22222,37.444443,5
131,0,0.166667,0.182574,1.555556,-2,6.333334,3.666667,5
138,0,0.222222,0.172133,1.222222,-2.333333,6,3.222222,5
148,0,0.111111,0.172133,0.037037,-0.111111,0.222222,0.111111,5
12,0,0.444444,0.272165,6.259259,-7.111111,15.222222,11.333333,5
154,0.111111,11.666667,125.8667,8.703704,-8.444445,15.555555,13.888889,5
143,0,0,0,0,0,0,0,5
155,0,0.5,0.611111,7.296296,-5.888889,11.111111,11,5
149,0,0,0,0,0,0,0,5
89,0,1.722222,1.306678,17,-12,22.666666,24.555555,5
86,0,1.055556,1.06284,6.703704,-6.111111,12.555555,10.888889,5
140,0,0.166667,0.278887,0.407407,-0.555556,1.111111,0.777778,5
83,0,0.388889,0.136083,17.074074,-12.555555,23.444445,24.88889,5
134,0,0.444444,0.118518,2.111111,-3.333333,7.666666,4.666667,5
134,0,0.222222,0.02963,0.518518,-1.555556,3.111111,1.555556,5
115,0,1.055556,0.32963,1.222222,-2.333333,5,2.888889,5
148,0,1.666667,0.843274,1.777778,-2,4.333334,3.222222,5
150,0,0,0,0,0,0,0,5
105,0,5.944445,4.923489,22.703703,-10.777778,20.555555,29.555555,5
63,0,0.388889,0.327731,6.074074,-6.222222,13.444445,10.555555,5
152,0,1.944444,1.707408,1.518519,-1.555556,4.111111,2.888889,5
119,0.111111,3.611111,1.405017,8.62963,-8.222222,15.111111,13.666667,5
130,0,0.777778,0.962963,1.62963,-1.555556,4.111111,3,5
93,0,1.722222,0.062963,2.444444,-4.333334,9,5.444445,5
89,0,1.888889,1.586984,18.037037,-10.777778,21.222221,25.11111,5
84,0,0.333333,0.298143,17.11111,-12.333333,23,24.777779,5
83,0,0.388889,0.250924,18.222221,-14.666667,26,26.88889,5
138,0,0.166667,0.166667,2.666667,-4.666666,9.666667,5.888889,5
93,0,0.833333,0.459468,19.88889,-14.333333,27,28.88889,5
91,0,0.5,0.278887,6,-4.333334,11.333333,9.777778,5
108,0,0.722222,0.611616,14.518518,-9.555555,18.11111,20.555555,5
153,0,5.055555,5.539421,3.37037,-1.111111,1.555556,3.888889,5
145,0,0,0,0,0,0,0,5
133,0,0.055556,0.136083,0.296296,-0.888889,1.777778,0.888889,5
136,0,1.166667,0.522222,2.444444,-5.333334,10,5.777778,5
62,0,0.333333,0.298142,6.444445,-7,15,11.444445,5
139,0,0.055556,0.018519,1.296296,-3.888889,7.777778,3.888889,5
62,0,0.388889,0.250924,7.62963,-7.888889,16.444445,13.111111,5
108,0,6.5,5.102286,23.703703,-11.111111,20.222221,30.444445,5
141,0,0.555556,0.118518,0.703704,-1.111111,3.222222,1.777778,5
95,0,1.722222,1.123816,7.62963,-2.555556,9.444445,10.777778,5
92,0,0.888889,0.518518,12.074074,-13.555555,25.444445,20.555555,5
114,0,0.944444,1.162692,30.481482,-18.11111,30.88889,40.77778,5
114,0,1.5,0.809664,27.185184,-12.555555,21.777779,34.444447,5
94,0,1.722222,2.374074,15.62963,-15.222222,27.777779,24.88889,5
94,0,1,0.760117,9.111111,-9.666667,18.333334,15.222222,5
12,0,0.444444,0.272165,6.259259,-7.111111,15.222222,11.333333,5
34,0,4.277778,3.05808,13.740741,-11.888889,21.444445,20.88889,5
148,0,0,0,0,0,0,0,5
154,0,1.111111,1.585185,0.740741,-0.888889,2.444444,1.555556,5
143,0,0.111111,0.172133,0.666667,-1.333333,3.333333,1.777778,5
131,0,0,0,0,0,0,0,5
31,0,2.111111,1.223232,11.259259,-8.777778,15.888889,16.555555,5
133,0,1.555556,1.007407,5.37037,-5.111111,10.888889,9,5
112,0,2.388889,1.769076,23.703703,-12.777778,25.88889,32.333336,5
135,0,0.444444,0.272166,1.407407,-1.888889,5.777778,3.333333,5
144,0,0.333333,0.516398,0.444444,-1,2,1.111111,5
140,0,3,0.421636,3.222222,-1.666667,5.333334,5,5
152,0,0,0,0,0,0,0,5
90,0,0.388889,0.250924,6.592593,-5.777778,13.888889,11.222222,5
58,0,0.333334,0.421637,8.333333,-8.333333,17.333334,14.111111,5
115,0,1.055556,0.32963,1.222222,-2.333333,5,2.888889,5
134,0,0.666667,0.088889,2.962963,-5.555555,10.444445,6.444445,5
144,0,0,0,0,0,0,0,5
89,0,2.666666,2.190891,18,-12,23.333334,25.777779,5
61,0,0.666667,0.471405,8.777778,-8.666667,16.666666,14.333333,5
112,0,2.388888,0.996295,31.62963,-22.222221,36.11111,43.666668,5
154,0,0.111111,0.02963,0.259259,-0.777778,1.555556,0.777778,5
145,0,0,0,0,0,0,0,5
88,0,0.722222,0.389681,22.333334,-12.333333,21,29.333334,5
149,0,0.111111,0.172133,0.037037,-0.111111,0.222222,0.111111,5
93,0,0.555556,0.272165,14.814815,-13.111111,25.88889,23.444445,5
111,0,3.222222,3.451851,19.333334,-11.333333,20.666666,26.222221,5
93,0,0,0,0,0,0,0,5
152,0,0.166667,0.033333,1.407407,-1.222222,3.111111,2.444444,5
108,0,0.666667,0.365148,16.925926,-10.111111,19.555555,23.444445,5
154,0.111111,4.222222,18.162964,4.296296,-5.222222,10.111111,7.666666,5
117,0,1.833333,1.378405,17.11111,-7.666666,17.666666,23,5
134,0,0.666667,0.088889,2.962963,-5.555555,10.444445,6.444445,5
62,0,0,0,0,0,0,0,5
141,0,2.111111,1.807408,9.851851,-11.555555,20.11111,16.555555,5
89,0,0,0,0,0,0,0,5
86,0,0.833333,0.182575,17.148148,-11.777778,22.555555,24.666666,5
89,0,1.777778,1.746955,5.037037,-6.444445,13.555555,9.555555,5
113,0,0.944444,0.975629,29.333334,-13.333333,23,37,5
34,0,1.722222,1.730981,14.444445,-11,19.666666,21,5
93,0,0.388889,0.389682,17.925926,-14.111111,27.555555,27.11111,5
38,0,1.333333,1.490712,14.444445,-13,22.666666,22,5
137,0,0.277778,0.151852,3.703704,-4.777778,10.222222,7.111111,5
129,0,0.222222,0.544331,2.296296,0.444444,0.777778,2.666667,5
131,0,0,0,0,0,0,0,5
136,0,2,1.555557,6.185185,-7.555555,13.444445,10.666667,5
152,0,0.777778,0.981307,0.777778,-1.333333,2.666667,1.666667,5
80,0,2.055556,2.901469,14.481482,-9.444445,17.555555,20.333334,5
89,0,0.5,0.477778,1.814815,-3.111111,6.888889,4.111111,5
152,0,0,0,0,0,0,0,5
58,0,0.333334,0.421637,8.333333,-8.333333,17.333334,14.111111,5
34,0,1.722222,1.730981,14.444445,-11,19.666666,21,5
68,0,3.444445,3.786917,2.296296,-0.555556,1.777778,2.888889,5
135,0,0.222222,0.02963,0.148148,-0.444444,0.888889,0.444444,5
61,0,0.166667,0.278887,7,-7.666666,16,12.333333,5
150,0,0,0,0,0,0,0,5
152,0,0.222222,0.02963,3.592592,-2.777778,6.555555,5.777778,5
191,0.111111,3.055555,2.303781,48.22222,-13,31.333334,58.666668,6
182,0,1.777778,1.293861,45,-10,28,54.333332,6
190,0,5.500001,1.822697,53.592594,-18.777779,39.88889,66.88889,6
181,0,3.277779,3.151133,59.074074,-20.222221,45.444443,74.22222,6
196,0,1.333332,0.869228,61.592594,-19.777779,42.22222,75.66667,6
187,0,2.666667,1.849924,58.666668,-18.333334,41.666668,72.55556,6
199,0,3.222223,2.97894,55.666668,-19.666666,42.333332,69.77778,6
188,0,3.666667,2.011082,61.074074,-21.88889,44.77778,76,6
187,0,1.777777,1.600925,54.77778,-17.333334,39.666668,68,6
186,0,3.666666,2.043961,48.444443,-14,34.333332,59.88889,6
182,0,2.499999,1.099999,34.51852,-8.888889,23.11111,42.22222,6
189,0,1.000001,0.222222,29.074074,-8.222222,18.444445,35.22222,6
186,0.111111,2.722222,2.245159,50.074074,-13.222222,30.444445,60.22222,6
205,0,2.222223,1.586985,56.074074,-18.88889,41.11111,69.77778,6
187,0,1.888889,1.515354,59.37037,-20.11111,44.22222,74.111115,6
163,0,2.611111,12.151846,41.666668,-18.666666,29,51.333332,6
176,0,1.944445,0.879815,50.296295,-14.555555,35.444443,62.11111,6
200,0,1.388888,0.952579,46.11111,-14.333333,31.333334,56.555557,6
195,0,2.944444,2.8784,47.925926,-16.11111,33.88889,59.22222,6
184,0,1.833333,3.277779,31.518518,-11.222222,21.777779,38.77778,6
185,0,1.999999,0.632455,59.148148,-20.777779,42.88889,73.44444,6
198,0,2.833333,1.345774,48.703705,-17.777779,36.88889,61,6
197,0.111111,1.611112,1.451691,63.22222,-21,43.666668,77.77778,6
173,0,1.722222,1.781593,43.592594,-12.111111,27.88889,52.88889,6
186,0.222222,2.333334,1.659987,49.444443,-14.333333,35,61.11111,6
176,0,2.888889,1.470702,49.74074,-13.555555,33.77778,61,6
184,0,2.222222,0.910841,45.22222,-10.333333,27.666666,54.444443,6
190,0,2.055556,0.742868,60.444443,-21,45.333332,75.55556,6
189,0,2.277778,2.195113,62.074074,-21.88889,46.444443,77.55556,6
186,0,2.555555,1.572919,49.51852,-13.222222,34.77778,61.11111,6
207,0,2.722222,3.179215,56.814816,-19.11111,39.88889,70.111115,6
162,0,1.611112,0.596296,44.074074,-19.88889,31.777779,54.666668,6
201,0,4.611111,5.495115,40.296295,-13.555555,26.11111,49,6
162,0,1.944445,1.307408,40.296295,-16.88889,26.777779,49.22222,6
196,0,2.38889,1.420746,50.074074,-17.222221,36.444443,62.22222,6
189,0,2.055556,3.885185,26.444445,-9,19.666666,33,6
190,0,3.111111,1.809441,52.555557,-17,37.333332,65,6
177,0,1.333333,1.333334,48.407406,-12.555555,32.77778,59.333332,6
200,0,2.777779,0.779364,56.37037,-17.777779,39.88889,69.66667,6
176,0.111111,2.111112,1.857917,60.296295,-20.88889,46.11111,75.66667,6
193,0,6.611113,3.605038,51.74074,-15.555555,33.77778,63,6
174,0,3.111111,2.68052,56.185184,-20.222221,44.11111,70.88889,6
185,0,2.611112,1.806368,49.037037,-15.111111,34.88889,60.666668,6
159,0,2.555555,5.05185,35.77778,-16,27.666666,45.444443,6
178,0,0.833333,0.547722,59.62963,-21.555555,46.77778,75.22222,6
188,0,1.444444,1.496296,29.962963,-9.222222,19.444445,36.444443,6
202,0.111111,3.388889,1.625036,58,-18,39,71,6
180,0,1.944445,1.481991,48.555557,-13.333333,31.333334,59,6
183,0,1,0.869228,43.185184,-8.888889,26.444445,52,6
176,0,3.055555,3.275612,56.925926,-19.444445,43.555557,71.44444,6
160,0,2.611111,8.240739,40.88889,-20.333334,32.666668,51.77778,6
185,0,2.944445,7.662959,32.555557,-10,21.333334,39.666668,6
186,0.111111,3.222223,2.115201,53.444443,-15.666667,37.333332,65.88889,6
195,0,2.611112,2.091428,47.666668,-15.666667,33.333332,58.77778,6
192,0,2.166667,2.008316,47.51852,-15.555555,35.11111,59.22222,6
201,0,2.833333,2.656231,56.444443,-15,36.666668,68.66667,6
190,0,2.333333,2.564718,50.444443,-16.666666,35.666668,62.333332,6
182,0,1.833333,3.855555,34.925926,-10.444445,23.88889,42.88889,6
175,0,3.777779,3.124574,57.851852,-21.222221,44.77778,72.77778,6
196,0,1.333332,0.869228,61.592594,-19.777779,42.22222,75.66667,6
161,0,2.555556,0.518519,41.814816,-18.11111,28.88889,51.444443,6
162,0,3.111109,5.762963,41.48148,-17.444445,27.222221,50.555557,6
193,0,1.111112,0.750308,41.703705,-11.444445,26.88889,50.666668,6
196,0,1.666667,1.333334,47.25926,-16.444445,33.88889,58.555557,6
185,0,1.833332,4.655558,30.88889,-9.333333,18.333334,37.555557,6
186,0,2.166667,1.858913,48.22222,-12.666667,32,58.88889,6
190,0,0.944445,0.82776,52.407406,-15.222222,36.444443,64.55556,6
161,0,2.111111,1.807405,41.48148,-16.444445,28.88889,51.22222,6
181,0,2.388889,2.16453,41.25926,-10.444445,24.88889,49.555557,6
165,0,2.388889,8.1074,35.814816,-15.111111,21.222221,42.88889,6
200,0,3.444445,2.125681,55.962963,-20.88889,42.77778,70.22222,6
189,0,1.499999,0.922221,32.11111,-11.333333,24.666666,40.333336,6
184,0,4.666666,1.520233,48.25926,-13.111111,31.222221,58.666668,6
159,0,3.555555,7.54074,36.62963,-15.888889,28.777779,46.22222,6
186,0,2.166667,1.944444,30.777779,-9.666667,21.333334,37.88889,6
201,0,2.111112,1.734188,61.62963,-20.222221,44.444443,76.44444,6
