@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
194,9,3.222223,54.77778,-20.333334,-23.666666,6
189,9,2.666667,30.11111,-12,-14,6
195,9,2.999999,42.77778,-16.666666,-17.333334,6
172,9,9.166667,38,-13,-13.666667,6
159,9,14.833333,31.333334,-15.888889,-12.888889,6
186,9,5.5,44.666668,-14.333333,-20.666666,6
201,9,5,51.444443,-15,-21.666666,6
182,9,3.999999,52.555557,-17.555555,-24.88889,6
180,9,3.833332,45.22222,-15.555555,-20.222221,6
191,9,7.777778,23.555555,-5.222222,-8.555555,6
196,9,4.444445,44.333332,-17.222221,-19.222221,6
191,9,3.277778,52.88889,-20.555555,-24.555555,6
189,9,1.444444,53.444443,-19.444445,-25.444445,6
194,9,2.277778,44.444443,-15.888889,-19.88889,6
161,9,9.222222,38,-18.222221,-13.222222,6
197,9,2,44.333332,-16.222221,-18.88889,6
201,9,5.555555,35.77778,-13.555555,-12.555555,6
196,9,2.277777,42.666668,-15.333333,-17.666666,6
194,9,3.833333,43,-16.88889,-18.222221,6
185,9,1.222222,52.22222,-20.777779,-22.11111,6
182,9,2.277777,31.555555,-8.888889,-14.222222,6
179,9,4.555556,31.333334,-12.444445,-13.444445,6
183,9,2.944444,49.22222,-16.555555,-22.555555,6
183,9,2.333334,47.444443,-15.555555,-21.88889,6
189,9,4.5,29,-8.777778,-11.111111,6
161,9,8.999999,36,-18.11111,-12.444445,6
172,9,6.666666,40.333336,-13.333333,-16.333334,6
184,9,3.611111,41.77778,-10.333333,-17.333334,6
184,9,7.944443,27.777779,-11.222222,-10.555555,6
183,9,1.555555,40.22222,-8.888889,-17.555555,6
192,9,4.388889,40.555557,-16.222221,-20.222221,6
193,9,4.611111,37.444443,-11.222222,-15.222222,6
188,9,1.944443,45.11111,-14.555555,-19.88889,6
188,9,1.388889,27.555555,-9.666667,-12.333333,6
188,9,3.611111,45.444443,-14.888889,-19.88889,6
200,9,3.444445,49,-20.88889,-21.88889,6
190,9,1.611111,44.77778,-14.111111,-19.444445,6
184,9,2.499999,51.22222,-15.111111,-23.11111,6
209,9,4.555556,43,-17.333334,-18.666666,6
163,9,18.166666,34.555557,-16.333334,-7.666666,6
186,9,2,45.11111,-13.222222,-21.555555,6
199,9,4.666666,50.555557,-19.333334,-22.666666,6
185,9,3.111111,43.88889,-11.777778,-19.444445,6
195,9,3.944445,51.333332,-17.333334,-21.666666,6
160,9,2.166668,37.11111,-20.444445,-19.11111,6
183,9,4.055555,50.444443,-17.666666,-23.333334,6
182,9,2.944445,40.333336,-9.777778,-17.11111,6
185,9,2.5,45.444443,-14.333333,-19,6
171,9,3.666667,41,-14.333333,-17.333334,6
181,9,4.777777,37.77778,-10.444445,-14.444445,6
173,9,2.388888,49.88889,-20.666666,-23.666666,6
183,9,4.666666,49.666668,-18.222221,-23.555555,6
193,9,2.222222,53.666668,-23.222221,-22.222221,6
190,9,4.555555,51.666668,-19.333334,-19.666666,6
197,9,5.277778,48.88889,-17.88889,-21.555555,6
165,9,16.444445,30.777779,-15.111111,-6.111111,6
162,9,12.944446,35.666668,-17.444445,-9.777778,6
182,9,2.777777,40.333336,-9.888889,-17.88889,6
161,9,11.777776,36.555557,-16.222221,-11.555555,6
163,9,18.777777,35.22222,-16.444445,-8.111111,6
202,9,1.888889,55,-19.88889,-23.222221,6
195,9,4.055555,54.666668,-20.777779,-24.444445,6
161,9,10.499999,36,-16.444445,-12.444445,6
189,9,11.722221,23.444445,-9,-10.666667,6
192,9,7.444444,47.333332,-18.333334,-16.333334,6
189,9,11.722221,23.444445,-9,-10.666667,6
176,9,2.388889,50.444443,-19.444445,-24.11111,6
200,9,3.944445,46.444443,-21.333334,-20,6
184,9,2.777777,45.88889,-14.111111,-21.11111,6
186,9,6.055555,45.666668,-13.222222,-17.222221,6
174,9,1.388889,50.444443,-22.222221,-23.88889,6
188,9,3.055555,54.444443,-21.666666,-23,6
187,9,3.444444,52.555557,-18.333334,-23.333334,6
163,9,17.666666,35,-16.333334,-8,6
201,9,5.222221,47.11111,-19.777779,-20.777779,6
178,9,1.111109,52.444443,-21.555555,-25.222221,6
182,9,2.111111,40.22222,-9.888889,-17.222221,6
185,9,2,48.555557,-17,-22,6
183,9,6.333334,29.444445,-8.444445,-12.111111,6
188,9,4.611111,53.77778,-21.88889,-22.88889,6
182,9,2.277777,31.555555,-8.888889,-14.222222,6
195,9,4.111111,42.444443,-15.777778,-17.777779,6
200,9,4.333333,50.444443,-17.777779,-22.11111,6
187,9,1.833333,53.666668,-20.333334,-22.666666,6
176,9,3.444444,47.11111,-19.666666,-22.333334,6
161,9,11.5,35.333336,-15.333333,-12.333333,6
187,9,2.111111,52.666668,-20.11111,-24.11111,6
182,9,3,49.555557,-16.555555,-22.555555,6
161,9,11.5,36.88889,-16.444445,-11.444445,6
189,9,5.888889,26.777779,-8.555555,-12.222222,6
186,9,1.777777,43.77778,-14,-20.333334,6
210,9,4.444444,45.444443,-17.555555,-21.555555,6
191,9,6.000001,52.444443,-23.444445,-24.444445,6
192,9,4.388889,41.11111,-15.777778,-18.11111,6
195,9,3.166667,55.11111,-19.88889,-24.555555,6
194,9,2.277778,44.444443,-15.888889,-19.88889,6
163,9,18.888887,33.77778,-16.555555,-8.222222,6
201,9,4.444444,52.88889,-17.444445,-23.11111,6
200,9,3.777779,54.11111,-20.777779,-25.444445,6
161,9,11.500001,35.77778,-18.11111,-10.777778,6
182,9,8.666666,27.222221,-7.666666,-9.333333,6
181,9,1.833333,49,-19,-21.333334,6
193,9,2.555556,54.444443,-18.777779,-23.777779,6
194,9,4.611112,53.444443,-22,-24,6
207,9,6.444444,50.444443,-19.11111,-20.777779,6
187,9,2.333334,49,-17.333334,-22.333334,6
162,9,14.944444,34.444447,-18,-9,6
177,9,1.666667,46.333332,-14.222222,-21.88889,6
176,9,5.055555,46.333332,-19.777779,-22.444445,6
197,9,4.944445,44.666668,-17,-18.666666,6
162,9,14.166667,34.88889,-18.222221,-9.222222,6
180,9,9.166667,27.444445,-8.777778,-9.111111,6
210,9,5.722222,44.22222,-16.555555,-20.88889,6
185,9,1.944444,50.11111,-20.88889,-21.222221,6
189,9,4.944445,54.77778,-21.88889,-24.555555,6
171,9,2.777777,41,-14.777778,-19.11111,6
187,9,6.222222,49.88889,-18.777779,-21.777779,6
188,9,5.111111,26.88889,-9.222222,-10.222222,6
195,9,3.500001,42.77778,-14.888889,-17.555555,6
197,9,1.277779,56.22222,-21,-22.666666,6
198,9,4.833334,53.11111,-20,-22.666666,6
181,9,2.555556,53.666668,-20.88889,-24.222221,6
177,9,8.333332,29,-11.666667,-11.666667,6
193,9,3.388888,37.88889,-11.444445,-15.444445,6
163,9,14,35.444447,-18.666666,-10.333333,6
194,9,9.111109,54.333332,-19.444445,-22.777779,6
173,9,9,39.555557,-12.111111,-15.777778,6
188,9,1.111111,53.555557,-20.333334,-23.333334,6
162,9,13.388888,36.444443,-17.222221,-10.222222,6
187,9,3.055555,44.11111,-13.222222,-20.88889,6
180,9,3.833332,45.22222,-15.555555,-20.222221,6
174,9,3.166667,49.444443,-20.222221,-23.88889,6
188,9,1.999999,45,-15.555555,-20.222221,6
176,9,5.111111,53.333332,-20.88889,-25.222221,6
161,9,11.5,35.333336,-15.333333,-12.333333,6
195,9,2,41.11111,-16.333334,-16,6
196,9,6.888888,46.88889,-16.777779,-20.777779,6
200,9,2.5,50.666668,-18,-22.666666,6
191,9,2.944444,44.666668,-13.555555,-18.222221,6
192,9,5.944445,53.444443,-22.11111,-24.777779,6
205,9,2.388889,49.77778,-18.88889,-22.222221,6
162,9,13.944444,35,-19,-10.333333,6
190,9,5.055556,44.88889,-18.555555,-17.88889,6
182,9,2.555556,42.666668,-11.111111,-18.777779,6
190,9,1.388889,47.333332,-15.222222,-21.222221,6
186,9,2.055555,44.11111,-14.111111,-20.777779,6
186,9,2.777777,49.11111,-17.555555,-21.222221,6
190,9,2.611111,47.333332,-18.777779,-21.11111,6
194,9,5.222222,52.88889,-18.222221,-19.555555,6
202,9,1.499999,53.666668,-20.444445,-22.777779,6
191,9,2.833331,55.11111,-23.666666,-26,6
193,9,2.888889,53.11111,-21,-24,6
161,9,8.999999,36,-18.11111,-12.444445,6
201,9,5.555555,35.77778,-13.555555,-12.555555,6
190,9,3.000001,42.444443,-15.111111,-18.444445,6
162,9,14.055556,34.666668,-16.88889,-9.888889,6
185,9,3.055555,45.333332,-12,-18.666666,6
163,9,18.666666,34,-16.333334,-8.666667,6
187,9,2.833333,52.555557,-16.333334,-24,6
197,9,4.944445,44.666668,-17,-18.666666,6
193,9,4.055555,43.333332,-17.333334,-19,6
190,9,1.555556,44.88889,-16.666666,-19,6
176,9,3.444444,47.11111,-19.666666,-22.333334,6
186,9,5.5,48.22222,-15.666667,-21.666666,6
184,9,10.611111,28.777779,-8.777778,-10.111111,6
201,9,2.833333,39.22222,-14.222222,-15.555555,6
176,9,5.111111,53.333332,-20.88889,-25.222221,6
195,9,3.722222,42.444443,-15.666667,-17.666666,6
191,9,5.722222,43.88889,-13,-18.333334,6
160,9,5.944443,37.88889,-21.777779,-17.777779,6
176,9,2.666667,46,-14,-22,6
178,9,5.222221,42.666668,-15.888889,-16.88889,6
190,9,2.500001,29.333334,-10.888889,-13.555555,6
175,9,5.666666,29,-12,-12,6
179,9,3.555556,45.77778,-14.333333,-20.333334,6
182,9,3.611111,31.444445,-10.444445,-13.444445,6
186,9,1.944444,45,-13.888889,-21.222221,6
202,9,4.833333,52,-18,-21,6
208,9,6.333334,48.22222,-22.222221,-21.88889,6
191,9,5.222223,52.333332,-21.777779,-25.11111,6
196,9,2.222222,41.77778,-16.444445,-17.444445,6
189,9,12.388889,21.11111,-7.444445,-9.777778,6
196,9,7.388889,56,-22.555555,-24.222221,6
205,9,3.333334,44.88889,-16.11111,-18.444445,6
195,9,3.833334,42.555557,-16.11111,-17.777779,6
190,9,2.611111,47.333332,-18.777779,-21.11111,6
201,9,5.222221,47.11111,-19.777779,-20.777779,6
187,9,2.666667,43.333332,-15.111111,-20.11111,6
190,9,1.611111,44.77778,-14.111111,-19.444445,6
176,9,1.555556,45.444443,-14.555555,-20.88889,6
201,9,2.500001,54.88889,-20.222221,-24.222221,6
182,9,3.611111,31.444445,-10.444445,-13.444445,6
182,9,7,37.22222,-7.888889,-14.555555,6
183,9,3.388888,48.88889,-15.444445,-22.11111,6
195,9,4.111111,42.444443,-15.777778,-17.777779,6
177,9,2.166667,44.22222,-12.555555,-20.222221,6
190,9,1.611111,44.77778,-14.111111,-19.444445,6
204,9,2.777777,51.444443,-19.333334,-23,6
182,9,4.166666,51.88889,-18.333334,-25,6
184,9,5.833333,43.88889,-13.111111,-18.11111,6
188,9,6.611112,27.333334,-9.888889,-12.222222,6
237,9,2.722222,17.555555,-14,21.666666,7
190,9,2.611111,16,-11.666667,20,7
236,9,2,9.555555,-8.888889,14.111111,7
220,9,2.277778,5.666666,-2.333333,5.666666,7
246,9,2.666666,12,-10.333333,13.666667,7
236,9,3.333333,13.111111,-8.888889,7.111111,7
227,9,3.166667,10.111111,-11.555555,10.111111,7
237,9,1.555555,6.111111,-4.111111,11.222222,7
196,9,1.888889,15.666667,-11.888889,15.111111,7
249,9,4.555555,14.666667,-10,17,7
166,9,2.444445,12.333333,-13.888889,15.777778,7
180,9,1.944444,9.666667,-12.555555,14.777778,7
210,9,1.222222,13.777778,-11.111111,15.555555,7
216,9,0.833333,5.111111,-5.888889,12.111111,7
238,9,2.166667,9.666667,-10.777778,12.555555,7
207,9,0.888889,9.555555,-7.777778,13.222222,7
156,9,2,17.333334,-19.11111,13.888889,7
175,9,2.722221,20.88889,-8.666667,14.666667,7
204,9,1.888889,14.333333,-14,19.666666,7
221,9,1.444444,10.666667,-10.222222,15.111111,7
169,9,1.611111,10.666667,-6.444445,15.555555,7
238,9,2.666666,15,-8.333333,12,7
216,9,2.722223,11.444445,-10.888889,16.444445,7
185,9,2.388889,11.555555,-4.222222,13.777778,7
177,9,1.444444,15.777778,-11.444445,14.888889,7
198,9,1.944445,9.666667,-7.555555,12.444445,7
172,9,1.666667,16.444445,-7.666666,15.666667,7
218,9,1.611111,11.888889,-9.111111,12.555555,7
226,9,1.611111,10.222222,-9.777778,14.555555,7
160,9,1.444444,17.777779,-16.444445,15.888889,7
151,9,4.444445,15.222222,-11.333333,13.333333,7
245,9,2.222222,11.111111,-9.333333,12.666667,7
244,9,3,10.333334,-5.777778,14.555555,7
225,9,1.611111,14.444445,-5.222222,15.444445,7
249,9,1.5,10.777778,-11.888889,10.111111,7
164,9,3,11.666667,-6,2,7
238,9,2.333333,6.333334,-7.777778,14.888889,7
199,9,1.388889,13.333333,-5,14.666667,7
175,9,1.166666,18.666668,-15.222222,15.111111,7
244,9,1.111111,9.555555,-9.777778,13.222222,7
177,9,2.5,21.222221,-9.888889,19.11111,7
237,9,2.666667,10.888889,-7,16.666666,7
210,9,1.5,9.333334,-7.555555,16.444445,7
246,9,5.833334,21.11111,-14.333333,24.666666,7
191,9,1.5,5.333334,-6,11.666667,7
208,9,0.611111,12.777778,-10.222222,13.777778,7
231,9,2.666667,8.777778,-10.555555,14.111111,7
220,9,1.444445,11.555555,-9.222222,13.777778,7
182,9,0.722223,15.444445,-6.444445,17.222221,7
223,9,1.944444,12.666667,-6.222222,15.777778,7
210,9,1.555556,9.444445,-10.555555,13.444445,7
175,9,2.833333,12.444445,-8.777778,14.222222,7
226,9,1.611111,15.333333,-4.111111,15.222222,7
174,9,2.888889,15.111111,-11.888889,15.777778,7
198,9,1.111111,12.444445,-10.111111,14.888889,7
167,9,2.055555,12.888889,-5.111111,7.555555,7
233,9,1.777778,8.333334,-10.111111,12.222222,7
203,9,1.333333,7.444445,-7,17,7
201,9,1.055556,8.666667,-6,17,7
184,9,1.333333,15.222222,-12.666667,16.333334,7
226,9,3.555556,5.777778,-6.222222,10.111111,7
150,9,1.722222,13.444445,-16.444445,13.222222,7
220,9,3.666667,6.555555,-4.888889,10.111111,7
181,9,2.055555,13.555555,-8.222222,15.444445,7
199,9,1.055556,13.111111,-13.222222,12.111111,7
229,9,2.444445,11.222222,-7.444445,15.222222,7
242,9,2.222222,8.666667,-9.222222,12.111111,7
165,9,1.777778,12.888889,-13.333333,16,7
251,9,8,21.444445,2.333333,6.333334,7
237,9,1.777778,4.222222,-4.888889,8.777778,7
248,9,3.222223,15.555555,-12,20.666666,7
234,9,1.055556,6,-3.333333,12,7
249,9,2.333334,12.222222,-3.444444,4.222222,7
165,9,2.444444,12,-6.888889,7.444445,7
190,9,1.333333,15.888889,-12.666667,20.333334,7
216,9,2.166666,10.888889,-11,13.666667,7
219,9,3.222222,10.333334,-8.666667,17.666666,7
198,9,1.5,12.111111,-7.333334,15.666667,7
211,9,1.666667,12.444445,-9,9.666667,7
216,9,0.833333,13.111111,-10.333333,18,7
178,9,2.5,20.222221,-10.777778,18.88889,7
215,9,2.777778,9.222222,-9.555555,12.111111,7
219,9,2.111111,11.444445,-10.333333,14.333333,7
215,9,3.388889,14.444445,-8.222222,12.777778,7
235,9,5.277778,12,-9.222222,9.444445,7
211,9,1.666667,13.777778,-7.777778,12.888889,7
237,9,1,4.222222,-4.666666,9.333333,7
162,9,0.944444,13.777778,-10.666667,15,7
187,9,2.055556,9.333334,-6.888889,12.777778,7
240,9,2.055556,15.222222,-15.666667,20.666666,7
158,9,1.888889,16.444445,-17.222221,17.11111,7
168,9,0.666666,20.88889,-12.666667,19,7
167,9,1.5,16.777779,-6.777778,16.88889,7
203,9,1.944444,10,-7.222222,17.444445,7
209,9,1.388889,9.555555,-6.222222,13.444445,7
181,9,2.666667,17.11111,-7.555555,12.777778,7
160,9,3.055555,21.11111,-20.777779,15.888889,7
181,9,1.277778,15.444445,-11.555555,14.111111,7
170,9,1.11111,15.111111,-13.333333,15.333333,7
169,9,1.833333,15.111111,-13.444445,16.222221,7
215,9,2.5,18.11111,-17.11111,20.555555,7
195,9,0.611111,14.444445,-4.777778,12.888889,7
218,9,1.666666,5.444445,-9,12.333333,7
183,9,2,14,-12.333333,14.666667,7
181,9,1.5,9,-8,13.666667,7
236,9,2,9.555555,-8.888889,14.111111,7
183,9,4.722222,14.555555,-15.888889,18.444445,7
240,9,2.111111,17,-12.444445,22.222221,7
162,9,2.666667,15.777778,-9.666667,14.666667,7
224,9,3.611111,11.666667,-10.555555,16.11111,7
164,9,1.888889,21.777779,-4.111111,16.222221,7
209,9,0.722222,17.666668,-14.555555,19.444445,7
240,9,2.277778,9.777778,-7.111111,15.555555,7
201,9,2.444445,14.666667,-13.444445,17.88889,7
233,9,2.111111,12.555555,-5.777778,15.222222,7
191,9,3.111111,12.111111,-9.222222,10.111111,7
199,9,1.277778,11.111111,-10.222222,10.111111,7
224,9,0.944444,10,-10.333333,15,7
212,9,1.555556,6,-6.111111,9.888889,7
182,9,0.611111,16.88889,-9,14.333333,7
187,9,3.555555,14.666667,-12,19.333334,7
157,9,2.944444,19.222221,-15.222222,15.444445,7
208,9,2.666667,12.666667,-10.222222,15.111111,7
184,9,4.166667,13.555555,-12.222222,13.777778,7
167,9,7.555555,11.666667,-7.222222,-0.888889,7
185,9,2.388889,11.555555,-4.222222,13.777778,7
236,9,3.777777,12.888889,-11.111111,16.88889,7
180,9,1.166667,17.444445,-15.333333,17,7
197,9,4.555555,8.888889,-9.222222,16.444445,7
216,9,2.166666,10.888889,-11,13.666667,7
247,9,2.222222,9.555555,-9.222222,9.777778,7
185,9,1.444445,8.111112,-7.888889,10.777778,7
197,9,4.944445,17.444445,-11.444445,18.88889,7
246,9,1.722222,9.555555,0.444444,-2.555556,7
185,9,1.944444,14.666667,-12,16.666666,7
237,9,0.555555,6.555555,-4.333334,11.333333,7
194,9,2.277778,16.555555,-10.888889,17.777779,7
194,9,2.055556,15,-10.666667,20.333334,7
248,9,2.111111,23.222221,-11,16.333334,7
181,9,0.888889,15.888889,-12.111111,15.555555,7
172,9,1.333333,12.333333,-11.222222,14.444445,7
240,9,2.444444,10.888889,-9.777778,13.222222,7
219,9,2.833333,4.111111,-4.444445,8.222222,7
209,9,1.388889,10.333334,-6.555555,13.111111,7
194,9,1.888889,13.222222,-10.666667,11,7
178,9,5,17,-7.666666,12,7
189,9,1.000001,14.555555,-8.222222,17.777779,7
248,9,3.166667,14.777778,-1.555556,8.777778,7
156,9,2,13.444445,-14.444445,17.222221,7
176,9,1.166667,10.111111,-8.666667,12.333333,7
245,9,1.055555,11.888889,-12.666667,16,7
187,9,1.444444,11.666667,-6.222222,16.444445,7
250,9,1.444444,6.555555,-8,13.666667,7
222,9,1.166667,8.666667,-5.444445,16.88889,7
243,9,2.555556,5.111111,-4.111111,8.888889,7
170,9,1.222222,12.777778,-10.888889,9.444445,7
177,9,0.888889,12.555555,-11.111111,13.555555,7
208,9,1.833333,15.555555,-11.111111,15.888889,7
235,9,2.722222,11.777778,-11.555555,10.777778,7
246,9,2.999999,14.222222,-9.888889,16.11111,7
227,9,1.888889,9.444445,-9.555555,14.444445,7
179,9,1.555556,9.777778,-6.111111,13.222222,7
163,9,2.5,17.444445,-7.111111,16.555555,7
241,9,1.166667,5.888889,-7.111111,10.888889,7
211,9,2,10.777778,-8.555555,10.777778,7
166,9,0.722222,11.222222,-6.444445,10.222222,7
152,9,2.777777,19.666668,-16.11111,13.888889,7
195,9,2.055556,6.333334,-6.555555,11.444445,7
242,9,2.444445,11.333333,-10.444445,7.888889,7
229,9,3.444445,12,-7.888889,11.111111,7
156,9,2.055556,13.444445,-10.444445,14.555555,7
241,9,1.555556,10.888889,-10.333333,11.333333,7
161,9,1.611111,15.111111,-11.777778,17.88889,7
172,9,2.333334,24.555555,-16.666666,16.666666,7
248,9,1.666667,10.555555,-8.666667,12.666667,7
235,9,1.944445,21.11111,-14.333333,20,7
233,9,2.611111,10.333334,-6.444445,18.88889,7
174,9,1.666667,20.666668,-7.555555,17.444445,7
238,9,1.444444,11.111111,-7.555555,16.444445,7
175,9,2.833333,12.444445,-8.777778,14.222222,7
211,9,2.166666,14.444445,-10.555555,15.444445,7
234,9,0.888889,4,-5.222222,9.111111,7
203,9,2.944444,15.444445,-12.222222,17.777779,7
223,9,3.555556,13.777778,-3.777778,10.222222,7
204,9,3.333333,15.333333,-12.222222,19.777779,7
224,9,2.333334,13.222222,-4.222222,13.777778,7
215,9,4.722222,17.11111,-17.777779,19.222221,7
238,9,1.055556,7.444445,-3.222222,11.777778,7
192,9,2.888889,8.666667,-3.888889,11.444445,7
173,9,1.444445,16.444445,-8.333333,16.666666,7
180,9,3,18.333334,-12,14.666667,7
195,9,2.944445,11.666667,-9.222222,16.11111,7
183,9,2.277777,14.222222,-11.888889,15.111111,7
245,9,3.166667,6.222222,-0.555556,1.777778,7
191,9,3.111111,12.111111,-9.222222,10.111111,7
229,9,1.166666,14.111111,-10.888889,10.444445,7
176,9,2.722222,19.444445,-9.888889,18.777779,7
224,9,3.055556,15.444445,-14.444445,21.88889,7
162,9,1.444444,19.666668,-16.333334,13.333333,7
196,9,2.388889,12.444445,-9.777778,11.555555,7
233,9,1.722223,21.88889,-14.777778,19.88889,7
235,9,1.722222,7.555555,-10,14.666667,7
196,9,1.333333,11.555555,-5.444445,14.222222,7
245,9,2.166667,7.444445,-6.888889,14.777778,7
176,9,1,15.111111,-10.111111,14.555555,7
148,9,6.666666,12,-11.888889,9.111111,7
184,9,0.777778,9.777778,-6.222222,12.111111,7
186,9,0.777778,15.333333,-9.555555,10.444445,7
243,9,2,9.888889,-10.333333,14,7
186,9,1.166667,13.888889,-5.111111,16.555555,7
156,9,1.055555,17.222223,-21.11111,15.888889,7
161,9,0.777778,12.444445,-9.888889,14.111111,7
232,9,1,11,-5.111111,16.222221,7
195,9,0.611111,14.444445,-4.777778,12.888889,7
250,9,1.444444,6.555555,-8,13.666667,7
219,9,1.722222,10.888889,-7.444445,11.555555,7
210,9,1.833333,11.222222,-11.666667,14.333333,7
246,9,1.833333,12.555555,-8.444445,15.222222,7
180,9,3,18.333334,-12,14.666667,7
164,9,1.277778,9.222222,-6.333334,9.333333,7
237,9,2.333333,11.111111,-9.111111,12.555555,7
239,9,2.333333,7.666666,-8.111111,10.222222,7
215,9,2.555556,14.222222,-11.555555,19.444445,7
156,9,2,17.333334,-19.11111,13.888889,7
223,9,1.666667,4.888889,-5.333334,11.333333,7
246,9,2.722222,18.88889,-11.777778,21.222221,7
183,9,2.166667,12.666667,-8.111111,16.88889,7
211,9,2.444444,8.888889,-5.777778,15.222222,7
173,9,2.111111,13.555555,-10.777778,15.555555,7
221,9,1.222222,10.222222,-5.666666,17.666666,7
215,9,4.722222,17.11111,-17.777779,19.222221,7
184,9,0.777778,9.777778,-6.222222,12.111111,7
202,9,2.388889,11.666667,-10.444445,13.888889,7
244,9,2.277778,9.666667,-2.111111,3.888889,7
196,9,1,14.111111,-3.666667,15.333333,7
169,9,1.944444,12.777778,-11.444445,14.222222,7
187,9,0.833333,13.222222,-6,13.333333,7
247,9,7.111111,21.11111,-2.444444,-7.111111,7
186,9,1.5,9.333334,-8.222222,12.111111,7
236,9,3.055555,9.444445,-4.888889,9.777778,7
214,9,1.277778,5,-5.444445,11.555555,7
176,9,2.388889,19,-9.555555,16.777779,7
199,9,1.388889,13.333333,-5,14.666667,7
164,9,3.222223,15.111111,-14.111111,17.222221,7
157,9,2.111111,16.444445,-9.666667,12.666667,7
169,9,1,20.88889,-15.222222,18.11111,7
222,9,1.611111,11.666667,-9.888889,15.444445,7
226,9,1.111111,14,-12,18.666666,7
195,9,2.833333,9.444445,-6.777778,16.222221,7
232,9,1.5,6.555555,-6.777778,11.555555,7
249,9,2.888889,8,-1.666667,4.666666,7
217,9,1.666667,9.777778,-6.444445,15.222222,7
184,9,0.833333,12.333333,-5.666666,15.333333,7
173,9,2.111111,13.555555,-10.777778,15.555555,7
208,9,2.499999,15.444445,-9.333333,20.333334,7
218,9,1.166667,10.666667,-9.111111,12.222222,7
191,9,1.5,5.333334,-6,11.666667,7
177,9,1.444444,15.777778,-11.444445,14.888889,7
226,9,2.388889,10.111111,-5.333334,17,7
235,9,1.055556,6.777778,-7.222222,10.777778,7
185,9,0.944444,14.888889,-13.111111,16.222221,7
222,9,1.777778,10.777778,-9.666667,10.666667,7
174,9,1.722222,10.888889,-7.777778,10.555555,7
155,9,0.833333,20,-10,18,7
236,9,1.722222,10.777778,-9.555555,14.111111,7
211,9,1.666667,12.444445,-9,9.666667,7
220,9,3.666667,6.555555,-4.888889,10.111111,7
223,9,1.777778,13.222222,-9.888889,19.11111,7
166,9,2.444445,12.333333,-13.888889,15.777778,7
181,9,3.277777,16.555555,-14.555555,19.777779,7
157,9,0.777778,13.888889,-13.333333,16.666666,7
239,9,2.277778,12.222222,-8.777778,10.555555,7
208,9,2.444444,12.111111,-8,15.666667,7
212,9,1.833333,10,-6.888889,16.777779,7
180,9,3.277778,18.11111,-9.444445,18.88889,7
170,9,0.944444,20.11111,-16,16.333334,7
233,9,1.166666,8.888889,-11.111111,13.222222,7
193,9,3.888889,13.333333,-8.555555,14.444445,7
189,9,1.166667,9.444445,-7.666666,13.333333,7
240,9,3.388889,19.555555,-8.777778,16.88889,7
218,9,1.166667,10.666667,-9.111111,12.222222,7
197,9,2.388889,10.444445,-7.222222,7.444445,7
170,9,0.944444,20.11111,-16,16.333334,7
242,9,4.666667,19.222221,-14.555555,19.444445,7
206,9,2.166667,13.555555,-7.555555,12.111111,7
201,9,3.111111,16.666668,-13.888889,16.777779,7
211,9,1.611111,11.111111,-7.888889,12.111111,7
217,9,2.055556,5,-3.888889,10.111111,7
182,9,0.777778,14.555555,-6.666666,18.666666,7
249,9,2.666667,19.777779,-9.222222,14.111111,7
249,9,2.777778,7.555555,-8.888889,16.11111,7
215,9,1.611111,14.333333,-8.555555,17.11111,7
199,9,0.833334,15.222222,-8.222222,15.777778,7
211,9,1.611111,16.11111,-13.222222,17.11111,7
229,9,2.055555,7.444445,-10.444445,11.222222,7
181,9,2.666667,17.11111,-7.555555,12.777778,7
162,9,1.944445,19.555555,-14.888889,16.11111,7
