@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
1,189,12.388889,-7.444445,17.222221,29.333334,6
129,188,4.611111,-21.88889,44.77778,76,6
62,200,3.777779,-20.777779,46.22222,76.44444,6
201,183,2.333334,-15.555555,37.444443,65.111115,6
147,182,2.944445,-9.777778,26.88889,52.555557,6
142,182,2.277777,-8.888889,23.11111,42.22222,6
7,203,5.444445,-19,41,67.66667,6
162,190,6.111111,-19,38,70,6
53,176,1.555556,-14.555555,35.444443,62.11111,6
142,183,1.555555,-8.888889,26.444445,52,6
188,182,4.166666,-18.333334,43.333332,72.44444,6
103,185,9.888888,-9.333333,18.333334,37.555557,6
77,185,6.222221,-10,21.333334,39.666668,6
169,190,2.888889,-17,37.333332,65,6
186,188,1.944443,-14.555555,34.444443,61.444443,6
20,189,2.666667,-12,26,42.77778,6
132,182,2.111111,-9.888889,27.11111,52.555557,6
10,207,3.111112,-18.333334,38.333332,64.88889,6
160,187,5.111111,-14.444445,34.22222,60.88889,6
251,195,3.833334,-16.11111,33.88889,59.22222,6
214,161,11.5,-15.333333,27.666666,49.666668,6
156,188,5,-18.444445,43.22222,75.66667,6
78,201,5,-15,36.666668,68.66667,6
248,160,2.166668,-20.444445,39.555557,57.11111,6
105,193,2.888889,-21,45,75.111115,6
240,192,4.388889,-16.222221,36.444443,58.11111,6
240,195,1.833335,-16.88889,35.444443,60.666668,6
134,187,2.111111,-20.11111,44.22222,74.111115,6
140,188,3.055555,-21.666666,44.666668,76.55556,6
4,201,5.222221,-19.777779,40.555557,67.22222,6
215,182,2.722223,-16.88889,39.11111,67.22222,6
48,202,4.833333,-18,39,71,6
205,190,1.611111,-14.111111,33.555557,60.666668,6
35,189,4.5,-8.777778,19.88889,38.555557,6
200,189,3.166667,-13.666667,33.666668,60.88889,6
229,175,5.666666,-12,24,41,6
251,173,2.388888,-20.666666,44.333332,71.55556,6
182,186,1.777777,-14,34.333332,59.88889,6
134,187,2.111111,-20.11111,44.22222,74.111115,6
56,196,4.444445,-17.222221,36.444443,62.22222,6
144,187,6.222222,-18.777779,40.555557,69.66667,6
63,201,2.500001,-20.222221,44.444443,76.44444,6
200,193,4.611111,-11.222222,26.444445,50,6
236,194,2.444444,-17.666666,37,62.444443,6
248,200,1.777778,-14.333333,31.333334,56.555557,6
204,177,8.333332,-11.666667,23.333334,40.666668,6
244,194,2.277778,-15.888889,35.77778,61.666668,6
88,180,3.833332,-15.555555,35.77778,62.333332,6
247,159,15.72222,-16,27.666666,45.444443,6
181,162,13.388888,-17.222221,27.444445,51.333332,6
227,196,3.555556,-15.222222,33.11111,58.22222,6
175,188,2.333333,-18.333334,40,69.111115,6
167,189,3.777777,-21.222221,42.11111,72.44444,6
123,186,9.444444,-15.666667,35.666668,63.666668,6
52,196,6.777777,-16.88889,33.11111,57.11111,6
106,191,2.833331,-23.666666,49.666668,79.55556,6
123,194,9.111109,-19.444445,42.22222,74.888885,6
223,161,8.999999,-18.11111,30.555555,52.22222,6
205,190,1.611111,-14.111111,33.555557,60.666668,6
167,190,5.055556,-18.555555,36.444443,63.22222,6
102,179,2.444445,-12.888889,31.777779,59.77778,6
181,186,2.055555,-14.111111,34.88889,60.444443,6
104,191,3.777778,-23.222221,48.444443,79.22222,6
17,204,2.166667,-19.11111,41.88889,71.22222,6
118,180,3.111111,-13.333333,31.333334,59,6
18,204,2.777777,-19.333334,42.333332,72,6
195,161,10.499999,-16.444445,28.88889,51.22222,6
89,195,3.166667,-19.88889,44.444443,76.55556,6
173,186,5.5,-15.666667,37.333332,65.88889,6
173,190,1.555556,-16.666666,35.666668,62.333332,6
176,187,2.333334,-17.333334,39.666668,68,6
115,195,3.944445,-17.333334,39,70.111115,6
233,197,2,-16.222221,35.11111,61.444443,6
177,190,1.388889,-15.222222,36.444443,64.55556,6
5,210,4.444444,-17.555555,39.11111,64.333336,6
73,194,4.611112,-22,46,76.111115,6
239,160,5.944443,-21.777779,39.555557,58.333332,6
121,192,5.944445,-22.11111,46.88889,76.44444,6
234,175,3.444445,-21.333334,44.666668,72.66667,6
118,180,3.111111,-13.333333,31.333334,59,6
57,199,6.388889,-21.222221,42.77778,69.22222,6
217,195,2.388889,-16.222221,31.444445,55.555557,6
135,185,2.277779,-11.555555,28.11111,57.333332,6
64,196,3.444445,-16.666666,34.666668,61.444443,6
252,195,3.722222,-15.666667,33.333332,58.77778,6
42,188,1.388889,-9.666667,22,38.11111,6
25,198,4.111111,-17.777779,36.88889,61,6
166,182,3.999999,-17.555555,42.444443,72.55556,6
10,172,6.666666,-13.333333,29.666666,54.666668,6
84,200,2.5,-18,40.666668,70.22222,6
77,185,6.222221,-10,21.333334,39.666668,6
191,180,2.222222,-20.555555,46.11111,75.44444,6
4,210,5.722222,-16.555555,37.444443,62.22222,6
189,184,2.777777,-14.111111,35.22222,62.333332,6
86,193,2.222222,-23.222221,45.444443,76.55556,6
198,183,3.388888,-15.444445,37.555557,66.55556,6
214,194,3.222223,-14.555555,31.11111,55.444443,6
77,177,2.166667,-12.555555,32.77778,59.333332,6
42,203,6.055556,-17.555555,37.77778,67.111115,6
136,193,2.555556,-18.777779,42.555557,74.888885,6
85,200,6.055555,-19.11111,42.22222,72.66667,6
134,191,1.444445,-20.666666,45,76.66667,6
153,192,7.444444,-18.333334,34.666668,65,6
250,160,1.555555,-19.11111,37.555557,55.333332,6
32,173,9,-12.111111,27.88889,52.88889,6
225,181,1.833333,-19,40.333332,68.77778,6
166,185,2,-17,39,67.22222,6
235,195,2.999999,-16.666666,34,59.666668,6
37,165,16.444445,-15.111111,21.222221,42.88889,6
253,201,2.833333,-14.222222,29.777779,53.88889,6
214,161,11.5,-15.333333,27.666666,49.666668,6
107,191,2.888887,-22.777779,48.22222,78.111115,6
147,193,7.055556,-15.555555,33.77778,63,6
42,201,4.333332,-20.333334,44,74,6
249,173,3.611111,-19.88889,43.11111,69.55556,6
154,189,1.444444,-19.444445,44.88889,74.888885,6
227,195,3.500001,-14.888889,32.444443,58.555557,6
203,182,3.611111,-16.444445,39.555557,68.111115,6
179,162,14.055556,-16.88889,26.777779,49.22222,6
190,162,13.944444,-19,29.333334,51.333332,6
124,191,3.277778,-20.555555,45.11111,74.77778,6
114,193,4.5,-20.11111,44.22222,72.55556,6
171,187,2.666667,-15.111111,35.22222,60.11111,6
4,189,11.722221,-9,19.666666,33,6
190,188,2.277777,-15.111111,36.22222,61.77778,6
218,178,1.111109,-21.555555,46.77778,75.22222,6
177,181,2.555556,-20.88889,45.11111,75.66667,6
67,194,6.444445,-21.11111,41.22222,72.55556,6
205,194,5.388889,-12.555555,27.444445,50.444443,6
2,190,2.5,-11,25.333334,40.11111,6
169,184,2.499999,-15.111111,38.22222,69,6
38,200,3.444445,-20.88889,42.77778,70.22222,6
205,190,1.611111,-14.111111,33.555557,60.666668,6
18,209,4.555556,-17.333334,36,60.77778,6
38,189,6.222223,-8.222222,18.444445,35.22222,6
141,163,18.777777,-16.444445,24.555555,48.88889,6
138,185,1.944444,-20.88889,42.11111,71.111115,6
196,161,11.777776,-16.222221,27.777779,51.333332,6
249,178,5.222221,-15.888889,32.77778,58.88889,6
151,163,18.166666,-16.333334,24,48.11111,6
198,183,3.388888,-15.444445,37.555557,66.55556,6
186,162,12.388888,-19.88889,31.777779,54.666668,6
235,196,2.222222,-16.444445,33.88889,58.555557,6
185,186,2.999999,-12.666667,32,58.88889,6
169,186,5.5,-14.333333,35,61.11111,6
209,191,5.722222,-13,31.333334,58.666668,6
16,190,8.555555,-10.555555,21.777779,36.88889,6
250,196,2.277777,-15.333333,33,58.77778,6
202,182,3,-16.555555,39.11111,68.111115,6
195,161,10.499999,-16.444445,28.88889,51.22222,6
224,190,3.000001,-15.111111,33.555557,58.666668,6
47,189,5.888889,-8.555555,20.777779,36.555557,6
78,186,3.555556,-12.222222,25.777779,43.88889,6
112,201,3.111111,-13.888889,-2.888889,26.88889,7
9,236,3.055555,-4.888889,-4.888889,14.333333,7
110,189,1.222222,-6.111111,-11.111111,18.666668,7
118,167,2.055555,-5.111111,-2.444444,17.11111,7
116,238,1.055556,-3.222222,-8.555555,12.444445,7
152,220,1.444445,-9.222222,-4.555555,19.222221,7
42,244,1.111111,-9.777778,-3.444444,17.222223,7
93,236,2,-8.888889,-5.222222,17.222223,7
234,161,1.611111,-11.777778,-6.111111,25,7
153,208,1.944444,-11.555555,-2.555556,21.555555,7
202,208,1.833333,-11.111111,-4.777778,24.555555,7
151,187,2.055556,-6.888889,-5.888889,15.888889,7
44,157,2.944444,-15.222222,-0.222222,29.444445,7
71,180,3,-12,-2.666667,27.222221,7
115,183,2,-12.333333,-2.333333,23,7
212,234,1.055556,-3.333333,-8.666667,11.111111,7
111,235,2.722222,-11.555555,0.777778,19.222221,7
63,201,0.944444,-4.666666,-6.666666,11.555555,7
115,183,4.722222,-15.888889,-2.555556,26,7
39,246,1.833333,-8.444445,-6.777778,20.444445,7
97,176,2.388889,-9.555555,-7.222222,27.777779,7
225,244,3,-5.777778,-8.777778,17.11111,7
233,211,1.666667,-9,-0.666667,18.666668,7
76,198,1.5,-7.333334,-8.333333,19.777779,7
206,233,1.722223,-14.777778,-5.111111,33.444447,7
158,195,2.833333,-6.777778,-9.444445,17.11111,7
47,232,1,-5.111111,-11.111111,18.11111,7
238,180,1.722222,-7.444445,-5.111111,17.777779,7
8,199,1.388889,-5,-9.666667,19.88889,7
9,180,1.166667,-15.333333,-1.666667,28.222221,7
126,237,1,-4.666666,-4.666666,8.888889,7
89,221,1.444444,-10.222222,-4.888889,19.11111,7
56,243,2.555556,-4.111111,-4.777778,9.444445,7
110,174,1.722222,-7.777778,-2.777778,17,7
148,169,1.833333,-13.444445,-2.777778,25,7
159,210,1.555556,-10.555555,-2.888889,17.444445,7
215,235,1.055556,-7.222222,-3.555556,12.777778,7
251,215,2.777778,-9.555555,-2.555556,16.444445,7
207,217,2.055556,-3.888889,-6.222222,9.666667,7
245,176,1,-10.111111,-4.444445,23.333334,7
144,169,1.388888,-11,2.666667,19.88889,7
217,245,2.166667,-6.888889,-7.888889,14.666667,7
37,196,1.333333,-5.444445,-8.777778,18.11111,7
145,170,1.222222,-10.888889,1.444444,19.555555,7
227,222,2.611111,-2.333333,-5,11.777778,7
10,196,1,-3.666667,-11.666667,20.444445,7
205,204,1.888889,-14,-5.666666,25.555555,7
197,236,3.333333,-8.888889,1.777778,18.555555,7
42,200,0.444444,-5.777778,-5.444445,11.444445,7
36,243,2,-10.333333,-3.666667,18,7
153,204,3.333333,-12.222222,-7.555555,26,7
62,224,2.333334,-4.222222,-9.555555,19.222221,7
116,203,2.944444,-12.222222,-5.555555,25.444445,7
10,223,3.555556,-3.777778,-6.444445,18.444445,7
19,184,0.833333,-5.666666,-9.666667,19.333334,7
170,185,1.444445,-7.888889,-2.888889,14.333333,7
106,193,0.888889,-8.333333,-5.666666,19.11111,7
164,178,2.5,-10.777778,-8.111111,30.11111,7
140,181,1.277778,-11.555555,-2.555556,24,7
222,194,2.277778,-10.888889,-6.888889,26.11111,7
242,183,2.166667,-8.111111,-8.777778,21,7
214,246,2.999999,-9.888889,-6.222222,22.88889,7
103,174,1.666667,-7.555555,-9.888889,29,7
57,229,3.444445,-7.888889,-3.222222,18.333334,7
23,237,1.777778,-4.888889,-3.888889,8.777778,7
179,150,1.722222,-16.444445,3.222222,23.333334,7
157,221,1.222222,-5.666666,-12,18,7
48,192,2.888889,-3.888889,-7.555555,13.777778,7
119,181,3.277777,-14.555555,-5.222222,28,7
174,178,5,-7.666666,-4.333334,23.555555,7
103,195,2.055556,-6.555555,-4.888889,12.333333,7
111,246,5.833334,-14.333333,-10.333333,34.11111,7
172,218,1.611111,-9.111111,-3.444444,19.11111,7
200,245,1.055555,-12.666667,-3.333333,21.444445,7
235,249,2.666667,-9.222222,-4.888889,27.555555,7
145,248,2.111111,-11,-5.333334,32.333336,7
131,208,0.611111,-10.222222,-3.555556,20.777779,7
57,177,1.444444,-11.444445,-3.444444,24.555555,7
128,175,2.722221,-8.666667,-6,28.666666,7
103,226,1.611111,-9.777778,-4.777778,18.333334,7
103,237,0.555555,-4.333334,-7,11.777778,7
60,181,2.666667,-7.555555,-5.222222,23.88889,7
245,249,1.5,-11.888889,1.777778,18.11111,7
121,237,1.555555,-4.111111,-7.111111,11.222222,7
115,156,1.055555,-21.11111,5.222222,29.555555,7
237,191,1.5,-6,-5.666666,11.222222,7
160,210,1.222222,-11.111111,-4.444445,22.666666,7
63,201,0.944444,-4.666666,-6.666666,11.555555,7
34,164,1.277778,-6.333334,-3,14.444445,7
60,181,2.666667,-7.555555,-5.222222,23.88889,7
29,195,0.611111,-4.777778,-8.111111,20.333334,7
71,187,3.555555,-12,-7.333334,25.11111,7
242,183,2.166667,-8.111111,-8.777778,21,7
85,225,1.611111,-5.222222,-10.222222,21.333334,7
158,151,4.444445,-11.333333,-2,23.444445,7
47,215,3.388889,-8.222222,-4.555555,21.444445,7
124,183,2.277777,-11.888889,-3.222222,23.222221,7
186,173,2.111111,-10.777778,-4.777778,22.333334,7
164,202,1.611111,-9.333333,-1,18.555555,7
62,223,1.666667,-5.333334,-6,10.444445,7
180,224,3.611111,-10.555555,-5.555555,20.555555,7
236,240,3.388889,-8.777778,-8.111111,28.11111,7
91,247,2.222222,-9.222222,-0.555556,15.888889,7
231,233,1.166666,-11.111111,-2.111111,17,7
243,166,0.722222,-6.444445,-3.777778,16.777779,7
208,240,2.444444,-9.777778,-3.444444,18.555555,7
52,170,0.944444,-16,-0.333333,30.88889,7
90,189,1.055556,-7.333334,-10.333333,18.777779,7
215,190,2.611111,-11.666667,-8.333333,26.555555,7
200,215,4.722222,-17.777779,-1.444444,29.444445,7
240,190,1.333333,-12.666667,-7.666666,26.88889,7
211,206,2.166667,-7.555555,-4.555555,20.11111,7
140,247,2.666667,-6.333334,-6.666666,12.444445,7
21,216,0.833333,-10.333333,-7.666666,22.555555,7
8,199,1.388889,-5,-9.666667,19.88889,7
196,241,1.166667,-7.111111,-3.777778,11.888889,7
184,197,4.555555,-9.222222,-7.222222,17.444445,7
250,172,1.333333,-11.222222,-3.222222,20.88889,7
44,233,2.111111,-5.777778,-9.444445,19.555555,7
233,184,0.777778,-6.222222,-5.888889,15.888889,7
88,211,2.444444,-5.777778,-9.444445,15.888889,7
217,208,2.666667,-10.222222,-4.888889,21.11111,7
23,219,1.722222,-7.444445,-4.111111,17.222223,7
34,169,1.611111,-6.444445,-9.111111,18,7
223,185,2.388889,-4.222222,-9.555555,17.555555,7
160,168,0.666666,-12.666667,-6.333334,31.444445,7
47,175,1.166666,-15.222222,0.111111,28.777779,7
209,249,2.777778,-8.888889,-7.222222,15.888889,7
20,248,1.666667,-8.666667,-4,17.666668,7
197,156,2.055556,-10.444445,-4.111111,21.777779,7
8,226,1.111111,-12,-6.666666,24.222221,7
94,224,0.944444,-10.333333,-4.666666,18.444445,7
81,229,2.055555,-10.444445,-0.777778,14.666667,7
115,202,2.388889,-10.444445,-3.444444,19.777779,7
158,186,1.5,-8.222222,-3.888889,16.11111,7
89,221,1.444444,-10.222222,-4.888889,19.11111,7
145,152,2.777777,-16.11111,2.222222,29.666666,7
71,180,3,-12,-2.666667,27.222221,7
183,157,2.111111,-9.666667,-3,23.88889,7
119,169,1,-15.222222,-2.888889,32,7
191,165,2.444444,-6.888889,-0.555556,17.555555,7
130,189,1.166667,-7.666666,-5.666666,16.444445,7
186,218,1.166667,-9.111111,-3.111111,17.777779,7
186,173,2.111111,-10.777778,-4.777778,22.333334,7
114,238,1.444444,-7.555555,-8.888889,19.11111,7
103,216,2.166666,-11,-2.666667,19.11111,7
162,227,3.166667,-11.555555,1.444444,17.444445,7
140,161,0.777778,-9.888889,-4.222222,20.444445,7
99,160,3.055555,-20.777779,4.888889,33.333336,7
233,211,1.666667,-9,-0.666667,18.666668,7
182,197,2.388889,-7.222222,-0.222222,15.333333,7
197,236,3.333333,-8.888889,1.777778,18.555555,7
73,164,1.888889,-4.111111,-12.111111,28.555555,7
166,222,1.166667,-5.444445,-11.444445,16.11111,7
96,236,1.722222,-9.555555,-4.555555,18.666668,7
6,174,2.888889,-11.888889,-3.888889,24.333334,7
216,169,1.944444,-11.444445,-2.777778,21.333334,7
168,209,0.722222,-14.555555,-4.888889,29,7
4,208,2.444444,-8,-7.666666,20,7
173,219,2.833333,-4.444445,-3.777778,8.333334,7
196,244,3.611111,-3.222222,-2.222222,9.555555,7
196,182,0.611111,-9,-5.333334,24.666666,7
116,211,1.611111,-7.888889,-4.222222,17.777779,7
49,148,6.666666,-11.888889,2.777778,19.444445,7
207,172,1.666667,-7.666666,-8,24.222221,7
232,175,2.833333,-8.777778,-5.444445,20.11111,7
170,226,2.388889,-5.333334,-11.666667,17.555555,7
222,189,1.000001,-8.222222,-9.555555,23.222221,7
234,164,3,-6,4,16.88889,7
101,197,4.944445,-11.444445,-7.444445,27.555555,7
46,238,2.166667,-10.777778,-1.777778,17.444445,7
86,194,1.888889,-10.666667,-0.333333,20.444445,7
252,194,2.055556,-10.666667,-9.666667,25.333334,7
72,191,3.111111,-9.222222,-0.888889,18.555555,7
6,217,3.944444,-9.333333,-3.666667,18.88889,7
169,199,1.277778,-10.222222,0.111111,17.88889,7
157,184,1.333333,-12.666667,-3.666667,24.88889,7
192,157,0.777778,-13.333333,-3.333333,23.88889,7
94,246,2.722222,-11.777778,-9.444445,29.88889,7
212,160,1.444444,-16.444445,0.555556,28.555555,7
225,222,1.777778,-9.666667,-1,17.555555,7
117,246,2.666666,-10.333333,-3.333333,20,7
80,184,4.166667,-12.222222,-1.555556,22.222221,7
34,196,2.388889,-9.777778,-1.777778,19.555555,7
146,201,1.055556,-6,-11,16.333334,7
29,184,2.666667,-6.555555,-6.888889,18.11111,7
120,227,1.888889,-9.555555,-4.888889,17.444445,7
154,249,4.555555,-10,-7,23.666666,7
34,242,2.444445,-10.444445,2.555556,17.444445,7
115,182,0.722223,-6.444445,-10.777778,23.333334,7
55,209,1.388889,-6.555555,-6.555555,16.88889,7
94,215,1.611111,-8.555555,-8.555555,22.88889,7
100,155,0.833333,-10,-8,29.333334,7
47,209,1.388889,-6.222222,-7.222222,16.11111,7
241,218,1.666666,-9,-3.333333,12.555555,7
204,156,2,-19.11111,5.222222,28.333334,7
62,223,1.666667,-5.333334,-6,10.444445,7
58,217,1.666667,-6.444445,-8.777778,17,7
138,203,2.277778,-7.444445,-9.444445,16.88889,7
48,173,1.444445,-8.333333,-8.333333,24.777779,7
80,203,1.944444,-7.222222,-10.222222,18.222221,7
63,220,3.666667,-4.888889,-5.222222,11.555555,7
234,177,0.888889,-11.111111,-2.444444,20.777779,7
2,245,3.166667,-0.555556,-1.222222,7.222222,7
27,248,3.166667,-1.555556,-7.222222,18.222221,7
17,229,2.444445,-7.444445,-7.777778,18.777779,7
220,220,2.277778,-2.333333,-3.333333,8.333334,7
233,184,0.777778,-6.222222,-5.888889,15.888889,7
103,216,2.166666,-11,-2.666667,19.11111,7
131,234,0.888889,-5.222222,-3.888889,8.777778,7
11,163,2.5,-7.111111,-9.444445,25.333334,7
124,201,2.055556,-11.666667,-9,24.777779,7
52,185,0.944444,-13.111111,-3.111111,24.666666,7
35,167,1.5,-6.777778,-10.111111,24.666666,7
103,216,0.833333,-5.888889,-6.222222,11.111111,7
93,236,2,-8.888889,-5.222222,17.222223,7
72,222,1.611111,-9.888889,-5.555555,20.11111,7
212,239,2.333333,-8.111111,-2.111111,13.777778,7
156,181,1.5,-8,-5.666666,16.222223,7
25,199,1.055556,-13.222222,1.111111,21.555555,7
200,250,1.444444,-8,-5.666666,13.777778,7
46,235,1.722222,-10,-4.666666,15.777778,7
44,187,0.833333,-6,-7.333334,19.666668,7
188,186,0.777778,-9.555555,-0.888889,22,7
75,226,1.611111,-4.111111,-11.111111,21.777779,7
163,177,2.5,-9.888889,-9.222222,30.88889,7
57,177,1.444444,-11.444445,-3.444444,24.555555,7
231,198,1.111111,-10.111111,-4.777778,20.777779,7
226,233,1.777778,-10.111111,-2.111111,15.777778,7
158,219,2.111111,-10.333333,-4,19.666668,7
212,235,1.944445,-14.333333,-5.666666,32.555557,7
128,196,1.888889,-11.888889,-3.222222,24.666666,7
29,195,0.611111,-4.777778,-8.111111,20.333334,7
205,156,2,-14.444445,-2.777778,24,7
129,176,2.722222,-9.888889,-8.888889,29,7
244,193,3.888889,-8.555555,-5.888889,21,7
49,240,2.055556,-15.666667,-5,27.333334,7
68,172,2.333334,-16.666666,0,35.666668,7
72,191,3.111111,-9.222222,-0.888889,18.555555,7
230,162,0.944444,-10.666667,-4.333334,22.333334,7
58,232,2.555556,-10.444445,-3.444444,19.333334,7
21,232,2.277778,-6.666666,-3.666667,17,7
192,239,2.277778,-8.777778,-1.777778,18.666668,7
2,198,1.944445,-7.555555,-4.888889,16.333334,7
93,231,2.666667,-10.555555,-3.555556,17,7
163,210,1.5,-7.555555,-8.888889,17.333334,7
114,181,0.888889,-12.111111,-3.444444,25.11111,7
135,211,2.166666,-10.555555,-4.888889,23.11111,7
116,245,2.277778,-8.444445,-6.111111,21.222221,7
200,215,4.722222,-17.777779,-1.444444,29.444445,7
38,241,1.555556,-10.333333,-1,18.11111,7
36,243,2,-10.333333,-3.666667,18,7
186,218,1.166667,-9.111111,-3.111111,17.777779,7
4,248,3.222223,-12,-8.666667,26.444445,7
244,211,2,-8.555555,-2.222222,17.222223,7
228,182,0.777778,-6.666666,-12,23,7
30,251,8,2.333333,-8.666667,22.777779,7
117,224,3.055556,-14.444445,-7.444445,27.555555,7
247,197,0.611111,-5.666666,-6,9.888889,7
249,207,0.888889,-7.777778,-5.444445,16.555555,7
52,170,0.944444,-16,-0.333333,30.88889,7
232,175,2.833333,-8.777778,-5.444445,20.11111,7
117,224,3.055556,-14.444445,-7.444445,27.555555,7
28,162,1.444444,-16.333334,3,29.555555,7
136,216,2.722223,-10.888889,-5.555555,20.555555,7
176,233,2.611111,-6.444445,-12.444445,18.777779,7
222,244,2.277778,-2.111111,-1.777778,11.888889,7
97,186,1.166667,-5.111111,-11.444445,21.11111,7
237,191,1.5,-6,-5.666666,11.222222,7
161,176,1.166667,-8.666667,-3.666667,17.11111,7
204,156,2,-19.11111,5.222222,28.333334,7
20,170,1.11111,-13.333333,-2,24.666666,7
197,229,1.166666,-10.888889,0.444444,21.222221,7
4,188,2.333333,-7.222222,-5.222222,19.88889,7
74,215,0.5,-5.444445,-7.444445,11.222222,7
214,236,3.777777,-11.111111,-5.777778,22.222221,7
199,220,0.888889,-3.888889,-4.888889,9.555555,7
162,237,2.666667,-7,-9.666667,18.777779,7
146,238,2.666666,-8.333333,-3.666667,21.777779,7
107,226,3.555556,-6.222222,-3.888889,11.222222,7
159,180,3.277778,-9.444445,-9.444445,27.555555,7
152,247,7.111111,-2.444444,9.555555,25.11111,7
238,162,2.666667,-9.666667,-5,23.88889,7
163,166,2.444445,-13.888889,-1.888889,22.222221,7
224,242,2.222222,-9.222222,-2.888889,15.777778,7
242,164,3.222223,-14.111111,-3.111111,25.555555,7
107,210,1.833333,-11.666667,-2.666667,19.88889,7
209,249,2.888889,-1.666667,-3,10.111111,7
2,245,3.166667,-0.555556,-1.222222,7.222222,7
175,212,1.833333,-6.888889,-9.888889,17.88889,7
24,215,2.555556,-11.555555,-7.888889,24.555555,7
63,220,3.666667,-4.888889,-5.222222,11.555555,7
142,208,2.499999,-9.333333,-11,25.333334,7
248,149,1.055555,-13.666667,2.333333,22.777779,7
131,214,1.277778,-5.444445,-6.111111,10.666667,7
215,219,3.222222,-8.666667,-9,19.11111,7
63,158,1.888889,-17.222221,0.111111,27.88889,7
