@relation segment

@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Rawblue-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
136,0.277778,4.888889,-4.222222,-4.222222,4.888889,5
138,2.444444,19.222221,-11.888889,-9.222222,19.222221,5
141,1.555556,8.777778,-5.555555,-5.888889,8.777778,5
145,0,0,0,0,0,5
140,0.055556,0.777778,-0.777778,-0.777778,0.777778,5
86,0.277778,21.11111,-13.666667,-12.666667,21.11111,5
148,0.111111,0.111111,-0.111111,-0.111111,0.111111,5
110,0.777778,7.444445,-4.333334,-5.333334,7.444445,5
94,1.722222,28.666666,-12.777778,-13.111111,28.666666,5
153,0,0,0,0,0,5
94,0.500001,30.444445,-13.666667,-13.333333,30.444445,5
133,1.555556,9,-5.111111,-5.777778,9,5
154,0.944444,1.222222,-0.555556,-1.222222,1.222222,5
155,3.722222,12.666667,-7.111111,-6.111111,12.666667,5
145,0.722222,1.222222,-0.666667,-1.333333,1.222222,5
141,0.055556,0.111111,-0.111111,-0.111111,0.111111,5
104,0.5,26.11111,-10.333333,-8.666667,26.11111,5
115,1.055556,2.888889,-2.333333,-2.666667,2.888889,5
61,0.166667,12.333333,-7.666666,-8.333333,12.333333,5
113,3.444445,28.444445,-11.888889,-10.888889,28.444445,5
149,0.111111,0.111111,-0.111111,-0.111111,0.111111,5
141,0.055556,0.111111,-0.111111,-0.111111,0.111111,5
115,2.444444,40.11111,-19.11111,-12.777778,40.11111,5
89,0,0,0,0,0,5
143,0,0,0,0,0,5
131,0.277778,2.777778,-1.888889,-2.222222,2.777778,5
93,1.722222,5.444445,-4.333334,-4.666666,5.444445,5
152,0,0,0,0,0,5
154,0.444444,3,-0.888889,-2.555556,3,5
134,2.166667,11.222222,-6.888889,-5.888889,11.222222,5
113,3.444445,28.444445,-11.888889,-10.888889,28.444445,5
88,0.666667,12.222222,-6.666666,-8,12.222222,5
94,0.666667,3.222222,-2.888889,-3.222222,3.222222,5
110,0.611111,40.444443,-18.88889,-14.555555,40.444443,5
153,0,0,0,0,0,5
107,2.666667,35.11111,-13,-9,35.11111,5
135,0.222222,0.444444,-0.444444,-0.444444,0.444444,5
137,0.166667,3.777778,-3,-3.333333,3.777778,5
140,3,5,-1.666667,-3.666667,5,5
133,0.111111,3.555556,-1.666667,-4.333334,3.555556,5
41,0.833333,1.222222,-0.444444,-1.111111,1.222222,5
147,0,0,0,0,0,5
90,2.888889,10,-7.111111,-7.444445,10,5
89,1.055556,24.444445,-11.777778,-11.111111,24.444445,5
152,0,0,0,0,0,5
133,1.166667,5,-4.444445,-2.444444,5,5
84,0.611111,31.333334,-13.777778,-10.444445,31.333334,5
139,0.333333,9.555555,-6,-7,9.555555,5
144,0,0,0,0,0,5
12,0.444444,11.333333,-7.111111,-8.111111,11.333333,5
88,0.333334,21.11111,-14.111111,-12.444445,21.11111,5
144,0,0,0,0,0,5
30,1.055556,13.111111,-7.111111,-6.777778,13.111111,5
154,0,0,0,0,0,5
116,0.833333,23.222221,-9.888889,-9.222222,23.222221,5
153,0.277778,1.111111,-1.111111,-1.111111,1.111111,5
140,0.166667,6.111111,-3.777778,-5.444445,6.111111,5
130,0,0,0,0,0,5
90,1.888889,29,-13.444445,-13.111111,29,5
154,0.111111,0.222222,-0.222222,-0.222222,0.222222,5
89,0.611111,33.555557,-18.666666,-14,33.555557,5
171,1.499999,57.22222,-14.777778,-19.11111,57.22222,6
186,2.166667,37.88889,-9.666667,-11.666667,37.88889,6
162,2.611111,50.11111,-18.222221,-9.222222,50.666668,6
189,1.555555,74.888885,-19.444445,-25.444445,74.888885,6
177,1.333333,59.333332,-12.555555,-20.222221,59.333332,6
201,2.722222,67.22222,-19.777779,-20.777779,67.22222,6
203,3.888888,67.66667,-19,-22,67.66667,6
201,0.722223,72.22222,-17.444445,-23.11111,72.22222,6
189,3.777777,72.44444,-21.222221,-20.88889,72.44444,6
163,2.055556,48,-16.333334,-7.666666,48.11111,6
161,3.722222,49.666668,-15.333333,-12.333333,49.666668,6
184,2.222223,38,-8.777778,-10.111111,38.333336,6
193,2.388889,74.888885,-18.777779,-23.777779,74.888885,6
199,3.833334,69.22222,-21.222221,-21.555555,69.22222,6
209,2.611112,60.77778,-17.333334,-18.666666,60.77778,6
196,2.611111,58.22222,-15.222222,-17.88889,58.22222,6
197,3.888887,61.444443,-16.222221,-18.88889,61.444443,6
195,2.611112,58.77778,-15.666667,-17.666666,58.77778,6
184,1.222223,69,-15.111111,-23.11111,69,6
174,3.111111,70.88889,-20.222221,-23.88889,70.88889,6
200,2.888887,69,-20.444445,-22.444445,69,6
186,2.333333,67.88889,-17.555555,-21.222221,67.88889,6
195,2.944444,59.22222,-16.11111,-17.777779,59.22222,6
191,3.166668,79.55556,-23.666666,-26,79.55556,6
163,1.499999,48.555557,-16.333334,-8,48.555557,6
189,1,40.666668,-11.333333,-12.333333,40.666668,6
183,1.055555,66.55556,-15.444445,-22.11111,66.55556,6
182,3.722222,68.111115,-16.444445,-23.11111,68.111115,6
197,2.722223,69.55556,-19,-23.333334,69.55556,6
179,2.277778,44.11111,-12.444445,-13.444445,44.11111,6
163,3.111111,47.77778,-16.333334,-8.666667,48.11111,6
184,1.833333,38.77778,-11.222222,-10.555555,38.77778,6
176,1.944445,62.11111,-14.555555,-20.88889,62.11111,6
183,1.055555,66.55556,-15.444445,-22.11111,66.55556,6
161,2.777777,51.22222,-16.222221,-11.555555,51.333332,6
182,2.500001,35.444447,-7.666666,-9.333333,35.88889,6
195,2.5,58.555557,-14.888889,-17.555555,58.555557,6
182,1.833333,42.88889,-10.444445,-13.444445,42.88889,6
162,1.611112,54.666668,-19.88889,-11.888889,54.666668,6
182,2.499999,42.22222,-8.888889,-14.222222,42.22222,6
193,1.999999,55.333332,-13,-17.333334,55.333332,6
185,2.611112,60.666668,-15.111111,-19.777779,60.666668,6
185,2.944445,39.666668,-10,-11.333333,39.666668,6
190,3.055556,63.22222,-18.555555,-17.88889,63.22222,6
187,1.944444,69.66667,-18.777779,-21.777779,69.66667,6
190,3.055555,70,-19,-19,70,6
204,2.555555,72,-19.333334,-23,72,6
182,2.277779,52.555557,-9.777778,-17.11111,52.555557,6
184,2.222222,54.444443,-10.333333,-17.333334,54.444443,6
195,1.833334,76.66667,-20.777779,-24.444445,76.66667,6
197,4.222223,62.22222,-17,-18.666666,62.22222,6
185,2.611112,60.666668,-15.111111,-19.777779,60.666668,6
195,3.833334,70.111115,-17.333334,-21.666666,70.111115,6
198,2.833333,61,-17.777779,-19.11111,61,6
188,1.777777,62.11111,-15.555555,-20.222221,62.11111,6
193,1.333333,78.77778,-23.777779,-24.444445,78.77778,6
207,2.722222,70.111115,-19.11111,-20.777779,70.111115,6
200,2.777779,69.66667,-17.777779,-22.11111,69.66667,6
202,2.555556,74.888885,-20.444445,-22.777779,74.888885,6
180,1.777778,36.333336,-8.777778,-9.111111,36.333336,6
198,2.888889,71.888885,-19.88889,-21.555555,71.888885,6
192,0.833333,57.666668,-15.777778,-18.11111,57.666668,6
181,3.277779,74.22222,-20.222221,-25.222221,74.22222,6
196,1.499999,58.77778,-15.333333,-17.666666,58.77778,6
187,1.888889,74.111115,-20.11111,-24.11111,74.111115,6
187,2.666667,72.55556,-18.333334,-23.333334,72.55556,6
195,4.222223,55.555557,-16.222221,-15.222222,55.555557,6
207,2.61111,64.88889,-18.333334,-20,64.88889,6
190,2.888889,58.666668,-15.111111,-18.444445,58.666668,6
176,2.111112,75.66667,-20.88889,-25.222221,75.66667,6
196,2.38889,62.22222,-17.222221,-19.222221,62.22222,6
198,2.388889,74,-20,-22.666666,74,6
191,3.222222,79.22222,-23.222221,-25.222221,79.22222,6
190,5.500001,66.88889,-18.777779,-21.11111,66.88889,6
182,2.222222,69.111115,-17.222221,-22.555555,69.111115,6
185,1.333335,61.333332,-14.333333,-19,61.333332,6
192,2.499999,74.77778,-21,-24.666666,74.77778,6
200,3.166667,67.333336,-21.333334,-20,67.333336,6
202,2.166666,71.55556,-21.333334,-21.333334,71.55556,6
189,1.944444,38,-8.777778,-11.111111,38,6
188,1.666667,37.77778,-9.444445,-12.111111,37.77778,6
185,1.999999,73.44444,-20.777779,-22.11111,73.44444,6
194,2.555556,74.888885,-19.444445,-22.777779,74.888885,6
191,3.555556,29.88889,-5.222222,-8.555555,30.11111,6
190,0.944445,64.55556,-15.222222,-21.222221,64.55556,6
202,3.388889,71,-18,-21,71,6
187,1.222223,59.88889,-13.222222,-20.88889,59.88889,6
192,2.166667,59.22222,-15.555555,-19.555555,59.22222,6
201,2.999999,53.88889,-14.222222,-15.555555,53.88889,6
190,3.777777,36.88889,-10.555555,-11.222222,36.88889,6
186,3.666666,59.88889,-14,-20.333334,59.88889,6
186,2.555555,61.11111,-13.222222,-21.555555,61.11111,6
200,4.5,72.66667,-19.11111,-23.11111,72.66667,6
200,1.388888,56.555557,-14.333333,-17,56.555557,6
186,2.166667,58.88889,-12.666667,-19.333334,58.88889,6
200,2.555555,55.77778,-13.888889,-17.555555,55.77778,6
185,2.944445,39.666668,-10,-11.333333,39.666668,6
161,1.27778,54.555557,-18.222221,-13.222222,54.555557,6
201,2.111111,74,-20.333334,-23.666666,74,6
190,5.500001,66.88889,-18.777779,-21.11111,66.88889,6
180,1.444444,37.77778,-8.333333,-10.666667,37.77778,6
180,1.499999,62.333332,-15.555555,-20.222221,62.333332,6
161,2,51.666668,-16.444445,-11.444445,51.77778,6
182,0.888889,52.555557,-9.888889,-17.222221,52.555557,6
199,2.666668,71,-19.333334,-22.666666,71,6
205,1.944445,61.77778,-16.11111,-18.444445,61.77778,6
191,3.055555,58.666668,-13,-18.333334,58.666668,6
188,1.722223,38,-9.888889,-12.222222,38,6
183,1,52,-8.888889,-17.555555,52,6
201,4.611111,49,-13.555555,-12.555555,49,6
190,2.555555,40.11111,-11,-14.333333,40.11111,6
188,2.055556,74.888885,-20.333334,-23.333334,74.888885,6
210,2.166667,64.333336,-17.555555,-21.555555,64.333336,6
191,1.444445,60.555557,-15.666667,-18.333334,60.555557,6
180,4.055556,77.55556,-21.555555,-24.88889,77.55556,6
182,2.499999,42.22222,-8.888889,-14.222222,42.22222,6
201,4.611111,49,-13.555555,-12.555555,49,6
196,1.333332,75.66667,-19.777779,-22.444445,75.66667,6
171,1.944445,56.333332,-14.333333,-17.333334,56.333332,6
194,3.722221,72.55556,-21.11111,-20.11111,72.55556,6
180,1.499999,62.333332,-15.555555,-20.222221,62.333332,6
188,2,76.55556,-21.666666,-23,76.55556,6
196,2.666667,61.444443,-16.666666,-18,61.444443,6
197,1.611112,77.77778,-21,-22.666666,77.77778,6
182,3.111113,47.333332,-7.888889,-14.555555,47.333332,6
190,2.666667,41.11111,-10.888889,-13.555555,41.11111,6
188,2.444445,41.333336,-11,-13,41.333336,6
189,1.499999,40.333336,-11.333333,-13.333333,40.333336,6
160,2.611111,51.77778,-20.333334,-12.333333,51.77778,6
190,1.277777,60.666668,-14.111111,-19.444445,60.666668,6
176,2.111113,62.666668,-14,-22,62.666668,6
188,2.000001,61.77778,-15.111111,-21.11111,61.77778,6
198,5.055554,72.333336,-19.333334,-22.666666,72.333336,6
191,3.11111,75.22222,-21.777779,-25.11111,75.22222,6
186,3.222223,65.88889,-15.666667,-21.666666,65.88889,6
188,1.444444,36.444443,-9.222222,-10.222222,36.444443,6
162,1.944445,49.22222,-16.88889,-9.888889,49.22222,6
185,1.555555,59.555557,-12,-18.666666,59.555557,6
162,3.111109,50.555557,-17.444445,-9.777778,50.555557,6
195,2.722223,76.55556,-19.88889,-24.555555,76.55556,6
189,2.555554,38.555557,-8.777778,-11.111111,38.555557,6
185,3.055555,71.111115,-20.88889,-21.222221,71.111115,6
187,1.777777,68,-17.333334,-22.333334,68,6
183,0.777778,67.77778,-16.555555,-22.555555,67.77778,6
184,2.222223,38,-8.777778,-10.111111,38.333336,6
185,1.944445,67.22222,-17,-22,67.22222,6
182,2.833333,73.333336,-18.222221,-24.88889,73.333336,6
177,1.777779,40.666668,-11.666667,-11.666667,40.666668,6
190,3.111111,65,-17,-20.333334,65,6
189,1.000001,35.22222,-8.222222,-10.222222,35.22222,6
190,1.944445,60,-14,-19.333334,60,6
192,4,72,-19,-22.666666,72,6
197,1.611112,77.77778,-21,-22.666666,77.77778,6
174,2.000001,73.22222,-22.222221,-23.88889,73.22222,6
201,2.722222,67.22222,-19.777779,-20.777779,67.22222,6
193,3.222222,75.111115,-21,-24,75.111115,6
183,1.111111,39.11111,-8.444445,-12.111111,39.11111,6
194,2.611111,49.77778,-12.111111,-14.111111,49.77778,6
181,1.166667,68.77778,-19,-21.333334,68.77778,6
162,2.111111,51.11111,-19,-10.333333,51.333332,6
194,2.666666,62.444443,-17.666666,-19.333334,62.444443,6
191,3.722222,78.111115,-22.777779,-25.444445,78.111115,6
205,2.222223,69.77778,-18.88889,-22.222221,69.77778,6
193,3.222222,75.111115,-21,-24,75.111115,6
193,3.166666,72.55556,-20.11111,-24.11111,72.55556,6
189,2.055556,33,-9,-10.666667,33,6
191,1.000001,59.77778,-13.555555,-18.222221,59.77778,6
161,1.388889,52.22222,-18.11111,-12.444445,52.22222,6
182,1.111111,52.88889,-9.888889,-17.88889,52.88889,6
189,1.722223,42.77778,-12,-14,42.77778,6
186,3.666666,59.88889,-14,-20.333334,59.88889,6
188,1.833333,38.11111,-9.666667,-12.333333,38.11111,6
188,4.277778,75.66667,-18.444445,-24.777779,75.66667,6
163,2.611111,51.333332,-18.666666,-10.333333,51.333332,6
189,2.055556,33,-9,-10.666667,33,6
194,1.222222,55.444443,-14.555555,-16.555555,55.444443,6
203,4.277778,71.66667,-18.11111,-21.444445,71.66667,6
195,0.833333,57.333332,-16.333334,-16,57.333332,6
161,2.111111,51.11111,-16.444445,-12.444445,51.22222,6
178,2.277778,58.88889,-15.888889,-16.88889,58.88889,6
177,2.833335,40.333336,-12,-11.666667,40.333336,6
192,2.388888,58.11111,-16.222221,-20.222221,58.11111,6
200,2.277777,76.44444,-20.777779,-25.444445,76.44444,6
190,1.999999,57.77778,-14.666667,-18,57.77778,6
198,1.722223,64.22222,-18.333334,-19.333334,64.22222,6
186,2,43.444443,-11.555555,-13.888889,43.444443,6
182,2.388889,56.333332,-11.111111,-18.777779,56.333332,6
195,4.166666,58.88889,-15.777778,-17.777779,58.88889,6
189,2.277778,63.333332,-16,-20.666666,63.333332,6
179,1.833333,59.77778,-12.888889,-18.88889,59.77778,6
173,1.666665,69.55556,-19.88889,-23.222221,69.55556,6
176,2.333333,62.333332,-14.333333,-20.333334,62.333332,6
185,2.888888,55,-12.888889,-17.222221,55,6
195,1.888889,60.666668,-16.88889,-18.555555,60.666668,6
193,1.111112,50.666668,-11.444445,-15.444445,50.666668,6
206,2.833333,72.111115,-21.555555,-21.88889,72.111115,6
191,3.500001,74.77778,-20.555555,-24.555555,74.77778,6
194,2.611111,71.55556,-18.222221,-19.555555,71.55556,6
190,2.055556,75.55556,-21,-24.333334,75.55556,6
187,2.055556,74.77778,-20.333334,-22.666666,74.77778,6
201,2.111112,76.44444,-20.222221,-24.222221,76.44444,6
178,1.222222,41.88889,-12,-12.666667,41.88889,6
189,3.777777,72.44444,-21.222221,-20.88889,72.44444,6
162,1.500001,53.666668,-19.333334,-12,53.666668,6
193,3.277779,76.55556,-23.222221,-22.222221,76.55556,6
199,3.222223,69.77778,-19.666666,-22.666666,69.77778,6
188,3.666667,76,-21.88889,-22.88889,76,6
175,3.777779,72.77778,-21.222221,-23.555555,72.77778,6
177,1.277779,63.11111,-14.222222,-21.88889,63.11111,6
193,1.111112,50.666668,-11.444445,-15.444445,50.666668,6
187,2.611112,60.88889,-14.444445,-19.777779,60.88889,6
197,1.444444,61.555557,-16.11111,-19.777779,61.555557,6
196,3.499999,79.111115,-22.555555,-24.222221,79.111115,6
186,2.722222,60.22222,-13.222222,-17.222221,60.22222,6
184,0.722223,37.11111,-8.222222,-9.555555,37.11111,6
181,2.388889,49.555557,-10.444445,-14.444445,49.555557,6
194,1.722222,61.666668,-15.888889,-19.88889,61.666668,6
187,2.944445,60.11111,-15.111111,-20.11111,60.11111,6
200,3.444445,70.22222,-20.88889,-21.88889,70.22222,6
203,0.944445,67.111115,-17.555555,-20.222221,67.111115,6
185,2.777777,69.88889,-19.11111,-21.777779,69.88889,6
196,2.666666,65.66667,-18,-19,65.66667,6
186,1.500001,61.333332,-13.888889,-21.222221,61.333332,6
176,2.888889,61,-13.555555,-20.222221,61,6
192,3.388889,65,-18.333334,-16.333334,65,6
162,2.666665,51.333332,-17.222221,-10.222222,51.333332,6
182,2.555555,67.22222,-16.88889,-22.222221,67.22222,6
173,1.722222,52.88889,-12.111111,-15.777778,52.88889,6
188,1.833332,61.444443,-14.555555,-19.88889,61.444443,6
184,4.666666,58.666668,-13.111111,-18.11111,58.666668,6
189,2.055555,75.44444,-19.222221,-22.88889,75.44444,6
182,1.777778,54.333332,-10,-18,54.333332,6
196,1.444445,63.333332,-17.444445,-19.11111,63.333332,6
197,4.222223,62.22222,-17,-18.666666,62.22222,6
182,1.833333,42.88889,-10.444445,-13.444445,42.88889,6
194,1.722222,61.666668,-15.888889,-19.88889,61.666668,6
176,2.111112,75.66667,-20.88889,-25.222221,75.66667,6
204,2.000001,69.22222,-18.333334,-21.666666,69.22222,6
160,3,57.11111,-20.444445,-19.11111,57.11111,6
161,3.722222,49.666668,-15.333333,-12.333333,49.666668,6
194,1.722222,76.22222,-20.333334,-23.666666,76.22222,6
193,2.555556,50,-11.222222,-15.222222,50,6
176,3.055555,71.44444,-19.444445,-24.11111,71.44444,6
188,1.444444,36.444443,-9.222222,-10.222222,36.444443,6
178,0.833333,75.22222,-21.555555,-25.222221,75.22222,6
201,2.833333,68.66667,-15,-21.666666,68.66667,6
185,1.833332,37,-9.333333,-9,37.555557,6
190,1.277777,60.666668,-14.111111,-19.444445,60.666668,6
161,1.388889,52.22222,-18.11111,-12.444445,52.22222,6
172,1.166667,50.333332,-12.111111,-12.777778,50.333332,6
182,1.833333,42.88889,-10.444445,-13.444445,42.88889,6
161,2.555556,51.444443,-18.11111,-10.777778,51.444443,6
193,2.666665,61.22222,-17.333334,-19,61.22222,6
197,2.722223,68,-17.88889,-21.555555,68,6
210,4.722223,62.22222,-16.555555,-20.88889,62.22222,6
180,1.944445,59,-13.333333,-18,59,6
186,2.333334,61.11111,-14.333333,-20.666666,61.11111,6
162,2.388889,49.444443,-18,-9,50.333332,6
191,3.166667,76.22222,-23.444445,-24.444445,76.22222,6
180,3.555556,75.44444,-20.555555,-25.555555,75.44444,6
196,3.666666,65,-16.777779,-20.777779,65,6
188,2.888889,62,-14.888889,-19.88889,62,6
176,1.888889,67,-19.777779,-22.444445,67,6
189,2.277777,36.555557,-8.555555,-12.222222,36.555557,6
172,1.333334,51.22222,-13,-13.666667,51.22222,6
182,1.611112,72.44444,-18.333334,-25,72.44444,6
183,1.888888,65.111115,-15.555555,-21.88889,65.111115,6
196,1.666667,58.555557,-16.444445,-17.444445,58.555557,6
194,1.444445,60.333332,-16.88889,-18.222221,60.333332,6
193,3.277779,76.55556,-23.222221,-22.222221,76.55556,6
192,6.055556,72.111115,-20.222221,-24.88889,72.111115,6
182,3.055555,72.55556,-17.555555,-24.88889,72.55556,6
159,2.555555,45,-16,-11.666667,45.444443,6
177,2.166666,61,-13.333333,-21.333334,61,6
163,2.055556,48,-16.333334,-7.666666,48.11111,6
183,2.722221,69.66667,-18.222221,-23.555555,69.66667,6
190,1.277777,60.666668,-14.111111,-19.444445,60.666668,6
185,2.222221,57.333332,-11.555555,-16.555555,57.333332,6
189,1.111111,60.88889,-13.666667,-20,60.88889,6
202,2.277777,76,-19.88889,-23.222221,76,6
208,5.722223,70.333336,-22.222221,-21.88889,70.333336,6
196,1.666667,58.555557,-16.444445,-17.444445,58.555557,6
204,2.000001,71.22222,-19.11111,-22.777779,71.22222,6
191,3.500001,74.77778,-20.555555,-24.555555,74.77778,6
175,1.166666,41,-12,-12,41,6
210,2.166667,64.333336,-17.555555,-21.555555,64.333336,6
179,2,62.11111,-14.333333,-20.333334,62.11111,6
183,2.888889,70,-17.666666,-23.333334,70,6
165,2.388889,42.88889,-15.111111,-6.111111,42.88889,6
194,1.611111,50.444443,-12.555555,-14.888889,50.444443,6
187,1.888889,74.111115,-20.11111,-24.11111,74.111115,6
187,3.5,71.44444,-16.333334,-24,71.44444,6
189,1.388889,36.333336,-8.666667,-10.333333,36.333336,6
186,3.611111,63.666668,-15.666667,-20,63.666668,6
188,2.999999,69.111115,-18.333334,-21.666666,69.111115,6
176,1.611112,67.66667,-19.666666,-22.333334,67.66667,6
189,2.277778,77.55556,-21.88889,-24.555555,77.55556,6
201,1.944445,14.888889,-11.666667,20.666666,24.777779,7
179,0.666667,9.444445,-6.111111,13.222222,16.222223,7
156,0.5,25.444445,-19.11111,13.888889,28.333334,7
195,2.444444,8.555555,-6.777778,16.222221,17.11111,7
158,0.999999,22.222221,-17.222221,17.11111,27.88889,7
226,1.555556,6.555555,-6.222222,10.111111,11.222222,7
249,2.055556,13.111111,-3.444444,4.222222,15,7
201,1.444444,5.555555,-4.666666,11.333333,11.555555,7
227,1.444444,11,-9.555555,14.444445,17.444445,7
235,2.833333,15,-9.222222,9.444445,18.222221,7
237,2.555556,13,-9.111111,12.555555,18.333334,7
174,1.444445,19.88889,-7.555555,17.444445,29,7
245,1.388889,13.111111,-9.333333,12.666667,18.444445,7
165,0.333333,14.111111,-6.888889,7.444445,17.555555,7
246,3.166667,22.444445,-14.333333,24.666666,34.11111,7
198,1,14.222222,-10.111111,14.888889,20.777779,7
215,3.111111,14.333333,-8.555555,17.11111,22.88889,7
236,0.5,14.666667,-11.111111,16.88889,22.222221,7
219,2.277778,13.555555,-10.333333,14.333333,19.666668,7
199,1.111111,15.444445,-8.222222,15.777778,23.222221,7
236,2.444444,16.666668,-8.888889,7.111111,18.555555,7
212,2,6.777778,-6.111111,9.888889,11.333333,7
249,2.444444,8.111112,-8.888889,16.11111,15.888889,7
246,2.833333,15.444445,-9.888889,16.11111,22.88889,7
181,1.666667,17.88889,-7.555555,12.777778,23.88889,7
196,1.277778,10.444445,-5.444445,14.222222,18.11111,7
185,0.611111,9.777778,-7.888889,10.777778,14.333333,7
210,1.555556,8.888889,-7.555555,16.444445,17.333334,7
180,1.222222,21.444445,-12,14.666667,27.222221,7
242,1.888889,10.777778,-9.222222,12.111111,15.777778,7
198,1.777778,11.777778,-7.333334,15.666667,19.777779,7
215,3.222222,22.666666,-17.11111,20.555555,30.666666,7
202,1.611111,14,-10.444445,13.888889,19.777779,7
170,0.555556,25.333334,-16,16.333334,30.88889,7
225,1.5,12.777778,-5.222222,15.444445,21.333334,7
172,1,16.333334,-7.666666,15.666667,24.222221,7
217,2.111111,13.333333,-9.333333,13,18.88889,7
194,2.277777,17.88889,-10.888889,17.777779,26.11111,7
202,1.5,14.777778,-9.333333,10.333333,18.555555,7
189,0.888889,10.111111,-7.666666,13.333333,16.444445,7
178,1.388889,18.11111,-7.666666,12,23.555555,7
185,1.666667,18.222221,-13.111111,16.222221,24.666666,7
208,2.5,14.444445,-10.222222,15.111111,21.11111,7
220,2.277778,5.333334,-2.333333,5.666666,8.333334,7
209,1.333333,20.88889,-14.555555,19.444445,29,7
232,1.277778,9,-5.111111,16.222221,18.11111,7
203,1.666667,8.111112,-7.444445,16.88889,16.88889,7
175,2.166667,21.777779,-8.666667,14.666667,28.666666,7
182,0.888889,12.777778,-6.666666,18.666666,23,7
201,1.444444,5.555555,-4.666666,11.333333,11.555555,7
237,1.666667,4.555555,-4.888889,8.777778,8.777778,7
203,1.388889,9,-7.222222,17.444445,18.222221,7
194,2.166667,15.333333,-10.666667,20.333334,25.333334,7
189,0.888889,9.444445,-7.333334,17.666666,18.777779,7
208,1.944444,14.888889,-9.333333,20.333334,25.333334,7
242,1.611111,15.666667,-10.444445,7.888889,17.444445,7
176,0.388889,11.777778,-8.666667,12.333333,17.11111,7
240,2.444444,17.88889,-12.444445,22.222221,28.555555,7
152,0.722222,25.777779,-16.11111,13.888889,29.666666,7
160,2,29.666666,-20.777779,15.888889,33.333336,7
181,1,13.888889,-8.222222,15.444445,21.444445,7
245,2.277778,14.333333,-8.444445,14.555555,21.222221,7
176,0.777778,19.777779,-9.555555,16.777779,27.777779,7
165,2.277778,16.444445,-13.333333,16,22.666666,7
170,1.277778,16.88889,-10.888889,9.444445,19.555555,7
211,1.388889,7.666666,-5.777778,15.222222,15.888889,7
233,1.444444,8.333334,-6.444445,18.88889,18.777779,7
238,1.055556,12.666667,-10.777778,12.555555,17.444445,7
238,1.166667,5.666666,-3.222222,11.777778,12.444445,7
156,0.944444,15.555555,-10.444445,14.555555,21.777779,7
157,1.055556,17.222223,-13.333333,16.666666,23.88889,7
244,1.277778,7,-3.222222,5.444445,9.555555,7
182,1.166666,18.11111,-9,14.333333,24.666666,7
167,1.611111,15.666667,-6.777778,16.88889,24.666666,7
237,1,5.666666,-4.333334,11.333333,11.777778,7
191,1.277778,14.888889,-9.222222,10.111111,18.555555,7
237,2.444444,19.666668,-14,21.666666,29.444445,7
240,2.555555,19.777779,-8.777778,16.88889,28.11111,7
245,1.5,15,-12.666667,16,21.444445,7
219,2.777778,4.333334,-4.444445,8.222222,8.333334,7
175,1.166667,13.555555,-8.777778,14.222222,20.11111,7
187,1.111111,10.333334,-6.222222,16.444445,19.222221,7
211,1.666667,12.888889,-8.555555,10.777778,17.222223,7
246,2.277778,14.333333,-10.333333,13.666667,20,7
240,3.055555,18.777779,-15.666667,20.666666,27.333334,7
218,1.777778,7.333334,-9,12.333333,12.555555,7
233,2.222222,11.333333,-5.777778,15.222222,19.555555,7
186,1.166667,11.777778,-5.111111,16.555555,21.11111,7
181,0.5,9.777778,-8,13.666667,16.222223,7
169,1.111111,18,-11,8.333333,19.88889,7
238,1.666667,6.555555,-7.777778,14.888889,13.888889,7
248,1.833333,12.111111,-8.666667,12.666667,17.666668,7
183,1.777778,17.11111,-11.888889,15.111111,23.222221,7
221,1.388889,12.444445,-10.222222,15.111111,19.11111,7
164,0.388889,18.777779,-14.111111,17.222221,25.555555,7
199,1.666667,11.777778,-5,14.666667,19.88889,7
193,1.055556,12.555555,-8.333333,14,19.11111,7
169,1.166667,25,-15.222222,18.11111,32,7
216,1.5,5,-5.888889,12.111111,11.111111,7
217,1.388889,9,-6.444445,15.222222,17,7
222,1.5,13.666667,-9.666667,10.666667,17.555555,7
236,2.444444,16.666668,-8.888889,7.111111,18.555555,7
208,2.444444,16,-11.555555,14.111111,21.555555,7
191,1,5.444445,-6,11.666667,11.222222,7
216,0.888889,13.666667,-11,13.666667,19.11111,7
211,1.888888,16.333334,-10.555555,15.444445,23.11111,7
250,2.277778,7.333334,-8,13.666667,13.777778,7
197,2.166667,12.777778,-7.222222,7.444445,15.333333,7
223,1.5,12.888889,-3.777778,10.222222,18.444445,7
199,1.111111,17.88889,-13.222222,12.111111,21.555555,7
199,1.277778,14.555555,-10.222222,10.111111,17.88889,7
180,1.111111,13.111111,-12.555555,14.777778,18.777779,7
189,1,9.222222,-6.111111,17.222221,18.666668,7
206,0.944445,14.555555,-7.555555,12.111111,20.11111,7
211,1.055556,19.222221,-13.222222,17.11111,26.222221,7
215,1.555556,22.555555,-17.777779,19.222221,29.444445,7
163,1.055555,16.666668,-7.111111,16.555555,25.333334,7
247,2.666666,12.444445,-9.222222,9.777778,15.888889,7
216,0.888889,13.666667,-11,13.666667,19.11111,7
223,1.777778,11.555555,-6.222222,15.777778,20,7
177,1.111111,15.444445,-11.111111,13.555555,20.777779,7
187,1.222222,9.666667,-6.888889,12.777778,15.888889,7
