@relation segment

@attribute Region-centroid-row numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
34,11.555555,-11,-8.666667,21,0.479958,5
150,0,0,0,0,0,5
93,10.555555,-13.111111,-12.777778,23.444445,0.559179,5
143,0,0,0,0,0,5
90,3.888889,-5.777778,-8.111111,11.222222,0.651153,5
139,2.888889,-6,-7,9.555555,0.696605,5
134,0.666667,-3.333333,-4.333334,4.666667,0.874074,5
63,3.666667,-6.222222,-7.222222,10.555555,0.653535,5
133,3.444444,-5.111111,-5.777778,9,0.630471,5
134,1.333333,-5.555555,-4.888889,6.444445,0.829233,5
114,26.222221,-18.11111,-12.777778,40.77778,0.400536,5
61,4.333334,-7.222222,-8.222222,12.222222,0.645891,5
108,20.666668,-11.111111,-9.111111,30.444445,0.365332,5
148,1,-2,-2.333333,3.222222,0.612963,5
134,5,-6.888889,-5.888889,11.222222,0.587234,5
120,18.444445,-12,-9.333333,28.666666,0.38675,5
116,18.444445,-12.222222,-10.555555,29.555555,0.395663,5
119,24.88889,-18.777779,-13.777778,40.333336,0.425713,5
135,0,-1.444444,-1.444444,1.444444,1,5
33,6.666666,-6.888889,-6.222222,13.111111,0.547103,5
131,0,0,0,0,0,5
62,3.777778,-7,-8,11.444445,0.67037,5
152,0.777778,-1.222222,-1.888889,2.444444,0.439153,5
114,24.11111,-12.555555,-9.222222,34.444447,0.331888,5
134,0.666667,-3.333333,-4.333334,4.666667,0.881481,5
89,13.444445,-12,-10.666667,24.555555,0.477489,5
138,1,-4.666666,-5,5.888889,0.826852,5
137,0.555556,-3,-3.333333,3.777778,0.917989,5
62,3.777778,-7,-8,11.444445,0.67037,5
40,1,-0.111111,-0.777778,1.555556,0.116667,5
58,6,-8.555555,-8.555555,14.555555,0.607768,5
83,13.444445,-12.555555,-10.888889,24.88889,0.481852,5
115,25.222221,-19.11111,-12.777778,40.11111,0.421493,5
107,24.777779,-13,-9,35.11111,0.332407,5
135,0.333333,-2.777778,-4.777778,4.444445,0.927778,5
65,6.333334,-8.444445,-7.777778,14.333333,0.583461,5
153,0,0,0,0,0,5
90,2.666667,-7.111111,-7.444445,10,0.797212,5
84,13.666667,-12.555555,-10.555555,24.88889,0.477222,5
82,12.444445,-11.555555,-9.222222,22.444445,0.481601,5
34,10.555555,-11.888889,-9.555555,20.88889,0.544858,5
134,0.666667,-2.555556,-3.555556,3.888889,0.833333,5
87,7.222222,-13.444445,-11.777778,19.555555,0.659329,5
144,0.444444,-0.333333,-0.666667,1,0.37037,5
136,0.888889,-4.666666,-5,5.777778,0.84709,5
152,0,0,0,0,0,5
141,0,-0.111111,-0.111111,0.111111,0.111111,5
92,11.888889,-11.222222,-10.555555,22.666666,0.53355,5
113,18.777779,-10.444445,-8.444445,27.88889,0.350082,5
147,0.222222,-0.222222,-0.222222,0.444444,0.111111,5
58,5.333334,-8.333333,-9,14.111111,0.622222,5
144,0.111111,-1,-1,1.111111,0.740741,5
153,6.222222,-9,-6.333334,13.444445,0.769577,5
105,13.111111,-7.555555,-6.222222,19.777779,0.353768,5
88,8.111112,-14.111111,-12.444445,21.11111,0.641775,5
162,39.22222,-19.333334,-12,53.666668,0.300182,6
177,42.333336,-13.333333,-21.333334,61,0.305962,6
199,47.77778,-21.222221,-21.555555,69.22222,0.317006,6
191,22.444445,-5.222222,-8.555555,30.11111,0.237113,6
177,28.555555,-12,-11.666667,40.333336,0.296365,6
190,46.555557,-18.777779,-21.11111,66.88889,0.303602,6
188,26.555555,-9.222222,-10.222222,36.444443,0.275863,6
201,46.77778,-19.777779,-20.777779,67.22222,0.308859,6
193,52.11111,-21,-24,75.111115,0.308465,6
192,48.77778,-20.222221,-24.88889,72.111115,0.324017,6
205,44.11111,-16.11111,-18.444445,61.77778,0.287573,6
199,49.444443,-19.333334,-22.666666,71,0.303497,6
176,43,-13.555555,-20.222221,61,0.294787,6
181,36.444443,-10.444445,-14.444445,49.555557,0.265619,6
197,44.11111,-17,-18.666666,62.22222,0.296328,6
176,48.88889,-19.444445,-24.11111,71.44444,0.315862,6
201,51,-17.444445,-23.11111,72.22222,0.294187,6
162,37.88889,-18.222221,-9.222222,50.666668,0.298124,6
194,52.11111,-21.11111,-20.11111,72.55556,0.286791,6
176,45.444443,-19.777779,-22.444445,67,0.32042,6
194,42.555557,-16.88889,-18.222221,60.333332,0.298369,6
192,41,-15.555555,-19.555555,59.22222,0.307473,6
162,38.22222,-17.444445,-9.777778,50.555557,0.291106,6
186,45.11111,-15.666667,-20,63.666668,0.290148,6
198,50.88889,-19.88889,-21.555555,71.888885,0.291301,6
179,31,-12.444445,-13.444445,44.11111,0.301166,6
177,29,-11.666667,-11.666667,40.666668,0.28109,6
190,52.333332,-21,-24.333334,75.55556,0.308799,6
190,43,-14.111111,-19.444445,60.666668,0.290788,6
173,38.333336,-12.111111,-15.777778,52.88889,0.266914,6
184,28,-11.222222,-10.555555,38.77778,0.28045,6
210,42.77778,-16.555555,-20.88889,62.22222,0.314278,6
196,55.444443,-22.555555,-24.222221,79.111115,0.301586,6
210,44.11111,-17.555555,-21.555555,64.333336,0.317566,6
194,53.666668,-20.333334,-23.666666,76.22222,0.295908,6
197,55.666668,-21,-22.666666,77.77778,0.285333,6
194,43.666668,-17.666666,-19.333334,62.444443,0.300667,6
160,37.555557,-20.444445,-19.11111,57.11111,0.354037,6
195,41.88889,-14.888889,-17.555555,58.555557,0.284495,6
182,29.777779,-8.888889,-14.222222,42.22222,0.293208,6
182,40.11111,-11.111111,-18.777779,56.333332,0.287646,6
188,54,-21.666666,-23,76.55556,0.295624,6
182,26.666666,-7.666666,-9.333333,35.88889,0.256078,6
191,54.333332,-23.666666,-26,79.55556,0.317523,6
188,53,-18.444445,-24.777779,75.66667,0.300242,6
188,29,-11,-13,41.333336,0.299865,6
163,37.77778,-16.333334,-8,48.555557,0.268978,6
193,39.444443,-13,-17.333334,55.333332,0.289242,6
181,48.22222,-19,-21.333334,68.77778,0.300006,6
203,51.333332,-18.11111,-21.444445,71.66667,0.287107,6
207,49.88889,-19.11111,-20.777779,70.111115,0.290668,6
180,51.555557,-20.555555,-25.555555,75.44444,0.31801,6
188,42.666668,-15.111111,-21.11111,61.77778,0.309236,6
193,54.555557,-23.777779,-24.444445,78.77778,0.310288,6
196,43.666668,-17.222221,-19.222221,62.22222,0.297963,6
159,31.88889,-16,-11.666667,45.444443,0.289218,6
190,42.444443,-14,-19.333334,60,0.292307,6
189,53.88889,-21.88889,-24.555555,77.55556,0.305404,6
178,29.444445,-12,-12.666667,41.88889,0.296963,6
180,27.333334,-8.777778,-9.111111,36.333336,0.23849,6
191,52.11111,-23.444445,-24.444445,76.22222,0.320865,6
190,40.88889,-14.666667,-18,57.77778,0.292226,6
185,51.77778,-20.777779,-22.11111,73.44444,0.29644,6
189,22.88889,-9,-10.666667,33,0.271473,6
202,53.88889,-19.88889,-23.222221,76,0.293527,6
185,49,-19.11111,-21.777779,69.88889,0.302283,6
186,46.22222,-15.666667,-21.666666,65.88889,0.298302,6
197,55.666668,-21,-22.666666,77.77778,0.285333,6
177,43.77778,-14.222222,-21.88889,63.11111,0.306215,6
182,47.22222,-16.444445,-23.11111,68.111115,0.306722,6
189,27.666666,-11.333333,-13.333333,40.333336,0.315363,6
184,48.555557,-15.111111,-23.11111,69,0.2956,6
201,51.444443,-20.333334,-23.666666,74,0.306609,6
185,43.88889,-14.333333,-19,61.333332,0.285554,6
171,39.555557,-14.777778,-19.11111,57.22222,0.307943,6
193,52.77778,-18.777779,-23.777779,74.888885,0.295304,6
175,50,-21.222221,-23.555555,72.77778,0.312834,6
162,40.11111,-19.88889,-11.888889,54.666668,0.301508,6
186,41.666668,-14,-20.333334,59.88889,0.304522,6
196,54.11111,-19.777779,-22.444445,75.66667,0.287526,6
183,47.88889,-18.222221,-23.555555,69.66667,0.312366,6
200,46.88889,-21.333334,-20,67.333336,0.313032,6
188,26.666666,-9.666667,-12.333333,38.11111,0.301747,6
161,38.555557,-16.444445,-11.444445,51.77778,0.27504,6
190,51,-19,-19,70,0.279561,6
180,53.77778,-21.555555,-24.88889,77.55556,0.306906,6
196,47,-18,-19,65.66667,0.293586,6
184,42.22222,-13.111111,-18.11111,58.666668,0.278195,6
197,47.666668,-19,-23.333334,69.55556,0.314739,6
189,43,-13.666667,-20,60.88889,0.29381,6
161,37.333336,-16.444445,-12.444445,51.22222,0.294706,6
195,53.555557,-19.88889,-24.555555,76.55556,0.300235,6
188,48.555557,-18.333334,-21.666666,69.111115,0.296294,6
189,26.555555,-8.666667,-10.333333,36.333336,0.265248,6
186,47.88889,-17.555555,-21.222221,67.88889,0.296251,6
187,47.333332,-17.333334,-22.333334,68,0.304126,6
162,38.77778,-17.222221,-10.222222,51.333332,0.285523,6
196,44.77778,-17.444445,-19.11111,63.333332,0.297689,6
189,51.444443,-21.222221,-20.88889,72.44444,0.295523,6
187,42.88889,-14.444445,-19.777779,60.88889,0.297341,6
182,50.666668,-18.222221,-24.88889,73.333336,0.308825,6
200,40.444443,-14.333333,-17,56.555557,0.286663,6
190,28.444445,-10.888889,-13.555555,41.11111,0.305705,6
198,52.22222,-20,-22.666666,74,0.296314,6
198,50.77778,-19.333334,-22.666666,72.333336,0.299654,6
161,36.333336,-15.333333,-12.333333,49.666668,0.298056,6
177,41.666668,-12.555555,-20.222221,59.333332,0.297431,6
196,41.22222,-15.222222,-17.88889,58.22222,0.292469,6
185,46.88889,-17,-22,67.22222,0.302539,6
172,37.77778,-13,-13.666667,51.22222,0.265454,6
194,52.444443,-18.222221,-19.555555,71.55556,0.273444,6
190,45.11111,-18.555555,-17.88889,63.22222,0.298958,6
188,43.77778,-14.888889,-19.88889,62,0.293991,6
195,41.77778,-15.666667,-17.666666,58.77778,0.288788,6
172,37.77778,-12.111111,-12.777778,50.333332,0.249836,6
161,38.22222,-18.11111,-10.777778,51.444443,0.302983,6
202,50.22222,-21.333334,-21.333334,71.55556,0.302514,6
187,48.88889,-18.777779,-21.777779,69.66667,0.299951,6
201,36.11111,-13.555555,-12.555555,49,0.275368,6
186,30.333334,-11.555555,-13.888889,43.444443,0.303377,6
194,43.11111,-15.888889,-19.88889,61.666668,0.300853,6
191,53.555557,-22.777779,-25.444445,78.111115,0.314683,6
163,37.444443,-16.333334,-7.666666,48.11111,0.263846,6
197,43,-16.11111,-19.777779,61.555557,0.302925,6
163,38.22222,-18.666666,-10.333333,51.333332,0.297547,6
162,37.444443,-18,-9,50.333332,0.307814,6
187,52.88889,-20.333334,-22.666666,74.77778,0.292692,6
180,43.666668,-15.555555,-20.222221,62.333332,0.300918,6
162,37.88889,-19,-10.333333,51.333332,0.298471,6
197,44.11111,-17,-18.666666,62.22222,0.296328,6
191,43.11111,-13.555555,-18.222221,59.77778,0.278886,6
191,51.555557,-20.555555,-24.555555,74.77778,0.313611,6
192,51.333332,-21,-24.666666,74.77778,0.312796,6
194,36.333336,-12.555555,-14.888889,50.444443,0.28056,6
188,53.444443,-21.88889,-22.88889,76,0.30013,6
201,38.77778,-14.222222,-15.555555,53.88889,0.28083,6
195,42.666668,-16.88889,-18.555555,60.666668,0.300363,6
193,42.77778,-17.333334,-19,61.22222,0.303144,6
186,42.333336,-13.222222,-21.555555,61.11111,0.307257,6
194,53.22222,-19.444445,-22.777779,74.888885,0.292382,6
186,41.666668,-14,-20.333334,59.88889,0.304522,6
182,39,-10,-18,54.333332,0.281875,6
185,28.777779,-10,-11.333333,39.666668,0.27036,6
208,48.333332,-22.222221,-21.88889,70.333336,0.320595,6
163,37.444443,-16.333334,-7.666666,48.11111,0.263846,6
186,42.555557,-14.333333,-20.666666,61.11111,0.303448,6
196,43.88889,-16.666666,-18,61.444443,0.289997,6
195,40,-16.222221,-15.222222,55.555557,0.292957,6
185,42.444443,-15.111111,-19.777779,60.666668,0.300036,6
199,48.11111,-19.666666,-22.666666,69.77778,0.312414,6
195,42,-16.11111,-17.777779,59.22222,0.291875,6
162,37,-16.88889,-9.888889,49.22222,0.289652,6
191,54.666668,-23.222221,-25.222221,79.22222,0.311587,6
196,41.444443,-16.444445,-17.444445,58.555557,0.294238,6
183,45.333332,-15.555555,-21.88889,65.111115,0.30372,6
185,43.11111,-12,-18.666666,59.555557,0.275889,6
191,51.555557,-20.555555,-24.555555,74.77778,0.313611,6
189,53.77778,-19.222221,-22.88889,75.44444,0.285515,6
189,22.88889,-9,-10.666667,33,0.271473,6
186,44.333332,-13.222222,-17.222221,60.22222,0.266195,6
209,42.555557,-17.333334,-18.666666,60.77778,0.302982,6
195,53.444443,-20.777779,-24.444445,76.66667,0.305593,6
200,49,-17.777779,-22.11111,69.66667,0.296836,6
182,50.11111,-17.555555,-24.88889,72.55556,0.3112,6
163,36.555557,-16.333334,-8.666667,48.11111,0.281536,6
200,39.444443,-13.888889,-17.555555,55.77778,0.292784,6
192,40.333336,-15.777778,-18.11111,57.666668,0.302675,6
186,41.77778,-12.666667,-19.333334,58.88889,0.290427,6
193,36.555557,-11.444445,-15.444445,50.666668,0.278387,6
185,50,-20.88889,-21.222221,71.111115,0.298025,6
182,30.444445,-10.444445,-13.444445,42.88889,0.285756,6
183,46.666668,-15.444445,-22.11111,66.55556,0.298622,6
190,43,-14.111111,-19.444445,60.666668,0.290788,6
189,51.444443,-19.444445,-25.444445,74.888885,0.312892,6
204,49.666668,-19.11111,-22.777779,71.22222,0.302671,6
178,42.333336,-15.888889,-16.88889,58.88889,0.289863,6
182,48.333332,-17.222221,-22.555555,69.111115,0.300643,6
210,44.11111,-17.555555,-21.555555,64.333336,0.317566,6
182,30.444445,-10.444445,-13.444445,42.88889,0.285756,6
200,48.666668,-20.88889,-21.88889,70.22222,0.309826,6
189,25.666666,-8.222222,-10.222222,35.22222,0.271208,6
200,52.555557,-20.777779,-25.444445,76.44444,0.312541,6
188,26.555555,-9.444445,-12.111111,37.77778,0.284148,6
176,51.88889,-20.88889,-25.222221,75.66667,0.314462,6
183,28.222221,-8.444445,-12.111111,39.11111,0.266436,6
180,27.88889,-8.333333,-10.666667,37.77778,0.252953,6
183,46.666668,-15.444445,-22.11111,66.55556,0.298622,6
207,45.444443,-18.333334,-20,64.88889,0.299285,6
161,39.666668,-18.222221,-13.222222,54.555557,0.308104,6
192,50.555557,-19,-22.666666,72,0.299308,6
194,43.11111,-15.888889,-19.88889,61.666668,0.300853,6
201,49.22222,-15,-21.666666,68.66667,0.28043,6
193,36.555557,-11.444445,-15.444445,50.666668,0.278387,6
183,37.333336,-8.888889,-17.555555,52,0.28154,6
193,36.11111,-11.222222,-15.222222,50,0.279876,6
187,51.333332,-20.11111,-24.11111,74.111115,0.307458,6
185,42.444443,-11.555555,-16.555555,57.333332,0.259189,6
180,42.555557,-13.333333,-18,59,0.278822,6
189,28.222221,-8.777778,-11.111111,38.555557,0.262981,6
193,54,-23.222221,-22.222221,76.55556,0.299579,6
161,38.11111,-16.222221,-11.555555,51.333332,0.282125,6
182,37.666668,-9.888889,-17.88889,52.88889,0.286863,6
187,41.666668,-15.111111,-20.11111,60.11111,0.306725,6
201,53.555557,-20.222221,-24.222221,76.44444,0.299213,6
196,41.444443,-16.444445,-17.444445,58.555557,0.294238,6
176,43.333332,-14.555555,-20.88889,62.11111,0.302421,6
174,49.88889,-22.222221,-23.88889,73.22222,0.320261,6
176,51.88889,-20.88889,-25.222221,75.66667,0.314462,6
183,48.555557,-17.666666,-23.333334,70,0.305472,6
185,27.88889,-9.333333,-9,37.555557,0.250444,6
186,42.555557,-13.888889,-21.222221,61.333332,0.306161,6
190,25.88889,-10.555555,-11.222222,36.88889,0.30039,6
203,46.666668,-19,-22,67.66667,0.314896,6
182,49.666668,-18.333334,-25,72.44444,0.314281,6
161,36.333336,-15.333333,-12.333333,49.666668,0.298056,6
165,33.77778,-15.111111,-6.111111,42.88889,0.273647,6
176,46.22222,-19.666666,-22.333334,67.66667,0.318137,6
190,45.77778,-17,-20.333334,65,0.297059,6
196,45.555557,-16.777779,-20.777779,65,0.29763,6
202,51,-18,-21,71,0.284515,6
161,37.88889,-18.11111,-12.444445,52.22222,0.308416,6
197,47.666668,-17.88889,-21.555555,68,0.298704,6
195,49.88889,-17.333334,-21.666666,70.111115,0.28836,6
161,37.88889,-18.11111,-12.444445,52.22222,0.308416,6
193,52.11111,-21,-24,75.111115,0.308465,6
198,42.333336,-17.777779,-19.11111,61,0.309645,6
187,51.333332,-20.11111,-24.11111,74.111115,0.307458,6
200,47.22222,-20.444445,-22.444445,69,0.317362,6
189,25.555555,-8.555555,-12.222222,36.555557,0.297413,6
182,37.88889,-9.777778,-17.11111,52.555557,0.278669,6
189,29.444445,-12,-14,42.77778,0.309884,6
185,42.444443,-15.111111,-19.777779,60.666668,0.300036,6
179,43.77778,-14.333333,-20.333334,62.11111,0.296547,6
193,54,-23.222221,-22.222221,76.55556,0.299579,6
189,28.666666,-11.333333,-12.333333,40.666668,0.297841,6
173,47.444443,-19.88889,-23.222221,69.55556,0.321085,6
195,41.77778,-15.777778,-17.777779,58.88889,0.290278,6
206,50.333332,-21.555555,-21.88889,72.111115,0.30568,6
182,46.77778,-16.88889,-22.222221,67.22222,0.30405,6
176,44,-14.333333,-20.333334,62.333332,0.294056,6
190,46.555557,-18.777779,-21.11111,66.88889,0.303602,6
192,48,-18.333334,-16.333334,65,0.272721,6
191,51.22222,-21.777779,-25.11111,75.22222,0.31901,6
201,46.77778,-19.777779,-20.777779,67.22222,0.308859,6
182,29.777779,-8.888889,-14.222222,42.22222,0.293208,6
188,52.555557,-20.333334,-23.333334,74.888885,0.299511,6
195,41.22222,-16.333334,-16,57.333332,0.290299,6
176,43.333332,-14,-22,62.666668,0.308573,6
182,35,-7.888889,-14.555555,47.333332,0.24779,6
184,28.333334,-8.777778,-10.111111,38.333336,0.250721,6
184,28.333334,-8.777778,-10.111111,38.333336,0.250721,6
174,48.22222,-20.222221,-23.88889,70.88889,0.323021,6
188,43.444443,-15.555555,-20.222221,62.11111,0.30043,6
190,45.333332,-15.222222,-21.222221,64.55556,0.297733,6
194,36.333336,-12.111111,-14.111111,49.77778,0.275415,6
179,42.88889,-12.888889,-18.88889,59.77778,0.282687,6
204,48.666668,-18.333334,-21.666666,69.22222,0.29685,6
187,50,-16.333334,-24,71.44444,0.29965,6
197,43.444443,-16.222221,-18.88889,61.444443,0.294656,6
204,50.22222,-19.333334,-23,72,0.302525,6
188,43.333332,-14.555555,-19.88889,61.444443,0.294774,6
178,51.22222,-21.555555,-25.222221,75.22222,0.318996,6
186,26.88889,-9.666667,-11.666667,37.88889,0.276726,6
189,27.666666,-8.777778,-11.111111,38,0.266302,6
181,50.666668,-20.222221,-25.222221,74.22222,0.317345,6
198,45.22222,-18.333334,-19.333334,64.22222,0.299707,6
201,36.11111,-13.555555,-12.555555,49,0.275368,6
190,26.88889,-11,-14.333333,40.11111,0.329007,6
191,42.11111,-13,-18.333334,58.666668,0.279764,6
187,50.88889,-18.333334,-23.333334,72.55556,0.298553,6
202,52.88889,-20.444445,-22.777779,74.888885,0.29788,6
203,47.77778,-17.555555,-20.222221,67.111115,0.289793,6
189,44.22222,-16,-20.666666,63.333332,0.301346,6
182,30.444445,-10.444445,-13.444445,42.88889,0.285756,6
188,26.555555,-9.222222,-10.222222,36.444443,0.275863,6
184,28,-8.222222,-9.555555,37.11111,0.232343,6
188,26.555555,-9.888889,-12.222222,38,0.290796,6
185,39.22222,-12.888889,-17.222221,55,0.28574,6
191,43.11111,-15.666667,-18.333334,60.555557,0.289582,6
205,48.666668,-18.88889,-22.222221,69.77778,0.303912,6
193,49.77778,-20.11111,-24.11111,72.55556,0.314092,6
196,41.88889,-15.333333,-17.666666,58.77778,0.289138,6
184,39.444443,-10.333333,-17.333334,54.444443,0.275818,6
200,50.88889,-19.11111,-23.11111,72.66667,0.300181,6
194,39.555557,-14.555555,-16.555555,55.444443,0.291972,6
171,40,-14.333333,-17.333334,56.333332,0.287983,6
175,29,-12,-12,41,0.286834,6
192,39.22222,-16.222221,-20.222221,58.11111,0.325608,6
189,51.444443,-21.222221,-20.88889,72.44444,0.295523,6
190,41.333336,-15.111111,-18.444445,58.666668,0.295621,6
187,41.555557,-13.222222,-20.88889,59.88889,0.305755,6
183,47.22222,-16.555555,-22.555555,67.77778,0.303121,6
160,36.77778,-20.333334,-12.333333,51.77778,0.339618,6
190,43,-14.111111,-19.444445,60.666668,0.290788,6
182,37.77778,-9.888889,-17.222221,52.555557,0.280764,6
180,43.666668,-15.555555,-20.222221,62.333332,0.300918,6
185,28.777779,-10,-11.333333,39.666668,0.27036,6
227,17.333334,-11.555555,10.111111,17.444445,0.425501,7
155,29.333334,-10,18,29.333334,0.31809,7
216,19.11111,-11,13.666667,19.11111,0.431696,7
214,10.666667,-5.444445,11.555555,10.666667,0.568162,7
226,18.333334,-9.777778,14.555555,18.333334,0.442456,7
186,21.11111,-5.111111,16.555555,21.11111,0.442661,7
240,28.555555,-12.444445,22.222221,28.555555,0.417218,7
226,21.777779,-4.111111,15.222222,21.777779,0.404749,7
199,21.555555,-13.222222,12.111111,21.555555,0.393002,7
195,20.333334,-4.777778,12.888889,20.333334,0.342307,7
240,28.11111,-8.777778,16.88889,28.11111,0.329382,7
209,16.11111,-6.222222,13.444445,16.11111,0.464325,7
237,18.777779,-7,16.666666,18.777779,0.472826,7
232,19.333334,-10.444445,13.888889,19.333334,0.423483,7
177,30.88889,-9.888889,19.11111,30.88889,0.321139,7
194,20.444445,-10.666667,11,20.444445,0.352132,7
203,15.444445,-7,17,15.444445,0.591826,7
152,29.666666,-16.11111,13.888889,29.666666,0.337989,7
198,16.333334,-7.555555,12.444445,16.333334,0.415772,7
222,17.555555,-9.666667,10.666667,17.555555,0.385727,7
163,25.333334,-7.111111,16.555555,25.333334,0.344267,7
229,14.666667,-10.444445,11.222222,14.666667,0.496142,7
169,32,-15.222222,18.11111,32,0.347783,7
158,27.88889,-17.222221,17.11111,27.88889,0.411811,7
191,18.555555,-9.222222,10.111111,18.555555,0.35037,7
164,25.555555,-14.111111,17.222221,25.555555,0.409529,7
242,17.444445,-10.444445,7.888889,17.444445,0.353161,7
176,27.777779,-9.555555,16.777779,27.777779,0.316041,7
242,30.555555,-14.555555,19.444445,30.555555,0.371695,7
220,8.333334,-2.333333,5.666666,8.333334,0.427354,7
204,26,-12.222222,19.777779,26,0.420366,7
244,17.11111,-5.777778,14.555555,17.11111,0.480149,7
211,18.666668,-9,9.666667,18.666668,0.335421,7
202,18.555555,-9.333333,10.333333,18.555555,0.35402,7
236,17.222223,-8.888889,14.111111,17.222223,0.447247,7
246,20,-10.333333,13.666667,20,0.395955,7
218,17.777779,-9.111111,12.222222,17.777779,0.401347,7
162,22.333334,-10.666667,15,22.333334,0.382522,7
189,18.777779,-7.333334,17.666666,18.777779,0.497095,7
215,16.444445,-9.555555,12.111111,16.444445,0.441049,7
211,15.888889,-5.777778,15.222222,15.888889,0.524328,7
201,24.777779,-11.666667,20.666666,24.777779,0.439718,7
184,24.88889,-12.666667,16.333334,24.88889,0.38821,7
234,8.777778,-5.222222,9.111111,8.777778,0.556614,7
176,23.333334,-10.111111,14.555555,23.333334,0.35207,7
199,17.88889,-10.222222,10.111111,17.88889,0.378473,7
222,20.11111,-9.888889,15.444445,20.11111,0.425441,7
245,7,-0.555556,1.777778,7.222222,0.191049,7
200,11.444445,-5.777778,11.222222,11.444445,0.51532,7
219,8.333334,-4.444445,8.222222,8.333334,0.561254,7
206,20.11111,-7.555555,12.111111,20.11111,0.32736,7
237,29.444445,-14,21.666666,29.444445,0.413746,7
185,17.555555,-4.222222,13.777778,17.555555,0.445418,7
177,24.555555,-11.444445,14.888889,24.555555,0.35899,7
191,11.222222,-6,11.666667,11.222222,0.53582,7
218,17.777779,-9.111111,12.222222,17.777779,0.401347,7
232,12.666667,-6.777778,11.555555,12.666667,0.491388,7
149,22.777779,-13.666667,11.333333,22.777779,0.363717,7
197,15.333333,-7.222222,7.444445,15.333333,0.322069,7
209,29,-14.555555,19.444445,29,0.390338,7
165,22.666666,-13.333333,16,22.666666,0.43082,7
223,18.444445,-3.777778,10.222222,18.444445,0.330665,7
194,26.11111,-10.888889,17.777779,26.11111,0.37213,7
203,16.88889,-7.444445,16.88889,16.88889,0.538945,7
238,21.777779,-8.333333,12,21.777779,0.315256,7
207,16.555555,-7.777778,13.222222,16.555555,0.432389,7
180,27.222221,-12,14.666667,27.222221,0.327383,7
236,22.222221,-11.111111,16.88889,22.222221,0.419597,7
235,32.555557,-14.333333,20,32.555557,0.351881,7
202,19.777779,-10.444445,13.888889,19.777779,0.409932,7
196,24.666666,-11.888889,15.111111,24.666666,0.365297,7
221,19.11111,-10.222222,15.111111,19.11111,0.446012,7
169,25,-13.444445,16.222221,25,0.396121,7
245,18.444445,-9.333333,12.666667,18.444445,0.389695,7
232,17,-6.666666,10.333333,17,0.327918,7
212,17.88889,-6.888889,16.777779,17.88889,0.498757,7
239,13.777778,-8.111111,10.222222,13.777778,0.445969,7
156,21.777779,-10.444445,14.555555,21.777779,0.384638,7
162,23.88889,-9.666667,14.666667,23.88889,0.34003,7
221,18,-5.666666,17.666666,18,0.54918,7
209,16.88889,-6.555555,13.111111,16.88889,0.407904,7
173,22.333334,-10.777778,15.555555,22.333334,0.396433,7
180,27.222221,-12,14.666667,27.222221,0.327383,7
238,17.444445,-10.777778,12.555555,17.444445,0.445509,7
190,26.88889,-12.666667,20.333334,26.88889,0.409309,7
246,8.555555,0.444444,-2.555556,10.333334,0.163351,7
216,11.111111,-5.888889,12.111111,11.111111,0.593124,7
183,26,-15.888889,18.444445,26,0.449942,7
162,29.555555,-16.333334,13.333333,29.555555,0.335127,7
180,28.222221,-15.333333,17,28.222221,0.381429,7
184,15.888889,-6.222222,12.111111,15.888889,0.405556,7
170,30.88889,-16,16.333334,30.88889,0.349112,7
173,24.777779,-8.333333,16.666666,24.777779,0.349656,7
170,19.555555,-10.888889,9.444445,19.555555,0.346719,7
198,20.777779,-10.111111,14.888889,20.777779,0.400903,7
189,16.444445,-7.666666,13.333333,16.444445,0.439443,7
245,7,-0.555556,1.777778,7.222222,0.191049,7
187,15.888889,-6.888889,12.777778,15.888889,0.428363,7
236,18.444445,-8.888889,7.111111,18.555555,0.292729,7
193,19.11111,-8.333333,14,19.11111,0.388863,7
251,22.777779,2.333333,6.333334,22.777779,0.231417,7
175,28.666666,-8.666667,14.666667,28.666666,0.284954,7
157,23.88889,-13.333333,16.666666,23.88889,0.418184,7
183,23.222221,-11.888889,15.111111,23.222221,0.389882,7
208,25.333334,-9.333333,20.333334,25.333334,0.440895,7
235,15.777778,-10,14.666667,15.777778,0.520399,7
184,18.11111,-6.555555,13.444445,18.11111,0.387663,7
237,11.777778,-4.333334,11.333333,11.777778,0.522999,7
197,9.888889,-5.666666,11.666667,9.888889,0.617059,7
172,35.666668,-16.666666,16.666666,35.666668,0.312295,7
181,16.222223,-8,13.666667,16.222223,0.445979,7
250,13.777778,-8,13.666667,13.777778,0.56339,7
201,25.11111,-13.444445,17.88889,25.11111,0.416762,7
224,20.555555,-10.555555,16.11111,20.555555,0.443375,7
164,28.555555,-4.111111,16.222221,28.555555,0.330345,7
181,21.444445,-8.222222,15.444445,21.444445,0.385555,7
240,17.333334,-7.111111,15.555555,17.333334,0.470675,7
237,11.222222,-4.111111,11.222222,11.222222,0.557235,7
150,23.333334,-16.444445,13.222222,23.333334,0.424422,7
161,25,-11.777778,17.88889,25,0.395599,7
208,21.555555,-11.555555,14.111111,21.555555,0.396909,7
245,21.222221,-8.444445,14.555555,21.222221,0.384903,7
175,20.11111,-8.777778,14.222222,20.11111,0.387412,7
