@relation segment

@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
108,0.666667,13.555555,13.777778,-9.444445,0.421675,5
80,0.555555,11.888889,12.444445,-10.222222,0.489982,5
135,3.277778,20.222221,22.11111,-13,0.454232,5
82,0.611111,11.666667,12.444445,-9.222222,0.481601,5
134,3,20.333334,22.333334,-13.111111,0.457752,5
131,0,0,0,0,0,5
134,0.388889,1,0.666667,-4.333334,0.881481,5
116,0.833333,13.555555,13.777778,-9.222222,0.420839,5
180,1.499999,45.22222,43.666668,-20.222221,0.300918,6
191,3.500001,52.88889,51.555557,-24.555555,0.313611,6
192,3.388889,47.333332,48,-16.333334,0.272721,6
160,2.611111,34.11111,36.77778,-12.333333,0.339618,6
188,1.444444,26.88889,26.555555,-10.222222,0.275863,6
202,2.166666,50.22222,50.22222,-21.333334,0.302514,6
189,3.777777,51.333332,51.444443,-20.88889,0.295523,6
160,3,37.11111,37.555557,-19.11111,0.354037,6
191,3.055555,43.88889,42.11111,-18.333334,0.279764,6
189,2.277777,26.777779,25.555555,-12.222222,0.297413,6
190,2.666667,29.333334,28.444445,-13.555555,0.305705,6
190,3.055555,51,51,-19,0.279561,6
201,2.722222,47.11111,46.77778,-20.777779,0.308859,6
195,1.833334,54.666668,53.444443,-24.444445,0.305593,6
182,2.499999,31.555555,29.777779,-14.222222,0.293208,6
182,2.555555,49.555557,47.555557,-22.555555,0.301601,6
188,3.666667,53.77778,53.444443,-22.88889,0.30013,6
186,2.555555,45.11111,42.333336,-21.555555,0.307257,6
194,1.611111,37.11111,36.333336,-14.888889,0.28056,6
188,2,54.444443,54,-23,0.295624,6
193,2.388889,54.444443,52.77778,-23.777779,0.295304,6
162,2.111111,35,37.88889,-10.333333,0.298471,6
161,1.388889,36,37.88889,-12.444445,0.308416,6
163,2.055556,34.555557,37.444443,-7.666666,0.263846,6
185,2.277779,43.88889,41.333336,-19.444445,0.289144,6
176,2.111112,53.333332,51.88889,-25.222221,0.314462,6
185,1.944445,48.555557,46.88889,-22,0.302539,6
190,3.111111,46.88889,45.77778,-20.333334,0.297059,6
193,3.166666,51.11111,49.77778,-24.11111,0.314092,6
194,2.666666,44.22222,43.666668,-19.333334,0.300667,6
180,1.777778,27.444445,27.333334,-9.111111,0.23849,6
182,3.111113,37.22222,35,-14.555555,0.24779,6
194,1.444445,43,42.555557,-18.222221,0.298369,6
204,2.000001,49.77778,48.666668,-21.666666,0.29685,6
188,4.277778,55.11111,53,-24.777779,0.300242,6
159,2.555555,30.444445,31.88889,-11.666667,0.289218,6
181,4.277778,53.666668,52.555557,-24.222221,0.306993,6
196,1.333332,55,54.11111,-22.444445,0.287526,6
205,1.944445,44.88889,44.11111,-18.444445,0.287573,6
186,2,31.11111,30.333334,-13.888889,0.303377,6
196,1.333332,55,54.11111,-22.444445,0.287526,6
195,3.833334,51.333332,49.88889,-21.666666,0.28836,6
181,1.833333,43,40.77778,-18.333334,0.283287,6
182,2.277779,40.333336,37.88889,-17.11111,0.278669,6
184,1.666666,45.88889,43.555557,-21.11111,0.300945,6
185,2.944445,29.222221,28.777779,-11.333333,0.27036,6
188,2.000001,44.666668,42.666668,-21.11111,0.309236,6
172,4.277777,40.333336,39.333336,-16.333334,0.278044,6
182,2.500001,27.222221,26.666666,-9.333333,0.256078,6
186,2.333333,49.11111,47.88889,-21.222221,0.296251,6
177,1.277779,46.333332,43.77778,-21.88889,0.306215,6
185,1.833332,27.777779,27.88889,-9,0.250444,6
190,5.500001,47.333332,46.555557,-21.11111,0.303602,6
185,3.055555,50.11111,50,-21.222221,0.298025,6
173,2.166667,49.88889,48.88889,-23.666666,0.318366,6
182,2.222222,50.11111,48.333332,-22.555555,0.300643,6
194,3.722221,51.77778,52.11111,-20.11111,0.286791,6
184,1.833333,27.777779,28,-10.555555,0.28045,6
210,2.166667,45.444443,44.11111,-21.555555,0.317566,6
190,2.333333,44.88889,44.11111,-19,0.292125,6
161,3.722222,35.333336,36.333336,-12.333333,0.298056,6
183,1.888888,47.444443,45.333332,-21.88889,0.30372,6
193,2.666665,43.333332,42.77778,-19,0.303144,6
201,2.111112,54.88889,53.555557,-24.222221,0.299213,6
193,3.222222,53.11111,52.11111,-24,0.308465,6
201,0.722223,52.88889,51,-23.11111,0.294187,6
191,3.222222,55.333332,54.666668,-25.222221,0.311587,6
178,0.833333,52.444443,51.22222,-25.222221,0.318996,6
193,1.111112,37.88889,36.555557,-15.444445,0.278387,6
186,3.611111,46.555557,45.11111,-20,0.290148,6
189,2.055556,23.444445,22.88889,-10.666667,0.271473,6
185,2.777777,49.88889,49,-21.777779,0.302283,6
197,3.888887,44.333332,43.444443,-18.88889,0.294656,6
185,2.888888,40.666668,39.22222,-17.222221,0.28574,6
190,3.777777,26.11111,25.88889,-11.222222,0.30039,6
203,4.277778,52.444443,51.333332,-21.444445,0.287107,6
163,2.611111,35.444447,38.22222,-10.333333,0.297547,6
182,1.611112,51.88889,49.666668,-25,0.314281,6
179,2.277778,31.333334,31,-13.444445,0.301166,6
194,1.222222,40.22222,39.555557,-16.555555,0.291972,6
197,1.611112,56.22222,55.666668,-22.666666,0.285333,6
177,2.833335,28.444445,28.555555,-11.666667,0.296365,6
184,0.722223,28.444445,28,-9.555555,0.232343,6
195,2.611112,42.444443,41.77778,-17.666666,0.288788,6
185,2.611112,44,42.444443,-19.777779,0.300036,6
175,1.944444,50.666668,50,-23.333334,0.312037,6
190,1.999999,42,40.88889,-18,0.292226,6
200,3.444445,49,48.666668,-21.88889,0.309826,6
192,2.499999,52.555557,51.333332,-24.666666,0.312796,6
191,1.444445,44,43.11111,-18.333334,0.289582,6
182,2.833333,52.88889,50.666668,-24.88889,0.308825,6
189,1.388888,21.11111,20.333334,-9.777778,0.233097,6
161,1.27778,38,39.666668,-13.222222,0.308104,6
190,3.777777,51.666668,51.555557,-19.666666,0.285916,6
198,2.888889,51.444443,50.88889,-21.555555,0.291301,6
176,1.611112,47.11111,46.22222,-22.333334,0.318137,6
188,1.777777,45,43.444443,-20.222221,0.30043,6
187,1.888889,52.666668,51.333332,-24.11111,0.307458,6
180,1.444444,28.666666,27.88889,-10.666667,0.252953,6
199,2.666668,50.555557,49.444443,-22.666666,0.303497,6
183,1.055555,48.88889,46.666668,-22.11111,0.298622,6
176,3.055555,50.444443,48.88889,-24.11111,0.315862,6
190,2.555555,28,26.88889,-14.333333,0.329007,6
160,1.833333,37.88889,39.22222,-17.777779,0.352126,6
184,2.222223,28.777779,28.333334,-10.111111,0.250721,6
193,3.277779,53.666668,54,-22.222221,0.299579,6
175,1.166666,29,29,-12,0.286834,6
171,1.944445,41,40,-17.333334,0.287983,6
203,3.888888,47.666668,46.666668,-22,0.314896,6
185,1.999999,52.22222,51.77778,-22.11111,0.29644,6
200,4.5,52.22222,50.88889,-23.11111,0.300181,6
186,2.333334,44.666668,42.555557,-20.666666,0.303448,6
187,3.5,52.555557,50,-24,0.29965,6
190,1.277777,44.77778,43,-19.444445,0.290788,6
174,2.000001,50.444443,49.88889,-23.88889,0.320261,6
182,3.055555,52.555557,50.11111,-24.88889,0.3112,6
198,1.722223,45.555557,45.22222,-19.333334,0.299707,6
181,2.388889,37.77778,36.444443,-14.444445,0.265619,6
161,3.722222,35.333336,36.333336,-12.333333,0.298056,6
194,1.722222,54.77778,53.666668,-23.666666,0.295908,6
193,1.999999,40.88889,39.444443,-17.333334,0.289242,6
193,1.333333,54.77778,54.555557,-24.444445,0.310288,6
190,5.500001,47.333332,46.555557,-21.11111,0.303602,6
187,1.222223,44.11111,41.555557,-20.88889,0.305755,6
174,3.111111,49.444443,48.22222,-23.88889,0.323021,6
192,2.166667,42.333336,41,-19.555555,0.307473,6
163,0.777777,35.22222,38,-8.111111,0.270056,6
189,3.777777,51.333332,51.444443,-20.88889,0.295523,6
190,1.277777,44.77778,43,-19.444445,0.290788,6
188,1.444444,26.88889,26.555555,-10.222222,0.275863,6
186,2.166667,44,41.77778,-19.333334,0.290427,6
182,2.388889,42.666668,40.11111,-18.777779,0.287646,6
206,2.833333,50.444443,50.333332,-21.88889,0.30568,6
194,1.722222,44.444443,43.11111,-19.88889,0.300853,6
186,2.166667,27.555555,26.88889,-11.666667,0.276726,6
183,2.722221,49.666668,47.88889,-23.555555,0.312366,6
189,2.277778,54.77778,53.88889,-24.555555,0.305404,6
196,1.666667,41.77778,41.444443,-17.444445,0.294238,6
195,4.166666,42.444443,41.77778,-17.777779,0.290278,6
178,2.277778,42.666668,42.333336,-16.88889,0.289863,6
177,2.166666,45,42.333336,-21.333334,0.305962,6
176,2.111112,53.333332,51.88889,-25.222221,0.314462,6
195,1.888889,42.77778,42.555557,-17.333334,0.290585,6
188,2.888889,45.444443,43.77778,-19.88889,0.293991,6
188,1.833333,27.555555,26.666666,-12.333333,0.301747,6
187,1.944444,49.88889,48.88889,-21.777779,0.299951,6
198,2.388889,53.11111,52.22222,-22.666666,0.296314,6
173,1.666665,48.555557,47.444443,-23.222221,0.321085,6
196,1.499999,42.666668,41.88889,-17.666666,0.289138,6
201,2.833333,51.444443,49.22222,-21.666666,0.28043,6
186,3.666666,43.77778,41.666668,-20.333334,0.304522,6
191,3.555556,23.555555,22.444445,-8.555555,0.237113,6
195,4.166666,42.444443,41.77778,-17.777779,0.290278,6
197,4.222223,44.666668,44.11111,-18.666666,0.296328,6
182,3.722222,49.444443,47.22222,-23.11111,0.306722,6
171,1.499999,41,39.555557,-19.11111,0.307943,6
194,2.555556,54.333332,53.22222,-22.777779,0.292382,6
177,1.333333,44.22222,41.666668,-20.222221,0.297431,6
182,1.833333,31.444445,30.444445,-13.444445,0.285756,6
184,2.222223,28.777779,28.333334,-10.111111,0.250721,6
194,2.611111,52.88889,52.444443,-19.555555,0.273444,6
186,2.944445,44.11111,41.88889,-20.777779,0.307027,6
189,1.388889,27.11111,26.555555,-10.333333,0.265248,6
207,2.61111,46,45.444443,-20,0.299285,6
185,2.222221,44.11111,42.444443,-16.555555,0.259189,6
163,1.444444,33.77778,36.555557,-8.222222,0.284813,6
187,2.611112,44.666668,42.88889,-19.777779,0.297341,6
163,2.055556,34.555557,37.444443,-7.666666,0.263846,6
161,2.777777,36.555557,38.11111,-11.555555,0.282125,6
182,1.833333,31.444445,30.444445,-13.444445,0.285756,6
161,2.111111,36,37.333336,-12.444445,0.294706,6
162,2.611111,34.88889,37.88889,-9.222222,0.298124,6
199,3.222223,49.11111,48.11111,-22.666666,0.312414,6
185,1.333335,45.444443,43.88889,-19,0.285554,6
162,1.611112,37.444443,40.11111,-11.888889,0.301508,6
188,2.055556,53.555557,52.555557,-23.333334,0.299511,6
194,3.222222,53.444443,52.77778,-24,0.309253,6
186,2.833334,31.222221,30.777779,-13.555555,0.302286,6
176,2.111113,46,43.333332,-22,0.308573,6
188,2.444445,29.666666,29,-13,0.299865,6
195,0.833333,41.11111,41.22222,-16,0.290299,6
193,2.555556,37.444443,36.11111,-15.222222,0.279876,6
187,2.055556,53.666668,52.88889,-22.666666,0.292692,6
189,2.555554,29,28.222221,-11.111111,0.262981,6
196,1.666667,41.77778,41.444443,-17.444445,0.294238,6
205,2.222223,49.77778,48.666668,-22.222221,0.303912,6
186,3.666666,43.77778,41.666668,-20.333334,0.304522,6
176,2.333333,46,44,-20.333334,0.294056,6
163,3.111111,34,36.555557,-8.666667,0.281536,6
185,1.555555,45.333332,43.11111,-18.666666,0.275889,6
176,1.944445,45.444443,43.333332,-20.88889,0.302421,6
196,2.666666,47.333332,47,-19,0.293586,6
178,1.222222,29.666666,29.444445,-12.666667,0.296963,6
187,2.944445,43.333332,41.666668,-20.11111,0.306725,6
187,1.777777,49,47.333332,-22.333334,0.304126,6
195,2.722223,55.11111,53.555557,-24.555555,0.300235,6
183,1.055555,48.88889,46.666668,-22.11111,0.298622,6
189,2.499999,51.77778,50.77778,-23.555555,0.307985,6
189,1.499999,28.333334,27.666666,-13.333333,0.315363,6
175,3.777779,50.77778,50,-23.555555,0.312834,6
180,1.499999,45.22222,43.666668,-20.222221,0.300918,6
180,1.944445,44.11111,42.555557,-18,0.278822,6
183,1,40.22222,37.333336,-17.555555,0.28154,6
201,2.722222,47.11111,46.77778,-20.777779,0.308859,6
193,6.611113,46.555557,45.666668,-18.222221,0.275266,6
196,2.38889,44.333332,43.666668,-19.222221,0.297963,6
185,2.611112,44,42.444443,-19.777779,0.300036,6
196,2.611111,42.11111,41.22222,-17.88889,0.292469,6
188,1.833332,45.11111,43.333332,-19.88889,0.294774,6
188,1.722223,27.333334,26.555555,-12.222222,0.290796,6
198,2.833333,42.77778,42.333336,-19.11111,0.309645,6
182,1.111111,40.333336,37.666668,-17.88889,0.286863,6
189,1.944444,28.444445,27.666666,-11.111111,0.266302,6
200,2.555555,40.666668,39.444443,-17.555555,0.292784,6
159,3.555555,31.333334,32.333336,-12.888889,0.294845,6
183,0.777778,49.22222,47.22222,-22.555555,0.303121,6
161,2.111111,36,37.333336,-12.444445,0.294706,6
201,4.611111,35.77778,36.11111,-12.555555,0.275368,6
197,2.722223,48.88889,47.666668,-21.555555,0.298704,6
187,1.888889,52.666668,51.333332,-24.11111,0.307458,6
163,1.499999,35,37.77778,-8,0.268978,6
162,1.500001,36.77778,39.22222,-12,0.300182,6
196,1.444445,40.444443,40.666668,-16.222221,0.294045,6
176,2.888889,45.22222,43,-20.222221,0.294787,6
204,2.555555,51.444443,50.22222,-23,0.302525,6
203,0.944445,48.666668,47.77778,-20.222221,0.289793,6
189,1.722223,30.11111,29.444445,-14,0.309884,6
162,3.111109,35.666668,38.22222,-9.777778,0.291106,6
159,3.555555,31.333334,32.333336,-12.888889,0.294845,6
191,3.166668,55.11111,54.333332,-26,0.317523,6
184,4.666666,43.88889,42.22222,-18.11111,0.278195,6
197,4.222223,44.666668,44.11111,-18.666666,0.296328,6
197,1.444444,44.22222,43,-19.777779,0.302925,6
188,1.666667,27.444445,26.555555,-12.111111,0.284148,6
185,2.944445,29.222221,28.777779,-11.333333,0.27036,6
176,1.611112,47.11111,46.22222,-22.333334,0.318137,6
162,2.666665,36.444443,38.77778,-10.222222,0.285523,6
179,1.833333,44.88889,42.88889,-18.88889,0.282687,6
194,1.722222,44.444443,43.11111,-19.88889,0.300853,6
200,2.888887,47.88889,47.22222,-22.444445,0.317362,6
197,1.611112,56.22222,55.666668,-22.666666,0.285333,6
193,3.222222,53.11111,52.11111,-24,0.308465,6
189,2.277778,45.77778,44.22222,-20.666666,0.301346,6
161,2.555556,35.77778,38.22222,-10.777778,0.302983,6
191,1.388889,54.77778,53.555557,-24.333334,0.302994,6
195,4.222223,39.666668,40,-15.222222,0.292957,6
176,1.888889,46.333332,45.444443,-22.444445,0.32042,6
183,1.111111,29.444445,28.222221,-12.111111,0.266436,6
200,2.777779,50.444443,49,-22.11111,0.296836,6
180,3.555556,53.22222,51.555557,-25.555555,0.31801,6
182,2.499999,31.555555,29.777779,-14.222222,0.293208,6
188,2.999999,49.666668,48.555557,-21.666666,0.296294,6
172,1.333334,38,37.77778,-13.666667,0.265454,6
198,5.055554,51.88889,50.77778,-22.666666,0.299654,6
196,3.499999,56,55.444443,-24.222221,0.301586,6
191,1.000001,44.666668,43.11111,-18.222221,0.278886,6
189,1.555555,53.444443,51.444443,-25.444445,0.312892,6
179,2,45.77778,43.77778,-20.333334,0.296547,6
189,2.055555,55,53.77778,-22.88889,0.285515,6
207,2.722222,50.444443,49.88889,-20.777779,0.290668,6
196,3.666666,46.88889,45.555557,-20.777779,0.29763,6
160,2.111111,36.444443,36.666668,-18.444445,0.347142,6
204,2.000001,50.88889,49.666668,-22.777779,0.302671,6
192,4,51.77778,50.555557,-22.666666,0.299308,6
200,4.722221,50.666668,49.11111,-22.666666,0.300817,6
200,1.388888,41.333336,40.444443,-17,0.286663,6
201,2.111111,52.555557,51.444443,-23.666666,0.306609,6
165,2.388889,30.777779,33.77778,-6.111111,0.273647,6
184,2.222222,41.77778,39.444443,-17.333334,0.275818,6
191,3.722222,54.444443,53.555557,-25.444445,0.314683,6
190,2.888889,42.444443,41.333336,-18.444445,0.295621,6
186,2.722222,45.666668,44.333332,-17.222221,0.266195,6
202,3.388889,52,51,-21,0.284515,6
195,2.944444,42.555557,42,-17.777779,0.291875,6
201,2.999999,39.22222,38.77778,-15.555555,0.28083,6
192,2.388888,40.555557,39.22222,-20.222221,0.325608,6
182,2.555555,48.555557,46.77778,-22.222221,0.30405,6
192,6.055556,50.333332,48.77778,-24.88889,0.324017,6
195,1.888889,43.22222,42.666668,-18.555555,0.300363,6
180,1.944445,44.11111,42.555557,-18,0.278822,6
210,2.166667,45.444443,44.11111,-21.555555,0.317566,6
200,3.166667,46.444443,46.88889,-20,0.313032,6
190,1.944445,44.22222,42.444443,-19.333334,0.292307,6
187,2.666667,52.555557,50.88889,-23.333334,0.298553,6
191,3.166667,52.444443,52.11111,-24.444445,0.320865,6
190,0.944445,47.333332,45.333332,-21.222221,0.297733,6
200,2.277777,54.11111,52.555557,-25.444445,0.312541,6
161,1.388889,36,37.88889,-12.444445,0.308416,6
173,1.722222,39.555557,38.333336,-15.777778,0.266914,6
190,3.055556,44.88889,45.11111,-17.88889,0.298958,6
209,2.611112,43,42.555557,-18.666666,0.302982,6
189,1.111111,45.11111,43,-20,0.29381,6
180,4.055556,54.88889,53.77778,-24.88889,0.306906,6
189,1,29,28.666666,-12.333333,0.297841,6
192,3.388889,53.444443,52.555557,-24.777779,0.31261,6
197,2.722223,49.11111,47.666668,-23.333334,0.314739,6
193,3.277779,53.666668,54,-22.222221,0.299579,6
229,2.444444,7.444445,14.666667,11.222222,0.496142,7
181,0.5,9,16.222223,13.666667,0.445979,7
242,1.611111,11.333333,17.444445,7.888889,0.353161,7
223,2.5,4.888889,10.444445,11.333333,0.59315,7
176,0.388889,10.111111,17.11111,12.333333,0.407734,7
244,3.388889,10.333334,17.11111,14.555555,0.480149,7
240,1.055556,10.888889,18.555555,13.222222,0.421621,7
177,0.944445,15.777778,24.555555,14.888889,0.35899,7
194,1.777778,13.222222,20.444445,11,0.352132,7
183,0.777778,14,23,14.666667,0.392364,7
209,1.333333,17.666668,29,19.444445,0.390338,7
250,2.277778,6.555555,13.777778,13.666667,0.56339,7
235,1.611111,11.777778,19.222221,10.777778,0.388096,7
238,1.166667,7.444445,12.444445,11.777778,0.54054,7
156,2.166667,13.444445,24,17.222221,0.440577,7
195,1.222222,11.666667,20.11111,16.11111,0.434488,7
175,2.166667,20.88889,28.666666,14.666667,0.284954,7
185,0.5,11.555555,17.555555,13.777778,0.445418,7
156,0.388889,17.222223,29.555555,15.888889,0.417328,7
232,2.500001,11.222222,19.333334,13.888889,0.423483,7
215,3.111111,14.444445,21.444445,12.777778,0.341766,7
232,1.833333,6.555555,12.666667,11.555555,0.491388,7
240,2.444444,17,28.555555,22.222221,0.417218,7
198,1.777778,12.111111,19.777779,15.666667,0.411573,7
202,1.611111,11.666667,19.777779,13.888889,0.409932,7
152,0.722222,19.666668,29.666666,13.888889,0.337989,7
196,1.222222,14.111111,20.444445,15.333333,0.44058,7
183,1.5,12.666667,21,16.88889,0.420244,7
235,1.388889,6.777778,12.777778,10.777778,0.482192,7
211,1.055556,16.11111,26.222221,17.11111,0.385282,7
248,3.333334,15.555555,26.444445,20.666666,0.422151,7
162,1.166667,19.666668,29.555555,13.333333,0.335127,7
174,1.888889,15.111111,24.333334,15.777778,0.381867,7
182,0.888889,14.555555,23,18.666666,0.444358,7
223,1.5,13.777778,18.444445,10.222222,0.330665,7
237,0.944444,4.222222,8.888889,9.333333,0.553812,7
185,1.666667,14.888889,24.666666,16.222221,0.396458,7
210,1.5,9.444445,17.444445,13.444445,0.460437,7
241,2.055556,10.888889,18.11111,11.333333,0.399901,7
218,1.166667,10.666667,17.777779,12.222222,0.401347,7
212,1,10,17.88889,16.777779,0.498757,7
221,1.388889,10.666667,19.11111,15.111111,0.446012,7
233,1.444444,8.888889,17,13.222222,0.478222,7
186,1.166667,13.888889,21.11111,16.555555,0.442661,7
194,2.166667,15,25.333334,20.333334,0.422491,7
211,2.666667,12.444445,18.666668,9.666667,0.335421,7
169,1.111111,13.444445,19.88889,8.333333,0.324965,7
236,1.777778,9.555555,17.222223,14.111111,0.447247,7
229,2.111111,11.222222,18.777779,15.222222,0.439852,7
208,2.5,12.666667,21.11111,15.111111,0.40213,7
210,1.611111,13.777778,22.666666,15.555555,0.403938,7
211,1.888888,14.444445,23.11111,15.444445,0.375552,7
216,0.888889,10.888889,19.11111,13.666667,0.431696,7
157,1.055556,13.888889,23.88889,16.666666,0.418184,7
244,2.944444,9.666667,11.666667,3.888889,0.226482,7
197,2.166667,10.444445,15.333333,7.444445,0.322069,7
162,0.944445,15.777778,23.88889,14.666667,0.34003,7
211,1.666667,13.777778,20.666668,12.888889,0.333856,7
218,1.166667,10.666667,17.777779,12.222222,0.401347,7
187,1.111111,11.666667,19.222221,16.444445,0.463329,7
180,1.555556,18.11111,27.555555,18.88889,0.358862,7
238,1.666667,6.333334,13.888889,14.888889,0.597015,7
235,2.833333,12,18.222221,9.444445,0.347481,7
247,2.666666,9.555555,15.888889,9.777778,0.401833,7
208,2.333333,12.111111,20,15.666667,0.429398,7
196,1.666667,15.666667,24.666666,15.111111,0.365297,7
224,3.055556,15.444445,27.555555,21.88889,0.441516,7
184,1.277778,15.222222,24.88889,16.333334,0.38821,7
169,0.833333,10.666667,18,15.555555,0.463569,7
200,0.555555,5.777778,11.444445,11.222222,0.51532,7
189,0.888889,9.444445,16.444445,13.333333,0.439443,7
191,1,5.333334,11.222222,11.666667,0.53582,7
244,1.111111,9.555555,17.222223,13.222222,0.446035,7
222,1.5,10.777778,17.555555,10.666667,0.385727,7
237,1.666667,4.222222,8.777778,8.777778,0.541266,7
246,2.833333,14.222222,22.88889,16.11111,0.391548,7
237,2.444444,17.555555,29.444445,21.666666,0.413746,7
156,0.5,17.333334,28.333334,13.888889,0.389034,7
215,1.555556,17.11111,29.444445,19.222221,0.420767,7
246,3.166667,21.11111,34.11111,24.666666,0.388973,7
177,1.166667,21.222221,30.88889,19.11111,0.321139,7
180,1.222222,18.333334,27.222221,14.666667,0.327383,7
249,2,10.777778,18.11111,10.111111,0.406212,7
220,1.166667,5.333334,9.555555,8.777778,0.5039,7
175,1.166667,12.444445,20.11111,14.222222,0.387412,7
212,2,6,11.333333,9.888889,0.513395,7
184,1.611111,11.444445,18.11111,13.444445,0.387663,7
225,1.5,14.444445,21.333334,15.444445,0.401151,7
187,1.444445,13.222222,19.666668,13.333333,0.355526,7
211,1.722222,11.111111,17.777779,12.111111,0.375346,7
191,1,5.333334,11.222222,11.666667,0.53582,7
164,0.5,11.666667,14.333333,2,0.29915,7
237,1.333333,6.111111,11.222222,11.222222,0.557235,7
201,1.444444,6.222222,11.555555,11.333333,0.543201,7
249,2.444444,7.555555,15.888889,16.11111,0.533307,7
196,1.388889,12.444445,19.555555,11.555555,0.365232,7
249,1.611111,19.777779,27.555555,14.111111,0.28661,7
249,3.5,14.666667,23.666666,17,0.398397,7
204,2.388889,15.333333,26,19.777779,0.420366,7
173,1.166667,16.444445,24.777779,16.666666,0.349656,7
167,1.611111,16.777779,24.666666,16.88889,0.365503,7
248,2.055555,23.222221,32.333336,16.333334,0.291675,7
199,1.277778,11.111111,17.88889,10.111111,0.378473,7
202,1.5,12,18.555555,10.333333,0.35402,7
195,2.055556,6.333334,12.333333,11.444445,0.501683,7
163,1.055555,17.444445,25.333334,16.555555,0.344267,7
201,0.611111,8.666667,16.333334,17,0.570851,7
203,0.666667,7.444445,15.444445,17,0.591826,7
210,1.555556,9.333334,17.333334,16.444445,0.48874,7
193,1.055556,11.666667,19.11111,14,0.388863,7
220,0.944445,11.555555,19.222221,13.777778,0.416705,7
197,0.333333,4.111111,9.888889,11.666667,0.617059,7
164,0.388889,15.111111,25.555555,17.222221,0.409529,7
169,1.055555,15.111111,25,16.222221,0.396121,7
226,1.555555,10.111111,17.555555,17,0.54833,7
179,0.666667,9.777778,16.222223,13.222222,0.419762,7
233,1.388889,21.88889,33.444447,19.88889,0.345755,7
226,1.722222,10.222222,18.333334,14.555555,0.442456,7
239,1.944444,7.666666,13.777778,10.222222,0.445969,7
187,1.222222,9.333334,15.888889,12.777778,0.428363,7
180,0.555556,11.111111,17.777779,12.555555,0.376253,7
189,1,10.888889,18.666668,17.222221,0.508139,7
167,0.888889,12.888889,17.11111,7.555555,0.248449,7
222,2.111111,8.555555,11.777778,7.333334,0.373693,7
170,1.277778,12.777778,19.555555,9.444445,0.346719,7
235,1.944444,7.555555,15.777778,14.666667,0.520399,7
160,1.444444,17.777779,28.555555,15.888889,0.378216,7
156,0.5,17.333334,28.333334,13.888889,0.389034,7
204,1.555555,14.333333,25.555555,19.666666,0.439342,7
219,2.277778,11.444445,19.666668,14.333333,0.426012,7
164,0.944444,21.777779,28.555555,16.222221,0.330345,7
219,1.5,10.888889,17.222223,11.555555,0.371914,7
236,2.444444,13.111111,18.444445,7.111111,0.292729,7
241,1.555556,5.888889,11.888889,10.888889,0.50946,7
215,0.833333,14.222222,24.555555,19.444445,0.425213,7
169,1.166667,20.88889,32,18.11111,0.347783,7
177,0.944445,15.777778,24.555555,14.888889,0.35899,7
155,0.5,20,29.333334,18,0.31809,7
214,0.777778,5,10.666667,11.555555,0.568162,7
217,2.111111,11.444445,18.88889,13,0.39534,7
235,1.444445,21.11111,32.555557,20,0.351881,7
181,1,13.555555,21.444445,15.444445,0.385555,7
238,1.055556,9.666667,17.444445,12.555555,0.445509,7
184,0.555555,12.333333,19.333334,15.333333,0.431152,7
243,2.222222,5.111111,9.444445,8.888889,0.525437,7
218,1.777778,5.444445,12.555555,12.333333,0.569266,7
222,2.388889,11.666667,20.11111,15.444445,0.425441,7
201,1.444444,14.666667,25.11111,17.88889,0.416762,7
174,1.444445,20.666668,29,17.444445,0.32797,7
165,2.277778,12.888889,22.666666,16,0.43082,7
240,3.055555,15.222222,27.333334,20.666666,0.445808,7
178,1.388889,17,23.555555,12,0.298962,7
236,1.833333,9.444445,14.333333,9.777778,0.376554,7
206,0.944445,13.555555,20.11111,12.111111,0.32736,7
240,1.055556,10.888889,18.555555,13.222222,0.421621,7
170,0.555556,20.11111,30.88889,16.333334,0.349112,7
180,1.111111,9.666667,18.777779,14.777778,0.486883,7
247,2.5,6,12.444445,13,0.563467,7
215,3.222222,18.11111,30.666666,20.555555,0.409837,7
217,1.388889,9.777778,17,15.222222,0.486598,7
195,0.444444,14.444445,20.333334,12.888889,0.342307,7
157,0.666667,16.444445,23.88889,12.666667,0.314187,7
150,1.055555,13.444445,23.333334,13.222222,0.424422,7
223,1.777778,12.666667,20,15.777778,0.423123,7
250,2.277778,6.555555,13.777778,13.666667,0.56339,7
236,1.722222,10.777778,18.666668,14.111111,0.424235,7
226,1.555556,5.777778,11.222222,10.111111,0.526881,7
249,2.055556,12.222222,14.777778,4.222222,0.203249,7
191,1.277778,12.111111,18.555555,10.111111,0.35037,7
224,0.944445,13.222222,19.222221,13.777778,0.408965,7
176,0.777778,19,27.777779,16.777779,0.316041,7
172,1.055555,24.555555,35.666668,16.666666,0.312295,7
232,2.388889,11.333333,17,10.333333,0.327918,7
164,0.888889,9.222222,14.444445,9.333333,0.367923,7
174,0.388889,10.888889,17,10.555555,0.359296,7
220,3.055556,6.555555,11.555555,10.111111,0.486717,7
211,1.666667,10.777778,17.222223,10.777778,0.374806,7
246,2.277778,12.555555,20.444445,15.222222,0.393839,7
176,1.000001,15.111111,23.333334,14.555555,0.35207,7
239,2.5,12.222222,18.666668,10.555555,0.344304,7
