@relation segment

@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
182,3.855555,3.611111,34.925926,-10.444445,6
210,4.018937,5.722222,49.74074,-16.555555,6
195,1.206464,4.055555,61.592594,-20.777779,6
199,2.97894,5.611111,55.666668,-19.666666,6
179,2.507411,4.555556,35.48148,-12.444445,6
200,2.621847,2.5,45.296295,-13.888889,6
183,2.398302,4.666666,55.74074,-18.222221,6
178,0.547722,1.111109,59.62963,-21.555555,6
183,1.18165,3.388888,54.037037,-15.444445,6
187,1.003697,3.055555,48.51852,-13.222222,6
196,2.360949,3.555556,47.185184,-15.222222,6
186,2.115201,5.5,53.444443,-15.666667,6
191,1.306679,1.444445,61.666668,-20.666666,6
195,2.094082,2.999999,48.333332,-16.666666,6
161,0.729634,11.5,40.444443,-15.333333,6
163,13.496301,18.666666,39.444443,-16.333334,6
183,1.916788,2.333334,52.62963,-15.555555,6
184,1.520233,5.833333,48.25926,-13.111111,6
193,0.750308,3.388888,41.703705,-11.444445,6
185,1.068055,3.055555,49.333332,-12,6
183,0.651852,6.333334,32.25926,-8.444445,6
174,1.445299,1.388889,57.851852,-22.222221,6
184,2.118519,10.611111,31.703703,-8.777778,6
189,0.462963,12.388889,23.592592,-7.444445,6
162,0.596296,12.388888,44.074074,-19.88889,6
188,1.128748,1.999999,50.185184,-15.555555,6
201,2.69155,2.833333,43.962963,-14.222222,6
160,0.922221,5.944443,45.148148,-21.777779,6
180,1.481991,3.111111,48.555557,-13.333333,6
188,1.260511,1.944443,49.962963,-14.555555,6
196,0.869228,2.222222,61.592594,-19.777779,6
189,4.551854,5.888889,29.62963,-8.555555,6
199,2.647851,6.388889,54.962963,-21.222221,6
182,3.855555,3.611111,34.925926,-10.444445,6
194,1.200309,5.388889,41.296295,-12.555555,6
161,0.507408,9.222222,44.074074,-18.222221,6
175,0.522223,5.666666,33,-12,6
196,1.861898,6.888888,52.48148,-16.777779,6
177,9.633328,8.499999,32.444443,-12,6
191,1.973905,3.777778,63.074074,-23.222221,6
182,0.742868,4.166666,58,-18.333334,6
188,1.496296,5.111111,29.962963,-9.222222,6
172,0.894427,9.166667,42.333332,-13,6
193,2.465315,4.5,57.814816,-20.11111,6
184,0.544331,2.499999,56.25926,-15.111111,6
180,1.185186,9.166667,30.37037,-8.777778,6
163,0.429631,18.777777,40.703705,-16.444445,6
193,0.750308,3.388888,41.703705,-11.444445,6
196,2.149936,1.388889,53.333332,-18,6
156,0.490653,2.055556,16.925926,-10.444445,7
185,0.443053,1.444445,10.740741,-7.888889,7
236,6.829628,3.333333,16.074074,-8.888889,7
247,3.188889,2.666667,8.111111,-6.333334,7
216,0.699998,0.833333,16.555555,-10.333333,7
251,1.881686,8,20.666666,2.333333,7
166,1.096297,2.444445,16.962963,-13.888889,7
183,0.385185,2,18.11111,-12.333333,7
162,1.074968,0.944444,17.333334,-10.666667,7
158,1.054093,1.888889,22.185184,-17.222221,7
201,1.95978,2.055556,17.88889,-11.666667,7
199,0.607407,1.055556,17.518518,-13.222222,7
175,0.62361,2.833333,15.37037,-8.777778,7
175,0.62361,2.833333,15.37037,-8.777778,7
220,15.262959,3.666667,8.185185,-4.888889,7
235,1.455513,1.944445,25.88889,-14.333333,7
209,1.289559,1.388889,11.62963,-6.222222,7
215,1.784709,3.388889,17.185184,-8.222222,7
183,0.936898,2.166667,15.37037,-8.111111,7
219,3.529631,2.111111,14.888889,-10.333333,7
182,1.047042,0.722223,17.592592,-6.444445,7
244,0.640741,2.277778,10.37037,-2.111111,7
156,0.278886,2,23.703703,-19.11111,7
174,0.062963,1.722222,13.481482,-7.777778,7
229,2.059306,3.444445,14.62963,-7.888889,7
208,2.166666,2.666667,16.074074,-10.222222,7
245,2.162963,3.166667,6.407407,-0.555556,7
225,1.00554,1.611111,16.185184,-5.222222,7
240,0.862963,2.444444,14.148149,-9.777778,7
210,1.129629,1.222222,17.481482,-11.111111,7
223,1.047042,1.944444,14.740741,-6.222222,7
232,1.254621,1,12.703704,-5.111111,7
169,0.779364,1.388888,17.11111,-11,7
191,0.311111,1.5,7.333334,-6,7
211,0.490654,1.611111,20.518518,-13.222222,7
166,1.096297,2.444445,16.962963,-13.888889,7
220,0.685185,1.444445,14.62963,-9.222222,7
220,0.833333,0.888889,6.62963,-3.888889,7
236,0.255556,3.777777,16.592592,-11.111111,7
246,1.085185,1.722222,9.407408,0.444444,7
177,0.474073,0.888889,16.25926,-11.111111,7
184,0.344265,0.833333,14.222222,-5.666666,7
181,1.200001,2.666667,19.62963,-7.555555,7
157,0.421638,2.111111,19.666666,-9.666667,7
248,1.813529,3.222223,19.555555,-12,7
170,0.45542,0.944444,25.444445,-16,7
211,6.08889,1.666667,15.444445,-9,7
197,3.255195,4.555555,11.962963,-9.222222,7
204,0.958394,1.888889,19,-14,7
211,1.466667,1.666667,16.37037,-7.777778,7
211,6.08889,1.666667,15.444445,-9,7
177,0.551852,1.444444,19.592592,-11.444445,7
176,0.655462,2.722222,22.74074,-9.888889,7
197,0.691215,2.388889,12.851851,-7.222222,7
184,0.077778,0.777778,11.851851,-6.222222,7
246,1.917754,2.999999,17.518518,-9.888889,7
248,0.833333,1.666667,13.444445,-8.666667,7
227,1.186342,1.888889,12.62963,-9.555555,7
246,1.619328,2.722222,22.814816,-11.777778,7
180,0.518518,1.944444,13.851851,-12.555555,7
211,1.333333,2,13.62963,-8.555555,7
216,0.651852,2.166666,14.555555,-11,7
173,0.829631,2.111111,17.148148,-10.777778,7
223,1.069787,3.555556,15.037037,-3.777778,7
168,1.149879,0.666666,25.11111,-12.666667,7
203,1.948408,2.944444,19.518518,-12.222222,7
238,0.596297,2.666666,17.777779,-8.333333,7
201,0.918519,0.944444,7.777778,-4.666666,7
170,0.574134,1.222222,16.407408,-10.888889,7
229,1.574073,1.166666,17.74074,-10.888889,7
184,0.774074,1.333333,19.444445,-12.666667,7
221,1.485185,1.444444,14.074074,-10.222222,7
165,0.177778,2.444444,14.296296,-6.888889,7
195,1.408966,2.944445,14.740741,-9.222222,7
173,0.829631,2.111111,17.148148,-10.777778,7
204,1.69203,3.333333,19.407408,-12.222222,7
238,0.877777,1.055556,8.518518,-3.222222,7
236,2.696296,2,12.518518,-8.888889,7
179,0.222222,1.555556,11.814815,-6.111111,7
149,0.788889,1.055555,19,-13.666667,7
150,0.196296,1.722222,18.925926,-16.444445,7
237,2.535671,2.333333,14.148149,-9.111111,7
194,1.143419,2.277778,20.185184,-10.888889,7
219,2.237724,3.222222,13.222222,-8.666667,7
222,0.834443,1.166667,10.481482,-5.444445,7
240,1.951258,2.111111,21.148148,-12.444445,7
249,3.629631,2.777778,10.518518,-8.888889,7
202,1.822696,1.611111,15.111111,-9.333333,7
195,2.344418,2.833333,11.703704,-6.777778,7
217,5.096296,3.944444,14.555555,-9.333333,7
235,1.840741,1.722222,10.888889,-10,7
237,1.327766,2.722222,22.222221,-14,7
195,1.574073,2.055556,8.518518,-6.555555,7
245,0.551851,2.222222,14.222222,-9.333333,7
182,0.688531,0.777778,16.777779,-6.666666,7
246,2.094968,5.833334,25.88889,-14.333333,7
187,0.720082,1.444444,13.740741,-6.222222,7
249,2.062964,2.333334,13.37037,-3.444444,7
209,1.295291,1.388889,12.518518,-6.555555,7
196,1.244444,1.888889,19.62963,-11.888889,7
216,0.566667,0.833333,7.074074,-5.888889,7
191,0.311111,1.5,7.333334,-6,7
151,0.389682,4.444445,19,-11.333333,7
198,1.204928,1.5,14.555555,-7.333334,7
174,1.16746,1.666667,23.185184,-7.555555,7
223,5.722223,1.666667,6.666666,-5.333334,7
208,2.640738,2.499999,18.555555,-9.333333,7
238,1.135292,1.444444,13.62963,-7.555555,7
218,2.42963,1.611111,14.925926,-9.111111,7
208,2.429628,1.944444,16.851852,-11.555555,7
180,0.722649,1.166667,22.555555,-15.333333,7
243,1.851851,2,13.333333,-10.333333,7
169,0.983192,1,25.962963,-15.222222,7
248,0.64693,3.166667,15.296296,-1.555556,7
215,0.958394,4.722222,23.037037,-17.777779,7
245,1.162691,2.277778,16.37037,-8.444445,7
237,2.444445,1.777778,5.851852,-4.888889,7
220,1.12963,2.277778,6.444445,-2.333333,7
201,0.918519,0.944444,7.777778,-4.666666,7
219,3.496297,2.833333,5.592593,-4.444445,7
226,1.98513,1.111111,18,-12,7
214,0.651852,1.277778,6.814815,-5.444445,7
250,1.420746,1.444444,9.222222,-8,7
244,2.195113,3,12.259259,-5.777778,7
162,0.62361,1.444444,25.11111,-16.333334,7
167,0.928959,1.5,19.037037,-6.777778,7
236,3.840741,1.722222,13.962963,-9.555555,7
203,0.742867,1.944444,12.407408,-7.222222,7
200,0.42963,0.444444,7.703704,-5.777778,7
155,0.459468,0.833333,23.333334,-10,7
177,0.7,2.5,24.518518,-9.888889,7
237,0.240741,1,5.777778,-4.666666,7
164,0.211111,3,13.666667,-6,7
215,5.096295,1.611111,17.185184,-8.555555,7
164,0.534027,3.222223,19.814816,-14.111111,7
175,0.788811,1.166666,23.74074,-15.222222,7
165,3.974076,1.777778,17.333334,-13.333333,7
222,2.64074,1.611111,14.962963,-9.888889,7
190,1.041722,2.611111,19.88889,-11.666667,7
194,1.274074,1.888889,16.777779,-10.666667,7
217,1.06284,1.666667,11.925926,-6.444445,7
231,2.42963,2.666667,12.296296,-10.555555,7
172,1.06284,2.333334,30.11111,-16.666666,7
164,0.403687,1.277778,11.333333,-6.333334,7
180,0.562963,3,22.333334,-12,7
201,1.128748,2.444445,19.148148,-13.444445,7
185,3.722221,1.944444,18.666666,-12,7
250,1.420746,1.444444,9.222222,-8,7
181,0.632456,2.055555,16.296297,-8.222222,7
167,0.518518,2.055555,14.592592,-5.111111,7
176,0.151852,1.166667,13,-8.666667,7
173,1.069787,1.444445,19.222221,-8.333333,7
180,0.340741,1.722222,13.592592,-7.444445,7
160,0.843274,3.055555,28.037037,-20.777779,7
242,2.453268,4.666667,24.074074,-14.555555,7
239,1.451691,2.333333,10.37037,-8.111111,7
156,0.389682,1.055555,24.25926,-21.11111,7
172,0.507407,1.333333,16.074074,-11.222222,7
176,0.516398,1,18.481482,-10.111111,7
211,1.129629,1.611111,13.740741,-7.888889,7
215,0.958394,4.722222,23.037037,-17.777779,7
245,3.016621,2.166667,9.740741,-6.888889,7
189,0.779363,1.055556,12.888889,-7.333334,7
236,2.696296,2,12.518518,-8.888889,7
197,0.044444,0.611111,6,-5.666666,7
203,0.760117,1.333333,9.777778,-7,7
243,1.851851,2,13.333333,-10.333333,7
207,0.928957,0.888889,12.148149,-7.777778,7
244,0.551852,3.611111,7.740741,-3.222222,7
247,1.247219,2.222222,12.62963,-9.222222,7
169,0.774073,1.833333,19.592592,-13.444445,7
174,1.007406,2.888889,19.074074,-11.888889,7
184,0.077778,0.777778,11.851851,-6.222222,7
183,0.429629,2.277777,18.185184,-11.888889,7
223,5.722223,1.666667,6.666666,-5.333334,7
208,1.763834,2.444444,14.777778,-8,7
157,0.507408,0.777778,18.333334,-13.333333,7
201,1.295291,3.111111,21.296297,-13.888889,7
224,1.840741,0.944444,13.444445,-10.333333,7
148,0.251851,6.666666,15.962963,-11.888889,7
227,0.996296,3.166667,13.962963,-11.555555,7
245,0.922223,1.055555,16.11111,-12.666667,7
195,0.403687,0.611111,16.037037,-4.777778,7
188,0.688531,2.333333,15.740741,-7.222222,7
215,2.040334,2.5,23.814816,-17.11111,7
240,1.540803,2.277778,12.148149,-7.111111,7
191,0.507408,3.111111,15.185185,-9.222222,7
212,1.422221,1.555556,8.037037,-6.111111,7
238,0.827759,2.166667,13.259259,-10.777778,7
181,0.385186,0.888889,19.925926,-12.111111,7
199,0.788811,1.388889,15,-5,7
181,0.477778,1.277778,19.296297,-11.555555,7
193,2.225275,3.888889,16.185184,-8.555555,7
229,0.785185,2.055555,10.925926,-10.444445,7
248,1.718095,2.111111,26.88889,-11,7
187,1.632993,3.555555,18.666666,-12,7
181,1.200001,2.666667,19.62963,-7.555555,7
211,1.327765,2.166666,17.962963,-10.555555,7
233,1.31852,1.777778,11.703704,-10.111111,7
186,0.691215,1.166667,15.592592,-5.111111,7
198,0.133333,1.111111,15.814815,-10.111111,7
224,2.559658,3.055556,20.25926,-14.444445,7
203,1.646545,2.277778,11.259259,-7.444445,7
184,11.851854,4.166667,17.62963,-12.222222,7
226,1.707407,1.611111,13.481482,-9.777778,7
235,1.748015,5.277778,15.074074,-9.222222,7
180,0.874074,3.277778,21.25926,-9.444445,7
210,0.596296,1.833333,15.111111,-11.666667,7
190,0.750309,1.333333,20.11111,-12.666667,7
218,0.744444,1.166667,13.703704,-9.111111,7
208,0.418519,0.611111,16.185184,-10.222222,7
218,0.744444,1.166667,13.703704,-9.111111,7
232,1.206464,1.5,8.814815,-6.777778,7
235,1.307407,2.722222,15.62963,-11.555555,7
210,0.544331,1.5,11.851851,-7.555555,7
236,3.455556,3.055555,11.074074,-4.888889,7
196,2.018518,2.388889,15.703704,-9.777778,7
223,0.720082,1.777778,16.518518,-9.888889,7
220,15.262959,3.666667,8.185185,-4.888889,7
226,0.655461,1.611111,16.703703,-4.111111,7
183,0.936898,2.166667,15.37037,-8.111111,7
234,0.118518,1.055556,7.111111,-3.333333,7
167,0.562963,7.555555,14.074074,-7.222222,7
221,1.485185,1.444444,14.074074,-10.222222,7
240,0.862963,2.444444,14.148149,-9.777778,7
232,2.685185,2.277778,13.555555,-6.666666,7
170,0.785184,1.11111,19.555555,-13.333333,7
215,0.074074,0.5,6.925926,-5.444445,7
193,0.952579,0.888889,14.444445,-8.333333,7
201,0.327731,1.055556,10.666667,-6,7
212,0.666667,1.833333,12.296296,-6.888889,7
238,2.538591,2.333333,8.925926,-7.777778,7
194,0.781736,2.055556,18.555555,-10.666667,7
210,1.366666,1.555556,12.962963,-10.555555,7
244,1.470702,1.111111,12.814815,-9.777778,7
185,0.349603,2.388889,12.962963,-4.222222,7
234,0.3,0.888889,5.740741,-5.222222,7
199,0.518519,0.833334,17.962963,-8.222222,7
224,2.559658,3.055556,20.25926,-14.444445,7
224,1.083547,2.333334,14.62963,-4.222222,7
175,4.21111,2.722221,23.777779,-8.666667,7
156,1.277778,2,18.25926,-14.444445,7
192,1.007407,2.888889,9.962963,-3.888889,7
184,1.06284,2.666667,13.62963,-6.555555,7
224,3.707406,3.611111,15.185185,-10.555555,7
222,0.477778,1.777778,14,-9.666667,7
219,1.00554,1.722222,13.37037,-7.444445,7
233,2.146487,2.111111,14.481482,-5.777778,7
236,6.829628,3.333333,16.074074,-8.888889,7
229,1.98513,2.444445,13.703704,-7.444445,7
185,1.422222,0.944444,19.25926,-13.111111,7
237,1.143419,2.666667,13.222222,-7,7
189,0.340741,1.166667,12,-7.666666,7
233,1.148268,2.611111,12.481482,-6.444445,7
166,0.329629,0.722222,13.37037,-6.444445,7
196,1.047041,1,15.333333,-3.666667,7
241,1.128749,1.166667,8.259259,-7.111111,7
181,0.750308,3.277777,21.407408,-14.555555,7
240,1.668887,3.388889,22.481482,-8.777778,7
249,1.28889,1.5,14.740741,-11.888889,7
186,0.162962,0.777778,18.518518,-9.555555,7
216,1.327767,2.722223,15.074074,-10.888889,7
185,0.349603,2.388889,12.962963,-4.222222,7
249,2.306994,4.555555,18,-10,7
215,2.033333,2.777778,12.407408,-9.555555,7
218,3.496296,1.666666,8.444445,-9,7
222,2.607407,2.611111,9.333333,-2.333333,7
170,0.45542,0.944444,25.444445,-16,7
182,0.433332,0.611111,19.88889,-9,7
169,0.388889,1.944444,16.592592,-11.444445,7
237,0.444444,0.555555,8,-4.333334,7
152,1.143419,2.777777,25.037037,-16.11111,7
240,1.638654,2.055556,20.444445,-15.666667,7
198,0.620633,1.944445,12.185185,-7.555555,7
233,0.740741,1.166666,12.592592,-11.111111,7
172,0.298143,1.666667,19,-7.666666,7
197,7.54074,4.944445,21.25926,-11.444445,7
249,2.42594,2.666667,22.851852,-9.222222,7
177,0.551852,1.444444,19.592592,-11.444445,7
162,0.455421,1.944445,24.518518,-14.888889,7
226,1.424651,2.388889,11.888889,-5.333334,7
163,0.928958,2.5,19.814816,-7.111111,7
216,0.651852,2.166666,14.555555,-11,7
196,0.998146,1.333333,13.37037,-5.444445,7
217,0.474074,2.055556,6.296296,-3.888889,7
189,0.666667,1.222222,12.925926,-6.111111,7
199,0.443053,1.277778,14.518518,-10.222222,7
189,1.00554,1.000001,17.296297,-8.222222,7
208,1.396296,1.833333,19.25926,-11.111111,7
215,0.809664,2.555556,18.074074,-11.555555,7
233,1.540803,1.722223,26.814816,-14.777778,7
199,0.788811,1.388889,15,-5,7
232,1.455554,2.555556,14.703704,-10.444445,7
246,5.618517,2.666666,15.444445,-10.333333,7
245,2.162963,3.166667,6.407407,-0.555556,7
235,1.06284,1.055556,9.185185,-7.222222,7
242,0.829629,2.222222,11.740741,-9.222222,7
