@relation segment

@attribute Vegde-sd numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.250924,4.111111,11.444445,15.111111,-8.222222,0.680808,5
0.02963,1,2.333334,2.888889,-1.777778,0.537037,5
0,0,0,0,0,0,5
125.8667,5.888889,13.888889,15.555555,-7.111111,0.771517,5
1.730981,10.777778,21,19.666666,-8.666667,0.479958,5
4.204495,2.666667,3.333333,1.333333,-0.666667,0.068883,5
0.408248,11.888889,25.777779,27.333334,-13,0.539116,5
1.01111,24.444445,43.77778,36,-14,0.441507,5
0.278887,4.444445,12.333333,16,-8.333333,0.66626,5
0.544331,6.333334,14,15.111111,-7.222222,0.5477,5
0.809664,0.555556,1.222222,1.555556,-1.111111,0.537037,5
0.507408,1.888889,8.555555,13.111111,-6.222222,0.786175,5
0.298142,4.111111,11.444445,15,-8,0.67037,5
0.250924,4.777778,13,16.444445,-8.222222,0.648657,5
3.451851,15.555555,26.222221,20.666666,-9.333333,0.409226,5
0.02963,1,5.777778,9.666667,-5,0.84709,5
0.136083,4.555555,12,15.333333,-8.333333,0.655892,5
0.327731,1,3.555556,5.444445,-3.222222,0.838889,5
0,0,0,0,0,0,5
0.278887,0,0.333333,0.666667,-0.333333,0.222222,5
0.018519,0,0.777778,1.555556,-0.777778,0.777778,5
0.311111,0.222222,3.222222,6.111111,-3.222222,0.977778,5
3.786917,2.111111,2.888889,1.777778,-1.222222,0.115741,5
0.389681,18.222221,29.333334,21,-8.666667,0.378615,5
0.250924,4.666667,11.222222,13.888889,-8.111111,0.651153,5
2.901469,11.333333,20.333334,17.555555,-8.111111,0.43286,5
0.182574,0,0.555556,1.111111,-0.555556,0.555556,5
0.074074,1.555556,6.333334,9.666667,-5,0.772487,5
0.547722,16.333334,26.11111,19,-8.666667,0.375532,5
0.344265,25.666666,37.11111,21.88889,-9.444445,0.310286,5
1.011051,16.88889,30.444445,26.777779,-12.888889,0.448676,5
0,0,0,0,0,0,5
0.172133,0,0.222222,0.444444,-0.222222,0.222222,5
0.182574,0.888889,3.666667,6.333334,-4.333334,0.972222,5
0.691214,27.222221,39.333336,23.11111,-9.888889,0.307444,5
0.285185,16,28.777779,25.666666,-13,0.451546,5
0.02963,0,2.333334,4.666666,-2.333333,1,5
0.516398,0.111111,1.111111,2,-1,0.740741,5
0.172133,1,3.111111,5.222222,-4.111111,1,5
0.151852,1.333333,5.111111,8.111111,-4.888889,0.849735,5
0.809664,0.555556,1.222222,1.555556,-1.111111,0.537037,5
1.123816,6.777778,10.777778,9.444445,-6.888889,0.512566,5
0.365148,13.555555,23.444445,19.555555,-9.444445,0.421675,5
0,0,0,0,0,0,5
0.544331,0.333333,1.777778,3.111111,-1.888889,0.75,5
3.05808,9.777778,20.88889,21.444445,-9.555555,0.544858,5
0.172133,1,3.555556,6,-4.333334,0.972222,5
35.618523,7.777778,17.555555,18.777779,-8.222222,0.747294,5
0,0,0,0,0,0,5
2.353877,11.333333,20.88889,16.555555,-4.444445,0.466308,5
0,0,0,0,0,0,5
1.306678,13,24.555555,22.666666,-10.666667,0.477489,5
0.389682,15.888889,28.555555,24.333334,-10.666667,0.444698,5
0.490653,24.555555,36.22222,22.11111,-9.222222,0.32175,5
0.952579,12.888889,24.444445,22.88889,-11.111111,0.473045,5
0,0,0,0,0,0,5
0.490653,0.777778,1.888889,2.555556,-1.777778,0.814815,5
0.843274,1.111111,3.222222,4.333334,-2.333333,0.612963,5
0,0,0,0,0,0,5
0.250924,16.666668,29.555555,25.88889,-13.111111,0.44338,5
0.166667,1.111111,5.888889,9.666667,-5,0.826852,5
0.151852,2.111111,7.111111,10.222222,-5.444445,0.731922,5
1.307407,11.444445,25,26.444445,-12.222222,0.546207,5
1.378405,14.555555,23,17.666666,-10,0.402203,5
0,0,0,0,0,0,5
0,0,0,0,0,0,5
0.088889,1.111111,6.444445,10.444445,-4.888889,0.829233,5
0,0,0,0,0,0,5
0.240741,0.333333,1.777778,3.111111,-1.888889,0.962963,5
0.062963,0,1.111111,2.222222,-1.111111,0.888889,5
0.403687,4.666667,12.222222,15.444445,-8.222222,0.645891,5
0.136083,3.666667,10.333334,13.888889,-7.777778,0.69798,5
99.75187,13,18.666668,13,-9,0.646298,5
1.772214,16,23.333334,14.444445,-6.888889,0.314713,5
8.21111,9.666667,4.666667,-5.111111,-4.777778,0.561927,5
0.45542,24.555555,35.88889,21.444445,-8.888889,0.315484,5
13.496301,9.888889,22.88889,25.444445,-11.888889,0.577002,5
1.730981,10.777778,21,19.666666,-8.666667,0.479958,5
0.278887,4.555555,9.777778,11.333333,-7,0.620651,5
1.130388,6.111111,12.555555,13.666667,-8,0.579142,5
1.162692,24.444445,40.77778,30.88889,-12.777778,0.400536,5
13.496301,9.888889,22.88889,25.444445,-11.888889,0.577002,5
0.172133,0,0.111111,0.222222,-0.111111,0.111111,5
0.250924,13.333333,26.88889,26,-11.333333,0.50381,5
10.551853,6.666666,12.888889,12.444445,-6.222222,0.392385,5
0.074074,0.111111,2.666667,5.222222,-2.777778,1,5
1.007407,3.666667,9,10.888889,-5.777778,0.630471,5
1.577621,6.444445,13.111111,13.111111,-6.222222,0.547103,5
2.453267,10.555555,20.555555,19.11111,-8.222222,0.485044,5
0.018519,1,3.222222,4.444445,-2.222222,0.550926,5
0.459468,15.111111,28.88889,27,-12.666667,0.480246,5
0.136083,0,0.111111,0.222222,-0.111111,0.111111,5
0.45542,24.555555,35.88889,21.444445,-8.888889,0.315484,5
0,0,0,0,0,0,5
0.459468,15.222222,28.444445,26.555555,-13.444445,0.472764,5
0.02963,0,1.555556,3.111111,-1.555556,1,5
0,0,0,0,0,0,5
0.327731,4,10.555555,13.444445,-7.222222,0.653535,5
0.501849,18.11111,27.88889,18.88889,-8.444445,0.350082,5
0.620633,5.111111,12.111111,14.777778,-8.555555,0.641018,5
0.547723,16.222223,26.11111,19.444445,-9.222222,0.380292,5
0.172133,0,2.333334,4.666666,-2.333333,1,5
0.58373,5.666666,10.333334,10.333333,-6.666666,0.534151,5
3.407407,23.11111,40.11111,31.88889,-12.777778,0.421493,5
0.760117,5.888889,15.222222,18.333334,-8.666667,0.619713,5
0,0,0,0,0,0,5
0.975629,24.88889,37,23,-9.666667,0.327385,5
0.272166,6.111111,14.333333,16.222221,-7.777778,0.583461,5
0.272165,13,24.88889,23.11111,-10.555555,0.477222,5
0,0,0,0,0,0,5
0,0,0,0,0,0,5
0.018519,1,4.666667,7.666666,-4.333334,0.881481,5
0.418518,6,17,21.333334,-9.666667,0.676581,5
0.389682,19.333334,31.444445,24.11111,-11.888889,0.392149,5
0,0,0,0,0,0,5
1.481991,8.444445,17.666668,18.666666,-9.666667,0.543775,5
0.32963,0.444444,2.888889,5,-2.666667,0.933333,5
0,0,0,0,0,0,5
0.547722,16.333334,26.11111,19,-8.666667,0.375532,5
10.074077,8.222222,19.222221,21.11111,-9.222222,0.61525,5
1.490712,10.111111,22,22.666666,-9.666667,0.547232,5
0.385186,17.777779,34.88889,32.444443,-13.555555,0.48999,5
0.136083,0.111111,3.555556,7,-3.666667,1,5
1.062841,12.888889,25.777779,25.555555,-12.444445,0.499695,5
44.774082,11.666667,22.666666,21.777779,-10.555555,0.53355,5
1.06284,4.666667,10.888889,12.555555,-6.444445,0.594226,5
0.02963,2.666667,5.777778,6.555555,-3.777778,0.599735,5
0.172133,0,0.666667,1.333333,-0.666667,0.666667,5
1.574075,23.222221,40.333336,32.555557,-13.777778,0.425713,5
0.611616,0.333333,1.222222,2,-1.333333,0.527778,5
1.032795,17.555555,28.666666,21.333334,-9.333333,0.38675,5
5.737789,7.333334,14.333333,14.444445,-7.888889,0.576021,5
0,0,0,0,0,0,5
3.662964,10.666667,22.222221,22.444445,-10.222222,0.533126,5
0.490653,18.666668,31.333334,24.222221,-10.444445,0.404099,5
0.611111,5.333334,11,11.111111,-5.222222,0.5,5
0.699206,23.444445,35.11111,22,-9,0.332407,5
0.827759,0.888889,3.666667,5.555555,-2.777778,0.769444,5
0.136083,0.777778,3,5.222222,-3.777778,1,5
0,0,0,0,0,0,5
0.033333,1.777778,6.111111,9.222222,-5.444445,0.797884,5
2.562963,15.666667,29,26.555555,-13.111111,0.465278,5
0.300001,6.222222,16.666668,20.444445,-9.555555,0.627269,5
2.251853,11.777778,25.777779,27.11111,-12.222222,0.547173,5
0.272166,0.777778,3.333333,5.777778,-3.888889,0.972222,5
0.518518,2.777778,7.444445,9.666667,-5.333334,0.675265,5
18.162964,2.555556,7.666666,10.111111,-4.888889,0.815344,5
0,0,0,0,0,0,5
1.223232,8.333334,16.555555,15.888889,-7.111111,0.500944,5
0,0,0,0,0,0,5
0.272165,10.444445,23.444445,25.88889,-12.777778,0.559179,5
7.379901,7.111111,15.555555,16.777779,-8.222222,0.608437,5
1.204928,51.444443,72,42.333332,-23,0.302525,6
0.918938,46,62.333332,34.666668,-20.333334,0.294056,6
2.195113,54.77778,77.55556,46.444443,-24.555555,0.305404,6
0.936898,45.22222,62.333332,35.77778,-20.222221,0.300918,6
3.985182,35,51.11111,29.333334,-10.333333,0.298471,6
1.708367,53.666668,74.888885,43.22222,-22.777779,0.29788,6
1.857917,53.333332,75.66667,46.11111,-25.222221,0.314462,6
1.123816,53.666668,74.77778,43,-22.666666,0.292692,6
5.495115,35.77778,49,26.11111,-12.555555,0.275368,6
0.936898,45.22222,62.333332,35.77778,-20.222221,0.300918,6
1.496909,53.11111,74,42.666668,-22.666666,0.296314,6
5.540735,36.555557,51.22222,27.777779,-11.555555,0.282125,6
2.040334,37.444443,50,26.444445,-15.222222,0.279876,6
1.652159,53.666668,76.55556,45.444443,-22.222221,0.299579,6
0.688531,46,62.666668,36,-22,0.308573,6
0.910841,41.77778,54.444443,27.666666,-17.333334,0.275818,6
2.008316,42.333336,59.22222,35.11111,-19.555555,0.307473,6
2.048487,49.88889,69.66667,40.555557,-21.777779,0.299951,6
1.099999,31.555555,42.22222,23.11111,-14.222222,0.293208,6
2.82384,50.333332,72.111115,45.11111,-24.88889,0.324017,6
2.993821,44.666668,62.22222,35.666668,-18.666666,0.296328,6
1.90516,53.11111,75.111115,45,-24,0.308465,6
2.196297,34.444447,49.444443,27,-9,0.307814,6
2.12222,31.222221,43.88889,25.777779,-13.555555,0.302286,6
1.572919,45.11111,61.11111,34.77778,-21.555555,0.307257,6
3.031318,46.444443,67.333336,41.333332,-20,0.313032,6
0.462963,21.11111,29.333334,17.222221,-9.777778,0.233097,6
2.277915,42.444443,58.88889,33.555557,-17.777779,0.290278,6
0.65828,41.11111,57.333332,32.333332,-16,0.290299,6
1.951259,43,60.333332,35.11111,-18.222221,0.298369,6
0.222222,26.333334,35.22222,18.444445,-10.222222,0.271208,6
2.87407,29,38.555557,19.88889,-11.111111,0.262981,6
8.1074,30.777779,42.88889,21.222221,-6.111111,0.273647,6
1.686548,43.333332,61.22222,36.333332,-19,0.303144,6
1.445299,50.444443,73.22222,46.11111,-23.88889,0.320261,6
1.282359,45.77778,62.11111,34.666668,-20.333334,0.296547,6
13.496301,34,47.77778,25,-8.666667,0.281536,6
1.585185,28.666666,37.77778,19,-10.666667,0.252953,6
2.375804,44.333332,61.444443,34.666668,-18,0.289997,6
2.465315,51.11111,72.55556,44.22222,-24.11111,0.314092,6
5.40741,23.555555,29.88889,13.777778,-8.555555,0.237113,6
1.229272,45.444443,61.333332,33.333332,-19,0.285554,6
1.185186,27.444445,36.333336,17.88889,-9.111111,0.23849,6
1.327766,40.444443,57.11111,33.11111,-16.222221,0.294045,6
2.313409,55.11111,75.66667,43.22222,-24.777779,0.300242,6
1.424649,40.666668,55,30.11111,-17.222221,0.28574,6
0.544331,51.22222,69,38.22222,-23.11111,0.2956,6
1.481991,44.11111,59,31.333334,-18,0.278822,6
1.18165,48.88889,66.55556,37.555557,-22.11111,0.298622,6
1.185186,36.444443,55.333332,37.555557,-18.444445,0.347142,6
1.186343,53.22222,75.44444,46.11111,-25.555555,0.31801,6
1.769077,43.88889,58.22222,31.222221,-19.444445,0.289144,6
3.885185,23.444445,33,19.666666,-10.666667,0.271473,6
0.522223,29,41,24,-12,0.286834,6
1.206464,54.666668,76.66667,45.22222,-24.444445,0.305593,6
1.501851,42.666668,58.77778,33,-17.666666,0.289138,6
0.507408,38,54.555557,31.444445,-13.222222,0.308104,6
2.094082,42.77778,59.666668,34,-17.333334,0.290585,6
1.218682,52.88889,71.55556,37.77778,-19.555555,0.273444,6
1.200309,37.11111,50.444443,27.444445,-14.888889,0.28056,6
1.451853,28,40.11111,25.333334,-14.333333,0.329007,6
1.784708,54.333332,74.888885,42.22222,-22.777779,0.292382,6
1.781593,39.555557,52.88889,27.88889,-15.777778,0.266914,6
1.333334,41.77778,58.555557,33.88889,-17.444445,0.294238,6
1.652159,53.666668,76.55556,45.444443,-22.222221,0.299579,6
2.108185,54.444443,76.55556,44.666668,-23,0.295624,6
1.218681,41,56.333332,31.666666,-17.333334,0.287983,6
2.13611,42.444443,58.666668,33.555557,-18.444445,0.295621,6
2.880329,45.444443,62,34.77778,-19.88889,0.293991,6
1.798145,45,61.333332,35.11111,-21.222221,0.306161,6
2.656231,51.444443,68.66667,36.666668,-21.666666,0.28043,6
1.646544,48.555557,69.55556,43.11111,-23.222221,0.321085,6
3.040736,36,52.22222,30.555555,-12.444445,0.308416,6
1.811109,27.555555,38.11111,22,-12.333333,0.301747,6
7.54074,31.333334,46.22222,28.777779,-12.888889,0.294845,6
1.218519,27.333334,38,22.11111,-12.222222,0.290796,6
1.099999,31.555555,42.22222,23.11111,-14.222222,0.293208,6
2.33492,53.444443,76.111115,46,-24,0.309253,6
5.495115,35.77778,49,26.11111,-12.555555,0.275368,6
0.742868,51.88889,72.44444,43.333332,-25,0.314281,6
3.791314,52.444443,71.66667,39.555557,-21.444445,0.287107,6
1.730983,53.666668,75.66667,45.11111,-24.222221,0.306993,6
1.515354,52.666668,74.111115,44.22222,-24.11111,0.307458,6
2.094085,51.666668,71.111115,39,-19.666666,0.285916,6
1.586985,49.77778,69.77778,41.11111,-22.222221,0.303912,6
2.507411,31.333334,44.11111,25.88889,-13.444445,0.301166,6
5.555551,36.88889,51.666668,27.88889,-11.444445,0.27504,6
2.011082,53.77778,76,44.77778,-22.88889,0.30013,6
1.705113,40.333336,52.555557,26.88889,-17.11111,0.278669,6
10.696298,29,40.666668,23.333334,-11.666667,0.28109,6
2.115201,48.22222,65.88889,37.333332,-21.666666,0.298302,6
1.854924,49.11111,69.55556,42.333332,-23.333334,0.314739,6
2.319004,49.11111,67.88889,38.77778,-21.222221,0.296251,6
2.957101,51.333332,70.111115,39,-21.666666,0.28836,6
2.97894,49.11111,69.77778,42.333332,-22.666666,0.312414,6
2.8784,42.555557,59.22222,33.88889,-17.777779,0.291875,6
0.975629,44.22222,60,33.333332,-19.333334,0.292307,6
0.854184,44.88889,63.22222,36.444443,-17.88889,0.298958,6
2.118519,28.777779,38,18.88889,-10.111111,0.250721,6
2.594153,54.77778,76.22222,44,-23.666666,0.295908,6
0.877778,35,48.555557,24.333334,-8,0.268978,6
1.356739,53.555557,74.888885,43.666668,-23.333334,0.299511,6
1.128748,45,62.11111,35.77778,-20.222221,0.30043,6
1.481991,44.11111,59,31.333334,-18,0.278822,6
1.18165,48.88889,66.55556,37.555557,-22.11111,0.298622,6
5.05185,30.444445,45,27.666666,-11.666667,0.289218,6
1.485184,27.11111,36.333336,19,-10.333333,0.265248,6
7.662959,29.222221,39.666668,21.333334,-11.333333,0.27036,6
1.260512,56,79.111115,46.77778,-24.222221,0.301586,6
0.843274,45.88889,62.333332,35.22222,-21.11111,0.300945,6
1.323576,50.666668,72.66667,44.666668,-23.333334,0.312037,6
0.742868,53.444443,75.55556,45.333332,-24.333334,0.308799,6
1.282358,50.88889,71.22222,41.88889,-22.777779,0.302671,6
4.213295,52.555557,72.55556,42.444443,-24.88889,0.3112,6
2.091428,42.444443,58.77778,33.333332,-17.666666,0.288788,6
0.516399,40.88889,55.333332,30.333334,-17.333334,0.289242,6
1.600925,49,68,39.666668,-22.333334,0.304126,6
0.91287,38,50.333332,24.88889,-12.777778,0.249836,6
0.785186,33.77778,47.555557,24.777779,-8.222222,0.284813,6
3.855555,31.444445,42.88889,23.88889,-13.444445,0.285756,6
1.088662,45.11111,60.88889,33.666668,-20,0.29381,6
0.922221,37.88889,58.333332,39.555557,-17.777779,0.352126,6
4.018937,44.22222,62.22222,37.444443,-20.88889,0.314278,6
0.983193,51.77778,73.333336,44.11111,-23.555555,0.307985,6
1.345774,42.77778,61,36.88889,-19.11111,0.309645,6
0.750308,37.88889,50.666668,26.88889,-15.444445,0.278387,6
6.977775,29.333334,41.11111,24.444445,-13.555555,0.305705,6
0.862812,49,68.77778,40.333332,-21.333334,0.300006,6
2.125681,49,70.22222,42.77778,-21.88889,0.309826,6
2.245159,45.666668,60.22222,30.444445,-17.222221,0.266195,6
1.293861,41.666668,54.333332,28,-18,0.281875,6
2.409857,47.88889,69,42.88889,-22.444445,0.317362,6
2.167948,52.555557,71.44444,40.333332,-24,0.29965,6
3.605038,46.555557,63,33.77778,-18.222221,0.275266,6
0.583731,49.22222,67.77778,39.11111,-22.555555,0.303121,6
0.311111,29,40.666668,23.666666,-12.333333,0.297841,6
1.807405,36,51.11111,28.88889,-12.444445,0.294706,6
1.003697,44.11111,59.88889,34.11111,-20.88889,0.305755,6
1.925463,37,49.77778,26.222221,-14.111111,0.275415,6
2.573368,49.666668,69.111115,40,-21.666666,0.296294,6
0.651852,29.444445,39.11111,20.555555,-12.111111,0.266436,6
1.625036,52,71,39,-21,0.284515,6
1.06284,47.11111,67.66667,42,-22.333334,0.318137,6
2.01568,48.88889,68,39.444443,-21.555555,0.298704,6
1.16746,43.22222,60.666668,35.444443,-18.555555,0.300363,6
0.64693,40.555557,58.11111,36.444443,-20.222221,0.325608,6
3.885185,23.444445,33,19.666666,-10.666667,0.271473,6
1.14342,44.444443,61.666668,35.77778,-19.88889,0.300853,6
3.040736,36,52.22222,30.555555,-12.444445,0.308416,6
4.38896,40.333336,54.666668,29.666666,-16.333334,0.278044,6
1.849924,52.555557,72.55556,41.666668,-23.333334,0.298553,6
1.751853,30.11111,42.77778,26,-14,0.309884,6
1.878731,55,76,43.11111,-23.222221,0.293527,6
1.866865,55.11111,76.55556,44.444443,-24.555555,0.300235,6
3.855555,31.444445,42.88889,23.88889,-13.444445,0.285756,6
3.277779,27.777779,38.77778,21.777779,-10.555555,0.28045,6
1.794023,42.666668,56.333332,29.88889,-18.777779,0.287646,6
1.451692,54.444443,74.888885,42.555557,-23.777779,0.295304,6
3.151133,52.333332,74.22222,45.444443,-25.222221,0.317345,6
0.760117,44.666668,59.77778,31.777779,-18.222221,0.278886,6
1.678846,47.11111,67.22222,40.555557,-20.777779,0.308859,6
0.632455,52.22222,73.44444,42.88889,-22.11111,0.29644,6
8.240739,34.11111,51.77778,32.666668,-12.333333,0.339618,6
1.005539,41,57.22222,33.88889,-19.11111,0.307943,6
0.869228,40.22222,52,26.444445,-17.555555,0.28154,6
2.238553,42.77778,58.555557,32.444443,-17.555555,0.284495,6
0.518519,35.77778,51.444443,28.88889,-10.777778,0.302983,6
8.888896,37.11111,57.11111,39.555557,-19.11111,0.354037,6
0.250924,48.555557,67.22222,39,-22,0.302539,6
1.834847,49.88889,71.55556,44.333332,-23.666666,0.318366,6
2.88033,51.444443,71.888885,41.444443,-21.555555,0.291301,6
5.455552,27.222221,35.444447,17,-9.333333,0.256078,6
0.879815,46.333332,63.11111,36.11111,-21.88889,0.306215,6
0.879815,45.444443,62.11111,35.444443,-20.88889,0.302421,6
2.043961,43.77778,59.88889,34.333332,-20.333334,0.304522,6
1.807405,36,51.11111,28.88889,-12.444445,0.294706,6
1.451691,56.22222,77.77778,43.666668,-22.666666,0.285333,6
1.806368,44,60.666668,34.88889,-19.777779,0.300036,6
2.043961,43.77778,59.88889,34.333332,-20.333334,0.304522,6
0.547723,41.11111,57.666668,33.88889,-18.11111,0.302675,6
2.094967,52.88889,73.333336,43.11111,-24.88889,0.308825,6
2.018434,52.555557,74,44,-23.666666,0.306609,6
1.669998,45.444443,64.333336,39.11111,-21.555555,0.317566,6
7.54074,31.333334,46.22222,28.777779,-12.888889,0.294845,6
2.738614,52.88889,74.77778,45.11111,-24.555555,0.313611,6
5.762963,35.666668,50.555557,27.222221,-9.777778,0.291106,6
2.195112,44.88889,61.77778,34.555557,-18.444445,0.287573,6
1.496296,26.88889,36.444443,19.444445,-10.222222,0.275863,6
0.998145,44.77778,60.666668,33.555557,-19.444445,0.290788,6
1.885184,34.88889,50.11111,27.444445,-9.222222,0.298124,6
1.515354,52.666668,74.111115,44.22222,-24.11111,0.307458,6
2.277915,42.444443,58.88889,33.555557,-17.777779,0.290278,6
1.047041,53.444443,74.888885,44.88889,-25.444445,0.312892,6
3.855555,31.444445,42.88889,23.88889,-13.444445,0.285756,6
1.025599,40.22222,55.444443,31.11111,-16.555555,0.291972,6
1.822697,47.333332,66.88889,39.88889,-21.11111,0.303602,6
3.179215,50.444443,70.111115,39.88889,-20.777779,0.290668,6
0.750308,37.88889,50.666668,26.88889,-15.444445,0.278387,6
1.069789,45,61,34.666668,-21.333334,0.305962,6
0.488888,27.444445,37.77778,21.555555,-12.111111,0.284148,6
1.333334,44.22222,59.333332,32.77778,-20.222221,0.297431,6
2.059307,53.444443,76.44444,46.88889,-24.777779,0.31261,6
2.237722,51.333332,72.44444,42.11111,-20.88889,0.295523,6
0.834444,40.333336,52.88889,27.777779,-17.88889,0.286863,6
0.82776,47.333332,64.55556,36.444443,-21.222221,0.297733,6
1.068055,45.333332,59.555557,30.666666,-18.666666,0.275889,6
1.916788,47.444443,65.111115,37.444443,-21.88889,0.30372,6
0.64693,52.88889,72.22222,40.555557,-23.11111,0.294187,6
2.084333,52.555557,74.77778,45.666668,-24.666666,0.312796,6
2.999382,54.444443,78.111115,48.22222,-25.444445,0.314683,6
2.68052,49.444443,70.88889,44.11111,-23.88889,0.323021,6
1.822697,47.333332,66.88889,39.88889,-21.11111,0.303602,6
3.208783,37.22222,47.333332,22.444445,-14.555555,0.24779,6
2.740741,29.666666,41.333336,24,-13,0.299865,6
1.682151,50.444443,70,41,-23.333334,0.305472,6
2.738614,52.88889,74.77778,45.11111,-24.555555,0.313611,6
1.051855,29.666666,41.88889,24.666666,-12.666667,0.296963,6
1.531158,44.88889,59.77778,31.777779,-18.88889,0.282687,6
7.155551,36.444443,51.333332,27.444445,-10.222222,0.285523,6
1.659987,44.666668,61.11111,35,-20.666666,0.303448,6
2.977074,50.11111,71.111115,42.11111,-21.222221,0.298025,6
1.323576,45.77778,63.333332,36.666668,-20.666666,0.301346,6
1.857917,53.333332,75.66667,46.11111,-25.222221,0.314462,6
2.78621,44.333332,61.444443,35.11111,-18.88889,0.294656,6
1.781593,47.333332,65,34.666668,-16.333334,0.272721,6
1.242757,43,56.88889,30,-18.333334,0.283287,6
0.869228,55,75.66667,42.22222,-22.444445,0.287526,6
1.306679,46,64.88889,38.333332,-20,0.299285,6
1.511683,55,75.44444,42.11111,-22.88889,0.285515,6
0.712326,43,60.77778,36,-18.666666,0.302982,6
1.496296,26.88889,36.444443,19.444445,-10.222222,0.275863,6
1.730981,43.333332,60.11111,35.22222,-20.11111,0.306725,6
1.306679,54.77778,76.66667,45,-24.333334,0.302994,6
1.259042,50.11111,69.111115,39.77778,-22.555555,0.300643,6
2.647851,47.88889,69.22222,42.77778,-21.555555,0.317006,6
6.874074,26.11111,36.88889,21.777779,-11.222222,0.30039,6
0.998145,44.77778,60.666668,33.555557,-19.444445,0.290788,6
3.275612,50.444443,71.44444,43.555557,-24.11111,0.315862,6
0.547722,52.444443,75.22222,46.77778,-25.222221,0.318996,6
1.047043,45.333332,63.333332,36.555557,-19.11111,0.297689,6
1.144444,36.77778,53.666668,31.333334,-12,0.300182,6
1.003697,44.11111,59.88889,34.11111,-20.88889,0.305755,6
2.948949,52.333332,75.22222,46.88889,-25.11111,0.31901,6
1.032796,42,57.77778,32.666668,-18,0.292226,6
2.303781,43.88889,58.666668,31.333334,-18.333334,0.279764,6
2.576964,49.444443,68.111115,39.555557,-23.11111,0.306722,6
4.841564,48.22222,70.333336,44.11111,-21.88889,0.320595,6
1.563472,44.666668,61.77778,36.22222,-21.11111,0.309236,6
2.711429,44.11111,60.444443,34.88889,-20.777779,0.307027,6
2.16453,37.77778,49.555557,24.88889,-14.444445,0.265619,6
1.520233,43.88889,58.666668,31.222221,-18.11111,0.278195,6
1.14342,44.444443,61.666668,35.77778,-19.88889,0.300853,6
2.285186,34.555557,48,24,-7.666666,0.263846,6
0.729634,35.333336,49.666668,27.666666,-12.333333,0.298056,6
4.655558,27.777779,37,18.333334,-9,0.250444,6
1.861898,46.88889,65,37.555557,-20.777779,0.29763,6
2.180723,51.77778,72,41.666668,-22.666666,0.299308,6
2.993821,44.666668,62.22222,35.666668,-18.666666,0.296328,6
1.062842,51,70,38,-19,0.279561,6
2.984528,54.88889,77.55556,46.444443,-24.88889,0.306906,6
1.806368,44,60.666668,34.88889,-19.777779,0.300036,6
1.260511,45.11111,61.444443,34.444443,-19.88889,0.294774,6
1.734188,54.88889,76.44444,44.444443,-24.222221,0.299213,6
1.06284,47.11111,67.66667,42,-22.333334,0.318137,6
12.151846,35.444447,51.333332,29,-10.333333,0.297547,6
1.420746,44.333332,62.22222,36.444443,-19.222221,0.297963,6
2.703221,50.666668,70.22222,40.666668,-22.666666,0.300817,6
1.678846,47.11111,67.22222,40.555557,-20.777779,0.308859,6
0.429631,35.22222,48.88889,24.555555,-8.111111,0.270056,6
4.551854,26.777779,36.555557,20.777779,-12.222222,0.297413,6
2.69155,39.22222,53.88889,29.777779,-15.555555,0.28083,6
1.470702,45.22222,61,33.77778,-20.222221,0.294787,6
2.133507,54.11111,76.44444,46.22222,-25.444445,0.312541,6
1.936969,44.666668,60.88889,34.22222,-19.777779,0.297341,6
4.324349,52.22222,72.66667,42.22222,-23.11111,0.300181,6
0.779364,50.444443,69.66667,39.88889,-22.11111,0.296836,6
0.729634,35.333336,49.666668,27.666666,-12.333333,0.298056,6
1.148269,46.333332,67,42.22222,-22.444445,0.32042,6
0.620633,44,60.555557,34,-18.333334,0.289582,6
2.564718,44.88889,62.333332,35.666668,-19,0.292125,6
1.769076,42.666668,58.88889,32.77778,-16.88889,0.289863,6
1.861898,50.555557,71,42,-22.666666,0.303497,6
1.944444,27.555555,37.88889,21.333334,-11.666667,0.276726,6
1.515353,44.22222,61.555557,35.88889,-19.777779,0.302925,6
1.333334,41.77778,58.555557,33.88889,-17.444445,0.294238,6
2.786874,52.444443,76.22222,47.88889,-24.444445,0.320865,6
0.894427,38,51.22222,26.666666,-13.666667,0.265454,6
3.031317,55.11111,79.55556,49.666668,-26,0.317523,6
0.655462,40.22222,52.555557,27.11111,-17.222221,0.280764,6
2.285186,34.555557,48,24,-7.666666,0.263846,6
0.998145,44.77778,60.666668,33.555557,-19.444445,0.290788,6
1.857917,49.555557,68.111115,39.11111,-22.555555,0.301601,6
2.398302,49.666668,69.66667,41.77778,-23.555555,0.312366,6
1.307408,34.666668,49.22222,26.777779,-9.888889,0.289652,6
2.462961,28.444445,38,19.88889,-11.111111,0.266302,6
0.869228,55,75.66667,42.22222,-22.444445,0.287526,6
2.621847,40.666668,55.77778,31.444445,-17.555555,0.292784,6
1.204928,12.111111,11.777778,-8.333333,15.666667,0.411573,7
1.327766,17.555555,19.666668,-7.666666,21.666666,0.413746,7
2.535671,11.111111,13,-3.444444,12.555555,0.397985,7
1.143419,16.555555,17.88889,-6.888889,17.777779,0.37213,7
