@relation segment

@attribute Region-centroid-row numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
189,19.88889,-11.111111,38,-2.020345,6
198,36.88889,-19.11111,61,-2.070717,6
182,26.88889,-17.11111,52.555557,-1.919167,6
195,33.333332,-17.666666,58.77778,-2.051671,6
190,33.555557,-19.444445,60.666668,-1.987599,6
189,36.666668,-20.666666,63.333332,-2.008931,6
196,37.555557,-20.777779,65,-2.022599,6
182,42.444443,-24.88889,72.55556,-1.978495,6
182,43.333332,-25,72.44444,-1.99159,6
187,35.22222,-20.11111,60.11111,-1.998547,6
176,35.444443,-20.88889,62.11111,-1.97757,6
191,48.444443,-25.222221,79.22222,-2.065948,6
185,30.11111,-17.222221,55,-2.004988,6
192,41.666668,-22.666666,72,-2.034048,6
201,40.555557,-20.777779,67.22222,-2.075226,6
194,26.222221,-14.111111,49.77778,-2.045201,6
180,35.77778,-20.222221,62.333332,-2.008719,6
190,24.444445,-13.555555,41.11111,-2.020042,6
188,43.22222,-24.777779,75.66667,-1.997746,6
176,46.11111,-25.222221,75.66667,-2.030648,6
202,39,-21,71,-2.045943,6
163,25,-8.666667,48.11111,-2.425324,6
207,38.333332,-20,64.88889,-2.063353,6
204,41.88889,-22.777779,71.22222,-2.037372,6
199,42.77778,-21.555555,69.22222,-2.084754,6
165,21.222221,-6.111111,42.88889,-2.470153,6
210,39.11111,-21.555555,64.333336,-2.020895,6
183,20.555555,-12.111111,39.11111,-1.970772,6
197,35.88889,-19.777779,61.555557,-2.022274,6
194,27.444445,-14.888889,50.444443,-2.037568,6
186,34.77778,-21.555555,61.11111,-1.940813,6
196,46.77778,-24.222221,79.111115,-2.070441,6
191,47.88889,-24.444445,76.22222,-2.077651,6
179,31.777779,-18.88889,59.77778,-1.970398,6
181,40.333332,-21.333334,68.77778,-2.053189,6
189,42.11111,-22.88889,75.44444,-2.035894,6
189,23.666666,-12.333333,40.666668,-2.064273,6
193,30.333334,-17.333334,55.333332,-2.000118,6
198,42,-22.666666,72.333336,-2.035874,6
200,41.333332,-20,67.333336,-2.116733,6
182,39.11111,-22.222221,67.22222,-2.004082,6
180,31.333334,-18,59,-1.996042,6
186,21.333334,-11.666667,37.88889,-2.046307,6
198,41.444443,-21.555555,71.888885,-2.064888,6
191,34,-18.333334,60.555557,-2.040515,6
176,42.22222,-22.444445,67,-2.051636,6
182,17,-9.333333,35.88889,-2.217735,6
194,31.11111,-16.555555,55.444443,-2.046998,6
208,44.11111,-21.88889,70.333336,-2.094585,6
177,34.666668,-21.333334,61,-1.942662,6
183,41.77778,-23.555555,69.66667,-2.005196,6
189,42.11111,-20.88889,72.44444,-2.101326,6
187,39.666668,-22.333334,68,-2.009615,6
162,27.222221,-9.777778,50.555557,-2.335371,6
194,42.22222,-22.777779,74.888885,-2.033605,6
196,36.444443,-19.222221,62.22222,-2.054753,6
192,33.88889,-18.11111,57.666668,-2.047243,6
195,33.555557,-17.777779,58.88889,-2.052705,6
188,44.77778,-22.88889,76,-2.079095,6
181,24.88889,-14.444445,49.555557,-1.998368,6
172,26.666666,-13.666667,51.22222,-2.126558,6
201,40.555557,-20.777779,67.22222,-2.075226,6
185,42.88889,-22.11111,73.44444,-2.073869,6
192,45.666668,-24.666666,74.77778,-2.038177,6
186,25.444445,-13.888889,43.444443,-2.036642,6
182,23.11111,-14.222222,42.22222,-1.943038,6
162,27.444445,-9.222222,50.666668,-2.555683,6
190,39.88889,-21.11111,66.88889,-2.052546,6
202,43.11111,-23.222221,76,-2.043538,6
162,31.777779,-11.888889,54.666668,-2.386671,6
176,42,-22.333334,67.66667,-2.052258,6
191,45.11111,-24.555555,74.77778,-2.03548,6
191,13.777778,-8.555555,30.11111,-1.858264,6
187,44.22222,-24.11111,74.111115,-2.03348,6
186,37.333332,-21.666666,65.88889,-1.988249,6
200,31.333334,-17,56.555557,-2.038016,6
185,34.88889,-19.777779,60.666668,-2.006186,6
190,45.333332,-24.333334,75.55556,-2.043617,6
190,36.444443,-17.88889,63.22222,-2.11269,6
182,43.11111,-24.88889,73.333336,-1.992052,6
200,42.77778,-21.88889,70.22222,-2.080206,6
188,19.444445,-10.222222,36.444443,-2.083566,6
194,37.77778,-19.555555,71.55556,-2.081891,6
201,29.777779,-15.555555,53.88889,-2.06786,6
207,39.88889,-20.777779,70.111115,-2.062724,6
201,44,-23.666666,74,-2.042514,6
187,44.22222,-24.11111,74.111115,-2.03348,6
182,22.444445,-14.555555,47.333332,-1.868277,6
175,24,-12,41,-2.091209,6
192,36.444443,-20.222221,58.11111,-2.016578,6
190,33.555557,-18.444445,58.666668,-2.025942,6
195,44.444443,-24.555555,76.55556,-2.020938,6
191,46.88889,-25.11111,75.22222,-2.047053,6
188,35.77778,-20.222221,62.11111,-2.00738,6
189,19.88889,-11.111111,38.555557,-2.022227,6
162,26.777779,-9.888889,49.22222,-2.341198,6
196,33,-17.666666,58.77778,-2.045996,6
182,27.11111,-17.222221,52.555557,-1.917349,6
208,-4.777778,15.888889,24.555555,2.396771,7
197,-0.222222,7.444445,15.333333,2.628208,7
210,-8.888889,16.444445,17.333334,2.043726,7
163,-9.444445,16.555555,25.333334,2.001681,7
191,-5.666666,11.666667,11.222222,2.122422,7
207,-5.444445,13.222222,16.555555,2.217263,7
172,-8,15.666667,24.222221,2.083854,7
226,-4.777778,14.555555,18.333334,2.303853,7
177,-3.444444,14.888889,24.555555,2.413262,7
250,-5.666666,13.666667,13.777778,2.192935,7
191,-0.888889,10.111111,18.555555,2.545329,7
208,-11,20.333334,25.333334,2.102212,7
157,-3.333333,16.666666,23.88889,2.438615,7
196,-8.777778,14.222222,18.11111,1.956772,7
245,-6.111111,14.555555,21.222221,2.198051,7
245,-1.222222,1.777778,7.222222,1.756645,7
166,-1.888889,15.777778,22.222221,2.515826,7
244,-8.777778,14.555555,17.11111,1.987902,7
156,5.222222,13.888889,28.333334,2.864931,7
211,-2.222222,10.777778,17.222223,2.441017,7
234,-8.666667,12,11.111111,1.83826,7
182,-12,18.666666,23,1.916419,7
226,-3.888889,10.111111,11.222222,2.259398,7
210,-2.666667,14.333333,19.88889,2.461599,7
216,-2.666667,13.666667,19.11111,2.447547,7
246,-10.333333,24.666666,34.11111,2.214011,7
212,-9.888889,16.777779,17.88889,1.974495,7
245,-3.333333,16,21.444445,2.432783,7
237,-3.888889,8.777778,8.777778,2.180526,7
173,-4.777778,15.555555,22.333334,2.332739,7
185,-4.666666,16.666666,24.222221,2.361827,7
249,1.777778,10.111111,18.11111,2.743555,7
199,-9.666667,14.666667,19.88889,1.905303,7
211,-0.666667,9.666667,18.666668,2.554965,7
215,-3.444444,20.555555,30.666666,2.471757,7
182,-5.333334,14.333333,24.666666,2.271693,7
236,1.777778,7.111111,18.555555,2.7898,7
181,-3.444444,15.555555,25.11111,2.420823,7
175,0.111111,15.111111,28.777779,2.630157,7
181,-5.666666,13.666667,16.222223,2.206642,7
216,-7.666666,18,22.555555,2.209309,7
237,-7.111111,11.222222,11.222222,1.938468,7
246,-9.444445,21.222221,29.88889,2.158915,7
156,-4.111111,14.555555,21.777779,2.363581,7
173,-8.333333,16.666666,24.777779,2.099557,7
232,-11.111111,16.222221,18.11111,1.875362,7
240,-5,20.666666,27.333334,2.420791,7
240,-9.777778,22.222221,28.555555,2.175522,7
186,-0.888889,10.444445,22,2.587396,7
170,-0.333333,16.333334,30.88889,2.604013,7
189,-9.555555,17.777779,23.222221,2.060443,7
242,-2.888889,12.111111,15.777778,2.386597,7
183,-2.555556,18.444445,26,2.506807,7
172,-3.222222,14.444445,20.88889,2.417702,7
162,-5,14.666667,23.88889,2.291415,7
209,-6.555555,13.111111,16.88889,2.09922,7
225,-10.222222,15.444445,21.333334,1.891015,7
198,-4.888889,12.444445,16.333334,2.221276,7
149,2.333333,11.333333,22.777779,2.741647,7
215,-8.555555,17.11111,22.88889,2.105197,7
180,-1.666667,17,28.222221,2.541661,7
156,5.222222,13.888889,28.333334,2.864931,7
194,-0.333333,11,20.444445,2.593107,7
208,-4.888889,15.111111,21.11111,2.310932,7
198,-4.777778,14.888889,20.777779,2.32489,7
160,0.555556,15.888889,28.555555,2.642597,7
202,-3.444444,13.888889,19.777779,2.401137,7
223,-6,11.333333,10.444445,2.046588,7
169,-9.111111,15.555555,18,1.993183,7
174,-2.777778,10.555555,17,2.377854,7
237,-9.666667,16.666666,18.777779,1.990381,7
201,-6.666666,11.333333,11.555555,1.982987,7
221,-4.888889,15.111111,19.11111,2.317212,7
237,-4.666666,9.333333,8.888889,2.097231,7
199,0.111111,10.111111,17.88889,2.634176,7
206,-4.555555,12.111111,20.11111,2.252368,7
196,-3.222222,15.111111,24.666666,2.437339,7
176,-7.222222,16.777779,27.777779,2.179845,7
197,-7.222222,16.444445,17.444445,2.164262,7
223,-9.555555,15.777778,20,1.966536,7
202,-1,10.333333,18.555555,2.522748,7
229,-0.777778,11.222222,14.666667,2.557458,7
209,-7.222222,13.444445,16.11111,2.060955,7
179,-7.111111,13.222222,16.222223,2.04457,7
211,-5.111111,12.888889,20.666668,2.239034,7
247,9.555555,-7.111111,25.11111,-1.755483,7
199,1.111111,12.111111,21.555555,2.690112,7
164,-12.111111,16.222221,28.555555,1.798302,7
236,-5.222222,14.111111,17.222223,2.267197,7
238,-1.777778,12.555555,17.444445,2.508226,7
249,-7,17,23.666666,2.214996,7
222,-1,10.666667,17.555555,2.557309,7
211,-0.666667,9.666667,18.666668,2.554965,7
200,-5.444445,11.222222,11.444445,2.10726,7
155,-8,18,29.333334,2.169397,7
188,-5.222222,12.444445,19.88889,2.20467,7
197,-6,11.666667,9.888889,2.074957,7
231,-3.555556,14.111111,17,2.391307,7
242,-4.888889,19.444445,30.555555,2.395778,7
211,-3.888889,17.11111,26.222221,2.416354,7
166,-3.777778,10.222222,16.777779,2.264277,7
216,-6.222222,12.111111,11.111111,2.079295,7
245,-7.888889,14.777778,14.666667,2.069452,7
157,-0.222222,15.444445,29.444445,2.604303,7
186,-3.888889,12.111111,16.11111,2.31952,7
250,-5.666666,13.666667,13.777778,2.192935,7
216,-5.555555,16.444445,20.555555,2.284571,7
157,-3,12.666667,23.88889,2.405202,7
204,-7.555555,19.777779,26,2.24441,7
242,2.555556,7.888889,17.444445,2.835614,7
244,-1.777778,3.888889,11.888889,2.32339,7
203,-9.444445,16.88889,16.88889,2.019747,7
170,-2,15.333333,24.666666,2.504391,7
169,2.666667,8.333333,19.88889,2.834822,7
239,-2.111111,10.222222,13.777778,2.426379,7
161,-4.222222,14.111111,20.444445,2.345133,7
190,-7.666666,20.333334,26.88889,2.252231,7
233,-12.444445,18.88889,18.777779,1.903686,7
211,-9.444445,15.222222,15.888889,1.940832,7
178,-8.111111,18.88889,30.11111,2.190305,7
175,-5.444445,14.222222,20.11111,2.242196,7
178,-4.333334,12,23.555555,2.274128,7
221,-4.888889,15.111111,19.11111,2.317212,7
235,-0.222222,9.444445,18.222221,2.586018,7
191,-0.888889,10.111111,18.555555,2.545329,7
224,-4.666666,15,18.444445,2.328108,7
185,-3.111111,16.222221,24.666666,2.451836,7
172,0,16.666666,35.666668,2.617801,7
164,-3.111111,17.222221,25.555555,2.459806,7
217,-3.666667,13,18.88889,2.363871,7
189,-11.111111,17.222221,18.666668,1.910864,7
189,-5.666666,13.333333,16.444445,2.194143,7
180,-5.111111,12.555555,17.777779,2.212898,7
170,1.444444,9.444445,19.555555,2.737074,7
215,-2.555556,12.111111,16.444445,2.437819,7
249,-7.222222,16.11111,15.888889,2.156779,7
227,-4.888889,14.444445,17.444445,2.291847,7
232,-3.666667,10.333333,17,2.283147,7
224,-9.555555,13.777778,19.222221,1.860191,7
176,-4.444445,14.555555,23.333334,2.332243,7
214,-6.111111,11.555555,10.666667,2.058329,7
181,-7.222222,15.444445,21.444445,2.141428,7
186,-11.444445,16.555555,21.11111,1.863654,7
184,-5.888889,12.111111,15.888889,2.128646,7
240,-8.444445,15.555555,17.333334,2.043865,7
246,-6.222222,16.11111,22.88889,2.232849,7
224,-7.444445,21.88889,27.555555,2.304153,7
220,-5.222222,10.111111,11.555555,2.09315,7
219,-4,14.333333,19.666668,2.358696,7
235,-4.666666,14.666667,15.777778,2.316242,7
166,-1.888889,15.777778,22.222221,2.515826,7
238,-7.111111,14.888889,13.888889,2.126063,7
215,-1.444444,19.222221,29.444445,2.561049,7
232,-3.444444,13.888889,19.333334,2.402851,7
162,-4.333334,15,22.333334,2.350367,7
183,-8.777778,16.88889,21,2.075874,7
210,-4.444445,15.555555,22.666666,2.386452,7
187,-5.888889,12.777778,15.888889,2.156639,7
173,-4.777778,15.555555,22.333334,2.332739,7
251,-8.666667,6.333334,22.777779,1.28706,7
195,-6.888889,16.11111,20.11111,2.193764,7
220,-4.888889,8.777778,9.555555,2.030867,7
195,-9.444445,16.222221,17.11111,2.011228,7
209,-4.888889,19.444445,29,2.389391,7
223,-6.444445,10.222222,18.444445,1.910945,7
246,-6.777778,15.222222,20.444445,2.170543,7
240,-8.111111,16.88889,28.11111,2.141811,7
192,-7.555555,11.444445,13.777778,1.908457,7
236,-4.555555,14.111111,18.666668,2.32063,7
195,-4.888889,11.444445,12.333333,2.187022,7
239,-1.777778,10.555555,18.666668,2.482445,7
219,-4.111111,11.555555,17.222223,2.255333,7
187,-7.333334,13.333333,19.666668,2.038483,7
169,-2.777778,16.222221,25,2.467752,7
232,-4.777778,11.555555,12.666667,2.201318,7
235,-3.555556,10.777778,12.777778,2.310758,7
211,-4.222222,12.111111,17.777779,2.292041,7
164,4,2,16.88889,2.87512,7
184,-6.888889,13.444445,18.11111,2.080445,7
199,-7.555555,15.777778,23.222221,2.129513,7
211,-4.888889,15.444445,23.11111,2.327545,7
234,-3.888889,9.111111,8.777778,2.193568,7
237,-3.444444,12.555555,18.333334,2.37843,7
218,-3.333333,12.333333,12.555555,2.361442,7
167,8.111111,-0.888889,17.666668,-3.015081,7
236,1.777778,7.111111,18.555555,2.7898,7
236,-5.777778,16.88889,22.222221,2.306678,7
150,3.222222,13.222222,23.333334,2.791674,7
165,-2.666667,16,22.666666,2.471197,7
156,5.222222,15.888889,29.555555,2.84342,7
169,-2.777778,14.222222,21.333334,2.44578,7
221,-12,17.666666,18,1.877146,7
175,-5.444445,14.222222,20.11111,2.242196,7
201,-9,20.666666,24.777779,2.176993,7
174,-3.888889,15.777778,24.333334,2.395018,7
194,-6.888889,17.777779,26.11111,2.224382,7
220,-4.555555,13.777778,19.222221,2.306884,7
176,-3.666667,12.333333,17.11111,2.340618,7
185,-2.888889,10.777778,14.333333,2.36281,7
204,-5.666666,19.666666,25.555555,2.348728,7
183,-8.777778,16.88889,21,2.075874,7
184,-9.666667,15.333333,19.333334,1.937892,7
219,-9,17.666666,19.11111,2.0861,7
180,-2.666667,14.666667,27.222221,2.453831,7
244,-2.222222,5.444445,9.555555,2.340587,7
226,-11.666667,17,17.555555,1.872506,7
223,-9.222222,19.11111,22.88889,2.119546,7
196,-1.777778,11.555555,19.555555,2.511766,7
217,-6.222222,10.111111,9.666667,1.976138,7
162,-1.222222,16.11111,29.88889,2.557389,7
246,2.111111,-2.555556,10.333334,-1.190561,7
201,-4.444445,17.88889,25.11111,2.389747,7
249,-3,4.666666,10.111111,1.917421,7
199,-9.666667,14.666667,19.88889,1.905303,7
156,-2.777778,17.222221,24,2.47582,7
187,-10.222222,16.444445,19.222221,1.941465,7
170,-0.333333,16.333334,30.88889,2.604013,7
240,-3.444444,13.222222,18.555555,2.392487,7
238,-8.555555,11.777778,12.444445,1.844726,7
243,-3.666667,14,18,2.368311,7
175,-6,14.666667,28.666666,2.263538,7
218,-3.111111,12.222222,17.777779,2.382684,7
247,-0.555556,9.777778,15.888889,2.55309,7
243,-4.777778,8.888889,9.444445,2.033629,7
177,-3.444444,14.888889,24.555555,2.413262,7
195,-8.111111,12.888889,20.333334,1.94304,7
162,3,13.333333,29.555555,2.769038,7
203,-10,17,15.444445,1.984785,7
227,1.444444,10.111111,17.444445,2.707051,7
222,-5.555555,15.444445,20.11111,2.280922,7
244,-3.444444,13.222222,17.222223,2.391736,7
245,-1.222222,1.777778,7.222222,1.756645,7
169,-2.888889,18.11111,32,2.479064,7
237,-7,11.333333,11.777778,1.946502,7
184,-1.555556,13.777778,22.222221,2.524273,7
196,-11.666667,15.333333,20.444445,1.789167,7
235,-5.666666,20,32.555557,2.356024,7
208,-2.555556,14.111111,21.555555,2.483291,7
174,-9.888889,17.444445,29,2.033698,7
184,-3.666667,16.333334,24.88889,2.419445,7
243,-3.666667,14,18,2.368311,7
151,-2,13.333333,23.444445,2.505249,7
215,-7.444445,12.888889,11.222222,1.991157,7
180,-2.666667,14.666667,27.222221,2.453831,7
240,-3.444444,13.222222,18.555555,2.392487,7
208,-3.555556,13.777778,20.777779,2.391996,7
167,-2.444444,7.555555,17.11111,2.305729,7
193,-5.888889,14.444445,21,2.222103,7
226,-11.111111,15.222222,21.777779,1.82234,7
160,4.888889,15.888889,33.333336,2.827106,7
183,-3.222222,15.111111,23.222221,2.428022,7
158,0.111111,17.11111,27.88889,2.624707,7
161,-6.111111,17.88889,25,2.292736,7
229,-3.222222,11.111111,18.333334,2.350437,7
184,-5.888889,12.111111,15.888889,2.128646,7
235,0.777778,10.777778,19.222221,2.670771,7
247,-6.666666,13,12.444445,2.117886,7
216,-2.666667,13.666667,19.11111,2.447547,7
152,2.222222,13.888889,29.666666,2.731134,7
218,-3.111111,12.222222,17.777779,2.382684,7
241,-1,11.333333,18.11111,2.544142,7
248,-4,12.666667,17.666668,2.341677,7
177,-2.444444,13.555555,20.777779,2.462118,7
233,-9.444445,15.222222,19.555555,1.950405,7
203,-10.222222,17.444445,18.222221,1.986748,7
237,-7.666666,21.666666,29.444445,2.280289,7
249,-0.777778,4.222222,15,2.563437,7
197,-7.444445,18.88889,27.555555,2.243094,7
191,-5.666666,11.666667,11.222222,2.122422,7
245,-3.333333,12.666667,18.444445,2.395431,7
177,-9.222222,19.11111,30.88889,2.125416,7
164,-3,9.333333,14.444445,2.291118,7
201,-6.666666,11.333333,11.555555,1.982987,7
246,-3.333333,13.666667,20,2.395692,7
180,-9.444445,18.88889,27.555555,2.113918,7
181,-5.222222,19.777779,28,2.378846,7
212,-3.777778,9.888889,11.333333,2.242649,7
167,-10.111111,16.88889,24.666666,1.971572,7
217,-8.777778,15.222222,17,2.006642,7
198,-8.333333,15.666667,19.777779,2.055672,7
194,-9.666667,20.333334,25.333334,2.126516,7
238,-3.666667,12,21.777779,2.337472,7
185,-9.555555,13.777778,17.555555,1.83885,7
180,-2.222222,14.777778,18.777779,2.487917,7
222,-5,7.333334,11.777778,1.905045,7
220,-3.333333,5.666666,8.333334,1.984366,7
219,-3.777778,8.222222,8.333334,2.148363,7
201,-11,17,16.333334,1.909255,7
165,-0.555556,7.444445,17.555555,2.593543,7
189,-10.333333,17.666666,18.777779,1.985552,7
193,-5.666666,14,19.11111,2.210055,7
181,-5.222222,12.777778,23.88889,2.189135,7
215,-1.444444,19.222221,29.444445,2.561049,7
224,-5.555555,16.11111,20.555555,2.298255,7
185,-9.555555,13.777778,17.555555,1.83885,7
236,-5.222222,14.111111,17.222223,2.267197,7
238,-8.888889,16.444445,19.11111,2.046683,7
