@relation segment

@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
90,2.562966,2.777778,2.666667,-7.111111,-7.444445,5
115,0.534027,19.444445,20,-10.555555,-8.888889,5
140,0.421636,2.666667,2,-1.666667,-3.666667,5
108,0.611616,11.333333,11.666667,-9.555555,-8.555555,5
152,0.02963,2.666667,2.333334,-2.777778,-3.777778,5
153,0.062963,0,0,-1.111111,-1.111111,5
141,0.136083,0,0,-0.111111,-0.111111,5
105,2.313408,12.666667,13.111111,-7.555555,-6.222222,5
99,1.259041,11.222222,11.444445,-12.777778,-12.111111,5
41,0.809664,0.555556,0.333333,-0.444444,-1.111111,5
131,0.182574,0.888889,0.111111,-2,-4.333334,5
140,0.018519,0,0,-0.777778,-0.777778,5
62,0.250924,4.111111,3.666667,-6.888889,-8.222222,5
138,0.062963,1.444444,1.444444,-5.222222,-5.222222,5
115,0.32963,0.444444,0.333333,-2.333333,-2.666667,5
155,21.796297,5.888889,6.222222,-7.111111,-6.111111,5
91,0.385186,17.777779,19.555555,-18.88889,-13.555555,5
119,1.574075,23.222221,24.88889,-18.777779,-13.777778,5
90,2.208569,12.888889,13.222222,-11.888889,-10.888889,5
119,1.405017,5.888889,6.333334,-8.222222,-6.888889,5
82,1.148267,11.888889,12.111111,-10,-9.333333,5
89,1.306678,13,13.444445,-12,-10.666667,5
116,0.433334,13.555555,13.777778,-9.888889,-9.222222,5
152,0.02963,1,0.777778,-1.111111,-1.777778,5
62,0.250924,5,4.777778,-7.888889,-8.555555,5
141,1.807408,6,7,-11.555555,-8.555555,5
86,0.018519,7.777778,8.111112,-13.666667,-12.666667,5
112,0.490653,24.555555,25.777779,-12.888889,-9.222222,5
62,0.298142,4.111111,3.777778,-7,-8,5
111,0.349603,12.222222,12.333333,-11.666667,-11.333333,5
134,0.088889,1.111111,1.333333,-5.555555,-4.888889,5
83,0.136083,12.888889,13.444445,-12.555555,-10.888889,5
114,1.162692,24.444445,26.222221,-18.11111,-12.777778,5
135,0.136083,0.777778,0,-1.444444,-3.777778,5
68,3.786917,2.111111,1.888889,-0.555556,-1.222222,5
65,0.272166,6.111111,6.333334,-8.444445,-7.777778,5
133,1.007407,3.666667,3.444444,-5.111111,-5.777778,5
94,2.374074,10.555555,11.444445,-15.222222,-12.555555,5
93,0.250924,16.666668,16.555555,-12.777778,-13.111111,5
108,0.365148,13.555555,13.777778,-10.111111,-9.444445,5
113,1.223232,16.88889,17.222223,-11.888889,-10.888889,5
112,0.996295,24.222221,27,-22.222221,-13.888889,5
140,0.490653,0.777778,0.444444,-0.777778,-1.777778,5
145,0,0,0,0,0,5
89,0.196296,16.444445,18,-18.666666,-14,5
94,0.311111,0.222222,0.111111,-2.888889,-3.222222,5
94,0.311111,0.222222,0.111111,-2.888889,-3.222222,5
106,0.45542,14.111111,14.333333,-10.111111,-9.444445,5
163,12.151846,35.444447,38.22222,-18.666666,-10.333333,6
193,0.750308,37.88889,36.555557,-11.444445,-15.444445,6
172,4.38896,40.333336,39.333336,-13.333333,-16.333334,6
205,1.586985,49.77778,48.666668,-18.88889,-22.222221,6
189,2.195113,54.77778,53.88889,-21.88889,-24.555555,6
191,1.973905,55.333332,54.666668,-23.222221,-25.222221,6
185,2.257497,49.88889,49,-19.11111,-21.777779,6
200,2.621847,40.666668,39.444443,-13.888889,-17.555555,6
190,2.094085,51.666668,51.555557,-19.333334,-19.666666,6
199,2.647851,47.88889,47.77778,-21.222221,-21.555555,6
189,2.237722,51.333332,51.444443,-21.222221,-20.88889,6
186,1.858913,44,41.77778,-12.666667,-19.333334,6
188,1.811109,27.555555,26.666666,-9.666667,-12.333333,6
182,4.213295,52.555557,50.11111,-17.555555,-24.88889,6
195,0.65828,41.11111,41.22222,-16.333334,-16,6
185,1.806368,44,42.444443,-15.111111,-19.777779,6
182,2.576964,49.444443,47.22222,-16.444445,-23.11111,6
200,2.125681,49,48.666668,-20.88889,-21.88889,6
190,6.874074,26.11111,25.88889,-10.555555,-11.222222,6
190,1.451853,28,26.88889,-11,-14.333333,6
194,1.218682,52.88889,52.444443,-18.222221,-19.555555,6
182,1.259042,50.11111,48.333332,-17.222221,-22.555555,6
195,1.206464,54.666668,53.444443,-20.777779,-24.444445,6
190,6.977775,29.333334,28.444445,-10.888889,-13.555555,6
180,2.984528,54.88889,53.77778,-21.555555,-24.88889,6
200,2.133507,54.11111,52.555557,-20.777779,-25.444445,6
195,1.16746,43.22222,42.666668,-16.88889,-18.555555,6
202,1.069786,50.22222,50.22222,-21.333334,-21.333334,6
189,1.485184,27.11111,26.555555,-8.666667,-10.333333,6
176,1.06284,47.11111,46.22222,-19.666666,-22.333334,6
159,7.54074,31.333334,32.333336,-15.888889,-12.888889,6
197,1.451691,56.22222,55.666668,-21,-22.666666,6
194,1.784708,54.333332,53.22222,-19.444445,-22.777779,6
196,0.869228,55,54.11111,-19.777779,-22.444445,6
192,2.084333,52.555557,51.333332,-21,-24.666666,6
195,2.238553,42.77778,41.88889,-14.888889,-17.555555,6
193,2.465315,51.11111,49.77778,-20.11111,-24.11111,6
181,3.151133,52.333332,50.666668,-20.222221,-25.222221,6
189,3.885185,23.444445,22.88889,-9,-10.666667,6
184,2.118519,28.777779,28.333334,-8.777778,-10.111111,6
176,0.879815,45.444443,43.333332,-14.555555,-20.88889,6
196,1.333334,41.77778,41.444443,-16.444445,-17.444445,6
203,0.64693,48.666668,47.77778,-17.555555,-20.222221,6
192,2.059307,53.444443,52.555557,-22.11111,-24.777779,6
159,7.54074,31.333334,32.333336,-15.888889,-12.888889,6
177,9.633328,28.444445,28.555555,-12,-11.666667,6
191,2.999382,54.444443,53.555557,-22.777779,-25.444445,6
163,13.496301,34,36.555557,-16.333334,-8.666667,6
197,2.993821,44.666668,44.11111,-17,-18.666666,6
189,2.237722,51.333332,51.444443,-21.222221,-20.88889,6
191,0.760117,44.666668,43.11111,-13.555555,-18.222221,6
178,1.769076,42.666668,42.333336,-15.888889,-16.88889,6
182,1.470701,48.555557,46.77778,-16.88889,-22.222221,6
189,0.922221,28.333334,27.666666,-11.333333,-13.333333,6
176,1.06284,47.11111,46.22222,-19.666666,-22.333334,6
202,1.708367,53.666668,52.88889,-20.444445,-22.777779,6
176,1.857917,53.333332,51.88889,-20.88889,-25.222221,6
177,0.879815,46.333332,43.77778,-14.222222,-21.88889,6
186,2.043961,43.77778,41.666668,-14,-20.333334,6
181,1.242757,43,40.77778,-11.666667,-18.333334,6
198,2.88033,51.444443,50.88889,-19.88889,-21.555555,6
189,0.983193,51.77778,50.77778,-20.555555,-23.555555,6
198,1.854924,45.555557,45.22222,-18.333334,-19.333334,6
190,0.854184,44.88889,45.11111,-18.555555,-17.88889,6
201,5.495115,35.77778,36.11111,-13.555555,-12.555555,6
194,1.496909,51.77778,52.11111,-21.11111,-20.11111,6
189,0.222222,26.333334,25.666666,-8.222222,-10.222222,6
186,2.666666,31.11111,30.333334,-11.555555,-13.888889,6
208,4.841564,48.22222,48.333332,-22.222221,-21.88889,6
189,0.462963,21.11111,20.333334,-7.444445,-9.777778,6
183,2.398302,49.666668,47.88889,-18.222221,-23.555555,6
179,2.507411,31.333334,31,-12.444445,-13.444445,6
181,1.730983,53.666668,52.555557,-20.88889,-24.222221,6
161,1.807405,36,37.333336,-16.444445,-12.444445,6
188,2.880329,45.444443,43.77778,-14.888889,-19.88889,6
182,3.208783,37.22222,35,-7.888889,-14.555555,6
185,4.655558,27.777779,27.88889,-9.333333,-9,6
191,3.031317,55.11111,54.333332,-23.666666,-26,6
173,1.834847,49.88889,48.88889,-20.666666,-23.666666,6
188,2.011082,53.77778,53.444443,-21.88889,-22.88889,6
193,1.90516,53.11111,52.11111,-21,-24,6
177,1.069789,45,42.333336,-13.333333,-21.333334,6
194,1.025599,40.22222,39.555557,-14.555555,-16.555555,6
161,1.807405,36,37.333336,-16.444445,-12.444445,6
188,1.260511,45.11111,43.333332,-14.555555,-19.88889,6
188,1.218519,27.333334,26.555555,-9.888889,-12.222222,6
162,2.196297,34.444447,37.444443,-18,-9,6
185,7.662959,29.222221,28.777779,-10,-11.333333,6
186,3.028874,46.555557,45.11111,-15.666667,-20,6
197,1.515353,44.22222,43,-16.11111,-19.777779,6
190,0.998145,44.77778,43,-14.111111,-19.444445,6
162,1.144444,36.77778,39.22222,-19.333334,-12,6
204,1.763834,49.77778,48.666668,-18.333334,-21.666666,6
180,0.936898,45.22222,43.666668,-15.555555,-20.222221,6
182,0.742868,51.88889,49.666668,-18.333334,-25,6
190,0.998145,44.77778,43,-14.111111,-19.444445,6
188,1.496296,26.88889,26.555555,-9.222222,-10.222222,6
174,2.68052,49.444443,48.22222,-20.222221,-23.88889,6
196,0.869228,55,54.11111,-19.777779,-22.444445,6
194,1.14342,44.444443,43.11111,-15.888889,-19.88889,6
182,1.794023,42.666668,40.11111,-11.111111,-18.777779,6
197,2.01568,48.88889,47.666668,-17.88889,-21.555555,6
161,5.540735,36.555557,38.11111,-16.222221,-11.555555,6
184,0.910841,41.77778,39.444443,-10.333333,-17.333334,6
188,2.740741,29.666666,29,-11,-13,6
161,3.040736,36,37.88889,-18.11111,-12.444445,6
185,1.769077,43.88889,41.333336,-11.777778,-19.444445,6
198,1.345774,42.77778,42.333336,-17.777779,-19.11111,6
182,0.655462,40.22222,37.77778,-9.888889,-17.222221,6
176,3.275612,50.444443,48.88889,-19.444445,-24.11111,6
196,2.149936,47.333332,47,-18,-19,6
185,7.662959,29.222221,28.777779,-10,-11.333333,6
161,0.507408,38,39.666668,-18.222221,-13.222222,6
180,1.186343,53.22222,51.555557,-20.555555,-25.555555,6
188,0.488888,27.444445,26.555555,-9.444445,-12.111111,6
187,1.003697,44.11111,41.555557,-13.222222,-20.88889,6
197,2.78621,44.333332,43.444443,-16.222221,-18.88889,6
182,3.855555,31.444445,30.444445,-10.444445,-13.444445,6
194,1.951259,43,42.555557,-16.88889,-18.222221,6
180,1.185186,27.444445,27.333334,-8.777778,-9.111111,6
175,3.124574,50.77778,50,-21.222221,-23.555555,6
185,1.229272,45.444443,43.88889,-14.333333,-19,6
181,0.862812,49,48.22222,-19,-21.333334,6
201,2.018434,52.555557,51.444443,-20.333334,-23.666666,6
201,1.734188,54.88889,53.555557,-20.222221,-24.222221,6
174,1.445299,50.444443,49.88889,-22.222221,-23.88889,6
189,4.551854,26.777779,25.555555,-8.555555,-12.222222,6
195,2.957101,51.333332,49.88889,-17.333334,-21.666666,6
187,2.048487,49.88889,48.88889,-18.777779,-21.777779,6
210,4.018937,44.22222,42.77778,-16.555555,-20.88889,6
182,0.834444,40.333336,37.666668,-9.888889,-17.88889,6
165,8.1074,30.777779,33.77778,-15.111111,-6.111111,6
191,2.786874,52.444443,52.11111,-23.444445,-24.444445,6
203,3.791314,52.444443,51.333332,-18.11111,-21.444445,6
177,10.696298,29,29,-11.666667,-11.666667,6
190,1.062842,51,51,-19,-19,6
191,2.303781,43.88889,42.11111,-13,-18.333334,6
187,1.515354,52.666668,51.333332,-20.11111,-24.11111,6
202,1.878731,55,53.88889,-19.88889,-23.222221,6
191,2.738614,52.88889,51.555557,-20.555555,-24.555555,6
188,2.313409,55.11111,53,-18.444445,-24.777779,6
196,1.333334,41.77778,41.444443,-16.444445,-17.444445,6
186,1.572919,45.11111,42.333336,-13.222222,-21.555555,6
185,1.424649,40.666668,39.22222,-12.888889,-17.222221,6
197,1.854924,49.11111,47.666668,-19,-23.333334,6
181,2.16453,37.77778,36.444443,-10.444445,-14.444445,6
196,1.327766,40.444443,40.666668,-16.88889,-16.222221,6
200,0.779364,50.444443,49,-17.777779,-22.11111,6
162,1.885184,34.88889,37.88889,-18.222221,-9.222222,6
180,0.936898,45.22222,43.666668,-15.555555,-20.222221,6
191,0.620633,44,43.11111,-15.666667,-18.333334,6
195,2.277915,42.444443,41.77778,-15.777778,-17.777779,6
186,1.659987,44.666668,42.555557,-14.333333,-20.666666,6
162,1.307408,34.666668,37,-16.88889,-9.888889,6
187,1.515354,52.666668,51.333332,-20.11111,-24.11111,6
194,1.14342,44.444443,43.11111,-15.888889,-19.88889,6
182,5.455552,27.222221,26.666666,-7.666666,-9.333333,6
201,0.64693,52.88889,51,-17.444445,-23.11111,6
186,1.798145,45,42.555557,-13.888889,-21.222221,6
187,1.936969,44.666668,42.88889,-14.444445,-19.777779,6
175,1.323576,50.666668,50,-21.333334,-23.333334,6
176,0.918938,46,44,-14.333333,-20.333334,6
190,1.822697,47.333332,46.555557,-18.777779,-21.11111,6
194,2.33492,53.444443,52.77778,-22,-24,6
172,0.91287,38,37.77778,-12.111111,-12.777778,6
183,0.583731,49.22222,47.22222,-16.555555,-22.555555,6
201,2.656231,51.444443,49.22222,-15,-21.666666,6
190,2.564718,44.88889,44.11111,-16.666666,-19,6
193,1.451692,54.444443,52.77778,-18.777779,-23.777779,6
187,1.003697,44.11111,41.555557,-13.222222,-20.88889,6
163,2.285186,34.555557,37.444443,-16.333334,-7.666666,6
176,0.688531,46,43.333332,-14,-22,6
162,0.596296,37.444443,40.11111,-19.88889,-11.888889,6
173,1.781593,39.555557,38.333336,-12.111111,-15.777778,6
184,0.843274,45.88889,43.555557,-14.111111,-21.11111,6
200,4.324349,52.22222,50.88889,-19.11111,-23.11111,6
191,5.40741,23.555555,22.444445,-5.222222,-8.555555,6
195,3.284081,39.666668,40,-16.222221,-15.222222,6
184,0.32963,28.444445,28,-8.222222,-9.555555,6
190,0.82776,47.333332,45.333332,-15.222222,-21.222221,6
186,1.944444,27.555555,26.88889,-9.666667,-11.666667,6
196,1.047043,45.333332,44.77778,-17.444445,-19.11111,6
182,3.855555,31.444445,30.444445,-10.444445,-13.444445,6
193,3.605038,46.555557,45.666668,-15.555555,-18.222221,6
200,0.952579,41.333336,40.444443,-14.333333,-17,6
193,1.686548,43.333332,42.77778,-17.333334,-19,6
186,2.12222,31.222221,30.777779,-12.222222,-13.555555,6
185,1.068055,45.333332,43.11111,-12,-18.666666,6
202,1.625036,52,51,-18,-21,6
178,0.547722,52.444443,51.22222,-21.555555,-25.222221,6
197,2.993821,44.666668,44.11111,-17,-18.666666,6
186,2.115201,48.22222,46.22222,-15.666667,-21.666666,6
195,2.277915,42.444443,41.77778,-15.777778,-17.777779,6
183,1.682151,50.444443,48.555557,-17.666666,-23.333334,6
161,0.729634,35.333336,36.333336,-15.333333,-12.333333,6
188,2.573368,49.666668,48.555557,-18.333334,-21.666666,6
186,2.711429,44.11111,41.88889,-14.111111,-20.777779,6
182,1.293861,41.666668,39,-10,-18,6
176,1.857917,53.333332,51.88889,-20.88889,-25.222221,6
191,2.948949,52.333332,51.22222,-21.777779,-25.11111,6
196,2.375804,44.333332,43.88889,-16.666666,-18,6
193,0.750308,37.88889,36.555557,-11.444445,-15.444445,6
191,1.306679,54.77778,53.555557,-20.666666,-24.333334,6
195,1.866865,55.11111,53.555557,-19.88889,-24.555555,6
173,1.646544,48.555557,47.444443,-19.88889,-23.222221,6
163,0.877778,35,37.77778,-16.333334,-8,6
182,3.855555,31.444445,30.444445,-10.444445,-13.444445,6
178,1.051855,29.666666,29.444445,-12,-12.666667,6
196,1.420746,44.333332,43.666668,-17.222221,-19.222221,6
191,2.738614,52.88889,51.555557,-20.555555,-24.555555,6
185,0.250924,48.555557,46.88889,-17,-22,6
193,1.652159,53.666668,54,-23.222221,-22.222221,6
161,0.518519,35.77778,38.22222,-18.11111,-10.777778,6
186,2.319004,49.11111,47.88889,-17.555555,-21.222221,6
192,2.008316,42.333336,41,-15.555555,-19.555555,6
160,8.240739,34.11111,36.77778,-20.333334,-12.333333,6
160,8.888896,37.11111,37.555557,-20.444445,-19.11111,6
180,1.481991,44.11111,42.555557,-13.333333,-18,6
192,2.180723,51.77778,50.555557,-19,-22.666666,6
193,0.516399,40.88889,39.444443,-13,-17.333334,6
204,1.282358,50.88889,49.666668,-19.11111,-22.777779,6
172,0.894427,38,37.77778,-13,-13.666667,6
196,2.360949,42.11111,41.22222,-15.222222,-17.88889,6
163,0.429631,35.22222,38,-16.444445,-8.111111,6
189,3.885185,23.444445,22.88889,-9,-10.666667,6
163,0.785186,33.77778,36.555557,-16.555555,-8.222222,6
200,2.703221,50.666668,49.11111,-18,-22.666666,6
180,1.585185,28.666666,27.88889,-8.333333,-10.666667,6
192,0.547723,41.11111,40.333336,-15.777778,-18.11111,6
184,3.277779,27.777779,28,-11.222222,-10.555555,6
188,2.108185,54.444443,54,-21.666666,-23,6
179,1.282359,45.77778,43.77778,-14.333333,-20.333334,6
196,1.501851,42.666668,41.88889,-15.333333,-17.666666,6
162,7.155551,36.444443,38.77778,-17.222221,-10.222222,6
182,1.099999,31.555555,29.777779,-8.888889,-14.222222,6
182,1.705113,40.333336,37.88889,-9.777778,-17.11111,6
175,0.522223,29,29,-12,-12,6
193,1.115547,54.77778,54.555557,-23.777779,-24.444445,6
190,0.975629,44.22222,42.444443,-14,-19.333334,6
160,0.922221,37.88889,39.22222,-21.777779,-17.777779,6
204,1.204928,51.444443,50.22222,-19.333334,-23,6
163,2.285186,34.555557,37.444443,-16.333334,-7.666666,6
197,1.451691,56.22222,55.666668,-21,-22.666666,6
199,2.97894,49.11111,48.11111,-19.666666,-22.666666,6
162,5.762963,35.666668,38.22222,-17.444445,-9.777778,6
185,2.810035,44.11111,42.444443,-11.555555,-16.555555,6
187,1.849924,52.555557,50.88889,-18.333334,-23.333334,6
190,0.998145,44.77778,43,-14.111111,-19.444445,6
161,5.555551,36.88889,38.555557,-16.444445,-11.444445,6
183,1.18165,48.88889,46.666668,-15.444445,-22.11111,6
201,2.69155,39.22222,38.77778,-14.222222,-15.555555,6
205,2.195112,44.88889,44.11111,-16.11111,-18.444445,6
183,1.916788,47.444443,45.333332,-15.555555,-21.88889,6
193,2.040334,37.444443,36.11111,-11.222222,-15.222222,6
194,2.594153,54.77778,53.666668,-20.333334,-23.666666,6
182,2.094967,52.88889,50.666668,-18.222221,-24.88889,6
177,1.333334,44.22222,41.666668,-12.555555,-20.222221,6
186,2.245159,45.666668,44.333332,-13.222222,-17.222221,6
171,1.218681,41,40,-14.333333,-17.333334,6
194,1.932183,44.22222,43.666668,-17.666666,-19.333334,6
198,1.496909,53.11111,52.22222,-20,-22.666666,6
188,1.356739,53.555557,52.555557,-20.333334,-23.333334,6
210,1.669998,45.444443,44.11111,-17.555555,-21.555555,6
193,1.652159,53.666668,54,-23.222221,-22.222221,6
200,3.031318,46.444443,46.88889,-21.333334,-20,6
201,1.678846,47.11111,46.77778,-19.777779,-20.777779,6
184,0.544331,51.22222,48.555557,-15.111111,-23.11111,6
187,2.167948,52.555557,50,-16.333334,-24,6
190,1.809441,46.88889,45.77778,-17,-20.333334,6
184,2.118519,28.777779,28.333334,-8.777778,-10.111111,6
198,6.433995,51.88889,50.77778,-19.333334,-22.666666,6
190,2.13611,42.444443,41.333336,-15.111111,-18.444445,6
161,0.729634,35.333336,36.333336,-15.333333,-12.333333,6
195,2.091428,42.444443,41.77778,-15.666667,-17.666666,6
199,1.861898,50.555557,49.444443,-19.333334,-22.666666,6
188,1.496296,26.88889,26.555555,-9.222222,-10.222222,6
190,0.742868,53.444443,52.333332,-21,-24.333334,6
186,2.043961,43.77778,41.666668,-14,-20.333334,6
189,0.311111,29,28.666666,-11.333333,-12.333333,6
161,3.040736,36,37.88889,-18.11111,-12.444445,6
203,2.85709,47.666668,46.666668,-19,-22,6
187,1.123816,53.666668,52.88889,-20.333334,-22.666666,6
182,1.857917,49.555557,47.555557,-16.555555,-22.555555,6
206,1.773257,50.444443,50.333332,-21.555555,-21.88889,6
189,1.751853,30.11111,29.444445,-12,-14,6
195,2.094082,42.77778,42.555557,-16.666666,-17.333334,6
196,1.861898,46.88889,45.555557,-16.777779,-20.777779,6
187,1.600925,49,47.333332,-17.333334,-22.333334,6
159,5.05185,30.444445,31.88889,-16,-11.666667,6
200,2.409857,47.88889,47.22222,-20.444445,-22.444445,6
194,1.925463,37,36.333336,-12.111111,-14.111111,6
194,1.200309,37.11111,36.333336,-12.555555,-14.888889,6
160,1.185186,36.444443,36.666668,-19.11111,-18.444445,6
171,1.005539,41,39.555557,-14.777778,-19.11111,6
185,0.632455,52.22222,51.77778,-20.777779,-22.11111,6
207,3.179215,50.444443,49.88889,-19.11111,-20.777779,6
192,0.64693,40.555557,39.22222,-16.222221,-20.222221,6
172,0.507407,12.333333,20.88889,-11.222222,14.444445,7
174,1.007406,15.111111,24.333334,-11.888889,15.777778,7
198,1.204928,12.111111,19.777779,-7.333334,15.666667,7
209,1.289559,9.555555,16.11111,-6.222222,13.444445,7
238,1.135292,11.111111,19.11111,-7.555555,16.444445,7
187,0.720082,11.666667,19.222221,-6.222222,16.444445,7
195,1.408966,11.666667,20.11111,-9.222222,16.11111,7
164,0.574133,21.777779,28.555555,-4.111111,16.222221,7
244,2.195113,10.333334,17.11111,-5.777778,14.555555,7
174,1.16746,20.666668,29,-7.555555,17.444445,7
215,0.809664,14.222222,24.555555,-11.555555,19.444445,7
167,0.518518,12.888889,17.11111,-5.111111,7.555555,7
223,0.720082,13.222222,22.88889,-9.888889,19.11111,7
189,0.666667,10.888889,18.666668,-6.111111,17.222221,7
226,0.655461,15.333333,21.777779,-4.111111,15.222222,7
233,0.740741,8.888889,17,-11.111111,13.222222,7
166,1.096297,12.333333,22.222221,-13.888889,15.777778,7
195,0.403687,14.444445,20.333334,-4.777778,12.888889,7
185,0.349603,11.555555,17.555555,-4.222222,13.777778,7
199,0.788811,13.333333,19.88889,-5,14.666667,7
175,4.21111,20.88889,28.666666,-8.666667,14.666667,7
245,0.922223,11.888889,21.444445,-12.666667,16,7
221,0.64693,10.222222,18,-5.666666,17.666666,7
226,1.424651,10.111111,17.555555,-5.333334,17,7
181,0.632456,13.555555,21.444445,-8.222222,15.444445,7
163,0.928958,17.444445,25.333334,-7.111111,16.555555,7
157,0.3,19.222221,29.444445,-15.222222,15.444445,7
180,0.874074,18.11111,27.555555,-9.444445,18.88889,7
204,1.69203,15.333333,26,-12.222222,19.777779,7
210,0.544331,9.333334,17.333334,-7.555555,16.444445,7
208,1.396296,15.555555,24.555555,-11.111111,15.888889,7
243,5.274073,5.111111,9.444445,-4.111111,8.888889,7
222,0.834443,8.666667,16.11111,-5.444445,16.88889,7
182,0.433332,16.88889,24.666666,-9,14.333333,7
229,1.98513,11.222222,18.777779,-7.444445,15.222222,7
181,0.750308,16.555555,28,-14.555555,19.777779,7
178,2.685184,17,23.555555,-7.666666,12,7
247,1.247219,9.555555,15.888889,-9.222222,9.777778,7
166,0.329629,11.222222,16.777779,-6.444445,10.222222,7
208,1.763834,12.111111,20,-8,15.666667,7
175,0.62361,12.444445,20.11111,-8.777778,14.222222,7
186,0.340741,9.333334,16.11111,-8.222222,12.111111,7
222,2.64074,11.666667,20.11111,-9.888889,15.444445,7
223,1.047042,12.666667,20,-6.222222,15.777778,7
224,1.840741,10,18.444445,-10.333333,15,7
233,1.540803,21.88889,33.444447,-14.777778,19.88889,7
169,0.983192,20.88889,32,-15.222222,18.11111,7
201,0.327731,8.666667,16.333334,-6,17,7
176,0.655461,19,27.777779,-9.555555,16.777779,7
218,0.744444,10.666667,17.777779,-9.111111,12.222222,7
185,1.422222,14.888889,24.666666,-13.111111,16.222221,7
162,0.455421,19.555555,29.88889,-14.888889,16.11111,7
173,1.069787,16.444445,24.777779,-8.333333,16.666666,7
238,2.538591,6.333334,13.888889,-7.777778,14.888889,7
224,3.707406,11.666667,20.555555,-10.555555,16.11111,7
235,1.307407,11.777778,19.222221,-11.555555,10.777778,7
240,0.862963,10.888889,18.555555,-9.777778,13.222222,7
175,0.62361,12.444445,20.11111,-8.777778,14.222222,7
231,2.42963,8.777778,17,-10.555555,14.111111,7
219,2.237724,10.333334,19.11111,-8.666667,17.666666,7
219,3.529631,11.444445,19.666668,-10.333333,14.333333,7
222,2.607407,8.555555,11.777778,-2.333333,7.333334,7
229,0.785185,7.444445,14.666667,-10.444445,11.222222,7
223,1.069787,13.777778,18.444445,-3.777778,10.222222,7
244,1.470702,9.555555,17.222223,-9.777778,13.222222,7
201,1.295291,16.666668,26.88889,-13.888889,16.777779,7
232,1.206464,6.555555,12.666667,-6.777778,11.555555,7
239,1.451691,7.666666,13.777778,-8.111111,10.222222,7
246,5.618517,12,20,-10.333333,13.666667,7
196,1.244444,15.666667,24.666666,-11.888889,15.111111,7
155,0.459468,20,29.333334,-10,18,7
242,2.453268,19.222221,30.555555,-14.555555,19.444445,7
233,1.31852,8.333334,15.777778,-10.111111,12.222222,7
241,0.574134,10.888889,18.11111,-10.333333,11.333333,7
197,3.255195,8.888889,17.444445,-9.222222,16.444445,7
245,1.162691,13.555555,21.222221,-8.444445,14.555555,7
203,0.742867,10,18.222221,-7.222222,17.444445,7
244,0.640741,9.666667,11.666667,-2.111111,3.888889,7
181,1.200001,17.11111,23.88889,-7.555555,12.777778,7
192,1.007407,8.666667,13.777778,-3.888889,11.444445,7
235,1.06284,6.777778,12.777778,-7.222222,10.777778,7
203,1.646545,8.777778,16.88889,-7.444445,16.88889,7
224,2.559658,15.444445,27.555555,-14.444445,21.88889,7
240,1.668887,19.555555,28.11111,-8.777778,16.88889,7
229,1.574073,14.111111,21.222221,-10.888889,10.444445,7
220,15.262959,6.555555,11.555555,-4.888889,10.111111,7
172,1.06284,24.555555,35.666668,-16.666666,16.666666,7
224,1.083547,13.222222,19.222221,-4.222222,13.777778,7
249,2.42594,19.777779,27.555555,-9.222222,14.111111,7
156,0.278886,17.333334,28.333334,-19.11111,13.888889,7
195,1.574073,6.333334,12.333333,-6.555555,11.444445,7
198,0.133333,12.444445,20.777779,-10.111111,14.888889,7
177,0.7,21.222221,30.88889,-9.888889,19.11111,7
215,0.074074,5.111111,11.222222,-5.444445,12.888889,7
185,0.443053,8.111112,14.333333,-7.888889,10.777778,7
180,0.340741,11.111111,17.777779,-7.444445,12.555555,7
182,1.047042,15.444445,23.333334,-6.444445,17.222221,7
160,0.843274,21.11111,33.333336,-20.777779,15.888889,7
189,0.779363,10.444445,18.777779,-7.333334,17.666666,7
181,0.349603,9,16.222223,-8,13.666667,7
194,1.274074,13.222222,20.444445,-10.666667,11,7
180,0.562963,18.333334,27.222221,-12,14.666667,7
176,0.655462,19.444445,29,-9.888889,18.777779,7
249,3.629631,7.555555,15.888889,-8.888889,16.11111,7
201,0.918519,6.222222,11.555555,-4.666666,11.333333,7
164,0.403687,9.222222,14.444445,-6.333334,9.333333,7
236,3.840741,10.777778,18.666668,-9.555555,14.111111,7
248,0.833333,10.555555,17.666668,-8.666667,12.666667,7
246,1.085185,9.555555,8.555555,0.444444,-2.555556,7
183,0.772202,14.555555,26,-15.888889,18.444445,7
177,0.551852,15.777778,24.555555,-11.444445,14.888889,7
211,0.490654,16.11111,26.222221,-13.222222,17.11111,7
211,1.327765,14.444445,23.11111,-10.555555,15.444445,7
227,0.996296,10.111111,17.333334,-11.555555,10.111111,7
202,1.822696,12,18.555555,-9.333333,10.333333,7
168,1.149879,20.88889,31.444445,-12.666667,19,7
247,3.188889,6,12.444445,-6.333334,13,7
236,6.829628,13.111111,18.444445,-8.888889,7.111111,7
248,1.718095,23.222221,32.333336,-11,16.333334,7
200,0.42963,5.777778,11.444445,-5.777778,11.222222,7
178,0.862965,20.222221,30.11111,-10.777778,18.88889,7
164,0.211111,11.666667,14.333333,-6,2,7
249,2.385186,8,10.111111,-1.666667,4.666666,7
165,3.974076,12.888889,22.666666,-13.333333,16,7
233,2.146487,12.555555,19.555555,-5.777778,15.222222,7
220,1.12963,5.666666,8.333334,-2.333333,5.666666,7
