@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
135,0.444444,0.777778,-3.222222,8.111111,5.111111,-1.972186,5
62,0.666667,3.666667,-6.888889,15.111111,11.444445,-2.034152,5
90,0.666667,7.555555,-7.444445,14.888889,15,-2.067026,5
137,8.444445,20.777779,-20,33.666668,36.555557,-2.213033,5
30,1.666667,6.222222,-7.111111,13.888889,13.111111,-2.05997,5
144,0.388889,0.111111,-1.111111,2.888889,1.666667,-1.986938,5
119,1.222222,6.333334,-8.222222,15.111111,13.666667,-2.142708,5
62,0,0,0,0,0,0,5
94,0.222222,0.111111,-2.888889,6.111111,3.222222,-2.071242,5
115,3.666666,25.222221,-19.11111,31.88889,40.11111,-2.218655,5
154,0.166667,0.222222,-0.888889,2.444444,1.555556,-1.919639,5
61,0.5,4.333334,-7.222222,15.444445,12.222222,-2.048717,5
130,1.277778,0.777778,-1.555556,4.111111,3,-1.959823,5
139,0.111111,0,-3.888889,7.777778,3.888889,-2.094395,5
131,0.277778,0.111111,-2,6.333334,3.666667,-1.871048,5
137,0.666667,1.444444,-4.666666,9.666667,6.333334,-2.075071,5
152,0.833333,2.333334,-2.777778,6.555555,5.777778,-1.997796,5
144,0,0,0,0,0,0,5
118,1.222222,16.11111,-11.555555,21.444445,26.555555,-2.14718,5
95,0.388889,16.222223,-13.888889,25.777779,28.777779,-2.146185,5
137,0.611111,0.111111,-1.222222,3.111111,1.777778,-2.007606,5
133,0.111111,0,-1.777778,3.555556,1.777778,-2.094395,5
91,0.555555,3.666667,-4.333334,11.333333,9.777778,-1.93491,5
152,2.055556,0.777778,-1.111111,2.888889,2.333334,-2.007351,5
105,4,23.666666,-12.555555,21.777779,34,-2.192406,5
113,0.555556,18.777779,-10.444445,18.88889,27.88889,-2.163633,5
142,0.111111,0,-0.333333,0.666667,0.333333,-2.094395,5
154,0.055556,0,-0.222222,0.444444,0.222222,-2.094395,5
88,0.444445,8.111112,-14.111111,26.555555,21.11111,-2.136677,5
93,0,0,0,0,0,0,5
85,0.222222,15.333333,-13.111111,23.88889,26.88889,-2.160912,5
35,0.388889,10.888889,-9.444445,17.222221,19.222221,-2.153332,5
86,3.055555,4.555555,-6.111111,12.555555,10.888889,-2.054475,5
31,5.055555,8.888889,-8.777778,15.888889,16.555555,-2.171949,5
94,0.611111,6.222222,-9.666667,18.333334,15.222222,-2.12934,5
90,0.388889,4.333334,-6.222222,14.777778,12.111111,-1.989546,5
63,0.388889,6.555555,-7.888889,15.111111,14,-2.121837,5
134,0.833333,0.333333,-3,7,4,-2.013143,5
12,2.333333,3.555556,-7.111111,15.222222,11.333333,-2.057978,5
116,0.777778,18.444445,-12.222222,22.777779,29.555555,-2.144778,5
94,0.833333,17,-13.666667,27,30.444445,-2.100966,5
92,1,11.888889,-11.222222,21.777779,22.666666,-2.113273,5
41,0.222222,0.333333,-0.444444,1.555556,1.222222,-1.84512,5
89,0.944445,0.555556,-3.111111,6.888889,4.111111,-2.042259,5
152,0,0,0,0,0,0,5
145,0,0,0,0,0,0,5
120,2.222222,18.444445,-12,21.333334,28.666666,-2.177417,5
92,0.777778,7.222222,-8.555555,16.777779,15.555555,-2.096705,5
135,0.222222,0.111111,-1.888889,5.777778,3.333333,-1.880724,5
109,0.277778,26.333334,-13.888889,23.11111,37.11111,-2.226161,5
141,0.111111,0,-0.222222,0.444444,0.222222,-2.094395,5
134,0.944444,0.666667,-3.333333,7.666666,4.666667,-2.013143,5
131,0,0,0,0,0,0,5
141,0,0,0,0,0,0,5
57,9.277778,13.888889,-12.111111,16.555555,20.88889,-2.370613,5
141,0.777778,7,-11.555555,20.11111,16.555555,-2.191662,5
134,0.222222,0.666667,-2.555556,6.111111,3.888889,-1.997796,5
152,2.111111,0.777778,-1.222222,3.111111,2.444444,-2.000272,5
89,0.333333,14.222222,-12,23.333334,25.777779,-2.113032,5
133,0.055556,0,-1.111111,2.222222,1.111111,-2.094395,5
135,0.222222,0,-2.333333,4.666666,2.333334,-2.094395,5
80,2.777778,12.444445,-11.888889,22.11111,23.222221,-2.142269,5
153,0,0,0,0,0,0,5
155,10.777778,5.555555,-5.888889,11.111111,11,-2.115567,5
114,0.388889,24.11111,-12.555555,21.777779,34.444447,-2.196423,5
130,0.222222,0,-1.555556,5.111111,2.888889,-1.861154,5
116,0.777777,19.444445,-12.222222,24.11111,31.444445,-2.104978,5
144,0.333333,0.111111,-1,2,1.111111,-2.094395,5
61,0.722222,6.111111,-8.666667,16.666666,14.333333,-2.121837,5
99,2.444444,11.444445,-12.777778,24.88889,23.777779,-2.112503,5
131,0.722222,0.222222,-1.444444,3.222222,1.888889,-2.056155,5
135,0.277778,1,-3.666667,9.333333,6,-1.958546,5
154,1.722222,2.666667,-5.222222,10.111111,7.666666,-2.095813,5
86,0.333333,8,-13.333333,25.333334,20.444445,-2.128362,5
154,0.222222,0.222222,-0.555556,1.777778,1.222222,-1.861154,5
88,0.333333,4.666667,-6.666666,14.666667,12.222222,-2.035769,5
36,0.388889,5.111111,-8.777778,17.222221,13.666667,-2.107303,5
135,0.333333,4.222222,-6.666666,12.666667,10.444445,-2.125516,5
94,1.055556,15.666667,-12.777778,25.88889,28.666666,-2.084255,5
135,0.555555,0.888889,-4.222222,8.111111,4.888889,-2.110974,5
131,0.111111,0,-0.666667,1.333333,0.666667,-2.094395,5
68,0.166667,1.888889,-0.555556,1.777778,2.888889,-1.861154,5
138,0.222222,0,-2.333333,6,3.222222,-1.949167,5
140,0.277778,3.555556,-5.666666,11.666667,9.444445,-2.072268,5
150,0,0,0,0,0,0,5
138,0.055556,0,-1.111111,5.222222,3.111111,-1.755017,5
139,0.277778,2.888889,-6,13,9.555555,-2.04457,5
141,0.222222,0,-1.111111,3.222222,1.777778,-1.921217,5
112,0.666666,27,-22.222221,36.11111,43.666668,-2.244772,5
61,0.5,4.333334,-7.222222,15.444445,12.222222,-2.048717,5
94,0.222222,0.111111,-2.888889,6.111111,3.222222,-2.071242,5
84,0.499999,19.777779,-13.777778,24.222221,31.333334,-2.184862,5
145,0,0,0,0,0,0,5
115,0.388889,20,-10.555555,19.444445,29.444445,-2.14867,5
131,0,0,0,0,0,0,5
148,1.111111,1,-2,4.333334,3.222222,-2.04515,5
131,1.777778,0.666667,-1.888889,4.111111,2.777778,-2.051344,5
89,0,0,0,0,0,0,5
107,0.833333,24.777779,-13,22,35.11111,-2.201495,5
141,0,0,0,0,0,0,5
90,2.222222,13.222222,-11.888889,22.777779,24.444445,-2.12273,5
116,2.055555,26.666666,-12.444445,21.88889,37.11111,-2.177507,5
145,0.222222,0.111111,-0.666667,2,1.222222,-1.920944,5
139,0.222222,0,-1.444444,5.555555,3.222222,-1.803071,5
155,5.388889,6.666666,-6.222222,12.444445,12.888889,-2.079296,5
142,2,0.888889,-2.777778,5.555555,3.666667,-2.094395,5
89,0.944444,2.666667,-6.444445,13.555555,9.555555,-2.065342,5
111,0.555555,25.777779,-12.555555,21.444445,35.88889,-2.202667,5
86,0.277778,16.88889,-13.666667,24.333334,28.555555,-2.178281,5
152,0,0,0,0,0,0,5
141,0.444444,3,-5.555555,11.444445,8.777778,-2.075071,5
137,0.277778,0,-2.444444,5.222222,2.666667,-2.056155,5
145,0.222222,0.111111,-0.666667,2,1.222222,-1.920944,5
36,0.5,4.777778,-8.222222,16.444445,13,-2.097293,5
137,0.277778,0,-4.111111,8.222222,4.111111,-2.094395,5
109,0.388889,18.333334,-10.222222,20.777779,28.777779,-2.082762,5
58,0.277778,6,-8.555555,17.11111,14.555555,-2.085342,5
90,1.833333,12.333333,-14.333333,27.333334,25.777779,-2.125976,5
144,0,0,0,0,0,0,5
130,0,0,0,0,0,0,5
155,9.944445,8.555555,-10.555555,18.777779,17.555555,-2.140531,5
143,0,0,0,0,0,0,5
135,0.833334,22.11111,-18.666666,31.666666,37,-2.211986,5
148,0,0,0,0,0,0,5
105,0.944445,13.111111,-7.555555,13.777778,19.777779,-2.161571,5
62,0.666667,3.666667,-6.888889,15.111111,11.444445,-2.034152,5
87,0.611111,7.222222,-13.444445,25.222221,19.555555,-2.138617,5
115,0.166667,0.333333,-2.333333,5,2.888889,-2.065536,5
113,0.722222,17.222223,-11.888889,22.777779,28.444445,-2.125693,5
113,0.722222,17.222223,-11.888889,22.777779,28.444445,-2.125693,5
61,0.722222,4.222222,-7.666666,16,12.333333,-2.068204,5
82,2.722222,12.444445,-11.555555,20.777779,22.444445,-2.170632,5
90,0.555556,3.888889,-5.777778,13.888889,11.222222,-1.987466,5
111,1,12.333333,-11.666667,23,23.777779,-2.100671,5
135,0.166667,0.333333,-2.777778,7.555555,4.444445,-1.931332,5
136,1.166667,0.888889,-5.333334,10,5.777778,-2.130339,5
135,0.166667,0,-0.444444,0.888889,0.444444,-2.094395,5
138,0.5,1.444444,-5.222222,10.444445,6.666666,-2.08783,5
39,0.611111,6.888889,-6.555555,14.444445,14.333333,-2.036228,5
135,0.611111,26.444445,-21.555555,35.77778,43.11111,-2.227801,5
145,0,0,0,0,0,0,5
148,0,0,0,0,0,0,5
105,1.5,19.444445,-10.777778,20.555555,29.555555,-2.125548,5
152,1.222222,0.666667,-1.555556,4.111111,2.888889,-1.933239,5
108,1.722222,20.666668,-11.111111,20.222221,30.444445,-2.154391,5
112,0.5,19.333334,-12.777778,25.88889,32.333336,-2.085248,5
144,0,0,0,0,0,0,5
62,0.444444,3.777778,-7,15,11.444445,-2.048717,5
82,2.5,12.111111,-10,19.333334,21.666666,-2.102722,5
40,0.055556,1,-0.111111,0.888889,1.555556,-1.570796,5
142,0,0,0,0,0,0,5
64,0.277778,3.111111,-6.111111,13.888889,10.333334,-2.015428,5
134,0.944444,0.666667,-3.333333,7.666666,4.666667,-2.013143,5
154,1.277778,4.333334,-6.444445,12.888889,10.777778,-2.087985,5
115,0.444444,11.333333,-12.222222,22.444445,22.222221,-2.151625,5
63,0.444445,3.666667,-6.222222,13.444445,10.555555,-2.04457,5
89,0.166667,2.666667,-0.666667,2,3.777778,-1.890484,5
111,2.055556,16.222223,-11.333333,20.666666,26.222221,-2.153719,5
114,0.333334,21.777779,-14.444445,26.555555,34.666668,-2.15274,5
136,0.222222,0.888889,-4.666666,9.666667,5.777778,-2.071242,5
133,0.055556,0,-0.888889,1.777778,0.888889,-2.094395,5
61,0.555556,4.111111,-7,15.333333,12,-2.039459,5
12,4.5,8.222222,-9,18.666666,17.666668,-2.064482,5
134,0.333333,0,-3.111111,6.222222,3.111111,-2.094395,5
91,0.388889,19.555555,-18.88889,32.444443,34.88889,-2.202425,5
112,0.555555,25.777779,-12.888889,22.11111,36.22222,-2.200156,5
90,0.833333,18.777779,-18.555555,32.77778,34.444447,-2.182442,5
149,0.111111,0,-0.111111,0.222222,0.111111,-2.094395,5
80,2.944444,11.777778,-9.444445,17.555555,20.333334,-2.138901,5
79,4.777778,11.444445,-10.888889,19.11111,20.555555,-2.175843,5
95,0.222222,1.777778,-0.111111,1.222222,2.555556,-1.628908,5
129,0,0,0,0,0,0,5
134,0.611111,1.333333,-5.555555,10.444445,6.444445,-2.133095,5
65,1,6.333334,-8.444445,16.222221,14.333333,-2.121878,5
110,2.111111,24.444445,-18.88889,33.444443,40.444443,-2.182018,5
134,1.055556,0.888889,-5,10.333333,6.111111,-2.071242,5
152,0,0,0,0,0,0,5
133,0.222222,0.111111,-1.222222,3.111111,1.777778,-1.999063,5
110,0.444444,28.333334,-13.222222,23.11111,39.333336,-2.187242,5
92,0.555555,13.111111,-13.111111,25.555555,25.777779,-2.11184,5
154,0.388889,0,-0.777778,1.555556,0.777778,-2.094395,5
147,0,0,0,0,0,0,5
104,5.611111,16.222223,-7.555555,14.444445,23.333334,-2.113918,5
89,3.611111,10.333334,-12,23.666666,22.11111,-2.107311,5
89,6.166666,13.444445,-12,22.666666,24.555555,-2.129746,5
140,0.666667,2.666667,-0.666667,1.333333,3.333333,-2.094395,5
93,0.166667,0.888889,-4.333334,9,5.444445,-2.075071,5
133,0.222222,0.111111,-1.666667,6,3.555556,-1.822563,5
136,0.833333,0.666667,-4.222222,8.444445,4.888889,-2.094395,5
95,1.333333,5.333334,-2.555556,9.444445,10.777778,-1.749258,5
83,0.222222,13.444445,-12.555555,23.444445,24.88889,-2.143761,5
93,0.222222,13.444445,-14.111111,27.555555,27.11111,-2.110457,5
138,0.722222,1.666667,-5.333334,11,7.222222,-2.071242,5
147,0.444445,0.222222,-0.222222,0.444444,0.444444,-2.094395,5
147,0,0,0,0,0,0,5
113,1.222222,25.777779,-12,19.666666,34.88889,-2.236251,5
62,0.444444,4.777778,-7.888889,16.444445,13.111111,-2.066953,5
89,6.166666,13.444445,-12,22.666666,24.555555,-2.129746,5
83,5.833334,6.666666,-11.666667,21.333334,17,-2.150257,5
144,0.277778,0.444444,-0.333333,1,1,-1.90427,5
140,0.333333,1.222222,-3.777778,9.222222,6.111111,-1.985769,5
152,0.833333,0.333333,-1.333333,2.666667,1.666667,-2.094395,5
150,0,0,0,0,0,0,5
110,0.777778,2.444444,-4.333334,9.666667,7.444445,-2.021228,5
41,0.222222,0.333333,-0.444444,1.555556,1.222222,-1.84512,5
95,1.333333,5.333334,-2.555556,9.444445,10.777778,-1.749258,5
134,1.111112,22.333334,-19.11111,32.22222,37.444443,-2.21646,5
34,0.444445,10.555555,-11.888889,21.444445,20.88889,-2.162872,5
154,0.777778,0.666667,-2.222222,5.444445,3.555556,-1.988202,5
137,0.277778,1.888889,-4.777778,10.222222,7.111111,-2.058451,5
138,0.333333,1,-4.666666,9.666667,5.888889,-2.077816,5
151,0.111111,0,-0.333333,0.666667,0.333333,-2.094395,5
144,0,0,0,0,0,0,5
153,0.055556,3.222222,-1.111111,1.555556,3.888889,-2.221716,5
116,0.166667,13.777778,-9.888889,19.11111,23.222221,-2.121175,5
119,1.444444,24.88889,-18.777779,32.555557,40.333336,-2.187781,5
154,0,0,0,0,0,0,5
91,0.611111,8.222222,-13.777778,25.555555,20.666668,-2.147571,5
114,0.611111,12.111111,-14.222222,26.444445,25,-2.141659,5
84,0.388889,13.555555,-12.333333,23,24.777779,-2.143897,5
90,0.722222,2.666667,-7.111111,14.555555,10,-2.073429,5
89,2.333333,14.555555,-10.777778,21.222221,25.11111,-2.102295,5
140,0.444444,0.444444,-0.777778,2.555556,1.888889,-1.838877,5
141,0.055556,0,-0.111111,0.222222,0.111111,-2.094395,5
116,0.444444,0.333333,-3.888889,8.777778,4.888889,-2.018925,5
89,3.277778,13.111111,-11.777778,22.88889,24.444445,-2.11184,5
152,1.222222,0.666667,-1.555556,4.111111,2.888889,-1.933239,5
137,0.611111,0.111111,-1.222222,3.111111,1.777778,-2.007606,5
93,0.388889,10.555555,-13.111111,25.88889,23.444445,-2.102707,5
93,0.888889,16.555555,-12.777778,25.88889,29.555555,-2.086083,5
141,0.055556,0,-0.111111,0.222222,0.111111,-2.094395,5
112,0.555556,12.555555,-12.222222,23.11111,23.88889,-2.133313,5
94,1.222222,11.444445,-15.222222,27.777779,24.88889,-2.159466,5
155,10.777778,5.555555,-5.888889,11.111111,11,-2.115567,5
133,0.5,3.444444,-5.111111,10.888889,9,-2.048,5
134,0.722222,0.666667,-3.333333,7.666666,4.666667,-2.013143,5
134,0.277778,5,-6.888889,12.777778,11.222222,-2.138459,5
93,1.055556,10.444445,-13.555555,25.444445,22.88889,-2.137493,5
134,0.055556,0,-1.555556,3.111111,1.555556,-2.094395,5
149,0,0,0,0,0,0,5
96,0.666666,15.111111,-13.111111,26.555555,28.444445,-2.086083,5
34,0.444445,11.555555,-11,19.666666,21,-2.162383,5
86,0.277778,8.111112,-13.666667,26.333334,21.11111,-2.120153,5
129,3.444445,1.888889,0.444444,0.777778,2.666667,-1.101394,5
140,0.666667,2,-1.666667,5.333334,5,-1.853161,5
114,0.5,12.444445,-13,24,24.11111,-2.149073,5
111,0.555555,25.777779,-12.555555,21.444445,35.88889,-2.202667,5
152,2.055556,0.777778,-1.111111,2.888889,2.333334,-2.007351,5
113,1,27.11111,-22,36,43.77778,-2.238803,5
143,0.444444,0,-1.333333,3.333333,1.777778,-1.986938,5
108,0.666667,13.777778,-10.111111,19.555555,23.444445,-2.117648,5
85,0.222222,15.333333,-13.111111,23.88889,26.88889,-2.160912,5
110,0.444444,28.333334,-13.222222,23.11111,39.333336,-2.187242,5
149,0,0,0,0,0,0,5
133,0.5,3.444444,-5.111111,10.888889,9,-2.048,5
144,0,0,0,0,0,0,5
137,1.388889,0.555556,-3,6.333334,3.777778,-2.071242,5
94,0.444445,15.888889,-12.666667,25.666666,28.777779,-2.084893,5
139,0.722222,2.111111,-6.888889,13.111111,8.555555,-2.127586,5
104,3.111111,16.555555,-10.222222,19.444445,26.11111,-2.128231,5
130,2.611111,1,-2.222222,4.444445,3.222222,-2.094395,5
133,0.444445,6.666666,-10.888889,20.444445,16.666668,-2.138743,5
86,0.388889,13.555555,-11.777778,22.555555,24.666666,-2.123611,5
131,0,0,0,0,0,0,5
154,2.611111,1,-0.888889,3.444444,3,-1.905927,5
64,1.833333,5.333334,-5.666666,13.666667,12.555555,-1.965246,5
40,0,0,0,0,0,0,5
144,0,0,0,0,0,0,5
106,0.388889,14.333333,-10.111111,19.555555,24,-2.117671,5
94,0.555556,11.666667,-14.111111,25.222221,23.777779,-2.142756,5
91,0.5,11.333333,-10.333333,19.666666,21,-2.128465,5
108,2.111111,11.666667,-9.555555,18.11111,20.555555,-2.127161,5
152,0,0,0,0,0,0,5
93,1.055556,15.666667,-14.333333,27,28.88889,-2.136215,5
152,0,0,0,0,0,0,5
148,0.055556,0,-0.111111,0.222222,0.111111,-2.094395,5
162,11.666667,39.22222,-19.333334,31.333334,53.666668,-2.391681,6
182,3.611111,30.444445,-10.444445,23.88889,42.88889,-2.001125,6
193,7.055556,45.666668,-15.555555,33.77778,63,-2.080174,6
191,2.944444,43.11111,-13.555555,31.777779,59.77778,-1.998993,6
186,5.5,42.555557,-14.333333,35,61.11111,-1.974394,6
195,4.111111,41.77778,-15.777778,33.555557,58.88889,-2.052705,6
183,4.666666,47.88889,-18.222221,41.77778,69.66667,-2.005196,6
183,2.333334,45.333332,-15.555555,37.444443,65.111115,-1.981911,6
189,3.166667,43,-13.666667,33.666668,60.88889,-1.973221,6
195,3.722222,41.77778,-15.666667,33.333332,58.77778,-2.051671,6
182,3.555555,50.666668,-18.222221,43.11111,73.333336,-1.992052,6
177,8.499999,28.555555,-12,23.666666,40.333336,-2.121237,6
185,6.222221,28.777779,-10,21.333334,39.666668,-2.085272,6
191,5.722222,42.11111,-13,31.333334,58.666668,-1.964901,6
162,12.944446,38.22222,-17.444445,27.222221,50.555557,-2.335371,6
179,2.444445,42.88889,-12.888889,31.777779,59.77778,-1.970398,6
186,2.999999,41.77778,-12.666667,32,58.88889,-1.956023,6
176,5.111111,51.88889,-20.88889,46.11111,75.66667,-2.030648,6
189,12.388889,20.333334,-7.444445,17.222221,29.333334,-2.01975,6
197,4.944445,44.11111,-17,35.666668,62.22222,-2.071221,6
161,10.499999,37.333336,-16.444445,28.88889,51.22222,-2.316506,6
173,9,38.333336,-12.111111,27.88889,52.88889,-1.998857,6
192,4.388889,39.22222,-16.222221,36.444443,58.11111,-2.016578,6
195,3.944445,49.88889,-17.333334,39,70.111115,-2.015595,6
196,3.555556,41.22222,-15.222222,33.11111,58.22222,-2.039491,6
195,4.055555,53.444443,-20.777779,45.22222,76.66667,-2.037116,6
190,1.555556,44.11111,-16.666666,35.666668,62.333332,-2.048697,6
163,18.888887,36.555557,-16.555555,24.777779,47.555557,-2.395213,6
194,3.222223,39.555557,-14.555555,31.11111,55.444443,-2.046998,6
190,2.5,26.88889,-11,25.333334,40.11111,-2.008381,6
182,3,47.555557,-16.555555,39.11111,68.111115,-1.989221,6
189,2.444445,44.22222,-16,36.666668,63.333332,-2.008931,6
185,3.055555,43.11111,-12,30.666666,59.555557,-1.95277,6
188,2.277777,42.666668,-15.111111,36.22222,61.77778,-1.984565,6
187,2.333334,47.333332,-17.333334,39.666668,68,-2.009615,6
187,1.833333,52.88889,-20.333334,43,74.77778,-2.058211,6
182,2.944445,37.88889,-9.777778,26.88889,52.555557,-1.919167,6
188,5,53,-18.444445,43.22222,75.66667,-1.997746,6
189,3.777777,51.444443,-21.222221,42.11111,72.44444,-2.101326,6
186,2.055555,41.88889,-14.111111,34.88889,60.444443,-1.968511,6
193,2.222222,54,-23.222221,45.444443,76.55556,-2.109375,6
189,5.722223,26.555555,-8.666667,19,36.333336,-2.050282,6
190,2.611111,46.555557,-18.777779,39.88889,66.88889,-2.052546,6
197,1.277779,55.666668,-21,43.666668,77.77778,-2.06802,6
197,4.944445,44.11111,-17,35.666668,62.22222,-2.071221,6
193,1.833333,54.555557,-23.777779,48.22222,78.77778,-2.084935,6
188,6.611112,26.555555,-9.888889,22.11111,38,-2.03822,6
163,18.166666,37.444443,-16.333334,24,48.11111,-2.51749,6
182,7,35,-7.888889,22.444445,47.333332,-1.868277,6
190,5.055556,45.11111,-18.555555,36.444443,63.22222,-2.11269,6
180,3.111111,42.555557,-13.333333,31.333334,59,-1.996042,6
186,6.833334,26.88889,-9.666667,21.333334,37.88889,-2.046307,6
162,13.388888,38.77778,-17.222221,27.444445,51.333332,-2.327482,6
171,3.666667,40,-14.333333,31.666666,56.333332,-2.032929,6
163,14,38.22222,-18.666666,29,51.333332,-2.384441,6
185,2.222221,49,-19.11111,40.88889,69.88889,-2.051056,6
188,5.111111,26.555555,-9.222222,19.444445,36.444443,-2.083566,6
186,3.555556,30.777779,-12.222222,25.777779,43.88889,-2.060122,6
187,2.111111,51.333332,-20.11111,44.22222,74.111115,-2.03348,6
161,11.5,36.333336,-15.333333,27.666666,49.666668,-2.198939,6
197,2.611111,43,-16.11111,35.88889,61.555557,-2.022274,6
205,3.333334,44.11111,-16.11111,34.555557,61.77778,-2.044653,6
183,1.555555,37.333336,-8.888889,26.444445,52,-1.887731,6
188,3.055555,54,-21.666666,44.666668,76.55556,-2.074028,6
200,4.333333,49,-17.777779,39.88889,69.66667,-2.021172,6
187,6.222222,48.88889,-18.777779,40.555557,69.66667,-2.04388,6
162,13.944444,37.88889,-19,29.333334,51.333332,-2.494607,6
185,5.777777,39.22222,-12.888889,30.11111,55,-2.004988,6
190,2.611111,46.555557,-18.777779,39.88889,66.88889,-2.052546,6
179,4.555556,31,-12.444445,25.88889,44.11111,-2.0752,6
198,4.111111,42.333336,-17.777779,36.88889,61,-2.070717,6
190,1.611111,43,-14.111111,33.555557,60.666668,-1.987599,6
182,2.777777,37.666668,-9.888889,27.777779,52.88889,-1.904978,6
189,4.5,28.222221,-8.777778,19.88889,38.555557,-2.022227,6
189,2.666667,29.444445,-12,26,42.77778,-2.044277,6
196,2.277777,41.88889,-15.333333,33,58.77778,-2.045996,6
191,2.888887,53.555557,-22.777779,48.22222,78.111115,-2.05611,6
161,10.499999,37.333336,-16.444445,28.88889,51.22222,-2.316506,6
202,4.833333,51,-18,39,71,-2.045943,6
180,2.222222,51.555557,-20.555555,46.11111,75.44444,-2.022148,6
163,17.666666,37.77778,-16.333334,24.333334,48.555557,-2.392741,6
177,1.666666,42.333336,-13.333333,34.666668,61,-1.942662,6
191,1.444445,53.555557,-20.666666,45,76.66667,-2.041277,6
188,1.111111,52.555557,-20.333334,43.666668,74.888885,-2.047211,6
190,4.555555,51.555557,-19.333334,39,71.111115,-2.102898,6
184,7.944443,28,-11.222222,21.777779,38.77778,-2.183125,6
174,1.388889,49.88889,-22.222221,46.11111,73.22222,-2.069045,6
200,2.5,39.444443,-13.888889,31.444445,55.77778,-2.016646,6
201,4.333332,51.444443,-20.333334,44,74,-2.042514,6
186,2.777777,47.88889,-17.555555,38.77778,67.88889,-2.028618,6
184,3.611111,39.444443,-10.333333,27.666666,54.444443,-1.930196,6
189,2.611111,28.666666,-11.333333,23.666666,40.666668,-2.064273,6
192,6.166667,51.333332,-21,45.666668,74.77778,-2.038177,6
194,2.277778,43.11111,-15.888889,35.77778,61.666668,-2.021838,6
179,3.555556,43.77778,-14.333333,34.666668,62.11111,-1.978657,6
182,8.666666,26.666666,-7.666666,17,35.88889,-2.217735,6
199,5.611111,48.11111,-19.666666,42.333332,69.77778,-2.045431,6
207,3.111112,45.444443,-18.333334,38.333332,64.88889,-2.063353,6
192,7.444444,48,-18.333334,34.666668,65,-2.164195,6
182,2.277777,29.777779,-8.888889,23.11111,42.22222,-1.943038,6
195,3.833334,42,-16.11111,33.88889,59.22222,-2.056734,6
178,1.111109,51.22222,-21.555555,46.77778,75.22222,-2.040554,6
186,1.777777,41.666668,-14,34.333332,59.88889,-1.973056,6
172,6.666666,39.333336,-13.333333,29.666666,54.666668,-2.052453,6
165,16.444445,33.77778,-15.111111,21.222221,42.88889,-2.470153,6
201,5.222221,46.77778,-19.777779,40.555557,67.22222,-2.075226,6
175,3.444445,50,-21.333334,44.666668,72.66667,-2.063776,6
194,3.222223,53.666668,-20.333334,44,76.22222,-2.042718,6
204,3.222222,48.666668,-18.333334,40,69.22222,-2.03737,6
201,5.222221,46.77778,-19.777779,40.555557,67.22222,-2.075226,6
188,4.611111,53.444443,-21.88889,44.77778,76,-2.079095,6
191,3.277778,51.555557,-20.555555,45.11111,74.77778,-2.03548,6
188,3.111112,29,-11,24,41.333336,-2.04072,6
200,2.5,49.11111,-18,40.666668,70.22222,-2.015374,6
174,3.166667,48.22222,-20.222221,44.11111,70.88889,-2.037351,6
160,1.555555,36.666668,-19.11111,37.555557,55.333332,-2.102318,6
176,3.444444,46.22222,-19.666666,42,67.66667,-2.052258,6
210,4.444444,44.11111,-17.555555,39.11111,64.333336,-2.020895,6
197,2,43.444443,-16.222221,35.11111,61.444443,-2.043399,6
195,2,41.22222,-16.333334,32.333332,57.333332,-2.101377,6
180,7.333333,27.88889,-8.333333,19,37.77778,-2.021032,6
161,8.999999,37.88889,-18.11111,30.555555,52.22222,-2.282295,6
192,2.555555,41,-15.555555,35.11111,59.22222,-2.020234,6
207,6.444444,49.88889,-19.11111,39.88889,70.111115,-2.062724,6
205,2.388889,48.666668,-18.88889,41.11111,69.77778,-2.038263,6
190,2.500001,28.444445,-10.888889,24.444445,41.11111,-2.020042,6
194,5.388889,36.333336,-12.555555,27.444445,50.444443,-2.037568,6
194,2.444444,43.666668,-17.666666,37,62.444443,-2.064277,6
184,10.611111,28.333334,-8.777778,18.88889,38.333336,-2.215464,6
183,6.333334,28.222221,-8.444445,20.555555,39.11111,-1.970772,6
161,9.222222,39.666668,-18.222221,31.444445,54.555557,-2.238293,6
190,1.388889,45.333332,-15.222222,36.444443,64.55556,-1.985899,6
173,3.611111,47.444443,-19.88889,43.11111,69.55556,-2.04172,6
188,3.611111,43.77778,-14.888889,34.77778,62,-1.995072,6
188,1.388889,26.666666,-9.666667,22,38.11111,-2.016443,6
161,11.500001,38.22222,-18.11111,28.88889,51.444443,-2.338974,6
188,7.38889,26.555555,-9.444445,21.555555,37.77778,-2.014509,6
202,8.333334,50.22222,-21.333334,42.666668,71.55556,-2.093746,6
187,2.111111,51.333332,-20.11111,44.22222,74.111115,-2.03348,6
185,9.888888,27.88889,-9.333333,18.333334,37.555557,-2.45058,6
200,3.444445,48.666668,-20.88889,42.77778,70.22222,-2.080206,6
190,3.000001,41.333336,-15.111111,33.555557,58.666668,-2.025942,6
178,5.222221,42.333336,-15.888889,32.77778,58.88889,-2.102536,6
186,6.055555,44.333332,-13.222222,30.444445,60.22222,-2.028812,6
196,2.222222,41.444443,-16.444445,33.88889,58.555557,-2.074616,6
