@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vegde-sd numeric
@attribute Hedge-sd numeric
@attribute Intensity-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
88,0,0.471405,0.298142,7.333334,0.61791,-2.035769,5
36,0,0.250924,0.278887,7.518518,0.648657,-2.097293,5
91,0,0.385186,0.107408,24.074074,0.48999,-2.202425,5
89,0,1.746955,0.800463,5.037037,0.740904,-2.065342,5
130,0,0.136083,0.272166,1.185185,1,-1.861154,5
130,0,0.018519,6.240745,1.740741,0.550926,-2.094395,5
12,0,0.272165,1.966384,6.259259,0.687302,-2.057978,5
144,0,0,0,0,0,0,5
136,0,0.522222,0.477777,2.444444,0.911155,-2.130339,5
62,0,0.298142,0.501848,6.444445,0.67037,-2.048717,5
150,0,0,0,0,0,0,5
144,0,0,0,0,0,0,5
94,0,0.760117,0.490653,9.111111,0.619713,-2.12934,5
92,0,1.062841,0.620633,17.25926,0.499695,-2.11184,5
145,0,0,0,0,0,0,5
109,0,0.834444,0.389682,29.407408,0.331954,-2.226161,5
145,0,0,0,0,0,0,5
137,0,0.151852,0.151852,3.703704,0.731922,-2.058451,5
93,0,0.272165,0.389682,14.814815,0.559179,-2.102707,5
104,0,1.772214,2.255034,18.518518,0.314713,-2.113918,5
114,0,0.507408,0.088889,25.814816,0.393927,-2.15274,5
84,0,0.490653,0.459468,23.25926,0.404099,-2.184862,5
92,0,44.774082,0.177777,15.407408,0.53355,-2.113273,5
93,0,13.496301,0.862962,14.407408,0.577002,-2.137493,5
95,0,1.123816,1.264911,7.62963,0.512566,-1.749258,5
154,0,0.327731,0.544331,1.740741,0.838889,-1.988202,5
86,0,1.06284,2.542237,6.703704,0.594226,-2.054475,5
109,0,0.983192,0.389682,21.851852,0.367141,-2.082762,5
99,0,1.259041,1.128749,15.481482,0.54148,-2.112503,5
152,0,0,0,0,0,0,5
84,0,0.272165,0.344265,17.185184,0.477222,-2.152852,5
136,0,0.062963,0.211111,2.074074,0.877513,-2.094395,5
94,0,39.262947,0.251852,15.37037,0.599594,-2.142756,5
145,0,0.611616,0.272166,0.555556,0.527778,-1.920944,5
89,0,0.477778,0.551852,1.814815,0.896296,-2.042259,5
140,0,0.018519,0.02963,0.259259,0.777778,-2.094395,5
137,0,0.077778,1.751852,1.666667,0.917989,-2.071242,5
91,0,0.278887,0.172133,6,0.620651,-1.93491,5
93,0,0.459468,0.928959,19.88889,0.480246,-2.136215,5
130,0,0,0,0,0,0,5
113,0,0.501849,0.544331,21.592592,0.350082,-2.163633,5
140,0,0.421636,0.421637,3.222222,0.656085,-1.853161,5
80,0,2.901469,1.083548,14.481482,0.43286,-2.138901,5
155,0,0.611111,131.80739,7.296296,0.5,-2.115567,5
149,0,0.172133,0.172133,0.037037,0.111111,-2.094395,5
64,0,1.130388,1.963557,8,0.579142,-1.965246,5
154,0,8.21111,1.218518,6.37037,0.561927,-0.004927,5
83,0,0.250924,0.250924,18.222221,0.50381,-2.178321,5
90,0,0.620633,0.250924,7.185185,0.641018,-1.989546,5
131,0,0,0,0,0,0,5
153,0,5.539421,0.136083,3.37037,0.085017,-2.221716,5
116,0,0.389682,0.344266,23.407408,0.392149,-2.104978,5
94,0,0.285185,0.42963,20.222221,0.451546,-2.084893,5
58,0,0.942809,0.327731,8.851851,0.607768,-2.085342,5
63,0,0.327731,0.272166,6.074074,0.653535,-2.04457,5
61,0,0.136083,0.272165,6.888889,0.655892,-2.039459,5
144,0,0.516398,0.365148,0.444444,0.740741,-2.094395,5
90,0,0.250924,0.45542,6.592593,0.651153,-1.987466,5
133,0,1.007407,0.344444,5.37037,0.630471,-2.048,5
141,0,0.182574,-0,0.185185,0.555556,-2.094395,5
88,0,0.389681,0.459468,22.333334,0.378615,-2.20829,5
61,0,0.471405,0.490653,8.777778,0.588823,-2.121837,5
141,0,0,0,0,0,0,5
134,0,0.182574,0.210819,1.037037,1,-2.094395,5
155,0,0.611111,131.80739,7.296296,0.5,-2.115567,5
12,0,0.272165,1.966384,6.259259,0.687302,-2.057978,5
113,0,1.223232,0.389682,20.851852,0.414807,-2.125693,5
107,0,2.251853,2.818519,16.74074,0.547173,-2.159464,5
135,0,0.151852,0.162963,2.407408,0.849735,-1.972186,5
112,0,0.490653,0.344265,28.851852,0.32175,-2.200156,5
137,0,0.544331,0.712325,0.740741,0.75,-2.007606,5
61,0,0.278887,0.443054,7,0.66626,-2.068204,5
40,0,2.072751,0.136083,1.259259,0.116667,-1.570796,5
141,0,0.136083,0.136083,0.037037,0.111111,-2.094395,5
111,0,0.45542,0.344265,28.74074,0.315484,-2.202667,5
105,0,0.501849,1.825741,26.74074,0.337494,-2.192406,5
116,0,0.296296,0.02963,1.962963,0.940741,-2.018925,5
91,0,0.018519,0.196296,12.148149,0.634464,-2.147571,5
133,0,0.240741,0.074074,0.740741,0.962963,-1.999063,5
94,0,3.174073,0.951854,20.037037,0.457772,-2.084255,5
86,0,0.182575,0.327731,17.148148,0.46348,-2.123611,5
30,0.111111,0.712325,2.796824,7.037037,0.613718,-2.047276,5
113,0,0.623608,0.68853,28.333334,0.302071,-2.236251,5
135,0,0.272166,0.403687,1.407407,0.972222,-1.880724,5
93,0,0.062963,0.033333,2.444444,0.878395,-2.075071,5
33,0,1.577621,2.973961,8.740741,0.547103,-2.056119,5
131,0,0,0,0,0,0,5
152,0,0,0,0,0,0,5
141,0,0.118518,0.074074,0.703704,0.888889,-1.921217,5
58,0,0.421637,0.344265,8.333333,0.622222,-2.068564,5
154,0.111111,125.8667,0.685184,8.703704,0.771517,-2.066916,5
30,0,0.854184,1.632993,8.481482,0.518586,-2.05997,5
90,0,0.408248,0.547723,16.666666,0.539116,-2.125976,5
153,0,0.062963,0.02963,0.37037,0.888889,-2.094395,5
111,0,0.45542,0.344265,28.74074,0.315484,-2.202667,5
36,0,0,0,0,0,0,5
138,0,10.074077,49.633343,12.185185,0.61525,-2.172099,5
94,0,0.077778,0.033333,21.444445,0.452182,-2.100966,5
136,0,1.555557,0.122222,6.185185,0.657744,-2.175296,5
104,0.111111,0.547723,2.104669,19.62963,0.380292,-2.128231,5
142,0,0.136083,0.172133,1.222222,1,-2.056155,5
89,0,0.196296,0.285185,22.666666,0.509462,-2.188149,5
131,0,0.182574,0.250924,1.555556,0.972222,-1.871048,5
104,0,0.547722,2.041242,19.777779,0.375532,-2.150638,5
61,0,0.403687,0.459468,7.074074,0.645891,-2.048717,5
93,0,0.389682,0.172132,17.925926,0.511905,-2.110457,5
134,0,0.118518,0.151852,2.111111,0.874074,-2.013143,5
41,0,0.809664,0.172133,0.703704,0.537037,-1.84512,5
82,0,1.148267,2.167948,15.222222,0.458152,-2.102722,5
108,0,5.102286,0.827759,23.703703,0.365332,-2.154391,5
62,0,0.250924,0.344265,7.62963,0.635938,-2.066953,5
143,0,0.172133,0.172133,0.666667,0.888889,-1.986938,5
117,0,1.378405,0.490653,17.11111,0.402203,-2.005139,5
139,0,0.018519,0.02963,1.296296,1,-2.094395,5
152,0,0.02963,0.166667,3.592592,0.599735,-1.997796,5
62,0,0.298142,0.501848,6.444445,0.67037,-2.048717,5
79,0.111111,2.453267,3.487544,14.185185,0.485044,-2.175843,5
95,0,1.123816,1.264911,7.62963,0.512566,-1.749258,5
155,0,10.551853,60.240738,8.740741,0.392385,-2.079296,5
89,0,1.306678,4.703426,17,0.477489,-2.129746,5
131,0,0,0,0,0,0,5
136,0,0.02963,0.02963,2.555556,0.84709,-2.071242,5
153,0.111111,8.044466,3.896296,8.333333,0.769577,-2.14389,5
152,0,1.707408,0.82963,1.518519,0.648677,-1.933239,5
85,0,1.241266,0.172133,18.925926,0.459024,-2.160912,5
108,0,0.365148,0.298143,16.925926,0.421675,-2.117648,5
141,0,0.136083,0.136083,0.037037,0.111111,-2.094395,5
133,0,0.172133,0.272166,1.555556,0.972222,-1.822563,5
135,0,0.02963,0.02963,0.777778,1,-2.094395,5
154,0.111111,18.162964,3.174073,4.296296,0.815344,-2.095813,5
154,0,0.02963,0.074074,0.703704,1,-2.01751,5
144,0,0.712325,0.490653,0.703704,0.861111,-1.986938,5
134,0,0.02963,0.077778,1.666667,0.937037,-2.013143,5
155,0,21.796297,71.574066,8.259259,0.300624,-2.147622,5
35,0,0.344265,0.250924,13.481482,0.459288,-2.153332,5
112,0,0.996295,0.799999,31.62963,0.445039,-2.244772,5
31,0,1.223232,2.678447,11.259259,0.500944,-2.171949,5
131,0,0.172133,0.172133,0.222222,0.666667,-2.094395,5
93,0,0.250924,0.544331,20.925926,0.44338,-2.086083,5
87,0,0.240741,0.374074,11.148149,0.659329,-2.138617,5
84,0,0.298143,0.327731,17.11111,0.475,-2.143897,5
80,0,0.58373,0.720082,15.851851,0.489982,-2.142269,5
111,0,3.451851,0.951851,19.333334,0.409226,-2.153719,5
63,0,0.544331,0.389682,8.962963,0.5477,-2.121837,5
152,0,0.981307,1.090362,0.777778,0.705556,-2.094395,5
115,0,3.407407,12.266669,29.481482,0.421493,-2.218655,5
154,0,0.172133,0.136083,0.074074,0.222222,-2.094395,5
138,0,0.166667,0.133333,2.666667,0.826852,-2.077816,5
134,0,0.340741,0.374074,2.666667,0.876102,-2.071242,5
89,0,0,0,0,0,0,5
97,0,0.534027,0.45542,19.592592,0.447494,-2.121346,5
154,0,0.118519,5.751853,1.851852,0.534392,-1.905927,5
141,0,1.807408,0.162963,9.851851,0.640224,-2.191662,5
140,0,0.490653,0.344265,1.037037,0.814815,-1.838877,5
110,0.111111,0.24074,2.296298,29.296297,0.431825,-2.182018,5
89,0,0.172133,3.83792,14.222222,0.548825,-2.107311,5
118,0,5.5,0.874073,19.407408,0.418712,-2.14718,5
131,0,0,0,0,0,0,5
61,0,0.403687,0.459468,7.074074,0.645891,-2.048717,5
135,0,0.02963,0.077778,0.148148,0.333333,-2.094395,5
95,0,3.544427,0.403687,2.148148,0.10119,-1.628908,5
140,0,4.204495,0.666667,2.888889,0.068883,-2.094395,5
108,0,0.611616,1.951258,14.518518,0.45603,-2.127161,5
144,0,0.860663,0.534027,0.666667,0.37037,-1.90427,5
110,0,0.691214,0.272165,31.62963,0.307444,-2.187242,5
139,0,0.088889,0.062963,5.222222,0.696605,-2.04457,5
82,0,1.020167,2.53348,15.518518,0.481601,-2.170632,5
144,0,0,0,0,0,0,5
113,0,1.223232,0.389682,20.851852,0.414807,-2.125693,5
90,0,0.266666,0.344444,23.518518,0.496719,-2.182442,5
155,0.111111,35.618523,121.396286,11.296296,0.747294,-2.140531,5
138,0,0.518518,0.285185,3.555556,0.779497,-2.071242,5
134,0,0.088889,0.240741,2.962963,0.829233,-2.133095,5
191,0,1.973905,2.903384,63.074074,0.311587,-2.065948,6
192,0,2.82384,3.062316,57.074074,0.324017,-2.024748,6
199,0,2.97894,4.615995,55.666668,0.312414,-2.045431,6
195,0,0.65828,0.966091,46.555557,0.290299,-2.101377,6
207,0,3.179215,2.802115,56.814816,0.290668,-2.062724,6
189,0,1.511683,3.455537,61.407406,0.285515,-2.035894,6
183,0,0.869228,1.485735,43.185184,0.28154,-1.887731,6
191,0,0.760117,1.020167,49.185184,0.278886,-1.998993,6
195,0,2.238553,2.888676,47.74074,0.284495,-2.038956,6
180,0,1.481991,1.088663,48.555557,0.278822,-1.996042,6
187,0,1.003697,2.389019,48.51852,0.305755,-1.947472,6
201,0,5.495115,5.795274,40.296295,0.275368,-2.175826,6
174,0,2.68052,1.545604,56.185184,0.323021,-2.037351,6
159,0,5.05185,168.95189,35.77778,0.289218,-2.549349,6
193,0,1.90516,2.177325,60.11111,0.308465,-2.047766,6
194,0,2.594153,1.500616,61.555557,0.295908,-2.042718,6
196,0,1.420746,4.390225,50.074074,0.297963,-2.054753,6
193,0,2.040334,3.592689,41.185184,0.279876,-1.995801,6
162,0,0.596296,66.818535,44.074074,0.301508,-2.386671,6
194,0,1.925463,3.416733,41.037037,0.275415,-2.045201,6
163,0,12.151846,48.8889,41.666668,0.297547,-2.384441,6
172,0,0.91287,5.455545,42.037037,0.249836,-2.143718,6
185,0,1.769077,1.16746,47.814816,0.289144,-1.937924,6
204,0,1.204928,1.148268,57.88889,0.302525,-2.038543,6
189,0,0.462963,84.59629,23.592592,0.233097,-2.01975,6
173,0,1.834847,1.236781,56.77778,0.318366,-2.048199,6
163,0,0.785186,5.540755,39.296295,0.284813,-2.395213,6
178,0,1.769076,4.933632,47.962963,0.289863,-2.102536,6
191,0,1.306679,1.088662,61.666668,0.302994,-2.041277,6
187,0,1.515354,1.784708,59.37037,0.307458,-2.03348,6
208,0,4.841564,3.552778,55.62963,0.320595,-2.094585,6
202,0,1.069786,2.51219,57.333332,0.302514,-2.093746,6
161,0,1.807405,91.32222,41.48148,0.294706,-2.316506,6
195,0,2.8784,2.354665,47.925926,0.291875,-2.056734,6
190,0,1.822697,3.234651,53.592594,0.303602,-2.052546,6
201,0,2.69155,2.335713,43.962963,0.28083,-2.06786,6
196,0,2.375804,2.277099,49.88889,0.289997,-2.063864,6
176,0,0.688531,2.691551,50.666668,0.308573,-1.95141,6
206,0.111111,1.773257,2.808056,57.62963,0.30568,-2.085934,6
194,0,1.932183,1.797116,50.11111,0.300667,-2.064277,6
189,0,1.047041,0.860663,59.925926,0.312892,-2.005956,6
200,0,2.703221,1.531158,56.666668,0.300817,-2.015374,6
193,0,0.750308,2.489236,41.703705,0.278387,-1.992997,6
189,0,4.551854,14.607409,29.62963,0.297413,-1.954574,6
188,0,0.488888,37.218513,30.592592,0.284148,-2.014509,6
189,0,0.983193,2.810036,58.62963,0.307985,-2.048058,6
196,0,1.333334,1.148268,47.25926,0.294238,-2.074616,6
185,0,4.655558,94.91854,30.88889,0.250444,-2.45058,6
161,0,0.507408,73.0963,44.074074,0.308104,-2.238293,6
190,0,0.998145,1.123816,49.48148,0.290788,-1.987599,6
201,0.111111,0.64693,2.455531,58.703705,0.294187,-1.997736,6
195,0,2.277915,2.247634,47.703705,0.290278,-2.052705,6
185,0,1.806368,2.277101,49.037037,0.300036,-2.006186,6
189,0,2.87407,15.366663,31.925926,0.262981,-2.022227,6
189,0,0.222222,33.3185,29.074074,0.271208,-2.049148,6
165,0,8.1074,23.89629,35.814816,0.273647,-2.470153,6
172,0,4.38896,7.360555,44.77778,0.278044,-2.052453,6
188,0,1.128748,1.247218,50.185184,0.30043,-2.00738,6
186,0,1.572919,1.173788,49.51852,0.307257,-1.940813,6
196,0,2.360949,1.695309,47.185184,0.292469,-2.039491,6
197,0.111111,1.451691,1.103865,63.22222,0.285333,-2.06802,6
189,0,0.922221,2.888888,32.11111,0.315363,-2.037982,6
188,0,1.356739,0.750309,60.333332,0.299511,-2.047211,6
190,0,1.809441,2.094085,52.555557,0.297059,-2.03483,6
195,0,2.094082,1.738453,48.333332,0.290585,-2.081095,6
186,0.222222,1.659987,2.518818,49.444443,0.303448,-1.974394,6
181,0,1.730983,1.485734,60.62963,0.306993,-2.044563,6
177,0,10.696298,27.333357,32.88889,0.28109,-2.10084,6
173,0,1.646544,2.112572,55.185184,0.321085,-2.04172,6
182,0,2.094967,2.561829,58.962963,0.308825,-1.992052,6
201,0,1.734188,1.656637,61.62963,0.299213,-2.034119,6
182,0,3.855555,9.218522,34.925926,0.285756,-2.001125,6
183,0,1.18165,1.597451,54.037037,0.298622,-1.974959,6
186,0,3.028874,7.932118,51.77778,0.290148,-2.014102,6
193,0,1.115547,1.846919,62.703705,0.310288,-2.084935,6
185,0,1.806368,2.277101,49.037037,0.300036,-2.006186,6
189,0,2.237722,1.544405,58.407406,0.295523,-2.101326,6
179,0,1.282359,3.074386,50.555557,0.296547,-1.978657,6
182,0,0.655462,1.772214,43.51852,0.280764,-1.917349,6
159,0,7.54074,152.7,36.62963,0.294845,-2.316872,6
162,0,1.144444,73.1111,43.22222,0.300182,-2.391681,6
196,0,1.501851,1.218681,47.77778,0.289138,-2.045996,6
209,0.111111,0.712326,2.672217,48.77778,0.302982,-2.06698,6
172,0,0.894427,5.856622,42.333332,0.265454,-2.126558,6
189,0,2.195113,4.007863,62.074074,0.305404,-2.054084,6
190,0,0.82776,0.952579,52.407406,0.297733,-1.985899,6
190,0,6.874074,73.674065,29.62963,0.30039,-2.160658,6
183,0,1.18165,1.597451,54.037037,0.298622,-1.974959,6
187,0,1.600925,2.0221,54.77778,0.304126,-2.009615,6
182,0,3.208783,5.648992,39.851852,0.24779,-1.868277,6
175,0,0.522223,26.133337,33,0.286834,-2.091209,6
203,0,3.791314,4.036866,58.48148,0.287107,-2.034642,6
193,0,0.750308,2.489236,41.703705,0.278387,-1.992997,6
196,0,0.869228,1.668887,61.592594,0.287526,-2.048736,6
179,0,2.507411,7.274074,35.48148,0.301166,-2.0752,6
201,0.222222,1.678846,3.124574,53.703705,0.308859,-2.075226,6
200,0,2.125681,1.204929,55.962963,0.309826,-2.080206,6
190,0,0.998145,1.123816,49.48148,0.290788,-1.987599,6
176,0.111111,1.857917,2.841493,60.296295,0.314462,-2.030648,6
196,0,1.047043,1.996292,51.148148,0.297689,-2.059262,6
186,0,1.944444,53.58887,30.777779,0.276726,-2.046307,6
176,0,0.879815,1.996294,50.296295,0.302421,-1.97757,6
196,0,2.149936,1.35674,53.333332,0.293586,-2.079185,6
188,0,2.740741,7.540742,33.333332,0.299865,-2.04072,6
183,0,0.583731,1.625037,54.74074,0.303121,-1.991701,6
162,0,1.307408,5.929622,40.296295,0.289652,-2.341198,6
191,0,0.620633,1.192569,49.22222,0.289582,-2.040515,6
171,0,1.218681,3.126943,45.77778,0.287983,-2.032929,6
207,0,1.306679,3.008629,52.11111,0.299285,-2.063353,6
198,0,1.496909,3.009245,59.77778,0.296314,-2.050575,6
183,0,1.682151,3.072581,56.333332,0.305472,-1.997577,6
173,0,1.781593,6.749488,43.592594,0.266914,-1.998857,6
160,0,1.185186,2.740741,42.814816,0.347142,-2.102318,6
186,0,2.12222,4.207406,35.296295,0.302286,-2.060122,6
175,0,3.124574,4.68923,57.851852,0.312834,-2.05935,6
186,0,2.043961,1.241266,48.444443,0.304522,-1.973056,6
163,0,13.496301,27.244467,39.444443,0.281536,-2.425324,6
185,0,1.424649,5.556445,44.962963,0.28574,-2.004988,6
190,0,0.742868,1.405018,60.444443,0.308799,-2.043617,6
184,0,0.32963,28.951855,31.185184,0.232343,-2.16033,6
180,0,0.936898,2.888675,50.407406,0.300918,-2.008719,6
210,0.111111,1.669998,2.613356,51.296295,0.317566,-2.020895,6
181,0,1.242757,2.054805,46.88889,0.283287,-1.949088,6
160,0,0.922221,4.596297,45.148148,0.352126,-2.162999,6
177,0,1.333334,1.974842,48.407406,0.297431,-1.940423,6
186,0.111111,2.245159,2.815959,50.074074,0.266195,-2.028812,6
191,0.111111,2.303781,6.071487,48.22222,0.279764,-1.964901,6
184,0,0.544331,1.929306,56.25926,0.2956,-1.958014,6
182,0,3.855555,9.218522,34.925926,0.285756,-2.001125,6
176,0,0.918938,0.918938,50.77778,0.294056,-1.98088,6
197,0.111111,2.01568,3.275611,54.851852,0.298704,-2.033505,6
188,0,1.218519,38.551857,30.62963,0.290796,-2.03822,6
181,0,2.16453,2.864857,41.25926,0.265619,-1.998368,6
159,0,7.54074,152.7,36.62963,0.294845,-2.316872,6
181,0,3.151133,2.786875,59.074074,0.317345,-2.020865,6
185,0,2.257497,1.951258,56.25926,0.302283,-2.051056,6
201,0,2.656231,4.071583,56.444443,0.28043,-1.969456,6
162,0,2.196297,219.57411,40.444443,0.307814,-2.573635,6
189,0,3.885185,114.59634,26.444445,0.271473,-2.101002,6
202,0,1.708367,1.130388,60.48148,0.29788,-2.060614,6
191,0.111111,2.786874,5.185452,60.25926,0.320865,-2.077651,6
181,0,0.862812,1.32916,55.333332,0.300006,-2.053189,6
182,0,1.099999,3.618518,34.51852,0.293208,-1.943038,6
162,0,5.762963,9.396256,41.48148,0.291106,-2.335371,6
184,0,3.277779,63.35185,31.518518,0.28045,-2.183125,6
197,0,2.993821,3.122795,50.333332,0.296328,-2.071221,6
184,0,2.118519,45.085182,31.703703,0.250721,-2.215464,6
189,0,1.751853,3.822227,34.11111,0.309884,-2.044277,6
188,0,2.313409,3.747592,61.25926,0.300242,-1.997746,6
185,0,1.229272,1.656637,50.22222,0.285554,-2.007175,6
182,0,2.576964,1.705112,54.925926,0.306722,-1.980348,6
194,0,1.496909,3.964657,58.814816,0.286791,-2.112941,6
192,0,0.64693,2.379699,45.962963,0.325608,-2.016578,6
182,0,1.293861,1.42595,45,0.281875,-1.910677,6
192,0,1.781593,4.134766,53.444443,0.272721,-2.164195,6
188,0,2.573368,1.299573,55.77778,0.296294,-2.039667,6
176,0,3.275612,2.870668,56.925926,0.315862,-2.021784,6
198,0,1.854924,1.600926,51.666668,0.299707,-2.072616,6
186,0,2.666666,3.555556,34.962963,0.303377,-2.036642,6
188,0,1.496296,19.007412,29.962963,0.275863,-2.083566,6
204,0,1.763834,2.083445,55.88889,0.29685,-2.03737,6
193,0,1.90516,2.177325,60.11111,0.308465,-2.047766,6
187,0.111111,1.730981,2.431278,48.37037,0.306725,-1.998547,6
194,0,1.14342,2.03761,49.74074,0.300853,-2.021838,6
161,0,3.040736,31.022234,42.037037,0.308416,-2.282295,6
196,0,1.327766,4.188167,46.074074,0.294045,-2.105677,6
195,0,1.206464,2.123065,61.592594,0.305593,-2.037116,6
182,0,1.705113,1.597452,43.592594,0.278669,-1.919167,6
186,0,2.319004,2.526893,54.962963,0.296251,-2.028618,6
190,0,0.854184,2.784215,51.074074,0.298958,-2.11269,6
188,0,1.563472,1.781594,49.703705,0.309236,-1.984565,6
200,0,2.409857,2.622552,54.703705,0.317362,-2.065663,6
182,0,3.855555,9.218522,34.925926,0.285756,-2.001125,6
189,0,2.462961,21.588884,31.37037,0.266302,-2.020345,6
197,0.111111,1.451691,1.103865,63.22222,0.285333,-2.06802,6
198,0,6.433995,5.792715,58.333332,0.299654,-2.035874,6
161,0,5.555551,99.63333,42.37037,0.27504,-2.395566,6
163,0,0.429631,1.851823,40.703705,0.270056,-2.388454,6
190,0,2.564718,1.204929,50.444443,0.292125,-2.048697,6
185,0,7.662959,32.118523,32.555557,0.27036,-2.085272,6
174,0,1.445299,0.854183,57.851852,0.320261,-2.069045,6
190,0,2.13611,1.849925,47.48148,0.295621,-2.025942,6
161,0,0.729634,18.922234,40.444443,0.298056,-2.198939,6
192,0,2.059307,2.489237,60.814816,0.31261,-2.055457,6
195,0,2.091428,2.205214,47.666668,0.288788,-2.051671,6
187,0,2.167948,1.602082,58,0.29965,-1.966671,6
191,0,5.40741,40.02962,25.296297,0.237113,-1.858264,6
200,0,0.779364,2.8829,56.37037,0.296836,-2.021172,6
176,0.111111,1.06284,1.695309,53.666668,0.318137,-2.052258,6
196,0,0.869228,1.668887,61.592594,0.287526,-2.048736,6
189,0,1.485184,23.885176,30,0.265248,-2.050282,6
183,0,1.916788,1.788856,52.62963,0.30372,-1.981911,6
200,0,3.031318,2.480293,53.555557,0.313032,-2.116733,6
210,0.111111,1.669998,2.613356,51.296295,0.317566,-2.020895,6
190,0,1.032796,1.466919,46.88889,0.292226,-2.025133,6
185,0,2.810035,1.289558,47.962963,0.259189,-1.982099,6
195,0,2.277915,2.247634,47.703705,0.290278,-2.052705,6
161,0,0.518519,96.65553,41.814816,0.302983,-2.338974,6
197,0,1.515353,1.925463,49.592594,0.302925,-2.022274,6
177,0,0.879815,0.942809,51.074074,0.306215,-1.956005,6
188,0,1.260511,1.254621,49.962963,0.294774,-1.99344,6
191,0,2.738614,2.800133,59.74074,0.313611,-2.03548,6
195,0,3.284081,2.102027,45.074074,0.292957,-2.118572,6
195,0,2.957101,1.705112,57.11111,0.28836,-2.015595,6
188,0,1.811109,1.751851,30.777779,0.301747,-2.016443,6
187,0,1.515354,1.784708,59.37037,0.307458,-2.03348,6
163,0,0.877778,3.244499,40.444443,0.268978,-2.392741,6
162,0,3.985182,155.12964,41.333332,0.298471,-2.494607,6
200,0,0.952579,1.167461,46.11111,0.286663,-2.038016,6
193,0,1.652159,1.80944,61.407406,0.299579,-2.109375,6
183,0,0.651852,36.933327,32.25926,0.266436,-1.970772,6
189,0,1.088662,1.005541,49.666668,0.29381,-1.973221,6
178,0,0.547722,0.544331,59.62963,0.318996,-2.040554,6
182,0,0.834444,2.051197,43.62963,0.286863,-1.904978,6
201,0,5.495115,5.795274,40.296295,0.275368,-2.175826,6
202,0,1.878731,1.003697,61.62963,0.293527,-2.043538,6
187,0,1.003697,2.389019,48.51852,0.305755,-1.947472,6
176,0.111111,1.857917,2.841493,60.296295,0.314462,-2.030648,6
190,0,2.094085,3.727774,58.11111,0.285916,-2.102898,6
193,0,3.605038,5.409525,51.74074,0.275266,-2.080174,6
185,0,7.662959,32.118523,32.555557,0.27036,-2.085272,6
191,0,3.031317,2.896358,63,0.317523,-2.062286,6
189,0,1.323576,1.784709,51.11111,0.301346,-2.008931,6
184,0,0.910841,1.818627,45.22222,0.275818,-1.930196,6
161,0,1.807405,91.32222,41.48148,0.294706,-2.316506,6
176,0.111111,1.148269,2.855145,52.925926,0.32042,-2.051636,6
163,0,2.285186,41.988934,40,0.263846,-2.51749,6
180,0,1.481991,1.088663,48.555557,0.278822,-1.996042,6
177,0,1.069789,1.173788,49.444443,0.305962,-1.942662,6
190,0,1.062842,5.218202,57.333332,0.279561,-2.112087,6
187,0,1.849924,1.655518,58.666668,0.298553,-2.013524,6
199,0,2.647851,3.466775,54.962963,0.317006,-2.084754,6
185,0,2.977074,2.154238,57.074074,0.298025,-2.088855,6
193,0,1.451692,1.408967,60.703705,0.295304,-2.018211,6
185,0,0.250924,0.210818,54.22222,0.302539,-2.008008,6
201,0.222222,1.678846,3.124574,53.703705,0.308859,-2.075226,6
182,0,1.857917,2.054805,55.074074,0.301601,-1.989221,6
190,0,0.975629,1.103865,48.88889,0.292307,-1.986307,6
184,0.111111,0.843274,2.007394,50.592594,0.300945,-1.96448,6
210,0,4.018937,2.184966,49.74074,0.314278,-2.014434,6
160,0,8.888896,3.766669,43.925926,0.354037,-2.113792,6
162,0,7.155551,9.662939,42.185184,0.285523,-2.327482,6
184,0,2.118519,45.085182,31.703703,0.250721,-2.215464,6
183,0,2.398302,3.699851,55.74074,0.312366,-2.005196,6
203,0,0.64693,2.462309,54.51852,0.289793,-2.046535,6
193,0,1.686548,3.275612,49.11111,0.303144,-2.065421,6
177,0,9.633328,17.366692,32.444443,0.296365,-2.121237,6
184,0,1.520233,1.810463,48.25926,0.278195,-1.986776,6
186,0,1.858913,1.349897,48.22222,0.290427,-1.956023,6
186,0,1.798145,1.781593,49.62963,0.306161,-1.958085,6
196,0.111111,1.861898,4.861031,52.48148,0.29763,-2.022599,6
182,0,0.742868,2.126552,58,0.314281,-1.99159,6
192,0,2.008316,1.544403,47.51852,0.307473,-2.020234,6
194,0,2.33492,3.356035,60.77778,0.309253,-2.060549,6
187,0,1.123816,1.069787,60.444443,0.292692,-2.058211,6
202,0.111111,1.625036,4.091997,58,0.284515,-2.045943,6
192,0,2.180723,3.866763,58.11111,0.299308,-2.034048,6
193,0,2.465315,2.50111,57.814816,0.314092,-2.033804,6
186,0.111111,2.115201,3.507134,53.444443,0.298302,-1.988249,6
190,0,0.998145,1.123816,49.48148,0.290788,-1.987599,6
188,0,2.011082,2.407552,61.074074,0.30013,-2.079095,6
197,0,2.993821,3.122795,50.333332,0.296328,-2.071221,6
175,0,1.323576,2.257497,57.77778,0.312037,-2.063776,6
187,0,1.936969,3.538151,49.48148,0.297341,-1.990627,6
191,0,2.738614,2.800133,59.74074,0.313611,-2.03548,6
176,0,1.470702,1.169045,49.74074,0.294787,-1.965703,6
192,0,2.084333,2.326181,59.555557,0.312796,-2.038177,6
