@relation segment

@attribute Region-centroid-col numeric
@attribute Vedge-mean numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
58,3.444445,0.722222,16.88889,0.414807,-2.125693,5
206,0.055556,0.277778,3.666667,0.69798,-2.015428,5
208,1.722222,0.444445,10.777778,0.479958,-2.162383,5
136,8.055554,1,11.666667,0.53355,-2.113273,5
172,3,0.666667,2.666667,0.656085,-1.853161,5
215,19.666666,1.111111,5.333334,0.769577,-2.14389,5
219,0.833333,0.444445,6.222222,0.627269,-2.138743,5
170,0,0,0,0,0,5
6,0.777778,0.388889,15.555555,0.459469,-2.146185,5
43,0.166667,1.388889,0.666667,0.917989,-2.071242,5
94,0.166667,0.333333,1.777778,0.797884,-1.985769,5
178,0.111111,0.055556,1,1,-1.755017,5
186,0.444444,2.333333,3.888889,0.687302,-2.057978,5
76,0.833333,0.166667,13.555555,0.420839,-2.121175,5
252,0.888889,0.611111,0.333333,0.75,-2.007606,5
169,1.555556,5.611111,16,0.314713,-2.113918,5
186,4.444444,0.666667,7.555555,0.533928,-2.067026,5
223,0.333333,0.444444,4.111111,0.67037,-2.048717,5
166,0.611111,2.111111,23,0.431825,-2.182018,5
38,0.166667,0.333333,0,1,-2.094395,5
240,0.555556,0.388889,6.333334,0.5477,-2.121837,5
152,0.5,10.777778,5.333334,0.5,-2.115567,5
77,0.222222,0.222222,0,1,-2.094395,5
35,0.888889,0.555556,12.111111,0.492526,-2.133313,5
113,0.944445,0.333334,21,0.393927,-2.15274,5
215,1.888889,2.333333,14.444445,0.43138,-2.102295,5
142,1.055556,0.555555,24.555555,0.32175,-2.200156,5
90,0.388889,0.944444,1,0.881481,-2.013143,5
61,1.277778,0.555555,12.888889,0.499695,-2.11184,5
57,1.722222,6.166666,13,0.477489,-2.129746,5
222,0.277778,0.666667,4.111111,0.680808,-2.034152,5
161,0,0,0,0,0,5
206,0.055556,0.055556,0,1,-2.094395,5
208,2.888889,0.722222,2.777778,0.797212,-2.073429,5
51,0.555556,0.222222,0.333333,0.888889,-1.921217,5
249,1.333333,0.277778,6,0.607768,-2.085342,5
45,0.5,1,12.222222,0.489897,-2.100671,5
134,0.388889,0.888889,16.666668,0.44338,-2.086083,5
203,3.722222,3.611111,49.444443,0.306722,-1.980348,6
42,1.833333,1.388889,27.555555,0.301747,-2.016443,6
165,2.555555,2,45.11111,0.307257,-1.940813,6
189,1.222223,3.055555,44.11111,0.305755,-1.947472,6
11,3.166667,3.944445,46.444443,0.313032,-2.116733,6
204,1.27778,9.222222,38,0.308104,-2.238293,6
138,2.055556,1.111111,53.555557,0.299511,-2.047211,6
38,3.444445,3.444445,49,0.309826,-2.080206,6
142,1.499999,17.666666,35,0.268978,-2.392741,6
223,1.388889,8.999999,36,0.308416,-2.282295,6
234,1.944444,3.444445,50.666668,0.312037,-2.063776,6
124,3.500001,3.277778,52.88889,0.313611,-2.03548,6
137,1.833333,3.611111,31.444445,0.285756,-2.001125,6
96,1.333333,1.833333,54.77778,0.310288,-2.084935,6
68,2.888889,3.055555,51.444443,0.291301,-2.064888,6
105,3.222222,2.888889,53.11111,0.308465,-2.047766,6
105,2.055555,4.444445,55,0.285515,-2.035894,6
28,2.000001,3.222222,49.77778,0.29685,-2.03737,6
235,1.666667,2.222222,41.77778,0.294238,-2.074616,6
18,2.555555,2.777777,51.444443,0.302525,-2.038543,6
135,2.222221,2.277779,44.11111,0.259189,-1.982099,6
129,3.666667,4.611111,53.77778,0.30013,-2.079095,6
86,3.277779,2.222222,53.666668,0.299579,-2.109375,6
189,1.666666,2.777777,45.88889,0.300945,-1.96448,6
48,3.388889,4.833333,52,0.284515,-2.045943,6
250,1.499999,2.277777,42.666668,0.289138,-2.045996,6
35,2.555554,4.5,29,0.262981,-2.022227,6
52,1.444445,6.777777,40.444443,0.294045,-2.105677,6
4,2.055556,11.722221,23.444445,0.271473,-2.101002,6
200,1.111111,3.166667,45.11111,0.29381,-1.973221,6
168,3.5,2.833333,52.555557,0.29965,-1.966671,6
62,2.277777,3.777779,54.11111,0.312541,-2.026586,6
217,4.222223,2.388889,39.666668,0.292957,-2.118572,6
32,2.833333,5.611111,50.444443,0.30568,-2.085934,6
99,1.833333,7.944443,27.777779,0.28045,-2.183125,6
119,2.666666,1.388889,47.333332,0.293586,-2.079185,6
134,1.888889,2.111111,52.666668,0.307458,-2.03348,6
107,3.722222,2.888887,54.444443,0.314683,-2.05611,6
118,1.777778,2.500002,41.666668,0.281875,-1.910677,6
20,1.722223,2.666667,30.11111,0.309884,-2.044277,6
251,2.166667,2.388888,49.88889,0.318366,-2.048199,6
160,2.611112,5.111111,44.666668,0.297341,-1.990627,6
25,2.833333,4.111111,42.77778,0.309645,-2.070717,6
167,3.777777,3.777777,51.333332,0.295523,-2.101326,6
143,2.333333,2.777777,49.11111,0.296251,-2.028618,6
93,1.833334,4.055555,54.666668,0.305593,-2.037116,6
50,3.222223,5.611111,49.11111,0.312414,-2.045431,6
234,1.444445,3.833333,43,0.298369,-2.071876,6
89,2.722223,3.166667,55.11111,0.300235,-2.020938,6
161,3.777777,4.555555,51.666668,0.285916,-2.102898,6
18,2.611112,4.555556,43,0.302982,-2.06698,6
173,2.333333,1.555556,44.88889,0.292125,-2.048697,6
187,4.055556,3.333333,54.88889,0.306906,-2.044179,6
181,2.666665,13.388888,36.444443,0.285523,-2.327482,6
121,3.388889,5.944445,53.444443,0.31261,-2.055457,6
209,3.055555,5.722222,43.88889,0.279764,-1.964901,6
249,2.277778,5.222221,42.666668,0.289863,-2.102536,6
99,5.055554,5.666666,51.88889,0.299654,-2.035874,6
144,1.944444,6.222222,49.88889,0.299951,-2.04388,6
162,3.055555,6.111111,51,0.279561,-2.112087,6
123,2.666667,3.444444,52.555557,0.298553,-2.013524,6
73,3.222222,4.611112,53.444443,0.309253,-2.060549,6
250,2.111111,1.555555,36.444443,0.347142,-2.102318,6
166,3.055555,3.999999,52.555557,0.3112,-1.978495,6
86,2,3.555556,45.77778,0.296547,-1.978657,6
42,2.111111,4.333332,52.555557,0.306609,-2.042514,6
133,2.500001,8.666666,27.222221,0.256078,-2.217735,6
201,2.555556,11.500001,35.77778,0.302983,-2.338974,6
200,2.555556,4.611111,37.444443,0.279876,-1.995801,6
53,1.944445,1.555556,45.444443,0.302421,-1.97757,6
77,2.944445,6.222221,29.222221,0.27036,-2.085272,6
47,2.277777,5.888889,26.777779,0.297413,-1.954574,6
167,3.777777,3.777777,51.333332,0.295523,-2.101326,6
114,3.166666,4.5,51.11111,0.314092,-2.033804,6
236,2.666666,2.444444,44.22222,0.300667,-2.064277,6
117,1.833333,3.000001,43,0.283287,-1.949088,6
180,1.500001,1.944444,45,0.306161,-1.958085,6
145,2.777777,2.222221,49.88889,0.302283,-2.051056,6
227,2.5,3.500001,42.77778,0.284495,-2.038956,6
249,2.555555,2.5,40.666668,0.292784,-2.016646,6
104,3.222222,3.777778,55.333332,0.311587,-2.065948,6
253,2.999999,2.833333,39.22222,0.28083,-2.06786,6
142,1.111111,2.777777,40.333336,0.286863,-1.904978,6
174,3.277779,4.166667,52.333332,0.317345,-2.020865,6
123,3.611111,9.444444,46.555557,0.290148,-2.014102,6
123,1.111111,6.333334,29.444445,0.266436,-1.970772,6
218,0.833333,1.111109,52.444443,0.318996,-2.040554,6
177,4.277778,2.555556,53.666668,0.306993,-2.044563,6
100,1.722222,3.222223,54.77778,0.295908,-2.042718,6
205,1.277777,1.611111,44.77778,0.290788,-1.987599,6
204,1.777779,8.333332,29,0.28109,-2.10084,6
130,2.499999,2.111111,51.77778,0.307985,-2.048058,6
169,1.222223,2.499999,51.22222,0.2956,-1.958014,6
136,2.388889,2.555556,54.444443,0.295304,-2.018211,6
248,1.388888,1.777778,41.333336,0.286663,-2.038016,6
16,3.777777,8.555555,26.11111,0.30039,-2.160658,6
37,1.388889,5.722223,27.11111,0.265248,-2.050282,6
240,1.888889,1.833335,43.22222,0.300363,-2.063044,6
110,2.388889,2.555556,42.666668,0.287646,-1.930048,6
183,2.833333,3.555555,52.88889,0.308825,-1.992052,6
9,1.499999,2.777777,41,0.307943,-2.010723,6
149,2.611111,14,35.444447,0.297547,-2.384441,6
28,1.444444,5.111111,26.88889,0.275863,-2.083566,6
87,1.333332,2.222222,55,0.287526,-2.048736,6
38,2.166666,8.333334,50.22222,0.302514,-2.093746,6
114,0.722223,9.388888,28.444445,0.232343,-2.16033,6
219,2.111112,5.111111,53.333332,0.314462,-2.030648,6
252,2.611112,3.722222,42.444443,0.288788,-2.051671,6
166,1.444444,7.333333,28.666666,0.252953,-2.021032,6
133,2.388889,4.777777,37.77778,0.265619,-1.998368,6
24,1.166667,9.777778,38,0.249836,-2.143718,6
86,1.611112,1.277779,56.22222,0.285333,-2.06802,6
151,2.055556,18.166666,34.555557,0.263846,-2.51749,6
65,2.888889,1.5,45.22222,0.294787,-1.965703,6
149,1.555555,3.055555,45.333332,0.275889,-1.95277,6
233,3.888887,2,44.333332,0.294656,-2.043399,6
247,2.555555,15.72222,30.444445,0.289218,-2.549349,6
42,0.944445,6.055556,48.666668,0.289793,-2.046535,6
252,4.611111,5.555555,35.77778,0.275368,-2.175826,6
62,2.555556,1.499999,53.666668,0.29788,-2.060614,6
77,2.944445,6.222221,29.222221,0.27036,-2.085272,6
191,3.555556,2.222222,53.22222,0.31801,-2.022148,6
137,1.444444,18.888887,33.77778,0.284813,-2.395213,6
197,2,11.5,36.88889,0.27504,-2.395566,6
64,2.666667,3.444445,44.333332,0.289997,-2.063864,6
149,3.111113,7,37.22222,0.24779,-1.868277,6
54,2.111113,2.666667,46,0.308573,-1.95141,6
185,1.777777,1.999999,45,0.30043,-2.00738,6
17,2.000001,2.166667,50.88889,0.302671,-2.037372,6
7,3.888888,5.444445,47.666668,0.314896,-2.040013,6
235,1.666667,2.222222,41.77778,0.294238,-2.074616,6
102,1.833333,2.444445,44.88889,0.282687,-1.970398,6
227,2.611111,3.555556,42.11111,0.292469,-2.039491,6
70,2.722223,5.277778,48.88889,0.298704,-2.033505,6
226,3.055555,2.388889,50.444443,0.315862,-2.021784,6
189,1.222223,3.055555,44.11111,0.305755,-1.947472,6
235,1.888889,2.999999,42.77778,0.290585,-2.081095,6
10,2.666667,2.500001,29.333334,0.305705,-2.020042,6
142,2.277779,3.111111,43.88889,0.289144,-1.937924,6
56,2.38889,4.444445,44.333332,0.297963,-2.054753,6
10,2.61111,3.111112,46,0.299285,-2.063353,6
196,2.777777,11.777776,36.555557,0.282125,-2.38829,6
214,0.833333,2,41.11111,0.290299,-2.101377,6
223,1.999999,2.055556,42,0.292226,-2.025133,6
244,1.722222,2.277778,44.444443,0.300853,-2.021838,6
205,1.277777,1.611111,44.77778,0.290788,-1.987599,6
254,3.555555,14.833333,31.333334,0.294845,-2.316872,6
215,1.999999,4.833334,40.88889,0.289242,-2.000118,6
198,1.055555,3.388888,48.88889,0.298622,-1.974959,6
181,2.944445,2.055555,44.11111,0.307027,-1.968511,6
119,3.11111,5.222223,52.333332,0.31901,-2.047053,6
202,2.555555,3,49.555557,0.301601,-1.989221,6
253,2.166667,2.555555,42.333336,0.307473,-2.020234,6
4,2.722222,5.222221,47.11111,0.308859,-2.075226,6
27,1,2.611111,29,0.297841,-2.064273,6
137,1.833333,3.611111,31.444445,0.285756,-2.001125,6
250,1.611112,3.444444,47.11111,0.318137,-2.052258,6
112,4.222223,4.944445,44.666668,0.296328,-2.071221,6
77,1.333333,2.166667,44.22222,0.297431,-1.940423,6
169,3.111111,2.888889,46.88889,0.297059,-2.03483,6
169,2.333334,5.5,44.666668,0.303448,-1.974394,6
170,2.277778,2.444445,45.77778,0.301346,-2.008931,6
225,1.166667,1.833333,49,0.300006,-2.053189,6
179,1.944445,14.055556,34.666668,0.289652,-2.341198,6
62,1.277779,1.666667,46.333332,0.306215,-1.956005,6
96,3.499999,7.388889,56,0.301586,-2.070441,6
194,1.222222,8,29.666666,0.296963,-2.103758,6
215,2.555555,2.722223,48.555557,0.30405,-2.004082,6
214,1.222222,3.222223,40.22222,0.291972,-2.046998,6
10,4.277777,6.666666,40.333336,0.278044,-2.052453,6
63,2.111112,2.500001,54.88889,0.299213,-2.034119,6
236,2.666665,4.055555,43.333332,0.303144,-2.065421,6
105,3.222222,2.888889,53.11111,0.308465,-2.047766,6
4,4.722223,5.722222,44.22222,0.314278,-2.014434,6
24,2.222223,2.388889,49.77778,0.303912,-2.038263,6
77,2,2.333333,31.11111,0.303377,-2.036642,6
156,4.277778,5,55.11111,0.300242,-1.997746,6
85,4.5,6.055555,52.22222,0.300181,-2.02885,6
240,2.388888,4.388889,40.555557,0.325608,-2.016578,6
205,1.277777,1.611111,44.77778,0.290788,-1.987599,6
250,1.611112,3.444444,47.11111,0.318137,-2.052258,6
110,3.666666,6.888888,46.88889,0.29763,-2.022599,6
223,3.777779,7.166668,50.77778,0.312834,-2.05935,6
172,2.888889,4.055555,50.444443,0.305472,-1.997577,6
223,1.388889,8.999999,36,0.308416,-2.282295,6
137,1.833333,3.611111,31.444445,0.285756,-2.001125,6
229,4.166666,4.111111,42.444443,0.290278,-2.052705,6
1,1.388888,12.388889,21.11111,0.233097,-2.01975,6
178,2.611112,3.111111,44,0.300036,-2.006186,6
251,2.944444,3.833334,42.555557,0.291875,-2.056734,6
237,0.833333,4.388889,41.11111,0.302675,-2.047243,6
141,0.777777,18.777777,35.22222,0.270056,-2.388454,6
145,3.111111,18.666666,34,0.281536,-2.425324,6
87,1.333332,2.222222,55,0.287526,-2.048736,6
140,2,3.055555,54.444443,0.295624,-2.074028,6
177,0.944445,1.388889,47.333332,0.297733,-1.985899,6
138,3.055555,1.944444,50.11111,0.298025,-2.088855,6
22,2.888887,4.833333,47.88889,0.317362,-2.065663,6
2,2.555555,2.5,28,0.329007,-2.008381,6
176,1.777777,2.333334,49,0.304126,-2.009615,6
182,3.666666,1.777777,43.77778,0.304522,-1.973056,6
15,1.499999,2,28.333334,0.315363,-2.037982,6
224,2.888889,3.000001,42.444443,0.295621,-2.025942,6
37,2.388889,16.444445,30.777779,0.273647,-2.470153,6
190,2.000001,2.277777,44.666668,0.309236,-1.984565,6
142,2.499999,2.277777,31.555555,0.293208,-1.943038,6
197,2.222222,3.444444,50.11111,0.300643,-2.001558,6
154,1.555555,1.444444,53.444443,0.312892,-2.005956,6
67,3.722221,6.444445,51.77778,0.286791,-2.112941,6
134,1.388889,1.444445,54.77778,0.302994,-2.041277,6
76,2.777779,4.333333,50.444443,0.296836,-2.021172,6
252,4.611111,5.555555,35.77778,0.275368,-2.175826,6
185,2.166667,2.999999,44,0.290427,-1.956023,6
118,1.944445,3.111111,44.11111,0.278822,-1.996042,6
188,1.611112,4.166666,51.88889,0.314281,-1.99159,6
103,1.833332,9.888888,27.777779,0.250444,-2.45058,6
163,1.777778,9.166667,27.444445,0.23849,-2.217095,6
168,4.666666,5.833333,43.88889,0.278195,-1.986776,6
186,1.611112,12.388888,37.444443,0.301508,-2.386671,6
32,1.722222,9,39.555557,0.266914,-1.998857,6
175,2.999999,2.333333,49.666668,0.296294,-2.039667,6
191,2.611111,14.166667,34.88889,0.298124,-2.555683,6
88,1.499999,3.833332,45.22222,0.300918,-2.008719,6
38,1.000001,6.222223,26.333334,0.271208,-2.049148,6
202,1.111112,3.388888,37.88889,0.278387,-1.992997,6
28,1.444444,5.111111,26.88889,0.275863,-2.083566,6
214,3.722222,11.5,35.333336,0.298056,-2.198939,6
214,3.722222,11.5,35.333336,0.298056,-2.198939,6
115,3.833334,3.944445,51.333332,0.28836,-2.015595,6
60,1.444445,4.444444,45.333332,0.297689,-2.059262,6
231,2.611111,13.166667,34.11111,0.339618,-2.335837,6
5,2.166667,4.444444,45.444443,0.317566,-2.020895,6
53,1.722223,5.111111,45.555557,0.299707,-2.072616,6
205,2.833335,8.499999,28.444445,0.296365,-2.121237,6
5,2.166667,4.444444,45.444443,0.317566,-2.020895,6
77,2.666668,4.666666,50.555557,0.303497,-2.040866,6
112,4.222223,4.944445,44.666668,0.296328,-2.071221,6
36,1.944444,5.833334,28.444445,0.266302,-2.020345,6
190,2.111111,13.944444,35,0.298471,-2.494607,6
83,2.388889,4.833334,53.11111,0.296314,-2.050575,6
78,2.833333,5,51.444443,0.28043,-1.969456,6
139,2.055556,1.833333,53.666668,0.292692,-2.058211,6
204,2.611111,5.111111,37,0.275415,-2.045201,6
202,1.111112,3.388888,37.88889,0.278387,-1.992997,6
106,3.166668,2.833331,55.11111,0.317523,-2.062286,6
118,1.944445,3.111111,44.11111,0.278822,-1.996042,6
249,1.666665,3.611111,48.555557,0.321085,-2.04172,6
78,2.833334,3.555556,31.222221,0.302286,-2.060122,6
61,2.277777,1.888889,55,0.293527,-2.043538,6
137,2.055556,2.277778,53.444443,0.308799,-2.043617,6
195,2.111111,10.499999,36,0.294706,-2.316506,6
64,2.166667,6.833334,27.555555,0.276726,-2.046307,6
134,2.611111,5.222222,52.88889,0.273444,-2.081891,6
4,2.722222,5.222221,47.11111,0.308859,-2.075226,6
63,4.277778,3.444445,52.444443,0.287107,-2.034642,6
147,2.277779,2.944445,40.333336,0.278669,-1.919167,6
129,2.222222,3.611111,41.77778,0.275818,-1.930196,6
95,3.166667,6.000001,52.444443,0.320865,-2.077651,6
45,1.944445,3.333334,44.88889,0.287573,-2.044653,6
123,2.555556,9.111109,54.333332,0.292382,-2.033605,6
248,3,2.166668,37.11111,0.354037,-2.113792,6
166,1.944445,2,48.555557,0.302539,-2.008008,6
244,1.722222,2.277778,44.444443,0.300853,-2.021838,6
147,6.611113,7.055556,46.555557,0.275266,-2.080174,6
254,3.555555,14.833333,31.333334,0.294845,-2.316872,6
229,1.166666,5.666666,29,0.286834,-2.091209,6
252,1.888889,5.055555,46.333332,0.32042,-2.051636,6
171,2.944445,2.666667,43.333332,0.306725,-1.998547,6
187,1.500001,11.666667,36.77778,0.300182,-2.391681,6
153,3.388889,7.444444,47.333332,0.272721,-2.164195,6
198,1.055555,3.388888,48.88889,0.298622,-1.974959,6
25,5.722223,6.333334,48.22222,0.320595,-2.094585,6
195,2.111111,10.499999,36,0.294706,-2.316506,6
116,2.222223,10.611111,28.777779,0.250721,-2.215464,6
180,3.111109,12.944446,35.666668,0.291106,-2.335371,6
142,2.499999,2.277777,31.555555,0.293208,-1.943038,6
93,5.500001,2.611111,47.333332,0.303602,-2.052546,6
186,1.833332,1.944443,45.11111,0.294774,-1.99344,6
84,4.722221,2.5,50.666668,0.300817,-2.015374,6
88,1.499999,3.833332,45.22222,0.300918,-2.008719,6
57,3.833334,6.388889,47.88889,0.317006,-2.084754,6
4,2.055556,11.722221,23.444445,0.271473,-2.101002,6
134,1.888889,2.111111,52.666668,0.307458,-2.03348,6
73,0.722223,4.444444,52.88889,0.294187,-1.997736,6
116,6.055556,4.333334,50.333332,0.324017,-2.024748,6
239,1.833333,5.944443,37.88889,0.352126,-2.162999,6
167,3.055556,5.055556,44.88889,0.298958,-2.11269,6
205,1.611111,5.388889,37.11111,0.28056,-2.037568,6
229,4.166666,4.111111,42.444443,0.290278,-2.052705,6
192,2.388889,14.944444,34.444447,0.307814,-2.573635,6
132,0.888889,2.111111,40.22222,0.280764,-1.917349,6
228,1.444445,2.333333,44,0.289582,-2.040515,6
142,1,1.555555,40.22222,0.28154,-1.887731,6
201,1.888888,2.333334,47.444443,0.30372,-1.981911,6
93,5.500001,2.611111,47.333332,0.303602,-2.052546,6
45,2.444445,3.111112,29.666666,0.299865,-2.04072,6
173,3.222223,5.5,48.22222,0.298302,-1.988249,6
115,1.611111,2.388889,11.666667,0.409932,2.401137,7
29,1.611111,2.666667,11.444445,0.387663,2.080445,7
164,1.5,1.611111,12,0.35402,2.522748,7
42,1.111111,1.111111,9.555555,0.446035,2.391736,7
28,1.166667,1.444444,19.666668,0.335127,2.769038,7
129,1.444444,2.722222,19.444445,0.335021,2.126901,7
101,3.555555,4.944445,17.444445,0.394886,2.243094,7
184,3.055555,4.555555,8.888889,0.515187,2.164262,7
37,1.277778,1.333333,11.555555,0.430243,1.956772,7
212,1.944444,2.333333,7.666666,0.445969,2.426379,7
115,1.055555,4.722222,14.555555,0.449942,2.506807,7
234,0.5,3,11.666667,0.29915,2.87512,7
244,1.666667,2,10.777778,0.374806,2.441017,7
152,0.944445,1.444445,11.555555,0.416705,2.306884,7
2,1.888889,3.166667,6.222222,0.191049,1.756645,7
156,0.5,1.5,9,0.445979,2.206642,7
114,1.111111,0.888889,15.888889,0.366581,2.420823,7
140,2.5,2.666667,6,0.563467,2.117886,7
124,1.944445,2.055556,14,0.439718,2.176993,7
75,2.222223,1.611111,15.333333,0.404749,1.82234,7
197,2.444444,3.333333,13.111111,0.292729,2.7898,7
186,1.444444,2.111111,13.555555,0.396433,2.332739,7
157,1.277778,1.333333,15.222222,0.38821,2.419445,7
215,2.555556,3.222222,10.333334,0.494595,2.0861,7
99,2,3.055555,21.11111,0.367514,2.827106,7
202,1.722222,1.833333,15.555555,0.368866,2.396771,7
4,3.333334,3.222223,15.555555,0.422151,2.205099,7
200,1.5,1.055555,11.888889,0.44538,2.432783,7
215,1.388889,1.055556,6.777778,0.482192,2.310758,7
94,2.333333,2.722222,18.88889,0.3748,2.158915,7
103,1.5,0.833333,5.111111,0.593124,2.079295,7
60,1.666667,2.666667,17.11111,0.285691,2.189135,7
192,1.055556,0.777778,13.888889,0.418184,2.438615,7
146,0.611111,1.055556,8.666667,0.570851,1.909255,7
230,1.666667,0.944444,13.777778,0.382522,2.350367,7
222,2.944444,2.277778,9.666667,0.226482,2.32339,7
91,2.666666,2.222222,9.555555,0.401833,2.55309,7
183,0.666667,2.111111,16.444445,0.314187,2.405202,7
97,1.166667,1.166667,13.888889,0.442661,1.863654,7
128,1.666667,1.888889,15.666667,0.365297,2.437339,7
238,0.944445,2.666667,15.777778,0.34003,2.291415,7
212,0.444445,1.055556,6,0.621324,1.83826,7
172,2.555556,1.611111,11.888889,0.386456,2.362146,7
158,0.888889,1.5,9.333334,0.428864,2.31952,7
233,0.5,0.777778,9.777778,0.405556,2.128646,7
23,1.5,1.722222,10.888889,0.371914,2.255333,7
164,1.388889,2.5,20.222221,0.329212,2.190305,7
206,1.388889,1.722223,21.88889,0.345755,2.38935,7
179,1.055555,1.722222,13.444445,0.424422,2.791674,7
25,1.111111,1.055556,13.111111,0.393002,2.690112,7
110,0.388889,1.722222,10.888889,0.359296,2.377854,7
6,2.111111,3.944444,11.444445,0.39534,2.363871,7
170,0.611111,1.444445,8.111112,0.435185,2.36281,7
9,1.166667,1.166667,17.444445,0.381429,2.541661,7
10,1.222222,1,14.111111,0.44058,1.789167,7
121,1.333333,1.555555,6.111111,0.557235,1.938468,7
11,1.055555,2.5,17.444445,0.344267,2.001681,7
180,3.722222,3.611111,11.666667,0.443375,2.298255,7
86,1.777778,1.888889,13.222222,0.352132,2.593107,7
224,1.888889,2.222222,8.666667,0.454547,2.386597,7
116,3.055555,2.944444,15.444445,0.393868,2.320382,7
103,1.444445,1.666667,20.666668,0.32797,2.033698,7
42,0.555555,0.444444,5.777778,0.51532,2.10726,7
204,0.5,2,17.333334,0.389034,2.864931,7
107,1.555556,3.555556,5.777778,0.526881,2.259398,7
90,0.888889,1.055556,10.444445,0.497095,1.985552,7
240,1.555555,1.333333,15.888889,0.409309,2.252231,7
96,1.722222,1.722222,10.777778,0.424235,2.32063,7
158,2.277778,2.111111,11.444445,0.426012,2.358696,7
80,3.444444,4.166667,13.555555,0.398353,2.524273,7
9,1.833333,3.055555,9.444445,0.376554,2.083229,7
222,0.833333,1.000001,14.555555,0.41042,2.060443,7
89,1.388889,1.444444,10.666667,0.446012,2.317212,7
188,0.888888,0.777778,15.333333,0.301883,2.587396,7
6,1.888889,2.888889,15.111111,0.381867,2.395018,7
63,1.444444,0.944444,6.222222,0.543201,1.982987,7
152,1.611111,7.111111,21.11111,0.215788,-1.755483,7
23,1.666667,1.777778,4.222222,0.541266,2.180526,7
241,1.777778,1.666666,5.444445,0.569266,2.361442,7
71,1.222222,3,18.333334,0.327383,2.453831,7
228,0.888889,0.777778,14.555555,0.444358,1.916419,7
56,2.222222,2.555556,5.111111,0.525437,2.033629,7
8,1.666667,1.388889,13.333333,0.408885,1.905303,7
72,2.388889,1.611111,11.666667,0.425441,2.280922,7
57,2.722223,3.444445,12,0.347692,2.350437,7
242,1.5,2.166667,12.666667,0.420244,2.075874,7
116,1.722222,1.611111,11.111111,0.375346,2.292041,7
233,2.666667,1.666667,12.444445,0.335421,2.554965,7
200,2.277778,1.444444,6.555555,0.56339,2.192935,7
131,0.777778,1.277778,5,0.568162,2.058329,7
63,3.055556,3.666667,6.555555,0.486717,2.09315,7
72,1.277778,3.111111,12.111111,0.35037,2.545329,7
200,1.555556,4.722222,17.11111,0.420767,2.561049,7
235,1.611111,2.666667,19.777779,0.28661,2.28263,7
103,0.888889,2.166666,10.888889,0.431696,2.447547,7
197,2.444444,3.333333,13.111111,0.292729,2.7898,7
19,0.555555,0.833333,12.333333,0.431152,1.937892,7
160,1.5,0.666666,20.88889,0.335386,2.302124,7
207,1,1.666667,16.444445,0.34375,2.083854,7
20,0.777778,1.11111,15.111111,0.387467,2.504391,7
74,0.444445,0.5,5.111111,0.603704,1.991157,7
116,1.166667,1.055556,7.444445,0.54054,1.844726,7
76,1.777778,1.5,12.111111,0.411573,2.055672,7
124,1.777778,2.277777,14.222222,0.389882,2.428022,7
191,0.333333,2.444444,12,0.318129,2.593543,7
17,2.111111,2.444445,11.222222,0.439852,2.099905,7
237,1,1.5,5.333334,0.53582,2.122422,7
21,3.833333,0.833333,13.111111,0.426777,2.209309,7
131,1.388889,0.611111,12.777778,0.383167,2.391996,7
250,0.944444,1.333333,12.333333,0.409835,2.417702,7
8,2.888889,1.111111,14,0.424404,2.27303,7
58,1.388889,1.666667,9.777778,0.486598,2.006642,7
115,0.388889,1.055555,17.222223,0.417328,2.84342,7
115,0.555556,0.722223,15.444445,0.399447,1.937594,7
205,1.555555,1.888889,14.333333,0.439342,2.348728,7
214,0.5,3.777777,12.888889,0.419597,2.306678,7
44,1.444445,0.833333,13.222222,0.355526,2.038483,7
252,2.166667,2.055556,15,0.422491,2.126516,7
136,2.777777,2.722223,11.444445,0.441675,2.284571,7
153,2.444444,1.944444,13,0.396909,2.483291,7
205,2.166667,2,13.444445,0.440577,2.47582,7
94,3.111111,1.611111,14.333333,0.404392,2.105197,7
63,0.999999,1.888889,16.444445,0.411811,2.624707,7
62,2.5,1.666667,4.888889,0.59315,2.046588,7
114,1.666667,1.444444,11.111111,0.461459,2.046683,7
80,1.388889,1.944444,10,0.514445,1.986748,7
135,1.888888,2.166666,14.444445,0.375552,2.327545,7
27,1.611111,3.166667,14.777778,0.312227,1.783512,7
223,0.5,2.388889,11.555555,0.445418,1.83885,7
107,0.944445,1.833333,11.222222,0.435769,2.461599,7
146,2.055556,2.666666,15,0.315256,2.337472,7
153,2.388889,3.333333,15.333333,0.420366,2.24441,7
232,1.166667,2.833333,12.444445,0.387412,2.242196,7
4,1.555556,2.333333,13.333333,0.342408,2.20467,7
111,1.611111,2.722222,11.777778,0.388096,2.670771,7
112,2.833333,3.111111,16.666668,0.381912,2.467938,7
119,0.777777,3.277777,16.555555,0.409551,2.378846,7
47,1.277778,1,11,0.500966,1.875362,7
103,1,0.555555,6.555555,0.522999,1.946502,7
62,0.944445,2.333334,13.222222,0.408965,1.860191,7
21,2.388889,2.277778,11.333333,0.327918,2.283147,7
46,1.055556,2.166667,9.666667,0.445509,2.508226,7
119,1.166667,1,20.88889,0.347783,2.479064,7
10,1.5,3.555556,13.777778,0.330665,1.910945,7
