@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Vedge-mean numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
187,9,1.888889,59.37037,-20.11111,-24.11111,6
184,9,2.222223,31.703703,-8.777778,-10.111111,6
201,9,4.611111,40.296295,-13.555555,-12.555555,6
182,9,2.833333,58.962963,-18.222221,-24.88889,6
190,9,2.666667,32.962963,-10.888889,-13.555555,6
187,9,1.222223,48.51852,-13.222222,-20.88889,6
183,9,1.055555,54.037037,-15.444445,-22.11111,6
184,9,0.722223,31.185184,-8.222222,-9.555555,6
177,9,2.833335,32.444443,-12,-11.666667,6
190,9,3.111111,52.555557,-17,-20.333334,6
188,9,1.777777,50.185184,-15.555555,-20.222221,6
190,9,5.500001,53.592594,-18.777779,-21.11111,6
190,9,1.277777,49.48148,-14.111111,-19.444445,6
186,9,2.333334,49.444443,-14.333333,-20.666666,6
198,9,5.055554,58.333332,-19.333334,-22.666666,6
192,9,6.055556,57.074074,-20.222221,-24.88889,6
176,9,2.111112,60.296295,-20.88889,-25.222221,6
190,9,0.944445,52.407406,-15.222222,-21.222221,6
189,9,3.777777,58.407406,-21.222221,-20.88889,6
201,9,4.611111,40.296295,-13.555555,-12.555555,6
190,9,2.888889,47.48148,-15.111111,-18.444445,6
189,9,2.055556,26.444445,-9,-10.666667,6
189,9,1.499999,32.11111,-11.333333,-13.333333,6
202,9,3.388889,58,-18,-21,6
197,9,2.722223,54.851852,-17.88889,-21.555555,6
198,9,2.888889,58.074074,-19.88889,-21.555555,6
196,9,2.666667,49.88889,-16.666666,-18,6
193,9,1.111112,41.703705,-11.444445,-15.444445,6
207,9,2.722222,56.814816,-19.11111,-20.777779,6
182,9,1.833333,34.925926,-10.444445,-13.444445,6
185,9,2.944445,32.555557,-10,-11.333333,6
162,9,1.611112,44.074074,-19.88889,-11.888889,6
189,9,2.277778,51.11111,-16,-20.666666,6
182,9,1.111111,43.62963,-9.888889,-17.88889,6
179,9,2.277778,35.48148,-12.444445,-13.444445,6
210,9,4.722223,49.74074,-16.555555,-20.88889,6
200,9,3.444445,55.962963,-20.88889,-21.88889,6
192,9,2.499999,59.555557,-21,-24.666666,6
190,9,1.999999,46.88889,-14.666667,-18,6
188,9,2.444445,33.333332,-11,-13,6
175,9,3.777779,57.851852,-21.222221,-23.555555,6
188,9,2.055556,60.333332,-20.333334,-23.333334,6
185,9,2.611112,49.037037,-15.111111,-19.777779,6
159,9,3.555555,36.62963,-15.888889,-12.888889,6
188,9,2.888889,50.407406,-14.888889,-19.88889,6
177,9,2.166666,49.444443,-13.333333,-21.333334,6
190,9,1.277777,49.48148,-14.111111,-19.444445,6
161,9,2.555556,41.814816,-18.11111,-10.777778,6
193,9,6.611113,51.74074,-15.555555,-18.222221,6
180,9,3.555556,60.074074,-20.555555,-25.555555,6
197,9,3.888887,49.74074,-16.222221,-18.88889,6
186,9,2.166667,48.22222,-12.666667,-19.333334,6
188,9,1.444444,29.962963,-9.222222,-10.222222,6
185,9,1.833332,30.88889,-9.333333,-9,6
206,9,2.833333,57.62963,-21.555555,-21.88889,6
176,9,2.111112,60.296295,-20.88889,-25.222221,6
191,9,1.000001,49.185184,-13.555555,-18.222221,6
178,9,2.277778,47.962963,-15.888889,-16.88889,6
204,9,2.000001,55.88889,-18.333334,-21.666666,6
184,9,1.222223,56.25926,-15.111111,-23.11111,6
197,9,2.722223,55.444443,-19,-23.333334,6
184,9,1.666666,50.592594,-14.111111,-21.11111,6
173,9,2.166667,56.77778,-20.666666,-23.666666,6
190,9,3.777777,58.11111,-19.333334,-19.666666,6
192,9,4,58.11111,-19,-22.666666,6
183,9,2.888889,56.333332,-17.666666,-23.333334,6
201,9,2.833333,56.444443,-15,-21.666666,6
194,9,3.722221,58.814816,-21.11111,-20.11111,6
192,9,2.166667,47.51852,-15.555555,-19.555555,6
190,9,2.333333,50.444443,-16.666666,-19,6
188,9,1.722223,30.62963,-9.888889,-12.222222,6
176,9,1.611112,53.666668,-19.666666,-22.333334,6
183,9,0.777778,54.74074,-16.555555,-22.555555,6
181,9,3.277779,59.074074,-20.222221,-25.222221,6
195,9,3.833334,57.11111,-17.333334,-21.666666,6
193,9,3.222222,60.11111,-21,-24,6
189,9,1.722223,34.11111,-12,-14,6
188,9,1.666667,30.592592,-9.444445,-12.111111,6
189,9,2.555554,31.925926,-8.777778,-11.111111,6
197,9,4.222223,50.333332,-17,-18.666666,6
180,9,1.499999,50.407406,-15.555555,-20.222221,6
189,9,1.555555,59.925926,-19.444445,-25.444445,6
194,9,1.444445,48.62963,-16.88889,-18.222221,6
190,9,1.944445,48.88889,-14,-19.333334,6
197,9,4.222223,50.333332,-17,-18.666666,6
194,9,2.611111,41.037037,-12.111111,-14.111111,6
201,9,0.722223,58.703705,-17.444445,-23.11111,6
181,9,1.833333,46.88889,-11.666667,-18.333334,6
196,9,1.499999,47.77778,-15.333333,-17.666666,6
162,9,1.944445,40.296295,-16.88889,-9.888889,6
163,9,0.777777,40.703705,-16.444445,-8.111111,6
194,9,1.722222,49.74074,-15.888889,-19.88889,6
201,9,2.722222,53.703705,-19.777779,-20.777779,6
196,9,2.611111,47.185184,-15.222222,-17.88889,6
200,9,2.888887,54.703705,-20.444445,-22.444445,6
182,9,2.555555,55.074074,-16.555555,-22.555555,6
183,9,1,43.185184,-8.888889,-17.555555,6
162,9,3.111109,41.48148,-17.444445,-9.777778,6
174,9,3.111111,56.185184,-20.222221,-23.88889,6
162,9,2.111111,41.333332,-19,-10.333333,6
188,9,1.833332,49.962963,-14.555555,-19.88889,6
185,9,1.333335,50.22222,-14.333333,-19,6
183,9,1.111111,32.25926,-8.444445,-12.111111,6
192,9,3.388889,53.444443,-18.333334,-16.333334,6
197,9,1.444444,49.592594,-16.11111,-19.777779,6
187,9,1.777777,54.77778,-17.333334,-22.333334,6
160,9,2.611111,40.88889,-20.333334,-12.333333,6
176,9,1.611112,53.666668,-19.666666,-22.333334,6
186,9,3.611111,51.77778,-15.666667,-20,6
193,9,1.111112,41.703705,-11.444445,-15.444445,6
196,9,2.38889,50.074074,-17.222221,-19.222221,6
173,9,1.666665,55.185184,-19.88889,-23.222221,6
163,9,2.611111,41.666668,-18.666666,-10.333333,6
186,9,3.222223,53.444443,-15.666667,-21.666666,6
198,9,2.833333,48.703705,-17.777779,-19.11111,6
189,9,1.000001,29.074074,-8.222222,-10.222222,6
161,9,2.111111,41.48148,-16.444445,-12.444445,6
184,9,4.666666,48.25926,-13.111111,-18.11111,6
190,9,5.500001,53.592594,-18.777779,-21.11111,6
195,9,0.833333,46.555557,-16.333334,-16,6
191,9,3.166667,60.25926,-23.444445,-24.444445,6
172,9,1.166667,42.037037,-12.111111,-12.777778,6
181,9,4.277778,60.62963,-20.88889,-24.222221,6
184,9,1.833333,31.518518,-11.222222,-10.555555,6
190,9,2.055556,60.444443,-21,-24.333334,6
196,9,1.333332,61.592594,-19.777779,-22.444445,6
160,9,2.111111,42.814816,-19.11111,-18.444445,6
171,9,1.944445,45.77778,-14.333333,-17.333334,6
161,9,1.27778,44.074074,-18.222221,-13.222222,6
175,9,1.944444,57.77778,-21.333334,-23.333334,6
191,9,3.11111,59.592594,-21.777779,-25.11111,6
177,9,1.277779,51.074074,-14.222222,-21.88889,6
196,9,3.666666,52.48148,-16.777779,-20.777779,6
186,9,1.500001,49.62963,-13.888889,-21.222221,6
189,9,1.388888,23.592592,-7.444445,-9.777778,6
186,9,2.166667,30.777779,-9.666667,-11.666667,6
194,9,2.666666,50.11111,-17.666666,-19.333334,6
196,9,1.444445,46.074074,-16.88889,-16.222221,6
182,9,3.722222,54.925926,-16.444445,-23.11111,6
175,9,1.166666,33,-12,-12,6
159,9,2.555555,35.77778,-16,-11.666667,6
174,9,2.000001,57.851852,-22.222221,-23.88889,6
189,9,3.777777,58.407406,-21.222221,-20.88889,6
183,9,2.722221,55.74074,-18.222221,-23.555555,6
176,9,2.111113,50.666668,-14,-22,6
181,9,1.166667,55.333332,-19,-21.333334,6
195,9,1.888889,48.851852,-16.88889,-18.555555,6
192,9,0.833333,46.37037,-15.777778,-18.11111,6
160,9,1.833333,45.148148,-21.777779,-17.777779,6
191,9,3.500001,59.74074,-20.555555,-24.555555,6
195,9,2.5,47.74074,-14.888889,-17.555555,6
189,9,2.055555,61.407406,-19.222221,-22.88889,6
185,9,2.888888,44.962963,-12.888889,-17.222221,6
196,9,1.666667,47.25926,-16.444445,-17.444445,6
193,9,1.333333,62.703705,-23.777779,-24.444445,6
185,9,2.222221,47.962963,-11.555555,-16.555555,6
189,9,1.944444,31.37037,-8.777778,-11.111111,6
185,9,3.055555,57.074074,-20.88889,-21.222221,6
198,9,1.722223,51.666668,-18.333334,-19.333334,6
198,9,2.388889,59.77778,-20,-22.666666,6
203,9,4.277778,58.48148,-18.11111,-21.444445,6
199,9,3.222223,55.666668,-19.666666,-22.666666,6
196,9,1.444445,51.148148,-17.444445,-19.11111,6
179,9,1.833333,49.185184,-12.888889,-18.88889,6
202,9,2.166666,57.333332,-21.333334,-21.333334,6
185,9,1.999999,59.148148,-20.777779,-22.11111,6
188,9,1.444444,29.962963,-9.222222,-10.222222,6
161,9,2.777777,41.962963,-16.222221,-11.555555,6
182,9,3.111113,39.851852,-7.888889,-14.555555,6
194,9,1.722222,61.555557,-20.333334,-23.666666,6
186,9,2,34.962963,-11.555555,-13.888889,6
208,9,5.722223,55.62963,-22.222221,-21.88889,6
172,9,4.277777,44.77778,-13.333333,-16.333334,6
196,9,1.666667,47.25926,-16.444445,-17.444445,6
194,9,3.222222,60.77778,-22,-24,6
193,9,3.222222,60.11111,-21,-24,6
184,9,2.222223,31.703703,-8.777778,-10.111111,6
200,9,2.277777,61.037037,-20.777779,-25.444445,6
203,9,0.944445,54.51852,-17.555555,-20.222221,6
162,9,1.500001,43.22222,-19.333334,-12,6
189,9,1.111111,49.666668,-13.666667,-20,6
189,9,2.277778,62.074074,-21.88889,-24.555555,6
161,9,2.111111,41.48148,-16.444445,-12.444445,6
182,9,2.499999,34.51852,-8.888889,-14.222222,6
186,9,2.333333,54.962963,-17.555555,-21.222221,6
191,9,3.166668,63,-23.666666,-26,6
201,9,2.999999,43.962963,-14.222222,-15.555555,6
191,9,3.555556,25.296297,-5.222222,-8.555555,6
187,9,3.5,58,-16.333334,-24,6
159,9,3.555555,36.62963,-15.888889,-12.888889,6
190,9,3.777777,29.62963,-10.555555,-11.222222,6
179,9,2,50.555557,-14.333333,-20.333334,6
194,9,2.611111,58.962963,-18.222221,-19.555555,6
209,9,2.611112,48.77778,-17.333334,-18.666666,6
162,9,2.666665,42.185184,-17.222221,-10.222222,6
190,9,3.055556,51.074074,-18.555555,-17.88889,6
163,9,3.111111,39.444443,-16.333334,-8.666667,6
161,9,3.722222,40.444443,-15.333333,-12.333333,6
183,9,1.888888,52.62963,-15.555555,-21.88889,6
185,9,2.611112,49.037037,-15.111111,-19.777779,6
188,9,4.277778,61.25926,-18.444445,-24.777779,6
161,9,2,42.37037,-16.444445,-11.444445,6
200,9,2.777779,56.37037,-17.777779,-22.11111,6
199,9,3.833334,54.962963,-21.222221,-21.555555,6
187,9,2.666667,58.666668,-18.333334,-23.333334,6
193,9,2.555556,41.185184,-11.222222,-15.222222,6
195,9,4.166666,47.703705,-15.777778,-17.777779,6
193,9,2.666665,49.11111,-17.333334,-19,6
193,9,3.166666,57.814816,-20.11111,-24.11111,6
182,9,1.777778,45,-10,-18,6
189,9,2.055556,26.444445,-9,-10.666667,6
195,9,4.166666,47.703705,-15.777778,-17.777779,6
186,9,2.722222,50.074074,-13.222222,-17.222221,6
188,9,1.833333,30.777779,-9.666667,-12.333333,6
188,9,2.000001,49.703705,-15.111111,-21.11111,6
182,9,2.555555,54.185184,-16.88889,-22.222221,6
200,9,3.166667,53.555557,-21.333334,-20,6
196,9,1.333332,61.592594,-19.777779,-22.444445,6
191,9,3.222222,63.074074,-23.222221,-25.222221,6
192,9,2.388888,45.962963,-16.222221,-20.222221,6
202,9,2.277777,61.62963,-19.88889,-23.222221,6
195,9,4.222223,45.074074,-16.222221,-15.222222,6
189,9,2.499999,58.62963,-20.555555,-23.555555,6
187,9,1.222223,48.51852,-13.222222,-20.88889,6
176,9,1.888889,52.925926,-19.777779,-22.444445,6
202,9,2.555556,60.48148,-20.444445,-22.777779,6
195,9,2.611112,47.666668,-15.666667,-17.666666,6
248,9,1.611111,15.296296,-1.555556,8.777778,7
211,9,2.666667,15.444445,-9,9.666667,7
194,9,2.277777,20.185184,-10.888889,17.777779,7
175,9,2.166667,23.777779,-8.666667,14.666667,7
221,9,1.055556,12.111111,-5.666666,17.666666,7
178,9,1.388889,23.814816,-10.777778,18.88889,7
249,9,3.5,18,-10,17,7
172,9,1.055555,30.11111,-16.666666,16.666666,7
181,9,1.111111,19.925926,-12.111111,15.555555,7
219,9,2.555556,13.222222,-8.666667,17.666666,7
216,9,0.888889,14.555555,-11,13.666667,7
197,9,2.166667,12.851851,-7.222222,7.444445,7
234,9,0.444445,7.111111,-3.333333,12,7
191,9,1.277778,15.185185,-9.222222,10.111111,7
224,9,3.055556,20.25926,-14.444445,21.88889,7
204,9,1.555555,19,-14,19.666666,7
156,9,0.5,23.703703,-19.11111,13.888889,7
162,9,0.944445,19,-9.666667,14.666667,7
209,9,1.833333,12.518518,-6.555555,13.111111,7
245,9,1.888889,6.407407,-0.555556,1.777778,7
247,9,1.611111,21.925926,-2.444444,-7.111111,7
167,9,0.888889,14.074074,-7.222222,-0.888889,7
167,9,1.611111,19.037037,-6.777778,16.88889,7
181,9,1,16.296297,-8.222222,15.444445,7
237,9,1.666667,5.851852,-4.888889,8.777778,7
221,9,1.388889,14.074074,-10.222222,15.111111,7
210,9,1.555556,11.851851,-7.555555,16.444445,7
197,9,3.555555,21.25926,-11.444445,18.88889,7
234,9,0.833333,5.740741,-5.222222,9.111111,7
224,9,0.944445,14.62963,-4.222222,13.777778,7
185,9,1.666667,19.25926,-13.111111,16.222221,7
209,9,1.333333,22.518518,-14.555555,19.444445,7
209,9,1.722222,11.62963,-6.222222,13.444445,7
211,9,1.388889,10.814815,-5.777778,15.222222,7
223,9,1.5,15.037037,-3.777778,10.222222,7
193,9,1.055556,14.444445,-8.333333,14,7
196,9,1.277778,13.37037,-5.444445,14.222222,7
229,9,2.444444,10.925926,-10.444445,11.222222,7
156,9,0.388889,24.25926,-21.11111,15.888889,7
236,9,2.444444,16.074074,-8.888889,7.111111,7
177,9,1.111111,16.25926,-11.111111,13.555555,7
241,9,1.555556,8.259259,-7.111111,10.888889,7
249,9,2,14.740741,-11.888889,10.111111,7
248,9,3.333334,19.555555,-12,20.666666,7
161,9,0.277778,15.740741,-9.888889,14.111111,7
237,9,1,8,-4.333334,11.333333,7
195,9,1.222222,14.740741,-9.222222,16.11111,7
201,9,1.944445,17.88889,-11.666667,20.666666,7
217,9,1.388889,11.925926,-6.444445,15.222222,7
174,9,1.444445,23.185184,-7.555555,17.444445,7
191,9,1.277778,15.185185,-9.222222,10.111111,7
235,9,2.833333,15.074074,-9.222222,9.444445,7
224,9,3.722222,15.185185,-10.555555,16.11111,7
165,9,2.277778,17.333334,-13.333333,16,7
240,9,2.555555,22.481482,-8.777778,16.88889,7
227,9,1.388889,13.962963,-11.555555,10.111111,7
170,9,0.777778,19.555555,-13.333333,15.333333,7
232,9,2.388889,13.555555,-6.666666,10.333333,7
236,9,1.777778,12.518518,-8.888889,14.111111,7
208,9,2.444444,16.851852,-11.555555,14.111111,7
186,9,0.888888,18.518518,-9.555555,10.444445,7
199,9,1.277778,14.518518,-10.222222,10.111111,7
201,9,0.611111,10.666667,-6,17,7
214,9,0.777778,6.814815,-5.444445,11.555555,7
238,9,1.055556,13.259259,-10.777778,12.555555,7
183,9,1.777778,18.185184,-11.888889,15.111111,7
189,9,0.888889,12,-7.666666,13.333333,7
226,9,1.555555,11.888889,-5.333334,17,7
199,9,1.111111,17.518518,-13.222222,12.111111,7
218,9,1.166667,13.703704,-9.111111,12.222222,7
226,9,1.555556,7.851852,-6.222222,10.111111,7
156,9,0.5,23.703703,-19.11111,13.888889,7
235,9,1.944444,10.888889,-10,14.666667,7
191,9,1,7.333334,-6,11.666667,7
162,9,0.888888,24.518518,-14.888889,16.11111,7
222,9,1.555556,10.481482,-5.444445,16.88889,7
196,9,1.388889,15.703704,-9.777778,11.555555,7
187,9,1.111111,13.740741,-6.222222,16.444445,7
250,9,2.277778,9.222222,-8,13.666667,7
237,9,2.277778,13.222222,-7,16.666666,7
215,9,3.111111,17.185184,-8.222222,12.777778,7
245,9,1.888889,6.407407,-0.555556,1.777778,7
215,9,0.444445,6.925926,-5.444445,12.888889,7
218,9,2.555556,14.925926,-9.111111,12.555555,7
243,9,1.888889,13.333333,-10.333333,14,7
215,9,0.833333,18.074074,-11.555555,19.444445,7
178,9,1.388889,19.555555,-7.666666,12,7
173,9,1.444444,17.148148,-10.777778,15.555555,7
161,9,0.888889,19.037037,-11.777778,17.88889,7
179,9,0.666667,11.814815,-6.111111,13.222222,7
218,9,1.777778,8.444445,-9,12.333333,7
211,9,1.722222,13.740741,-7.888889,12.111111,7
184,9,3.444444,17.62963,-12.222222,13.777778,7
169,9,1.111111,17.11111,-11,8.333333,7
236,9,1.777778,12.518518,-8.888889,14.111111,7
168,9,1.5,25.11111,-12.666667,19,7
198,9,1.777778,14.555555,-7.333334,15.666667,7
246,9,2.333333,22.814816,-11.777778,21.222221,7
176,9,0.388889,13,-8.666667,12.333333,7
189,9,1,12.925926,-6.111111,17.222221,7
238,9,1.666667,8.925926,-7.777778,14.888889,7
190,9,1.388889,19.88889,-11.666667,20,7
200,9,0.555555,7.703704,-5.777778,11.222222,7
238,9,1.666667,13.62963,-7.555555,16.444445,7
170,9,0.555556,25.444445,-16,16.333334,7
184,9,1.277778,19.444445,-12.666667,16.333334,7
235,9,1.611111,15.62963,-11.555555,10.777778,7
218,9,1.166667,13.703704,-9.111111,12.222222,7
220,9,2.277778,6.444445,-2.333333,5.666666,7
240,9,1.277778,12.148149,-7.111111,15.555555,7
185,9,0.611111,10.740741,-7.888889,10.777778,7
249,9,1.611111,22.851852,-9.222222,14.111111,7
190,9,1.555555,20.11111,-12.666667,20.333334,7
215,9,3.222222,23.814816,-17.11111,20.555555,7
246,9,2.388889,9.407408,0.444444,-2.555556,7
248,9,1.833333,13.444445,-8.666667,12.666667,7
174,9,1.888889,19.074074,-11.888889,15.777778,7
208,9,1.388889,16.185184,-10.222222,13.777778,7
187,9,1.222222,11.62963,-6.888889,12.777778,7
149,9,1.166667,19,-13.666667,11.333333,7
184,9,0.555555,14.222222,-5.666666,15.333333,7
232,9,2.500001,14.703704,-10.444445,13.888889,7
233,9,1.444444,12.481482,-6.444445,18.88889,7
199,9,1.666667,15,-5,14.666667,7
229,9,2.722223,14.62963,-7.888889,11.111111,7
246,9,2.277778,15.37037,-8.444445,15.222222,7
156,9,0.944444,16.925926,-10.444445,14.555555,7
157,9,1.055556,18.333334,-13.333333,16.666666,7
211,9,2.666667,15.444445,-9,9.666667,7
181,9,0.833333,19.296297,-11.555555,14.111111,7
203,9,0.666667,9.777778,-7,17,7
173,9,1.444444,17.148148,-10.777778,15.555555,7
233,9,2.777777,11.703704,-10.111111,12.222222,7
223,9,2.5,6.666666,-5.333334,11.333333,7
166,9,1.777778,16.962963,-13.888889,15.777778,7
206,9,0.944445,16.074074,-7.555555,12.111111,7
183,9,1.5,15.37037,-8.111111,16.88889,7
163,9,1.055555,19.814816,-7.111111,16.555555,7
183,9,0.777778,18.11111,-12.333333,14.666667,7
233,9,1.444444,12.592592,-11.111111,13.222222,7
203,9,3.055555,19.518518,-12.222222,17.777779,7
201,9,1.444444,7.777778,-4.666666,11.333333,7
223,9,2.111111,16.518518,-9.888889,19.11111,7
175,9,1.166667,15.37037,-8.777778,14.222222,7
245,9,1.5,16.11111,-12.666667,16,7
166,9,0.611111,13.37037,-6.444445,10.222222,7
188,9,1.555556,15.740741,-7.222222,12.444445,7
208,9,2.333333,14.777778,-8,15.666667,7
212,9,1,12.296296,-6.888889,16.777779,7
240,9,2.444444,21.148148,-12.444445,22.222221,7
222,9,2.388889,14.962963,-9.888889,15.444445,7
226,9,1.722222,13.481482,-9.777778,14.555555,7
169,9,0.833333,12.814815,-6.444445,15.555555,7
233,9,2.222222,14.481482,-5.777778,15.222222,7
181,9,1.666667,19.62963,-7.555555,12.777778,7
160,9,1.444444,23.25926,-16.444445,15.888889,7
244,9,1.277778,7.740741,-3.222222,5.444445,7
176,9,0.777778,22.185184,-9.555555,16.777779,7
225,9,1.5,16.185184,-5.222222,15.444445,7
156,9,2.166667,18.25926,-14.444445,17.222221,7
237,9,2.444444,22.222221,-14,21.666666,7
201,9,2.833333,21.296297,-13.888889,16.777779,7
176,9,1.444444,22.74074,-9.888889,18.777779,7
236,9,1.833333,11.074074,-4.888889,9.777778,7
246,9,2.833333,17.518518,-9.888889,16.11111,7
250,9,2.277778,9.222222,-8,13.666667,7
176,9,1.000001,18.481482,-10.111111,14.555555,7
211,9,1.888888,17.962963,-10.555555,15.444445,7
238,9,1.166667,8.518518,-3.222222,11.777778,7
158,9,0.999999,22.185184,-17.222221,17.11111,7
243,9,2.222222,6.481482,-4.111111,8.888889,7
194,9,2.166667,18.555555,-10.666667,20.333334,7
222,9,2.111111,9.333333,-2.333333,7.333334,7
157,9,0.833334,24.296297,-15.222222,15.444445,7
157,9,0.666667,19.666666,-9.666667,12.666667,7
187,9,2,18.666666,-12,19.333334,7
242,9,1.611111,14.814815,-10.444445,7.888889,7
204,9,2.388889,19.407408,-12.222222,19.777779,7
180,9,0.555556,13.592592,-7.444445,12.555555,7
215,9,1.555556,23.037037,-17.777779,19.222221,7
219,9,2.277778,14.888889,-10.333333,14.333333,7
232,9,1.277778,12.703704,-5.111111,16.222221,7
220,9,3.055556,8.185185,-4.888889,10.111111,7
175,9,1.166667,15.37037,-8.777778,14.222222,7
249,9,2.055556,13.37037,-3.444444,4.222222,7
241,9,2.055556,14.333333,-10.333333,11.333333,7
236,9,0.5,16.592592,-11.111111,16.88889,7
183,9,1.055555,19.851852,-15.888889,18.444445,7
211,9,1.055556,20.518518,-13.222222,17.11111,7
245,9,3.166667,9.740741,-6.888889,14.777778,7
187,9,1.444445,15.222222,-6,13.333333,7
185,9,0.5,12.962963,-4.222222,13.777778,7
177,9,1.166667,24.518518,-9.888889,19.11111,7
211,9,1.666667,16.37037,-7.777778,12.888889,7
229,9,1.388888,17.74074,-10.888889,10.444445,7
195,9,0.444444,16.037037,-4.777778,12.888889,7
220,9,1.166667,6.62963,-3.888889,8.777778,7
231,9,2.444444,12.296296,-10.555555,14.111111,7
242,9,2.722222,24.074074,-14.555555,19.444445,7
235,9,1.388889,9.185185,-7.222222,10.777778,7
197,9,0.333333,6,-5.666666,11.666667,7
175,9,1.333333,23.74074,-15.222222,15.111111,7
245,9,1.388889,14.222222,-9.333333,12.666667,7
193,9,2.055556,16.185184,-8.555555,14.444445,7
164,9,0.944444,23.148148,-4.111111,16.222221,7
226,9,2.888889,18,-12,18.666666,7
196,9,1.222222,15.333333,-3.666667,15.333333,7
220,9,0.944445,14.62963,-9.222222,13.777778,7
210,9,1.5,12.962963,-10.555555,13.444445,7
237,9,2.555556,14.148149,-9.111111,12.555555,7
201,9,1.444444,7.777778,-4.666666,11.333333,7
221,9,1.388889,14.074074,-10.222222,15.111111,7
246,9,2.277778,15.444445,-10.333333,13.666667,7
245,9,2.277778,16.37037,-8.444445,14.555555,7
229,9,2.111111,13.703704,-7.444445,15.222222,7
240,9,3.055555,20.444445,-15.666667,20.666666,7
148,9,0.777778,15.962963,-11.888889,9.111111,7
247,9,2.5,8.111111,-6.333334,13,7
215,9,1.5,12.407408,-9.555555,12.111111,7
247,9,2.666666,12.62963,-9.222222,9.777778,7
185,9,2.166666,18.666666,-12,16.666666,7
216,9,2.777777,15.074074,-10.888889,16.444445,7
208,9,2.5,16.074074,-10.222222,15.111111,7
215,9,3.111111,17.185184,-8.555555,17.11111,7
232,9,1.833333,8.814815,-6.777778,11.555555,7
237,9,1.333333,7.481482,-4.111111,11.222222,7
195,9,2.444444,11.703704,-6.777778,16.222221,7
170,9,1.277778,16.407408,-10.888889,9.444445,7
224,9,3.055556,20.25926,-14.444445,21.88889,7
180,9,1.222222,22.333334,-12,14.666667,7
162,9,1.166667,25.11111,-16.333334,13.333333,7
189,9,0.888889,12.888889,-7.333334,17.666666,7
165,9,0.333333,14.296296,-6.888889,7.444445,7
182,9,1.166666,19.88889,-9,14.333333,7
191,9,1,7.333334,-6,11.666667,7
169,9,1.055555,19.592592,-13.444445,16.222221,7
251,9,2.444444,20.666666,2.333333,6.333334,7
210,9,0.944445,15.111111,-11.666667,14.333333,7
183,9,1.5,15.37037,-8.111111,16.88889,7
211,9,1.666667,13.62963,-8.555555,10.777778,7
236,9,1.722222,13.962963,-9.555555,14.111111,7
246,9,3.166667,25.88889,-14.333333,24.666666,7
216,9,3.833333,16.555555,-10.333333,18,7
174,9,0.388889,13.481482,-7.777778,10.555555,7
184,9,0.5,11.851851,-6.222222,12.111111,7
249,9,2.444444,8.555555,-1.666667,4.666666,7
202,9,1.5,15.111111,-9.333333,10.333333,7
223,9,1.777778,14.740741,-6.222222,15.777778,7
199,9,1.111111,17.962963,-8.222222,15.777778,7
233,9,1.388889,26.814816,-14.777778,19.88889,7
181,9,0.5,11.666667,-8,13.666667,7
198,9,1,15.814815,-10.111111,14.888889,7
223,9,2.5,6.666666,-5.333334,11.333333,7
198,9,0.888889,12.185185,-7.555555,12.444445,7
215,9,1.555556,23.037037,-17.777779,19.222221,7
189,9,0.833333,17.296297,-8.222222,17.777779,7
186,9,0.888889,12.074074,-8.222222,12.111111,7
170,9,0.555556,25.444445,-16,16.333334,7
184,9,1.611111,13.62963,-6.555555,13.444445,7
180,9,1.222222,22.333334,-12,14.666667,7
240,9,1.055556,14.148149,-9.777778,13.222222,7
177,9,0.944445,19.592592,-11.444445,14.888889,7
227,9,1.444444,12.62963,-9.555555,14.444445,7
216,9,0.888889,14.555555,-11,13.666667,7
222,9,1.5,14,-9.666667,10.666667,7
219,9,1.5,13.37037,-7.444445,11.555555,7
235,9,1.444445,25.88889,-14.333333,20,7
216,9,1.5,7.074074,-5.888889,12.111111,7
217,9,2.111111,14.555555,-9.333333,13,7
184,9,0.5,11.851851,-6.222222,12.111111,7
243,9,1.888889,13.333333,-10.333333,14,7
203,9,1.666667,11.259259,-7.444445,16.88889,7
152,9,0.722222,25.037037,-16.11111,13.888889,7
160,9,2,28.037037,-20.777779,15.888889,7
169,9,1.166667,25.962963,-15.222222,18.11111,7
201,9,1.444444,19.148148,-13.444445,17.88889,7
212,9,2,8.037037,-6.111111,9.888889,7
220,9,3.055556,8.185185,-4.888889,10.111111,7
248,9,2.055555,26.88889,-11,16.333334,7
242,9,1.888889,11.740741,-9.222222,12.111111,7
244,9,3.388889,12.259259,-5.777778,14.555555,7
249,9,2.444444,10.518518,-8.888889,16.11111,7
219,9,2.777778,5.592593,-4.444445,8.222222,7
237,9,0.944444,5.777778,-4.666666,9.333333,7
226,9,2.222223,16.703703,-4.111111,15.222222,7
203,9,1.388889,12.407408,-7.222222,17.444445,7
240,9,1.055556,14.148149,-9.777778,13.222222,7
181,9,0.777777,21.407408,-14.555555,19.777779,7
173,9,1.166667,19.222221,-8.333333,16.666666,7
195,9,0.444444,16.037037,-4.777778,12.888889,7
210,9,1.611111,17.481482,-11.111111,15.555555,7
239,9,2.5,15.148149,-8.777778,10.555555,7
182,9,0.555556,17.592592,-6.444445,17.222221,7
