@relation segment

@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
1.388889,16.11111,-6.222222,2.060955,7
2.444444,16.777779,-6.888889,2.593543,7
0.888889,9.555555,-3.888889,2.030867,7
1.333333,20.88889,-11.222222,2.417702,7
0.833333,29.333334,-10,2.169397,7
2.166667,21,-8.111111,2.075874,7
2.388889,19.555555,-9.777778,2.511766,7
0.833333,19.333334,-5.666666,1.937892,7
2.444445,17.444445,-10.444445,2.835614,7
1.611111,21.333334,-5.222222,1.891015,7
1.222222,18,-5.666666,1.877146,7
2.666667,23.88889,-9.666667,2.291415,7
2,17.222223,-8.888889,2.267197,7
2.944444,29.444445,-15.222222,2.604303,7
1.555556,18.11111,-10.333333,2.544142,7
1.888889,24.666666,-11.888889,2.437339,7
1.388888,19.88889,-11,2.834822,7
1.5,24.666666,-6.777778,1.971572,7
3.055555,14.333333,-4.888889,2.083229,7
1.444444,28.555555,-16.444445,2.642597,7
2.611111,11.777778,-2.333333,1.905045,7
0.777778,15.888889,-6.222222,2.128646,7
2.833333,17.11111,-6.777778,2.011228,7
0.777778,20.444445,-9.888889,2.345133,7
2.444444,20,-8,2.112617,7
3.222223,26.444445,-12,2.205099,7
1.222222,18.666668,-6.111111,1.910864,7
0.722222,16.777779,-6.444445,2.264277,7
1.388889,19.88889,-5,1.905303,7
2,28.333334,-19.11111,2.864931,7
1.166666,17,-11.111111,2.49158,7
1.055556,21.555555,-13.222222,2.690112,7
1.111111,17.222223,-9.777778,2.391736,7
2.222222,15.888889,-9.222222,2.55309,7
3.611111,9.555555,-3.222222,2.340587,7
1.444444,19.11111,-7.555555,2.046683,7
1.333333,18.11111,-5.444445,1.956772,7
2.055555,17.11111,-5.111111,2.305729,7
1.444445,14.333333,-7.888889,2.36281,7
1.777778,22.88889,-9.888889,2.119546,7
1.000001,23.222221,-8.222222,2.060443,7
3.111111,18.555555,-9.222222,2.545329,7
1.666667,29,-7.555555,2.033698,7
1.888889,27.88889,-17.222221,2.624707,7
0.888889,16.555555,-7.777778,2.217263,7
0.833333,11.111111,-5.888889,2.079295,7
1.444445,24.777779,-8.333333,2.099557,7
2.5,30.11111,-10.777778,2.190305,7
5,23.555555,-7.666666,2.274128,7
2.666667,18.11111,-6.555555,2.080445,7
0.944444,11.555555,-4.666666,1.982987,7
1.166667,11.888889,-7.111111,2.277351,7
1.944444,18.222221,-7.222222,1.986748,7
2.277778,18.666668,-8.777778,2.482445,7
2.555556,24.555555,-11.555555,2.224013,7
1.777778,8.777778,-4.888889,2.180526,7
1.666667,10.444445,-5.333334,2.046588,7
1.833333,17.88889,-6.888889,1.974495,7
2.444445,22.222221,-13.888889,2.515826,7
2.555556,9.444445,-4.111111,2.033629,7
0.611111,20.333334,-4.777778,1.94304,7
0.722223,23.333334,-6.444445,1.937594,7
1.888889,25.555555,-14,2.348728,7
2.277778,26.11111,-10.888889,2.224382,7
4.944445,27.555555,-11.444445,2.243094,7
1.722222,17,-7.777778,2.377854,7
3.666667,11.555555,-4.888889,2.09315,7
0.833333,19.666668,-6,2.038483,7
3.055556,27.555555,-14.444445,2.304153,7
2.111111,23.88889,-9.666667,2.405202,7
2.055556,24.777779,-11.666667,2.176993,7
1.055556,11.111111,-3.333333,1.83826,7
1.944444,21.333334,-11.444445,2.44578,7
3.055556,27.555555,-14.444445,2.304153,7
2.722223,20.555555,-10.888889,2.284571,7
2.666666,21.777779,-8.333333,2.337472,7
2.222222,15.777778,-9.222222,2.386597,7
2.611111,26.555555,-11.666667,2.204408,7
4.722222,26,-15.888889,2.506807,7
3.944444,18.88889,-9.333333,2.363871,7
2.111111,22.333334,-10.777778,2.332739,7
3.166667,17.333334,-11.555555,2.707051,7
1,8.888889,-4.666666,2.097231,7
1.666667,17,-6.444445,2.006642,7
2.277778,21.222221,-8.444445,2.198051,7
1.722222,18.666668,-9.555555,2.32063,7
2.444445,22.222221,-13.888889,2.515826,7
1.444444,19.11111,-10.222222,2.317212,7
1.555556,16.222223,-6.111111,2.04457,7
2.722222,29.88889,-11.777778,2.158915,7
2.944445,20.11111,-9.222222,2.193764,7
2.111111,19.555555,-5.777778,1.950405,7
0.777778,23.88889,-13.333333,2.438615,7
1.111111,24.222221,-12,2.27303,7
1.666667,18.666668,-9,2.554965,7
0.5,11.222222,-5.444445,1.991157,7
1.166667,16.11111,-5.444445,1.870487,7
1.666666,12.555555,-9,2.361442,7
0.944444,18.444445,-10.333333,2.328108,7
1.388889,19.88889,-5,1.905303,7
2.277778,16.88889,-7.444445,2.019747,7
2.388889,17.555555,-4.222222,1.83885,7
2.222222,18.444445,-9.333333,2.395431,7
1.444444,19.11111,-10.222222,2.317212,7
3.333333,18.444445,-8.888889,2.7898,7
2,17.222223,-8.888889,2.267197,7
2.888889,24.333334,-11.888889,2.395018,7
2,18,-10.333333,2.368311,7
1.5,19.777779,-7.333334,2.055672,7
0.888889,19.11111,-8.333333,2.210055,7
2.277778,8.333334,-2.333333,1.984366,7
1.611111,21.777779,-4.111111,1.82234,7
0.722222,29,-14.555555,2.389391,7
2.666666,20,-10.333333,2.395692,7
2.833333,20.11111,-8.777778,2.242196,7
1.055556,12.444445,-3.222222,1.844726,7
0.944444,30.88889,-16,2.604013,7
2.055556,15.888889,-6.888889,2.156639,7
0.944444,11.555555,-4.666666,1.982987,7
1.833333,19.88889,-11.666667,2.461599,7
1.777778,17.555555,-9.666667,2.557309,7
4.555555,23.666666,-10,2.214996,7
3.111111,26.88889,-13.888889,2.467938,7
2.555556,19.333334,-10.444445,2.402851,7
2.166667,14.666667,-6.888889,2.069452,7
1.444444,29.555555,-16.333334,2.769038,7
0.944444,30.88889,-16,2.604013,7
4.666667,30.555555,-14.555555,2.395778,7
1.055556,12.777778,-7.222222,2.310758,7
1,23.333334,-10.111111,2.332243,7
2.722222,29,-9.888889,2.126901,7
2.333334,35.666668,-16.666666,2.617801,7
1.722222,17.222223,-7.444445,2.255333,7
1.888889,28.555555,-4.111111,1.798302,7
2.111111,28.555555,-12.444445,2.175522,7
2.277778,17,-6.666666,2.283147,7
1.5,16.222223,-8,2.206642,7
1.611111,25,-11.777778,2.292736,7
3.277777,28,-14.555555,2.378846,7
2.388889,17.555555,-4.222222,1.83885,7
2.111111,22.333334,-10.777778,2.332739,7
2.333334,14.777778,-3.444444,2.563437,7
2.055555,21.444445,-8.222222,2.141428,7
0.777778,23,-6.666666,1.916419,7
1.611111,18.555555,-9.333333,2.522748,7
1.888889,20.444445,-10.666667,2.593107,7
2.944444,25.444445,-12.222222,2.320382,7
2.388889,15.333333,-7.222222,2.628208,7
1.944444,20,-6.222222,1.966536,7
1.611111,22.88889,-8.555555,2.105197,7
1,18.11111,-5.111111,1.875362,7
2.166667,21,-8.111111,2.075874,7
2.666667,18.777779,-7,1.990381,7
1.722222,17.777779,-7.444445,2.212898,7
4.555555,17.444445,-9.222222,2.164262,7
2.666667,21.11111,-10.222222,2.310932,7
3,14.333333,-6,2.87512,7
3.333333,18.444445,-8.888889,2.7898,7
4.444445,23.444445,-11.333333,2.505249,7
2.666667,23.88889,-7.555555,2.189135,7
2.5,30.666666,-17.11111,2.471757,7
2.333333,19.88889,-7.222222,2.20467,7
3.444445,18.333334,-7.888889,2.350437,7
2.277777,23.222221,-11.888889,2.428022,7
1.944445,29.88889,-14.888889,2.557389,7
1.666667,20.666668,-7.777778,2.239034,7
1.666667,10.444445,-5.333334,2.046588,7
1.555555,11.222222,-4.111111,1.938468,7
1.444444,13.777778,-8,2.192935,7
1.777778,15.777778,-10.111111,2.476615,7
1.944444,21.555555,-11.555555,2.483291,7
2.888889,10.111111,-1.666667,1.917421,7
1.333333,24.88889,-12.666667,2.419445,7
2.166666,23.11111,-10.555555,2.327545,7
1.944444,24.222221,-12,2.361827,7
0.777778,22,-9.555555,2.587396,7
1.611111,17.777779,-7.888889,2.292041,7
0.611111,20.333334,-4.777778,1.94304,7
2.111111,32.333336,-11,2.285098,7
2.277778,17.333334,-7.111111,2.043865,7
1.444444,19.222221,-6.222222,1.941465,7
2.722222,29.444445,-14,2.280289,7
2.388889,17.555555,-5.333334,1.872506,7
1.111111,20.777779,-10.111111,2.32489,7
4.722222,29.444445,-17.777779,2.561049,7
2.055556,12.333333,-6.555555,2.187022,7
1.444444,24.555555,-11.444445,2.413262,7
1.388889,16.88889,-6.555555,2.09922,7
5.277778,18.222221,-9.222222,2.586018,7
2.666667,12.444445,-6.333334,2.117886,7
1.055555,22.777779,-13.666667,2.741647,7
2.055556,21.777779,-10.444445,2.363581,7
2.666667,17,-10.555555,2.391307,7
2.444444,18.555555,-9.777778,2.392487,7
3.166667,18.222221,-1.555556,1.783512,7
2.166667,20.11111,-7.555555,2.252368,7
1.166667,21.11111,-5.111111,1.863654,7
1.833333,20.444445,-8.444445,2.170543,7
2.722222,19.222221,-11.555555,2.670771,7
3.888889,21,-8.555555,2.222103,7
2.333333,18.333334,-9.111111,2.37843,7
1.611111,18.333334,-9.777778,2.303853,7
3.555556,11.222222,-6.222222,2.259398,7
2.444445,18.777779,-7.444445,2.099905,7
1.055556,18.777779,-7.333334,1.985552,7
2.333333,13.888889,-7.777778,2.126063,7
1.611111,18,-6.444445,1.993183,7
2.277778,11.666667,-2.111111,2.32339,7
2.388889,27.777779,-9.555555,2.179845,7
1.055555,21.444445,-12.666667,2.432783,7
3.388889,28.11111,-8.777778,2.141811,7
1.5,17.333334,-7.555555,2.043726,7
1.166666,21.222221,-10.888889,2.651605,7
2.166667,17.444445,-10.777778,2.508226,7
2.166666,19.11111,-11,2.447547,7
0.611111,9.888889,-5.666666,2.074957,7
1.277778,24,-11.555555,2.458471,7
0.555555,11.777778,-4.333334,1.946502,7
1.555556,11.333333,-6.111111,2.242649,7
1.833333,25,-13.444445,2.467752,7
8,22.777779,2.333333,1.28706,7
1.611111,19.11111,-9.111111,2.362146,7
2.111111,19.666668,-10.333333,2.358696,7
1,20.444445,-3.666667,1.789167,7
2.055556,9.666667,-3.888889,1.976138,7
1.277778,10.666667,-5.444445,2.058329,7
1.5,12.666667,-6.777778,2.201318,7
2,23,-12.333333,2.483198,7
1,32,-15.222222,2.479064,7
3,27.222221,-12,2.453831,7
2,17.222223,-8.555555,2.441017,7
2.388889,19.777779,-10.444445,2.401137,7
1.611111,26.222221,-13.222222,2.416354,7
1.722222,8.555555,0.444444,-1.190561,7
2.333333,13.777778,-8.111111,2.426379,7
1.166667,28.222221,-15.333333,2.541661,7
1.666667,24.222221,-7.666666,2.083854,7
1.277778,17.88889,-10.222222,2.634176,7
0.833334,23.222221,-8.222222,2.129513,7
1.166667,17.777779,-9.111111,2.382684,7
3.555555,25.11111,-12,2.254303,7
2,18,-10.333333,2.368311,7
1.333333,15.444445,-7,1.984785,7
2.444445,25.11111,-13.444445,2.389747,7
5.833334,34.11111,-14.333333,2.214011,7
1.722222,15.777778,-10,2.316242,7
3.166667,7,-0.555556,1.756645,7
1.944444,18.777779,-12.555555,2.487917,7
2.499999,25.333334,-9.333333,2.102212,7
