@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
229,104,0.547722,2.833333,16.333334,26.11111,19,26.11111,5
206,133,0.136083,0.055556,0,1.111111,2.222222,1.111111,5
90,134,0.340741,1.055556,1,6.111111,10.333333,6.111111,5
242,89,0.477778,0.944445,0.777778,4.111111,6.888889,4.111111,5
184,145,0.611616,0.222222,0.333333,1.222222,2,1.222222,5
229,104,0.547722,2.833333,16.333334,26.11111,19,26.11111,5
250,87,0.240741,0.611111,6.666666,19.555555,25.222221,19.555555,5
83,96,0.459468,0.666666,15.222222,28.444445,26.555555,28.444445,5
113,114,0.507408,0.333334,21,34.666668,26.555555,34.666668,5
59,116,2.812669,0.777778,17.88889,29.555555,22.777779,29.555555,5
174,145,0,0,0,0,0,0,5
68,135,0.477778,0.333333,4,10.444445,12.666667,10.444445,5
189,144,0,0,0,0,0,0,5
90,134,0.018519,0.944444,1,4.666667,7.666666,4.666667,5
169,104,1.772214,5.611111,16,23.333334,14.444445,23.333334,5
95,97,0.534027,0.777777,15.333333,27.777779,24.555555,27.777779,5
134,93,0.250924,0.888889,16.666668,29.555555,25.88889,29.555555,5
166,36,0,0,0,0,0,0,5
156,86,0.389682,0.277778,15.888889,28.555555,24.333334,28.555555,5
244,82,1.020167,2.722222,11.666667,22.444445,20.777779,22.444445,5
227,104,0.547723,3.111111,16.222223,26.11111,19.444445,26.11111,5
226,131,0,0,0,0,0,0,5
84,134,0.118518,0.722222,1,4.666667,7.666666,4.666667,5
196,95,1.123816,1.333333,6.777778,10.777778,9.444445,10.777778,5
200,31,1.223232,5.055555,8.333334,16.555555,15.888889,16.555555,5
96,94,0.285185,0.444445,16,28.777779,25.666666,28.777779,5
160,41,0.809664,0.222222,0.555556,1.222222,1.555556,1.222222,5
219,80,2.901469,2.944444,11.333333,20.333334,17.555555,20.333334,5
142,111,0.45542,0.555555,24.555555,35.88889,21.444445,35.88889,5
200,13,1.857916,0.277778,6.111111,15.888889,19.777779,15.888889,5
117,137,0.074074,0.666667,1.555556,6.333334,9.666667,6.333334,5
189,107,0.699206,0.833333,23.444445,35.11111,22,35.11111,5
236,38,1.490712,2.944445,10.111111,22,22.666666,22,5
43,152,1.707408,1.222222,1,2.888889,4.111111,2.888889,5
37,130,0.962963,1.277778,1.111111,3,4.111111,3,5
202,63,0.327731,0.444445,4,10.555555,13.444445,10.555555,5
34,93,0.272165,0.388889,10.444445,23.444445,25.88889,23.444445,5
163,131,0.182574,0.277778,0.888889,3.666667,6.333334,3.666667,5
155,68,3.786917,0.166667,2.111111,2.888889,1.777778,2.888889,5
235,88,0.044444,0.444445,7.555555,21.11111,26.555555,21.11111,5
17,94,3.174073,1.055556,15.777778,28.666666,25.88889,28.666666,5
218,147,0,0,0,0,0,0,5
208,90,2.562966,0.722222,2.777778,10,14.555555,10,5
130,145,0,0,0,0,0,0,5
53,134,0.3,0.277778,4.666667,11.222222,12.777778,11.222222,5
170,88,0.389681,0.833333,18.222221,29.333334,21,29.333334,5
34,131,0.177778,0.722222,0.333333,1.888889,3.222222,1.888889,5
96,135,0.062963,0.166667,1,4.444445,7.555555,4.444445,5
226,131,0,0,0,0,0,0,5
58,113,1.223232,0.722222,16.88889,28.444445,22.777779,28.444445,5
241,145,0,0,0,0,0,0,5
238,86,0.02963,0.333333,7.555555,20.444445,25.333334,20.444445,5
76,116,0.433334,0.166667,13.555555,23.222221,19.11111,23.222221,5
208,34,1.730981,0.444445,10.777778,21,19.666666,21,5
222,62,0.250924,0.666667,4.111111,11.444445,15.111111,11.444445,5
237,91,0.018519,0.611111,7.555555,20.666668,25.555555,20.666668,5
136,92,44.774082,1,11.666667,22.666666,21.777779,22.666666,5
161,135,0.136083,0.111111,0.777778,3,5.222222,3,5
162,94,39.262947,0.555556,10.666667,23.777779,25.222221,23.777779,5
66,155,21.796297,7.722223,5.888889,12.666667,13.222222,12.666667,5
177,130,0.136083,0.222222,0.666667,2.888889,5.111111,2.888889,5
9,130,0.018519,2.611111,1,3.222222,4.444445,3.222222,5
203,133,0.02963,0.111111,0,1.777778,3.555556,1.777778,5
161,154,0,0,0,0,0,0,5
242,148,0,0,0,0,0,0,5
150,152,0.02963,2.055556,1,2.333334,2.888889,2.333334,5
137,92,7.379901,0.777778,7.111111,15.555555,16.777779,15.555555,5
207,115,0.32963,0.166667,0.444444,2.888889,5,2.888889,5
33,90,0.408248,1.833333,11.888889,25.777779,27.333334,25.777779,5
235,86,0.018519,0.277778,7.777778,21.11111,26.333334,21.11111,5
57,118,5.5,1.222222,15.555555,26.555555,21.444445,26.555555,5
96,94,0.285185,0.444445,16,28.777779,25.666666,28.777779,5
165,119,1.574075,1.444444,23.222221,40.333336,32.555557,40.333336,5
223,62,0.298142,0.444444,4.111111,11.444445,15,11.444445,5
33,114,0.074074,0.5,11.777778,24.11111,24,24.11111,5
222,62,0.250924,0.666667,4.111111,11.444445,15.111111,11.444445,5
189,141,0,0,0,0,0,0,5
40,142,0.136083,0.222222,0.111111,3.555556,7,3.555556,5
45,111,0.349603,1,12.222222,23.777779,23,23.777779,5
169,137,0.477777,8.444445,18.666668,36.555557,33.666668,36.555557,5
177,33,1.577621,4.333334,6.444445,13.111111,13.111111,13.111111,5
197,144,0.712325,0.388889,0.333333,1.666667,2.888889,1.666667,5
128,144,0,0,0,0,0,0,5
156,79,2.453267,4.777778,10.555555,20.555555,19.11111,20.555555,5
220,149,0.172133,0.111111,0,0.111111,0.222222,0.111111,5
189,68,0.58373,1.055556,5.666666,10.333334,10.333333,10.333334,5
203,61,0.278887,0.722222,4.444445,12.333333,16,12.333333,5
233,105,2.313408,0.944445,12.666667,19.777779,13.777778,19.777779,5
219,133,0.300001,0.444445,6.222222,16.666668,20.444445,16.666668,5
223,62,0.298142,0.444444,4.111111,11.444445,15,11.444445,5
240,63,0.544331,0.388889,6.333334,14,15.111111,14,5
202,140,0.490653,0.444444,0.777778,1.888889,2.555556,1.888889,5
215,89,1.586984,2.333333,14.444445,25.11111,21.222221,25.11111,5
123,152,0,0,0,0,0,0,5
33,99,1.259041,2.444444,11.222222,23.777779,24.88889,23.777779,5
41,139,0.018519,0.111111,0,3.888889,7.777778,3.888889,5
158,154,1.083547,0.222222,0.444444,1.222222,1.777778,1.222222,5
213,86,0.182575,0.388889,13.222222,24.666666,22.555555,24.666666,5
242,65,0.272166,1,6.111111,14.333333,16.222221,14.333333,5
187,135,2.462965,0.833334,20.222221,37,31.666666,37,5
20,134,0.088889,0.611111,1.111111,6.444445,10.444445,6.444445,5
129,136,1.555557,0.833333,3.666667,10.666667,13.444445,10.666667,5
208,154,125.8667,0.944444,5.888889,13.888889,15.555555,13.888889,5
58,113,1.223232,0.722222,16.88889,28.444445,22.777779,28.444445,5
163,152,0,0,0,0,0,0,5
131,144,0,0,0,0,0,0,5
94,135,1.262962,0.555555,0.777778,4.888889,8.111111,4.888889,5
170,154,0.172133,0.055556,0,0.222222,0.444444,0.222222,5
182,152,0.981307,0.833333,0.333333,1.666667,2.666667,1.666667,5
170,139,0.507408,0.722222,1.888889,8.555555,13.111111,8.555555,5
157,85,1.241266,0.222222,14.555555,26.88889,23.88889,26.88889,5
6,154,0.02963,0.111111,0,0.222222,0.444444,0.222222,5
202,129,0.544331,3.444445,2.444444,2.555556,0.777778,2.666667,5
43,141,0.172133,0.166667,0,2.333334,4.666666,2.333334,5
231,91,0.278887,0.555555,4.555555,9.777778,11.333333,9.777778,5
189,141,0,0,0,0,0,0,5
249,58,0.942809,0.277778,6,14.555555,17.11111,14.555555,5
222,93,0.062963,0.166667,1,5.444445,9,5.444445,5
231,30,0.712325,3,4.777778,11.666667,13.888889,11.666667,5
173,90,0.266666,0.833333,17.333334,34.444447,32.77778,34.444447,5
205,106,0.45542,0.388889,14.111111,24,19.555555,24,5
184,145,0.611616,0.222222,0.333333,1.222222,2,1.222222,5
57,89,1.306678,6.166666,13,24.555555,22.666666,24.555555,5
189,142,0,0,0,0,0,0,5
230,113,0.501849,0.555556,18.11111,27.88889,18.88889,27.88889,5
244,105,4.923489,1.5,19.11111,29.555555,20.555555,29.555555,5
201,133,0.240741,0.222222,0.333333,1.777778,3.111111,1.777778,5
214,108,0.365148,0.666667,13.555555,23.444445,19.555555,23.444445,5
97,90,2.562963,3.611111,15.666667,29,26.555555,29,5
51,141,0.118518,0.222222,0.333333,1.777778,3.222222,1.777778,5
200,147,0.544331,0.444445,0.222222,0.444444,0.444444,0.444444,5
239,110,0.062963,0.222222,6.111111,15.888889,19.333334,15.888889,5
187,89,1.746955,0.944444,2.888889,9.555555,13.555555,9.555555,5
10,137,0.074074,0.277778,0.111111,2.666667,5.222222,2.666667,5
222,145,0,0,0,0,0,0,5
173,152,0,0,0,0,0,0,5
108,138,0.062963,0.5,1.444444,6.666666,10.444445,6.666666,5
211,130,0,0,0,0,0,0,5
90,134,0.018519,0.944444,1,4.666667,7.666666,4.666667,5
253,150,0,0,0,0,0,0,5
46,154,8.21111,1.611111,9.666667,4.666667,-5.111111,9.666667,5
186,12,0.272165,2.333333,3.888889,11.333333,15.222222,11.333333,5
56,141,0.182574,0.333333,0,0.555556,1.111111,0.555556,5
39,137,0.02963,0.277778,0,4.111111,8.222222,4.111111,5
232,149,0,0,0,0,0,0,5
180,142,0.278887,0.111111,0,0.333333,0.666667,0.333333,5
225,36,0.272166,0.388889,5,13.666667,17.222221,13.666667,5
159,138,0.166667,0.333333,1.111111,5.888889,9.666667,5.888889,5
137,141,0.136083,0.055556,0,0.111111,0.222222,0.111111,5
203,133,0.136083,0.055556,0,0.888889,1.777778,0.888889,5
210,153,0,0,0,0,0,0,5
173,152,0.02963,0.833333,2.666667,5.777778,6.555555,5.777778,5
160,110,0.691214,0.444444,27.222221,39.333336,23.11111,39.333336,5
211,139,0.088889,0.277778,3.222222,9.555555,13,9.555555,5
161,147,0,0,0,0,0,0,5
180,141,0.136083,0.055556,0,0.111111,0.222222,0.111111,5
160,95,3.544427,0.222222,2.111111,2.555556,1.222222,2.555556,5
225,58,0.421637,0.444445,5.555555,14.111111,17.333334,14.111111,5
174,112,0.996295,0.666666,24.222221,43.666668,36.11111,43.666668,5
211,154,0.02963,0.388889,0,0.777778,1.555556,0.777778,5
216,151,0.278887,0.111111,0,0.333333,0.666667,0.333333,5
195,119,1.405017,1.222222,5.888889,13.666667,15.111111,13.666667,5
35,112,0.296297,0.555556,12.111111,23.88889,23.11111,23.88889,5
199,144,0.516398,0.333333,0.111111,1.111111,2,1.111111,5
125,149,0,0,0,0,0,0,5
187,36,0.250924,0.5,4.777778,13,16.444445,13,5
54,134,0.02963,0.055556,0,1.555556,3.111111,1.555556,5
94,136,0.02963,0.222222,1,5.777778,9.666667,5.777778,5
189,144,0,0,0,0,0,0,5
54,133,1.007407,0.5,3.666667,9,10.888889,9,5
173,67,1.241266,0.222222,0.777778,1.111111,1.111111,1.111111,5
199,116,0.296296,0.444444,0.666667,4.888889,8.777778,4.888889,5
239,93,13.496301,1.055556,9.888889,22.88889,25.444445,22.88889,5
152,152,0.033333,2.111111,1,2.444444,3.111111,2.444444,5
245,140,0.278887,0.611111,0.222222,0.777778,1.111111,0.777778,5
178,35,0.344265,0.388889,10.333334,19.222221,17.222221,19.222221,5
174,113,1.01111,1,24.444445,43.77778,36,43.77778,5
247,108,0.611616,2.111111,11.333333,20.555555,18.11111,20.555555,5
214,84,0.272165,0.444445,13,24.88889,23.11111,24.88889,5
43,152,1.707408,1.222222,1,2.888889,4.111111,2.888889,5
178,134,0.172133,0.222222,1,3.888889,6.111111,3.888889,5
161,144,0,0,0,0,0,0,5
228,90,2.208569,2.222222,12.888889,24.444445,22.777779,24.444445,5
57,93,0.389682,0.222222,13.222222,27.11111,27.555555,27.11111,5
186,90,1.455513,0.666667,7.555555,15,14.888889,15,5
22,114,1.162692,1.166666,24.444445,40.77778,30.88889,40.77778,5
206,64,0.136083,0.277778,3.666667,10.333334,13.888889,10.333334,5
166,154,0.02963,0.444444,0.222222,1.888889,3.555556,1.888889,5
203,83,0.136083,0.222222,12.888889,24.88889,23.444445,24.88889,5
61,92,1.062841,0.555555,12.888889,25.777779,25.555555,25.777779,5
152,155,0.611111,10.777778,5.333334,11,11.111111,11,5
210,153,0,0,0,0,0,0,5
42,135,0.151852,0.444444,1.333333,5.111111,8.111111,5.111111,5
174,152,0,0,0,0,0,0,5
170,62,0,0,0,0,0,0,5
42,133,1.90613,2.722222,1.222222,5,6.888889,5,5
222,131,0,0,0,0,0,0,5
220,61,0.136083,0.555556,4.555555,12,15.333333,12,5
211,107,2.251853,2.055556,11.777778,25.777779,27.11111,25.777779,5
184,145,0.490654,1.777778,2.333334,5.777778,7.111111,5.777778,5
212,94,2.374074,1.222222,10.555555,24.88889,27.777779,24.88889,5
205,82,1.148267,2.5,11.888889,21.666666,19.333334,21.666666,5
77,135,0.02963,0.222222,0,2.333334,4.666666,2.333334,5
184,91,0.385186,0.388889,17.777779,34.88889,32.444443,34.88889,5
142,112,0.490653,0.555555,24.555555,36.22222,22.11111,36.22222,5
20,134,0.088889,0.611111,1.111111,6.444445,10.444445,6.444445,5
244,108,5.102286,1.722222,20,30.444445,20.222221,30.444445,5
121,134,0.02963,0.833333,0.666667,4,7,4,5
225,58,0.421637,0.444445,5.555555,14.111111,17.333334,14.111111,5
171,89,0,0,0,0,0,0,5
206,61,0.403687,0.5,4.666667,12.222222,15.444445,12.222222,5
159,83,0.250924,0.277777,13.333333,26.88889,26,26.88889,5
150,152,0.02963,2.055556,1,2.333334,2.888889,2.333334,5
56,140,0.462963,0.277778,3.666667,9.444445,11.666667,9.444445,5
252,137,0.544331,0.611111,0.333333,1.777778,3.111111,1.777778,5
207,115,0.32963,0.166667,0.444444,2.888889,5,2.888889,5
96,141,0.740741,0.444444,3.111111,8.777778,11.444445,8.777778,5
121,112,1.769076,0.5,19.444445,32.333336,25.88889,32.333336,5
76,89,0.952579,3.277778,12.888889,24.444445,22.88889,24.444445,5
247,92,0.518518,0.444444,7.555555,20.555555,25.444445,20.555555,5
208,34,1.730981,0.444445,10.777778,21,19.666666,21,5
58,140,0.018519,0.222222,0,0.777778,1.555556,0.777778,5
187,89,1.605546,1.111111,6.333334,13,13.666667,13,5
236,115,3.662964,0.444444,10.666667,22.222221,22.444445,22.222221,5
25,155,99.75187,18,13,18.666668,13,21.444445,5
79,154,1.585185,0.166667,0.444444,1.555556,2.444444,1.555556,5
238,61,0.471405,0.722222,5.888889,14.333333,16.666666,14.333333,5
186,89,0.196296,1.055556,16.444445,33.555557,32.666668,33.555557,5
142,111,0.45542,0.555555,24.555555,35.88889,21.444445,35.88889,5
212,140,4.204495,0.666667,2.666667,3.333333,1.333333,3.333333,5
83,117,1.378405,0.722222,14.555555,23,17.666666,23,5
139,113,0.975629,0.666667,24.88889,37,23,37,5
188,88,0.471405,0.333333,5.111111,12.222222,14.666667,12.222222,5
218,115,0.534027,0.388889,19.444445,29.444445,19.444445,29.444445,5
86,155,10.551853,5.388889,6.666666,12.888889,12.444445,12.888889,5
38,134,0.182574,0.333333,0,3.111111,6.222222,3.111111,5
60,116,0.389682,0.777777,19.333334,31.444445,24.11111,31.444445,5
104,137,0.151852,0.277778,2.111111,7.111111,10.222222,7.111111,5
166,135,0.272166,0.222222,0.777778,3.333333,5.777778,3.333333,5
210,114,1.307407,0.611111,11.444445,25,26.444445,25,5
189,62,0.250924,0.444444,5,13.111111,16.444445,13.111111,5
133,141,0.172133,0.111111,0,0.222222,0.444444,0.222222,5
119,138,0.518518,0.722222,1.777778,7.222222,11,7.222222,5
123,152,0,0,0,0,0,0,5
167,135,0.107407,0.611111,24,43.11111,35.77778,43.11111,5
157,85,1.241266,0.222222,14.555555,26.88889,23.88889,26.88889,5
152,155,0.611111,10.777778,5.333334,11,11.111111,11,5
198,148,0.843274,1.111111,1.111111,3.222222,4.333334,3.222222,5
178,138,0.172133,0.055556,1,3.111111,5.222222,3.111111,5
8,93,0.459468,1.055556,15.111111,28.88889,27,28.88889,5
187,134,2.044446,1.111112,20.333334,37.444443,32.22222,37.444443,5
54,142,0.827759,2,0.888889,3.666667,5.555555,3.666667,5
221,30,0.854184,1.666667,6.111111,13.111111,13.888889,13.111111,5
209,94,0.760117,0.611111,5.888889,15.222222,18.333334,15.222222,5
183,91,0.894427,0.5,11,21,19.666666,21,5
47,89,0.172133,3.611111,10.222222,22.11111,23.666666,22.11111,5
242,57,2.353877,9.277778,11.333333,20.88889,16.555555,20.88889,5
14,135,0.062963,0.277778,1.666667,6,9.333333,6,5
138,144,0.860663,0.277778,0.555556,1,1,1,5
183,139,0.182574,0.222222,0.888889,3.222222,5.555555,3.222222,5
243,94,0.311111,0.222222,0.222222,3.222222,6.111111,3.222222,5
245,129,0,0,0,0,0,0,5
223,141,1.807408,0.777778,6,16.555555,20.11111,16.555555,5
206,61,0.403687,0.5,4.666667,12.222222,15.444445,12.222222,5
248,153,0.062963,0.111111,0,1.111111,2.222222,1.111111,5
227,109,0.983192,0.388889,18.444445,28.777779,20.777779,28.777779,5
237,83,0.418518,5.833334,6,17,21.333334,17,5
160,110,0.691214,0.444444,27.222221,39.333336,23.11111,39.333336,5
174,115,3.407407,3.666666,23.11111,40.11111,31.88889,40.11111,5
188,110,0.518518,0.777778,2.777778,7.444445,9.666667,7.444445,5
156,154,0.327731,0.777778,1,3.555556,5.444445,3.555556,5
169,136,0.062963,0.833333,0.666667,4.888889,8.444445,4.888889,5
172,140,0.421636,0.666667,2.666667,5,5.333334,5,5
241,135,0.02963,0.166667,0,0.444444,0.888889,0.444444,5
215,153,8.044466,1.111111,5.333334,13.444445,15.333333,13.444445,5
195,161,1.807405,10.499999,36,51.11111,28.88889,51.22222,6
223,175,3.124574,7.166668,50.77778,72.77778,44.77778,72.77778,6
42,203,0.64693,6.055556,48.666668,67.111115,37.77778,67.111115,6
121,192,2.059307,5.944445,53.444443,76.44444,46.88889,76.44444,6
183,185,1.424649,5.777777,40.666668,55,30.11111,55,6
42,201,2.018434,4.333332,52.555557,74,44,74,6
160,187,1.936969,5.111111,44.666668,60.88889,34.22222,60.88889,6
62,177,0.879815,1.666667,46.333332,63.11111,36.11111,63.11111,6
123,194,1.784708,9.111109,54.333332,74.888885,42.22222,74.888885,6
167,189,2.237722,3.777777,51.333332,72.44444,42.11111,72.44444,6
149,163,12.151846,14,35.444447,51.333332,29,51.333332,6
180,162,5.762963,12.944446,35.666668,50.555557,27.222221,50.555557,6
149,182,3.208783,7,37.22222,47.333332,22.444445,47.333332,6
252,195,2.091428,3.722222,42.444443,58.77778,33.333332,58.77778,6
77,177,1.333334,2.166667,44.22222,59.333332,32.77778,59.333332,6
95,191,2.786874,6.000001,52.444443,76.22222,47.88889,76.22222,6
172,183,1.682151,4.055555,50.444443,70,41,70,6
61,197,1.515353,2.611111,44.22222,61.555557,35.88889,61.555557,6
167,189,2.237722,3.777777,51.333332,72.44444,42.11111,72.44444,6
180,186,1.798145,1.944444,45,61.333332,35.11111,61.333332,6
187,180,2.984528,3.333333,54.88889,77.55556,46.444443,77.55556,6
10,172,4.38896,6.666666,40.333336,54.666668,29.666666,54.666668,6
186,188,1.260511,1.944443,45.11111,61.444443,34.444443,61.444443,6
214,161,0.729634,11.5,35.333336,49.666668,27.666666,49.666668,6
165,186,1.572919,2,45.11111,61.11111,34.77778,61.11111,6
57,199,2.647851,6.388889,47.88889,69.22222,42.77778,69.22222,6
175,188,2.573368,2.333333,49.666668,69.111115,40,69.111115,6
133,181,2.16453,4.777777,37.77778,49.555557,24.88889,49.555557,6
198,185,1.229272,2.5,45.444443,61.333332,33.333332,61.333332,6
143,186,2.319004,2.777777,49.11111,67.88889,38.77778,67.88889,6
166,180,1.585185,7.333333,28.666666,37.77778,19,37.77778,6
124,191,2.738614,3.277778,52.88889,74.77778,45.11111,74.77778,6
204,161,0.507408,9.222222,38,54.555557,31.444445,54.555557,6
32,206,1.773257,5.611111,50.444443,72.111115,43.444443,72.111115,6
177,181,1.730983,2.555556,53.666668,75.66667,45.11111,75.66667,6
249,173,1.646544,3.611111,48.555557,69.55556,43.11111,69.55556,6
88,180,0.936898,3.833332,45.22222,62.333332,35.77778,62.333332,6
28,188,1.496296,5.111111,26.88889,36.444443,19.444445,36.444443,6
107,191,2.999382,2.888887,54.444443,78.111115,48.22222,78.111115,6
183,182,2.094967,3.555555,52.88889,73.333336,43.11111,73.333336,6
134,191,1.306679,1.444445,54.77778,76.66667,45,76.66667,6
70,177,1.069789,1.666666,45,61,34.666668,61,6
53,176,0.879815,1.555556,45.444443,62.11111,35.444443,62.11111,6
10,190,6.977775,2.500001,29.333334,41.11111,24.444445,41.11111,6
244,194,1.14342,2.277778,44.444443,61.666668,35.77778,61.666668,6
200,193,2.040334,4.611111,37.444443,50,26.444445,50,6
77,185,7.662959,6.222221,29.222221,39.666668,21.333334,39.666668,6
4,201,1.678846,5.222221,47.11111,67.22222,40.555557,67.22222,6
37,165,8.1074,16.444445,30.777779,42.88889,21.222221,42.88889,6
237,192,0.547723,4.388889,41.11111,57.666668,33.88889,57.666668,6
27,189,0.311111,2.611111,29,40.666668,23.666666,40.666668,6
235,196,1.333334,2.222222,41.77778,58.555557,33.88889,58.555557,6
71,197,1.854924,4.555556,49.11111,69.55556,42.333332,69.55556,6
239,160,0.922221,5.944443,37.88889,58.333332,39.555557,58.333332,6
240,195,1.16746,1.833335,43.22222,60.666668,35.444443,60.666668,6
186,162,0.596296,12.388888,37.444443,54.666668,31.777779,54.666668,6
142,163,0.877778,17.666666,35,48.555557,24.333334,48.555557,6
100,194,2.594153,3.222223,54.77778,76.22222,44,76.22222,6
192,162,2.196297,14.944444,34.444447,49.444443,27,50.333332,6
219,176,1.857917,5.111111,53.333332,75.66667,46.11111,75.66667,6
229,195,2.277915,4.111111,42.444443,58.88889,33.555557,58.88889,6
217,195,3.284081,2.388889,39.666668,55.555557,31.444445,55.555557,6
54,176,0.688531,2.666667,46,62.666668,36,62.666668,6
250,176,1.06284,3.444444,47.11111,67.66667,42,67.66667,6
247,159,5.05185,15.72222,30.444445,45,27.666666,45.444443,6
147,193,3.605038,7.055556,46.555557,63,33.77778,63,6
135,185,2.810035,2.277779,44.11111,57.333332,28.11111,57.333332,6
202,182,1.857917,3,49.555557,68.111115,39.11111,68.111115,6
25,198,1.345774,4.111111,42.77778,61,36.88889,61,6
201,191,0.760117,2.944444,44.666668,59.77778,31.777779,59.77778,6
229,175,0.522223,5.666666,29,41,24,41,6
197,182,1.259042,3.444444,50.11111,69.111115,39.77778,69.111115,6
189,187,1.003697,3.055555,44.11111,59.88889,34.11111,59.88889,6
144,187,2.048487,6.222222,49.88889,69.66667,40.555557,69.66667,6
204,194,1.925463,5.111111,37,49.77778,26.222221,49.77778,6
142,185,1.769077,3.111111,43.88889,58.22222,31.222221,58.22222,6
191,162,1.885184,14.166667,34.88889,50.11111,27.444445,50.666668,6
62,202,1.708367,1.499999,53.666668,74.888885,43.22222,74.888885,6
190,186,2.245159,6.055555,45.666668,60.22222,30.444445,60.22222,6
73,194,2.33492,4.611112,53.444443,76.111115,46,76.111115,6
2,171,1.218681,3.666667,41,56.333332,31.666666,56.333332,6
114,184,0.32963,9.388888,28.444445,37.11111,17.777779,37.11111,6
197,161,5.555551,11.5,36.88889,51.666668,27.88889,51.77778,6
162,190,1.062842,6.111111,51,70,38,70,6
185,186,1.858913,2.999999,44,58.88889,32,58.88889,6
83,198,1.496909,4.833334,53.11111,74,42.666668,74,6
45,188,2.740741,3.111112,29.666666,41.333336,24,41.333336,6
84,200,2.703221,2.5,50.666668,70.22222,40.666668,70.22222,6
161,190,2.094085,4.555555,51.666668,71.111115,39,71.111115,6
250,160,1.185186,1.555555,36.444443,55.333332,37.555557,55.333332,6
189,187,1.003697,3.055555,44.11111,59.88889,34.11111,59.88889,6
37,189,1.485184,5.722223,27.11111,36.333336,19,36.333336,6
53,198,1.854924,5.111111,45.555557,64.22222,37.666668,64.22222,6
201,161,0.518519,11.500001,35.77778,51.444443,28.88889,51.444443,6
225,181,0.862812,1.833333,49,68.77778,40.333332,68.77778,6
142,182,1.099999,2.277777,31.555555,42.22222,23.11111,42.22222,6
7,203,2.85709,5.444445,47.666668,67.66667,41,67.66667,6
218,178,0.547722,1.111109,52.444443,75.22222,46.77778,75.22222,6
205,177,9.633328,8.499999,28.444445,40.333336,23.666666,40.333336,6
182,186,2.043961,1.777777,43.77778,59.88889,34.333332,59.88889,6
139,187,1.123816,1.833333,53.666668,74.77778,43,74.77778,6
219,176,1.857917,5.111111,53.333332,75.66667,46.11111,75.66667,6
188,190,0.975629,2.055556,44.22222,60,33.333332,60,6
231,160,8.240739,13.166667,34.11111,51.77778,32.666668,51.77778,6
214,194,1.025599,3.222223,40.22222,55.444443,31.11111,55.444443,6
16,190,6.874074,8.555555,26.11111,36.88889,21.777779,36.88889,6
4,189,3.885185,11.722221,23.444445,33,19.666666,33,6
116,184,2.118519,10.611111,28.777779,38,18.88889,38.333336,6
73,201,0.64693,4.444444,52.88889,72.22222,40.555557,72.22222,6
63,201,1.734188,2.500001,54.88889,76.44444,44.444443,76.44444,6
25,208,4.841564,6.333334,48.22222,70.333336,44.11111,70.333336,6
137,163,0.785186,18.888887,33.77778,47.555557,24.777779,47.555557,6
38,189,0.222222,6.222223,26.333334,35.22222,18.444445,35.22222,6
38,202,1.069786,8.333334,50.22222,71.55556,42.666668,71.55556,6
205,190,0.998145,1.611111,44.77778,60.666668,33.555557,60.666668,6
134,187,1.515354,2.111111,52.666668,74.111115,44.22222,74.111115,6
123,187,1.849924,3.444444,52.555557,72.55556,41.666668,72.55556,6
1,189,0.462963,12.388889,21.11111,29.333334,17.222221,29.333334,6
134,187,1.515354,2.111111,52.666668,74.111115,44.22222,74.111115,6
178,183,2.398302,4.666666,49.666668,69.66667,41.77778,69.66667,6
22,200,2.409857,4.833333,47.88889,69,42.88889,69,6
45,205,2.195112,3.333334,44.88889,61.77778,34.555557,61.77778,6
145,163,13.496301,18.666666,34,47.77778,25,48.11111,6
99,184,3.277779,7.944443,27.777779,38.77778,21.777779,38.77778,6
191,180,1.186343,2.222222,53.22222,75.44444,46.11111,75.44444,6
86,193,1.652159,2.222222,53.666668,76.55556,45.444443,76.55556,6
228,191,0.620633,2.333333,44,60.555557,34,60.555557,6
86,197,1.451691,1.277779,56.22222,77.77778,43.666668,77.77778,6
13,191,5.40741,7.777778,23.555555,29.88889,13.777778,30.11111,6
205,190,0.998145,1.611111,44.77778,60.666668,33.555557,60.666668,6
205,190,0.998145,1.611111,44.77778,60.666668,33.555557,60.666668,6
42,188,1.811109,1.388889,27.555555,38.11111,22,38.11111,6
18,204,1.204928,2.777777,51.444443,72,42.333332,72,6
24,188,1.218519,6.611112,27.333334,38,22.11111,38,6
28,188,1.496296,5.111111,26.88889,36.444443,19.444445,36.444443,6
202,193,0.750308,3.388888,37.88889,50.666668,26.88889,50.666668,6
93,195,1.206464,4.055555,54.666668,76.66667,45.22222,76.66667,6
252,201,5.495115,5.555555,35.77778,49,26.11111,49,6
119,192,2.084333,6.166667,52.555557,74.77778,45.666668,74.77778,6
151,163,2.285186,18.166666,34.555557,48,24,48.11111,6
114,193,2.465315,4.5,51.11111,72.55556,44.22222,72.55556,6
24,172,0.91287,9.777778,38,50.333332,24.88889,50.333332,6
64,196,2.375804,3.444445,44.333332,61.444443,34.666668,61.444443,6
142,182,0.834444,2.777777,40.333336,52.88889,27.777779,52.88889,6
24,205,1.586985,2.388889,49.77778,69.77778,41.11111,69.77778,6
