@relation segment

@attribute Region-centroid-row numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
162,38.22222,-17.444445,27.222221,-2.335371,6
202,50.22222,-21.333334,42.666668,-2.093746,6
180,43.666668,-15.555555,35.77778,-2.008719,6
185,28.777779,-10,21.333334,-2.085272,6
192,39.22222,-16.222221,36.444443,-2.016578,6
200,39.444443,-13.888889,31.444445,-2.016646,6
201,46.77778,-19.777779,40.555557,-2.075226,6
191,51.22222,-21.777779,46.88889,-2.047053,6
188,52.555557,-20.333334,43.666668,-2.047211,6
177,29,-11.666667,23.333334,-2.10084,6
201,46.77778,-19.777779,40.555557,-2.075226,6
190,51.555557,-19.333334,39,-2.102898,6
202,52.88889,-20.444445,43.22222,-2.060614,6
190,45.11111,-18.555555,36.444443,-2.11269,6
190,45.333332,-15.222222,36.444443,-1.985899,6
193,45.666668,-15.555555,33.77778,-2.080174,6
194,36.333336,-12.555555,27.444445,-2.037568,6
195,42.555557,-16.666666,34,-2.081095,6
159,32.333336,-15.888889,28.777779,-2.316872,6
187,42.88889,-14.444445,34.22222,-1.990627,6
183,46.666668,-15.444445,37.555557,-1.974959,6
178,51.22222,-21.555555,46.77778,-2.040554,6
205,48.666668,-18.88889,41.11111,-2.038263,6
182,30.444445,-10.444445,23.88889,-2.001125,6
189,28.222221,-8.777778,19.88889,-2.022227,6
182,46.77778,-16.88889,39.11111,-2.004082,6
193,52.77778,-18.777779,42.555557,-2.018211,6
172,37.77778,-12.111111,24.88889,-2.143718,6
201,51,-17.444445,40.555557,-1.997736,6
199,48.11111,-19.666666,42.333332,-2.045431,6
162,38.77778,-17.222221,27.444445,-2.327482,6
176,43.333332,-14,36,-1.95141,6
202,51,-18,39,-2.045943,6
181,52.555557,-20.88889,45.11111,-2.044563,6
190,41.333336,-15.111111,33.555557,-2.025942,6
195,42.666668,-16.88889,35.444443,-2.063044,6
197,44.11111,-17,35.666668,-2.071221,6
199,47.77778,-21.222221,42.77778,-2.084754,6
182,49.666668,-18.333334,43.333332,-1.99159,6
192,48.77778,-20.222221,45.11111,-2.024748,6
201,36.11111,-13.555555,26.11111,-2.175826,6
161,39.666668,-18.222221,31.444445,-2.238293,6
184,28,-11.222222,21.777779,-2.183125,6
185,28.777779,-10,21.333334,-2.085272,6
195,49.88889,-17.333334,39,-2.015595,6
190,51,-19,38,-2.112087,6
204,49.666668,-19.11111,41.88889,-2.037372,6
192,52.555557,-22.11111,46.88889,-2.055457,6
198,50.77778,-19.333334,42,-2.035874,6
201,49.22222,-15,36.666668,-1.969456,6
187,48.88889,-18.777779,40.555557,-2.04388,6
195,53.444443,-20.777779,45.22222,-2.037116,6
179,43.77778,-14.333333,34.666668,-1.978657,6
188,29,-11,24,-2.04072,6
183,46.666668,-15.444445,37.555557,-1.974959,6
186,41.666668,-14,34.333332,-1.973056,6
185,50,-20.88889,42.11111,-2.088855,6
193,49.77778,-20.11111,44.22222,-2.033804,6
186,45.11111,-15.666667,35.666668,-2.014102,6
196,41.444443,-16.444445,33.88889,-2.074616,6
198,45.22222,-18.333334,37.666668,-2.072616,6
159,32.333336,-15.888889,28.777779,-2.316872,6
198,50.88889,-19.88889,41.444443,-2.064888,6
210,42.77778,-16.555555,37.444443,-2.014434,6
190,43,-14.111111,33.555557,-1.987599,6
201,36.11111,-13.555555,26.11111,-2.175826,6
203,51.333332,-18.11111,39.555557,-2.034642,6
184,39.444443,-10.333333,27.666666,-1.930196,6
185,46.88889,-17,39,-2.008008,6
182,40.11111,-11.111111,29.88889,-1.930048,6
191,42.11111,-13,31.333334,-1.964901,6
193,52.11111,-21,45,-2.047766,6
175,50,-21.333334,44.666668,-2.063776,6
189,26.555555,-8.666667,19,-2.050282,6
175,50,-21.222221,44.77778,-2.05935,6
190,52.333332,-21,45.333332,-2.043617,6
195,41.77778,-15.666667,33.333332,-2.051671,6
176,51.88889,-20.88889,46.11111,-2.030648,6
188,48.555557,-18.333334,40,-2.039667,6
176,45.444443,-19.777779,42.22222,-2.051636,6
161,37.88889,-18.11111,30.555555,-2.282295,6
189,44.22222,-16,36.666668,-2.008931,6
201,38.77778,-14.222222,29.777779,-2.06786,6
204,48.666668,-18.333334,40,-2.03737,6
203,46.666668,-19,41,-2.040013,6
186,26.88889,-9.666667,21.333334,-2.046307,6
161,38.555557,-16.444445,27.88889,-2.395566,6
182,50.666668,-18.222221,43.11111,-1.992052,6
207,45.444443,-18.333334,38.333332,-2.063353,6
196,40.666668,-16.88889,33.11111,-2.105677,6
188,54,-21.666666,44.666668,-2.074028,6
160,37.555557,-20.444445,39.555557,-2.113792,6
156,28.333334,-19.11111,5.222222,2.864931,7
216,19.11111,-11,-2.666667,2.447547,7
237,8.888889,-4.666666,-4.666666,2.097231,7
161,25,-11.777778,-6.111111,2.292736,7
235,12.777778,-7.222222,-3.555556,2.310758,7
249,27.555555,-9.222222,-4.888889,2.28263,7
186,16.11111,-8.222222,-3.888889,2.31952,7
157,23.88889,-9.666667,-3,2.405202,7
184,18.11111,-6.555555,-6.888889,2.080445,7
225,21.333334,-5.222222,-10.222222,1.891015,7
242,17.444445,-10.444445,2.555556,2.835614,7
189,23.222221,-8.222222,-9.555555,2.060443,7
248,32.333336,-11,-5.333334,2.285098,7
162,29.555555,-16.333334,3,2.769038,7
170,19.555555,-10.888889,1.444444,2.737074,7
215,24.555555,-11.555555,-7.888889,2.224013,7
193,19.11111,-8.333333,-5.666666,2.210055,7
217,17,-6.444445,-8.777778,2.006642,7
245,14.666667,-6.888889,-7.888889,2.069452,7
219,19.666668,-10.333333,-4,2.358696,7
217,18.88889,-9.333333,-3.666667,2.363871,7
223,18.444445,-3.777778,-6.444445,1.910945,7
249,10.111111,-1.666667,-3,1.917421,7
181,28,-14.555555,-5.222222,2.378846,7
155,29.333334,-10,-8,2.169397,7
243,9.444445,-4.111111,-4.777778,2.033629,7
217,9.666667,-3.888889,-6.222222,1.976138,7
178,30.11111,-10.777778,-8.111111,2.190305,7
244,11.666667,-2.111111,-1.777778,2.32339,7
246,20.444445,-8.444445,-6.777778,2.170543,7
220,19.222221,-9.222222,-4.555555,2.306884,7
249,23.666666,-10,-7,2.214996,7
201,26.88889,-13.888889,-2.888889,2.467938,7
211,18.666668,-9,-0.666667,2.554965,7
184,22.222221,-12.222222,-1.555556,2.524273,7
224,27.555555,-14.444445,-7.444445,2.304153,7
164,28.555555,-4.111111,-12.111111,1.798302,7
196,24.666666,-11.888889,-3.222222,2.437339,7
235,32.555557,-14.333333,-5.666666,2.356024,7
183,21,-8.111111,-8.777778,2.075874,7
243,18,-10.333333,-3.666667,2.368311,7
191,18.555555,-9.222222,-0.888889,2.545329,7
186,22,-9.555555,-0.888889,2.587396,7
181,23.88889,-7.555555,-5.222222,2.189135,7
208,21.555555,-11.555555,-2.555556,2.483291,7
238,12.444445,-3.222222,-8.555555,1.844726,7
231,17,-10.555555,-3.555556,2.391307,7
245,21.222221,-8.444445,-6.111111,2.198051,7
170,24.666666,-13.333333,-2,2.504391,7
189,16.444445,-7.666666,-5.666666,2.194143,7
175,28.666666,-8.666667,-6,2.263538,7
210,17.444445,-10.555555,-2.888889,2.42875,7
210,19.88889,-11.666667,-2.666667,2.461599,7
208,24.555555,-11.111111,-4.777778,2.396771,7
224,27.555555,-14.444445,-7.444445,2.304153,7
161,20.444445,-9.888889,-4.222222,2.345133,7
206,20.11111,-7.555555,-4.555555,2.252368,7
224,19.222221,-4.222222,-9.555555,1.860191,7
245,7,-0.555556,-1.222222,1.756645,7
199,17.88889,-10.222222,0.111111,2.634176,7
197,17.444445,-9.222222,-7.222222,2.164262,7
170,30.88889,-16,-0.333333,2.604013,7
236,18.444445,-8.888889,1.777778,2.7898,7
180,17.777779,-7.444445,-5.111111,2.212898,7
222,17.555555,-9.666667,-1,2.557309,7
191,11.222222,-6,-5.666666,2.122422,7
244,9.555555,-3.222222,-2.222222,2.340587,7
182,24.666666,-9,-5.333334,2.271693,7
245,21.444445,-12.666667,-3.333333,2.432783,7
196,20.444445,-3.666667,-11.666667,1.789167,7
169,19.88889,-11,2.666667,2.834822,7
180,28.222221,-15.333333,-1.666667,2.541661,7
197,15.333333,-7.222222,-0.222222,2.628208,7
174,29,-7.555555,-9.888889,2.033698,7
191,11.222222,-6,-5.666666,2.122422,7
189,18.666668,-6.111111,-11.111111,1.910864,7
211,17.222223,-8.555555,-2.222222,2.441017,7
160,33.333336,-20.777779,4.888889,2.827106,7
203,16.88889,-7.444445,-9.444445,2.019747,7
175,20.11111,-8.777778,-5.444445,2.242196,7
210,22.666666,-11.111111,-4.444445,2.386452,7
197,27.555555,-11.444445,-7.444445,2.243094,7
240,27.333334,-15.666667,-5,2.420791,7
177,30.88889,-9.888889,-9.222222,2.125416,7
247,15.888889,-9.222222,-0.555556,2.55309,7
164,14.444445,-6.333334,-3,2.291118,7
208,21.11111,-10.222222,-4.888889,2.310932,7
156,24,-14.444445,-2.777778,2.47582,7
239,18.666668,-8.777778,-1.777778,2.482445,7
176,17.11111,-8.666667,-3.666667,2.340618,7
176,23.333334,-10.111111,-4.444445,2.332243,7
246,22.88889,-9.888889,-6.222222,2.232849,7
226,18.333334,-9.777778,-4.777778,2.303853,7
241,11.888889,-7.111111,-3.777778,2.277351,7
235,15.777778,-10,-4.666666,2.316242,7
201,24.777779,-11.666667,-9,2.176993,7
246,29.88889,-11.777778,-9.444445,2.158915,7
220,11.555555,-4.888889,-5.222222,2.09315,7
204,25.555555,-14,-5.666666,2.348728,7
177,24.555555,-11.444445,-3.444444,2.413262,7
233,17,-11.111111,-2.111111,2.49158,7
156,29.555555,-21.11111,5.222222,2.84342,7
245,7,-0.555556,-1.222222,1.756645,7
187,25.11111,-12,-7.333334,2.254303,7
199,21.555555,-13.222222,1.111111,2.690112,7
244,17.11111,-5.777778,-8.777778,1.987902,7
169,21.333334,-11.444445,-2.777778,2.44578,7
186,21.11111,-5.111111,-11.444445,1.863654,7
227,17.333334,-11.555555,1.444444,2.707051,7
183,26,-15.888889,-2.555556,2.506807,7
200,11.444445,-5.777778,-5.444445,2.10726,7
208,20.777779,-10.222222,-3.555556,2.391996,7
248,26.444445,-12,-8.666667,2.205099,7
169,18,-6.444445,-9.111111,1.993183,7
191,18.555555,-9.222222,-0.888889,2.545329,7
183,23,-12.333333,-2.333333,2.483198,7
233,15.777778,-10.111111,-2.111111,2.476615,7
185,17.555555,-4.222222,-9.555555,1.83885,7
210,17.333334,-7.555555,-8.888889,2.043726,7
196,18.11111,-5.444445,-8.777778,1.956772,7
194,20.444445,-10.666667,-0.333333,2.593107,7
173,22.333334,-10.777778,-4.777778,2.332739,7
152,29.666666,-16.11111,2.222222,2.731134,7
166,22.222221,-13.888889,-1.888889,2.515826,7
183,21,-8.111111,-8.777778,2.075874,7
218,17.777779,-9.111111,-3.111111,2.382684,7
190,26.88889,-12.666667,-7.666666,2.252231,7
184,19.333334,-5.666666,-9.666667,1.937892,7
174,24.333334,-11.888889,-3.888889,2.395018,7
218,12.555555,-9,-3.333333,2.361442,7
195,12.333333,-6.555555,-4.888889,2.187022,7
226,11.222222,-6.222222,-3.888889,2.259398,7
222,11.777778,-2.333333,-5,1.905045,7
243,18,-10.333333,-3.666667,2.368311,7
165,16.777779,-6.888889,-0.555556,2.593543,7
240,18.555555,-9.777778,-3.444444,2.392487,7
218,19.11111,-9.111111,-3.444444,2.362146,7
174,17,-7.777778,-2.777778,2.377854,7
224,20.555555,-10.555555,-5.555555,2.298255,7
215,29.444445,-17.777779,-1.444444,2.561049,7
226,24.222221,-12,-6.666666,2.27303,7
226,17.555555,-5.333334,-11.666667,1.872506,7
219,8.333334,-4.444445,-3.777778,2.148363,7
185,14.333333,-7.888889,-2.888889,2.36281,7
235,19.222221,-11.555555,0.777778,2.670771,7
156,28.333334,-19.11111,5.222222,2.864931,7
167,24.666666,-6.777778,-10.111111,1.971572,7
246,34.11111,-14.333333,-10.333333,2.214011,7
219,17.222223,-7.444445,-4.111111,2.255333,7
182,23,-6.666666,-12,1.916419,7
220,9.555555,-3.888889,-4.888889,2.030867,7
211,18.666668,-9,-0.666667,2.554965,7
211,15.888889,-5.777778,-9.444445,1.940832,7
195,17.11111,-6.777778,-9.444445,2.011228,7
151,23.444445,-11.333333,-2,2.505249,7
242,15.777778,-9.222222,-2.888889,2.386597,7
201,16.333334,-6,-11,1.909255,7
173,22.333334,-10.777778,-4.777778,2.332739,7
238,17.444445,-10.777778,-1.777778,2.508226,7
208,20,-8,-7.666666,2.112617,7
178,23.555555,-7.666666,-4.333334,2.274128,7
229,14.666667,-10.444445,-0.777778,2.557458,7
234,8.777778,-5.222222,-3.888889,2.193568,7
157,29.444445,-15.222222,-0.222222,2.604303,7
180,27.222221,-12,-2.666667,2.453831,7
237,11.222222,-4.111111,-7.111111,1.938468,7
220,8.333334,-2.333333,-3.333333,1.984366,7
168,31.444445,-12.666667,-6.333334,2.302124,7
212,17.88889,-6.888889,-9.888889,1.974495,7
232,18.11111,-5.111111,-11.111111,1.875362,7
195,20.333334,-4.777778,-8.111111,1.94304,7
237,8.777778,-4.888889,-3.888889,2.180526,7
215,29.444445,-17.777779,-1.444444,2.561049,7
198,19.777779,-7.333334,-8.333333,2.055672,7
157,23.88889,-13.333333,-3.333333,2.438615,7
241,18.11111,-10.333333,-1,2.544142,7
227,17.444445,-9.555555,-4.888889,2.291847,7
188,19.88889,-7.222222,-5.222222,2.20467,7
236,18.666668,-9.555555,-4.555555,2.32063,7
198,16.333334,-7.555555,-4.888889,2.221276,7
164,25.555555,-14.111111,-3.111111,2.459806,7
246,20,-10.333333,-3.333333,2.395692,7
169,32,-15.222222,-2.888889,2.479064,7
236,14.333333,-4.888889,-4.888889,2.083229,7
164,14.333333,-6,4,2.87512,7
181,23.88889,-7.555555,-5.222222,2.189135,7
181,25.11111,-12.111111,-3.444444,2.420823,7
214,10.666667,-5.444445,-6.111111,2.058329,7
177,24.555555,-11.444445,-3.444444,2.413262,7
209,16.88889,-6.555555,-6.555555,2.09922,7
201,11.555555,-4.666666,-6.666666,1.982987,7
236,17.222223,-8.888889,-5.222222,2.267197,7
169,25,-13.444445,-2.777778,2.467752,7
167,17.11111,-5.111111,-2.444444,2.305729,7
173,24.777779,-8.333333,-8.333333,2.099557,7
226,21.777779,-4.111111,-11.111111,1.82234,7
162,23.88889,-9.666667,-5,2.291415,7
163,25.333334,-7.111111,-9.444445,2.001681,7
177,20.777779,-11.111111,-2.444444,2.462118,7
172,24.222221,-7.666666,-8,2.083854,7
222,16.11111,-5.444445,-11.444445,1.870487,7
251,22.777779,2.333333,-8.666667,1.28706,7
208,25.333334,-9.333333,-11,2.102212,7
202,19.777779,-10.444445,-3.444444,2.401137,7
229,21.222221,-10.888889,0.444444,2.651605,7
233,33.444447,-14.777778,-5.111111,2.38935,7
176,29,-9.888889,-8.888889,2.126901,7
160,28.555555,-16.444445,0.555556,2.642597,7
216,11.111111,-5.888889,-6.222222,2.079295,7
223,10.444445,-5.333334,-6,2.046588,7
237,11.777778,-4.333334,-7,1.946502,7
220,11.555555,-4.888889,-5.222222,2.09315,7
198,20.777779,-10.111111,-4.777778,2.32489,7
201,11.555555,-4.666666,-6.666666,1.982987,7
185,24.666666,-13.111111,-3.111111,2.451836,7
199,19.88889,-5,-9.666667,1.905303,7
180,27.555555,-9.444445,-9.444445,2.113918,7
158,27.88889,-17.222221,0.111111,2.624707,7
203,18.222221,-7.222222,-10.222222,1.986748,7
207,16.555555,-7.777778,-5.444445,2.217263,7
233,19.555555,-5.777778,-9.444445,1.950405,7
219,19.11111,-8.666667,-9,2.0861,7
202,18.555555,-9.333333,-1,2.522748,7
181,24,-11.555555,-2.555556,2.458471,7
215,11.222222,-5.444445,-7.444445,1.991157,7
182,23.333334,-6.444445,-10.777778,1.937594,7
215,21.444445,-8.222222,-4.555555,2.266094,7
218,17.777779,-9.111111,-3.111111,2.382684,7
216,22.555555,-10.333333,-7.666666,2.209309,7
211,23.11111,-10.555555,-4.888889,2.327545,7
234,11.111111,-3.333333,-8.666667,1.83826,7
175,20.11111,-8.777778,-5.444445,2.242196,7
222,20.11111,-9.888889,-5.555555,2.280922,7
215,22.88889,-8.555555,-8.555555,2.105197,7
203,25.444445,-12.222222,-5.555555,2.320382,7
183,23.222221,-11.888889,-3.222222,2.428022,7
181,16.222223,-8,-5.666666,2.206642,7
196,19.555555,-9.777778,-1.777778,2.511766,7
247,19.555555,-2.444444,9.555555,-1.755483,7
249,18.11111,-11.888889,1.777778,2.743555,7
232,17,-6.666666,-3.666667,2.283147,7
247,12.444445,-6.333334,-6.666666,2.117886,7
199,19.88889,-5,-9.666667,1.905303,7
239,13.777778,-8.111111,-2.111111,2.426379,7
221,18,-5.666666,-12,1.877146,7
187,19.666668,-6,-7.333334,2.038483,7
204,26,-12.222222,-7.555555,2.24441,7
162,22.333334,-10.666667,-4.333334,2.350367,7
184,24.88889,-12.666667,-3.666667,2.419445,7
248,18.222221,-1.555556,-7.222222,1.783512,7
190,26.555555,-11.666667,-8.333333,2.204408,7
236,17.222223,-8.888889,-5.222222,2.267197,7
184,15.888889,-6.222222,-5.888889,2.128646,7
193,21,-8.555555,-5.888889,2.222103,7
194,26.11111,-10.888889,-6.888889,2.224382,7
209,29,-14.555555,-4.888889,2.389391,7
156,21.777779,-10.444445,-4.111111,2.363581,7
195,20.333334,-4.777778,-8.111111,1.94304,7
237,18.777779,-7,-9.666667,1.990381,7
150,23.333334,-16.444445,3.222222,2.791674,7
197,9.888889,-5.666666,-6,2.074957,7
194,25.333334,-10.666667,-9.666667,2.126516,7
180,27.222221,-12,-2.666667,2.453831,7
215,16.444445,-9.555555,-2.555556,2.437819,7
192,13.777778,-3.888889,-7.555555,1.908457,7
216,19.11111,-11,-2.666667,2.447547,7
166,16.777779,-6.444445,-3.777778,2.264277,7
211,17.777779,-7.888889,-4.222222,2.292041,7
233,18.777779,-6.444445,-12.444445,1.903686,7
236,18.444445,-8.888889,1.777778,2.7898,7
238,19.11111,-7.555555,-8.888889,2.046683,7
209,16.11111,-6.222222,-7.222222,2.060955,7
238,21.777779,-8.333333,-3.666667,2.337472,7
172,20.88889,-11.222222,-3.222222,2.417702,7
187,15.888889,-6.888889,-5.888889,2.156639,7
244,17.222223,-9.777778,-3.444444,2.391736,7
232,19.333334,-10.444445,-3.444444,2.402851,7
189,18.777779,-7.333334,-10.333333,1.985552,7
149,22.777779,-13.666667,2.333333,2.741647,7
249,15.888889,-8.888889,-7.222222,2.156779,7
221,19.11111,-10.222222,-4.888889,2.317212,7
170,30.88889,-16,-0.333333,2.604013,7
240,28.11111,-8.777778,-8.111111,2.141811,7
221,19.11111,-10.222222,-4.888889,2.317212,7
229,18.777779,-7.444445,-7.777778,2.099905,7
224,18.444445,-10.333333,-4.666666,2.328108,7
248,17.666668,-8.666667,-4,2.341677,7
148,19,-11.888889,2.777778,2.91248,7
216,20.555555,-10.888889,-5.555555,2.284571,7
250,13.777778,-8,-5.666666,2.192935,7
176,27.777779,-9.555555,-7.222222,2.179845,7
229,18.333334,-7.888889,-3.222222,2.350437,7
184,15.888889,-6.222222,-5.888889,2.128646,7
172,35.666668,-16.666666,0,2.617801,7
223,10.444445,-5.333334,-6,2.046588,7
236,22.222221,-11.111111,-5.777778,2.306678,7
175,28.777779,-15.222222,0.111111,2.630157,7
