@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
130,0,0,0.962963,1.62963,1.111111,-1.555556,-2.555556,5
116,0,0,0.296296,1.962963,0.666667,-3.888889,-4.888889,5
93,0,0,13.496301,14.407408,9.888889,-13.555555,-11.888889,5
90,0,0,2.562963,20.148148,15.666667,-13.444445,-13.111111,5
93,0,0,0,0,0,0,0,5
83,0,0,0.418518,9.888889,6,-11.666667,-9.666667,5
94,0,0,2.374074,15.62963,10.555555,-15.222222,-12.555555,5
89,0,0,2.190891,18,14,-12,-11.333333,5
110,0,0,0.691214,31.62963,27.222221,-13.222222,-9.888889,5
82,0,0,1.148267,15.222222,11.888889,-10,-9.333333,5
115,0,0,3.662964,14.740741,10.666667,-12.222222,-10.222222,5
114,0,0,0.809664,27.185184,23,-12.555555,-9.222222,5
141,0,0,0.136083,0.037037,0,-0.111111,-0.111111,5
131,0,0,0.182574,1.555556,0.888889,-2,-4.333334,5
89,0,0,0.952579,16.814816,12.888889,-11.777778,-11.111111,5
58,0,0,0.421637,8.333333,5.555555,-8.333333,-9,5
141,0,0,0.172133,0.074074,0,-0.222222,-0.222222,5
149,0,0,0,0,0,0,0,5
135,0,0,0.062963,2.888889,1.666667,-3.666667,-5.666666,5
155,0,0,99.75187,14.333333,13,-4,-9,5
12,0,0,1.481991,11.444445,8.444445,-9,-9.666667,5
36,0,0,0.250924,7.518518,4.777778,-8.222222,-8.222222,5
154,0,0,0.02963,0.703704,0.222222,-1.444444,-2.111111,5
130,0,0,0.136083,1.185185,0.666667,-1.555556,-3.555556,5
115,0,0,3.407407,29.481482,23.11111,-19.11111,-12.777778,5
154,0.111111,0.111111,2.740737,6.481482,4.333334,-6.444445,-6.444445,5
104,0,0,0.547722,19.777779,16.333334,-10.333333,-8.666667,5
62,0,0,0.250924,7.62963,5,-7.888889,-8.555555,5
139,0,0,0.088889,5.222222,3.222222,-6,-7,5
112,0,0,0.996295,31.62963,24.222221,-22.222221,-13.888889,5
153,0,0,0,0,0,0,0,5
152,0,0,0,0,0,0,0,5
108,0.111111,0,0.611616,14.518518,11.333333,-9.555555,-8.555555,5
94,0,0,0.760117,9.111111,5.888889,-9.666667,-8.666667,5
82,0,0,1.020167,15.518518,11.666667,-11.555555,-9.222222,5
104,0,0,1.772214,18.518518,16,-7.555555,-6.888889,5
137,0,0,0.477777,25.333334,18.666668,-20,-13.666667,5
154,0.111111,0,8.21111,6.37037,9.666667,9.888889,-4.777778,5
89,0,0,0.196296,22.666666,16.444445,-18.666666,-14,5
152,0,0,0.033333,1.407407,1,-1.222222,-1.888889,5
13,0,0,1.857916,9.296296,6.111111,-9.555555,-10.222222,5
152,0,0,0,0,0,0,0,5
138,0,0,0.172133,1.222222,0.444444,-2.333333,-3.666667,5
89,0,0,1.306678,17,13,-12,-10.666667,5
116,0,0,2.812669,21.962963,17.88889,-12.222222,-10.555555,5
155,0,0,0.611111,7.296296,5.333334,-5.888889,-5.222222,5
141,0,0,0.182574,0.185185,0,-0.555556,-0.555556,5
92,0,0,7.379901,9.962963,7.111111,-8.555555,-8.222222,5
34,0,0,3.05808,13.740741,9.777778,-11.888889,-9.555555,5
107,0,0,0.699206,27.777779,23.444445,-13,-9,5
131,0,0,0.172133,0.222222,0,-0.666667,-0.666667,5
133,0,0,1.90613,2.703704,1.222222,-4.444445,-2.444444,5
115,0,0,0.534027,22.962963,19.444445,-10.555555,-8.888889,5
147,0,0,0,0,0,0,0,5
93,0,0,13.496301,14.407408,9.888889,-13.555555,-11.888889,5
137,0,0,0.544331,0.740741,0.333333,-1.222222,-1.888889,5
94,0,0,0.285185,20.222221,16,-12.666667,-13,5
135,0,0,0.272166,1.407407,0.777778,-1.888889,-3.888889,5
134,0,0,0.018519,2.111111,1,-3.333333,-4.333334,5
31,0,0,1.223232,11.259259,8.333334,-8.777778,-7.111111,5
95,0,0,1.123816,7.62963,6.777778,-2.555556,-6.888889,5
150,0,0,0,0,0,0,0,5
145,0,0,0,0,0,0,0,5
133,0,0,0.172133,1.555556,1,-1.666667,-4.333334,5
154,0,0.111111,125.8667,8.703704,5.888889,-8.444445,-7.111111,5
90,0,0,0.266666,23.518518,17.333334,-18.555555,-14.222222,5
131,0,0,0.177778,0.814815,0.333333,-1.444444,-1.777778,5
152,0,0,0.02963,1.37037,1,-1.111111,-1.777778,5
148,0,0,0,0,0,0,0,5
63,0,0,0.544331,8.962963,6.333334,-7.888889,-7.222222,5
154,0,0,1.083547,0.62963,0.444444,-0.555556,-1.222222,5
152,0,0,1.707408,1.518519,1,-1.555556,-2.555556,5
89,0,0,1.605546,8.444445,6.333334,-6.333334,-7.333334,5
58,0,0,0.421637,8.333333,5.555555,-8.333333,-9,5
153,0,0,5.539421,3.37037,3,-1.111111,-0.444444,5
131,0,0,0,0,0,0,0,5
139,0,0,0.507408,4.185185,1.888889,-6.888889,-6.222222,5
94,0,0,0.311111,1.185185,0.222222,-2.888889,-3.222222,5
89,0.222222,0,1.586984,18.037037,14.444445,-10.777778,-10.444445,5
41,0,0,0.809664,0.703704,0.555556,-0.444444,-1.111111,5
144,0,0,0,0,0,0,0,5
135,0,0,2.462965,26.444445,20.222221,-18.666666,-13,5
80,0,0,2.901469,14.481482,11.333333,-9.444445,-8.111111,5
113,0,0,0.975629,29.333334,24.88889,-13.333333,-9.666667,5
94,0,0,0.285185,20.222221,16,-12.666667,-13,5
116,0.111111,0,0.344265,29.814816,25.666666,-12.444445,-9.444445,5
115,0,0,0.32963,1.222222,0.444444,-2.333333,-2.666667,5
151,0,0,0.278887,0.111111,0,-0.333333,-0.333333,5
61,0,0,0.403687,7.074074,4.666667,-7.222222,-8.222222,5
133,0,0,0.136083,0.296296,0,-0.888889,-0.888889,5
134,0,0,0.02963,1.666667,0.666667,-3,-4,5
86,0,0,0.182575,17.148148,13.222222,-11.777778,-10.777778,5
152,0,0,1.707408,1.518519,1,-1.555556,-2.555556,5
85,0,0,1.241266,18.925926,14.555555,-13.111111,-10.777778,5
152,0,0,0.02963,1.37037,1,-1.111111,-1.777778,5
130,0,0,0,0,0,0,0,5
114,0,0,0.507408,25.814816,21,-14.444445,-12.111111,5
39,0,0,5.737789,9.518518,7.333334,-6.555555,-7.888889,5
139,0,0,0.182574,1.37037,0.888889,-1.444444,-4.111111,5
110,0,0,0.518518,4.222222,2.777778,-4.333334,-5.333334,5
154,0,0,0.02963,0.074074,0,-0.222222,-0.222222,5
120,0.111111,0,1.032795,21.555555,17.555555,-12,-9.333333,5
154,0,0,0.172133,0.074074,0,-0.222222,-0.222222,5
155,0,0,10.551853,8.740741,6.666666,-6.222222,-6.222222,5
68,0,0,3.786917,2.296296,2.111111,-0.555556,-1.222222,5
152,0,0,0.981307,0.777778,0.333333,-1.333333,-1.333333,5
104,0,0,0.547722,19.777779,16.333334,-10.333333,-8.666667,5
36,0,0,0,0,0,0,0,5
91,0,0,0.018519,12.148149,7.555555,-13.777778,-11.777778,5
98,0,0,1.011051,21.518518,16.88889,-13.888889,-12.888889,5
142,0,0,0.278887,0.111111,0,-0.333333,-0.333333,5
133,0,0,0.300001,9.851851,6.222222,-10.888889,-9.555555,5
41,0,0,0.809664,0.703704,0.555556,-0.444444,-1.111111,5
92,0,0,1.062841,17.25926,12.888889,-13.111111,-12.444445,5
94,0,0,39.262947,15.37037,10.666667,-14.111111,-11.111111,5
36,0,0,0.272166,7.925926,5,-8.777778,-8.444445,5
140,0,0,0.018519,0.259259,0,-0.777778,-0.777778,5
137,0,0,0.074074,0.925926,0.111111,-2.444444,-2.777778,5
148,0.111111,0,0.843274,1.777778,1.111111,-2,-2.333333,5
90,0,0,0.250924,6.592593,4.666667,-5.777778,-8.111111,5
150,0,0,0,0,0,0,0,5
99,0,0,1.259041,15.481482,11.222222,-12.777778,-12.111111,5
140,0,0,0.490653,1.037037,0.777778,-0.777778,-1.777778,5
93,0,0,0.062963,2.444444,1,-4.333334,-4.666666,5
89,0,0,1.746955,5.037037,2.888889,-6.444445,-7.111111,5
90,0,0,2.562966,5.148148,2.777778,-7.111111,-7.444445,5
112,0.111111,0,0.296297,16.185184,12.111111,-12.222222,-10.888889,5
109,0,0,0.983192,21.851852,18.444445,-10.222222,-10.555555,5
144,0,0,0.860663,0.666667,0.555556,-0.333333,-0.666667,5
95,0,0,3.544427,2.148148,2.111111,-0.111111,-1.111111,5
109,0,0,0.834444,29.407408,24.777779,-13.888889,-9.222222,5
144,0,0,0,0,0,0,0,5
149,0,0,0.172133,0.037037,0,-0.111111,-0.111111,5
148,0,0,0,0,0,0,0,5
110,0,0,0.691214,31.62963,27.222221,-13.222222,-9.888889,5
90,0.111111,0,0.408248,16.666666,11.888889,-14.333333,-13,5
63,0,0,0.327731,6.074074,4,-6.222222,-7.222222,5
129,0,0,0.544331,2.296296,2.444444,0.444444,-1.222222,5
154,0,0,0,0,0,0,0,5
138,0,0,10.074077,12.185185,8.222222,-11.888889,-9.222222,5
93,0,0,0.459468,19.88889,15.111111,-14.333333,-12.666667,5
110,0,0,0.062963,9.444445,6.111111,-10,-9.333333,5
141,0,0,0.118518,0.703704,0.333333,-1.111111,-2.111111,5
114,0,0,1.307407,16.185184,11.444445,-14.222222,-12.222222,5
89,0,0,0.172133,14.222222,10.222222,-12,-11.666667,5
140,0,0,0.033333,3.037037,1.777778,-3.777778,-5.444445,5
58,0,0,0.942809,8.851851,6,-8.555555,-8.555555,5
30,0,0.111111,0.712325,7.037037,4.777778,-6.777778,-7.111111,5
131,0,0,0,0,0,0,0,5
86,0,0,0.389682,20.444445,15.888889,-13.666667,-10.666667,5
57,0,0.111111,2.353877,15.37037,11.333333,-12.111111,-4.444445,5
136,0,0,1.555557,6.185185,3.666667,-7.555555,-5.888889,5
97,0,0,0.534027,19.592592,15.333333,-12.777778,-11.777778,5
111,0,0,0.349603,16.11111,12.222222,-11.666667,-11.333333,5
134,0,0,0.088889,2.962963,1.111111,-5.555555,-4.888889,5
84,0,0,0.272165,17.185184,13,-12.555555,-10.555555,5
93,0,0,0.272165,14.814815,10.444445,-13.111111,-12.777778,5
152,0,0,0,0,0,0,0,5
142,0,0,0.136083,1.222222,0.111111,-3.333333,-3.666667,5
34,0,0,1.730981,14.444445,10.777778,-11,-8.666667,5
112,0,0,0.490653,28.851852,24.555555,-12.888889,-9.222222,5
137,0,0,0.544331,0.740741,0.333333,-1.222222,-1.888889,5
134,0,0,0.172133,1.851852,1,-2.555556,-3.555556,5
86,0,0,1.06284,6.703704,4.666667,-6.111111,-6.444445,5
108,0,0,5.102286,23.703703,20,-11.111111,-9.111111,5
67,0,0,1.241266,0.740741,0.777778,0.111111,-1.222222,5
95,0,0,0.607408,20.185184,15.555555,-13.888889,-11.888889,5
137,0,0,0.077778,1.666667,0.666667,-3,-3.333333,5
90,0,0,2.208569,16.851852,12.888889,-11.888889,-10.888889,5
152,0,0,0,0,0,0,0,5
145,0,0,0,0,0,0,0,5
80,0,0,0.58373,15.851851,11.888889,-11.888889,-10.222222,5
90,0,0,1.455513,10.037037,7.555555,-7.444445,-7.444445,5
147,0,0,0.544331,0.296296,0.222222,-0.222222,-0.222222,5
84,0,0,0.298143,17.11111,13,-12.333333,-10.666667,5
138,0,0,0.166667,2.666667,1.111111,-4.666666,-5,5
84,0,0,0.490653,23.25926,18.666668,-13.777778,-10.444445,5
83,0,0,0.250924,18.222221,13.333333,-14.666667,-11.333333,5
116,0,0,0.389682,23.407408,19.333334,-12.222222,-11.888889,5
108,0,0,0.365148,16.925926,13.555555,-10.111111,-9.444445,5
140,0,0,0.278887,0.407407,0.222222,-0.555556,-0.555556,5
61,0,0,0.403687,7.074074,4.666667,-7.222222,-8.222222,5
154,0,0,0.327731,1.740741,1,-2.222222,-3.222222,5
134,0,0,0.118518,2.111111,1,-3.333333,-4.333334,5
145,0,0,0,0,0,0,0,5
143,0,0,0,0,0,0,0,5
134,0,0,0.340741,2.666667,1,-5,-5.333334,5
90,0,0,0.620633,7.185185,5.111111,-6.222222,-8.555555,5
107,0.111111,0,2.251853,16.74074,11.777778,-14.888889,-12.222222,5
155,0,0.111111,35.618523,11.296296,7.777778,-10.555555,-8.222222,5
85,0,0,1.241266,18.925926,14.555555,-13.111111,-10.777778,5
148,0,0,0.172133,0.037037,0,-0.111111,-0.111111,5
62,0,0,0.250924,6.407407,4.111111,-6.888889,-8.222222,5
118,0,0,5.5,19.407408,15.555555,-11.555555,-9.888889,5
89,0,0,1.306678,17,13,-12,-10.666667,5
141,0.111111,0,1.807408,9.851851,6,-11.555555,-8.555555,5
135,0,0,0.136083,1.259259,0.777778,-1.444444,-3.777778,5
134,0,0,0.018519,2.111111,1,-3.333333,-4.333334,5
104,0,0.111111,0.547723,19.62963,16.222223,-10.222222,-9.222222,5
105,0,0,4.923489,22.703703,19.11111,-10.777778,-9.777778,5
114,0.111111,0,1.162692,30.481482,24.444445,-18.11111,-12.777778,5
141,0,0,0.172133,0.777778,0,-2.333333,-2.333333,5
91,0,0,0.894427,14.444445,11,-10.333333,-9.333333,5
117,0,0,1.378405,17.11111,14.555555,-7.666666,-10,5
93,0,0,0.250924,20.925926,16.666668,-12.777778,-13.111111,5
140,0,0,0.462963,5.555555,3.666667,-5.666666,-6,5
88,0,0,0.389681,22.333334,18.222221,-12.333333,-8.666667,5
34,0,0,1.730981,14.444445,10.777778,-11,-8.666667,5
30,0,0,0.854184,8.481482,6.111111,-7.111111,-6.777778,5
131,0,0,0,0,0,0,0,5
136,0,0,0.522222,2.444444,0.666667,-5.333334,-4.666666,5
155,0,0,0.611111,7.296296,5.333334,-5.888889,-5.222222,5
79,0,0.111111,2.453267,14.185185,10.555555,-10.888889,-8.222222,5
144,0,0,0,0,0,0,0,5
62,0,0,0.250924,6.407407,4.111111,-6.888889,-8.222222,5
144,0,0,0.516398,0.444444,0.111111,-1,-1,5
106,0,0,0.45542,17.481482,14.111111,-10.111111,-9.444445,5
105,0,0,2.313408,15.185185,12.666667,-7.555555,-6.222222,5
33,0,0,1.577621,8.740741,6.444445,-6.888889,-6.222222,5
111,0,0,3.451851,19.333334,15.555555,-11.333333,-9.333333,5
133,0,0,0.240741,0.740741,0.333333,-1.222222,-1.888889,5
113,0,0,0.501849,21.592592,18.11111,-10.444445,-8.444445,5
112,0,0,1.769076,23.703703,19.444445,-12.777778,-13.111111,5
89,0,0,5.116423,3.111111,2.888889,-0.666667,-1.333333,5
134,0,0,0.02963,0.518518,0,-1.555556,-1.555556,5
143,0,0,0.172133,0.666667,0.222222,-1.333333,-2,5
152,0,0,0.02963,3.592592,2.666667,-2.777778,-3.777778,5
147,0,0,0,0,0,0,0,5
153,0,0,0,0,0,0,0,5
113,0,0,1.223232,20.851852,16.88889,-11.888889,-10.888889,5
135,0,0,0.062963,1.925926,1,-2.777778,-4.777778,5
134,0,0,0.088889,2.962963,1.111111,-5.555555,-4.888889,5
153,0,0.111111,8.044466,8.333333,5.333334,-9,-6.333334,5
137,0,0,0.02963,1.37037,0,-4.111111,-4.111111,5
133,0,0,0.136083,0.37037,0,-1.111111,-1.111111,5
119,0,0,1.574075,29.481482,23.222221,-18.777779,-13.777778,5
87,0,0,0.240741,11.148149,6.666666,-13.444445,-11.777778,5
61,0,0,0.136083,6.888889,4.555555,-7,-8.333333,5
129,0,0,0,0,0,0,0,5
141,0,0,0.740741,4.962963,3.111111,-5.555555,-5.888889,5
110,0,0.111111,0.24074,29.296297,23,-18.88889,-14.555555,5
62,0,0,0,0,0,0,0,5
92,0,0,44.774082,15.407408,11.666667,-11.222222,-10.555555,5
131,0,0,0.062963,1.407407,0.777778,-1.888889,-2.222222,5
116,0,0,0.433334,16.851852,13.555555,-9.888889,-9.222222,5
115,0,0,0.32963,1.222222,0.444444,-2.333333,-2.666667,5
64,0,0,0.136083,5.703704,3.666667,-6.111111,-7.777778,5
137,0,0,0.074074,3.111111,1.555556,-4.666666,-5,5
92,0,0,0.518518,12.074074,7.555555,-13.555555,-11.888889,5
135,0,0,0.02963,0.148148,0,-0.444444,-0.444444,5
133,0,0,1.007407,5.37037,3.666667,-5.111111,-5.777778,5
91,0,0,0.385186,24.074074,17.777779,-18.88889,-13.555555,5
83,0,0,0.136083,17.074074,12.888889,-12.555555,-10.888889,5
94,0,0,0.077778,21.444445,16.88889,-13.666667,-13.333333,5
135,0,0,0.182574,0.481482,0,-1.444444,-1.444444,5
154,0,0.111111,18.162964,4.296296,2.555556,-5.222222,-4.888889,5
86,0,0,0.02963,12,7.555555,-13.333333,-12,5
89,0,0,0.477778,1.814815,0.777778,-3.111111,-3.777778,5
35,0,0,0.344265,13.481482,10.333334,-9.444445,-7.777778,5
149,0,0,0,0,0,0,0,5
154,0,0,0.118519,1.851852,1.555556,-0.888889,-2.555556,5
105,0,0,0.501849,26.74074,22.555555,-12.555555,-9.222222,5
12,0,0,0.272165,6.259259,3.888889,-7.111111,-8.111111,5
138,0,0,0.172133,1.37037,1,-1.111111,-4.111111,5
68,0,0,0.58373,6.888889,5.666666,-3.666667,-6.666666,5
137,0,0,0.151852,3.703704,2.111111,-4.777778,-5.444445,5
140,0,0,4.204495,2.888889,2.666667,-0.666667,-0.666667,5
195,0,0,2.094082,48.333332,42.77778,-16.666666,-17.333334,6
185,0,0,1.424649,44.962963,40.666668,-12.888889,-17.222221,6
174,0.111111,0,2.68052,56.185184,49.444443,-20.222221,-23.88889,6
187,0,0,1.515354,59.37037,52.666668,-20.11111,-24.11111,6
197,0,0,1.515353,49.592594,44.22222,-16.11111,-19.777779,6
177,0,0,10.696298,32.88889,29,-11.666667,-11.666667,6
195,0.111111,0,2.238553,47.74074,42.77778,-14.888889,-17.555555,6
187,0,0,1.123816,60.444443,53.666668,-20.333334,-22.666666,6
160,0,0,8.888896,43.925926,37.11111,-20.444445,-19.11111,6
186,0,0,2.12222,35.296295,31.222221,-12.222222,-13.555555,6
185,0,0,1.068055,49.333332,45.333332,-12,-18.666666,6
183,0,0,0.583731,54.74074,49.22222,-16.555555,-22.555555,6
193,0,0,0.516399,45.22222,40.88889,-13,-17.333334,6
198,0,0,1.345774,48.703705,42.77778,-17.777779,-19.11111,6
179,0.111111,0,1.531158,49.185184,44.88889,-12.888889,-18.88889,6
191,0,0,2.738614,59.74074,52.88889,-20.555555,-24.555555,6
200,0,0,4.324349,58.592594,52.22222,-19.11111,-23.11111,6
204,0,0,1.282358,57.25926,50.88889,-19.11111,-22.777779,6
163,0,0,0.877778,40.444443,35,-16.333334,-8,6
195,0,0,1.206464,61.592594,54.666668,-20.777779,-24.444445,6
190,0,0,2.13611,47.48148,42.444443,-15.111111,-18.444445,6
181,0,0,2.16453,41.25926,37.77778,-10.444445,-14.444445,6
182,0.111111,0,1.293861,45,41.666668,-10,-18,6
198,0,0,1.854924,51.666668,45.555557,-18.333334,-19.333334,6
185,0.111111,0,1.769077,47.814816,43.88889,-11.777778,-19.444445,6
191,0,0,0.760117,49.185184,44.666668,-13.555555,-18.222221,6
163,0,0,12.151846,41.666668,35.444447,-18.666666,-10.333333,6
163,0,0,0.785186,39.296295,33.77778,-16.555555,-8.222222,6
182,0,0,5.455552,29.777779,27.222221,-7.666666,-9.333333,6
183,0,0,1.18165,54.037037,48.88889,-15.444445,-22.11111,6
197,0.111111,0.111111,1.451691,63.22222,56.22222,-21,-22.666666,6
176,0,0,0.918938,50.77778,46,-14.333333,-20.333334,6
172,0,0,0.894427,42.333332,38,-13,-13.666667,6
177,0,0,1.069789,49.444443,45,-13.333333,-21.333334,6
196,0,0,1.333334,47.25926,41.77778,-16.444445,-17.444445,6
190,0,0,1.032796,46.88889,42,-14.666667,-18,6
185,0,0,7.662959,32.555557,29.222221,-10,-11.333333,6
201,0,0.222222,1.678846,53.703705,47.11111,-19.777779,-20.777779,6
182,0,0,1.099999,34.51852,31.555555,-8.888889,-14.222222,6
182,0,0,2.094967,58.962963,52.88889,-18.222221,-24.88889,6
210,0,0.111111,1.669998,51.296295,45.444443,-17.555555,-21.555555,6
195,0,0,2.277915,47.703705,42.444443,-15.777778,-17.777779,6
187,0,0,1.600925,54.77778,49,-17.333334,-22.333334,6
160,0,0,0.922221,45.148148,37.88889,-21.777779,-17.777779,6
159,0,0,5.05185,35.77778,30.444445,-16,-11.666667,6
201,0,0.111111,0.64693,58.703705,52.88889,-17.444445,-23.11111,6
204,0,0,1.204928,57.88889,51.444443,-19.333334,-23,6
186,0.111111,0,1.798145,49.62963,45,-13.888889,-21.222221,6
197,0,0,2.993821,50.333332,44.666668,-17,-18.666666,6
186,0.111111,0,2.043961,48.444443,43.77778,-14,-20.333334,6
189,0,0,2.87407,31.925926,29,-8.777778,-11.111111,6
188,0,0,1.563472,49.703705,44.666668,-15.111111,-21.11111,6
194,0,0.222222,1.951259,48.62963,43,-16.88889,-18.222221,6
189,0.111111,0,0.983193,58.62963,51.77778,-20.555555,-23.555555,6
185,0,0,0.632455,59.148148,52.22222,-20.777779,-22.11111,6
192,0,0,0.64693,45.962963,40.555557,-16.222221,-20.222221,6
189,0,0,2.237722,58.407406,51.333332,-21.222221,-20.88889,6
161,0,0,3.040736,42.037037,36,-18.11111,-12.444445,6
161,0,0,0.729634,40.444443,35.333336,-15.333333,-12.333333,6
195,0,0,2.8784,47.925926,42.555557,-16.11111,-17.777779,6
201,0,0,5.495115,40.296295,35.77778,-13.555555,-12.555555,6
171,0,0,1.218681,45.77778,41,-14.333333,-17.333334,6
210,0,0.111111,1.669998,51.296295,45.444443,-17.555555,-21.555555,6
188,0,0,2.108185,61.666668,54.444443,-21.666666,-23,6
196,0,0,2.149936,53.333332,47.333332,-18,-19,6
210,0,0,4.018937,49.74074,44.22222,-16.555555,-20.88889,6
200,0,0,3.031318,53.555557,46.444443,-21.333334,-20,6
182,0,0,0.655462,43.51852,40.22222,-9.888889,-17.222221,6
176,0,0,1.470702,49.74074,45.22222,-13.555555,-20.222221,6
192,0.111111,0,0.547723,46.37037,41.11111,-15.777778,-18.11111,6
192,0.111111,0,2.180723,58.11111,51.77778,-19,-22.666666,6
191,0,0,2.999382,62.037037,54.444443,-22.777779,-25.444445,6
186,0,0.111111,2.245159,50.074074,45.666668,-13.222222,-17.222221,6
180,0,0,1.481991,48.555557,44.11111,-13.333333,-18,6
196,0.111111,0,0.869228,61.592594,55,-19.777779,-22.444445,6
201,0,0,2.018434,59.333332,52.555557,-20.333334,-23.666666,6
159,0,0,7.54074,36.62963,31.333334,-15.888889,-12.888889,6
176,0,0.111111,1.06284,53.666668,47.11111,-19.666666,-22.333334,6
182,0,0,1.470701,54.185184,48.555557,-16.88889,-22.222221,6
184,0,0,2.118519,31.703703,28.777779,-8.777778,-10.111111,6
196,0,0,1.260512,63.51852,56,-22.555555,-24.222221,6
179,0,0,1.282359,50.555557,45.77778,-14.333333,-20.333334,6
191,0,0.111111,2.786874,60.25926,52.444443,-23.444445,-24.444445,6
201,0,0.222222,1.678846,53.703705,47.11111,-19.777779,-20.777779,6
190,0,0,0.975629,48.88889,44.22222,-14,-19.333334,6
202,0,0,1.069786,57.333332,50.22222,-21.333334,-21.333334,6
187,0.111111,0,1.936969,49.48148,44.666668,-14.444445,-19.777779,6
197,0,0.111111,2.78621,49.74074,44.333332,-16.222221,-18.88889,6
161,0,0,0.729634,40.444443,35.333336,-15.333333,-12.333333,6
209,0,0.111111,0.712326,48.77778,43,-17.333334,-18.666666,6
193,0,0,3.605038,51.74074,46.555557,-15.555555,-18.222221,6
175,0,0,0.522223,33,29,-12,-12,6
188,0,0,1.811109,30.777779,27.555555,-9.666667,-12.333333,6
206,0,0.111111,1.773257,57.62963,50.444443,-21.555555,-21.88889,6
176,0,0,0.688531,50.666668,46,-14,-22,6
189,0,0,2.237722,58.407406,51.333332,-21.222221,-20.88889,6
190,0,0,2.094085,58.11111,51.666668,-19.333334,-19.666666,6
161,0,0,1.807405,41.48148,36,-16.444445,-12.444445,6
182,0,0,1.705113,43.592594,40.333336,-9.777778,-17.11111,6
193,0,0,0.750308,41.703705,37.88889,-11.444445,-15.444445,6
187,0,0.111111,1.730981,48.37037,43.333332,-15.111111,-20.11111,6
180,0,0,2.984528,62.074074,54.88889,-21.555555,-24.88889,6
202,0,0,1.708367,60.48148,53.666668,-20.444445,-22.777779,6
189,0,0,1.511683,61.407406,55,-19.222221,-22.88889,6
194,0,0,1.784708,60.814816,54.333332,-19.444445,-22.777779,6
161,0,0,3.040736,42.037037,36,-18.11111,-12.444445,6
177,0,0,9.633328,32.444443,28.444445,-12,-11.666667,6
162,0,0,3.985182,41.333332,35,-19,-10.333333,6
207,0,0,1.306679,52.11111,46,-18.333334,-20,6
162,0,0,1.885184,40.962963,34.88889,-18.222221,-9.222222,6
192,0.111111,0,2.059307,60.814816,53.444443,-22.11111,-24.777779,6
194,0,0,2.594153,61.555557,54.77778,-20.333334,-23.666666,6
185,0.111111,0,2.810035,47.962963,44.11111,-11.555555,-16.555555,6
186,0,0.222222,1.659987,49.444443,44.666668,-14.333333,-20.666666,6
200,0,0,0.779364,56.37037,50.444443,-17.777779,-22.11111,6
191,0,0,2.948949,59.592594,52.333332,-21.777779,-25.11111,6
201,0,0,5.495115,40.296295,35.77778,-13.555555,-12.555555,6
182,0,0,1.794023,46.37037,42.666668,-11.111111,-18.777779,6
161,0,0,0.518519,41.814816,35.77778,-18.11111,-10.777778,6
163,0,0,2.285186,40,34.555557,-16.333334,-7.666666,6
196,0,0,1.501851,47.77778,42.666668,-15.333333,-17.666666,6
185,0,0,7.662959,32.555557,29.222221,-10,-11.333333,6
196,0.111111,0,0.869228,61.592594,55,-19.777779,-22.444445,6
173,0,0,1.781593,43.592594,39.555557,-12.111111,-15.777778,6
188,0,0,2.313409,61.25926,55.11111,-18.444445,-24.777779,6
180,0.111111,0,1.186343,60.074074,53.22222,-20.555555,-25.555555,6
162,0,0,1.144444,43.22222,36.77778,-19.333334,-12,6
201,0,0,2.69155,43.962963,39.22222,-14.222222,-15.555555,6
179,0,0,2.507411,35.48148,31.333334,-12.444445,-13.444445,6
180,0,0,1.185186,30.37037,27.444445,-8.777778,-9.111111,6
202,0,0,1.878731,61.62963,55,-19.88889,-23.222221,6
199,0,0,1.861898,57,50.555557,-19.333334,-22.666666,6
190,0.111111,0,2.564718,50.444443,44.88889,-16.666666,-19,6
160,0,0,1.185186,42.814816,36.444443,-19.11111,-18.444445,6
184,0,0.111111,0.843274,50.592594,45.88889,-14.111111,-21.11111,6
187,0,0,1.515354,59.37037,52.666668,-20.11111,-24.11111,6
186,0.111111,0,2.043961,48.444443,43.77778,-14,-20.333334,6
196,0,0,2.375804,49.88889,44.333332,-16.666666,-18,6
161,0,0,5.555551,42.37037,36.88889,-16.444445,-11.444445,6
189,0,0,3.885185,26.444445,23.444445,-9,-10.666667,6
184,0,0,0.32963,31.185184,28.444445,-8.222222,-9.555555,6
188,0,0,1.128748,50.185184,45,-15.555555,-20.222221,6
196,0,0,2.360949,47.185184,42.11111,-15.222222,-17.88889,6
163,0,0,2.285186,40,34.555557,-16.333334,-7.666666,6
207,0,0,3.179215,56.814816,50.444443,-19.11111,-20.777779,6
189,0,0,1.088662,49.666668,45.11111,-13.666667,-20,6
190,0,0,6.977775,32.962963,29.333334,-10.888889,-13.555555,6
194,0,0,1.218682,58.962963,52.88889,-18.222221,-19.555555,6
184,0.111111,0,0.910841,45.22222,41.77778,-10.333333,-17.333334,6
192,0.111111,0,2.82384,57.074074,50.333332,-20.222221,-24.88889,6
175,0,0,3.124574,57.851852,50.77778,-21.222221,-23.555555,6
182,0,0,1.099999,34.51852,31.555555,-8.888889,-14.222222,6
