@relation segment

@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
131,0.814815,-1.444444,3.222222,-1.777778,-2.056155,5
154,0.740741,-0.888889,2.444444,-1.555556,-1.919639,5
144,0,0,0,0,0,5
152,1.518519,-1.555556,4.111111,-2.555556,-1.933239,5
61,7.074074,-7.222222,15.444445,-8.222222,-2.048717,5
89,16.814816,-11.777778,22.88889,-11.111111,-2.11184,5
140,5.555555,-5.666666,11.666667,-6,-2.072268,5
145,0,0,0,0,0,5
93,14.407408,-13.555555,25.444445,-11.888889,-2.137493,5
147,0,0,0,0,0,5
145,0,0,0,0,0,5
113,28.333334,-12,19.666666,-7.666666,-2.236251,5
89,17,-12,22.666666,-10.666667,-2.129746,5
131,0,0,0,0,0,5
36,7.925926,-8.777778,17.222221,-8.444445,-2.107303,5
133,5.37037,-5.111111,10.888889,-5.777778,-2.048,5
154,0.703704,-1.444444,3.555556,-2.111111,-2.01751,5
112,28.851852,-12.888889,22.11111,-9.222222,-2.200156,5
152,0,0,0,0,0,5
40,0,0,0,0,0,5
93,20.925926,-12.777778,25.88889,-13.111111,-2.086083,5
154,0,0,0,0,0,5
141,0,0,0,0,0,5
36,7.518518,-8.222222,16.444445,-8.222222,-2.097293,5
90,20.148148,-13.444445,26.555555,-13.111111,-2.101515,5
140,3.222222,-1.666667,5.333334,-3.666667,-1.853161,5
119,29.481482,-18.777779,32.555557,-13.777778,-2.187781,5
141,0.074074,-0.222222,0.444444,-0.222222,-2.094395,5
133,0.740741,-1.222222,3.111111,-1.888889,-1.999063,5
120,21.555555,-12,21.333334,-9.333333,-2.177417,5
99,15.481482,-12.777778,24.88889,-12.111111,-2.112503,5
58,8.333333,-8.333333,17.333334,-9,-2.068564,5
150,0,0,0,0,0,5
140,3.037037,-3.777778,9.222222,-5.444445,-1.985769,5
152,1.37037,-1.111111,2.888889,-1.777778,-2.007351,5
90,16.666666,-14.333333,27.333334,-13,-2.125976,5
41,0.703704,-0.444444,1.555556,-1.111111,-1.84512,5
134,6.962963,-6.888889,12.777778,-5.888889,-2.138459,5
136,2.444444,-5.333334,10,-4.666666,-2.130339,5
94,20.222221,-12.666667,25.666666,-13,-2.084893,5
92,17.25926,-13.111111,25.555555,-12.444445,-2.11184,5
141,4.962963,-5.555555,11.444445,-5.888889,-2.075071,5
154,1.851852,-0.888889,3.444444,-2.555556,-1.905927,5
105,15.185185,-7.555555,13.777778,-6.222222,-2.161571,5
91,24.074074,-18.88889,32.444443,-13.555555,-2.202425,5
140,0.407407,-0.555556,1.111111,-0.555556,-2.094395,5
154,0.259259,-0.777778,1.555556,-0.777778,-2.094395,5
131,0.222222,-0.666667,1.333333,-0.666667,-2.094395,5
135,1.925926,-2.777778,7.555555,-4.777778,-1.931332,5
147,0.296296,-0.222222,0.444444,-0.222222,-2.094395,5
131,0,0,0,0,0,5
94,9.111111,-9.666667,18.333334,-8.666667,-2.12934,5
152,3.592592,-2.777778,6.555555,-3.777778,-1.997796,5
153,8.333333,-9,15.333333,-6.333334,-2.14389,5
90,7.185185,-6.222222,14.777778,-8.555555,-1.989546,5
135,1.259259,-1.444444,5.222222,-3.777778,-1.822214,5
153,0,0,0,0,0,5
114,25.814816,-14.444445,26.555555,-12.111111,-2.15274,5
94,1.185185,-2.888889,6.111111,-3.222222,-2.071242,5
135,1.407407,-1.888889,5.777778,-3.888889,-1.880724,5
89,8.444445,-6.333334,13.666667,-7.333334,-2.043884,5
62,6.407407,-6.888889,15.111111,-8.222222,-2.034152,5
133,0.37037,-1.111111,2.222222,-1.111111,-2.094395,5
134,2.666667,-5,10.333333,-5.333334,-2.071242,5
148,1.777778,-2,4.333334,-2.333333,-2.04515,5
89,18.037037,-10.777778,21.222221,-10.444445,-2.102295,5
148,0,0,0,0,0,5
108,23.703703,-11.111111,20.222221,-9.111111,-2.154391,5
137,1.37037,-4.111111,8.222222,-4.111111,-2.094395,5
90,5.148148,-7.111111,14.555555,-7.444445,-2.073429,5
62,7.62963,-7.888889,16.444445,-8.555555,-2.066953,5
12,6.259259,-7.111111,15.222222,-8.111111,-2.057978,5
39,9.518518,-6.555555,14.444445,-7.888889,-2.036228,5
134,2.111111,-3.333333,7.666666,-4.333334,-2.013143,5
153,0,0,0,0,0,5
147,0,0,0,0,0,5
90,10.037037,-7.444445,14.888889,-7.444445,-2.067026,5
85,18.925926,-13.111111,23.88889,-10.777778,-2.160912,5
139,5.222222,-6,13,-7,-2.04457,5
154,8.703704,-8.444445,15.555555,-7.111111,-2.066916,5
137,0.740741,-1.222222,3.111111,-1.888889,-2.007606,5
90,23.518518,-18.555555,32.77778,-14.222222,-2.182442,5
134,0.518518,-1.555556,3.111111,-1.555556,-2.094395,5
62,0,0,0,0,0,5
41,0.703704,-0.444444,1.555556,-1.111111,-1.84512,5
118,19.407408,-11.555555,21.444445,-9.888889,-2.14718,5
12,11.444445,-9,18.666666,-9.666667,-2.064482,5
154,6.37037,9.888889,-5.111111,-4.777778,-0.004927,5
139,4.185185,-6.888889,13.111111,-6.222222,-2.127586,5
152,0,0,0,0,0,5
94,15.37037,-14.111111,25.222221,-11.111111,-2.142756,5
137,0.740741,-1.222222,3.111111,-1.888889,-2.007606,5
140,0.259259,-0.777778,1.555556,-0.777778,-2.094395,5
130,1.740741,-2.222222,4.444445,-2.222222,-2.094395,5
133,2.703704,-4.444445,6.888889,-2.444444,-2.208419,5
61,7.074074,-7.222222,15.444445,-8.222222,-2.048717,5
138,12.185185,-11.888889,21.11111,-9.222222,-2.172099,5
113,31.777779,-22,36,-14,-2.238803,5
136,6.185185,-7.555555,13.444445,-5.888889,-2.175296,5
64,5.703704,-6.111111,13.888889,-7.777778,-2.015428,5
94,15.62963,-15.222222,27.777779,-12.555555,-2.159466,5
110,29.296297,-18.88889,33.444443,-14.555555,-2.182018,5
117,17.11111,-7.666666,17.666666,-10,-2.005139,5
30,7.037037,-6.777778,13.888889,-7.111111,-2.047276,5
94,20.037037,-12.777778,25.88889,-13.111111,-2.084255,5
80,14.481482,-9.444445,17.555555,-8.111111,-2.138901,5
135,0.481482,-1.444444,2.888889,-1.444444,-2.094395,5
144,0.444444,-1,2,-1,-2.094395,5
114,30.481482,-18.11111,30.88889,-12.777778,-2.207158,5
113,21.592592,-10.444445,18.88889,-8.444445,-2.163633,5
145,0,0,0,0,0,5
137,25.333334,-20,33.666668,-13.666667,-2.213033,5
88,12.259259,-14.111111,26.555555,-12.444445,-2.136677,5
83,18.222221,-14.666667,26,-11.333333,-2.178321,5
152,1.407407,-1.222222,3.111111,-1.888889,-2.000272,5
135,0.148148,-0.444444,0.888889,-0.444444,-2.094395,5
58,8.851851,-8.555555,17.11111,-8.555555,-2.085342,5
89,3.111111,-0.666667,2,-1.333333,-1.890484,5
112,16.185184,-12.222222,23.11111,-10.888889,-2.133313,5
86,12,-13.333333,25.333334,-12,-2.128362,5
106,17.481482,-10.111111,19.555555,-9.444445,-2.117671,5
134,2.111111,-3.333333,7.666666,-4.333334,-2.013143,5
148,0.037037,-0.111111,0.222222,-0.111111,-2.094395,5
131,0,0,0,0,0,5
152,1.518519,-1.555556,4.111111,-2.555556,-1.933239,5
131,1.407407,-1.888889,4.111111,-2.222222,-2.051344,5
189,23.592592,-7.444445,17.222221,-9.777778,-2.01975,6
180,50.407406,-15.555555,35.77778,-20.222221,-2.008719,6
197,50.333332,-17,35.666668,-18.666666,-2.071221,6
185,56.25926,-19.11111,40.88889,-21.777779,-2.051056,6
197,49.74074,-16.222221,35.11111,-18.88889,-2.043399,6
162,40.962963,-18.222221,27.444445,-9.222222,-2.555683,6
185,32.555557,-10,21.333334,-11.333333,-2.085272,6
198,51.666668,-18.333334,37.666668,-19.333334,-2.072616,6
193,51.74074,-15.555555,33.77778,-18.222221,-2.080174,6
179,50.555557,-14.333333,34.666668,-20.333334,-1.978657,6
193,61.407406,-23.222221,45.444443,-22.222221,-2.109375,6
201,53.703705,-19.777779,40.555557,-20.777779,-2.075226,6
172,42.037037,-12.111111,24.88889,-12.777778,-2.143718,6
159,35.77778,-16,27.666666,-11.666667,-2.549349,6
190,57.333332,-19,38,-19,-2.112087,6
188,61.25926,-18.444445,43.22222,-24.777779,-1.997746,6
188,61.074074,-21.88889,44.77778,-22.88889,-2.079095,6
191,59.74074,-20.555555,45.11111,-24.555555,-2.03548,6
194,48.62963,-16.88889,35.11111,-18.222221,-2.071876,6
186,54.962963,-17.555555,38.77778,-21.222221,-2.028618,6
190,53.592594,-18.777779,39.88889,-21.11111,-2.052546,6
186,50.074074,-13.222222,30.444445,-17.222221,-2.028812,6
189,59.925926,-19.444445,44.88889,-25.444445,-2.005956,6
172,42.333332,-13,26.666666,-13.666667,-2.126558,6
182,58.407406,-17.555555,42.444443,-24.88889,-1.978495,6
186,48.444443,-14,34.333332,-20.333334,-1.973056,6
194,41.037037,-12.111111,26.222221,-14.111111,-2.045201,6
161,41.48148,-16.444445,28.88889,-12.444445,-2.316506,6
194,50.11111,-17.666666,37,-19.333334,-2.064277,6
191,60.25926,-23.444445,47.88889,-24.444445,-2.077651,6
195,47.74074,-14.888889,32.444443,-17.555555,-2.038956,6
208,55.62963,-22.222221,44.11111,-21.88889,-2.094585,6
194,60.814816,-19.444445,42.22222,-22.777779,-2.033605,6
183,54.037037,-15.444445,37.555557,-22.11111,-1.974959,6
159,36.62963,-15.888889,28.777779,-12.888889,-2.316872,6
188,61.666668,-21.666666,44.666668,-23,-2.074028,6
210,51.296295,-17.555555,39.11111,-21.555555,-2.020895,6
200,58.592594,-19.11111,42.22222,-23.11111,-2.02885,6
176,52.925926,-19.777779,42.22222,-22.444445,-2.051636,6
171,45.77778,-14.333333,31.666666,-17.333334,-2.032929,6
203,58.48148,-18.11111,39.555557,-21.444445,-2.034642,6
195,46.555557,-16.333334,32.333332,-16,-2.101377,6
163,39.296295,-16.555555,24.777779,-8.222222,-2.395213,6
196,53.333332,-18,37,-19,-2.079185,6
176,50.666668,-14,36,-22,-1.95141,6
187,56.148148,-18.777779,40.555557,-21.777779,-2.04388,6
193,41.703705,-11.444445,26.88889,-15.444445,-1.992997,6
181,55.333332,-19,40.333332,-21.333334,-2.053189,6
202,58,-18,39,-21,-2.045943,6
186,49.444443,-14.333333,35,-20.666666,-1.974394,6
194,45.074074,-14.555555,31.11111,-16.555555,-2.046998,6
172,44.77778,-13.333333,29.666666,-16.333334,-2.052453,6
173,56.77778,-20.666666,44.333332,-23.666666,-2.048199,6
185,49.037037,-15.111111,34.88889,-19.777779,-2.006186,6
200,46.11111,-14.333333,31.333334,-17,-2.038016,6
186,48.444443,-14,34.333332,-20.333334,-1.973056,6
187,59.37037,-20.11111,44.22222,-24.11111,-2.03348,6
188,30.592592,-9.444445,21.555555,-12.111111,-2.014509,6
191,49.185184,-13.555555,31.777779,-18.222221,-1.998993,6
178,33.666668,-12,24.666666,-12.666667,-2.103758,6
159,36.62963,-15.888889,28.777779,-12.888889,-2.316872,6
187,48.51852,-13.222222,34.11111,-20.88889,-1.947472,6
185,50.22222,-14.333333,33.333332,-19,-2.007175,6
177,32.444443,-12,23.666666,-11.666667,-2.121237,6
185,49.333332,-12,30.666666,-18.666666,-1.95277,6
204,55.88889,-18.333334,40,-21.666666,-2.03737,6
161,42.037037,-18.11111,30.555555,-12.444445,-2.282295,6
182,54.185184,-16.88889,39.11111,-22.222221,-2.004082,6
194,41.296295,-12.555555,27.444445,-14.888889,-2.037568,6
171,45.925926,-14.777778,33.88889,-19.11111,-2.010723,6
182,46.37037,-11.111111,29.88889,-18.777779,-1.930048,6
196,52.48148,-16.777779,37.555557,-20.777779,-2.022599,6
182,43.62963,-9.888889,27.777779,-17.88889,-1.904978,6
181,41.25926,-10.444445,24.88889,-14.444445,-1.998368,6
184,45.22222,-10.333333,27.666666,-17.333334,-1.930196,6
209,48.77778,-17.333334,36,-18.666666,-2.06698,6
179,49.185184,-12.888889,31.777779,-18.88889,-1.970398,6
200,45.296295,-13.888889,31.444445,-17.555555,-2.016646,6
197,54.851852,-17.88889,39.444443,-21.555555,-2.033505,6
162,40.444443,-18,27,-9,-2.573635,6
193,57.814816,-20.11111,44.22222,-24.11111,-2.033804,6
199,57,-19.333334,42,-22.666666,-2.040866,6
193,60.11111,-21,45,-24,-2.047766,6
176,60.296295,-20.88889,46.11111,-25.222221,-2.030648,6
182,34.51852,-8.888889,23.11111,-14.222222,-1.943038,6
196,61.592594,-19.777779,42.22222,-22.444445,-2.048736,6
192,57.074074,-20.222221,45.11111,-24.88889,-2.024748,6
181,60.62963,-20.88889,45.11111,-24.222221,-2.044563,6
188,50.407406,-14.888889,34.77778,-19.88889,-1.995072,6
201,40.296295,-13.555555,26.11111,-12.555555,-2.175826,6
182,58.962963,-18.222221,43.11111,-24.88889,-1.992052,6
189,32.77778,-11.333333,23.666666,-12.333333,-2.064273,6
190,49.48148,-14.111111,33.555557,-19.444445,-1.987599,6
180,62.074074,-21.555555,46.444443,-24.88889,-2.044179,6
203,54.51852,-17.555555,37.77778,-20.222221,-2.046535,6
199,54.962963,-21.222221,42.77778,-21.555555,-2.084754,6
197,63.22222,-21,43.666668,-22.666666,-2.06802,6
182,55.074074,-16.555555,39.11111,-22.555555,-1.989221,6
186,53.444443,-15.666667,37.333332,-21.666666,-1.988249,6
192,47.51852,-15.555555,35.11111,-19.555555,-2.020234,6
190,52.555557,-17,37.333332,-20.333334,-2.03483,6
181,46.88889,-11.666667,30,-18.333334,-1.949088,6
196,49.88889,-16.666666,34.666668,-18,-2.063864,6
200,56.37037,-17.777779,39.88889,-22.11111,-2.021172,6
191,59.592594,-21.777779,46.88889,-25.11111,-2.047053,6
195,48.333332,-16.666666,34,-17.333334,-2.081095,6
187,48.51852,-13.222222,34.11111,-20.88889,-1.947472,6
188,29.962963,-9.222222,19.444445,-10.222222,-2.083566,6
182,43.592594,-9.777778,26.88889,-17.11111,-1.919167,6
177,49.444443,-13.333333,34.666668,-21.333334,-1.942662,6
201,61.62963,-20.222221,44.444443,-24.222221,-2.034119,6
182,45,-10,28,-18,-1.910677,6
203,54,-19,41,-22,-2.040013,6
174,57.851852,-22.222221,46.11111,-23.88889,-2.069045,6
200,56.666668,-18,40.666668,-22.666666,-2.015374,6
195,61.592594,-20.777779,45.22222,-24.444445,-2.037116,6
185,47.962963,-11.555555,28.11111,-16.555555,-1.982099,6
181,59.074074,-20.222221,45.444443,-25.222221,-2.020865,6
161,42.037037,-18.11111,30.555555,-12.444445,-2.282295,6
188,50.185184,-15.555555,35.77778,-20.222221,-2.00738,6
191,62.037037,-22.777779,48.22222,-25.444445,-2.05611,6
194,58.814816,-21.11111,41.22222,-20.11111,-2.112941,6
189,26.444445,-9,19.666666,-10.666667,-2.101002,6
189,61.407406,-19.222221,42.11111,-22.88889,-2.035894,6
187,49.48148,-14.444445,34.22222,-19.777779,-1.990627,6
182,34.925926,-10.444445,23.88889,-13.444445,-2.001125,6
200,53.555557,-21.333334,41.333332,-20,-2.116733,6
187,58.666668,-18.333334,41.666668,-23.333334,-2.013524,6
192,59.555557,-21,45.666668,-24.666666,-2.038177,6
184,50.592594,-14.111111,35.22222,-21.11111,-1.96448,6
192,53.444443,-18.333334,34.666668,-16.333334,-2.164195,6
176,50.77778,-14.333333,34.666668,-20.333334,-1.98088,6
197,63.22222,-21,43.666668,-22.666666,-2.06802,6
160,40.88889,-20.333334,32.666668,-12.333333,-2.335837,6
202,60.48148,-20.444445,43.22222,-22.777779,-2.060614,6
182,39.851852,-7.888889,22.444445,-14.555555,-1.868277,6
161,40.444443,-15.333333,27.666666,-12.333333,-2.198939,6
190,51.074074,-18.555555,36.444443,-17.88889,-2.11269,6
163,41.666668,-18.666666,29,-10.333333,-2.384441,6
180,60.074074,-20.555555,46.11111,-25.555555,-2.022148,6
163,40,-16.333334,24,-7.666666,-2.51749,6
182,58,-18.333334,43.333332,-25,-1.99159,6
189,49.666668,-13.666667,33.666668,-20,-1.973221,6
195,48.851852,-16.88889,35.444443,-18.555555,-2.063044,6
183,56.333332,-17.666666,41,-23.333334,-1.997577,6
201,56.444443,-15,36.666668,-21.666666,-1.969456,6
161,41.48148,-16.444445,28.88889,-12.444445,-2.316506,6
162,44.074074,-19.88889,31.777779,-11.888889,-2.386671,6
183,54.74074,-16.555555,39.11111,-22.555555,-1.991701,6
163,40,-16.333334,24,-7.666666,-2.51749,6
190,50.444443,-16.666666,35.666668,-19,-2.048697,6
163,40.703705,-16.444445,24.555555,-8.111111,-2.388454,6
185,59.148148,-20.777779,42.88889,-22.11111,-2.073869,6
192,58.11111,-19,41.666668,-22.666666,-2.034048,6
186,48.814816,-14.111111,34.88889,-20.777779,-1.968511,6
193,61.407406,-23.222221,45.444443,-22.222221,-2.109375,6
201,58.703705,-17.444445,40.555557,-23.11111,-1.997736,6
194,49.74074,-15.888889,35.77778,-19.88889,-2.021838,6
175,33,-12,24,-12,-2.091209,6
190,48.88889,-14,33.333332,-19.333334,-1.986307,6
175,57.851852,-21.222221,44.77778,-23.555555,-2.05935,6
197,49.592594,-16.11111,35.88889,-19.777779,-2.022274,6
189,31.37037,-8.777778,19.88889,-11.111111,-2.020345,6
198,58.333332,-19.333334,42,-22.666666,-2.035874,6
198,48.703705,-17.777779,36.88889,-19.11111,-2.070717,6
187,48.37037,-15.111111,35.22222,-20.11111,-1.998547,6
194,61.555557,-20.333334,44,-23.666666,-2.042718,6
198,59.77778,-20,42.666668,-22.666666,-2.050575,6
180,30.37037,-8.777778,17.88889,-9.111111,-2.217095,6
196,47.25926,-16.444445,33.88889,-17.444445,-2.074616,6
192,45.962963,-16.222221,36.444443,-20.222221,-2.016578,6
183,43.185184,-8.888889,26.444445,-17.555555,-1.887731,6
188,30.777779,-9.666667,22,-12.333333,-2.016443,6
183,32.25926,-8.444445,20.555555,-12.111111,-1.970772,6
177,48.407406,-12.555555,32.77778,-20.222221,-1.940423,6
163,40.444443,-16.333334,24.333334,-8,-2.392741,6
189,58.62963,-20.555555,44.11111,-23.555555,-2.048058,6
184,31.185184,-8.222222,17.777779,-9.555555,-2.16033,6
190,47.48148,-15.111111,33.555557,-18.444445,-2.025942,6
185,57.074074,-20.88889,42.11111,-21.222221,-2.088855,6
160,45.148148,-21.777779,39.555557,-17.777779,-2.162999,6
195,61.74074,-19.88889,44.444443,-24.555555,-2.020938,6
192,46.37037,-15.777778,33.88889,-18.11111,-2.047243,6
187,59.37037,-20.11111,44.22222,-24.11111,-2.03348,6
188,49.703705,-15.111111,36.22222,-21.11111,-1.984565,6
178,59.62963,-21.555555,46.77778,-25.222221,-2.040554,6
205,56.074074,-18.88889,41.11111,-22.222221,-2.038263,6
189,26.444445,-9,19.666666,-10.666667,-2.101002,6
185,44.962963,-12.888889,30.11111,-17.222221,-2.004988,6
160,43.925926,-20.444445,39.555557,-19.11111,-2.113792,6
202,57.333332,-21.333334,42.666668,-21.333334,-2.093746,6
207,52.11111,-18.333334,38.333332,-20,-2.063353,6
165,35.814816,-15.111111,21.222221,-6.111111,-2.470153,6
173,43.592594,-12.111111,27.88889,-15.777778,-1.998857,6
189,30,-8.666667,19,-10.333333,-2.050282,6
184,31.518518,-11.222222,21.777779,-10.555555,-2.183125,6
173,55.185184,-19.88889,43.11111,-23.222221,-2.04172,6
210,49.74074,-16.555555,37.444443,-20.88889,-2.014434,6
185,32.555557,-10,21.333334,-11.333333,-2.085272,6
196,61.592594,-19.777779,42.22222,-22.444445,-2.048736,6
201,43.962963,-14.222222,29.777779,-15.555555,-2.06786,6
191,63,-23.666666,49.666668,-26,-2.062286,6
186,30.777779,-9.666667,21.333334,-11.666667,-2.046307,6
204,57.25926,-19.11111,41.88889,-22.777779,-2.037372,6
182,43.51852,-9.888889,27.11111,-17.222221,-1.917349,6
179,35.48148,-12.444445,25.88889,-13.444445,-2.0752,6
190,60.444443,-21,45.333332,-24.333334,-2.043617,6
194,60.77778,-22,46,-24,-2.060549,6
195,47.703705,-15.777778,33.555557,-17.777779,-2.052705,6
191,61.666668,-20.666666,45,-24.333334,-2.041277,6
184,31.703703,-8.777778,18.88889,-10.111111,-2.215464,6
185,47.814816,-11.777778,31.222221,-19.444445,-1.937924,6
187,60.444443,-20.333334,43,-22.666666,-2.058211,6
180,48.555557,-13.333333,31.333334,-18,-1.996042,6
182,54.925926,-16.444445,39.555557,-23.11111,-1.980348,6
201,40.296295,-13.555555,26.11111,-12.555555,-2.175826,6
183,54.037037,-15.444445,37.555557,-22.11111,-1.974959,6
184,48.25926,-13.111111,31.222221,-18.11111,-1.986776,6
189,29.074074,-8.222222,18.444445,-10.222222,-2.049148,6
186,35.296295,-12.222222,25.777779,-13.555555,-2.060122,6
160,42.814816,-19.11111,37.555557,-18.444445,-2.102318,6
191,49.22222,-15.666667,34,-18.333334,-2.040515,6
201,53.703705,-19.777779,40.555557,-20.777779,-2.075226,6
192,60.814816,-22.11111,46.88889,-24.777779,-2.055457,6
186,48.22222,-12.666667,32,-19.333334,-1.956023,6
201,59.333332,-20.333334,44,-23.666666,-2.042514,6
161,41.962963,-16.222221,27.777779,-11.555555,-2.38829,6
207,56.814816,-19.11111,39.88889,-20.777779,-2.062724,6
190,32.962963,-10.888889,24.444445,-13.555555,-2.020042,6
175,57.77778,-21.333334,44.666668,-23.333334,-2.063776,6
190,46.88889,-14.666667,32.666668,-18,-2.025133,6
196,51.148148,-17.444445,36.555557,-19.11111,-2.059262,6
183,52.62963,-15.555555,37.444443,-21.88889,-1.981911,6
161,41.814816,-18.11111,28.88889,-10.777778,-2.338974,6
193,62.703705,-23.777779,48.22222,-24.444445,-2.084935,6
189,62.074074,-21.88889,46.444443,-24.555555,-2.054084,6
185,49.037037,-15.111111,34.88889,-19.777779,-2.006186,6
193,41.185184,-11.222222,26.444445,-15.222222,-1.995801,6
162,40.296295,-16.88889,26.777779,-9.888889,-2.341198,6
186,49.62963,-13.888889,35.11111,-21.222221,-1.958085,6
198,58.074074,-19.88889,41.444443,-21.555555,-2.064888,6
202,61.62963,-19.88889,43.11111,-23.222221,-2.043538,6
193,41.703705,-11.444445,26.88889,-15.444445,-1.992997,6
182,34.51852,-8.888889,23.11111,-14.222222,-1.943038,6
187,54.77778,-17.333334,39.666668,-22.333334,-2.009615,6
186,34.962963,-11.555555,25.444445,-13.888889,-2.036642,6
176,56.925926,-19.444445,43.555557,-24.11111,-2.021784,6
188,30.62963,-9.888889,22.11111,-12.222222,-2.03822,6
161,40.444443,-15.333333,27.666666,-12.333333,-2.198939,6
193,60.11111,-21,45,-24,-2.047766,6
176,53.666668,-19.666666,42,-22.333334,-2.052258,6
189,51.11111,-16,36.666668,-20.666666,-2.008931,6
204,57.88889,-19.333334,42.333332,-23,-2.038543,6
196,50.074074,-17.222221,36.444443,-19.222221,-2.054753,6
197,55.444443,-19,42.333332,-23.333334,-2.024321,6
182,55.851852,-17.222221,39.77778,-22.555555,-2.001558,6
189,31.925926,-8.777778,19.88889,-11.111111,-2.022227,6
210,51.296295,-17.555555,39.11111,-21.555555,-2.020895,6
184,56.25926,-15.111111,38.22222,-23.11111,-1.958014,6
195,45.074074,-16.222221,31.444445,-15.222222,-2.118572,6
162,43.22222,-19.333334,31.333334,-12,-2.391681,6
162,41.48148,-17.444445,27.222221,-9.777778,-2.335371,6
191,59.74074,-20.555555,45.11111,-24.555555,-2.03548,6
196,47.77778,-15.333333,33,-17.666666,-2.045996,6
162,41.333332,-19,29.333334,-10.333333,-2.494607,6
176,49.74074,-13.555555,33.77778,-20.222221,-1.965703,6
191,63.074074,-23.222221,48.444443,-25.222221,-2.065948,6
206,57.62963,-21.555555,43.444443,-21.88889,-2.085934,6
183,55.74074,-18.222221,41.77778,-23.555555,-2.005196,6
189,32.11111,-11.333333,24.666666,-13.333333,-2.037982,6
190,58.11111,-19.333334,39,-19.666666,-2.102898,6
194,58.962963,-18.222221,37.77778,-19.555555,-2.081891,6
187,58,-16.333334,40.333332,-24,-1.966671,6
180,31.444445,-8.333333,19,-10.666667,-2.021032,6
189,58.407406,-21.222221,42.11111,-20.88889,-2.101326,6
177,32.88889,-11.666667,23.333334,-11.666667,-2.10084,6
196,63.51852,-22.555555,46.77778,-24.222221,-2.070441,6
195,47.666668,-15.666667,33.333332,-17.666666,-2.051671,6
190,49.48148,-14.111111,33.555557,-19.444445,-1.987599,6
193,45.22222,-13,30.333334,-17.333334,-2.000118,6
161,42.37037,-16.444445,27.88889,-11.444445,-2.395566,6
190,29.62963,-10.555555,21.777779,-11.222222,-2.160658,6
186,51.77778,-15.666667,35.666668,-20,-2.014102,6
196,47.25926,-16.444445,33.88889,-17.444445,-2.074616,6
174,56.185184,-20.222221,44.11111,-23.88889,-2.037351,6
184,31.703703,-8.777778,18.88889,-10.111111,-2.215464,6
190,31.666666,-11,25.333334,-14.333333,-2.008381,6
190,53.592594,-18.777779,39.88889,-21.11111,-2.052546,6
196,47.185184,-15.222222,33.11111,-17.88889,-2.039491,6
182,29.777779,-7.666666,17,-9.333333,-2.217735,6
191,25.296297,-5.222222,13.777778,-8.555555,-1.858264,6
189,58.407406,-21.222221,42.11111,-20.88889,-2.101326,6
196,46.074074,-16.88889,33.11111,-16.222221,-2.105677,6
195,47.703705,-15.777778,33.555557,-17.777779,-2.052705,6
195,47.925926,-16.11111,33.88889,-17.777779,-2.056734,6
205,50.25926,-16.11111,34.555557,-18.444445,-2.044653,6
180,48.555557,-13.333333,31.333334,-18,-1.996042,6
222,10.481482,-5.444445,-11.444445,16.88889,1.870487,7
237,13.222222,-7,-9.666667,16.666666,1.990381,7
172,19,-7.666666,-8,15.666667,2.083854,7
158,22.185184,-17.222221,0.111111,17.11111,2.624707,7
201,7.777778,-4.666666,-6.666666,11.333333,1.982987,7
169,17.11111,-11,2.666667,8.333333,2.834822,7
199,14.518518,-10.222222,0.111111,10.111111,2.634176,7
240,20.444445,-15.666667,-5,20.666666,2.420791,7
185,12.962963,-4.222222,-9.555555,13.777778,1.83885,7
221,14.074074,-10.222222,-4.888889,15.111111,2.317212,7
182,17.592592,-6.444445,-10.777778,17.222221,1.937594,7
235,10.888889,-10,-4.666666,14.666667,2.316242,7
206,16.074074,-7.555555,-4.555555,12.111111,2.252368,7
218,8.444445,-9,-3.333333,12.333333,2.361442,7
216,15.074074,-10.888889,-5.555555,16.444445,2.284571,7
242,11.740741,-9.222222,-2.888889,12.111111,2.386597,7
218,13.703704,-9.111111,-3.111111,12.222222,2.382684,7
240,14.148149,-9.777778,-3.444444,13.222222,2.392487,7
238,13.259259,-10.777778,-1.777778,12.555555,2.508226,7
236,16.074074,-8.888889,1.777778,7.111111,2.7898,7
246,15.444445,-10.333333,-3.333333,13.666667,2.395692,7
197,11.962963,-9.222222,-7.222222,16.444445,2.164262,7
203,11.259259,-7.444445,-9.444445,16.88889,2.019747,7
232,13.555555,-6.666666,-3.666667,10.333333,2.283147,7
180,13.851851,-12.555555,-2.222222,14.777778,2.487917,7
235,9.185185,-7.222222,-3.555556,10.777778,2.310758,7
224,15.185185,-10.555555,-5.555555,16.11111,2.298255,7
179,11.814815,-6.111111,-7.111111,13.222222,2.04457,7
238,17.777779,-8.333333,-3.666667,12,2.337472,7
201,7.777778,-4.666666,-6.666666,11.333333,1.982987,7
224,20.25926,-14.444445,-7.444445,21.88889,2.304153,7
180,22.555555,-15.333333,-1.666667,17,2.541661,7
169,12.814815,-6.444445,-9.111111,15.555555,1.993183,7
210,12.962963,-10.555555,-2.888889,13.444445,2.42875,7
209,11.62963,-6.222222,-7.222222,13.444445,2.060955,7
201,19.148148,-13.444445,-4.444445,17.88889,2.389747,7
208,18.555555,-9.333333,-11,20.333334,2.102212,7
