@relation segment

@attribute Region-centroid-row numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
188,53.77778,53.444443,-22.88889,-2.079095,6
189,26.333334,25.666666,-10.222222,-2.049148,6
191,52.88889,51.555557,-24.555555,-2.03548,6
195,41.11111,41.22222,-16,-2.101377,6
188,27.333334,26.555555,-12.222222,-2.03822,6
192,53.444443,52.555557,-24.777779,-2.055457,6
201,51.444443,49.22222,-21.666666,-1.969456,6
188,55.11111,53,-24.777779,-1.997746,6
192,51.77778,50.555557,-22.666666,-2.034048,6
193,53.666668,54,-22.222221,-2.109375,6
189,53.444443,51.444443,-25.444445,-2.005956,6
188,26.88889,26.555555,-10.222222,-2.083566,6
190,42,40.88889,-18,-2.025133,6
186,27.555555,26.88889,-11.666667,-2.046307,6
188,44.666668,42.666668,-21.11111,-1.984565,6
189,45.77778,44.22222,-20.666666,-2.008931,6
192,40.555557,39.22222,-20.222221,-2.016578,6
175,50.666668,50,-23.333334,-2.063776,6
161,35.77778,38.22222,-10.777778,-2.338974,6
176,46,44,-20.333334,-1.98088,6
190,51.666668,51.555557,-19.666666,-2.102898,6
182,52.555557,50.11111,-24.88889,-1.978495,6
188,45.11111,43.333332,-19.88889,-1.99344,6
196,46.88889,45.555557,-20.777779,-2.022599,6
189,51.333332,51.444443,-20.88889,-2.101326,6
199,49.11111,48.11111,-22.666666,-2.045431,6
190,53.444443,52.333332,-24.333334,-2.043617,6
188,53.555557,52.555557,-23.333334,-2.047211,6
172,40.333336,39.333336,-16.333334,-2.052453,6
186,43.77778,41.666668,-20.333334,-1.973056,6
184,28.444445,28,-9.555555,-2.16033,6
183,48.88889,46.666668,-22.11111,-1.974959,6
163,34.555557,37.444443,-7.666666,-2.51749,6
180,44.11111,42.555557,-18,-1.996042,6
192,41.11111,40.333336,-18.11111,-2.047243,6
194,54.333332,53.22222,-22.777779,-2.033605,6
162,36.444443,38.77778,-10.222222,-2.327482,6
185,45.444443,43.88889,-19,-2.007175,6
182,37.22222,35,-14.555555,-1.868277,6
179,44.88889,42.88889,-18.88889,-1.970398,6
187,52.666668,51.333332,-24.11111,-2.03348,6
198,51.88889,50.77778,-22.666666,-2.035874,6
162,34.444447,37.444443,-9,-2.573635,6
200,40.666668,39.444443,-17.555555,-2.016646,6
185,40.666668,39.22222,-17.222221,-2.004988,6
185,52.22222,51.77778,-22.11111,-2.073869,6
190,44.88889,45.11111,-17.88889,-2.11269,6
186,31.11111,30.333334,-13.888889,-2.036642,6
190,44.88889,44.11111,-19,-2.048697,6
183,29.444445,28.222221,-12.111111,-1.970772,6
193,53.11111,52.11111,-24,-2.047766,6
191,44,43.11111,-18.333334,-2.040515,6
185,44.11111,42.444443,-16.555555,-1.982099,6
163,35.22222,38,-8.111111,-2.388454,6
187,49.88889,48.88889,-21.777779,-2.04388,6
202,55,53.88889,-23.222221,-2.043538,6
195,42.555557,42,-17.777779,-2.056734,6
174,49.444443,48.22222,-23.88889,-2.037351,6
197,44.22222,43,-19.777779,-2.022274,6
191,54.77778,53.555557,-24.333334,-2.041277,6
200,47.88889,47.22222,-22.444445,-2.065663,6
203,48.666668,47.77778,-20.222221,-2.046535,6
196,40.444443,40.666668,-16.222221,-2.105677,6
185,48.555557,46.88889,-22,-2.008008,6
184,45.88889,43.555557,-21.11111,-1.96448,6
186,44.11111,41.88889,-20.777779,-1.968511,6
171,41,39.555557,-19.11111,-2.010723,6
186,46.555557,45.11111,-20,-2.014102,6
207,46,45.444443,-20,-2.063353,6
194,44.22222,43.666668,-19.333334,-2.064277,6
196,55,54.11111,-22.444445,-2.048736,6
190,44.22222,42.444443,-19.333334,-1.986307,6
176,53.333332,51.88889,-25.222221,-2.030648,6
182,51.88889,49.666668,-25,-1.99159,6
198,45.555557,45.22222,-19.333334,-2.072616,6
182,31.444445,30.444445,-13.444445,-2.001125,6
189,27.11111,26.555555,-10.333333,-2.050282,6
188,27.444445,26.555555,-12.111111,-2.014509,6
176,47.11111,46.22222,-22.333334,-2.052258,6
177,29,29,-11.666667,-2.10084,6
196,55,54.11111,-22.444445,-2.048736,6
161,36,37.333336,-12.444445,-2.316506,6
204,49.77778,48.666668,-21.666666,-2.03737,6
180,45.22222,43.666668,-20.222221,-2.008719,6
166,11.222222,16.777779,10.222222,2.264277,7
220,6.555555,11.555555,10.111111,2.09315,7
231,8.777778,17,14.111111,2.391307,7
237,10.888889,18.777779,16.666666,1.990381,7
237,17.555555,29.444445,21.666666,2.280289,7
183,14,23,14.666667,2.483198,7
243,9.888889,18,14,2.368311,7
201,6.222222,11.555555,11.333333,1.982987,7
244,9.666667,11.666667,3.888889,2.32339,7
189,10.444445,18.777779,17.666666,1.985552,7
201,16.666668,26.88889,16.777779,2.467938,7
172,24.555555,35.666668,16.666666,2.617801,7
226,15.333333,21.777779,15.222222,1.82234,7
167,16.777779,24.666666,16.88889,1.971572,7
196,15.666667,24.666666,15.111111,2.437339,7
216,11.444445,20.555555,16.444445,2.284571,7
247,9.555555,15.888889,9.777778,2.55309,7
184,9.777778,15.888889,12.111111,2.128646,7
250,6.555555,13.777778,13.666667,2.192935,7
182,15.444445,23.333334,17.222221,1.937594,7
235,7.555555,15.777778,14.666667,2.316242,7
203,8.777778,16.88889,16.88889,2.019747,7
189,9.444445,16.444445,13.333333,2.194143,7
223,13.777778,18.444445,10.222222,1.910945,7
240,17,28.555555,22.222221,2.175522,7
181,13.555555,21.444445,15.444445,2.141428,7
249,7.555555,15.888889,16.11111,2.156779,7
236,10.777778,18.666668,14.111111,2.32063,7
197,10.444445,15.333333,7.444445,2.628208,7
211,13.777778,20.666668,12.888889,2.239034,7
215,5.111111,11.222222,12.888889,1.991157,7
236,13.111111,18.444445,7.111111,2.7898,7
218,5.444445,12.555555,12.333333,2.361442,7
174,10.888889,17,10.555555,2.377854,7
238,9.666667,17.444445,12.555555,2.508226,7
170,12.777778,19.555555,9.444445,2.737074,7
177,12.555555,20.777779,13.555555,2.462118,7
180,11.111111,17.777779,12.555555,2.212898,7
246,12,20,13.666667,2.395692,7
242,19.222221,30.555555,19.444445,2.395778,7
210,9.444445,17.444445,13.444445,2.42875,7
222,8.555555,11.777778,7.333334,1.905045,7
226,14,24.222221,18.666666,2.27303,7
164,11.666667,14.333333,2,2.87512,7
235,21.11111,32.555557,20,2.356024,7
233,8.333334,15.777778,12.222222,2.476615,7
169,20.88889,32,18.11111,2.479064,7
249,14.666667,23.666666,17,2.214996,7
233,10.333334,18.777779,18.88889,1.903686,7
198,12.111111,19.777779,15.666667,2.055672,7
229,7.444445,14.666667,11.222222,2.557458,7
185,14.666667,24.222221,16.666666,2.361827,7
191,5.333334,11.222222,11.666667,2.122422,7
149,14.444445,22.777779,11.333333,2.741647,7
173,13.555555,22.333334,15.555555,2.332739,7
184,12.333333,19.333334,15.333333,1.937892,7
212,6,11.333333,9.888889,2.242649,7
181,17.11111,23.88889,12.777778,2.189135,7
202,12,18.555555,10.333333,2.522748,7
196,14.111111,20.444445,15.333333,1.789167,7
185,14.888889,24.666666,16.222221,2.451836,7
166,12.333333,22.222221,15.777778,2.515826,7
207,9.555555,16.555555,13.222222,2.217263,7
176,15.111111,23.333334,14.555555,2.332243,7
170,20.11111,30.88889,16.333334,2.604013,7
162,19.555555,29.88889,16.11111,2.557389,7
192,8.666667,13.777778,11.444445,1.908457,7
222,8.666667,16.11111,16.88889,1.870487,7
203,15.444445,25.444445,17.777779,2.320382,7
175,12.444445,20.11111,14.222222,2.242196,7
224,10,18.444445,15,2.328108,7
217,11.444445,18.88889,13,2.363871,7
215,9.222222,16.444445,12.111111,2.437819,7
197,17.444445,27.555555,18.88889,2.243094,7
215,14.444445,21.444445,12.777778,2.266094,7
226,10.111111,17.555555,17,1.872506,7
217,9.777778,17,15.222222,2.006642,7
215,14.222222,24.555555,19.444445,2.224013,7
249,10.777778,18.11111,10.111111,2.743555,7
189,10.888889,18.666668,17.222221,1.910864,7
218,10.666667,17.777779,12.222222,2.382684,7
198,12.444445,20.777779,14.888889,2.32489,7
166,12.333333,22.222221,15.777778,2.515826,7
238,7.444445,12.444445,11.777778,1.844726,7
195,6.333334,12.333333,11.444445,2.187022,7
245,7.444445,14.666667,14.777778,2.069452,7
245,11.111111,18.444445,12.666667,2.395431,7
234,6,11.111111,12,1.83826,7
236,13.111111,18.444445,7.111111,2.7898,7
215,17.11111,29.444445,19.222221,2.561049,7
240,10.888889,18.555555,13.222222,2.392487,7
190,16,26.555555,20,2.204408,7
164,9.222222,14.444445,9.333333,2.291118,7
238,6.333334,13.888889,14.888889,2.126063,7
152,19.666668,29.666666,13.888889,2.731134,7
235,11.777778,19.222221,10.777778,2.670771,7
165,12,16.777779,7.444445,2.593543,7
238,15,21.777779,12,2.337472,7
227,10.111111,17.333334,10.111111,2.707051,7
199,11.111111,17.88889,10.111111,2.634176,7
148,12,19,9.111111,2.91248,7
224,15.444445,27.555555,21.88889,2.304153,7
186,15.333333,22,10.444445,2.587396,7
157,13.888889,23.88889,16.666666,2.438615,7
229,11.222222,18.777779,15.222222,2.099905,7
236,9.444445,14.333333,9.777778,2.083229,7
169,12.777778,21.333334,14.222222,2.44578,7
245,11.888889,21.444445,16,2.432783,7
236,9.555555,17.222223,14.111111,2.267197,7
173,16.444445,24.777779,16.666666,2.099557,7
222,11.666667,20.11111,15.444445,2.280922,7
218,11.888889,19.11111,12.555555,2.362146,7
215,14.333333,22.88889,17.11111,2.105197,7
237,4.222222,8.888889,9.333333,2.097231,7
187,11.666667,19.222221,16.444445,1.941465,7
212,10,17.88889,16.777779,1.974495,7
232,11,18.11111,16.222221,1.875362,7
232,11.222222,19.333334,13.888889,2.402851,7
214,5,10.666667,11.555555,2.058329,7
175,12.444445,20.11111,14.222222,2.242196,7
177,21.222221,30.88889,19.11111,2.125416,7
157,16.444445,23.88889,12.666667,2.405202,7
175,20.88889,28.666666,14.666667,2.263538,7
181,16.555555,28,19.777779,2.378846,7
229,14.111111,21.222221,10.444445,2.651605,7
162,13.777778,22.333334,15,2.350367,7
236,9.555555,17.222223,14.111111,2.267197,7
223,13.222222,22.88889,19.11111,2.119546,7
195,14.444445,20.333334,12.888889,1.94304,7
168,20.88889,31.444445,19,2.302124,7
191,5.333334,11.222222,11.666667,2.122422,7
208,12.777778,20.777779,13.777778,2.391996,7
183,14.222222,23.222221,15.111111,2.428022,7
223,12.666667,20,15.777778,1.966536,7
209,10.333334,16.88889,13.111111,2.09922,7
216,5.111111,11.111111,12.111111,2.079295,7
196,11.555555,18.11111,14.222222,1.956772,7
240,9.777778,17.333334,15.555555,2.043865,7
180,17.444445,28.222221,17,2.541661,7
248,10.555555,17.666668,12.666667,2.341677,7
221,10.666667,19.11111,15.111111,2.317212,7
224,11.666667,20.555555,16.11111,2.298255,7
220,5.666666,8.333334,5.666666,1.984366,7
185,8.111112,14.333333,10.777778,2.36281,7
211,10.777778,17.222223,10.777778,2.441017,7
216,10.888889,19.11111,13.666667,2.447547,7
245,6.222222,7,1.777778,1.756645,7
158,16.444445,27.88889,17.11111,2.624707,7
184,15.222222,24.88889,16.333334,2.419445,7
193,11.666667,19.11111,14,2.210055,7
237,4.222222,8.777778,8.777778,2.180526,7
155,20,29.333334,18,2.169397,7
245,6.222222,7,1.777778,1.756645,7
162,19.666668,29.555555,13.333333,2.769038,7
220,6.555555,11.555555,10.111111,2.09315,7
211,11.111111,17.777779,12.111111,2.292041,7
208,15.555555,24.555555,15.888889,2.396771,7
247,6,12.444445,13,2.117886,7
211,14.444445,23.11111,15.444445,2.327545,7
200,5.777778,11.444445,11.222222,2.10726,7
248,23.222221,32.333336,16.333334,2.285098,7
232,6.555555,12.666667,11.555555,2.201318,7
208,12.666667,21.11111,15.111111,2.310932,7
183,12.666667,21,16.88889,2.075874,7
172,12.333333,20.88889,14.444445,2.417702,7
194,16.555555,26.11111,17.777779,2.224382,7
174,15.111111,24.333334,15.777778,2.395018,7
234,4,8.777778,9.111111,2.193568,7
240,10.888889,18.555555,13.222222,2.392487,7
215,17.11111,29.444445,19.222221,2.561049,7
240,19.555555,28.11111,16.88889,2.141811,7
239,7.666666,13.777778,10.222222,2.426379,7
218,10.666667,17.777779,12.222222,2.382684,7
219,11.444445,19.666668,14.333333,2.358696,7
190,15.888889,26.88889,20.333334,2.252231,7
195,9.444445,17.11111,16.222221,2.011228,7
176,19.444445,29,18.777779,2.126901,7
249,19.777779,27.555555,14.111111,2.28263,7
240,15.222222,27.333334,20.666666,2.420791,7
237,11.111111,18.333334,12.555555,2.37843,7
163,17.444445,25.333334,16.555555,2.001681,7
208,13,21.555555,14.111111,2.483291,7
238,11.111111,19.11111,16.444445,2.046683,7
246,9.555555,8.555555,-2.555556,-1.190561,7
188,13.333333,19.88889,12.444445,2.20467,7
209,9.555555,16.11111,13.444445,2.060955,7
184,9.777778,15.888889,12.111111,2.128646,7
199,13.111111,21.555555,12.111111,2.690112,7
181,15.444445,24,14.111111,2.458471,7
208,12.111111,20,15.666667,2.112617,7
189,14.555555,23.222221,17.777779,2.060443,7
233,21.88889,33.444447,19.88889,2.38935,7
167,12.888889,17.11111,7.555555,2.305729,7
244,9.555555,17.222223,13.222222,2.391736,7
210,9.333334,17.333334,16.444445,2.043726,7
241,5.888889,11.888889,10.888889,2.277351,7
181,17.11111,23.88889,12.777778,2.189135,7
246,18.88889,29.88889,21.222221,2.158915,7
229,12,18.333334,11.111111,2.350437,7
182,14.555555,23,18.666666,1.916419,7
226,10.222222,18.333334,14.555555,2.303853,7
177,15.777778,24.555555,14.888889,2.413262,7
250,6.555555,13.777778,13.666667,2.192935,7
251,21.444445,22.777779,6.333334,1.28706,7
224,13.222222,19.222221,13.777778,1.860191,7
244,6.666666,9.555555,5.444445,2.340587,7
223,4.888889,10.444445,11.333333,2.046588,7
187,14.666667,25.11111,19.333334,2.254303,7
194,15,25.333334,20.333334,2.126516,7
173,13.555555,22.333334,15.555555,2.332739,7
184,11.444445,18.11111,13.444445,2.080445,7
156,13.444445,24,17.222221,2.47582,7
193,13.333333,21,14.444445,2.222103,7
194,13.222222,20.444445,11,2.593107,7
223,4.888889,10.444445,11.333333,2.046588,7
224,15.444445,27.555555,21.88889,2.304153,7
220,5.333334,9.555555,8.777778,2.030867,7
185,11.555555,17.555555,13.777778,1.83885,7
216,10.888889,19.11111,13.666667,2.447547,7
249,12.222222,14.777778,4.222222,2.563437,7
204,15.333333,26,19.777779,2.24441,7
237,6.555555,11.777778,11.333333,1.946502,7
151,15.222222,23.444445,13.333333,2.505249,7
165,12.888889,22.666666,16,2.471197,7
175,18.666668,28.777779,15.111111,2.630157,7
198,9.666667,16.333334,12.444445,2.221276,7
201,8.666667,16.333334,17,1.909255,7
150,13.444445,23.333334,13.222222,2.791674,7
232,11.333333,17,10.333333,2.283147,7
246,14.222222,22.88889,16.11111,2.232849,7
244,10.333334,17.11111,14.555555,1.987902,7
185,11.555555,17.555555,13.777778,1.83885,7
210,13.777778,22.666666,15.555555,2.386452,7
220,11.555555,19.222221,13.777778,2.306884,7
204,14.333333,25.555555,19.666666,2.348728,7
191,12.111111,18.555555,10.111111,2.545329,7
233,8.888889,17,13.222222,2.49158,7
179,9.777778,16.222223,13.222222,2.04457,7
156,13.444445,21.777779,14.555555,2.363581,7
222,10.777778,17.555555,10.666667,2.557309,7
219,10.333334,19.11111,17.666666,2.0861,7
170,15.111111,24.666666,15.333333,2.504391,7
196,12.444445,19.555555,11.555555,2.511766,7
164,15.111111,25.555555,17.222221,2.459806,7
211,12.444445,18.666668,9.666667,2.554965,7
186,13.888889,21.11111,16.555555,1.863654,7
199,13.333333,19.88889,14.666667,1.905303,7
242,8.666667,15.777778,12.111111,2.386597,7
233,12.555555,19.555555,15.222222,1.950405,7
248,15.555555,26.444445,20.666666,2.205099,7
236,12.888889,22.222221,16.88889,2.306678,7
169,15.111111,25,16.222221,2.467752,7
160,21.11111,33.333336,15.888889,2.827106,7
217,5,9.666667,10.111111,1.976138,7
169,13.444445,19.88889,8.333333,2.834822,7
199,15.222222,23.222221,15.777778,2.129513,7
203,10,18.222221,17.444445,1.986748,7
215,18.11111,30.666666,20.555555,2.471757,7
172,16.444445,24.222221,15.666667,2.083854,7
199,13.333333,19.88889,14.666667,1.905303,7
235,6.777778,12.777778,10.777778,2.310758,7
248,14.777778,18.222221,8.777778,1.783512,7
225,14.444445,21.333334,15.444445,1.891015,7
243,9.888889,18,14,2.368311,7
216,13.111111,22.555555,18,2.209309,7
180,18.11111,27.555555,18.88889,2.113918,7
227,9.444445,17.444445,14.444445,2.291847,7
177,15.777778,24.555555,14.888889,2.413262,7
181,15.888889,25.11111,15.555555,2.420823,7
211,12.444445,18.666668,9.666667,2.554965,7
156,17.333334,28.333334,13.888889,2.864931,7
197,8.888889,17.444445,16.444445,2.164262,7
201,14,24.777779,20.666666,2.176993,7
195,11.666667,20.11111,16.11111,2.193764,7
201,14.666667,25.11111,17.88889,2.389747,7
211,16.11111,26.222221,17.11111,2.416354,7
197,4.111111,9.888889,11.666667,2.074957,7
184,13.555555,22.222221,13.777778,2.524273,7
203,7.444445,15.444445,17,1.984785,7
174,20.666668,29,17.444445,2.033698,7
201,6.222222,11.555555,11.333333,1.982987,7
180,18.333334,27.222221,14.666667,2.453831,7
156,17.222223,29.555555,15.888889,2.84342,7
245,13.555555,21.222221,14.555555,2.198051,7
235,12,18.222221,9.444445,2.586018,7
221,10.666667,19.11111,15.111111,2.317212,7
170,20.11111,30.88889,16.333334,2.604013,7
219,10.888889,17.222223,11.555555,2.255333,7
183,12.666667,21,16.88889,2.075874,7
210,11.222222,19.88889,14.333333,2.461599,7
219,4.111111,8.333334,8.222222,2.148363,7
167,11.666667,13.777778,-0.888889,-3.015081,7
180,9.666667,18.777779,14.777778,2.487917,7
182,16.88889,24.666666,14.333333,2.271693,7
246,21.11111,34.11111,24.666666,2.214011,7
176,10.111111,17.11111,12.333333,2.340618,7
208,15.444445,25.333334,20.333334,2.102212,7
