@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
62,0.666667,4.111111,3.666667,0.680808,-2.034152,5
137,0.611111,0.333333,0.111111,0.75,-2.007606,5
134,1.111112,20.333334,22.333334,0.457752,-2.21646,5
61,0.555556,4.555555,4.111111,0.655892,-2.039459,5
113,1.222222,24.333334,25.777779,0.302071,-2.236251,5
134,0.722222,1,0.666667,0.874074,-2.013143,5
90,0.833333,17.333334,18.777779,0.496719,-2.182442,5
89,0.944444,2.888889,2.666667,0.740904,-2.065342,5
114,0.388889,23,24.11111,0.331888,-2.196423,5
148,1.111111,1.111111,1,0.612963,-2.04515,5
86,0.277778,7.777778,8.111112,0.630928,-2.120153,5
137,0.277778,0.111111,0,1,-2.056155,5
149,0,0,0,0,0,5
153,0,0,0,0,0,5
62,0,0,0,0,0,5
134,0.833333,0.666667,0.333333,0.937037,-2.013143,5
140,0.333333,1.777778,1.222222,0.797884,-1.985769,5
83,0.222222,12.888889,13.444445,0.481852,-2.143761,5
95,1.333333,6.777778,5.333334,0.512566,-1.749258,5
148,0,0,0,0,0,5
110,0.444444,27.222221,28.333334,0.307444,-2.187242,5
143,0,0,0,0,0,5
36,0.388889,5,5.111111,0.634921,-2.107303,5
58,0.277778,6,6,0.607768,-2.085342,5
38,2.944445,10.111111,11.222222,0.547232,-2.193098,5
62,0.444444,4.111111,3.777778,0.67037,-2.048717,5
33,4.333334,6.444445,6.666666,0.547103,-2.056119,5
195,4.055555,54.666668,53.444443,0.305593,-2.037116,6
196,4.444444,45.333332,44.77778,0.297689,-2.059262,6
161,9.222222,38,39.666668,0.308104,-2.238293,6
192,4.388889,41.11111,40.333336,0.302675,-2.047243,6
172,9.777778,38,37.77778,0.249836,-2.143718,6
190,6.111111,51,51,0.279561,-2.112087,6
173,3.611111,48.555557,47.444443,0.321085,-2.04172,6
179,3.555556,45.77778,43.77778,0.296547,-1.978657,6
190,2.055556,42,40.88889,0.292226,-2.025133,6
198,4.833334,53.11111,52.22222,0.296314,-2.050575,6
194,4.611112,53.444443,52.77778,0.309253,-2.060549,6
199,4.666666,50.555557,49.444443,0.303497,-2.040866,6
197,4.944445,44.666668,44.11111,0.296328,-2.071221,6
173,9,39.555557,38.333336,0.266914,-1.998857,6
187,6.222222,49.88889,48.88889,0.299951,-2.04388,6
177,1.666667,46.333332,43.77778,0.306215,-1.956005,6
182,3.999999,52.555557,50.11111,0.3112,-1.978495,6
193,4.833334,40.88889,39.444443,0.289242,-2.000118,6
189,2.611111,29,28.666666,0.297841,-2.064273,6
196,2.222222,55,54.11111,0.287526,-2.048736,6
160,13.166667,34.11111,36.77778,0.339618,-2.335837,6
195,2.388889,39.666668,40,0.292957,-2.118572,6
193,1.833333,54.77778,54.555557,0.310288,-2.084935,6
195,1.833335,43.22222,42.666668,0.300363,-2.063044,6
163,17.666666,35,37.77778,0.268978,-2.392741,6
189,11.722221,23.444445,22.88889,0.271473,-2.101002,6
203,5.444445,47.666668,46.666668,0.314896,-2.040013,6
196,6.777777,40.444443,40.666668,0.294045,-2.105677,6
193,2.888889,53.11111,52.11111,0.308465,-2.047766,6
176,3.444444,47.11111,46.22222,0.318137,-2.052258,6
186,2.777777,49.11111,47.88889,0.296251,-2.028618,6
181,2.555556,53.666668,52.555557,0.306993,-2.044563,6
187,2.333334,49,47.333332,0.304126,-2.009615,6
192,4.388889,40.555557,39.22222,0.325608,-2.016578,6
184,7.944443,27.777779,28,0.28045,-2.183125,6
185,3.111111,43.88889,41.333336,0.289144,-1.937924,6
185,6.222221,29.222221,28.777779,0.27036,-2.085272,6
201,2.500001,54.88889,53.555557,0.299213,-2.034119,6
201,5.555555,35.77778,36.11111,0.275368,-2.175826,6
160,1.555555,36.444443,36.666668,0.347142,-2.102318,6
185,2,48.555557,46.88889,0.302539,-2.008008,6
194,2.277778,44.444443,43.11111,0.300853,-2.021838,6
178,8,29.666666,29.444445,0.296963,-2.103758,6
194,5.222222,52.88889,52.444443,0.273444,-2.081891,6
201,5.222221,47.11111,46.77778,0.308859,-2.075226,6
197,4.944445,44.666668,44.11111,0.296328,-2.071221,6
208,6.333334,48.22222,48.333332,0.320595,-2.094585,6
161,11.5,36.88889,38.555557,0.27504,-2.395566,6
190,2.888889,46.88889,45.77778,0.297059,-2.03483,6
202,4.833333,52,51,0.284515,-2.045943,6
185,2.277779,44.11111,42.444443,0.259189,-1.982099,6
176,2.666667,46,43.333332,0.308573,-1.95141,6
196,1.388889,47.333332,47,0.293586,-2.079185,6
186,5.5,44.666668,42.555557,0.303448,-1.974394,6
187,3.055555,44.11111,41.555557,0.305755,-1.947472,6
182,8.666666,27.222221,26.666666,0.256078,-2.217735,6
196,2.222222,41.77778,41.444443,0.294238,-2.074616,6
177,2.166667,44.22222,41.666668,0.297431,-1.940423,6
186,1.777777,43.77778,41.666668,0.304522,-1.973056,6
195,3.500001,42.77778,41.88889,0.284495,-2.038956,6
182,3.611111,49.444443,47.22222,0.306722,-1.980348,6
191,2.888887,54.444443,53.555557,0.314683,-2.05611,6
182,3,49.555557,47.555557,0.301601,-1.989221,6
203,3.444445,52.444443,51.333332,0.287107,-2.034642,6
162,11.666667,36.77778,39.22222,0.300182,-2.391681,6
190,4.555555,51.666668,51.555557,0.285916,-2.102898,6
189,5.722223,27.11111,26.555555,0.265248,-2.050282,6
194,3.222223,40.22222,39.555557,0.291972,-2.046998,6
195,3.166667,55.11111,53.555557,0.300235,-2.020938,6
162,13.944444,35,37.88889,0.298471,-2.494607,6
190,2.611111,47.333332,46.555557,0.303602,-2.052546,6
187,5.111111,44.666668,42.88889,0.297341,-1.990627,6
191,3.277778,52.88889,51.555557,0.313611,-2.03548,6
196,7.388889,56,55.444443,0.301586,-2.070441,6
196,4.444445,44.333332,43.666668,0.297963,-2.054753,6
184,5.833333,43.88889,42.22222,0.278195,-1.986776,6
160,5.944443,37.88889,39.22222,0.352126,-2.162999,6
180,3.833332,45.22222,43.666668,0.300918,-2.008719,6
176,5.111111,53.333332,51.88889,0.314462,-2.030648,6
187,2.111111,52.666668,51.333332,0.307458,-2.03348,6
182,2.722223,48.555557,46.77778,0.30405,-2.004082,6
162,14.055556,34.666668,37,0.289652,-2.341198,6
181,4.166667,52.333332,50.666668,0.317345,-2.020865,6
178,1.111109,52.444443,51.22222,0.318996,-2.040554,6
183,3.388888,48.88889,46.666668,0.298622,-1.974959,6
197,1.277779,56.22222,55.666668,0.285333,-2.06802,6
204,2.166667,50.88889,49.666668,0.302671,-2.037372,6
191,6.000001,52.444443,52.11111,0.320865,-2.077651,6
184,2.777777,45.88889,43.555557,0.300945,-1.96448,6
176,1.5,45.22222,43,0.294787,-1.965703,6
194,3.833333,43,42.555557,0.298369,-2.071876,6
200,6.055555,52.22222,50.88889,0.300181,-2.02885,6
186,9.444444,46.555557,45.11111,0.290148,-2.014102,6
190,8.555555,26.11111,25.88889,0.30039,-2.160658,6
172,6.666666,40.333336,39.333336,0.278044,-2.052453,6
190,3.000001,42.444443,41.333336,0.295621,-2.025942,6
186,2.333333,31.11111,30.333334,0.303377,-2.036642,6
189,2,28.333334,27.666666,0.315363,-2.037982,6
192,4.333334,50.333332,48.77778,0.324017,-2.024748,6
186,2,45.11111,42.333336,0.307257,-1.940813,6
163,14,35.444447,38.22222,0.297547,-2.384441,6
200,3.444445,49,48.666668,0.309826,-2.080206,6
180,3.111111,44.11111,42.555557,0.278822,-1.996042,6
191,2.333333,44,43.11111,0.289582,-2.040515,6
161,11.5,35.333336,36.333336,0.298056,-2.198939,6
189,3.777777,51.333332,51.444443,0.295523,-2.101326,6
193,4.611111,37.444443,36.11111,0.279876,-1.995801,6
193,2.222222,53.666668,54,0.299579,-2.109375,6
188,3.111112,29.666666,29,0.299865,-2.04072,6
190,1.388889,47.333332,45.333332,0.297733,-1.985899,6
189,2.111111,51.77778,50.77778,0.307985,-2.048058,6
162,13.388888,36.444443,38.77778,0.285523,-2.327482,6
188,2.277777,44.666668,42.666668,0.309236,-1.984565,6
185,3.055555,45.333332,43.11111,0.275889,-1.95277,6
201,5.222221,47.11111,46.77778,0.308859,-2.075226,6
200,2.5,50.666668,49.11111,0.300817,-2.015374,6
175,7.166668,50.77778,50,0.312834,-2.05935,6
204,3.222222,49.77778,48.666668,0.29685,-2.03737,6
161,8.999999,36,37.88889,0.308416,-2.282295,6
185,9.888888,27.777779,27.88889,0.250444,-2.45058,6
203,6.055556,48.666668,47.77778,0.289793,-2.046535,6
202,1.499999,53.666668,52.88889,0.29788,-2.060614,6
189,4.5,29,28.222221,0.262981,-2.022227,6
193,7.055556,46.555557,45.666668,0.275266,-2.080174,6
204,2.777777,51.444443,50.22222,0.302525,-2.038543,6
180,3.111111,44.11111,42.555557,0.278822,-1.996042,6
177,8.499999,28.444445,28.555555,0.296365,-2.121237,6
202,1.888889,55,53.88889,0.293527,-2.043538,6
182,3.611111,31.444445,30.444445,0.285756,-2.001125,6
183,6.333334,29.444445,28.222221,0.266436,-1.970772,6
186,2.999999,44,41.77778,0.290427,-1.956023,6
162,12.944446,35.666668,38.22222,0.291106,-2.335371,6
182,3.611111,31.444445,30.444445,0.285756,-2.001125,6
176,5.055555,46.333332,45.444443,0.32042,-2.051636,6
177,8.333332,29,29,0.28109,-2.10084,6
191,1.444445,54.77778,53.555557,0.302994,-2.041277,6
181,1.833333,49,48.22222,0.300006,-2.053189,6
205,2.388889,49.77778,48.666668,0.303912,-2.038263,6
189,5.833334,28.444445,27.666666,0.266302,-2.020345,6
182,2.111111,40.22222,37.77778,0.280764,-1.917349,6
201,4.444444,52.88889,51,0.294187,-1.997736,6
180,3.833332,45.22222,43.666668,0.300918,-2.008719,6
201,5,51.444443,49.22222,0.28043,-1.969456,6
188,5.111111,26.88889,26.555555,0.275863,-2.083566,6
188,1.999999,45,43.444443,0.30043,-2.00738,6
161,10.499999,36,37.333336,0.294706,-2.316506,6
162,12.388888,37.444443,40.11111,0.301508,-2.386671,6
191,3.777778,55.333332,54.666668,0.311587,-2.065948,6
185,6.222221,29.222221,28.777779,0.27036,-2.085272,6
188,1.111111,53.555557,52.555557,0.299511,-2.047211,6
182,2.277777,31.555555,29.777779,0.293208,-1.943038,6
189,12.388889,21.11111,20.333334,0.233097,-2.01975,6
205,3.333334,44.88889,44.11111,0.287573,-2.044653,6
186,6.833334,27.555555,26.88889,0.276726,-2.046307,6
173,2.388888,49.88889,48.88889,0.318366,-2.048199,6
193,4.055555,43.333332,42.77778,0.303144,-2.065421,6
206,5.611111,50.444443,50.333332,0.30568,-2.085934,6
210,4.444444,45.444443,44.11111,0.317566,-2.020895,6
181,4.777777,37.77778,36.444443,0.265619,-1.998368,6
186,5.5,48.22222,46.22222,0.298302,-1.988249,6
161,11.500001,35.77778,38.22222,0.302983,-2.338974,6
193,4.5,51.11111,49.77778,0.314092,-2.033804,6
183,2.333334,47.444443,45.333332,0.30372,-1.981911,6
186,2.055555,44.11111,41.88889,0.307027,-1.968511,6
189,5.888889,26.777779,25.555555,0.297413,-1.954574,6
189,4.444445,55,53.77778,0.285515,-2.035894,6
181,3.000001,43,40.77778,0.283287,-1.949088,6
189,2.444445,45.77778,44.22222,0.301346,-2.008931,6
209,4.555556,43,42.555557,0.302982,-2.06698,6
183,1.555555,40.22222,37.333336,0.28154,-1.887731,6
190,5.055556,44.88889,45.11111,0.298958,-2.11269,6
171,2.777777,41,39.555557,0.307943,-2.010723,6
193,3.388888,37.88889,36.555557,0.278387,-1.992997,6
196,2.222222,55,54.11111,0.287526,-2.048736,6
191,5.222223,52.333332,51.22222,0.31901,-2.047053,6
189,2.666667,30.11111,29.444445,0.309884,-2.044277,6
198,5.111111,45.555557,45.22222,0.299707,-2.072616,6
162,14.944444,34.444447,37.444443,0.307814,-2.573635,6
188,3.055555,54.444443,54,0.295624,-2.074028,6
187,3.444444,52.555557,50.88889,0.298553,-2.013524,6
160,2.166668,37.11111,37.555557,0.354037,-2.113792,6
184,10.611111,28.777779,28.333334,0.250721,-2.215464,6
182,2.944445,40.333336,37.88889,0.278669,-1.919167,6
194,3.222223,54.77778,53.666668,0.295908,-2.042718,6
210,4.444444,45.444443,44.11111,0.317566,-2.020895,6
176,2.388889,50.444443,48.88889,0.315862,-2.021784,6
201,5.555555,35.77778,36.11111,0.275368,-2.175826,6
163,18.777777,35.22222,38,0.270056,-2.388454,6
188,5.111111,26.88889,26.555555,0.275863,-2.083566,6
196,6.888888,46.88889,45.555557,0.29763,-2.022599,6
190,1.611111,44.77778,43,0.290788,-1.987599,6
178,5.222221,42.666668,42.333336,0.289863,-2.102536,6
187,3.055555,44.11111,41.555557,0.305755,-1.947472,6
184,3.611111,41.77778,39.444443,0.275818,-1.930196,6
190,2.500001,29.333334,28.444445,0.305705,-2.020042,6
202,8.333334,50.22222,50.22222,0.302514,-2.093746,6
198,3.055555,51.444443,50.88889,0.291301,-2.064888,6
191,2.833331,55.11111,54.333332,0.317523,-2.062286,6
200,3.944445,46.444443,46.88889,0.313032,-2.116733,6
182,3.555555,52.88889,50.666668,0.308825,-1.992052,6
188,5,55.11111,53,0.300242,-1.997746,6
189,6.222223,26.333334,25.666666,0.271208,-2.049148,6
187,2.666667,43.333332,41.666668,0.306725,-1.998547,6
183,4.055555,50.444443,48.555557,0.305472,-1.997577,6
182,3.444444,50.11111,48.333332,0.300643,-2.001558,6
190,2.277778,53.444443,52.333332,0.308799,-2.043617,6
182,2.277777,31.555555,29.777779,0.293208,-1.943038,6
201,2.833333,39.22222,38.77778,0.28083,-2.06786,6
182,3.611111,31.444445,30.444445,0.285756,-2.001125,6
199,5.611111,49.11111,48.11111,0.312414,-2.045431,6
196,3.444445,44.333332,43.88889,0.289997,-2.063864,6
190,2.5,28,26.88889,0.329007,-2.008381,6
185,2.222221,49.88889,49,0.302283,-2.051056,6
182,2.777777,40.333336,37.666668,0.286863,-1.904978,6
186,1.944444,45,42.555557,0.306161,-1.958085,6
161,8.999999,36,37.88889,0.308416,-2.282295,6
165,16.444445,30.777779,33.77778,0.273647,-2.470153,6
201,4.333332,52.555557,51.444443,0.306609,-2.042514,6
195,4.111111,42.444443,41.77778,0.290278,-2.052705,6
200,3.777779,54.11111,52.555557,0.312541,-2.026586,6
163,18.166666,34.555557,37.444443,0.263846,-2.51749,6
195,3.944445,51.333332,49.88889,0.28836,-2.015595,6
182,2.500002,41.666668,39,0.281875,-1.910677,6
161,11.5,35.333336,36.333336,0.298056,-2.198939,6
180,2.222222,53.22222,51.555557,0.31801,-2.022148,6
163,18.666666,34,36.555557,0.281536,-2.425324,6
198,4.111111,42.77778,42.333336,0.309645,-2.070717,6
184,9.388888,28.444445,28,0.232343,-2.16033,6
195,4.111111,42.444443,41.77778,0.290278,-2.052705,6
184,2.499999,51.22222,48.555557,0.2956,-1.958014,6
188,1.388889,27.555555,26.666666,0.301747,-2.016443,6
199,6.388889,47.88889,47.77778,0.317006,-2.084754,6
187,2.111111,52.666668,51.333332,0.307458,-2.03348,6
207,3.111112,46,45.444443,0.299285,-2.063353,6
188,2.333333,49.666668,48.555557,0.296294,-2.039667,6
188,4.611111,53.77778,53.444443,0.30013,-2.079095,6
180,7.333333,28.666666,27.88889,0.252953,-2.021032,6
197,5.277778,48.88889,47.666668,0.298704,-2.033505,6
192,7.444444,47.333332,48,0.272721,-2.164195,6
193,2.888889,53.11111,52.11111,0.308465,-2.047766,6
180,3.333333,54.88889,53.77778,0.306906,-2.044179,6
159,15.72222,30.444445,31.88889,0.289218,-2.549349,6
182,7,37.22222,35,0.24779,-1.868277,6
162,14.166667,34.88889,37.88889,0.298124,-2.555683,6
194,6.444445,51.77778,52.11111,0.286791,-2.112941,6
159,14.833333,31.333334,32.333336,0.294845,-2.316872,6
189,3.777777,51.333332,51.444443,0.295523,-2.101326,6
187,2.833333,52.555557,50,0.29965,-1.966671,6
194,5.111111,37,36.333336,0.275415,-2.045201,6
185,1.944444,50.11111,50,0.298025,-2.088855,6
183,3.388888,48.88889,46.666668,0.298622,-1.974959,6
190,1.611111,44.77778,43,0.290788,-1.987599,6
159,14.833333,31.333334,32.333336,0.294845,-2.316872,6
194,2.444444,44.22222,43.666668,0.300667,-2.064277,6
195,3.722222,42.444443,41.77778,0.288788,-2.051671,6
210,5.722222,44.22222,42.77778,0.314278,-2.014434,6
195,2.999999,42.77778,42.555557,0.290585,-2.081095,6
175,3.444445,50.666668,50,0.312037,-2.063776,6
182,4.166666,51.88889,49.666668,0.314281,-1.99159,6
176,1.555556,45.444443,43.333332,0.302421,-1.97757,6
190,2.611111,47.333332,46.555557,0.303602,-2.052546,6
198,5.666666,51.88889,50.77778,0.299654,-2.035874,6
191,5.722222,43.88889,42.11111,0.279764,-1.964901,6
200,4.833333,47.88889,47.22222,0.317362,-2.065663,6
200,4.333333,50.444443,49,0.296836,-2.021172,6
193,3.388888,37.88889,36.555557,0.278387,-1.992997,6
161,10.499999,36,37.333336,0.294706,-2.316506,6
161,11.777776,36.555557,38.11111,0.282125,-2.38829,6
182,2.555556,42.666668,40.11111,0.287646,-1.930048,6
186,3.555556,31.222221,30.777779,0.302286,-2.060122,6
194,2.277778,44.444443,43.11111,0.300853,-2.021838,6
196,2.222222,41.77778,41.444443,0.294238,-2.074616,6
188,1.944443,45.11111,43.333332,0.294774,-1.99344,6
189,11.722221,23.444445,22.88889,0.271473,-2.101002,6
196,2.277777,42.666668,41.88889,0.289138,-2.045996,6
192,2.555555,42.333336,41,0.307473,-2.020234,6
192,5.944445,53.444443,52.555557,0.31261,-2.055457,6
163,18.888887,33.77778,36.555557,0.284813,-2.395213,6
194,9.111109,54.333332,53.22222,0.292382,-2.033605,6
196,3.555556,42.11111,41.22222,0.292469,-2.039491,6
197,2,44.333332,43.444443,0.294656,-2.043399,6
195,3.833334,42.555557,42,0.291875,-2.056734,6
180,9.166667,27.444445,27.333334,0.23849,-2.217095,6
193,2.555556,54.444443,52.77778,0.295304,-2.018211,6
179,2.444445,44.88889,42.88889,0.282687,-1.970398,6
175,5.666666,29,29,0.286834,-2.091209,6
200,2.5,40.666668,39.444443,0.292784,-2.016646,6
190,1.611111,44.77778,43,0.290788,-1.987599,6
189,1.444444,53.444443,51.444443,0.312892,-2.005956,6
200,1.777778,41.333336,40.444443,0.286663,-2.038016,6
189,3.166667,45.11111,43,0.29381,-1.973221,6
185,3.111111,44,42.444443,0.300036,-2.006186,6
190,1.555556,44.88889,44.11111,0.292125,-2.048697,6
176,3.444444,47.11111,46.22222,0.318137,-2.052258,6
187,1.833333,53.666668,52.88889,0.292692,-2.058211,6
194,5.388889,37.11111,36.333336,0.28056,-2.037568,6
195,2,41.11111,41.22222,0.290299,-2.101377,6
196,1,14.111111,20.444445,0.44058,1.789167,7
195,0.611111,14.444445,20.333334,0.342307,1.94304,7
240,3.388889,19.555555,28.11111,0.329382,2.141811,7
170,0.944444,20.11111,30.88889,0.349112,2.604013,7
248,1.666667,10.555555,17.666668,0.403437,2.341677,7
239,2.277778,12.222222,18.666668,0.344304,2.482445,7
167,1.5,16.777779,24.666666,0.365503,1.971572,7
158,1.888889,16.444445,27.88889,0.411811,2.624707,7
208,1.833333,15.555555,24.555555,0.368866,2.396771,7
215,4.722222,17.11111,29.444445,0.420767,2.561049,7
180,1.166667,17.444445,28.222221,0.381429,2.541661,7
177,1.444444,15.777778,24.555555,0.35899,2.413262,7
216,0.833333,5.111111,11.111111,0.593124,2.079295,7
244,3,10.333334,17.11111,0.480149,1.987902,7
191,1.5,5.333334,11.222222,0.53582,2.122422,7
197,4.555555,8.888889,17.444445,0.515187,2.164262,7
231,2.666667,8.777778,17,0.485216,2.391307,7
180,3.277778,18.11111,27.555555,0.358862,2.113918,7
232,2.555556,11.222222,19.333334,0.423483,2.402851,7
161,0.777778,12.444445,20.444445,0.390957,2.345133,7
247,7.111111,21.11111,19.555555,0.215788,-1.755483,7
195,2.833333,9.444445,17.11111,0.517717,2.011228,7
220,3.666667,6.555555,11.555555,0.486717,2.09315,7
236,1.722222,10.777778,18.666668,0.424235,2.32063,7
186,0.777778,15.333333,22,0.301883,2.587396,7
201,3.111111,16.666668,26.88889,0.381912,2.467938,7
172,1.333333,12.333333,20.88889,0.409835,2.417702,7
199,1.388889,13.333333,19.88889,0.408885,1.905303,7
233,2.111111,12.555555,19.555555,0.422174,1.950405,7
177,2.5,21.222221,30.88889,0.321139,2.125416,7
238,2.166667,9.666667,17.444445,0.445509,2.508226,7
251,8,21.444445,22.777779,0.231417,1.28706,7
182,0.777778,14.555555,23,0.444358,1.916419,7
180,3,18.333334,27.222221,0.327383,2.453831,7
169,1.833333,15.111111,25,0.396121,2.467752,7
242,2.444445,11.333333,17.444445,0.353161,2.835614,7
226,1.611111,10.222222,18.333334,0.442456,2.303853,7
188,2.333333,13.333333,19.88889,0.342408,2.20467,7
201,0.944444,6.222222,11.555555,0.543201,1.982987,7
226,3.555556,5.777778,11.222222,0.526881,2.259398,7
184,1.333333,15.222222,24.88889,0.38821,2.419445,7
183,2,14,23,0.392364,2.483198,7
161,1.611111,15.111111,25,0.395599,2.292736,7
246,1.833333,12.555555,20.444445,0.393839,2.170543,7
160,3.055555,21.11111,33.333336,0.367514,2.827106,7
163,2.5,17.444445,25.333334,0.344267,2.001681,7
243,2.555556,5.111111,9.444445,0.525437,2.033629,7
246,2.999999,14.222222,22.88889,0.391548,2.232849,7
184,4.166667,13.555555,22.222221,0.398353,2.524273,7
238,2.666666,15,21.777779,0.315256,2.337472,7
178,2.5,20.222221,30.11111,0.329212,2.190305,7
229,3.444445,12,18.333334,0.347692,2.350437,7
237,1.777778,4.222222,8.777778,0.541266,2.180526,7
232,1,11,18.11111,0.500966,1.875362,7
223,3.555556,13.777778,18.444445,0.330665,1.910945,7
203,1.944444,10,18.222221,0.514445,1.986748,7
209,0.722222,17.666668,29,0.390338,2.389391,7
208,2.444444,12.111111,20,0.429398,2.112617,7
221,1.222222,10.222222,18,0.54918,1.877146,7
190,2.611111,16,26.555555,0.403522,2.204408,7
233,1.722223,21.88889,33.444447,0.345755,2.38935,7
248,3.166667,14.777778,18.222221,0.312227,1.783512,7
208,2.499999,15.444445,25.333334,0.440895,2.102212,7
236,3.333333,13.111111,18.444445,0.292729,2.7898,7
196,1.333333,11.555555,18.11111,0.430243,1.956772,7
195,0.611111,14.444445,20.333334,0.342307,1.94304,7
223,1.666667,4.888889,10.444445,0.59315,2.046588,7
173,1.444445,16.444445,24.777779,0.349656,2.099557,7
198,1.5,12.111111,19.777779,0.411573,2.055672,7
183,4.722222,14.555555,26,0.449942,2.506807,7
169,1.388888,13.444445,19.88889,0.324965,2.834822,7
240,2.055556,15.222222,27.333334,0.445808,2.420791,7
217,3.944444,11.444445,18.88889,0.39534,2.363871,7
199,1.388889,13.333333,19.88889,0.408885,1.905303,7
157,0.777778,13.888889,23.88889,0.418184,2.438615,7
238,1.055556,7.444445,12.444445,0.54054,1.844726,7
221,1.444444,10.666667,19.11111,0.446012,2.317212,7
232,2.277778,11.333333,17,0.327918,2.283147,7
246,2.666666,12,20,0.395955,2.395692,7
197,0.611111,4.111111,9.888889,0.617059,2.074957,7
183,2.166667,12.666667,21,0.420244,2.075874,7
202,2.388889,11.666667,19.777779,0.409932,2.401137,7
221,1.444444,10.666667,19.11111,0.446012,2.317212,7
227,3.166667,10.111111,17.333334,0.425501,2.707051,7
233,1.166666,8.888889,17,0.478222,2.49158,7
207,0.888889,9.555555,16.555555,0.432389,2.217263,7
236,3.333333,13.111111,18.444445,0.292729,2.7898,7
229,1.166666,14.111111,21.222221,0.335717,2.651605,7
185,1.444445,8.111112,14.333333,0.435185,2.36281,7
194,1.888889,13.222222,20.444445,0.352132,2.593107,7
166,0.722222,11.222222,16.777779,0.330513,2.264277,7
173,2.111111,13.555555,22.333334,0.396433,2.332739,7
211,2,10.777778,17.222223,0.374806,2.441017,7
156,2,17.333334,28.333334,0.389034,2.864931,7
215,1.611111,14.333333,22.88889,0.404392,2.105197,7
235,2.722222,11.777778,19.222221,0.388096,2.670771,7
236,3.055555,9.444445,14.333333,0.376554,2.083229,7
219,2.833333,4.111111,8.333334,0.561254,2.148363,7
192,2.888889,8.666667,13.777778,0.476236,1.908457,7
189,1.055556,10.444445,18.777779,0.497095,1.985552,7
218,1.666666,5.444445,12.555555,0.569266,2.361442,7
191,3.111111,12.111111,18.555555,0.35037,2.545329,7
157,2.944444,19.222221,29.444445,0.350043,2.604303,7
215,3.388889,14.444445,21.444445,0.341766,2.266094,7
208,1.944444,13,21.555555,0.396909,2.483291,7
165,2.444444,12,16.777779,0.318129,2.593543,7
211,1.666667,12.444445,18.666668,0.335421,2.554965,7
182,0.722223,15.444445,23.333334,0.399447,1.937594,7
216,2.166666,10.888889,19.11111,0.431696,2.447547,7
246,2.722222,18.88889,29.88889,0.3748,2.158915,7
186,1.166667,13.888889,21.11111,0.442661,1.863654,7
219,2.111111,11.444445,19.666668,0.426012,2.358696,7
194,2.277778,16.555555,26.11111,0.37213,2.224382,7
238,1.444444,11.111111,19.11111,0.461459,2.046683,7
181,3.277777,16.555555,28,0.409551,2.378846,7
218,1.611111,11.888889,19.11111,0.386456,2.362146,7
235,1.722222,7.555555,15.777778,0.520399,2.316242,7
229,2.055555,7.444445,14.666667,0.496142,2.557458,7
156,1.055555,17.222223,29.555555,0.417328,2.84342,7
203,2.944444,15.444445,25.444445,0.393868,2.320382,7
187,2.055556,9.333334,15.888889,0.428363,2.156639,7
150,1.722222,13.444445,23.333334,0.424422,2.791674,7
203,2.277778,8.777778,16.88889,0.538945,2.019747,7
201,2.055556,14,24.777779,0.439718,2.176993,7
219,1.722222,10.888889,17.222223,0.371914,2.255333,7
175,2.722221,20.88889,28.666666,0.284954,2.263538,7
247,2.222222,9.555555,15.888889,0.401833,2.55309,7
206,2.166667,13.555555,20.11111,0.32736,2.252368,7
243,2,9.888889,18,0.452229,2.368311,7
164,1.888889,21.777779,28.555555,0.330345,1.798302,7
193,3.888889,13.333333,21,0.378871,2.222103,7
172,2.333334,24.555555,35.666668,0.312295,2.617801,7
176,2.722222,19.444445,29,0.335021,2.126901,7
166,2.444445,12.333333,22.222221,0.446214,2.515826,7
162,0.944444,13.777778,22.333334,0.382522,2.350367,7
216,0.833333,13.111111,22.555555,0.426777,2.209309,7
245,3.166667,6.222222,7,0.191049,1.756645,7
198,1.111111,12.444445,20.777779,0.400903,2.32489,7
168,0.666666,20.88889,31.444445,0.335386,2.302124,7
198,1.944445,9.666667,16.333334,0.415772,2.221276,7
211,1.611111,11.111111,17.777779,0.375346,2.292041,7
249,4.555555,14.666667,23.666666,0.398397,2.214996,7
236,2,9.555555,17.222223,0.447247,2.267197,7
181,2.666667,17.11111,23.88889,0.285691,2.189135,7
240,2.444444,10.888889,18.555555,0.421621,2.392487,7
199,1.055556,13.111111,21.555555,0.393002,2.690112,7
175,2.833333,12.444445,20.11111,0.387412,2.242196,7
215,0.5,5.111111,11.222222,0.603704,1.991157,7
249,2.666667,19.777779,27.555555,0.28661,2.28263,7
160,1.444444,17.777779,28.555555,0.378216,2.642597,7
175,1.166666,18.666668,28.777779,0.351487,2.630157,7
180,1.722222,11.111111,17.777779,0.376253,2.212898,7
235,1.944445,21.11111,32.555557,0.351881,2.356024,7
193,0.888889,11.666667,19.11111,0.388863,2.210055,7
196,2.388889,12.444445,19.555555,0.365232,2.511766,7
200,0.444444,5.777778,11.444445,0.51532,2.10726,7
243,2,9.888889,18,0.452229,2.368311,7
184,0.777778,9.777778,15.888889,0.405556,2.128646,7
212,1.833333,10,17.88889,0.498757,1.974495,7
170,1.222222,12.777778,19.555555,0.346719,2.737074,7
