@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
183,2.944444,54.74074,-16.555555,-1.991701,6
162,14.055556,40.296295,-16.88889,-2.341198,6
193,4.611111,41.185184,-11.222222,-1.995801,6
182,3.444444,55.851852,-17.222221,-2.001558,6
182,4.166666,58,-18.333334,-1.99159,6
176,3.444444,53.666668,-19.666666,-2.052258,6
198,4.111111,48.703705,-17.777779,-2.070717,6
190,2.500001,32.962963,-10.888889,-2.020042,6
178,5.222221,47.962963,-15.888889,-2.102536,6
162,12.944446,41.48148,-17.444445,-2.335371,6
191,3.277778,59.74074,-20.555555,-2.03548,6
161,11.777776,41.962963,-16.222221,-2.38829,6
182,2.777777,43.62963,-9.888889,-1.904978,6
193,4.055555,49.11111,-17.333334,-2.065421,6
205,3.333334,50.25926,-16.11111,-2.044653,6
185,5.777777,44.962963,-12.888889,-2.004988,6
182,2.500002,45,-10,-1.910677,6
163,18.166666,40,-16.333334,-2.51749,6
201,2.833333,43.962963,-14.222222,-2.06786,6
192,2.555555,47.51852,-15.555555,-2.020234,6
177,8.499999,32.444443,-12,-2.121237,6
198,3.055555,58.074074,-19.88889,-2.064888,6
188,3.111112,33.333332,-11,-2.04072,6
196,3.555556,47.185184,-15.222222,-2.039491,6
181,4.166667,59.074074,-20.222221,-2.020865,6
172,6.666666,44.77778,-13.333333,-2.052453,6
180,3.833332,50.407406,-15.555555,-2.008719,6
186,2.333333,34.962963,-11.555555,-2.036642,6
159,15.72222,35.77778,-16,-2.549349,6
176,3.444444,53.666668,-19.666666,-2.052258,6
163,18.666666,39.444443,-16.333334,-2.425324,6
186,2.777777,54.962963,-17.555555,-2.028618,6
193,2.222222,61.407406,-23.222221,-2.109375,6
210,4.444444,51.296295,-17.555555,-2.020895,6
191,5.722222,48.22222,-13,-1.964901,6
193,2.222222,61.407406,-23.222221,-2.109375,6
194,3.222223,61.555557,-20.333334,-2.042718,6
163,18.777777,40.703705,-16.444445,-2.388454,6
193,3.388888,41.703705,-11.444445,-1.992997,6
188,7.38889,30.592592,-9.444445,-2.014509,6
159,14.833333,36.62963,-15.888889,-2.316872,6
188,5.111111,29.962963,-9.222222,-2.083566,6
194,3.833333,48.62963,-16.88889,-2.071876,6
182,2.111111,43.51852,-9.888889,-1.917349,6
161,11.5,42.37037,-16.444445,-2.395566,6
162,14.166667,40.962963,-18.222221,-2.555683,6
210,5.722222,49.74074,-16.555555,-2.014434,6
159,14.833333,36.62963,-15.888889,-2.316872,6
187,2.833333,58,-16.333334,-1.966671,6
188,1.111111,60.333332,-20.333334,-2.047211,6
195,3.722222,47.666668,-15.666667,-2.051671,6
188,3.055555,61.666668,-21.666666,-2.074028,6
200,2.5,45.296295,-13.888889,-2.016646,6
188,3.611111,50.407406,-14.888889,-1.995072,6
192,4.388889,45.962963,-16.222221,-2.016578,6
163,18.888887,39.296295,-16.555555,-2.395213,6
185,6.222221,32.555557,-10,-2.085272,6
200,6.055555,58.592594,-19.11111,-2.02885,6
186,2.055555,48.814816,-14.111111,-1.968511,6
162,12.388888,44.074074,-19.88889,-2.386671,6
189,11.722221,26.444445,-9,-2.101002,6
190,1.388889,52.407406,-15.222222,-1.985899,6
183,2.333334,52.62963,-15.555555,-1.981911,6
194,5.111111,41.037037,-12.111111,-2.045201,6
186,6.833334,30.777779,-9.666667,-2.046307,6
200,2.5,56.666668,-18,-2.015374,6
184,3.611111,45.22222,-10.333333,-1.930196,6
191,3.777778,63.074074,-23.222221,-2.065948,6
182,3.611111,34.925926,-10.444445,-2.001125,6
160,1.555555,42.814816,-19.11111,-2.102318,6
174,3.166667,56.185184,-20.222221,-2.037351,6
196,2.222222,61.592594,-19.777779,-2.048736,6
184,10.611111,31.703703,-8.777778,-2.215464,6
195,2,46.555557,-16.333334,-2.101377,6
197,4.555556,55.444443,-19,-2.024321,6
186,9.444444,51.77778,-15.666667,-2.014102,6
186,1.944444,49.62963,-13.888889,-1.958085,6
185,9.888888,30.88889,-9.333333,-2.45058,6
177,1.666666,49.444443,-13.333333,-1.942662,6
199,5.611111,55.666668,-19.666666,-2.045431,6
180,2.222222,60.074074,-20.555555,-2.022148,6
176,2.666667,50.666668,-14,-1.95141,6
201,5.222221,53.703705,-19.777779,-2.075226,6
190,1.611111,49.48148,-14.111111,-1.987599,6
188,2.333333,55.77778,-18.333334,-2.039667,6
195,2.999999,48.333332,-16.666666,-2.081095,6
207,6.444444,56.814816,-19.11111,-2.062724,6
180,3.333333,62.074074,-21.555555,-2.044179,6
193,3.388888,41.703705,-11.444445,-1.992997,6
196,3.444445,49.88889,-16.666666,-2.063864,6
185,2.222221,56.25926,-19.11111,-2.051056,6
190,2.5,31.666666,-11,-2.008381,6
160,13.166667,40.88889,-20.333334,-2.335837,6
160,2.166668,43.925926,-20.444445,-2.113792,6
195,4.111111,47.703705,-15.777778,-2.052705,6
185,6.222221,32.555557,-10,-2.085272,6
179,4.555556,35.48148,-12.444445,-2.0752,6
191,3.277778,59.74074,-20.555555,-2.03548,6
193,1.833333,62.703705,-23.777779,-2.084935,6
190,2.888889,52.555557,-17,-2.03483,6
190,4.555555,58.11111,-19.333334,-2.102898,6
181,3.000001,46.88889,-11.666667,-1.949088,6
175,3.444445,57.77778,-21.333334,-2.063776,6
191,2.333333,49.22222,-15.666667,-2.040515,6
195,2.388889,45.074074,-16.222221,-2.118572,6
203,5.444445,54,-19,-2.040013,6
162,14.944444,40.444443,-18,-2.573635,6
195,3.500001,47.74074,-14.888889,-2.038956,6
162,11.666667,43.22222,-19.333334,-2.391681,6
187,2.111111,59.37037,-20.11111,-2.03348,6
161,10.499999,41.48148,-16.444445,-2.316506,6
185,3.111111,47.814816,-11.777778,-1.937924,6
190,8.555555,29.62963,-10.555555,-2.160658,6
189,6.222223,29.074074,-8.222222,-2.049148,6
161,10.499999,41.48148,-16.444445,-2.316506,6
205,2.388889,56.074074,-18.88889,-2.038263,6
176,5.111111,60.296295,-20.88889,-2.030648,6
175,2.833333,15.37037,-8.777778,2.242196,7
197,4.555555,11.962963,-9.222222,2.164262,7
211,1.611111,13.740741,-7.888889,2.292041,7
202,1.611111,15.111111,-9.333333,2.522748,7
187,1.444444,13.740741,-6.222222,1.941465,7
210,1.833333,15.111111,-11.666667,2.461599,7
167,2.055555,14.592592,-5.111111,2.305729,7
248,2.111111,26.88889,-11,2.285098,7
184,0.777778,11.851851,-6.222222,2.128646,7
166,2.444445,16.962963,-13.888889,2.515826,7
211,2.444444,10.814815,-5.777778,1.940832,7
206,2.166667,16.074074,-7.555555,2.252368,7
201,2.055556,17.88889,-11.666667,2.176993,7
162,1.944445,24.518518,-14.888889,2.557389,7
209,0.722222,22.518518,-14.555555,2.389391,7
149,1.055555,19,-13.666667,2.741647,7
182,0.611111,19.88889,-9,2.271693,7
187,3.555555,18.666666,-12,2.254303,7
181,0.888889,19.925926,-12.111111,2.420823,7
246,2.999999,17.518518,-9.888889,2.232849,7
224,3.055556,20.25926,-14.444445,2.304153,7
195,0.611111,16.037037,-4.777778,1.94304,7
195,2.055556,8.518518,-6.555555,2.187022,7
217,1.666667,11.925926,-6.444445,2.006642,7
233,2.111111,14.481482,-5.777778,1.950405,7
168,0.666666,25.11111,-12.666667,2.302124,7
188,2.333333,15.740741,-7.222222,2.20467,7
184,0.833333,14.222222,-5.666666,1.937892,7
201,3.111111,21.296297,-13.888889,2.467938,7
161,1.611111,19.037037,-11.777778,2.292736,7
237,1.777778,5.851852,-4.888889,2.180526,7
208,1.833333,19.25926,-11.111111,2.396771,7
238,2.666666,17.777779,-8.333333,2.337472,7
240,2.444444,14.148149,-9.777778,2.392487,7
222,2.611111,9.333333,-2.333333,1.905045,7
196,2.388889,15.703704,-9.777778,2.511766,7
248,3.166667,15.296296,-1.555556,1.783512,7
229,2.055555,10.925926,-10.444445,2.557458,7
198,1.5,14.555555,-7.333334,2.055672,7
162,0.944444,17.333334,-10.666667,2.350367,7
179,1.555556,11.814815,-6.111111,2.04457,7
219,2.833333,5.592593,-4.444445,2.148363,7
209,1.388889,11.62963,-6.222222,2.060955,7
157,2.944444,24.296297,-15.222222,2.604303,7
240,3.388889,22.481482,-8.777778,2.141811,7
240,2.111111,21.148148,-12.444445,2.175522,7
215,4.722222,23.037037,-17.777779,2.561049,7
239,2.333333,10.37037,-8.111111,2.426379,7
156,2,23.703703,-19.11111,2.864931,7
201,1.055556,10.666667,-6,1.909255,7
223,1.666667,6.666666,-5.333334,2.046588,7
181,3.277777,21.407408,-14.555555,2.378846,7
181,2.666667,19.62963,-7.555555,2.189135,7
204,1.888889,19,-14,2.348728,7
169,1.388888,17.11111,-11,2.834822,7
180,3,22.333334,-12,2.453831,7
185,1.944444,18.666666,-12,2.361827,7
226,3.555556,7.851852,-6.222222,2.259398,7
242,2.222222,11.740741,-9.222222,2.386597,7
194,1.888889,16.777779,-10.666667,2.593107,7
216,2.722223,15.074074,-10.888889,2.284571,7
194,2.055556,18.555555,-10.666667,2.126516,7
229,1.166666,17.74074,-10.888889,2.651605,7
151,4.444445,19,-11.333333,2.505249,7
172,1.333333,16.074074,-11.222222,2.417702,7
220,3.666667,8.185185,-4.888889,2.09315,7
245,2.166667,9.740741,-6.888889,2.069452,7
215,3.388889,17.185184,-8.222222,2.266094,7
219,2.111111,14.888889,-10.333333,2.358696,7
160,3.055555,28.037037,-20.777779,2.827106,7
244,2.277778,10.37037,-2.111111,2.32339,7
201,0.944444,7.777778,-4.666666,1.982987,7
210,1.222222,17.481482,-11.111111,2.386452,7
211,1.611111,20.518518,-13.222222,2.416354,7
242,2.444445,14.814815,-10.444445,2.835614,7
198,1.944445,12.185185,-7.555555,2.221276,7
244,3.611111,7.740741,-3.222222,2.340587,7
237,2.666667,13.222222,-7,1.990381,7
212,1.833333,12.296296,-6.888889,1.974495,7
165,2.444444,14.296296,-6.888889,2.593543,7
237,2.722222,22.222221,-14,2.280289,7
246,2.666666,15.444445,-10.333333,2.395692,7
245,3.166667,6.407407,-0.555556,1.756645,7
215,0.5,6.925926,-5.444445,1.991157,7
236,3.333333,16.074074,-8.888889,2.7898,7
215,2.555556,18.074074,-11.555555,2.224013,7
249,2.888889,8.555555,-1.666667,1.917421,7
180,3,22.333334,-12,2.453831,7
220,3.666667,8.185185,-4.888889,2.09315,7
208,1.944444,16.851852,-11.555555,2.483291,7
176,1,18.481482,-10.111111,2.332243,7
186,0.777778,18.518518,-9.555555,2.587396,7
223,1.777778,16.518518,-9.888889,2.119546,7
174,1.722222,13.481482,-7.777778,2.377854,7
192,2.888889,9.962963,-3.888889,1.908457,7
176,2.388889,22.185184,-9.555555,2.179845,7
211,1.666667,15.444445,-9,2.554965,7
191,1.5,7.333334,-6,2.122422,7
249,2.333334,13.37037,-3.444444,2.563437,7
241,1.166667,8.259259,-7.111111,2.277351,7
216,0.833333,7.074074,-5.888889,2.079295,7
215,2.5,23.814816,-17.11111,2.471757,7
211,2,13.62963,-8.555555,2.441017,7
167,7.555555,14.074074,-7.222222,-3.015081,7
203,1.333333,9.777778,-7,1.984785,7
232,1.5,8.814815,-6.777778,2.201318,7
173,2.111111,17.148148,-10.777778,2.332739,7
224,0.944444,13.444445,-10.333333,2.328108,7
191,3.111111,15.185185,-9.222222,2.545329,7
199,1.388889,15,-5,1.905303,7
162,2.666667,19,-9.666667,2.291415,7
247,2.666667,8.111111,-6.333334,2.117886,7
169,1.833333,19.592592,-13.444445,2.467752,7
249,1.5,14.740741,-11.888889,2.743555,7
175,2.722221,23.777779,-8.666667,2.263538,7
199,1.388889,15,-5,1.905303,7
248,1.666667,13.444445,-8.666667,2.341677,7
184,4.166667,17.62963,-12.222222,2.524273,7
229,2.444445,13.703704,-7.444445,2.099905,7
164,3.222223,19.814816,-14.111111,2.459806,7
221,1.222222,12.111111,-5.666666,1.877146,7
201,2.444445,19.148148,-13.444445,2.389747,7
243,2,13.333333,-10.333333,2.368311,7
233,2.611111,12.481482,-6.444445,1.903686,7
227,1.888889,12.62963,-9.555555,2.291847,7
224,3.055556,20.25926,-14.444445,2.304153,7
164,1.277778,11.333333,-6.333334,2.291118,7
247,2.222222,12.62963,-9.222222,2.55309,7
245,3.166667,6.407407,-0.555556,1.756645,7
196,1.333333,13.37037,-5.444445,1.956772,7
195,2.944445,14.740741,-9.222222,2.193764,7
150,1.722222,18.925926,-16.444445,2.791674,7
207,0.888889,12.148149,-7.777778,2.217263,7
181,1.5,11.666667,-8,2.206642,7
224,3.611111,15.185185,-10.555555,2.298255,7
236,1.722222,13.962963,-9.555555,2.32063,7
193,0.888889,14.444445,-8.333333,2.210055,7
174,2.888889,19.074074,-11.888889,2.395018,7
220,0.888889,6.62963,-3.888889,2.030867,7
240,2.277778,12.148149,-7.111111,2.043865,7
181,1.277778,19.296297,-11.555555,2.458471,7
203,1.944444,12.407408,-7.222222,1.986748,7
184,2.666667,13.62963,-6.555555,2.080445,7
169,1.944444,16.592592,-11.444445,2.44578,7
245,2.277778,16.37037,-8.444445,2.198051,7
211,1.666667,16.37037,-7.777778,2.239034,7
163,2.5,19.814816,-7.111111,2.001681,7
185,1.444445,10.740741,-7.888889,2.36281,7
226,2.388889,11.888889,-5.333334,1.872506,7
182,0.722223,17.592592,-6.444445,1.937594,7
180,3.277778,21.25926,-9.444445,2.113918,7
175,2.833333,15.37037,-8.777778,2.242196,7
210,1.5,11.851851,-7.555555,2.043726,7
232,2.277778,13.555555,-6.666666,2.283147,7
160,1.444444,23.25926,-16.444445,2.642597,7
235,5.277778,15.074074,-9.222222,2.586018,7
220,2.277778,6.444445,-2.333333,1.984366,7
233,1.777778,11.703704,-10.111111,2.476615,7
195,0.611111,16.037037,-4.777778,1.94304,7
244,3,12.259259,-5.777778,1.987902,7
197,2.388889,12.851851,-7.222222,2.628208,7
240,2.444444,14.148149,-9.777778,2.392487,7
183,4.722222,19.851852,-15.888889,2.506807,7
201,0.944444,7.777778,-4.666666,1.982987,7
164,1.888889,23.148148,-4.111111,1.798302,7
223,1.944444,14.740741,-6.222222,1.966536,7
238,1.444444,13.62963,-7.555555,2.046683,7
185,0.944444,19.25926,-13.111111,2.451836,7
170,1.11111,19.555555,-13.333333,2.504391,7
237,0.555555,8,-4.333334,1.946502,7
178,5,19.555555,-7.666666,2.274128,7
208,2.666667,16.074074,-10.222222,2.310932,7
232,1,12.703704,-5.111111,1.875362,7
222,1.777778,14,-9.666667,2.557309,7
169,1.611111,12.814815,-6.444445,1.993183,7
210,1.555556,12.962963,-10.555555,2.42875,7
170,1.222222,16.407408,-10.888889,2.737074,7
196,1.888889,19.62963,-11.888889,2.437339,7
246,1.833333,15.37037,-8.444445,2.170543,7
233,1.166666,12.592592,-11.111111,2.49158,7
185,2.388889,12.962963,-4.222222,1.83885,7
184,1.333333,19.444445,-12.666667,2.419445,7
176,2.722222,22.74074,-9.888889,2.126901,7
236,2,12.518518,-8.888889,2.267197,7
196,1,15.333333,-3.666667,1.789167,7
190,2.611111,19.88889,-11.666667,2.204408,7
222,1.611111,14.962963,-9.888889,2.280922,7
191,1.5,7.333334,-6,2.122422,7
177,2.5,24.518518,-9.888889,2.125416,7
167,1.5,19.037037,-6.777778,1.971572,7
221,1.444444,14.074074,-10.222222,2.317212,7
165,1.777778,17.333334,-13.333333,2.471197,7
211,2.166666,17.962963,-10.555555,2.327545,7
189,1.055556,12.888889,-7.333334,1.985552,7
185,2.388889,12.962963,-4.222222,1.83885,7
176,1.166667,13,-8.666667,2.340618,7
156,2,23.703703,-19.11111,2.864931,7
187,0.833333,15.222222,-6,2.038483,7
180,1.944444,13.851851,-12.555555,2.487917,7
189,1.222222,12.925926,-6.111111,1.910864,7
238,2.333333,8.925926,-7.777778,2.126063,7
232,2.555556,14.703704,-10.444445,2.402851,7
200,0.444444,7.703704,-5.777778,2.10726,7
197,0.611111,6,-5.666666,2.074957,7
191,3.111111,15.185185,-9.222222,2.545329,7
236,3.055555,11.074074,-4.888889,2.083229,7
235,1.055556,9.185185,-7.222222,2.310758,7
234,1.055556,7.111111,-3.333333,1.83826,7
223,1.666667,6.666666,-5.333334,2.046588,7
186,1.5,12.074074,-8.222222,2.31952,7
180,1.166667,22.555555,-15.333333,2.541661,7
166,2.444445,16.962963,-13.888889,2.515826,7
237,1.555555,7.481482,-4.111111,1.938468,7
216,2.166666,14.555555,-11,2.447547,7
217,2.055556,6.296296,-3.888889,1.976138,7
222,1.166667,10.481482,-5.444445,1.870487,7
187,2.055556,11.62963,-6.888889,2.156639,7
249,4.555555,18,-10,2.214996,7
182,0.777778,16.777779,-6.666666,1.916419,7
156,1.055555,24.25926,-21.11111,2.84342,7
217,3.944444,14.555555,-9.333333,2.363871,7
156,2.055556,16.925926,-10.444445,2.363581,7
164,3,13.666667,-6,2.87512,7
204,3.333333,19.407408,-12.222222,2.24441,7
245,2.222222,14.222222,-9.333333,2.395431,7
172,2.333334,30.11111,-16.666666,2.617801,7
172,1.666667,19,-7.666666,2.083854,7
237,2.333333,14.148149,-9.111111,2.37843,7
183,2,18.11111,-12.333333,2.483198,7
208,2.499999,18.555555,-9.333333,2.102212,7
239,2.277778,15.148149,-8.777778,2.482445,7
242,4.666667,24.074074,-14.555555,2.395778,7
155,0.833333,23.333334,-10,2.169397,7
181,2.666667,19.62963,-7.555555,2.189135,7
243,2,13.333333,-10.333333,2.368311,7
216,0.833333,16.555555,-10.333333,2.209309,7
173,2.111111,17.148148,-10.777778,2.332739,7
181,2.055555,16.296297,-8.222222,2.141428,7
231,2.666667,12.296296,-10.555555,2.391307,7
190,1.333333,20.11111,-12.666667,2.252231,7
249,2.777778,10.518518,-8.888889,2.156779,7
183,2.166667,15.37037,-8.111111,2.075874,7
148,6.666666,15.962963,-11.888889,2.91248,7
219,3.222222,13.222222,-8.666667,2.0861,7
224,2.333334,14.62963,-4.222222,1.860191,7
235,2.722222,15.62963,-11.555555,2.670771,7
223,3.555556,15.037037,-3.777778,1.910945,7
177,1.444444,19.592592,-11.444445,2.413262,7
203,2.944444,19.518518,-12.222222,2.320382,7
218,1.166667,13.703704,-9.111111,2.382684,7
226,1.111111,18,-12,2.27303,7
184,0.777778,11.851851,-6.222222,2.128646,7
244,1.111111,12.814815,-9.777778,2.391736,7
250,1.444444,9.222222,-8,2.192935,7
157,2.111111,19.666666,-9.666667,2.405202,7
195,2.833333,11.703704,-6.777778,2.011228,7
178,2.5,23.814816,-10.777778,2.190305,7
183,2.166667,15.37037,-8.111111,2.075874,7
247,7.111111,21.925926,-2.444444,-1.755483,7
241,1.555556,14.333333,-10.333333,2.544142,7
240,2.055556,20.444445,-15.666667,2.420791,7
233,1.722223,26.814816,-14.777778,2.38935,7
199,1.055556,17.518518,-13.222222,2.690112,7
166,0.722222,13.37037,-6.444445,2.264277,7
246,1.722222,9.407408,0.444444,-1.190561,7
170,0.944444,25.444445,-16,2.604013,7
169,1,25.962963,-15.222222,2.479064,7
245,1.055555,16.11111,-12.666667,2.432783,7
177,1.444444,19.592592,-11.444445,2.413262,7
170,0.944444,25.444445,-16,2.604013,7
186,1.166667,15.592592,-5.111111,1.863654,7
248,3.222223,19.555555,-12,2.205099,7
161,0.777778,15.740741,-9.888889,2.345133,7
208,2.444444,14.777778,-8,2.112617,7
215,2.777778,12.407408,-9.555555,2.437819,7
250,1.444444,9.222222,-8,2.192935,7
175,1.166666,23.74074,-15.222222,2.630157,7
227,3.166667,13.962963,-11.555555,2.707051,7
198,1.111111,15.814815,-10.111111,2.32489,7
249,2.666667,22.851852,-9.222222,2.28263,7
216,2.166666,14.555555,-11,2.447547,7
174,1.666667,23.185184,-7.555555,2.033698,7
236,3.333333,16.074074,-8.888889,2.7898,7
203,2.277778,11.259259,-7.444445,2.019747,7
212,1.555556,8.037037,-6.111111,2.242649,7
226,1.611111,16.703703,-4.111111,1.82234,7
218,1.166667,13.703704,-9.111111,2.382684,7
235,1.944445,25.88889,-14.333333,2.356024,7
199,0.833334,17.962963,-8.222222,2.129513,7
180,1.722222,13.592592,-7.444445,2.212898,7
209,1.388889,12.518518,-6.555555,2.09922,7
229,3.444445,14.62963,-7.888889,2.350437,7
234,0.888889,5.740741,-5.222222,2.193568,7
243,2.555556,6.481482,-4.111111,2.033629,7
173,1.444445,19.222221,-8.333333,2.099557,7
202,2.388889,15.148149,-10.444445,2.401137,7
218,1.611111,14.925926,-9.111111,2.362146,7
