@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
251,9,8,2.333333,22.777779,7
180,9,3,-12,27.222221,7
175,9,2.833333,-8.777778,20.11111,7
201,9,0.944444,-4.666666,11.555555,7
181,9,2.666667,-7.555555,23.88889,7
183,9,2.277777,-11.888889,23.222221,7
245,9,2.222222,-9.333333,18.444445,7
180,9,1.944444,-12.555555,18.777779,7
224,9,2.333334,-4.222222,19.222221,7
172,9,1.666667,-7.666666,24.222221,7
237,9,2.722222,-14,29.444445,7
184,9,0.833333,-5.666666,19.333334,7
157,9,2.944444,-15.222222,29.444445,7
237,9,1,-4.666666,8.888889,7
194,9,1.888889,-10.666667,20.444445,7
201,9,0.944444,-4.666666,11.555555,7
222,9,1.611111,-9.888889,20.11111,7
211,9,1.611111,-13.222222,26.222221,7
180,9,1.166667,-15.333333,28.222221,7
236,9,1.722222,-9.555555,18.666668,7
215,9,3.388889,-8.222222,21.444445,7
247,9,2.666667,-6.333334,12.444445,7
178,9,5,-7.666666,23.555555,7
223,9,1.777778,-9.888889,22.88889,7
165,9,1.777778,-13.333333,22.666666,7
201,9,1.055556,-6,16.333334,7
183,9,2,-12.333333,23,7
220,9,3.666667,-4.888889,11.555555,7
160,9,3.055555,-20.777779,33.333336,7
155,9,0.833333,-10,29.333334,7
226,9,3.555556,-6.222222,11.222222,7
240,9,3.388889,-8.777778,28.11111,7
221,9,1.444444,-10.222222,19.11111,7
226,9,1.611111,-9.777778,18.333334,7
181,9,1.277778,-11.555555,24,7
184,9,0.777778,-6.222222,15.888889,7
245,9,3.166667,-0.555556,7.222222,7
219,9,2.111111,-10.333333,19.666668,7
240,9,2.444444,-9.777778,18.555555,7
216,9,2.166666,-11,19.11111,7
210,9,1.555556,-10.555555,17.444445,7
219,9,3.222222,-8.666667,19.11111,7
156,9,2,-19.11111,28.333334,7
211,9,1.666667,-9,18.666668,7
221,9,1.444444,-10.222222,19.11111,7
161,9,1.611111,-11.777778,25,7
193,9,0.888889,-8.333333,19.11111,7
202,9,1.611111,-9.333333,18.555555,7
234,9,1.055556,-3.333333,11.111111,7
151,9,4.444445,-11.333333,23.444445,7
195,9,2.055556,-6.555555,12.333333,7
219,9,2.833333,-4.444445,8.333334,7
156,9,1.055555,-21.11111,29.555555,7
226,9,1.611111,-4.111111,21.777779,7
235,9,5.277778,-9.222222,18.222221,7
238,9,2.666666,-8.333333,21.777779,7
217,9,2.055556,-3.888889,9.666667,7
176,9,2.722222,-9.888889,29,7
158,9,1.888889,-17.222221,27.88889,7
246,9,2.722222,-11.777778,29.88889,7
195,9,2.833333,-6.777778,17.11111,7
156,9,2.055556,-10.444445,21.777779,7
149,9,1.055555,-13.666667,22.777779,7
229,9,3.444445,-7.888889,18.333334,7
190,9,1.333333,-12.666667,26.88889,7
185,9,1.944444,-12,24.222221,7
242,9,2.222222,-9.222222,15.777778,7
187,9,0.833333,-6,19.666668,7
212,9,1.833333,-6.888889,17.88889,7
238,9,1.055556,-3.222222,12.444445,7
201,9,2.444445,-13.444445,25.11111,7
223,9,3.555556,-3.777778,18.444445,7
207,9,0.888889,-7.777778,16.555555,7
189,9,1.055556,-7.333334,18.777779,7
181,9,2.055555,-8.222222,21.444445,7
218,9,1.611111,-9.111111,19.11111,7
216,9,0.833333,-10.333333,22.555555,7
199,9,1.388889,-5,19.88889,7
204,9,1.888889,-14,25.555555,7
232,9,1.5,-6.777778,12.666667,7
242,9,2.444445,-10.444445,17.444445,7
170,9,1.11111,-13.333333,24.666666,7
248,9,1.666667,-8.666667,17.666668,7
233,9,1.777778,-10.111111,15.777778,7
175,9,2.722221,-8.666667,28.666666,7
169,9,1,-15.222222,32,7
180,9,3.277778,-9.444445,27.555555,7
246,9,2.999999,-9.888889,22.88889,7
238,9,1.444444,-7.555555,19.11111,7
203,9,2.277778,-7.444445,16.88889,7
208,9,0.611111,-10.222222,20.777779,7
